arm,pop,train,test,pos,score,w,n,cells,spearman,topN,hit,bias,MAE,RMSE,pearson,dsp,dtn,dMAE,weeks
no_stack,played,2020,2021,WR,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 1.0}",1875,16,0.6429968170655407,14.209756944444443,0.5902777777777778,,,,,"+0.018 [+0.009,+0.027]","+0.170 [-0.094,+0.436]",,16.0
no_stack,played,2020,2021,TE,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 1.0}",917,16,0.5901464190414201,11.80625,0.5208333333333334,,,,,"+0.025 [+0.011,+0.042]","+0.533 [-0.018,+1.046]",,16.0
no_stack,played,2021,2020,skill,ours,,3127,44,0.589375708731998,15.435555555555556,0.5426136363636365,-0.12837931472721015,5.070609728944245,6.985637601571746,0.6317785065142433,,,,
no_stack,played,2021,2020,QB,ours,,337,11,0.5845537368986138,22.436060606060604,0.5681818181818182,0.47904724699225926,6.608529762619132,8.296507723997694,0.601957852904865,,,,
no_stack,played,2021,2020,RB,ours,,860,11,0.6305777430842193,13.70530303030303,0.5719696969696969,-0.17895849789314852,4.908773832737988,7.0156458645123525,0.5581043032826436,,,,
no_stack,played,2021,2020,WR,ours,,1302,11,0.5903738756629914,14.45949494949495,0.5606060606060607,-0.09589780302034703,5.40637491566416,7.307297352643087,0.555190040518198,,,,
no_stack,played,2021,2020,TE,ours,,628,11,0.5519974792821674,11.141363636363636,0.4696969696969697,-0.4524168657130223,3.770822382255736,5.286013487554571,0.5628805096946624,,,,
no_stack,played,2021,2020,skill,ecr_only,,3127,44,0.600491535008234,15.799968434343434,0.5625,,,,,"+0.011 [+0.000,+0.022]","+0.364 [+0.186,+0.514]",,11.0
no_stack,played,2021,2020,QB,ecr_only,,337,11,0.5270949760148088,22.44757575757576,0.5606060606060607,,,,,"-0.057 [-0.100,-0.017]","+0.012 [-0.916,+0.792]",,11.0
no_stack,played,2021,2020,RB,ecr_only,,860,11,0.6761798650248058,14.362500000000004,0.6212121212121212,,,,,"+0.046 [+0.024,+0.068]","+0.657 [+0.208,+1.000]",,11.0
no_stack,played,2021,2020,WR,ecr_only,,1302,11,0.6203901368722922,14.836313131313132,0.5833333333333333,,,,,"+0.030 [+0.011,+0.048]","+0.377 [-0.069,+0.783]",,11.0
no_stack,played,2021,2020,TE,ecr_only,,628,11,0.5783011621210293,11.55348484848485,0.4848484848484849,,,,,"+0.026 [-0.005,+0.053]","+0.412 [+0.032,+0.780]",,11.0
no_stack,played,2021,2020,skill,ecr_pts_only,,3127,44,0.592663526629589,15.64566287878788,0.555239898989899,-0.27922441866192677,4.961635007837194,6.787396776433972,0.6410982726639695,"+0.003 [-0.007,+0.014]","+0.210 [+0.019,+0.404]","-0.109 [-0.232,+0.015]",11.0
no_stack,played,2021,2020,QB,ecr_pts_only,,337,11,0.5036924649792488,21.850909090909088,0.5303030303030304,-1.1345102519194668,7.001956377069479,8.65728854274284,0.5141615138446749,"-0.081 [-0.115,-0.047]","-0.585 [-1.392,+0.148]","+0.393 [+0.097,+0.726]",11.0
no_stack,played,2021,2020,RB,ecr_pts_only,,860,11,0.6693797395898758,14.264015151515151,0.6098484848484849,0.25419500940359285,4.772571008321406,6.6326099836885515,0.6049793026625676,"+0.039 [+0.016,+0.061]","+0.559 [+0.168,+0.933]","-0.136 [-0.360,+0.054]",11.0
no_stack,played,2021,2020,WR,ecr_pts_only,,1302,11,0.6212464925489158,14.764242424242424,0.5732323232323234,-0.4457858354851134,5.12694439987709,7.00855020797603,0.5864337100022375,"+0.031 [+0.012,+0.050]","+0.305 [-0.134,+0.715]","-0.279 [-0.418,-0.131]",11.0
no_stack,played,2021,2020,TE,ecr_pts_only,,628,11,0.5763354094003156,11.703484848484846,0.5075757575757576,-0.20541298175868922,3.7829310424173768,5.2048256804467545,0.5546729884676641,"+0.024 [-0.005,+0.049]","+0.562 [+0.241,+0.901]","+0.012 [-0.134,+0.186]",11.0
no_stack,played,2021,2020,skill,rank,0.7,3127,44,0.6082211035761935,15.846464646464646,0.5577651515151515,,,,,"+0.019 [+0.011,+0.026]","+0.411 [+0.288,+0.543]",,11.0
no_stack,played,2021,2020,QB,rank,0.7,337,11,0.5524871825982929,22.566969696969696,0.5454545454545455,,,,,"-0.032 [-0.065,-0.003]","+0.131 [-0.484,+0.739]",,11.0
no_stack,played,2021,2020,RB,rank,0.7,860,11,0.6781825723798146,14.307575757575757,0.6098484848484849,,,,,"+0.048 [+0.030,+0.067]","+0.602 [+0.178,+1.052]",,11.0
no_stack,played,2021,2020,WR,rank,0.7,1302,11,0.621858139219419,14.91010101010101,0.5833333333333333,,,,,"+0.031 [+0.018,+0.045]","+0.451 [+0.032,+0.855]",,11.0
no_stack,played,2021,2020,TE,rank,0.7,628,11,0.5803565201072477,11.601212121212122,0.49242424242424243,,,,,"+0.028 [+0.009,+0.046]","+0.460 [+0.139,+0.800]",,11.0
no_stack,played,2021,2020,skill,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",3127,44,0.6134385801914198,15.826578282828285,0.5634469696969697,,,,,"+0.024 [+0.017,+0.031]","+0.391 [+0.284,+0.519]",,11.0
no_stack,played,2021,2020,QB,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",337,11,0.5733570890591977,22.48742424242424,0.5681818181818182,,,,,"-0.011 [-0.025,+0.001]","+0.051 [-0.421,+0.544]",,11.0
no_stack,played,2021,2020,RB,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",860,11,0.6781825723798146,14.307575757575757,0.6098484848484849,,,,,"+0.048 [+0.030,+0.067]","+0.602 [+0.178,+1.052]",,11.0
no_stack,played,2021,2020,WR,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",1302,11,0.621858139219419,14.91010101010101,0.5833333333333333,,,,,"+0.031 [+0.018,+0.045]","+0.451 [+0.032,+0.855]",,11.0
no_stack,played,2021,2020,TE,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",628,11,0.5803565201072477,11.601212121212122,0.49242424242424243,,,,,"+0.028 [+0.009,+0.046]","+0.460 [+0.139,+0.800]",,11.0
no_stack,played,2021,2020,skill,pts,1.0,3127,44,0.592663526629589,15.64566287878788,0.555239898989899,-0.27922441866192677,4.961635007837194,6.787396776433972,0.6410982726639695,"+0.003 [-0.007,+0.014]","+0.210 [+0.019,+0.404]","-0.109 [-0.232,+0.015]",11.0
no_stack,played,2021,2020,QB,pts,1.0,337,11,0.5036924649792488,21.850909090909088,0.5303030303030304,-1.1345102519194668,7.001956377069479,8.65728854274284,0.5141615138446749,"-0.081 [-0.115,-0.047]","-0.585 [-1.392,+0.148]","+0.393 [+0.097,+0.726]",11.0
no_stack,played,2021,2020,RB,pts,1.0,860,11,0.6693797395898758,14.264015151515151,0.6098484848484849,0.25419500940359285,4.772571008321406,6.6326099836885515,0.6049793026625676,"+0.039 [+0.016,+0.061]","+0.559 [+0.168,+0.933]","-0.136 [-0.360,+0.054]",11.0
no_stack,played,2021,2020,WR,pts,1.0,1302,11,0.6212464925489158,14.764242424242424,0.5732323232323234,-0.4457858354851134,5.12694439987709,7.00855020797603,0.5864337100022375,"+0.031 [+0.012,+0.050]","+0.305 [-0.134,+0.715]","-0.279 [-0.418,-0.131]",11.0
no_stack,played,2021,2020,TE,pts,1.0,628,11,0.5763354094003156,11.703484848484846,0.5075757575757576,-0.20541298175868922,3.7829310424173768,5.2048256804467545,0.5546729884676641,"+0.024 [-0.005,+0.049]","+0.562 [+0.241,+0.901]","+0.012 [-0.134,+0.186]",11.0
no_stack,played,2021,2020,skill,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",3127,44,0.594431415880933,15.69626893939394,0.5590277777777778,-0.27125746612013635,4.947219940976025,6.770059478114126,0.6434935551934463,"+0.005 [-0.003,+0.014]","+0.261 [+0.091,+0.434]","-0.123 [-0.224,-0.028]",11.0
no_stack,played,2021,2020,QB,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",337,11,0.5036924649792488,21.850909090909088,0.5303030303030304,-1.1345102519194668,7.001956377069479,8.65728854274284,0.5141615138446749,"-0.081 [-0.115,-0.047]","-0.585 [-1.392,+0.148]","+0.393 [+0.097,+0.726]",11.0
no_stack,played,2021,2020,RB,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",860,11,0.6737022343743612,14.28371212121212,0.6098484848484849,0.12424895721457042,4.714081145986221,6.615103476143023,0.6064686808882032,"+0.043 [+0.025,+0.061]","+0.578 [+0.139,+1.011]","-0.195 [-0.366,-0.047]",11.0
no_stack,played,2021,2020,WR,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1302,11,0.623995554769807,14.946969696969699,0.5883838383838385,-0.3408194257456834,5.13095773899643,6.979143842570519,0.5898543163121076,"+0.034 [+0.021,+0.047]","+0.487 [+0.159,+0.807]","-0.275 [-0.376,-0.172]",11.0
no_stack,played,2021,2020,TE,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",628,11,0.5763354094003156,11.703484848484846,0.5075757575757576,-0.20541298175868922,3.7829310424173768,5.2048256804467545,0.5546729884676641,"+0.024 [-0.005,+0.049]","+0.562 [+0.241,+0.901]","+0.012 [-0.134,+0.186]",11.0
no_stack,played,2021,2020,skill,z,0.5,3127,44,0.6082503477457057,15.770801767676767,0.5602904040404041,,,,,"+0.019 [+0.012,+0.025]","+0.335 [+0.208,+0.483]",,11.0
no_stack,played,2021,2020,QB,z,0.5,337,11,0.5626735192867428,22.547878787878787,0.5681818181818182,,,,,"-0.022 [-0.054,+0.004]","+0.112 [-0.544,+0.712]",,11.0
no_stack,played,2021,2020,RB,z,0.5,860,11,0.6727029463217884,13.946590909090911,0.5795454545454546,,,,,"+0.042 [+0.028,+0.058]","+0.241 [-0.110,+0.654]",,11.0
no_stack,played,2021,2020,WR,z,0.5,1302,11,0.6203249481493299,14.980707070707071,0.5934343434343435,,,,,"+0.030 [+0.021,+0.039]","+0.521 [+0.228,+0.810]",,11.0
no_stack,played,2021,2020,TE,z,0.5,628,11,0.5772999772249618,11.608030303030302,0.5000000000000001,,,,,"+0.025 [+0.009,+0.040]","+0.467 [+0.186,+0.793]",,11.0
no_stack,played,2021,2020,skill,z_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",3127,44,0.6121058274468436,15.816849747474748,0.5621843434343435,,,,,"+0.023 [+0.015,+0.030]","+0.381 [+0.237,+0.538]",,11.0
no_stack,played,2021,2020,QB,z_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",337,11,0.5715779226552344,22.538787878787883,0.5681818181818182,,,,,"-0.013 [-0.041,+0.012]","+0.103 [-0.567,+0.700]",,11.0
no_stack,played,2021,2020,RB,z_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",860,11,0.6755940228939102,14.311742424242425,0.6098484848484849,,,,,"+0.045 [+0.027,+0.065]","+0.606 [+0.203,+1.034]",,11.0
no_stack,played,2021,2020,WR,z_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",1302,11,0.6232403235552784,14.942171717171716,0.5858585858585859,,,,,"+0.033 [+0.019,+0.046]","+0.483 [+0.065,+0.847]",,11.0
no_stack,played,2021,2020,TE,z_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 0.7}",628,11,0.5780110406829515,11.47469696969697,0.4848484848484849,,,,,"+0.026 [+0.005,+0.044]","+0.333 [+0.114,+0.562]",,11.0
no_stack,all,2020,2021,skill,ours,,5146,64,0.6205132773276741,15.218155381944444,0.5705295138888888,0.31958828815045737,4.586844583537887,6.455710462326947,0.6653669850054307,,,,
no_stack,all,2020,2021,QB,ours,,474,16,0.47544956909892233,20.772083333333335,0.5833333333333334,1.0775889484822176,6.746283566734944,8.560431999950405,0.5086935528424787,,,,
no_stack,all,2020,2021,RB,ours,,1417,16,0.6913542528298868,14.932447916666664,0.6171875,0.031795220992895556,4.6729554301685114,6.592603921094845,0.6379371911749522,,,,
no_stack,all,2020,2021,WR,ours,,2074,16,0.6647749027184694,13.994131944444444,0.5815972222222222,0.32786156647618064,4.743877411542059,6.569421309604214,0.6111030377235002,,,,
no_stack,all,2020,2021,TE,ours,,1181,16,0.6504743846634178,11.173958333333333,0.5,0.34613501458353163,3.3410535310470695,4.9241520317291085,0.5979309880136108,,,,
no_stack,all,2020,2021,skill,ecr_only,,5146,64,0.6423019184507488,15.693020833333332,0.5950520833333334,,,,,"+0.022 [+0.008,+0.034]","+0.475 [+0.140,+0.806]",,16.0
no_stack,all,2020,2021,QB,ecr_only,,474,16,0.4769294927166964,21.219375,0.6145833333333333,,,,,"+0.001 [-0.039,+0.037]","+0.447 [-0.091,+1.052]",,16.0
no_stack,all,2020,2021,RB,ecr_only,,1417,16,0.7280810105646628,15.6728125,0.65625,,,,,"+0.037 [+0.016,+0.054]","+0.740 [+0.159,+1.235]",,16.0
no_stack,all,2020,2021,WR,ecr_only,,2074,16,0.6825073483708359,14.103854166666668,0.5885416666666667,,,,,"+0.018 [+0.006,+0.028]","+0.110 [-0.206,+0.396]",,16.0
no_stack,all,2020,2021,TE,ecr_only,,1181,16,0.6816898221508005,11.776041666666668,0.5208333333333334,,,,,"+0.031 [+0.016,+0.046]","+0.602 [+0.109,+1.071]",,16.0
no_stack,all,2020,2021,skill,ecr_pts_only,,5146,64,0.6412366394877591,15.661688368055556,0.5948350694444444,0.17240727205195758,4.44693887201631,6.310940156505191,0.6751098833700573,"+0.021 [+0.004,+0.035]","+0.444 [+0.149,+0.727]","-0.140 [-0.229,-0.030]",16.0
no_stack,all,2020,2021,QB,ecr_pts_only,,474,16,0.47711948875482196,21.28875,0.6145833333333334,1.0345774479734329,6.617932341249132,8.239972165409526,0.500929093971866,"+0.002 [-0.041,+0.038]","+0.517 [-0.049,+1.100]","-0.128 [-0.448,+0.241]",16.0
no_stack,all,2020,2021,RB,ecr_pts_only,,1417,16,0.7258573246679373,15.428802083333334,0.6536458333333334,-0.3373494779883766,4.405483073046428,6.412497914412083,0.6608567369942205,"+0.035 [+0.012,+0.054]","+0.496 [-0.081,+1.016]","-0.267 [-0.409,-0.116]",16.0
no_stack,all,2020,2021,WR,ecr_pts_only,,2074,16,0.6803503955243395,14.113055555555555,0.5850694444444444,0.384161671353704,4.6997237804116745,6.4544123112297385,0.6196310725381501,"+0.016 [+0.005,+0.026]","+0.119 [-0.150,+0.379]","-0.044 [-0.149,+0.068]",16.0
no_stack,all,2020,2021,TE,ecr_pts_only,,1181,16,0.6816193490039375,11.816145833333334,0.5260416666666667,0.06612279048426276,3.1814147930256067,4.878070283670872,0.5945773777039912,"+0.031 [+0.013,+0.048]","+0.642 [+0.166,+1.096]","-0.160 [-0.309,-0.010]",16.0
no_stack,all,2020,2021,skill,rank,0.7,5146,64,0.6464557345947397,15.6856640625,0.5944010416666667,,,,,"+0.026 [+0.016,+0.034]","+0.468 [+0.156,+0.776]",,16.0
no_stack,all,2020,2021,QB,rank,0.7,474,16,0.4857816708081989,21.412604166666668,0.6197916666666667,,,,,"+0.010 [-0.019,+0.036]","+0.641 [+0.026,+1.268]",,16.0
no_stack,all,2020,2021,RB,rank,0.7,1417,16,0.7335458301546215,15.420989583333334,0.6484375,,,,,"+0.042 [+0.027,+0.056]","+0.489 [-0.052,+0.968]",,16.0
no_stack,all,2020,2021,WR,rank,0.7,2074,16,0.6853038507419349,14.130416666666667,0.5885416666666667,,,,,"+0.021 [+0.013,+0.027]","+0.136 [-0.126,+0.394]",,16.0
no_stack,all,2020,2021,TE,rank,0.7,1181,16,0.6811915866742035,11.778645833333334,0.5208333333333334,,,,,"+0.031 [+0.020,+0.042]","+0.605 [+0.206,+1.018]",,16.0
no_stack,all,2020,2021,skill,rank_pp,"{'QB': 0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",5146,64,0.6439972680365698,15.5248828125,0.5852864583333333,,,,,"+0.023 [+0.016,+0.030]","+0.307 [+0.048,+0.546]",,16.0
no_stack,all,2020,2021,QB,rank_pp,"{'QB': 0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",474,16,0.47544956909892233,20.772083333333335,0.5833333333333334,,,,,"+0.000 [+0.000,+0.000]","+0.000 [+0.000,+0.000]",,16.0
no_stack,all,2020,2021,RB,rank_pp,"{'QB': 0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1417,16,0.7335458301546215,15.420989583333334,0.6484375,,,,,"+0.042 [+0.027,+0.056]","+0.489 [-0.052,+0.968]",,16.0
no_stack,all,2020,2021,WR,rank_pp,"{'QB': 0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",2074,16,0.6853038507419349,14.130416666666667,0.5885416666666667,,,,,"+0.021 [+0.013,+0.027]","+0.136 [-0.126,+0.394]",,16.0
no_stack,all,2020,2021,TE,rank_pp,"{'QB': 0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1181,16,0.6816898221508005,11.776041666666668,0.5208333333333334,,,,,"+0.031 [+0.016,+0.046]","+0.602 [+0.109,+1.071]",,16.0
no_stack,all,2020,2021,skill,pts,0.7,5146,64,0.6468273668705016,15.704305555555557,0.5941840277777779,0.21656157688150748,4.413470514796625,6.233854442786753,0.6843544915930333,"+0.026 [+0.015,+0.036]","+0.486 [+0.205,+0.760]","-0.173 [-0.234,-0.102]",16.0
no_stack,all,2020,2021,QB,pts,0.7,474,16,0.49005231573513564,21.3365625,0.6145833333333333,1.0474808981260681,6.502720014397612,8.12272705441376,0.5229445269056129,"+0.015 [-0.014,+0.040]","+0.564 [+0.086,+1.056]","-0.244 [-0.465,+0.003]",16.0
no_stack,all,2020,2021,RB,pts,0.7,1417,16,0.7314608961455537,15.469166666666666,0.6510416666666667,-0.2266060682939949,4.397285106160421,6.32599937258382,0.6719427896826332,"+0.040 [+0.023,+0.054]","+0.537 [-0.047,+1.055]","-0.276 [-0.376,-0.172]",16.0
no_stack,all,2020,2021,WR,pts,0.7,2074,16,0.6843636693315374,14.145868055555555,0.5850694444444445,0.36727163989044687,4.652829256134657,6.399832694408814,0.6273119404754363,"+0.020 [+0.013,+0.026]","+0.152 [-0.051,+0.374]","-0.091 [-0.164,-0.013]",16.0
no_stack,all,2020,2021,TE,pts,0.7,1181,16,0.6814325862697796,11.865625,0.5260416666666667,0.1501264577140435,3.1740127939596703,4.786024120196853,0.6126043027453913,"+0.031 [+0.018,+0.044]","+0.692 [+0.320,+1.119]","-0.167 [-0.278,-0.057]",16.0
no_stack,all,2020,2021,skill,pts_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",5146,64,0.6456956408953738,15.670633680555557,0.5915798611111112,0.1984713911788216,4.4167499265734245,6.25838360839431,0.6819829246108496,"+0.025 [+0.015,+0.034]","+0.452 [+0.150,+0.750]","-0.170 [-0.233,-0.101]",16.0
no_stack,all,2020,2021,QB,pts_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",474,16,0.48533864910046687,21.25135416666667,0.6041666666666666,1.0603843482787036,6.519880546267941,8.19079060938573,0.525398055068309,"+0.010 [-0.011,+0.030]","+0.479 [+0.130,+0.896]","-0.226 [-0.354,-0.088]",16.0
no_stack,all,2020,2021,RB,pts_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1417,16,0.7314608961455537,15.469166666666666,0.6510416666666667,-0.2266060682939949,4.397285106160421,6.32599937258382,0.6719427896826332,"+0.040 [+0.023,+0.054]","+0.537 [-0.047,+1.055]","-0.276 [-0.376,-0.172]",16.0
no_stack,all,2020,2021,WR,pts_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",2074,16,0.6843636693315374,14.145868055555555,0.5850694444444445,0.36727163989044687,4.652829256134657,6.399832694408814,0.6273119404754363,"+0.020 [+0.013,+0.026]","+0.152 [-0.051,+0.374]","-0.091 [-0.164,-0.013]",16.0
no_stack,all,2020,2021,TE,pts_pp,"{'QB': 0.4, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1181,16,0.6816193490039375,11.816145833333334,0.5260416666666667,0.06612279048426276,3.1814147930256067,4.878070283670872,0.5945773777039912,"+0.031 [+0.013,+0.048]","+0.642 [+0.166,+1.096]","-0.160 [-0.309,-0.010]",16.0
no_stack,all,2020,2021,skill,z,0.5,5146,64,0.647061237082872,15.633012152777777,0.58984375,,,,,"+0.027 [+0.017,+0.034]","+0.415 [+0.134,+0.692]",,16.0
no_stack,all,2020,2021,QB,z,0.5,474,16,0.4922278890502078,21.418229166666666,0.6197916666666667,,,,,"+0.017 [-0.006,+0.036]","+0.646 [+0.067,+1.292]",,16.0
no_stack,all,2020,2021,RB,z,0.5,1417,16,0.7309296872747232,15.5509375,0.6510416666666667,,,,,"+0.040 [+0.025,+0.052]","+0.618 [+0.117,+1.070]",,16.0
no_stack,all,2020,2021,WR,z,0.5,2074,16,0.6852919182382204,14.139965277777778,0.5833333333333334,,,,,"+0.021 [+0.014,+0.026]","+0.146 [-0.084,+0.390]",,16.0
no_stack,all,2020,2021,TE,z,0.5,1181,16,0.6797954537683366,11.422916666666667,0.5052083333333334,,,,,"+0.029 [+0.018,+0.040]","+0.249 [-0.075,+0.638]",,16.0
no_stack,all,2020,2021,skill,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 0.7}",5146,64,0.6428334726997703,15.534192708333332,0.5828993055555556,,,,,"+0.022 [+0.015,+0.029]","+0.316 [+0.080,+0.532]",,16.0
no_stack,all,2020,2021,QB,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 0.7}",474,16,0.47544956909892233,20.772083333333335,0.5833333333333334,,,,,"+0.000 [+0.000,+0.000]","+0.000 [+0.000,+0.000]",,16.0
no_stack,all,2020,2021,RB,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 0.7}",1417,16,0.7280810105646628,15.6728125,0.65625,,,,,"+0.037 [+0.016,+0.054]","+0.740 [+0.159,+1.235]",,16.0
no_stack,all,2020,2021,WR,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 0.7}",2074,16,0.6850014316976325,14.144479166666667,0.5868055555555556,,,,,"+0.020 [+0.012,+0.028]","+0.150 [-0.124,+0.426]",,16.0
no_stack,all,2020,2021,TE,z_pp,"{'QB': 0, 'RB': 1.0, 'WR': 0.7, 'TE': 0.7}",1181,16,0.6828018794378636,11.547395833333333,0.5052083333333334,,,,,"+0.032 [+0.019,+0.044]","+0.373 [-0.009,+0.793]",,16.0
no_stack,all,2021,2020,skill,ours,,3564,44,0.6305926545426828,15.35127525252525,0.5388257575757577,0.18654937608949418,4.748064173946015,6.641764668615847,0.6656198606415937,,,,
no_stack,all,2021,2020,QB,ours,,340,11,0.5896308853943207,22.436060606060604,0.5681818181818182,0.5487778821858261,6.624176728557168,8.319254979052555,0.6064472638724373,,,,
no_stack,all,2021,2020,RB,ours,,977,11,0.6770561797693453,13.560606060606062,0.5643939393939394,0.14458305798240742,4.6230373101244515,6.6799087783640605,0.59655241901029,,,,
no_stack,all,2021,2020,WR,ours,,1426,11,0.631105852293481,14.45949494949495,0.5606060606060607,0.1642419864669037,5.188056207874496,7.062746430961739,0.5856526753156213,,,,
no_stack,all,2021,2020,TE,ours,,821,11,0.6245777007135834,10.948939393939392,0.46212121212121215,0.1252262802547619,3.355669943743653,4.80563612643168,0.6164754049212111,,,,
no_stack,all,2021,2020,skill,ecr_only,,3564,44,0.6459892459357981,15.739646464646462,0.5596590909090909,,,,,"+0.015 [+0.005,+0.027]","+0.388 [+0.178,+0.563]",,11.0
no_stack,all,2021,2020,QB,ecr_only,,340,11,0.5375499231185146,22.44757575757576,0.5606060606060607,,,,,"-0.052 [-0.090,-0.014]","+0.012 [-0.916,+0.792]",,11.0
no_stack,all,2021,2020,RB,ecr_only,,977,11,0.7206699319819856,14.317424242424245,0.6174242424242424,,,,,"+0.044 [+0.022,+0.063]","+0.757 [+0.264,+1.143]",,11.0
no_stack,all,2021,2020,WR,ecr_only,,1426,11,0.6627257984318717,14.836313131313132,0.5833333333333333,,,,,"+0.032 [+0.015,+0.050]","+0.377 [-0.069,+0.783]",,11.0
no_stack,all,2021,2020,TE,ecr_only,,821,11,0.6630113302108204,11.357272727272727,0.4772727272727273,,,,,"+0.038 [+0.019,+0.059]","+0.408 [+0.115,+0.702]",,11.0
no_stack,all,2021,2020,skill,ecr_pts_only,,3564,44,0.641032796382341,15.579469696969698,0.5505050505050506,-0.20705219022427174,4.592464532586778,6.462953466354448,0.6779592964612051,"+0.010 [+0.001,+0.021]","+0.228 [+0.011,+0.441]","-0.156 [-0.278,-0.035]",11.0
no_stack,all,2021,2020,QB,ecr_pts_only,,340,11,0.5210994142314598,21.850909090909088,0.5303030303030304,-1.1436708362463273,6.99666570058653,8.646328175378999,0.5283078754777994,"-0.069 [-0.101,-0.034]","-0.585 [-1.392,+0.148]","+0.372 [+0.017,+0.757]",11.0
no_stack,all,2021,2020,RB,ecr_pts_only,,977,11,0.7181342136318768,14.218939393939394,0.6060606060606061,0.2869395819915711,4.442898169869964,6.338416160310391,0.6411227666655679,"+0.041 [+0.019,+0.061]","+0.658 [+0.223,+1.082]","-0.180 [-0.399,+0.006]",11.0
no_stack,all,2021,2020,WR,ecr_pts_only,,1426,11,0.6610533885745766,14.769545454545455,0.5732323232323234,-0.40461043291456866,4.87889360068838,6.787257620637718,0.617321995899078,"+0.030 [+0.012,+0.048]","+0.310 [-0.129,+0.722]","-0.309 [-0.447,-0.174]",11.0
no_stack,all,2021,2020,TE,ecr_pts_only,,821,11,0.6638441690914516,11.478484848484847,0.49242424242424243,-0.06388723009152654,3.2773002063279817,4.74778762306821,0.6200114389129949,"+0.039 [+0.020,+0.059]","+0.530 [+0.220,+0.862]","-0.078 [-0.203,+0.056]",11.0
no_stack,all,2021,2020,skill,rank,0.7,3564,44,0.6528601488937712,15.804040404040403,0.5549242424242424,,,,,"+0.022 [+0.015,+0.030]","+0.453 [+0.352,+0.558]",,11.0
no_stack,all,2021,2020,QB,rank,0.7,340,11,0.5615960576002963,22.566969696969696,0.5454545454545455,,,,,"-0.028 [-0.058,-0.001]","+0.131 [-0.484,+0.739]",,11.0
no_stack,all,2021,2020,RB,rank,0.7,977,11,0.7238423086915275,14.259090909090911,0.606060606060606,,,,,"+0.047 [+0.030,+0.063]","+0.698 [+0.290,+1.109]",,11.0
no_stack,all,2021,2020,WR,rank,0.7,1426,11,0.6636936904429211,14.91010101010101,0.5833333333333333,,,,,"+0.033 [+0.020,+0.046]","+0.451 [+0.032,+0.855]",,11.0
no_stack,all,2021,2020,TE,rank,0.7,821,11,0.6623085388403397,11.48,0.4848484848484848,,,,,"+0.038 [+0.024,+0.052]","+0.531 [+0.197,+0.880]",,11.0
no_stack,all,2021,2020,skill,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",3564,44,0.657989393284229,15.752563131313131,0.5587121212121212,,,,,"+0.027 [+0.021,+0.033]","+0.401 [+0.277,+0.561]",,11.0
