player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
DST_CAR,Carolina,DST,CAR,3500,7005,8.303937227999999,8.303937227999999,1.1196292547425424,0.9877112135176652,8.303937227999999,TB,25.25,48.5,,,6.2359,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303937227999999,0.0,10.2,61.7608991825613,1.8409544761106424,4.199048761262239,,classic,True
DST_DEN,Denver,DST,DEN,3100,7010,8.2012261455,8.2012261455,1.1057806032419613,1.1482142857142859,8.2012261455,TEN,21.0,41.0,,,5.8519,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2012261455,0.0,3.6,47.04116387699494,2.349881305212445,1.5738775116647414,,classic,True
00-0032741,Peyton Barber,RB,TB,4200,5507,8.0664,8.0664,1.0,1.0124416796267495,8.16675281340941,CAR,23.25,48.5,5.0,1.0,7.6957,statline_mc+recal_10_4b,0.49405271515585225,19.880612992511686,0.0,0.0,0.0,10.6055,40.78061506779804,0.3965,1.527,1.122,8.874095019428658,0.04,8.96072100872267,-0.7939681953132602,9.58,57.76410649409627,1.4731413838818297,1.5333113926490305,,classic,True
00-0034301,Darrel Williams,RB,KC,4800,5708,6.4404,6.4404,1.0,1.2628304821150855,8.133081567188835,HOU,29.0,54.5,2.0,0.4581530889662799,7.0721,statline_mc+recal_10_4b,1.6659825533663837,17.167372985392408,0.0,0.0,0.0,4.50125,23.57371998186876,0.2325,2.05675,1.60475,17.4332165410187,0.07375,7.689193652288746,0.44388791490008916,7.1,47.1664307293366,0.5678154314512859,0.5850866260815496,,classic,True
00-0022127,Jason Witten,TE,DAL,3900,4262,7.363,7.363,1.0,1.0995334370139969,8.0958622780598,NYJ,25.25,43.5,5.0,1.0,6.7014,statline_mc+recal_10_4b,0.5837289412433047,18.773452757075546,0.0,0.0,0.0,0.0,0.0,0.0,4.63175,3.36475,39.35767380867781,0.31075,9.408767380867781,-1.3129051028079815,9.06,74.65527749892442,2.2476336018054046,3.693685631579406,,classic,True
00-0031687,Raheem Mostert,RB,SF,4700,5414,7.9506,7.9506,1.0,1.0124416796267495,8.04954528126936,LA,23.25,49.5,4.0,1.0,7.1468,statline_mc+recal_10_4b,1.8163175208229383,17.316024042764397,0.0,0.0,0.0,7.23275,37.58866468275814,0.171,1.36275,1.016,9.305563820955445,0.05625,7.29142285037136,0.7581224308980001,9.85,61.023501362397816,0.9160795575841044,2.0621277332654464,,classic,True
DST_MIA,Miami,DST,MIA,2700,7016,8.044008624,8.044008624,1.0845827868813107,0.9568452380952381,8.044008624,WAS,18.0,42.0,,,5.9897,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.044008624,0.0,0.5,45.56296224211755,1.9341309729373122,1.426174309970349,,classic,True
00-0034339,Trey Quinn,WR,WAS,3700,5652,7.597,7.597,1.0,1.0451010886469674,7.939606210639188,MIA,24.0,42.0,5.0,1.0,7.542,statline_mc+recal_10_4b,0.6259707509145529,19.412632976142564,0.0,0.0,0.0,0.0,0.0,0.0,5.65575,3.54,39.662813586957185,0.2645,9.372031358695718,-1.43242514805653,7.08,48.1681849607548,1.1422867495827937,1.3701515913147126,,classic,True
00-0025394,Adrian Peterson,RB,WAS,4500,2553,7.5814,7.5814,1.0,1.0451010886469674,7.923330813804145,MIA,24.0,42.0,4.0,0.8,7.6583,statline_mc+recal_10_4b,0.37856110144584976,20.04370589705965,0.0,0.0,0.0,13.19525,46.45724258654336,0.38125,0.8275,0.6045,4.628063619528292,0.022,8.432030620607165,-0.50869980680302,5.05,45.208046662125334,0.3279930063635862,0.4896667216730642,,classic,True
00-0033090,Hunter Henry,TE,LAC,3600,4675,7.4837,7.4837,1.0,1.0559875583203733,7.902666001558394,PIT,24.25,42.5,1.0,0.5384087801677688,5.8922,statline_mc+recal_10_4b,3.1501507100305752,14.853878768357415,0.0,0.0,0.0,0.0,0.0,0.0,3.19,2.16125,25.545107795284142,0.1695,5.830760779528414,2.0719052220299803,10.0,48.27698013438823,0.7266314415690408,0.7826734066773217,,classic,True
DST_JAX,Jacksonville,DST,JAX,2200,7014,7.898985485999999,7.898985485999999,1.065029153049414,1.1482142857142859,7.898985485999999,NO,22.5,42.5,,,5.7474,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.898985485999999,0.0,5.0,65.36736084079409,6.481860430827245,5.340337170059419,,classic,True
00-0034772,Antonio Callaway,WR,CLE,4200,5642,7.7199,7.7199,1.0,1.0124416796267495,7.815966513292579,SEA,23.25,45.5,1.0,0.745214117894387,6.8069,statline_mc+recal_10_4b,2.3531095453714537,15.717905262690959,0.0,0.0,0.0,0.107,0.5150250585770755,0.0035,4.04825,2.32475,29.68407448200389,0.184,6.629659954058097,1.186306559234482,,41.21461418659084,0.3127189767575481,0.9101806427659592,,classic,True
00-0027061,Jared Cook,TE,NO,3400,4437,8.9656,8.9656,1.0,0.8709175738724727,7.808288762203902,JAX,20.0,42.5,5.0,1.0,5.9791,statline_mc+recal_10_4b,2.200956393100417,15.369531563795807,0.0,0.0,0.0,0.0,0.0,0.0,4.9825,3.02925,27.611331314562975,0.22575,7.2473831314562975,0.5609056307476044,6.220000000000001,61.020722787896176,2.5136597646623593,1.656309849510757,,classic,True
00-0035676,A.J. Brown,WR,TEN,4200,5728,8.9201,8.9201,1.0,0.8709175738724727,7.7686650467965555,DEN,20.0,41.0,5.0,1.0,7.1328,statline_mc+recal_10_4b,1.9066635155431817,16.48436505193992,0.0,0.0,0.0,0.0,0.0,0.0,3.87875,2.41,32.72258743651805,0.18625,7.006008743651805,0.7626563031447509,10.4,36.58993859042661,0.5600097733616758,0.6933974442314281,,classic,True
00-0030068,Marquise Goodwin,WR,SF,4500,5205,7.6688,7.6688,1.0,1.0124416796267495,7.764233037594169,LA,23.25,49.5,4.0,1.0,7.0656,statline_mc+recal_10_4b,2.1480504092814323,16.297040579197464,0.0,0.0,0.0,0.28075,1.591005756642463,0.00775,3.30325,2.1145,31.18441812411844,0.165,6.63279238807609,1.1314406495180789,8.274999999999999,53.06641181015901,0.6505344353744678,1.8276890880724108,,classic,True
00-0035287,KeeSean Johnson,WR,ARI,3900,5731,7.2019,7.2019,1.0,1.077760497667185,7.7619365321918234,ATL,24.75,52.5,5.0,1.0,7.5552,statline_mc+recal_10_4b,0.43639228266950303,18.97459211817005,0.0,0.0,0.0,0.34975,1.885577122158478,0.0115,5.63,3.283,41.49925212232505,0.23675,9.401732924448353,-1.63979639225653,5.88,58.46201553540201,1.2564068260257737,2.5103968039722324,,classic,True
00-0030669,Albert Wilson,WR,MIA,4000,5339,9.8954,9.8954,1.0,0.7838258164852254,7.7562323055006495,WAS,18.0,42.0,1.0,0.6921368181996275,6.4825,statline_mc+recal_10_4b,2.8971035242647716,14.238164826058348,0.0,0.0,0.0,0.508,2.471254668389329,0.01075,3.967,2.39625,23.38716664978518,0.1395,5.992342131817451,1.7638901736831984,3.4,27.212049700566926,0.30222261309127274,0.3993997617496756,,classic,True
00-0032688,Robby Anderson,WR,NYJ,4000,5502,9.7267,9.7267,1.0,0.7947122861586314,7.729958266052977,DAL,18.25,43.5,4.0,1.0,6.8427,statline_mc+recal_10_4b,2.0666990984411666,15.614820393696224,0.0,0.0,0.0,0.0,0.0,0.0,5.02775,2.954,29.745144081925083,0.1635,7.083264408192508,0.6466938578604688,6.025,38.794176257676185,0.43115733910416365,0.7893930717942799,,classic,True
00-0034343,Josh Rosen,QB,MIA,4500,1525,9.7693,9.7693,1.0,0.7838258164852254,7.65740670197965,WAS,18.0,42.0,4.0,1.0,7.0926,statline_mc+recal_10_4b,3.263415356365413,13.540702606365423,20.95475,102.05279492067645,0.4925,1.1075,3.624450428959955,0.034,0.0,0.0,0.0,0.0,6.004056839723055,1.6533498622565954,5.395,22.981793410948722,0.27498490360159555,0.12298981679319523,,classic,True
00-0026035,Danny Amendola,WR,DET,3800,3851,8.0711,8.0711,1.0,0.9471228615863141,7.644337645047003,GB,21.75,47.0,3.0,0.75,6.8833,statline_mc+recal_10_4b,1.9494792697825694,15.481978344047507,0.0,0.0,0.0,0.022,0.09972137315725789,0.00075,4.146,2.487,30.636189538382794,0.19,6.875841091154005,0.768496553892998,11.366666666666667,39.676685967302454,0.6221286511611789,0.8314546211872382,,classic,True
DST_CLE,Cleveland,DST,CLE,2800,7008,7.542074704500001,7.542074704500001,1.0169064684326534,1.0321027287319422,7.542074704500001,SEA,23.25,45.5,,,5.8723,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.542074704500001,0.0,7.0,54.15774620474893,1.2539081279671351,2.5293975428728404,,classic,True
DST_ATL,Atlanta,DST,ATL,2300,7002,7.495506891,7.495506891,1.010627677433585,0.9278499278499279,7.495506891,ARI,27.75,52.5,,,6.0535,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.495506891,0.0,1.8,82.39879330478786,5.953857991005452,16.621842145629394,,classic,True
DST_GB,Green Bay,DST,GB,3600,7012,7.447138564500001,7.447138564500001,1.004106121228929,1.0558292282430215,7.447138564500001,DET,25.25,47.0,,,5.892,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.447138564500001,0.0,9.4,49.17185675360062,1.380966924796388,1.8140982620833994,,classic,True
DST_TEN,Tennessee,DST,TEN,2900,7030,7.379291961,7.379291961,0.9949582868910947,1.0935374149659864,7.379291961,DEN,20.0,41.0,,,5.8564,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379291961,0.0,10.0,34.94015181004281,2.525984539998467,0.7024424445402638,,classic,True
00-0027696,Jimmy Graham,TE,GB,4000,4492,6.6903,6.6903,1.0,1.0995334370139969,7.356169109295928,DET,25.25,47.0,5.0,1.0,6.6667,statline_mc+recal_10_4b,0.11321295704293188,17.835781611520535,0.0,0.0,0.0,0.0,0.0,0.0,4.687,3.04075,37.321243876125195,0.34,9.018874387612518,-1.66270527831659,7.44,75.8541875806683,0.9576333859982212,3.963584918398255,,classic,True
00-0032128,Chris Conley,WR,JAX,4100,5385,7.4099,7.4099,1.0,0.9797822706065319,7.260113131770304,NO,22.5,42.5,5.0,1.0,7.1568,statline_mc+recal_10_4b,1.1651285054577742,16.644564941988467,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.46175,34.98210323195936,0.17975,7.261210323195935,-0.0010971914256314719,8.86,40.849770222457195,0.540477559105657,0.8908550026354989,,classic,True
DST_NO,New Orleans,DST,NO,3200,7019,7.198176721500001,7.198176721500001,0.9705383141653686,1.0206349206349208,7.198176721500001,JAX,20.0,42.5,,,5.8516,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.198176721500001,0.0,8.6,29.479369404437527,0.9187839970410825,0.4880956096113294,,classic,True
00-0031868,Damiere Byrd,WR,ARI,4100,5531,6.645,6.645,1.0,1.077760497667185,7.161764859306835,ATL,24.75,52.5,3.0,0.6,6.9783,statline_mc+recal_10_4b,1.4001843137683332,15.846976833462286,0.0,0.0,0.0,0.02275,0.08836512658075454,0.0015,3.963,2.501,31.661341382744745,0.17775,6.94772065093255,0.21404420837428528,7.199999999999999,41.108160152913904,1.061922423418843,0.9044988978930718,,classic,True
00-0030470,Vance McDonald,TE,PIT,3800,4572,8.9739,8.9739,1.0,0.7947122861586314,7.131693944431745,LAC,18.25,42.5,4.0,0.9980218411651859,6.0091,statline_mc+recal_10_4b,1.3706812280722538,14.580800966827873,0.0,0.0,0.0,0.0,0.0,0.0,4.49725,3.199,26.339076493170776,0.22725,7.298407649317077,-0.166713704885332,9.3,57.383456608467036,0.7998700854328895,1.337276805631988,,classic,True
00-0023682,Ryan Fitzpatrick,QB,MIA,4600,1242,9.0064,9.0064,1.0,0.7838258164852254,7.059444461369937,WAS,18.0,42.0,3.0,0.9370851594849774,6.8818,statline_mc+recal_10_4b,3.8575794363471814,11.705728620388669,12.40475,63.0168894717012,0.356,1.01375,3.3458474124385473,0.0345,0.0,0.0,0.0,0.0,4.052010320111903,3.0074341412580337,4.506666666666667,18.699624258738982,0.2648163636349944,0.0905799002135019,,classic,True
DST_MIN,Minnesota,DST,MIN,2600,7017,7.0236906435,7.0236906435,0.9470121587874887,1.1340388007054674,7.0236906435,PHI,23.75,44.0,,,5.7448,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0236906435,0.0,8.6,55.32162319968859,3.289484088067783,2.733472964031295,,classic,True
00-0035229,T.J. Hockenson,TE,DET,3300,4749,7.3863,7.3863,1.0,0.9471228615863141,6.995771876687868,GB,21.75,47.0,4.0,1.0,6.2562,statline_mc+recal_10_4b,1.2301683144105073,14.748286355366055,0.0,0.0,0.0,0.0,0.0,0.0,3.9855,2.53625,29.445602434851907,0.2315,6.986060243485191,0.009711633202676317,10.65,66.45507672450881,3.841424823003336,2.280192853545118,,classic,True
DST_PIT,Pittsburgh,DST,PIT,2700,7024,6.9060025665,6.9060025665,0.931144142167699,0.9469808541973491,6.9060025665,LAC,18.25,42.5,,,6.0054,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9060025665,0.0,9.6,34.23365122615803,2.46997659824124,0.6701244419858664,,classic,True
00-0034681,Chase Edmonds,RB,ARI,4600,5619,6.3554,6.3554,1.0,1.077760497667185,6.849593084798479,ATL,24.75,52.5,5.0,1.0,6.9506,statline_mc+recal_10_4b,0.7405517650668125,15.419289396755868,0.0,0.0,0.0,4.78325,25.63094623362314,0.1765,2.386,1.7555,15.015349702036788,0.0745,7.476129593565993,-0.6265365087675141,5.8,63.26223319709356,0.6394210794383438,2.527572626083379,,classic,True
DST_LA,LA Rams,DST,LA,3300,7025,6.8392199025,6.8392199025,0.9221397599968032,0.9877112135176652,6.8392199025,SF,26.25,49.5,,,5.8464,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8392199025,0.0,6.8,48.88429349941612,1.1215667182617512,1.7796516365510127,,classic,True
00-0034378,Ito Smith,RB,ATL,4300,5658,5.5744,5.5744,1.0,1.2083981337480558,6.736127754908278,ARI,27.75,52.5,5.0,1.0,7.3149,statline_mc+recal_10_4b,0.0,16.59149121876359,0.0,0.0,0.0,3.979,21.57955700319478,0.16025,3.154,2.41625,22.841548170583582,0.098,8.609610517377838,-1.8734827624695605,7.0,65.61307901907358,0.5937030913867717,3.129811134758445,,classic,True
00-0032058,Tevin Coleman,RB,SF,4400,2994,6.6472,6.6472,1.0,1.0124416796267495,6.729854923588685,LA,23.25,49.5,2.0,0.5924750543431271,6.4689,statline_mc+recal_10_4b,1.9533738425091476,13.506486352386066,0.0,0.0,0.0,4.88875,22.819952308206254,0.16125,1.26075,0.93025,8.398657344537499,0.039,5.325610965274376,1.404243958314309,11.65,41.94910635410035,0.44491209362073697,0.36411061145925133,,classic,True
00-0027874,Demaryius Thomas,WR,NYJ,3300,3997,8.3838,8.3838,1.0,0.7947122861586314,6.662732672556119,DAL,18.25,43.5,2.0,0.5,5.9,statline_mc+recal_10_4b,2.6209859340664714,12.195126754689436,0.0,0.0,0.0,0.04725,0.3430342344052786,0.0015,3.32175,1.91275,17.977635574181793,0.114,4.496566980858708,2.1661656916974117,4.8,27.62170330228964,1.18858553837128,0.4091411044298743,,classic,True
00-0032257,Duke Johnson,RB,HOU,4100,2997,5.9783,5.9783,1.0,1.1104199066874028,6.638436920678852,KC,25.5,54.5,5.0,1.0,7.2905,statline_mc+recal_10_4b,0.0,16.409016417656947,0.0,0.0,0.0,5.7855,32.89861967820195,0.14825,2.601,1.94325,17.606531314219676,0.07725,8.563765099242165,-1.925328178563313,7.6,63.35462079927338,0.5728386609502879,2.5488907863220946,,classic,True
DST_KC,Kansas City,DST,KC,2500,7015,6.509153133,6.509153133,0.8776364838997162,0.9005602240896359,6.509153133,HOU,29.0,54.5,,,6.0034,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509153133,0.0,6.8,67.25963409887116,3.4482086941906673,6.0583673038751344,,classic,True
DST_TB,Tampa Bay,DST,TB,2500,7029,6.4578385125,6.4578385125,0.8707176755404618,0.9094766619519096,6.4578385125,CAR,23.25,48.5,,,5.923,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4578385125,0.0,9.0,52.66738030362009,1.5387180587685931,2.2901639806986624,,classic,True
00-0022787,Matt Schaub,QB,ATL,4200,1234,5.3379,5.3379,1.0,1.2083981337480558,6.450348420236443,ARI,27.75,52.5,0.0,0.0,7.0642,statline_mc+recal_10_4b,2.566112708907224,11.964732792354232,7.16575,61.91419484835795,0.39475,1.57125,8.149936349406183,0.07975,0.0,0.0,0.0,0.0,5.082811428874937,1.367536991361506,,17.502456444554536,0.18908201187436385,0.08315616531227321,,classic,True
00-0025396,Ted Ginn Jr.,WR,NO,3600,3670,7.3387,7.3387,1.0,0.8709175738724727,6.391408734496739,JAX,20.0,42.5,4.0,0.8,6.4601,statline_mc+recal_10_4b,1.6990223530269415,12.927962671164758,0.0,0.0,0.0,0.29,1.6976984863538696,0.008,3.17675,2.0905,22.90878105152723,0.13175,5.50239795378811,0.8890107807086292,8.02,29.4312731302615,0.4170877148092435,0.4550946317295249,,classic,True
00-0030549,Tyler Eifert,TE,CIN,3500,4568,8.0009,8.0009,1.0,0.7947122861586314,6.358374660128321,BAL,18.25,47.0,5.0,1.0,5.5981,statline_mc+recal_10_4b,1.913039597170069,12.73246277428301,0.0,0.0,0.0,0.0,0.0,0.0,3.8945,2.56725,19.46649052442471,0.1715,5.587649052442471,0.7707256076858506,5.7,58.47698264735407,0.6184514601682962,1.4261241396842568,,classic,True
00-0034830,Hayden Hurst,TE,BAL,3200,4720,4.9993,4.9993,1.0,1.2519440124416796,6.258790192138653,CIN,28.75,47.0,5.0,1.0,6.5652,statline_mc+recal_10_4b,0.0,16.339472065130344,0.0,0.0,0.0,0.0,0.0,0.0,3.96925,2.76725,37.15794105430845,0.27575,8.358294105430847,-2.099503913292194,6.14,75.56933887853147,1.7974411341375718,3.897725165902617,,classic,True
00-0033948,Jamaal Williams,RB,GB,4200,5541,5.6707,5.6707,1.0,1.0995334370139969,6.2350805385466135,DET,25.25,47.0,4.0,0.9115761987056303,6.7053,statline_mc+recal_10_4b,0.6444042814730244,14.297684692371483,0.0,0.0,0.0,5.30175,22.68389005690433,0.147,2.1695,1.6925,13.436995734867429,0.08525,6.810838579177176,-0.5757580406305625,7.05,52.93072974228244,0.4322035219096311,0.9881031528694061,,classic,True
00-0031806,Malcolm Brown,RB,LA,4300,5441,5.4485,5.4485,1.0,1.1430793157076204,6.228114113966899,SF,26.25,49.5,5.0,1.0,7.7481,statline_mc+recal_10_4b,0.0,18.887783359108376,0.0,0.0,0.0,9.798,48.18374606143407,0.42325,0.49125,0.363,3.3919769601946204,0.02225,8.54132230216287,-2.313208188195971,5.08,61.62238873751136,0.47889364699289944,2.177511338397573,,classic,True
00-0034370,DaeSean Hamilton,WR,DEN,3600,5640,6.7019,6.7019,1.0,0.9144634525660964,6.12868084398521,TEN,21.0,41.0,3.0,0.6,5.9969,statline_mc+recal_10_4b,1.9772416390623904,11.714523415749252,0.0,0.0,0.0,0.02,0.09827481435809861,0.00025,3.068,1.7555,19.289859370818753,0.11475,4.448313418517686,1.6803674254675238,2.94,23.175972996055144,0.2603002937167925,0.3149917814105038,,classic,True
00-0029572,Jarius Wright,WR,CAR,3300,5188,5.5153,5.5153,1.0,1.0995334370139969,6.064210031638805,TB,25.25,48.5,5.0,1.0,6.9686,statline_mc+recal_10_4b,0.47869851345326797,14.456192523105832,0.0,0.0,0.0,0.0,0.0,0.0,3.70025,2.26175,31.6409788256346,0.171,6.64234788256346,-0.5781378509246551,4.84,54.50343649599415,0.47755368112758767,1.9889030176417306,,classic,True
00-0034364,Jordan Akins,TE,HOU,3200,4729,5.4069,5.4069,1.0,1.1104199066874028,6.003926119361078,KC,25.5,54.5,5.0,1.0,6.1501,statline_mc+recal_10_4b,0.4587618770962152,13.829125124537779,0.0,0.0,0.0,0.0,0.0,0.0,3.32575,2.2085,29.565246038259378,0.22425,6.643024603825938,-0.63909848446486,7.540000000000001,76.9127348343611,0.9500707486022907,4.218233268699841,,classic,True
00-0031339,Donte Moncrief,WR,PIT,3500,5344,7.5191,7.5191,1.0,0.7947122861586314,5.975513582908356,LAC,18.25,42.5,2.0,0.5914336072467903,5.9587,statline_mc+recal_10_4b,2.0409540813908476,11.70433829593809,0.0,0.0,0.0,0.077,0.2893305535045798,0.0025,3.889,2.118,19.06555095400291,0.132,4.9132381507507485,1.0622754321576071,1.2333333333333334,23.210289402838814,0.49378724911961436,0.3156282698474594,,classic,True
00-0034366,Keke Coutee,WR,HOU,3500,5670,5.3744,5.3744,1.0,1.1104199066874028,5.967857729979511,KC,25.5,54.5,3.0,0.6,6.5284,statline_mc+recal_10_4b,1.094249799738131,12.687332616135322,0.0,0.0,0.0,0.1675,0.9759251298542538,0.004,2.8525,1.71725,25.213367751494378,0.13025,5.278429288134863,0.6894284418446484,4.0,41.49924153076579,0.37108597754877903,0.9255478877959421,,classic,True
00-0033555,Mack Hollins,WR,PHI,3600,5578,6.7378,6.7378,1.0,0.8818040435458786,5.9413952386768045,MIN,20.25,44.0,4.0,0.8,6.0896,statline_mc+recal_10_4b,1.5734379995349403,11.64978209306403,0.0,0.0,0.0,0.0,0.0,0.0,2.98625,1.78125,20.577586267362395,0.11575,4.61350862673624,1.3278866119405643,4.5,31.091204400341613,0.3305344033160244,0.5017732854329222,,classic,True
00-0035535,Darius Slayton,WR,NYG,3100,5767,10.2943,10.2943,1.0,0.5769828926905132,5.939634278055008,NE,13.25,43.0,3.0,0.6,6.9012,statline_mc+recal_10_4b,0.0,14.420110648496495,0.0,0.0,0.0,0.037,0.137152121327619,0.00025,6.00075,3.86,31.29715252316449,0.179,8.256930464449212,-2.317296186394204,10.233333333333333,28.18148359022327,1.6626440467721624,0.4228376703615914,,classic,True
00-0033879,O.J. Howard,TE,TB,3700,4700,5.8552,5.8552,1.0,1.0124416796267495,5.9280737044809,CAR,23.25,48.5,5.0,1.0,5.7962,statline_mc+recal_10_4b,0.94368911633794,12.542006766656542,0.0,0.0,0.0,0.0,0.0,0.0,2.8325,1.96375,23.45109464428981,0.14375,5.265109464428981,0.6629642400519185,4.819999999999999,64.47189158181557,0.649776067737234,2.02911974266243,,classic,True
DST_CIN,Cincinnati,DST,CIN,1700,7007,5.825612925,5.825612925,0.7854739840328997,0.7987577639751553,5.825612925,BAL,18.25,47.0,,,6.0104,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.825612925,0.0,2.4,42.349163098481895,2.7824932815610306,1.151127935632479,,classic,True
DST_PHI,Philadelphia,DST,PHI,3000,7023,5.774707512000001,5.774707512000001,0.7786103495840062,0.9669172932330827,5.774707512000001,MIN,20.25,44.0,,,5.7531,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774707512000001,0.0,10.0,20.108018684312963,0.8897171891238254,0.2613223214073956,,classic,True
DST_SF,San Francisco,DST,SF,2700,7027,5.768978607000001,5.768978607000001,0.7778379148389538,0.8748299319727891,5.768978607000001,LA,23.25,49.5,,,5.9454,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768978607000001,0.0,15.0,33.4342156481121,1.901445113468482,0.6353447241340773,,classic,True
00-0033658,Blake Jarwin,TE,DAL,3300,4733,5.2447,5.2447,1.0,1.0995334370139969,5.766770061615463,NYJ,25.25,43.5,4.0,1.0,5.899,statline_mc+recal_10_4b,0.6658611045056395,12.659008433817649,0.0,0.0,0.0,0.0,0.0,0.0,2.95125,2.06675,25.579630245743996,0.1925,5.8794630245744,-0.1126929629589366,5.0600000000000005,63.60264591997706,0.6297994782004187,1.9279745134808852,,classic,True
00-0034860,Dante Pettis,WR,SF,3900,5638,5.6358,5.6358,1.0,1.0124416796267495,5.705885153142285,LA,23.25,49.5,4.0,1.0,6.3457,statline_mc+recal_10_4b,1.0880435703339209,12.029585279407312,0.0,0.0,0.0,0.0,0.0,0.0,2.83625,1.76575,20.75520329580746,0.156,4.869020329580746,0.8368648235615392,4.11,45.15596404896498,0.4155305344306166,1.147667840989308,,classic,True
DST_NYJ,New York J,DST,NYJ,1500,7021,5.6860731675,5.6860731675,0.7666596805998391,0.9094766619519096,5.6860731675,DAL,18.25,43.5,,,5.8058,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6860731675,0.0,10.75,33.29311015959517,10.487727562140835,0.6293960392263529,,classic,True
00-0029738,Darren Fells,TE,HOU,3100,4609,5.0868,5.0868,1.0,1.1104199066874028,5.648442129714718,KC,25.5,54.5,5.0,1.0,6.1398,statline_mc+recal_10_4b,0.15090782298267602,13.207166891798074,0.0,0.0,0.0,0.0,0.0,0.0,3.017,2.0295,25.34297898482672,0.25675,6.209797898482671,-0.5613557687679531,7.2,73.88641904488742,2.500759864021165,3.530352794828611,,classic,True
00-0033110,Tyler Higbee,TE,LA,3000,4680,4.9408,4.9408,1.0,1.1430793157076204,5.647698605387654,SF,26.25,49.5,4.0,0.8,5.9589,statline_mc+recal_10_4b,0.2618110479815039,13.152574232887542,0.0,0.0,0.0,0.0,0.0,0.0,3.0965,2.11925,25.974193970358872,0.19225,5.986169397035886,-0.33847079164823235,7.975,64.4101624121612,1.755826658612183,2.0217651107913492,,classic,True
DST_DET,Detroit,DST,DET,2000,7011,5.643188221500001,5.643188221500001,0.7608774547940188,0.9094766619519096,5.643188221500001,GB,21.75,47.0,,,5.6953,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.643188221500001,0.0,8.5,39.56597898014791,2.8390033048774828,0.9561855138580149,,classic,True
00-0034297,Byron Pringle,WR,KC,3500,5759,4.4489,4.4489,1.0,1.2628304821150855,5.618251170895143,HOU,29.0,54.5,4.0,0.8,7.0578,statline_mc+recal_10_4b,0.0,14.828127260407271,0.0,0.0,0.0,0.0,0.0,0.0,2.83925,1.859,31.55804625283293,0.19775,6.416304625283294,-0.7980534543881506,5.86,49.64429317987719,0.4864034593601774,1.4944395887695787,,classic,True
