player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0032392,Austin Hooper,TE,ATL,5000,4677,10.229,10.229,1.0,1.2083981337480558,12.360698524500147,ARI,27.75,52.5,5.0,1.0,7.8519,statline_mc+recal_10_4b,0.3580425049441214,29.346671385253785,0.0,0.0,0.0,0.0,0.0,0.0,7.56425,5.5535,72.08161235233143,0.49625,16.365661235233144,-4.004962710732997,17.46,92.7183421769683,12.878099951217449,10.551392632908218,,classic,True
00-0034348,Courtland Sutton,WR,DEN,5000,5637,13.5037,13.5037,1.0,0.9144634525660964,12.348664547980091,TEN,21.0,41.0,5.0,1.0,8.626,statline_mc+recal_10_4b,1.7279735622229437,28.67475335172568,0.0,0.0,0.0,0.0,0.0,0.0,7.36075,4.79175,62.49512876328942,0.39375,13.941262876328944,-1.5925983283488527,17.419999999999998,58.33380780023588,8.585161466135835,2.4786175657591603,,classic,True
00-0031062,James White,RB,NE,5100,2954,9.4682,9.4682,1.0,1.2954898911353032,12.265976212433166,NYG,29.75,43.0,4.0,1.0,9.4731,statline_mc+recal_10_4b,0.0,29.73973963156579,0.0,0.0,0.0,4.5675,24.966193528722513,0.15175,8.07125,6.03625,61.46409633729111,0.307,18.016278986601364,-5.750302774168198,13.025,73.84323910081744,6.501207415801319,6.588062532900773,,classic,True
00-0034827,D.J. Moore,WR,CAR,5300,5633,11.0689,11.0689,1.0,1.0995334370139969,12.170679133320748,TB,25.25,48.5,5.0,1.0,8.7274,statline_mc+recal_10_4b,1.7958565131520818,27.685369133884677,0.0,0.0,0.0,0.175,1.1306535088260603,0.00575,6.95675,4.4435,63.400078417621074,0.34125,13.514823192644716,-1.344144059323968,13.48,73.38403351091951,4.97460995933635,6.007498063838599,,classic,True
00-0034272,Marquez Valdes-Scantling,WR,GB,5400,5656,11.0241,11.0241,1.0,1.0995334370139969,12.121401414273176,DET,25.25,47.0,5.0,1.0,8.422,statline_mc+recal_10_4b,2.367722647793101,26.784098076850256,0.0,0.0,0.0,0.086,0.449694013479524,0.002,7.29525,4.20925,60.445116100076476,0.34175,12.867981011355601,-0.7465795970824249,9.3,70.97889300093537,3.0426768912132593,5.214950063258322,,classic,True
00-0033897,Joe Mixon,RB,CIN,5500,5535,14.9699,14.9699,1.0,0.7947122861586314,11.89679054658476,BAL,18.25,47.0,5.0,1.0,7.6512,statline_mc+recal_10_4b,3.6294256180474447,23.320591636038912,0.0,0.0,0.0,16.7025,50.22184673741294,0.255,2.817,2.10625,11.600154016276745,0.072,10.573200075368968,1.3235904712157929,9.82,59.707794050862844,0.9468095861006192,1.8225176058412662,,classic,True
00-0030874,Damien Williams,RB,KC,5700,2957,9.3808,9.3808,1.0,1.2628304821150855,11.84634820526275,HOU,29.0,54.5,3.0,0.6,7.4404,statline_mc+recal_10_4b,4.212185942043137,23.57214058525467,0.0,0.0,0.0,6.51575,26.01151702057266,0.256,2.918,2.235,22.96392145055898,0.10475,9.496043847113164,2.350304358149586,11.3,60.12331970935514,2.2555262381089203,1.8926801720343824,,classic,True
00-0031236,Brandin Cooks,WR,LA,5400,5255,10.3262,10.3262,1.0,1.1430793157076204,11.803654201728259,SF,26.25,49.5,5.0,1.0,8.9684,statline_mc+recal_10_4b,0.9083123920602829,27.3110441214059,0.0,0.0,0.0,1.73625,13.861714858140509,0.066,5.964,3.57925,59.96289387988334,0.30375,13.755710873802386,-1.9520566720741268,13.04,74.9743787872626,5.0364561797814416,6.596624563768616,,classic,True
00-0035710,Daniel Jones,QB,NYG,5200,1539,20.3872,20.3872,1.0,0.5769828926905132,11.763062450925577,NE,13.25,43.0,4.0,1.0,7.6052,statline_mc+recal_10_4b,4.0986359439496365,20.95762203158053,34.975,142.81237528291774,0.8335,7.161,19.051548876778316,0.21625,0.0,0.0,0.0,0.0,11.065149898994541,0.6979125519310365,16.3,40.972050202295435,0.6730431466527025,0.47264915694090776,,classic,True
00-0034837,Calvin Ridley,WR,ATL,5700,5631,9.6932,9.6932,1.0,1.2083981337480558,11.713241959801708,ARI,27.75,52.5,5.0,1.0,8.5131,statline_mc+recal_10_4b,1.7313165248333493,28.232732868354212,0.0,0.0,0.0,0.0,0.0,0.0,5.7095,3.60325,57.603018198404925,0.40275,12.265551819840493,-0.5523098600387844,14.3,75.35188498922282,1.9816092641582814,6.744749400857771,,classic,True
00-0033282,Curtis Samuel,WR,CAR,4700,5556,10.6386,10.6386,1.0,1.0995334370139969,11.697489926879147,TB,25.25,48.5,5.0,1.0,8.5652,statline_mc+recal_10_4b,1.6810845474603595,26.392246566139953,0.0,0.0,0.0,0.9045,5.502280834288935,0.0285,7.2485,4.1305,57.08124551452143,0.34325,13.101602634881038,-1.4041127080018914,10.1,76.0332872422628,7.703476598973265,7.020586918189821,,classic,True
00-0034159,Will Dissly,TE,SEA,4900,4727,11.747,11.747,1.0,0.9688958009331259,11.3816376963316,CLE,22.25,45.5,5.0,1.0,7.1918,statline_mc+recal_10_4b,2.321722977443504,24.2769055586336,0.0,0.0,0.0,0.0,0.0,0.0,5.68475,4.2625,47.53150919342204,0.3995,11.749400919342204,-0.3677632230106038,14.78,74.30589416320092,5.793687560173006,3.5721679380807307,,classic,True
00-0029293,Marvin Jones,WR,DET,5200,5168,12.0038,12.0038,1.0,0.9471228615863141,11.369027342661969,GB,21.75,47.0,4.0,1.0,8.1809,statline_mc+recal_10_4b,2.4382306512418874,25.461565250165854,0.0,0.0,0.0,0.12525,0.7943276597457527,0.003,6.005,4.04325,53.28614868337113,0.26725,11.48779763431169,-0.11877029164972086,13.775,61.29305787140591,3.184579399784021,2.9499095391595294,,classic,True
DST_NE,New England,DST,NE,4000,7018,11.290251721499999,11.290251721499999,1.5222774177741836,1.7331536388140163,11.290251721499999,NYG,29.75,43.0,,,6.0606,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.290251721499999,0.0,19.4,82.1691319579603,17.641472621052028,16.369287503629174,,classic,True
00-0035140,Mecole Hardman,WR,KC,5300,5727,8.8805,8.8805,1.0,1.2628304821150855,11.21460536134897,HOU,29.0,54.5,5.0,1.0,8.8039,statline_mc+recal_10_4b,1.1995174091263632,26.74458094534463,0.0,0.0,0.0,0.57625,4.237297355440795,0.025,5.2685,3.07325,59.97437225264043,0.34775,12.234416960808124,-1.019811599459155,9.54,77.13703281955347,3.370400854827277,7.491529869047855,,classic,True
00-0034869,Sam Darnold,QB,NYJ,5100,1524,14.083,14.083,1.0,0.7947122861586314,11.191968265715555,DAL,18.25,43.5,1.0,1.0,7.4959,statline_mc+recal_10_4b,4.079584372781065,19.545311638645536,32.34525,147.64285327806522,1.04425,1.84475,6.067654759025451,0.063,0.0,0.0,0.0,0.0,10.376979607025154,0.8149886586904014,13.0,43.84505821154322,0.5975580240347578,0.5803133585383882,,classic,True
DST_WAS,Washington,DST,WAS,3200,7031,10.923110752500001,10.923110752500001,1.472775385398401,1.275793650793651,10.923110752500001,MIA,24.0,42.0,,,6.062,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.923110752500001,0.0,4.2,68.67458154924094,8.447707568888486,6.6576739846952835,,classic,True
00-0030404,Chris Thompson,RB,WAS,5000,2915,10.4256,10.4256,1.0,1.0451010886469674,10.895793495561499,MIA,24.0,42.0,5.0,1.0,8.6073,statline_mc+recal_10_4b,0.0,26.123317258806523,0.0,0.0,0.0,7.4315,30.76232721002731,0.1955,6.94075,5.1235,49.09400311158321,0.1605,15.75313303216105,-4.857339536599552,11.7,59.72368869209809,2.8047949979630884,1.8251529879023567,,classic,True
00-0027891,Golden Tate,WR,NYG,4700,3995,18.8223,18.8223,1.0,0.5769828926905132,10.860165717458539,NE,13.25,43.0,1.0,0.6149037289860848,8.1968,statline_mc+recal_10_4b,1.019275330418628,24.570198210918733,0.0,0.0,0.0,0.29475,1.0806447019658063,0.00325,12.632,7.58875,51.381674029601896,0.33175,15.23448187315677,-4.3743161556982315,4.3,37.58582244678893,2.2249211019734547,0.7314190299481741,,classic,True
00-0027029,LeSean McCoy,RB,KC,5600,2707,8.5922,8.5922,1.0,1.2628304821150855,10.850547216207058,HOU,29.0,54.5,5.0,1.0,8.0652,statline_mc+recal_10_4b,1.5200899250807005,23.94988711457666,0.0,0.0,0.0,6.821,41.17538956630719,0.3145,2.7845,2.1555,22.67333158075691,0.11875,11.51237211470641,-0.6618248984993524,11.76,78.27897933696639,3.5741857821664116,9.860219367453876,,classic,True
00-0029632,Mohamed Sanu,WR,ATL,4500,5159,8.7737,8.7737,1.0,1.2083981337480558,10.602143916670082,ARI,27.75,52.5,5.0,1.0,8.6342,statline_mc+recal_10_4b,0.0033044136864264217,26.685313936959083,0.0,0.0,0.0,0.646,4.8321080933745915,0.02725,6.27125,4.41675,61.529884017951886,0.3325,13.768949211132648,-3.1668052944625664,12.68,76.95636260116312,4.135453979428463,7.412334016135228,,classic,True
00-0033308,Matt Breida,RB,SF,5100,5567,10.3794,10.3794,1.0,1.0124416796267495,10.508586359509671,LA,23.25,49.5,4.0,1.0,7.8448,statline_mc+recal_10_4b,1.7829863919269724,23.767577094246484,0.0,0.0,0.0,9.09575,50.38485393091091,0.23975,2.5245,1.90275,15.109629482494089,0.09375,10.8696983413405,-0.36111198183082927,15.65,66.38808469573115,1.4437885118745013,3.345171606503869,,classic,True
00-0030663,Willie Snead,WR,BAL,5500,5287,8.3648,8.3648,1.0,1.2519440124416796,10.47223668155209,CIN,28.75,47.0,5.0,1.0,8.4286,statline_mc+recal_10_4b,1.4305310538854665,24.317817459286598,0.0,0.0,0.0,0.0,0.0,0.0,4.512,2.91825,53.82526924787146,0.3255,10.669026924787147,-0.196790243235057,8.9,66.81442921631623,2.828517272910864,4.08189383061325,,classic,True
00-0031045,Carlos Hyde,RB,HOU,4400,2933,9.3563,9.3563,1.0,1.1104199066874028,10.389435469638752,KC,25.5,54.5,5.0,1.0,8.5289,statline_mc+recal_10_4b,0.0,26.636165669789257,0.0,0.0,0.0,14.12775,65.92941268850083,0.45675,1.963,1.4645,11.517394716612381,0.064,12.88568074051132,-2.496245270872569,9.76,74.18795413260672,2.924365127933148,6.797786431262472,,classic,True
DST_DAL,Dallas,DST,DAL,4300,7009,10.29334041,10.29334041,1.3878627373530044,1.258317025440313,10.29334041,NYJ,25.25,43.5,,,6.1442,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29334041,0.0,6.2,64.04437524328533,5.508103934502306,4.889498547013338,,classic,True
DST_BAL,Baltimore,DST,BAL,4100,7003,10.274844231,10.274844231,1.3853688766046923,1.258317025440313,10.274844231,CIN,28.75,47.0,,,6.0713,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.274844231,0.0,4.2,73.48287271311794,3.5060076707054924,9.173536908957496,,classic,True
00-0027685,Emmanuel Sanders,WR,DEN,4800,3983,10.9098,10.9098,1.0,0.9144634525660964,9.97665775379461,TEN,21.0,41.0,5.0,1.0,7.5793,statline_mc+recal_10_4b,2.3946396805902377,20.897677228003953,0.0,0.0,0.0,0.0,0.0,0.0,5.66375,3.6775,41.76409715600444,0.252,9.665159715600444,0.3114980381941663,14.34,47.13977794948961,1.200635536553689,1.283035336611641,,classic,True
00-0034838,Royce Freeman,RB,DEN,4500,5620,10.8499,10.8499,1.0,0.9144634525660964,9.921847756557131,TEN,21.0,41.0,5.0,1.0,7.7173,statline_mc+recal_10_4b,1.3003586297344834,22.032367924225504,0.0,0.0,0.0,10.18675,41.50732628417476,0.19625,4.04825,3.0685,21.091686227318583,0.094,11.413151251149335,-1.491303494592204,10.26,50.77628292461399,1.3084036108215187,0.8091777164604482,,classic,True
00-0032626,Geronimo Allison,WR,GB,5000,5511,9.0018,9.0018,1.0,1.0995334370139969,9.897791946774733,DET,25.25,47.0,4.0,0.9846154487700138,7.706,statline_mc+recal_10_4b,1.888885145091981,22.007591595616812,0.0,0.0,0.0,0.25425,1.8794597423289903,0.0085,5.2025,3.162,41.211710376764415,0.33,9.81486701190934,0.08292493486539243,6.42,62.17918131688604,1.0135787514902193,3.1077513116505258,,classic,True
00-0035216,Diontae Johnson,WR,PIT,4200,5754,12.2159,12.2159,1.0,0.7947122861586314,9.708086865282745,LAC,18.25,42.5,5.0,1.0,7.9059,statline_mc+recal_10_4b,1.2017371694097276,22.85053040022672,0.0,0.0,0.0,0.29575,1.3414903971355756,0.01125,7.55375,4.67225,45.52266028909736,0.30575,11.593915068623293,-1.885828203340548,9.88,48.2821586888446,3.696398569579325,1.372216745300717,,classic,True
00-0035350,Preston Williams,WR,MIA,4100,5755,12.2761,12.2761,1.0,0.7838258164852254,9.622327249186776,WAS,18.0,42.0,4.0,1.0,7.76,statline_mc+recal_10_4b,1.6635081671830885,21.163360950373864,0.0,0.0,0.0,0.0,0.0,0.0,7.4635,4.207,43.71830153398217,0.268,10.502080153398218,-0.8797529042114416,10.275,45.47500915043311,2.8518939750663685,1.1633468321136589,,classic,True
00-0031257,Paul Richardson,WR,WAS,4900,5260,9.2034,9.2034,1.0,1.0451010886469674,9.618437260601572,MIA,24.0,42.0,5.0,1.0,7.5243,statline_mc+recal_10_4b,2.430392733130521,20.04208201382535,0.0,0.0,0.0,0.0,0.0,0.0,5.034,3.38425,38.24399220503193,0.28575,9.175149220503194,0.44328804009837874,9.66,51.377140184635394,2.167182490318573,1.6462257269176388,,classic,True
00-0031549,Nelson Agholor,WR,PHI,4600,5378,10.8506,10.8506,1.0,0.8818040435458786,9.568094609471245,MIN,20.25,44.0,5.0,1.0,7.3654,statline_mc+recal_10_4b,2.39325668942926,20.35256073866183,0.0,0.0,0.0,0.0,0.0,0.0,5.94075,3.5695,36.12944915040523,0.311,9.282194915040524,0.2858996944307215,11.56,51.22209117898247,1.0871436103276109,1.6312795383948777,,classic,True
00-0032780,Jordan Howard,RB,PHI,4900,5447,10.8366,10.8366,1.0,0.8818040435458786,9.555716287196146,MIN,20.25,44.0,5.0,1.0,7.8879,statline_mc+recal_10_4b,1.3174028884134052,22.228348609054088,0.0,0.0,0.0,11.589,44.771318154789725,0.43425,1.7015,1.27,8.5420620634104,0.0475,9.781838021820013,-0.22612173462386664,13.1,54.28956630336057,0.9337475530975315,1.1136608884814252,,classic,True
00-0031941,Jamison Crowder,WR,NYJ,4000,5410,11.7482,11.7482,1.0,0.7947122861586314,9.3364175957944,DAL,18.25,43.5,4.0,1.0,7.1715,statline_mc+recal_10_4b,2.541620324325576,18.72886318901892,0.0,0.0,0.0,0.12625,0.5950778568811583,0.0015,6.3625,4.19325,34.53999249707569,0.2025,9.139257035395685,0.19716056039871432,9.95,49.24193745170604,2.2318593682577035,1.4519174595355928,,classic,True
00-0025418,Greg Olsen,TE,CAR,4200,4368,8.491,8.491,1.0,1.0995334370139969,9.336187866436697,TB,25.25,48.5,5.0,1.0,6.6043,statline_mc+recal_10_4b,2.2726215131765564,19.247223570197804,0.0,0.0,0.0,0.0,0.0,0.0,4.88625,3.1095,38.59173442098408,0.30025,8.997173442098408,0.33901442433828954,11.12,82.3530044457192,3.816790661924878,5.734680883951217,,classic,True
00-0033118,Kenyan Drake,RB,MIA,4400,5446,11.9043,11.9043,1.0,0.7838258164852254,9.330874295793388,WAS,18.0,42.0,4.0,1.0,7.6346,statline_mc+recal_10_4b,0.981355625177045,20.79852750627392,0.0,0.0,0.0,11.929,36.806541965660614,0.216,4.888,3.512,21.759327024742003,0.10275,11.544836899040261,-2.2139626032468733,8.5,44.454331289736594,0.4631020763599494,0.4554544406979672,,classic,True
00-0035640,D.K. Metcalf,WR,SEA,4700,5725,9.6179,9.6179,1.0,0.9688958009331259,9.318729575436322,CLE,22.25,45.5,5.0,1.0,7.7301,statline_mc+recal_10_4b,2.0077803055146255,20.140829117430506,0.0,0.0,0.0,0.0,0.0,0.0,4.94925,2.75925,42.454326810745265,0.25825,8.842682681074526,0.4760468943617955,10.14,52.66999471308309,1.0338734053836462,1.776305234147546,,classic,True
00-0033536,Mike Williams,WR,LAC,4600,5594,8.6848,8.6848,1.0,1.0559875583203733,9.171031969728544,PIT,24.25,42.5,4.0,0.8,7.8762,statline_mc+recal_10_4b,1.6942166222849566,20.19759498314872,0.0,0.0,0.0,0.0,0.0,0.0,5.5475,3.13325,45.8190478655379,0.22775,9.41240478655379,-0.2413728168252458,9.275,45.80361238765301,0.877312507539126,1.1860526033843852,,classic,True
DST_LAC,LA Chargers,DST,LAC,3300,7026,9.160081159499999,9.160081159499999,1.2350641099995787,1.258317025440313,9.160081159499999,PIT,24.25,42.5,,,5.8606,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.160081159499999,0.0,7.8,65.12650836901517,3.626521635833081,5.255273034078462,,classic,True
00-0035719,Deebo Samuel,WR,SF,4300,5726,8.8831,8.8831,1.0,1.0124416796267495,8.993644566409277,LA,23.25,49.5,4.0,1.0,7.6407,statline_mc+recal_10_4b,1.4960659512098569,20.04977859396348,0.0,0.0,0.0,0.325,1.7771383686387647,0.01125,4.81725,3.09725,41.009242575352566,0.257,9.260888094399132,-0.26724352798985507,8.7,59.78282972060677,1.8868932698973584,2.699151745033381,,classic,True
00-0035243,Miles Sanders,RB,PHI,4200,5714,10.0472,10.0472,1.0,0.8818040435458786,8.859651442933574,MIN,20.25,44.0,5.0,1.0,7.493,statline_mc+recal_10_4b,1.2153855885297138,20.145211760496363,0.0,0.0,0.0,10.37125,36.32551981499806,0.1885,3.40225,2.4725,20.10218546006688,0.08075,9.993270527506494,-1.1336190845729206,8.32,51.268732970027244,0.5317739021540693,0.8462262451601049,,classic,True
00-0033090,Hunter Henry,TE,LAC,3600,4675,8.3899,8.3899,1.0,1.0559875583203733,8.859592601187954,PIT,24.25,42.5,1.0,1.0,6.9116,statline_mc+recal_10_4b,1.0802599398890185,20.06594618333954,0.0,0.0,0.0,0.0,0.0,0.0,5.2775,3.592,44.26974973972486,0.3105,10.175724973972487,-1.3161323727845335,10.0,72.78628280510542,4.370130977973921,3.266711343942149,,classic,True
00-0034686,Auden Tate,WR,CIN,4500,5696,11.0747,11.0747,1.0,0.7947122861586314,8.801237437843113,BAL,18.25,47.0,4.0,0.8,6.9839,statline_mc+recal_10_4b,2.62893339240681,17.738395420079016,0.0,0.0,0.0,0.0,0.0,0.0,5.088,3.039,31.93740520420642,0.18275,7.517990520420643,1.2832469174224705,9.0,40.864507503355156,1.4505351882767898,0.8870047618258736,,classic,True
00-0034816,Ronald Jones,RB,TB,4500,5617,8.6876,8.6876,1.0,1.0124416796267495,8.795710123882515,CAR,23.25,48.5,5.0,1.0,7.9833,statline_mc+recal_10_4b,0.30353304775487944,21.25014451755394,0.0,0.0,0.0,11.60475,51.97682572448512,0.28175,1.71875,1.313,12.847872071931954,0.04875,10.168469779641706,-1.3727596557591912,9.42,61.25368982742961,2.1042233546042852,2.097518175864816,,classic,True
00-0033895,Gerald Everett,TE,LA,3600,4705,7.5759,7.5759,1.0,1.1430793157076204,8.65987166735526,SF,26.25,49.5,5.0,1.0,7.2901,statline_mc+recal_10_4b,0.0,22.352411851363428,0.0,0.0,0.0,0.0,0.0,0.0,6.21975,4.236,55.94924294821225,0.38875,12.602424294821226,-3.9425526274659664,9.86,85.35045891294996,5.691546990548923,6.84044615226266,,classic,True
00-0033871,Corey Davis,WR,TEN,4000,5550,9.802,9.802,1.0,0.8709175738724727,8.536761652345211,DEN,20.0,41.0,5.0,1.0,7.6015,statline_mc+recal_10_4b,1.455991436528227,18.96101555390163,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.15525,39.13977749002067,0.22425,8.685977749002069,-0.14921609665685764,7.82,41.851132620277355,1.3219417552444688,0.9400068122769407,,classic,True
00-0032009,Adam Humphries,WR,TEN,3800,5412,9.7922,9.7922,1.0,0.8709175738724727,8.528215141751737,DEN,20.0,41.0,5.0,1.0,7.3228,statline_mc+recal_10_4b,1.703711851662434,18.350953664903983,0.0,0.0,0.0,0.11725,0.6269175893281447,0.00375,5.69775,3.68375,36.685468510265,0.20475,8.896488609959313,-0.3682734682075761,5.86,41.58993859042661,1.9794950305188532,0.9256745987430628,,classic,True
00-0031547,DeVante Parker,WR,MIA,4200,5380,10.7659,10.7659,1.0,0.7838258164852254,8.438597136158057,WAS,18.0,42.0,4.0,1.0,7.037,statline_mc+recal_10_4b,2.25945109532947,17.356405945920592,0.0,0.0,0.0,0.0,0.0,0.0,5.24775,2.85075,33.28559560091824,0.20075,7.5805595600918245,0.8580375760662324,9.025,38.08694944894058,0.6271924112345275,0.7533007744070133,,classic,True
DST_SEA,Seattle,DST,SEA,3400,7028,8.4037020165,8.4037020165,1.1330806540885257,0.9877112135176652,8.4037020165,CLE,22.25,45.5,,,6.1988,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4037020165,0.0,7.2,54.559653561697154,1.3247405781586035,2.5980858772299036,,classic,True
DST_CAR,Carolina,DST,CAR,3500,7005,8.303937227999999,8.303937227999999,1.1196292547425424,0.9877112135176652,8.303937227999999,TB,25.25,48.5,,,6.2359,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303937227999999,0.0,10.2,61.7608991825613,1.8988034367135083,4.199048761262239,,classic,True
00-0024389,Delanie Walker,TE,TEN,3700,4360,9.5036,9.5036,1.0,0.8709175738724727,8.276860998004071,DEN,20.0,41.0,5.0,1.0,6.2082,statline_mc+recal_10_4b,2.212168033366359,17.029685723320238,0.0,0.0,0.0,0.0,0.0,0.0,4.839,3.33725,28.49375428121641,0.25975,7.856125428121641,0.42073556988243066,9.44,59.69579090778717,2.3715839763930378,1.5124862780158768,,classic,True
DST_DEN,Denver,DST,DEN,3100,7010,8.2012261455,8.2012261455,1.1057806032419613,1.1482142857142859,8.2012261455,TEN,21.0,41.0,,,5.8519,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2012261455,0.0,3.6,47.04116387699494,2.852849172625669,1.5738775116647414,,classic,True
00-0034301,Darrel Williams,RB,KC,4800,5708,6.468,6.468,1.0,1.2628304821150855,8.167984728534543,HOU,29.0,54.5,2.0,0.4581530889662799,7.0807,statline_mc+recal_10_4b,1.685564814039425,17.4561561728288,0.0,0.0,0.0,4.574,24.465344474783958,0.2405,2.07575,1.62075,17.037529567804068,0.07225,7.796787404258803,0.3711973242757409,7.1,47.503826306330396,0.568214100645261,0.6009564750112807,,classic,True
00-0032741,Peyton Barber,RB,TB,4200,5507,8.042,8.042,1.0,1.0124416796267495,8.14203998785374,CAR,23.25,48.5,5.0,1.0,7.6278,statline_mc+recal_10_4b,0.5547742116773582,19.76352357843002,0.0,0.0,0.0,10.775,40.376854279555744,0.3755,1.61125,1.19225,8.788549277603517,0.04575,8.884540355715925,-0.7425003678621849,9.58,57.24327316076294,1.443995204439722,1.4566969234606586,,classic,True
DST_MIA,Miami,DST,MIA,2700,7016,8.044008624,8.044008624,1.0845827868813107,0.9568452380952381,8.044008624,WAS,18.0,42.0,,,5.9897,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.044008624,0.0,0.5,45.56296224211755,1.9949078514023444,1.426174309970349,,classic,True
00-0022127,Jason Witten,TE,DAL,3900,4262,7.2947,7.2947,1.0,1.0995334370139969,8.02080115369447,NYJ,25.25,43.5,5.0,1.0,6.6016,statline_mc+recal_10_4b,0.9706979039571522,18.018269730414026,0.0,0.0,0.0,0.0,0.0,0.0,4.42975,3.2195,37.809492889803515,0.306,9.067949288980351,-1.047148135285882,9.06,74.45790907787179,2.2355882607564252,3.604253698479791,,classic,True
00-0025394,Adrian Peterson,RB,WAS,4500,2553,7.6444,7.6444,1.0,1.0451010886469674,7.989188490122179,MIA,24.0,42.0,4.0,0.8,7.8267,statline_mc+recal_10_4b,0.2400800025434241,20.074289175233393,0.0,0.0,0.0,13.223,47.881067966639044,0.3955,0.79325,0.58275,4.526890872571679,0.0215,8.63504588392107,-0.6458573937988907,5.05,45.34398416212533,0.3266923827326472,0.4938210601393771,,classic,True
00-0031687,Raheem Mostert,RB,SF,4700,5414,7.8512,7.8512,1.0,1.0124416796267495,7.948837043441219,LA,23.25,49.5,4.0,1.0,6.9409,statline_mc+recal_10_4b,1.9986194606902565,16.823213822780236,0.0,0.0,0.0,7.234,35.69574386898051,0.16275,1.3715,1.02575,9.16651594351684,0.049,6.980975981249735,0.967861062191484,9.85,60.50266802906449,1.6287818290672211,1.9590900708309402,,classic,True
DST_JAX,Jacksonville,DST,JAX,2200,7014,7.898985485999999,7.898985485999999,1.065029153049414,1.1482142857142859,7.898985485999999,NO,22.5,42.5,,,5.7474,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.898985485999999,0.0,5.0,65.36736084079409,7.745037486253301,5.340337170059419,,classic,True
00-0034339,Trey Quinn,WR,WAS,3700,5652,7.5045,7.5045,1.0,1.0451010886469674,7.84298758507572,MIA,24.0,42.0,5.0,1.0,7.3844,statline_mc+recal_10_4b,0.815720027717515,18.603640096294264,0.0,0.0,0.0,0.0,0.0,0.0,5.48,3.41175,37.36924280819439,0.26675,9.00092428081944,-1.1579366957437198,7.08,47.64579690105331,0.5202065971780577,1.3218000053613432,,classic,True
00-0034772,Antonio Callaway,WR,CLE,4200,5642,7.7454,7.7454,1.0,1.0124416796267495,7.841766299910352,SEA,23.25,45.5,1.0,0.745214117894387,6.8417,statline_mc+recal_10_4b,2.2525985010283525,16.09000941800376,0.0,0.0,0.0,0.09975,0.5706445683997116,0.00425,4.0845,2.32975,30.52441125682267,0.1805,6.728755582522238,1.1130107173881143,,41.21461418659084,0.31259389554831896,0.9054615933188235,,classic,True
00-0027061,Jared Cook,TE,NO,3400,4437,8.9889,8.9889,1.0,0.8709175738724727,7.828618736698126,JAX,20.0,42.5,5.0,1.0,6.0634,statline_mc+recal_10_4b,2.157152159437124,15.865887372558053,0.0,0.0,0.0,0.0,0.0,0.0,5.01125,3.034,28.13942208542842,0.228,7.339692208542842,0.48892652815528415,6.220000000000001,60.560196472106696,2.490893587489182,1.5913810507888955,,classic,True
00-0035287,KeeSean Johnson,WR,ARI,3900,5731,7.2491,7.2491,1.0,1.077760497667185,7.812832443241091,ATL,24.75,52.5,5.0,1.0,7.6714,statline_mc+recal_10_4b,0.26897335950013224,19.923492819444075,0.0,0.0,0.0,0.33,2.3200854217319367,0.01175,5.634,3.269,42.524629096185485,0.24225,9.597221451791741,-1.78438900855065,5.88,58.94709016226769,1.2656928127608724,2.569667221312098,,classic,True
