slate,rank,pts,pct,cash,stack,bb,split,dst_own,dst_opp_total,dst_sal,own_sum,n_low,n_chalk,sal,flex_pos,entry,mine,stack_bin,bb_bin,dst_tier,dst_opp_tier,own_q,sal_bin
wk2_main,1631,150.2,0.897082965020836,True,2,0,3-3,15.78,16.47,3600,128.46,1,2,50000,RB,bjohn09,False,2,0,12-25%,low O/U,Q3,>49.9k
wk2_main,1631,150.2,0.897082965020836,True,1,0,2-4,3.66,18.5,3500,42.17,5,0,50000,WR,paynis18,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,1634,150.18001,0.8968935471650461,True,1,1,2-4,5.35,23.67,2400,82.92999999999999,2,0,49500,WR,Dgalasso13,False,1,1,5-12%,high O/U,Q1 low,49-49.6k
wk2_main,1634,150.18001,0.8968935471650461,True,1,0,2-4,5.49,20.53,2700,110.32000000000001,0,0,50000,WR,the_goat6,False,1,0,5-12%,mid,Q3,>49.9k
wk2_main,1634,150.18,0.8968935471650461,True,0,2,2-4,3.66,18.5,3500,115.63,4,2,50000,WR,MartyOlinger,False,0,2,<5%,mid,Q3,>49.9k
wk2_main,1637,150.16,0.8967041293092562,True,2,1,3-3,5.49,20.53,2700,94.02,3,0,49800,RB,CougarRB34,False,2,1,5-12%,mid,Q2,49.6-49.9k
wk2_main,1637,150.16,0.8967041293092562,True,1,1,2-4,5.35,23.67,2400,72.91,4,0,49800,WR,cards7381,False,1,1,5-12%,high O/U,Q1 low,49.6-49.9k
wk2_main,1637,150.16,0.8967041293092562,True,1,1,2-4,15.78,16.47,3600,106.44999999999999,4,2,50000,WR,sportsfanrobby,False,1,1,12-25%,low O/U,Q2,>49.9k
wk2_main,1637,150.16,0.8967041293092562,True,2,0,3-3,15.78,16.47,3600,169.74,0,2,50000,WR,myk001,False,2,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,1641,150.09999,0.896451572168203,True,2,1,3-3,5.38,18.25,3300,68.87,3,1,50000,RB,cfthomason,False,2,1,5-12%,low O/U,Q1 low,>49.9k
wk2_main,1642,150.08002,0.8963884328829398,True,2,0,3-3,9.23,15.86,3800,118.46,1,2,49800,TE,mwindham188,False,2,0,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,1642,150.08,0.8963884328829398,True,1,0,2-4,4.79,22.94,2800,103.49,3,1,50000,WR,charlienorway,False,1,0,<5%,mid,Q2,>49.9k
wk2_main,1642,150.08,0.8963884328829398,True,1,1,2-4,3.25,21.47,2800,142.66,1,2,50000,RB,sasmallen,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,1642,150.08,0.8963884328829398,True,2,1,3-3,5.36,18.39,3100,144.60999999999999,1,3,50000,RB,skid68,False,2,1,5-12%,mid,Q4 chalk,>49.9k
wk2_main,1642,150.08,0.8963884328829398,True,2,1,3-3,9.23,15.86,3800,76.87,4,0,49800,TE,Kolonalkurtz,False,2,1,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,1647,150.06,0.8960727364566233,True,1,1,2-4,2.3,24.92,2200,134.19,2,2,50000,WR,Bdog98z,False,1,1,<5%,high O/U,Q4 chalk,>49.9k
wk2_main,1647,150.06,0.8960727364566233,True,1,0,2-4,2.16,18.44,3200,111.34,3,1,49900,RB,JohnnyDrama34,False,1,0,<5%,mid,Q3,49.6-49.9k
wk2_main,1647,150.06,0.8960727364566233,True,1,0,2-4,15.78,16.47,3600,130.59,1,1,49900,WR,baggs7000,False,1,0,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1647,150.06,0.8960727364566233,True,1,0,2-4,1.0,22.97,2900,139.15,1,2,50000,RB,agatkins,False,1,0,<5%,high O/U,Q4 chalk,>49.9k
wk2_main,1651,150.02,0.8958201793155701,True,1,1,2-4,15.78,16.47,3600,115.91,2,2,50000,TE,spartanfan23,False,1,1,12-25%,low O/U,Q3,>49.9k
wk2_main,1651,150.01999,0.8958201793155701,True,2,0,3-3,11.37,23.97,2400,62.91,5,0,50000,RB,runrva84,False,2,0,5-12%,high O/U,Q1 low,>49.9k
wk2_main,1653,150.0,0.8956939007450435,True,2,1,3-3,11.37,23.97,2400,112.83999999999999,3,2,49600,TE,yurrr4realdoe,False,2,1,5-12%,high O/U,Q3,49-49.6k
wk2_main,1654,149.92,0.8956307614597803,True,2,1,3-3,5.36,18.39,3100,113.5,2,2,50000,RB,Kayashi,False,2,1,5-12%,mid,Q3,>49.9k
wk2_main,1654,149.92,0.8956307614597803,True,2,1,3-3,5.49,20.53,2700,142.8,1,2,50000,WR,Elevens1111,False,2,1,5-12%,mid,Q4 chalk,>49.9k
wk2_main,1656,149.90001,0.8955044828892537,True,1,0,2-4,2.25,23.22,2100,107.02,2,1,50000,TE,My_sons,False,1,0,<5%,high O/U,Q2,>49.9k
wk2_main,1657,149.88,0.8954413436039904,True,1,0,2-4,2.25,23.22,2100,176.57999999999998,1,3,49800,RB,cjstark72,False,1,0,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1657,149.88,0.8954413436039904,True,2,0,3-3,5.36,18.39,3100,79.91,3,1,50000,RB,gpngc888,False,2,0,5-12%,mid,Q1 low,>49.9k
wk2_main,1657,149.88,0.8954413436039904,True,1,1,2-4,5.38,18.25,3300,113.56,2,2,49900,WR,mat2618,False,1,1,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,1657,149.87999,0.8954413436039904,True,0,0,2-4,0.42,26.86,2300,82.31,3,0,49800,RB,nlang003,False,0,0,<5%,high O/U,Q1 low,49.6-49.9k
wk2_main,1661,149.86,0.8951887864629372,True,2,1,3-3,11.37,23.97,2400,158.01,0,2,50000,WR,CodyWinsBig,False,2,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1661,149.86,0.8951887864629372,True,2,0,3-3,5.06,22.44,2500,166.04,0,3,49900,TE,Velllo,False,2,0,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,1661,149.86,0.8951887864629372,True,1,1,2-4,2.3,24.92,2200,49.37,6,0,50000,WR,dannyvlav,False,1,1,<5%,high O/U,Q1 low,>49.9k
wk2_main,1664,149.84,0.8949993686071473,True,0,1,1-5,5.36,18.39,3100,46.94,5,0,50000,WR,glassboy1,False,0,1,5-12%,mid,Q1 low,>49.9k
wk2_main,1665,149.82,0.8949362293218841,True,1,1,2-4,2.3,24.92,2200,113.33,3,2,50000,RB,mikegreenee,False,1,1,<5%,high O/U,Q3,>49.9k
wk2_main,1666,149.8,0.8948730900366207,True,2,1,3-3,2.31,24.08,2700,106.36,2,1,50000,WR,tharris2023,False,2,1,<5%,high O/U,Q2,>49.9k
wk2_main,1667,149.78,0.8948099507513575,True,2,1,3-3,4.79,22.94,2800,144.54,2,3,49800,RB,Synergist,False,2,1,<5%,mid,Q4 chalk,49.6-49.9k
wk2_main,1667,149.78,0.8948099507513575,True,1,0,2-4,5.36,18.39,3100,103.05,3,1,50000,WR,JazzRN,False,1,0,5-12%,mid,Q2,>49.9k
wk2_main,1667,149.78,0.8948099507513575,True,1,0,2-4,0.91,20.5,3400,111.82000000000001,2,1,49700,RB,lukiej07,False,1,0,<5%,mid,Q3,49.6-49.9k
wk2_main,1667,149.77998,0.8948099507513575,True,2,0,3-3,15.78,16.47,3600,90.54,2,0,49900,RB,Doggy1965,False,2,0,12-25%,low O/U,Q2,49.6-49.9k
wk2_main,1671,149.76001,0.8945573936103043,True,1,1,2-4,2.3,24.92,2200,96.48,2,0,50000,WR,bhens2006,False,1,1,<5%,high O/U,Q2,>49.9k
wk2_main,1671,149.76001,0.8945573936103043,True,1,0,2-4,5.49,20.53,2700,47.69,6,0,50000,WR,Napa134,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,1671,149.76,0.8945573936103043,True,2,0,3-3,5.36,18.39,3100,85.79,3,0,49900,WR,shawn_g,False,2,0,5-12%,mid,Q1 low,49.6-49.9k
wk2_main,1674,149.7,0.8943679757545144,True,2,0,3-3,3.66,18.5,3500,122.56,4,2,49800,RB,Idolson85,False,2,0,<5%,mid,Q3,49.6-49.9k
wk2_main,1675,149.68001,0.8943048364692512,True,2,0,3-3,11.37,23.97,2400,102.83999999999999,3,1,49900,WR,butler2222,False,2,0,5-12%,high O/U,Q2,49.6-49.9k
wk2_main,1675,149.68001,0.8943048364692512,True,1,0,2-4,11.37,23.97,2400,130.88,0,2,50000,WR,bradyboy1255,False,1,0,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1675,149.68,0.8943048364692512,True,1,0,2-4,11.37,23.97,2400,121.88,1,2,49900,TE,jefenacho84,False,1,0,5-12%,high O/U,Q3,49.6-49.9k
wk2_main,1678,149.66,0.8941154186134613,True,3,0,4-2,15.78,16.47,3600,150.63,1,2,50000,RB,phialpha1569,False,3,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,1679,149.62001,0.894052279328198,True,1,1,2-4,5.49,20.53,2700,63.33,2,0,50000,RB,cfish2330,False,1,1,5-12%,mid,Q1 low,>49.9k
wk2_main,1679,149.62,0.894052279328198,True,1,1,2-4,5.49,20.53,2700,61.75,3,1,50000,RB,Bluesandman,False,1,1,5-12%,mid,Q1 low,>49.9k
wk2_main,1679,149.62,0.894052279328198,True,2,1,3-3,3.66,18.5,3500,94.53,5,2,49900,WR,USCkv,False,2,1,<5%,mid,Q2,49.6-49.9k
wk2_main,1682,149.6,0.8938628614724081,True,2,0,3-3,9.23,15.86,3800,58.44,5,0,50000,WR,crice2121,False,2,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,1683,149.56,0.8937997221871449,True,2,1,3-3,4.79,22.94,2800,116.17999999999999,1,1,49900,RB,scottybean27,False,2,1,<5%,mid,Q3,49.6-49.9k
wk2_main,1683,149.56,0.8937997221871449,True,2,1,3-3,15.78,16.47,3600,122.94,1,1,49900,TE,beng4800,False,2,1,12-25%,low O/U,Q3,49.6-49.9k
wk2_main,1683,149.56,0.8937997221871449,True,2,0,3-3,5.06,22.44,2500,165.89,0,3,49600,RB,cattaildown,False,2,0,5-12%,mid,Q4 chalk,49-49.6k
wk2_main,1683,149.56,0.8937997221871449,True,1,1,2-4,15.78,16.47,3600,144.82999999999998,0,2,49900,TE,fortsbri,False,1,1,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1687,149.51999,0.8935471650460917,True,1,1,2-4,15.78,16.47,3600,154.43,1,2,49900,RB,timj23,False,1,1,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1687,149.51999,0.8935471650460917,True,1,0,2-4,5.49,20.53,2700,85.25,2,1,50000,TE,PleaseWin123,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,1689,149.48001,0.8934208864755651,True,1,0,2-4,11.37,23.97,2400,107.76,1,1,49900,RB,wilkinsa11,False,1,0,5-12%,high O/U,Q2,49.6-49.9k
wk2_main,1689,149.48,0.8934208864755651,True,0,0,2-4,1.63,21.03,3000,115.5,4,2,49900,TE,frostypepper,False,0,0,<5%,mid,Q3,49.6-49.9k
wk2_main,1691,149.46,0.8932946079050386,True,2,1,3-3,5.06,22.44,2500,154.57,1,2,49800,WR,Superdan916,False,2,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,1691,149.46,0.8932946079050386,True,1,0,2-4,2.25,23.22,2100,159.45,1,2,50000,RB,SilverDomeStack,False,1,0,<5%,high O/U,Q4 chalk,>49.9k
wk2_main,1691,149.46,0.8932946079050386,True,1,0,2-4,2.25,23.22,2100,159.45,1,2,50000,RB,KaBomb81,False,1,0,<5%,high O/U,Q4 chalk,>49.9k
wk2_main,1691,149.46,0.8932946079050386,True,2,1,3-3,2.3,24.92,2200,112.02,1,1,50000,RB,longhorngal,False,2,1,<5%,high O/U,Q3,>49.9k
wk2_main,1691,149.45999,0.8932946079050386,True,2,0,3-3,3.25,21.47,2800,148.67,2,2,50000,RB,cjklatt96,False,2,0,<5%,mid,Q4 chalk,>49.9k
wk2_main,1696,149.44,0.8929789114787221,True,2,2,3-3,2.16,18.44,3200,102.45,2,1,50000,WR,dmissal,False,2,2,<5%,mid,Q2,>49.9k
wk2_main,1697,149.42,0.8929157721934587,True,0,0,2-4,5.35,23.67,2400,111.8,1,1,50000,WR,ineedmoneyasap,False,0,0,5-12%,high O/U,Q3,>49.9k
wk2_main,1697,149.42,0.8929157721934587,True,3,0,4-2,15.78,16.47,3600,86.24,3,1,50000,RB,MidtownTexasnMikey,False,3,0,12-25%,low O/U,Q1 low,>49.9k
wk2_main,1699,149.38,0.8927894936229321,True,2,0,3-3,3.66,18.5,3500,89.56,2,1,49900,WR,jofer705,False,2,0,<5%,mid,Q2,49.6-49.9k
wk2_main,1699,149.38,0.8927894936229321,True,2,1,3-3,5.38,18.25,3300,146.44,1,3,49700,TE,EagleEye3434,False,2,1,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1699,149.37999,0.8927894936229321,True,1,0,2-4,1.09,25.53,2600,93.6,1,0,50000,RB,abramoliver,False,1,0,<5%,high O/U,Q2,>49.9k
wk2_main,1702,149.36002,0.8926000757671423,True,1,0,2-4,15.78,16.47,3600,93.11,3,0,49800,RB,keitheb74,False,1,0,12-25%,low O/U,Q2,49.6-49.9k
wk2_main,1702,149.35999,0.8926000757671423,True,1,1,2-4,5.49,20.53,2700,120.77,4,2,49900,RB,MrComings,False,1,1,5-12%,mid,Q3,49.6-49.9k
wk2_main,1704,149.34,0.8924737971966157,True,1,1,2-4,1.09,25.53,2600,122.44,2,2,49900,TE,mariachisiglo21,False,1,1,<5%,high O/U,Q3,49.6-49.9k
wk2_main,1704,149.34,0.8924737971966157,True,0,1,1-5,5.38,18.25,3300,129.92,1,2,49800,RB,callyjandreau,False,0,1,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,1704,149.34,0.8924737971966157,True,1,0,2-4,5.38,18.25,3300,153.57999999999998,1,3,49800,RB,LubeJobs,False,1,0,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1707,149.28,0.8922843793408258,True,0,0,1-5,3.66,18.5,3500,87.45,4,0,50000,WR,rdarto27,False,0,0,<5%,mid,Q1 low,>49.9k
wk2_main,1707,149.28,0.8922843793408258,True,2,0,3-3,5.36,18.39,3100,93.51,1,0,50000,RB,brianrien430,False,2,0,5-12%,mid,Q2,>49.9k
wk2_main,1707,149.28,0.8922843793408258,True,0,0,2-4,5.36,18.39,3100,115.75999999999999,2,1,49900,RB,Johnnydrama11,False,0,0,5-12%,mid,Q3,49.6-49.9k
wk2_main,1707,149.28,0.8922843793408258,True,1,0,2-4,2.3,24.92,2200,153.07,2,3,50000,RB,humblewarrior777,False,1,0,<5%,high O/U,Q4 chalk,>49.9k
wk2_main,1707,149.28,0.8922843793408258,True,2,1,3-3,5.38,18.25,3300,120.32,1,2,50000,TE,hallitg,False,2,1,5-12%,low O/U,Q3,>49.9k
wk2_main,1712,149.26001,0.8919686829145094,True,2,1,3-3,15.78,16.47,3600,130.6,0,1,49800,WR,Lidgeman,False,2,1,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1713,149.23999,0.8919055436292461,True,2,2,3-3,11.37,23.97,2400,145.75,1,2,50000,WR,jgriz003,False,2,2,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1713,149.23999,0.8919055436292461,True,2,2,3-3,11.37,23.97,2400,145.75,1,2,50000,WR,Mcofer83,False,2,2,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1715,149.22,0.8917792650587195,True,1,0,2-4,5.49,20.53,2700,79.27,3,0,50000,WR,swanny026,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,1715,149.22,0.8917792650587195,True,0,0,1-5,11.37,23.97,2400,176.23,0,3,49800,RB,pbro1983,False,0,0,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1717,149.2,0.8916529864881929,True,0,1,1-5,11.37,23.97,2400,148.68,0,2,50000,RB,oppie52,False,0,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1717,149.2,0.8916529864881929,True,1,0,2-4,2.16,18.44,3200,61.57,6,1,50000,WR,moneyman252,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,1719,149.18001,0.8915267079176664,True,0,0,1-5,0.93,29.14,2000,104.16,4,1,49900,WR,bsheets90,False,0,0,<5%,high O/U,Q2,49.6-49.9k
wk2_main,1719,149.18,0.8915267079176664,True,1,0,2-4,2.3,24.92,2200,97.72999999999999,4,1,50000,RB,flashbelanger,False,1,0,<5%,high O/U,Q2,>49.9k
wk2_main,1719,149.18,0.8915267079176664,True,1,0,2-4,15.78,16.47,3600,83.69,3,1,49900,RB,jaygray4,False,1,0,12-25%,low O/U,Q1 low,49.6-49.9k
wk2_main,1719,149.18,0.8915267079176664,True,2,1,3-3,5.06,22.44,2500,134.31,1,2,50000,RB,jrandall217,False,2,1,5-12%,mid,Q4 chalk,>49.9k
wk2_main,1723,149.16,0.8912741507766132,True,2,0,3-3,5.38,18.25,3300,153.23,0,2,49800,RB,BDholla89,False,2,0,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1723,149.16,0.8912741507766132,True,3,0,4-2,2.25,23.22,2100,138.16,2,2,49800,RB,OntheRun,False,3,0,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1723,149.16,0.8912741507766132,True,3,1,4-2,11.37,23.97,2400,153.06,1,2,49700,WR,GWAU,False,3,1,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1726,149.14,0.8910847329208234,True,1,1,2-4,5.36,18.39,3100,123.86999999999999,1,1,48800,WR,aclegend89,False,1,1,5-12%,mid,Q3,<49k
wk2_main,1726,149.14,0.8910847329208234,True,1,1,2-4,4.79,22.94,2800,177.82999999999998,1,3,50000,RB,PRBill1,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,1726,149.14,0.8910847329208234,True,1,1,2-4,4.79,22.94,2800,177.82999999999998,1,3,50000,RB,huhill,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,1729,149.12001,0.8908953150650335,True,1,0,2-4,1.09,25.53,2600,114.64,2,1,50000,RB,NiceTryWrongGuy,False,1,0,<5%,high O/U,Q3,>49.9k
wk2_main,1729,149.12,0.8908953150650335,True,2,1,3-3,15.78,16.47,3600,101.78999999999999,3,2,50000,RB,Abc1289,False,2,1,12-25%,low O/U,Q2,>49.9k
wk2_main,1729,149.12,0.8908953150650335,True,0,1,2-4,5.51,16.22,3700,94.78,3,0,49800,RB,Tyler.schu,False,0,1,5-12%,low O/U,Q2,49.6-49.9k
wk2_main,1732,149.1,0.8907058972092436,True,1,0,2-4,2.31,24.08,2700,104.42999999999999,3,2,50000,RB,Courtz2323,False,1,0,<5%,high O/U,Q2,>49.9k
wk2_main,1733,149.06,0.8906427579239803,True,2,0,3-3,0.93,29.14,2000,144.56,1,2,49800,RB,nylafan,False,2,0,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1733,149.06,0.8906427579239803,True,1,1,2-4,5.49,20.53,2700,118.05,2,1,50000,RB,Biggunz1733,False,1,1,5-12%,mid,Q3,>49.9k
wk2_main,1733,149.06,0.8906427579239803,True,0,1,2-4,9.23,15.86,3800,116.45,0,1,49900,WR,Harrytrac,False,0,1,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,1733,149.06,0.8906427579239803,True,1,0,2-4,5.51,16.22,3700,148.57999999999998,1,2,49700,RB,2solid,False,1,0,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1733,149.06,0.8906427579239803,True,2,0,3-3,11.37,23.97,2400,104.69,0,0,49900,WR,jjhorn1807,False,2,0,5-12%,high O/U,Q2,49.6-49.9k
wk2_main,1733,149.06,0.8906427579239803,True,1,1,2-4,11.37,23.97,2400,168.10999999999999,1,3,49900,TE,UFHAAS,False,1,1,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1739,149.02,0.8902639222124006,True,1,0,2-4,1.09,25.53,2600,103.56,3,1,50000,WR,OB1Cronobee,False,1,0,<5%,high O/U,Q2,>49.9k
wk2_main,1739,149.02,0.8902639222124006,True,1,1,2-4,5.51,16.22,3700,75.31,2,1,49800,TE,rbelechto,False,1,1,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,1739,149.01999,0.8902639222124006,True,2,1,3-3,2.31,24.08,2700,117.53,3,2,49800,TE,strayshots1,False,2,1,<5%,high O/U,Q3,49.6-49.9k
wk2_main,1739,149.01999,0.8902639222124006,True,1,1,2-4,5.36,18.39,3100,134.15,1,2,50000,TE,krajew,False,1,1,5-12%,mid,Q4 chalk,>49.9k
wk2_main,1743,149.0,0.8900113650713474,True,0,1,1-5,5.36,18.39,3100,139.67,1,2,49800,RB,Orbotski,False,0,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,1744,148.98001,0.8899482257860841,True,2,1,3-3,0.91,20.5,3400,81.91,4,1,50000,WR,BJS509021,False,2,1,<5%,mid,Q1 low,>49.9k
wk2_main,1745,148.96,0.8898850865008208,True,2,1,3-3,5.36,18.39,3100,113.16,1,0,50000,WR,moze,False,2,1,5-12%,mid,Q3,>49.9k
wk2_main,1745,148.96,0.8898850865008208,True,3,1,4-2,2.3,24.92,2200,155.92,1,2,49900,WR,twig1213,False,3,1,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1745,148.96,0.8898850865008208,True,1,0,2-4,5.06,22.44,2500,102.45,3,1,49900,WR,rdg1999,False,1,0,5-12%,mid,Q2,49.6-49.9k
wk2_main,1745,148.95999,0.8898850865008208,True,3,1,4-2,0.91,20.5,3400,124.47,1,1,49900,WR,EHurdy18,False,3,1,<5%,mid,Q3,49.6-49.9k
wk2_main,1749,148.94,0.8896325293597677,True,1,1,2-4,11.37,23.97,2400,183.23,0,3,50000,RB,dylanc32,False,1,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1749,148.94,0.8896325293597677,True,1,1,2-4,11.37,23.97,2400,183.23,0,3,50000,RB,TheShallowCross,False,1,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1749,148.94,0.8896325293597677,True,1,1,2-4,5.49,20.53,2700,83.38,2,0,49900,WR,Rb1028,False,1,1,5-12%,mid,Q1 low,49.6-49.9k
wk2_main,1749,148.94,0.8896325293597677,True,1,1,2-4,11.37,23.97,2400,183.23,0,3,50000,RB,brandonmill9,False,1,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1753,148.92,0.8893799722187145,True,1,1,2-4,1.0,22.97,2900,105.38,3,2,50000,WR,FloridastateNerd,False,1,1,<5%,high O/U,Q2,>49.9k
wk2_main,1754,148.90001,0.8893168329334512,True,1,0,2-4,5.38,18.25,3300,113.39,4,2,48600,TE,bbslugger69,False,1,0,5-12%,low O/U,Q3,<49k
wk2_main,1755,148.88,0.8892536936481878,True,2,1,3-3,5.36,18.39,3100,147.92,1,3,49700,RB,Gboyle22,False,2,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,1755,148.88,0.8892536936481878,True,2,1,3-3,2.25,23.22,2100,126.47,3,2,49500,WR,lberube,False,2,1,<5%,high O/U,Q3,49-49.6k
wk2_main,1755,148.87999,0.8892536936481878,True,1,2,2-4,11.37,23.97,2400,135.07,1,2,49700,WR,ironman_07,False,1,2,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1758,148.86,0.889064275792398,True,4,3,5-1,9.23,15.86,3800,98.05,2,0,50000,WR,July40521,False,3,2,5-12%,low O/U,Q2,>49.9k
wk2_main,1758,148.86,0.889064275792398,True,3,1,4-2,5.38,18.25,3300,130.82,0,1,50000,RB,eazy98,False,3,1,5-12%,low O/U,Q4 chalk,>49.9k
wk2_main,1758,148.86,0.889064275792398,True,4,3,5-1,9.23,15.86,3800,98.05,2,0,50000,WR,Jeff2426,False,3,2,5-12%,low O/U,Q2,>49.9k
wk2_main,1758,148.86,0.889064275792398,True,2,1,3-3,5.51,16.22,3700,122.23,1,1,50000,RB,Merlotbroham,False,2,1,5-12%,low O/U,Q3,>49.9k
wk2_main,1762,148.8,0.8888117186513449,True,1,0,2-4,4.79,22.94,2800,135.66,3,3,50000,RB,MIGHTYVH,False,1,0,<5%,mid,Q4 chalk,>49.9k
wk2_main,1762,148.8,0.8888117186513449,True,1,1,2-4,4.79,22.94,2800,50.79,5,0,49700,WR,smoothowen,False,1,1,<5%,mid,Q1 low,49.6-49.9k
wk2_main,1762,148.8,0.8888117186513449,True,1,1,2-4,5.51,16.22,3700,75.16,2,0,50000,WR,sirrobert6,False,1,1,5-12%,low O/U,Q1 low,>49.9k
wk2_main,1765,148.78001,0.888622300795555,True,2,0,3-3,2.25,23.22,2100,103.97,1,0,49900,RB,samgibby,False,2,0,<5%,high O/U,Q2,49.6-49.9k
wk2_main,1765,148.78,0.888622300795555,True,1,1,2-4,15.78,16.47,3600,148.07999999999998,2,3,49700,TE,tradefantasy,False,1,1,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1765,148.78,0.888622300795555,True,1,1,2-4,5.36,18.39,3100,127.41,1,2,50000,TE,captainscuba,False,1,1,5-12%,mid,Q3,>49.9k
wk2_main,1768,148.76001,0.8884328829397651,True,1,1,2-4,11.37,23.97,2400,133.98,1,1,50000,WR,a_zone,False,1,1,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1768,148.76001,0.8884328829397651,True,1,1,2-4,9.23,15.86,3800,72.01,4,0,49900,WR,bigal56,False,1,1,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,1768,148.76,0.8884328829397651,True,2,1,3-3,2.25,23.22,2100,141.07,2,2,49800,RB,mh-mz,False,2,1,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,1768,148.76,0.8884328829397651,True,1,0,2-4,2.16,18.44,3200,85.36,5,1,50000,RB,BHorn22,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,1772,148.74002,0.888180325798712,True,1,0,2-4,5.49,20.53,2700,106.67,1,1,49800,RB,kc1224,False,1,0,5-12%,mid,Q2,49.6-49.9k
wk2_main,1773,148.70001,0.8881171865134486,True,2,1,3-3,5.38,18.25,3300,115.92999999999999,2,2,49900,WR,nkd89,False,2,1,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,1773,148.70001,0.8881171865134486,True,2,0,3-3,15.78,16.47,3600,136.46,1,2,49900,TE,Mrkvs,False,2,0,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1773,148.7,0.8881171865134486,True,1,0,2-4,5.51,16.22,3700,69.64,4,0,49900,WR,3rdwinchester,False,1,0,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,1773,148.7,0.8881171865134486,True,1,1,2-4,4.79,22.94,2800,87.8,5,1,50000,TE,jmorgera212,False,1,1,<5%,mid,Q2,>49.9k
wk2_main,1777,148.68001,0.8878646293723955,True,1,1,2-4,9.23,15.86,3800,161.84,1,3,49900,WR,Bird9182,False,1,1,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,1777,148.68001,0.8878646293723955,True,0,0,1-5,11.37,23.97,2400,161.89,0,3,50000,RB,kapper1911,False,0,0,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,1777,148.68001,0.8878646293723955,True,1,0,2-4,5.49,20.53,2700,99.58,2,1,49900,RB,kegtexas,False,1,0,5-12%,mid,Q2,49.6-49.9k
wk2_main,1780,148.66,0.8876752115166057,True,1,0,2-4,5.49,20.53,2700,80.84,4,1,50000,RB,garysavoy,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,1780,148.66,0.8876752115166057,True,1,0,2-4,0.93,29.14,2000,157.5,2,3,50000,RB,slylikeafox,False,1,0,<5%,high O/U,Q4 chalk,>49.9k
