site,season,week,slate_id,slate_type,player_id,player_name,position,roster_role,slate_format,final_projection,actual_fpts,error,abs_error,source,logged_at
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039259,Dayton Wade,WR,,classic,1.637367264990122,0.0,-1.637367264990122,1.637367264990122,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0037805,Jeremy Ruckert,TE,,classic,1.637354601250237,0.9,-0.7373546012502369,0.7373546012502369,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040138,Jaylin Noel,WR,,classic,1.621759830732917,6.300000000000001,4.678240169267084,4.678240169267084,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036876,Kylen Granson,TE,,classic,1.6206731926564444,0.0,-1.6206731926564444,1.6206731926564444,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039437,Cornelius Johnson,WR,,classic,1.606242487433435,0.0,-1.606242487433435,1.606242487433435,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040238,LeQuint Allen Jr.,RB,,classic,1.595695368557332,0.0,-1.595695368557332,1.595695368557332,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036215,Danny Pinter,TE,,classic,1.5883262139326784,0.0,-1.5883262139326784,1.5883262139326784,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041032,Kenyon Sadiq,TE,,classic,1.5881770734301488,9.9,8.311822926569851,8.311822926569851,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040099,Xavier Guillory,WR,,classic,1.584263612147517,0.0,-1.584263612147517,1.584263612147517,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039901,Keon Coleman,WR,,classic,1.582328711408141,0.6,-0.982328711408141,0.982328711408141,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041252,Kenny Fletcher Jr.,TE,,classic,1.5748351533791491,0.0,-1.5748351533791491,1.5748351533791491,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040989,Octavian Smith Jr.,WR,,classic,1.5742029021147546,0.0,-1.5742029021147546,1.5742029021147546,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040876,Elijah Sarratt,WR,,classic,1.5677057155946006,0.0,-1.5677057155946006,1.5677057155946006,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036842,Kene Nwangwu,RB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039603,British Brooks,RB,,classic,1.5304525682671304,0.0,-1.5304525682671304,1.5304525682671304,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0032392,Austin Hooper,TE,,classic,1.5279227347857691,0.0,-1.5279227347857691,1.5279227347857691,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041094,Bauer Sharp,TE,,classic,1.515921346964456,0.0,-1.515921346964456,1.515921346964456,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040887,Josh Cuevas,TE,,classic,1.4873533775165546,0.0,-1.4873533775165546,1.4873533775165546,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040194,Jackson Hawes,TE,,classic,1.4774468933913678,0.0,-1.4774468933913678,1.4774468933913678,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0038979,Cedric Tillman,WR,,classic,1.469904341710709,0.0,-1.469904341710709,1.469904341710709,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0032398,Chris Moore,WR,,classic,1.456114209432302,5.800000000000001,4.343885790567699,4.343885790567699,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039648,David Martin-Robinson,TE,,classic,1.4551696632198396,0.0,-1.4551696632198396,1.4551696632198396,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041044,Zachariah Branch,WR,,classic,1.4544458272240126,0.0,-1.4544458272240126,1.4544458272240126,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041037,Denzel Boston,WR,,classic,1.4434853059997363,12.9,11.456514694000264,11.456514694000264,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0038416,Tyson Bagent,QB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040986,Ty Pezza,TE,,classic,1.4406929237659196,0.0,-1.4406929237659196,1.4406929237659196,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040782,Isaiah Bond,WR,,classic,1.4253975974548108,0.0,-1.4253975974548108,1.4253975974548108,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036020,Salvon Ahmed,RB,,classic,1.4045299244732696,0.0,-1.4045299244732696,1.4045299244732696,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0034577,Kyle Allen,QB,,classic,1.373088702041186,0.0,-1.373088702041186,1.373088702041186,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041217,J'Mari Taylor,RB,,classic,1.3726133863011705,0.0,-1.3726133863011705,1.3726133863011705,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041092,Taylen Green,QB,,classic,1.3584047824568706,0.0,-1.3584047824568706,1.3584047824568706,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0038840,Brycen Tremayne,WR,,classic,1.3499518663445815,0.0,-1.3499518663445815,1.3499518663445815,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040466,Raheim Sanders,RB,,classic,1.344604712769235,4.1,2.7553952872307645,2.7553952872307645,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040379,William Wagner,TE,,classic,1.2959699609151945,0.0,-1.2959699609151945,1.2959699609151945,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040984,Dontae McMillan,RB,,classic,1.2888069814888932,0.0,-1.2888069814888932,1.2888069814888932,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040218,Jimmy Horn Jr.,WR,,classic,1.2750796091101804,0.0,-1.2750796091101804,1.2750796091101804,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040637,Lucas Scott,RB,,classic,1.2719657907017954,0.0,-1.2719657907017954,1.2719657907017954,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040991,Elijah Tau-Tolliver,RB,,classic,1.2552918908748567,0.0,-1.2552918908748567,1.2552918908748567,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039652,Jabari Small,RB,,classic,1.2482012851388489,0.0,-1.2482012851388489,1.2482012851388489,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0037013,Zach Wilson,QB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0037276,Ty Chandler,RB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041084,Tanner Koziol,TE,,classic,1.206028037040911,0.0,-1.206028037040911,1.206028037040911,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040394,Anthony Tyus III,RB,,classic,1.2052129377948086,0.0,-1.2052129377948086,1.2052129377948086,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041116,Jack Endries,TE,,classic,1.2041864077106703,0.0,-1.2041864077106703,1.2041864077106703,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041572,Roydell Williams,RB,,classic,1.2030216587453575,0.0,-1.2030216587453575,1.2030216587453575,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0035924,Jonathan Ward,RB,,classic,1.190441522176206,0.0,-1.190441522176206,1.190441522176206,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0034955,Brett Rypien,QB,,classic,1.1807051336960608,0.0,-1.1807051336960608,1.1807051336960608,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041246,Josh Kattus,TE,,classic,1.17011407732031,0.0,-1.17011407732031,1.17011407732031,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041595,Barika Kpeenu,RB,,classic,1.1693092179872242,0.0,-1.1693092179872242,1.1693092179872242,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040888,Adam Randall,RB,,classic,1.1604493380913097,0.0,-1.1604493380913097,1.1604493380913097,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040260,Ahmani Marshall,RB,,classic,1.1602734390054883,0.0,-1.1602734390054883,1.1602734390054883,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036898,Davis Mills,QB,,classic,1.150278320895035,0.0,-1.150278320895035,1.150278320895035,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0033375,Tim Patrick,WR,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041241,Kentrel Bullock,RB,,classic,1.1488981484460752,0.0,-1.1488981484460752,1.1488981484460752,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041069,Colbie Young,WR,,classic,1.1403000650952129,0.0,-1.1403000650952129,1.1403000650952129,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0034418,Cedrick Wilson Jr.,WR,,classic,1.1359804484583138,0.0,-1.1359804484583138,1.1359804484583138,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039792,Devontez Walker,WR,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041485,Miles Davis,RB,,classic,1.12178861928892,0.0,-1.12178861928892,1.12178861928892,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040785,Dohnte Meyers,WR,,classic,1.1123576537951472,3.3,2.1876423462048527,2.1876423462048527,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036491,Tarik Black,WR,,classic,1.1021071414929688,0.0,-1.1021071414929688,1.1021071414929688,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039626,Cole Burgess,WR,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0037422,Kendric Pryor,WR,,classic,1.1006588571795315,0.0,-1.1006588571795315,1.1006588571795315,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0039473,Xavier Johnson,WR,,classic,1.0994236223819762,0.0,-1.0994236223819762,1.0994236223819762,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041248,Noah Thomas,WR,,classic,1.0984414064770172,0.0,-1.0984414064770172,1.0984414064770172,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040582,Arian Smith,WR,,classic,1.098368895396752,0.0,-1.098368895396752,1.098368895396752,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0038667,Elijah Cooks,WR,,classic,1.0892248056214635,0.0,-1.0892248056214635,1.0892248056214635,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0037329,Brittain Brown,RB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0038181,Lucky Jackson,WR,,classic,1.082771236482332,0.0,-1.082771236482332,1.082771236482332,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041244,Jamal Haynes,RB,,classic,1.0741624918353871,0.0,-1.0741624918353871,1.0741624918353871,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0041047,Chris Brazzell II,WR,,classic,1.0728332321134113,0.0,-1.0728332321134113,1.0728332321134113,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040375,Jordan Moore,WR,,classic,1.0714445104505674,0.0,-1.0714445104505674,1.0714445104505674,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0036647,Cornell Powell,WR,,classic,1.0714204650177206,0.0,-1.0714204650177206,1.0714204650177206,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
fd,2026,1,fd_classic_wk1_early_13Sep2026,regular_season,00-0040531,Roc Taylor,WR,,classic,1.0617886756942585,0.0,-1.0617886756942585,1.0617886756942585,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:24+00:00
