Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,roster_role,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
WR,Montorie Foster Jr. (43782080),Montorie Foster Jr.,43782080,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,,FLEX,Montorie Foster Jr.,dk,200,montorie foster,SEA,WR,showdown,00-0040621,auto_exact,high
WR,Nick DeGennaro (43782081),Nick DeGennaro,43782081,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,OUT,FLEX,Nick DeGennaro,dk,200,nick degennaro,NE,WR,showdown,00-0041317,auto_exact,high
WR,Irvin Charles (43782082),Irvin Charles,43782082,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,IR,FLEX,Irvin Charles,dk,200,irvin charles,SEA,WR,showdown,00-0037156,auto_exact,high
WR,Cameron Dorner (43782083),Cameron Dorner,43782083,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,,FLEX,Cameron Dorner,dk,200,cameron dorner,NE,WR,showdown,00-0041319,auto_exact,high
WR,Ricky White III (43782084),Ricky White III,43782084,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,,FLEX,Ricky White III,dk,200,ricky white,SEA,WR,showdown,00-0040653,auto_exact,high
WR,Kyle Dixon (43782085),Kyle Dixon,43782085,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,,FLEX,Kyle Dixon,dk,200,kyle dixon,NE,WR,showdown,00-0041318,auto_exact,high
WR,Emmanuel Henderson Jr. (43782086),Emmanuel Henderson Jr.,43782086,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,,FLEX,Emmanuel Henderson Jr.,dk,200,emmanuel henderson,SEA,WR,showdown,00-0040895,auto_exact,high
WR,Jimmy Kibble (43782087),Jimmy Kibble,43782087,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,OUT,FLEX,Jimmy Kibble,dk,200,jimmy kibble,NE,WR,showdown,00-0041322,auto_exact,high
WR,Jeremiah Webb (43782088),Jeremiah Webb,43782088,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,IR,FLEX,Jeremiah Webb,dk,200,jeremiah webb,NE,WR,showdown,00-0040570,auto_exact,high
TE,Jack Westover (43782089),Jack Westover,43782089,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.1,OUT,FLEX,Jack Westover,dk,200,jack westover,NE,TE,showdown,00-0039305,auto_exact,high
TE,Lance Mason (43782090),Lance Mason,43782090,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,OUT,FLEX,Lance Mason,dk,200,lance mason,SEA,TE,showdown,00-0040974,auto_fallback_team_mismatch,medium
TE,Nick Kallerup (43782091),Nick Kallerup,43782091,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,,FLEX,Nick Kallerup,dk,200,nick kallerup,SEA,TE,showdown,00-0040058,auto_exact,high
TE,Mitch Van Vooren (43782092),Mitch Van Vooren,43782092,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,OUT,FLEX,Mitch Van Vooren,dk,200,mitch van vooren,NE,TE,showdown,00-0040702,auto_fallback_team_mismatch,medium
TE,Tanner Arkin (43782093),Tanner Arkin,43782093,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,,FLEX,Tanner Arkin,dk,200,tanner arkin,NE,TE,showdown,00-0041314,auto_exact,high
TE,Nick Vannett (43782094),Nick Vannett,43782094,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,OUT,FLEX,Nick Vannett,dk,200,nick vannett,SEA,TE,showdown,,,
TE,CJ Dippre (43782095),CJ Dippre,43782095,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.0,OUT,FLEX,CJ Dippre,dk,200,cj dippre,NE,TE,showdown,00-0040566,auto_exact,high
TE,Julian Hill (43782096),Julian Hill,43782096,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,2.2,IR,FLEX,Julian Hill,dk,200,julian hill,NE,TE,showdown,00-0038720,auto_fallback_team_mismatch,medium
TE,Shane Zylstra (44034590),Shane Zylstra,44034590,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,NE,0.8,,FLEX,Shane Zylstra,dk,200,shane zylstra,NE,TE,showdown,00-0036534,auto_fallback_team_mismatch,medium
WR,Julian Hicks (44034591),Julian Hicks,44034591,FLEX,200,NE@SEA 09/09/2026 08:20PM ET,SEA,0.0,,FLEX,Julian Hicks,dk,200,julian hicks,SEA,WR,showdown,00-0039329,auto_exact,high
