lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
12,FLEX,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
13,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558,
13,DST,DST_ARI,Cardinals,DST,ARI,2900,2.0075008762705924,LAC,43636726,
13,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577,
13,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
13,WR1,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
13,WR2,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617,
13,WR3,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
13,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685,
13,FLEX,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
14,QB,00-0039732,Bo Nix,QB,DEN,6300,22.131842062673385,LV,43636559,
14,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,43636723,
14,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
14,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571,
14,WR1,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
14,WR2,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
14,WR3,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
14,TE,00-0033288,George Kittle,TE,SF,4500,7.785465730776324,LA,43636687,
14,FLEX,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
15,QB,00-0039732,Bo Nix,QB,DEN,6300,22.131842062673385,LV,43636559,
15,DST,DST_ARI,Cardinals,DST,ARI,2900,2.0075008762705924,LAC,43636726,
15,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
15,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571,
15,WR1,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
15,WR2,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
15,WR3,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
15,TE,00-0034270,Tyler Conklin,TE,LAC,4300,4.378097616994374,PIT,43636691,
15,FLEX,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
16,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558,
16,DST,DST_ARI,Cardinals,DST,ARI,2900,2.0075008762705924,LAC,43636726,
16,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
16,RB2,00-0033553,James Conner,RB,ARI,6100,0.0,BYE_OR_UNKNOWN,43636579,
16,WR1,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
16,WR2,00-0036259,Jauan Jennings,WR,SF,4100,8.35461674330102,LA,43636631,
16,WR3,00-0038976,Marvin Mims Jr.,WR,DEN,5800,0.0,BYE_OR_UNKNOWN,43636621,
16,TE,00-0033288,George Kittle,TE,SF,4500,7.785465730776324,LA,43636687,
16,FLEX,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
17,QB,00-0035228,Kyler Murray,QB,ARI,8300,0.0,BYE_OR_UNKNOWN,43636557,
17,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,43636723,
17,RB1,00-0033553,James Conner,RB,ARI,6100,0.0,BYE_OR_UNKNOWN,43636579,
17,RB2,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
17,WR1,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
17,WR2,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
17,WR3,00-0036259,Jauan Jennings,WR,SF,4100,8.35461674330102,LA,43636631,
17,TE,00-0034270,Tyler Conklin,TE,LAC,4300,4.378097616994374,PIT,43636691,
17,FLEX,00-0038976,Marvin Mims Jr.,WR,DEN,5800,0.0,BYE_OR_UNKNOWN,43636621,
18,QB,00-0035228,Kyler Murray,QB,ARI,8300,0.0,BYE_OR_UNKNOWN,43636557,
18,DST,DST_ARI,Cardinals,DST,ARI,2900,2.0075008762705924,LAC,43636726,
18,RB1,00-0033553,James Conner,RB,ARI,6100,0.0,BYE_OR_UNKNOWN,43636579,
18,RB2,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
18,WR1,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
18,WR2,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
18,WR3,00-0038559,Michael Wilson,WR,ARI,4000,4.565645104270358,SEA,43636633,
