Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
TE,Ben Yurosek (44096261),Ben Yurosek,44096261,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.3,IR
TE,Gavin Bartholomew (44096263),Gavin Bartholomew,44096263,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
TE,Andrew DePaola (44096265),Andrew DePaola,44096265,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
TE,Cam Grandy (44096267),Cam Grandy,44096267,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.5,
TE,Josh Whyle (44096269),Josh Whyle,44096269,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,1.8,
TE,Mark Redman (44096271),Mark Redman,44096271,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0,
TE,Thomas Yassmin (44096273),Thomas Yassmin,44096273,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0,IR
TE,Drake Dabney (44096275),Drake Dabney,44096275,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.7,
DST,Commanders (44096283),Commanders,44096283,DST,2300,WAS@PHI 09/13/2026 04:25PM ET,WAS,4.5,
DST,Cardinals (44096284),Cardinals,44096284,DST,2000,ARI@LAC 09/13/2026 04:25PM ET,ARI,4.3,
