Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134304-170769,WR,Camden,Camden Brown,Brown,,0,4000,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134304-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,0,1,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134304-72515,TE,Ian,Ian Thomas,Thomas,2.557142802647182,7,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134304-56648,RB,Jeremy,Jeremy McNichols,McNichols,3.762500047683716,16,4000,WAS@DAL,WAS,DAL,IR,Quadriceps,,,,RB/FLEX
134304-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,0,1,4000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-103252,RB,Bam,Bam Knight,Knight,6.825000127156575,12,4000,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
134304-89437,WR,Tim,Tim Jones,Jones,1,2,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-137058,WR,Trebor,Trebor Pena,Pena,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,0,1,4000,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134304-192358,TE,Shawn,Shawn Bowman,Bowman,,0,4000,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134304-151909,WR,Dont'e,Dont'e Thornton Jr.,Thornton Jr.,1.6818181818181819,11,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134304-169834,WR,Dareke,Dareke Young,Young,0.5800000190734863,10,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-71032,WR,Devin,Devin Duvernay,Duvernay,0,1,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-110978,RB,Evan,Evan Hull,Hull,0.9833333492279053,6,4000,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
134304-90501,WR,Julian,Julian Hicks,Hicks,,0,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-167306,TE,Tanner,Tanner Koziol,Koziol,,0,4000,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134304-102796,WR,Ricky,Ricky Pearsall,Pearsall,7.659999847412109,10,4000,MIA@SF,SF,MIA,IR,Knee - pcl,,,,WR/FLEX
134304-64403,WR,Irvin,Irvin Charles,Charles,,0,4000,SEA@ARI,SEA,ARI,IR,Undisclosed,,,,WR/FLEX
134304-87442,TE,Princeton,Princeton Fant,Fant,,0,4000,WAS@DAL,DAL,WAS,IR,Knee - acl + mcl,,,,TE/FLEX
134304-114079,TE,Hayden,Hayden Rucci,Rucci,,0,4000,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134304-94625,WR,Jalen,Jalen Reagor,Reagor,,0,4000,MIA@SF,MIA,SF,,,,,,WR/FLEX
134304-159649,RB,DJ,DJ Herman,Herman,,0,4000,MIA@SF,MIA,SF,,,,,,RB/FLEX
134304-138164,TE,Patrick,Patrick Gurd,Gurd,,0,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134304-156596,RB,Jarquez,Jarquez Hunter,Hunter,0,1,4000,MIA@SF,MIA,SF,,,,,,RB/FLEX
134304-60858,WR,Christian,Christian Kirk,Kirk,6.1769233116736775,13,4000,MIA@SF,SF,MIA,IR,Calf,,,,WR/FLEX
134304-151993,TE,DJ,DJ Rogers,Rogers,,0,4000,WAS@DAL,DAL,WAS,IR,Knee,,,,TE/FLEX
134304-54746,TE,Tyler,Tyler Ott,Ott,,0,4000,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134304-93150,WR,Jake,Jake Bobo,Bobo,1.9000000272478377,7,4000,SEA@ARI,SEA,ARI,IR,Knee,,,,WR/FLEX
134304-157154,WR,Jaden,Jaden Bradley,Bradley,,0,4000,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134304-85986,TE,James,James Mitchell,Mitchell,1.433333396911621,3,4000,WAS@DAL,DAL,WAS,,,,,,TE/FLEX
134304-188900,WR,Michael,Michael Wortham,Wortham,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-104424,RB,Craig,Craig Reynolds,Reynolds,9.59999974568685,3,4000,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
134304-191983,TE,Dallen,Dallen Bentley,Bentley,,0,4000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-138220,WR,Montorie,Montorie Foster Jr.,Foster Jr.,0,1,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-177644,TE,Justin,Justin Joly,Joly,,0,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134304-138221,WR,Ricky,Ricky White III,White III,,0,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-155629,TE,Khalil,Khalil Dinkins,Dinkins,,0,4000,MIA@SF,SF,MIA,,,,,,TE/FLEX
134304-184821,RB,Robert,Robert Henry Jr.,Henry Jr.,,0,4000,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
134304-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,13,1,3900,JAC@DEN,JAC,DEN,,,,,,DEF
134304-12530,D,Dallas,Dallas Cowboys,Cowboys,3,1,3600,WAS@DAL,DAL,WAS,,,,,,DEF
134304-12537,D,Las Vegas,Las Vegas Raiders,Raiders,13,1,3400,LV@LAC,LV,LAC,,,,,,DEF
134304-12552,D,Washington,Washington Commanders,Commanders,3,1,3300,WAS@DAL,WAS,DAL,,,,,,DEF
134304-12546,D,Arizona,Arizona Cardinals,Cardinals,10,1,3200,SEA@ARI,ARI,SEA,,,,,,DEF
134304-12539,D,Miami,Miami Dolphins,Dolphins,4,1,3000,MIA@SF,MIA,SF,,,,,,DEF
