Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
WR,Deven Thompkins (44265797),Deven Thompkins,44265797,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,LV,0,
WR,KhaDarel Hodge (44265799),KhaDarel Hodge,44265799,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,1.4,
WR,Christian Kirk (44265801),Christian Kirk,44265801,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,IR
WR,De'Zhaun Stribling (44265803),De'Zhaun Stribling,44265803,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,IR
WR,Ricky Pearsall (44265805),Ricky Pearsall,44265805,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,IR
WR,Wesley Grimes (44265807),Wesley Grimes,44265807,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,
WR,Brandon Aiyuk (44265809),Brandon Aiyuk,44265809,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,OUT
WR,Will Pauling (44265811),Will Pauling,44265811,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,SF,0,
WR,Jalen Brooks (44265813),Jalen Brooks,44265813,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Simi Fehoko (44265815),Simi Fehoko,44265815,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Devin Duvernay (44265817),Devin Duvernay,44265817,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Reggie Virgil (44265819),Reggie Virgil,44265819,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Harrison Wallace III (44265821),Harrison Wallace III,44265821,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Ihmir Smith-Marsette (44265823),Ihmir Smith-Marsette,44265823,WR/FLEX,3000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
WR,Ted Hurst III (44265825),Ted Hurst III,44265825,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,5.7,
WR,Tez Johnson (44265827),Tez Johnson,44265827,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,2.8,
WR,Kameron Johnson (44265829),Kameron Johnson,44265829,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,0,
WR,David Sills V (44265831),David Sills V,44265831,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,0,IR
WR,Garrett Greene (44265833),Garrett Greene,44265833,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,0,
WR,Eric Rivers Jr. (44265835),Eric Rivers Jr.,44265835,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,0,
WR,Dean Patterson IV (44265837),Dean Patterson IV,44265837,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,TB,0,
WR,Tai Felton (44265839),Tai Felton,44265839,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
WR,Myles Price (44265841),Myles Price,44265841,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
WR,Jeshaun Jones (44265843),Jeshaun Jones,44265843,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,MIN,0,OUT
WR,Michael Briscoe (44265845),Michael Briscoe,44265845,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
WR,Dillon Bell (44265847),Dillon Bell,44265847,WR/FLEX,3000,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
WR,LaJohntay Wester (44265849),LaJohntay Wester,44265849,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,BAL,3,
WR,Ja'Kobi Lane (44265851),Ja'Kobi Lane,44265851,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,BAL,2.1,IR
WR,Gage Larvadain (44265853),Gage Larvadain,44265853,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
WR,Xavier Guillory (44265855),Xavier Guillory,44265855,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
WR,Shedrick Jackson (44265857),Shedrick Jackson,44265857,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
WR,KaVontae Turpin (44265859),KaVontae Turpin,44265859,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,DAL,1,
WR,Jonathan Mingo (44265861),Jonathan Mingo,44265861,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,DAL,1,
WR,Camden Brown (44265863),Camden Brown,44265863,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0,
WR,Jordan Hudson (44265865),Jordan Hudson,44265865,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0,
WR,Anthony Smith (44265867),Anthony Smith,44265867,WR/FLEX,3000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0,
DST,Ravens (44265974),Ravens,44265974,DST,2800,BAL@DAL 09/27/2026 04:25PM ET,BAL,4.5,
DST,Raiders (44265975),Raiders,44265975,DST,2600,LV@NO 09/27/2026 04:25PM ET,LV,12.5,
DST,Buccaneers (44265976),Buccaneers,44265976,DST,2600,MIN@TB 09/27/2026 04:05PM ET,TB,5.5,
TE,Oscar Delp (44265889),Oscar Delp,44265889,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,NO,1.8,
TE,Treyton Welch (44265891),Treyton Welch,44265891,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,NO,0,
TE,Moliki Matavao (44265893),Moliki Matavao,44265893,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,NO,0,IR
TE,Stone Smartt (44265895),Stone Smartt,44265895,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,NO,0,
TE,Zach Wood (44265897),Zach Wood,44265897,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,NO,0,IR
TE,Ian Thomas (44265899),Ian Thomas,44265899,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,LV,1.1,
TE,Carter Runyon (44265901),Carter Runyon,44265901,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,LV,0,IR
TE,Chris Myarick (44265903),Chris Myarick,44265903,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,LV,0,
TE,Patrick Gurd (44265905),Patrick Gurd,44265905,TE/FLEX,2500,LV@NO 09/27/2026 04:25PM ET,LV,0,
TE,Luke Farrell (44265907),Luke Farrell,44265907,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,SF,2,
TE,Brayden Willis (44265909),Brayden Willis,44265909,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,SF,0,
TE,Jake Tonges (44265911),Jake Tonges,44265911,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,SF,0,IR
TE,Khalil Dinkins (44265913),Khalil Dinkins,44265913,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,SF,0,
TE,Jack Stoll (44265915),Jack Stoll,44265915,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,SF,0,
TE,Elijah Higgins (44265917),Elijah Higgins,44265917,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
TE,Hunter Long (44265919),Hunter Long,44265919,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
TE,Tip Reiman (44265921),Tip Reiman,44265921,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,OUT
TE,Jameson Geers (44265923),Jameson Geers,44265923,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,IR
TE,Teagan Quitoriano (44265925),Teagan Quitoriano,44265925,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
TE,Shawn Bowman (44265927),Shawn Bowman,44265927,TE/FLEX,2500,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
TE,Payne Durham (44265929),Payne Durham,44265929,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,TB,0,
TE,Ko Kieft (44265931),Ko Kieft,44265931,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,TB,0,
TE,Bauer Sharp (44265933),Bauer Sharp,44265933,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,TB,0,
TE,CJ Dippre (44265935),CJ Dippre,44265935,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,TB,0,
TE,Evan Deckers (44265937),Evan Deckers,44265937,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,TB,0,
TE,Josh Oliver (44265939),Josh Oliver,44265939,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,MIN,3.8,
TE,Gavin Bartholomew (44265941),Gavin Bartholomew,44265941,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
TE,Ben Yurosek (44265943),Ben Yurosek,44265943,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,MIN,0,IR
TE,Cam Grandy (44265945),Cam Grandy,44265945,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
TE,Andrew DePaola (44265947),Andrew DePaola,44265947,TE/FLEX,2500,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
TE,Durham Smythe (44265949),Durham Smythe,44265949,TE/FLEX,2500,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.7,
TE,Matt Hibner (44265951),Matt Hibner,44265951,TE/FLEX,2500,BAL@DAL 09/27/2026 04:25PM ET,BAL,1.2,
TE,Josh Cuevas (44265953),Josh Cuevas,44265953,TE/FLEX,2500,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
TE,Nick Vannett (44265955),Nick Vannett,44265955,TE/FLEX,2500,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
TE,Ty Pezza (44265957),Ty Pezza,44265957,TE/FLEX,2500,BAL@DAL 09/27/2026 04:25PM ET,BAL,0,
