Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
133647-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,0,1,4000,ARI@LAC,ARI,LAC,,,,,,TE/FLEX
133647-192358,TE,Shawn,Shawn Bowman,Bowman,,0,4000,ARI@LAC,ARI,LAC,,,,,,TE/FLEX
133647-192359,WR,JaQuae,JaQuae Jackson,Jackson,,0,4000,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-156523,RB,Carson,Carson Steele,Steele,1.569230739886944,13,4000,WAS@PHI,PHI,WAS,,,,,,RB/FLEX
133647-110978,RB,Evan,Evan Hull,Hull,0.9833333492279053,6,4000,ARI@LAC,ARI,LAC,,,,,,RB/FLEX
133647-157579,TE,Rocco,Rocco Underwood,Underwood,,0,4000,WAS@PHI,PHI,WAS,,,,,,TE/FLEX
133647-23435,TE,Andrew,Andrew DePaola,DePaola,,0,4000,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-138636,WR,Brandon,Brandon Hayes,Hayes,,0,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-92056,TE,Cal,Cal Adomitis,Adomitis,0,1,4000,GB@MIN,GB,MIN,,,,,,TE/FLEX
133647-94625,WR,Jalen,Jalen Reagor,Reagor,1.5999999727521623,7,4000,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-159649,RB,DJ,DJ Herman,Herman,,0,4000,MIA@LV,MIA,LV,,,,,,RB/FLEX
133647-103844,WR,Nick,Nick Nash,Nash,,0,4000,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-155563,TE,Johnny,Johnny Pascuzzi,Pascuzzi,,0,4000,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-112044,WR,Dalevon,Dalevon Campbell,Campbell,,0,4000,ARI@LAC,LAC,ARI,IR,Leg,,,,WR/FLEX
133647-40371,TE,Johnny,Johnny Mundt,Mundt,1.4181818528608843,11,4000,WAS@PHI,PHI,WAS,,,,,,TE/FLEX
133647-138164,TE,Patrick,Patrick Gurd,Gurd,,0,4000,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-133564,TE,Marshall,Marshall Lang,Lang,,0,4000,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-112062,WR,Skyy,Skyy Moore,Moore,0.7000000211927626,18,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-136151,WR,Devin,Devin Lafayette,Lafayette,,0,4000,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-73687,WR,Quez,Quez Watkins,Watkins,,0,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-136155,WR,Trayvon,Trayvon Rudolph,Rudolph,,0,4000,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-231386,WR,Terrill,Terrill Davis,Davis,,0,4000,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-54746,TE,Tyler,Tyler Ott,Ott,0,1,4000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-152024,TE,Quentin,Quentin Moore,Moore,,0,4000,WAS@PHI,WAS,PHI,IR,Undisclosed,,,,TE/FLEX
133647-243160,WR,Michael,Michael Briscoe,Briscoe,,0,4000,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-157154,WR,Jaden,Jaden Bradley,Bradley,,0,4000,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-129001,WR,E.J.,E.J. Williams Jr.,Williams Jr.,,0,4000,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-158697,WR,Chase,Chase Roberts,Roberts,,0,4000,MIA@LV,LV,MIA,IR,Undisclosed,,,,WR/FLEX
133647-155631,WR,Liam,Liam Clifford,Clifford,,0,4000,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-184821,RB,Robert,Robert Henry Jr.,Henry Jr.,,0,4000,WAS@PHI,WAS,PHI,,,,,,RB/FLEX
133647-152056,TE,Jerand,Jerand Bradley,Bradley,,0,4000,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-152574,RB,Donovan,Donovan Edwards,Edwards,,0,4000,MIA@LV,MIA,LV,,,,,,RB/FLEX
133647-12537,D,Las Vegas,Las Vegas Raiders,Raiders,4.470588235294118,17,3800,MIA@LV,LV,MIA,,,,,,DEF
133647-12552,D,Washington,Washington Commanders,Commanders,4.470588235294118,17,3100,WAS@PHI,WAS,PHI,,,,,,DEF
133647-12539,D,Miami,Miami Dolphins,Dolphins,5.823529411764706,17,3000,MIA@LV,MIA,LV,,,,,,DEF
133647-12546,D,Arizona,Arizona Cardinals,Cardinals,4.529411764705882,17,3000,ARI@LAC,ARI,LAC,,,,,,DEF
