player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_raw_status,injury_status
00-0040597,Brennan Presley,WR,LA,300,44191219,0.68205,0.68205,0.9898415278342136,1.1429173693086003,0.7716614469339538,NYG,27.11,47.44,0.0,0.0,5.562,statline_mc+recal_10_4b,0.0,2.3956234882807963,0.0,0.0,0.0,0.015,0.1315472057712489,0.00075,0.2665,0.16725,2.377862440455109,0.015,CPT,showdown,51.06132075471698,1.1477124457268513,True,,ACTIVE
00-0041399,CJ Daniels,WR,LA,300,44191216,0.66255,0.66255,0.9898415278342136,1.1429173693086003,0.7495633047018653,NYG,27.11,47.44,0.0,0.0,5.57505,statline_mc+recal_10_4b,0.0,2.329461089358733,0.0,0.0,0.0,0.01075,0.0581775420559996,0.00025,0.266,0.165,2.226411155956436,0.01725,CPT,showdown,48.79716981132076,0.986913766643157,True,,ACTIVE
00-0040601,Jordan Waters,RB,LA,300,44191212,0.5997,0.5997,1.0204224404681823,1.1429173693086003,0.6994846318457048,NYG,27.11,47.44,0.0,0.0,5.553,statline_mc+recal_10_4b,0.0,1.9176753747714763,0.0,0.0,0.0,0.2835,1.475280881362776,0.01075,0.14275,0.111,0.9829499976085893,0.00775,CPT,showdown,47.85377358490566,0.9267553220336445,True,,ACTIVE
00-0036849,Tutu Atwell,WR,LA,1200,44191207,0.6021,0.6021,0.9898415278342136,1.1429173693086003,0.6811638803470322,NYG,27.11,47.44,0.0,0.0,5.31735,statline_mc+recal_10_4b,0.0,2.2528512347405574,0.0,0.0,0.0,0.01525,0.0721129948604103,0.00075,0.249,0.14575,2.138979540786471,0.014,CPT,showdown,46.910377358490564,0.8702639034401392,True,,ACTIVE
00-0038938,Jalin Hyatt,WR,NYG,300,44191220,0.6597000000000001,0.6597000000000001,1.1114181227143436,0.8570826306913997,0.6284463373547872,LA,20.33,47.44,0.0,0.0,5.1642,statline_mc+recal_10_4b,0.0,2.105538699530553,0.0,0.0,0.0,0.012,0.050876139846827,0.0005,0.25825,0.14975,1.803766109185088,0.0135,CPT,showdown,36.34433962264151,0.4302618544645605,True,,ACTIVE
00-0041510,Max Klare,TE,LA,300,44191224,0.5949,0.5949,0.922903981264637,1.1429173693086003,0.6274638150214414,NYG,27.11,47.44,0.0,0.0,5.0709,statline_mc+recal_10_4b,0.0,2.1128840345366333,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,0.14875,1.7680921001429422,0.01575,CPT,showdown,45.02358490566038,0.7674016588165702,True,,ACTIVE
00-0041415,Dean Connors,RB,LA,300,44191210,0.53775,0.53775,1.0204224404681823,1.1429173693086003,0.627177909630874,NYG,27.11,47.44,0.0,0.0,5.25135,statline_mc+recal_10_4b,0.0,1.9063791513088373,0.0,0.0,0.0,0.2795,1.3844115821615268,0.00875,0.14725,0.10975,1.0067744820443,0.00325,CPT,showdown,44.08018867924528,0.7206238229553985,True,,ACTIVE
00-0031235,Odell Beckham Jr.,WR,NYG,1800,44191205,0.6486000000000001,0.6486000000000001,1.1114181227143436,0.8570826306913997,0.6178713494278295,LA,20.33,47.44,0.0,0.0,5.30385,statline_mc+recal_10_4b,0.0,2.055099502516547,0.0,0.0,0.0,0.012,0.0724649827386603,0.00025,0.237,0.14225,1.891677346780203,0.01175,CPT,showdown,33.514150943396224,0.3562792173850721,True,,ACTIVE
00-0035645,Gunner Olszewski,WR,NYG,300,44191215,0.64755,0.64755,1.1114181227143436,0.8570826306913997,0.0,LA,20.33,47.44,0.0,0.0,5.15175,statline_mc+recal_10_4b,0.0,2.086279628563366,0.0,0.0,0.0,0.0165,0.1085697106320925,0.0,0.24625,0.15025,1.7960389707525004,0.01175,CPT,showdown,23.13679245283019,0.0,True,Injured Reserve,OUT
00-0040431,Dalen Cambre,WR,NYG,300,44191218,0.6456,0.6456,1.1114181227143436,0.8570826306913997,0.614995583589626,LA,20.33,47.44,0.0,0.0,5.16465,statline_mc+recal_10_4b,0.0,2.003935314881609,0.0,0.0,0.0,0.01225,0.0704700745946495,0.0,0.24225,0.14625,1.8570004826695248,0.01175,CPT,showdown,32.570754716981135,0.3345618148226558,True,,ACTIVE
00-0037837,Calvin Austin III,WR,NYG,300,44191214,0.642,0.642,1.1114181227143436,0.8570826306913997,0.0,LA,20.33,47.44,0.0,0.0,5.12025,statline_mc+recal_10_4b,0.0,2.052313765001748,0.0,0.0,0.0,0.008,0.0240077963385438,0.00025,0.247,0.15475,1.8304359156386367,0.011,CPT,showdown,23.13679245283019,0.0,True,Injured Reserve,OUT
00-0041422,Dan Villari,TE,LA,300,44191225,0.5631,0.5631,0.922903981264637,1.1429173693086003,0.5940204999086376,NYG,27.11,47.44,0.0,0.0,5.0289,statline_mc+recal_10_4b,0.0,2.0610382147565365,0.0,0.0,0.0,0.0,0.0,0.0,0.21825,0.1455,1.6726366660575838,0.014,CPT,showdown,41.25,0.59671404519718,True,,ACTIVE
00-0038576,Charlie Jones,WR,NYG,300,44191221,0.61575,0.61575,1.1114181227143436,0.8570826306913997,0.5865558909841933,LA,20.33,47.44,0.0,0.0,4.9695,statline_mc+recal_10_4b,0.0,2.0709129719159907,0.0,0.0,0.0,0.01375,0.0852537540877088,0.00025,0.239,0.14875,1.8201188524735787,0.0085,CPT,showdown,30.683962264150946,0.2950177419248186,True,,ACTIVE
00-0041585,Grant Finley,RB,NYG,300,44191211,0.60945,0.60945,0.9877034844611868,0.8570826306913997,0.5159077290662475,LA,20.33,47.44,0.0,0.0,4.9593,statline_mc+recal_10_4b,0.0,1.681736522817427,0.0,0.0,0.0,0.30675,1.0626232676769116,0.0095,0.13575,0.0985,0.6167615927647386,0.00375,CPT,showdown,29.740566037735853,0.27703460187118034,True,,ACTIVE
00-0035602,Alex Bachman,WR,LA,200,44191170,0.4559,0.4559,0.9898415278342136,1.1429173693086003,0.5157352647156785,NYG,27.11,47.44,0.0,0.0,3.7565,statline_mc+recal_10_4b,0.0,1.513019084490901,0.0,0.0,0.0,0.0105,0.0360956284257616,0.0,0.25725,0.157,2.438757018731024,0.01825,FLEX,showdown,49.55188679245283,5.192973502006055,True,,ACTIVE
00-0040597,Brennan Presley,WR,LA,200,44191166,0.4547,0.4547,0.9898415278342136,1.1429173693086003,0.5144409646226359,NYG,27.11,47.44,0.0,0.0,3.708,statline_mc+recal_10_4b,0.0,1.5970823255205309,0.0,0.0,0.0,0.015,0.1315472057712489,0.00075,0.2665,0.16725,2.377862440455109,0.015,FLEX,showdown,48.60849056603774,4.876429930178414,True,,ACTIVE
00-0040021,Phil Mafah,RB,NYG,300,44191213,0.5940000000000001,0.5940000000000001,0.9877034844611868,0.8570826306913997,0.5028848423868822,LA,20.33,47.44,0.0,0.0,4.96485,statline_mc+recal_10_4b,0.0,1.6829684673770506,0.0,0.0,0.0,0.29175,1.05160752141694,0.007,0.1395,0.10825,0.7259580944956088,0.0015,CPT,showdown,28.797169811320757,0.26014764445414834,True,,ACTIVE
00-0041399,CJ Daniels,WR,LA,200,44191163,0.4417,0.4417,0.9898415278342136,1.1429173693086003,0.4997088698012435,NYG,27.11,47.44,0.0,0.0,3.7167,statline_mc+recal_10_4b,0.0,1.5529740595724888,0.0,0.0,0.0,0.01075,0.0581775420559996,0.00025,0.266,0.165,2.226411155956436,0.01725,FLEX,showdown,47.66509433962264,4.579181629706711,True,,ACTIVE
00-0036893,Najee Harris,RB,NYG,3000,44191201,0.58425,0.58425,0.9877034844611868,0.8570826306913997,0.4945446415025236,LA,20.33,47.44,0.0,0.0,4.9164,statline_mc+recal_10_4b,0.0,1.6673520616455026,0.0,0.0,0.0,0.29625,1.0353495571859592,0.00725,0.13575,0.10325,0.6366147194975308,0.003,CPT,showdown,18.514150943396228,0.1310677993926192,True,,ACTIVE
00-0031484,Chris Manhertz,TE,NYG,900,44191208,0.6048,0.6048,0.906416861826698,0.8570826306913997,0.4698921670274761,LA,20.33,47.44,0.0,0.0,4.62045,statline_mc+recal_10_4b,0.0,1.8516508634701925,0.0,0.0,0.0,0.0,0.0,0.0,0.20075,0.138,1.1526144468498405,0.01025,CPT,showdown,27.57075471698113,0.2397240156428229,True,,ACTIVE
00-0040601,Jordan Waters,RB,LA,200,44191159,0.3998,0.3998,1.0204224404681823,1.1429173693086003,0.4663230878971365,NYG,27.11,47.44,0.0,0.0,3.702,statline_mc+recal_10_4b,0.0,1.278450249847651,0.0,0.0,0.0,0.2835,1.475280881362776,0.01075,0.14275,0.111,0.9829499976085893,0.00775,FLEX,showdown,46.721698113207545,4.300052435507101,True,,ACTIVE
00-0040225,Thomas Fidone II,TE,NYG,300,44191226,0.5923499999999999,0.5923499999999999,0.906416861826698,0.8570826306913997,0.460206094984196,LA,20.33,47.44,0.0,0.0,4.51065,statline_mc+recal_10_4b,0.0,1.8466520120383176,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.1425,1.225540633227973,0.00725,CPT,showdown,26.62735849056604,0.225111367198703,True,,ACTIVE
00-0036849,Tutu Atwell,WR,LA,800,44191154,0.4014,0.4014,0.9898415278342136,1.1429173693086003,0.4541092535646882,NYG,27.11,47.44,0.0,0.0,3.5449,statline_mc+recal_10_4b,0.0,1.5019008231603717,0.0,0.0,0.0,0.01525,0.0721129948604103,0.00075,0.249,0.14575,2.138979540786471,0.014,FLEX,showdown,45.778301886792455,4.037937876968387,True,,ACTIVE
00-0041143,Ben Mann,TE,NYG,300,44191227,0.57705,0.57705,0.906416861826698,0.8570826306913997,0.4482918768632531,LA,20.33,47.44,0.0,0.0,4.5324,statline_mc+recal_10_4b,0.0,1.871534369915352,0.0,0.0,0.0,0.0,0.0,0.0,0.20175,0.13825,1.161112512421688,0.0075,CPT,showdown,25.683962264150946,0.2113894492639102,True,,ACTIVE
00-0038938,Jalin Hyatt,WR,NYG,200,44191167,0.4398,0.4398,1.1114181227143436,0.8570826306913997,0.4189642249031914,LA,20.33,47.44,0.0,0.0,3.4428,statline_mc+recal_10_4b,0.0,1.403692466353702,0.0,0.0,0.0,0.012,0.050876139846827,0.0005,0.25825,0.14975,1.803766109185088,0.0135,FLEX,showdown,35.2122641509434,1.9963721720380563,True,,ACTIVE
00-0041510,Max Klare,TE,LA,200,44191171,0.3966,0.3966,0.922903981264637,1.1429173693086003,0.4183092100142943,NYG,27.11,47.44,0.0,0.0,3.3806,statline_mc+recal_10_4b,0.0,1.4085893563577556,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,0.14875,1.7680921001429422,0.01575,FLEX,showdown,43.89150943396226,3.56066730187775,True,,ACTIVE
00-0041415,Dean Connors,RB,LA,200,44191157,0.3585,0.3585,1.0204224404681823,1.1429173693086003,0.4181186064205827,NYG,27.11,47.44,0.0,0.0,3.5009,statline_mc+recal_10_4b,0.0,1.2709194342058916,0.0,0.0,0.0,0.2795,1.3844115821615268,0.00875,0.14725,0.10975,1.0067744820443,0.00325,FLEX,showdown,42.948113207547166,3.34362280022742,True,,ACTIVE
00-0031235,Odell Beckham Jr.,WR,NYG,1200,44191152,0.4324,0.4324,1.1114181227143436,0.8570826306913997,0.4119142329518863,LA,20.33,47.44,0.0,0.0,3.5359,statline_mc+recal_10_4b,0.0,1.3700663350110311,0.0,0.0,0.0,0.012,0.0724649827386603,0.00025,0.237,0.14225,1.891677346780203,0.01175,FLEX,showdown,32.382075471698116,1.6531001009796478,True,,ACTIVE
00-0035645,Gunner Olszewski,WR,NYG,200,44191162,0.4317,0.4317,1.1114181227143436,0.8570826306913997,0.0,LA,20.33,47.44,0.0,0.0,3.4345,statline_mc+recal_10_4b,0.0,1.3908530857089108,0.0,0.0,0.0,0.0165,0.1085697106320925,0.0,0.24625,0.15025,1.7960389707525004,0.01175,FLEX,showdown,22.004716981132077,0.0,True,Injured Reserve,OUT
00-0040431,Dalen Cambre,WR,NYG,200,44191165,0.4304,0.4304,1.1114181227143436,0.8570826306913997,0.4099970557264173,LA,20.33,47.44,0.0,0.0,3.4431,statline_mc+recal_10_4b,0.0,1.3359568765877394,0.0,0.0,0.0,0.01225,0.0704700745946495,0.0,0.24225,0.14625,1.8570004826695248,0.01175,FLEX,showdown,31.43867924528302,1.552333515063007,True,,ACTIVE
00-0037837,Calvin Austin III,WR,NYG,200,44191161,0.428,0.428,1.1114181227143436,0.8570826306913997,0.0,LA,20.33,47.44,0.0,0.0,3.4135,statline_mc+recal_10_4b,0.0,1.3682091766678317,0.0,0.0,0.0,0.008,0.0240077963385438,0.00025,0.247,0.15475,1.8304359156386367,0.011,FLEX,showdown,22.004716981132077,0.0,True,Injured Reserve,OUT
00-0041422,Dan Villari,TE,LA,200,44191172,0.3754,0.3754,0.922903981264637,1.1429173693086003,0.3960136666057584,NYG,27.11,47.44,0.0,0.0,3.3526,statline_mc+recal_10_4b,0.0,1.3740254765043576,0.0,0.0,0.0,0.0,0.0,0.0,0.21825,0.1455,1.6726366660575838,0.014,FLEX,showdown,40.11792452830189,2.768693766679311,True,,ACTIVE
00-0038576,Charlie Jones,WR,NYG,200,44191168,0.4105,0.4105,1.1114181227143436,0.8570826306913997,0.3910372606561288,LA,20.33,47.44,0.0,0.0,3.313,statline_mc+recal_10_4b,0.0,1.3806086479439938,0.0,0.0,0.0,0.01375,0.0852537540877088,0.00025,0.239,0.14875,1.8201188524735787,0.0085,FLEX,showdown,29.55188679245283,1.3688529534395995,True,,ACTIVE
00-0041585,Grant Finley,RB,NYG,200,44191158,0.4063,0.4063,0.9877034844611868,0.8570826306913997,0.343938486044165,LA,20.33,47.44,0.0,0.0,3.3062,statline_mc+recal_10_4b,0.0,1.121157681878285,0.0,0.0,0.0,0.30675,1.0626232676769116,0.0095,0.13575,0.0985,0.6167615927647386,0.00375,FLEX,showdown,28.608490566037737,1.2854129738169036,True,,ACTIVE
00-0040021,Phil Mafah,RB,NYG,200,44191160,0.396,0.396,0.9877034844611868,0.8570826306913997,0.3352565615912548,LA,20.33,47.44,0.0,0.0,3.3099,statline_mc+recal_10_4b,0.0,1.1219789782513672,0.0,0.0,0.0,0.29175,1.05160752141694,0.007,0.1395,0.10825,0.7259580944956088,0.0015,FLEX,showdown,27.66509433962264,1.2070591725027988,True,,ACTIVE
00-0036893,Najee Harris,RB,NYG,2000,44191148,0.3895,0.3895,0.9877034844611868,0.8570826306913997,0.329696427668349,LA,20.33,47.44,0.0,0.0,3.2776,statline_mc+recal_10_4b,0.0,1.1115680410970017,0.0,0.0,0.0,0.29625,1.0353495571859592,0.00725,0.13575,0.10325,0.6366147194975308,0.003,FLEX,showdown,26.721698113207548,1.1334815157472324,True,,ACTIVE
00-0031484,Chris Manhertz,TE,NYG,600,44191155,0.4032,0.4032,0.906416861826698,0.8570826306913997,0.313261444684984,LA,20.33,47.44,0.0,0.0,3.0803,statline_mc+recal_10_4b,0.0,1.2344339089801284,0.0,0.0,0.0,0.0,0.0,0.0,0.20075,0.138,1.1526144468498405,0.01025,FLEX,showdown,25.778301886792452,1.0643888682579603,True,,ACTIVE
00-0040225,Thomas Fidone II,TE,NYG,200,44191173,0.3949,0.3949,0.906416861826698,0.8570826306913997,0.3068040633227973,LA,20.33,47.44,0.0,0.0,3.0071,statline_mc+recal_10_4b,0.0,1.2311013413588785,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.1425,1.225540633227973,0.00725,FLEX,showdown,24.83490566037736,0.9995078412236801,True,,ACTIVE
00-0041143,Ben Mann,TE,NYG,200,44191174,0.3847,0.3847,0.906416861826698,0.8570826306913997,0.2988612512421688,LA,20.33,47.44,0.0,0.0,3.0216,statline_mc+recal_10_4b,0.0,1.247689579943568,0.0,0.0,0.0,0.0,0.0,0.0,0.20175,0.13825,1.161112512421688,0.0075,FLEX,showdown,23.891509433962266,0.9385817105572215,True,,ACTIVE
