player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,_row_key,exp15,exp30,exp50,actual_ownership_pct,own,slate,injury_raw_status,injury_status
00-0039894,Xavier Worthy,WR,KC,9900,44105021,6.0169500000000005,6.0169500000000005,0.8782481863434318,1.0430711610486891,5.511961766777097,DEN,22.28,42.72,14.0,0.8,8.663549999999999,statline_mc+recal_10_4b,0.0171926568959923,13.005211815732292,0.0,0.0,0.0,0.528,3.2142111808480403,0.016,2.21075,1.3115,15.097200597665946,0.0635,CPT,showdown,53.02272727272727,1.2938400671722985,True,00-0039894::CPT,0.0,0.0,0.0,2.22,2.22,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0033881,Evan Engram,TE,DEN,5100,44105032,6.884549999999999,6.884549999999999,0.8276595207905011,0.956928838951311,5.452632076208467,KC,20.44,42.72,16.0,1.0,7.620749999999999,statline_mc+recal_10_4b,0.0052241863966789,12.380437376663856,0.0,0.0,0.0,0.0,0.0,0.0,2.58775,1.7175,13.80838050805644,0.0845,CPT,showdown,52.38636363636364,1.2400979275411037,True,00-0033881::CPT,0.0,0.0,0.0,1.21,1.21,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040078,Brashard Smith,RB,KC,1400,44104985,5.4645,5.4645,0.7716516452170188,1.0430711610486891,4.398300249959991,DEN,22.28,42.72,17.0,1.0,5.8197,statline_mc+recal_10_4b,0.5433988529750977,9.781367521143242,0.0,0.0,0.0,3.89,12.04223056760632,0.06975,2.053,1.492,9.578271931993596,0.0515,FLEX,showdown,76.02272727272728,29.26087456636576,True,00-0040078::FLEX,15.0,18.333333333333332,13.333333333333334,1.11,1.11,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0035406,Lil'Jordan Humphrey,WR,DEN,1500,44105042,5.0361,5.0361,0.8883781436614301,0.956928838951311,4.2812377651978695,KC,20.44,42.72,7.0,0.8,7.905600000000001,statline_mc+recal_10_4b,0.0,11.246232460571973,0.0,0.0,0.0,0.0,0.0,0.0,1.9875,1.13675,12.11158510131913,0.08125,CPT,showdown,64.6590909090909,2.8105274447900865,True,00-0035406::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040890,Cyrus Allen,WR,KC,6000,44105030,4.52865,4.52865,0.8782481863434318,1.0430711610486891,4.148549188330826,DEN,22.28,42.72,0.0,0.0,7.9512,statline_mc+recal_10_4b,0.0,10.539733180369112,0.0,0.0,0.0,0.0745,0.3256972059853147,0.0025,1.664,1.03025,12.161297382886852,0.07375,CPT,showdown,54.29545454545454,1.4084123507308008,True,00-0040890::CPT,0.0,0.0,0.0,0.37,0.37,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040134,Pat Bryant,WR,DEN,3200,44104978,4.461,4.461,0.8883781436614301,0.956928838951311,3.7923589144356873,KC,20.44,42.72,13.0,0.6,5.8474,statline_mc+recal_10_4b,0.0,8.782523713952251,0.0,0.0,0.0,0.0,0.0,0.0,2.476,1.5495,16.586089144356876,0.0885,FLEX,showdown,54.8409090909091,7.128708432534333,True,00-0040134::FLEX,5.0,1.6666666666666667,3.3333333333333335,19.86,19.86,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0038976,Marvin Mims Jr.,WR,DEN,3000,44104979,4.4173,4.4173,0.8883781436614301,0.956928838951311,3.75521221705493,KC,20.44,42.72,15.0,1.0,5.6571,statline_mc+recal_10_4b,0.0094554819447256,8.462362463177264,0.0,0.0,0.0,0.23775,1.0785128483117516,0.006,2.4455,1.654,14.32360932223754,0.0825,FLEX,showdown,55.93181818181819,7.666478206802885,True,00-0038976::FLEX,6.666666666666667,1.6666666666666667,8.333333333333332,7.22,7.22,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036637,Noah Gray,TE,KC,3000,44105037,3.4982999999999995,3.4982999999999995,1.0267224734124816,1.0430711610486891,3.746420594597234,DEN,22.28,42.72,14.0,0.8,7.02825,statline_mc+recal_10_4b,0.0,9.772670179171724,0.0,0.0,0.0,0.0,0.0,0.0,1.6525,1.00625,10.608637297314898,0.07025,CPT,showdown,60.47727272727273,2.126727237181032,True,00-0036637::CPT,0.0,0.0,0.0,0.27,0.27,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0039868,Troy Franklin,WR,DEN,2800,44104980,4.3317,4.3317,0.8883781436614301,0.956928838951311,3.6824017917154097,KC,20.44,42.72,17.0,1.0,5.6926,statline_mc+recal_10_4b,0.0104123218951907,8.753045768652072,0.0,0.0,0.0,0.06575,0.2440746746709684,0.0015,2.39125,1.49475,14.697443242483123,0.10775,FLEX,showdown,56.38636363636363,7.902351516841247,True,00-0039868::FLEX,1.6666666666666667,3.3333333333333335,3.3333333333333335,5.04,5.04,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0039894,Xavier Worthy,WR,KC,6600,44104966,4.0113,4.0113,0.8782481863434318,1.0430711610486891,3.6746411778513983,DEN,22.28,42.72,14.0,0.8,5.7757,statline_mc+recal_10_4b,0.0114617712639948,8.670141210488195,0.0,0.0,0.0,0.528,3.2142111808480403,0.016,2.21075,1.3115,15.097200597665946,0.0635,FLEX,showdown,63.840909090909086,12.989353657423152,True,00-0039894::FLEX,0.0,0.0,0.0,16.84,16.84,dk_showdown_wk1_Den_KC_14Sep2026,,
