Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6421,5263425248,cherpie,0,119.86,DST Jets  FLEX Luther Burden III QB Trevor Lawrence RB Derrick Henry RB Rhamondre Stevenson TE Jake Ferguson WR Jaxon Smith-Njigba WR George Pickens WR Quentin Johnston,,,
6421,5263453122,Duallen5,0,119.86,DST 49ers  FLEX Emeka Egbuka QB Trevor Lawrence RB Derrick Henry RB Ashton Jeanty TE George Kittle WR Parker Washington WR Matthew Golden WR Rashod Bateman,,,
6421,5263350955,whycuz22,0,119.85999,DST Buccaneers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Ashton Jeanty TE Juwan Johnson WR CeeDee Lamb WR Kendrick Bourne WR Xavier Hutchinson,,,
6428,5263343947,imfholton,0,119.840004,DST Cardinals  FLEX Terry McLaurin QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR CeeDee Lamb WR Parker Washington WR Antonio Williams,,,
6428,5263641388,Joak,0,119.840004,DST Vikings  FLEX Courtland Sutton QB Cooper Rush RB Bijan Robinson RB Chuba Hubbard TE Cade Otton WR Jaxon Smith-Njigba WR Mike Evans WR DK Metcalf,,,
6430,5260704619,jebjr,0,119.82001,DST Buccaneers  FLEX Jake Ferguson QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Jalen Coker,,,
6430,5263405773,DallasTheDestroyer,0,119.82001,DST Patriots  FLEX Rashod Bateman QB Carson Wentz RB Bijan Robinson RB Chase Brown TE T.J. Hockenson WR Justin Jefferson WR Chris Olave WR Devaughn Vele,,,
6430,5257867176,mdeblaz,0,119.82,DST Bengals  FLEX Michael Mayer QB Carson Wentz RB Bijan Robinson RB Omarion Hampton TE Colston Loveland WR Jaxon Smith-Njigba WR Garrett Wilson WR Jordan Addison,,,
6430,5258611889,howgstas,0,119.82,DST Ravens  FLEX Christian McCaffrey QB Bo Nix RB Breece Hall RB Bucky Irving TE Harold Fannin Jr. WR Jaylen Waddle WR George Pickens WR Xavier Hutchinson,,,
6430,5261772011,goose2121,0,119.82,DST Bears  FLEX Pat Freiermuth QB Caleb Williams RB Bijan Robinson RB Ashton Jeanty TE Colston Loveland WR Jaxon Smith-Njigba WR Rashod Bateman WR Kayshon Boutte,,,
6430,5262627104,mkpullano,0,119.82,DST 49ers  FLEX Jonah Coleman QB Bo Nix RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Jaylen Waddle WR Parker Washington WR Courtland Sutton,,,
6430,5263652245,Jlauver33,0,119.82,DST Cardinals  FLEX Jeremiyah Love QB C.J. Stroud RB Bijan Robinson RB Quinshon Judkins TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Jaylin Noel,,,
6430,5260687689,jsliva76,0,119.81999,DST Cardinals  FLEX Christian McCaffrey QB Carson Wentz RB Bijan Robinson RB Ashton Jeanty TE T.J. Hockenson WR CeeDee Lamb WR Jalen Coker WR Malik Washington,,,
6438,5262395150,muscott08,0,119.80001,DST Jaguars  FLEX Quentin Johnston QB Lamar Jackson RB Derrick Henry RB Aaron Jones Sr. TE Mark Andrews WR CeeDee Lamb WR Mike Evans WR Matthew Golden,,,
6438,5263315896,greg1379,0,119.8,DST Seahawks  FLEX Colston Loveland QB Lamar Jackson RB Derrick Henry RB Ashton Jeanty TE Mark Andrews WR Chris Olave WR Rashod Bateman WR Devaughn Vele,,,
6438,5260257774,nickpotatoes,0,119.799995,DST Cardinals  FLEX Tee Higgins QB Lamar Jackson RB Bijan Robinson RB Chuba Hubbard TE Mark Andrews WR Chris Olave WR Rashod Bateman WR Kayshon Boutte,,,
6438,5261910532,Jpas2020,0,119.799995,DST Jaguars  FLEX Chris Olave QB Lamar Jackson RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Christian Watson WR Brian Thomas Jr. WR Rashod Bateman,,,
6442,5261556557,kinsmobile1,0,119.78001,DST Buccaneers  FLEX Luther Burden III QB Geno Smith RB Bijan Robinson RB Breece Hall TE T.J. Hockenson WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,,
6442,5262623684,ndinga,0,119.78001,DST Jets  FLEX CeeDee Lamb QB Brock Purdy RB Bijan Robinson RB Breece Hall TE Mark Andrews WR Mike Evans WR Quentin Johnston WR Elijah Sarratt,,,
6442,5262972092,hailmary2.0,0,119.78001,DST Jets  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR DeVonta Smith WR George Pickens WR Kayshon Boutte,,,
6442,5260421942,Lipperco,0,119.78,DST Chargers  FLEX Ashton Jeanty QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Quentin Johnston WR Rashod Bateman,,,
6442,5261943582,LosHombres,0,119.78,DST Jets  FLEX Colston Loveland QB Bryce Young RB Derrick Henry RB Chuba Hubbard TE Juwan Johnson WR Justin Jefferson WR Chris Olave WR Jalen Coker,,,
6442,5263016743,ecarner,0,119.78,DST Jaguars  FLEX Justin Jefferson QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR George Pickens WR DK Metcalf WR Devaughn Vele,,,
6442,5263467041,ANADEHARO,0,119.78,DST Steelers  FLEX Chuba Hubbard QB Tyler Shough RB Ashton Jeanty RB D'Andre Swift TE Brenton Strange WR Ja'Marr Chase WR Christian Watson WR Deebo Samuel Sr.,,,
6442,5263475386,gillis,0,119.78,DST Buccaneers  FLEX DeVonta Smith QB Joe Burrow RB Derrick Henry RB Aaron Jones Sr. TE Mike Gesicki WR Ja'Marr Chase WR Deebo Samuel Sr. WR Kayshon Boutte,,,
6450,5262510860,dubb22,0,119.76001,DST Cardinals  FLEX Rome Odunze QB Dak Prescott RB Saquon Barkley RB Woody Marks TE Jake Ferguson WR Ja'Marr Chase WR George Pickens WR Dontayvion Wicks,,,
6450,5263350807,tonyg,0,119.76,DST Panthers  FLEX Rashod Bateman QB Trevor Lawrence RB Derrick Henry RB David Montgomery TE Mark Andrews WR Justin Jefferson WR Parker Washington WR Deebo Samuel Sr.,,,
6450,5255928602,monkeywrench,0,119.759995,DST Steelers  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Derrick Henry TE Jake Ferguson WR George Pickens WR Terry McLaurin WR Quentin Johnston,,,
6450,5263570500,jhoy0181,0,119.759995,DST Buccaneers  FLEX Aaron Jones Sr. QB Dak Prescott RB Derrick Henry RB Ashton Jeanty TE Mark Andrews WR Ja'Marr Chase WR Quentin Johnston WR Xavier Hutchinson,,,
6454,5261134199,Kelenken,0,119.740005,DST Jaguars  FLEX Christian McCaffrey QB Jayden Daniels RB Bijan Robinson RB Derrick Henry TE Michael Mayer WR Tee Higgins WR Rashod Bateman WR Kalif Raymond,,,
6454,5260258697,alawlor3,0,119.74,DST Bengals  FLEX Parker Washington QB Jayden Daniels RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR George Pickens WR Terry McLaurin WR Quentin Johnston,,,
6456,5262590958,jordan19709,0,119.72001,DST Jets  FLEX Bhayshul Tuten QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Michael Mayer WR CeeDee Lamb WR Garrett Wilson WR Jordan Addison,,,
6456,5256779587,SeanMizzle,0,119.72,DST 49ers  FLEX D'Andre Swift QB Carson Wentz RB Derrick Henry RB Kaelon Black TE T.J. Hockenson WR Jaxon Smith-Njigba WR Justin Jefferson WR Devaughn Vele,,,
6456,5261334675,Hercaddi17,0,119.72,DST Browns  FLEX Michael Mayer QB Carson Wentz RB Bijan Robinson RB Ashton Jeanty TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Garrett Wilson,,,
6456,5263256222,kong222kong,0,119.72,DST Patriots  FLEX Chuba Hubbard QB Caleb Williams RB Derrick Henry RB Bucky Irving TE Dallas Goedert WR Jaylen Waddle WR Rome Odunze WR Devaughn Vele,,,
6456,5263547134,stuarta416,0,119.72,DST Jaguars  FLEX Jaxon Smith-Njigba QB Deshaun Watson RB Bucky Irving RB Rhamondre Stevenson TE Harold Fannin Jr. WR Justin Jefferson WR Luther Burden III WR Chris Godwin Jr.,,,
6456,5263569287,clintcp7,0,119.72,DST Steelers  FLEX Derrick Henry QB Carson Wentz RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Justin Jefferson WR Matthew Golden WR Xavier Hutchinson,,,
6456,5259917162,icashouttt,0,119.71999,DST Buccaneers  FLEX Dalton Schultz QB Bo Nix RB Bijan Robinson RB Christian McCaffrey TE Mark Andrews WR Parker Washington WR Courtland Sutton WR DK Metcalf,,,
6456,5263304237,phanley214,0,119.71999,DST Patriots  FLEX Pat Bryant QB Bo Nix RB Omarion Hampton RB Javonte Williams TE T.J. Hockenson WR Justin Jefferson WR Ja'Marr Chase WR Jalen Coker,,,
6464,5260830759,Brown731,0,119.700005,DST Buccaneers  FLEX Bijan Robinson QB Lamar Jackson RB TreVeyon Henderson RB Aaron Jones Sr. TE Dalton Schultz WR Emeka Egbuka WR Jalen Coker WR Matthew Golden,,,
6464,5263412764,aschrader7,0,119.700005,DST Seahawks  FLEX Christian McCaffrey QB Lamar Jackson RB Saquon Barkley RB Aaron Jones Sr. TE Mark Andrews WR Stefon Diggs WR Quentin Johnston WR Rashod Bateman,,,
6464,5263500321,grayson.b,0,119.700005,DST Chargers  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Breece Hall TE Juwan Johnson WR Christian Watson WR Garrett Wilson WR Stefon Diggs,,,
6467,5261610623,Yawitz,0,119.680016,DST Buccaneers  FLEX Christian McCaffrey QB Brock Purdy RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Mike Evans WR Matthew Golden WR Adonai Mitchell,,,
6467,5262558202,EVOLUTION005,0,119.680016,DST Jaguars  FLEX Emeka Egbuka QB Brock Purdy RB Christian McCaffrey RB Chuba Hubbard TE T.J. Hockenson WR Mike Evans WR Parker Washington WR Matthew Golden,,,
6467,5262158985,gunnerpens,0,119.68,DST Ravens  FLEX De'Von Achane QB Baker Mayfield RB D'Andre Swift RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR Emeka Egbuka WR Romeo Doubs,,,
6467,5263382852,tcmuell,0,119.68,DST 49ers  FLEX Pat Bryant QB Brock Purdy RB Derrick Henry RB Ashton Jeanty TE Mark Andrews WR Ja'Marr Chase WR Mike Evans WR Roman Wilson,,,
6467,5260679244,Blonaparte,0,119.67999,DST Panthers  FLEX Breece Hall QB Geno Smith RB Bijan Robinson RB Ashton Jeanty TE Tucker Kraft WR Christian Watson WR Garrett Wilson WR KC Concepcion Jr.,,,
6467,5261282376,westes,0,119.67999,DST 49ers  FLEX Evan Engram QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE Treyton Welch WR Mike Evans WR Garrett Wilson WR Stefon Diggs,,,
6467,5263595059,bristols.dad,0,119.67999,DST Vikings  FLEX Saquon Barkley QB Baker Mayfield RB Bijan Robinson RB Breece Hall TE Jake Ferguson WR Emeka Egbuka WR Chris Godwin Jr. WR Rashod Bateman,,,
6474,5259900812,Mr.Mexico,0,119.66,DST Buccaneers  FLEX Stefon Diggs QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Jake Ferguson WR George Pickens WR Terry McLaurin WR Matthew Golden,,,
6474,5263138095,12bmann,0,119.66,DST Bengals  FLEX Brian Thomas Jr. QB Dak Prescott RB Derrick Henry RB Breece Hall TE Colston Loveland WR George Pickens WR Christian Watson WR Jalen Coker,,,
6474,5263031138,spencer21490,0,119.659996,DST Steelers  FLEX Terry McLaurin QB Trevor Lawrence RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Garrett Wilson WR Parker Washington WR Luther Burden III,,,
6477,5260009529,ndPackfan,0,119.64,DST Ravens  FLEX Terry McLaurin QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR Christian Watson WR Tetairoa McMillan WR Jalen Coker,,,
6478,5256504873,Baller_Status,0,119.619995,DST Steelers  FLEX CeeDee Lamb QB Carson Wentz RB Derrick Henry RB Ashton Jeanty TE Pat Freiermuth WR Justin Jefferson WR Christian Watson WR Kalif Raymond,,,
6478,5259715926,alblack88,0,119.619995,DST Jaguars  FLEX Derrick Henry QB Carson Wentz RB D'Andre Swift RB Bhayshul Tuten TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Garrett Wilson,,,
6478,5260189581,Maddiegv2000,0,119.619995,DST Jets  FLEX Derrick Henry QB C.J. Stroud RB Bijan Robinson RB Saquon Barkley TE Hunter Henry WR CeeDee Lamb WR Matthew Golden WR Xavier Hutchinson,,,
6478,5262447834,AndrewR02,0,119.619995,DST Seahawks  FLEX CeeDee Lamb QB Bo Nix RB Bhayshul Tuten RB Jadarian Price TE Colston Loveland WR Tee Higgins WR Tetairoa McMillan WR Jordan Addison,,,
6478,5262925806,bazinga80,0,119.619995,DST Browns  FLEX Rome Odunze QB Bo Nix RB Saquon Barkley RB Breece Hall TE Kyle Pitts Sr. WR Ja'Marr Chase WR CeeDee Lamb WR Kayshon Boutte,,,
6483,5262139255,TripleThreat99,0,119.600006,DST Browns  FLEX Mark Andrews QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Garrett Wilson WR Caleb Douglas,,,
6483,5263457499,uncleswiz87,0,119.600006,DST 49ers  FLEX Chuba Hubbard QB Lamar Jackson RB Derrick Henry RB D'Andre Swift TE Dalton Schultz WR George Pickens WR Terry McLaurin WR Jakobi Meyers,,,
6485,5255839824,drbrow24,0,119.58001,DST Jets  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR George Pickens WR Chris Godwin Jr.,,,
6485,5263388912,Booger408,0,119.58001,DST Steelers  FLEX CeeDee Lamb QB Baker Mayfield RB Derrick Henry RB D'Andre Swift TE Dallas Goedert WR Emeka Egbuka WR Brian Thomas Jr. WR Matthew Golden,,,
6485,5260669669,nypontes74,0,119.58,DST Buccaneers  FLEX Bijan Robinson QB Brock Purdy RB Ashton Jeanty RB Aaron Jones Sr. TE Dalton Schultz WR Mike Evans WR Terry McLaurin WR Matthew Golden,,,
6485,5261763749,jsndvl11,0,119.58,DST Texans  FLEX Bucky Irving QB Bryce Young RB Bijan Robinson RB David Montgomery TE Dallas Goedert WR CeeDee Lamb WR Jalen Coker WR Xavier Hutchinson,,,
6485,5262979616,jasond5578,0,119.58,DST Patriots  FLEX Harold Fannin Jr. QB Baker Mayfield RB Bijan Robinson RB Christian McCaffrey TE Cade Otton WR Emeka Egbuka WR Tetairoa McMillan WR Jordan Addison,,,
6485,5263154165,Takamine9938,0,119.58,DST Buccaneers  FLEX Aaron Jones Sr. QB Joe Burrow RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Ja'Marr Chase WR Tee Higgins WR LaJohntay Wester,,,
6485,5263444810,Mnemcik,0,119.58,DST Browns  FLEX Jeremiyah Love QB Baker Mayfield RB Derrick Henry RB Saquon Barkley TE AJ Barner WR Jaxon Smith-Njigba WR Luther Burden III WR Romeo Doubs,,,
6485,5263606758,turn2602,0,119.58,DST Steelers  FLEX Trey McBride QB Baker Mayfield RB Derrick Henry RB Jadarian Price TE Dallas Goedert WR Garrett Wilson WR Parker Washington WR Stefon Diggs,,,
6493,5263670374,justin955,0,119.56001,DST Buccaneers  FLEX Bijan Robinson QB Dak Prescott RB Jadarian Price RB Aaron Jones Sr. TE Michael Mayer WR CeeDee Lamb WR Michael Wilson WR Matthew Golden,,,
6493,5259698694,jrock21275,0,119.560005,DST Seahawks  FLEX Rico Dowdle QB Jalen Hurts RB Derrick Henry RB Breece Hall TE Juwan Johnson WR DeVonta Smith WR Rome Odunze WR Deebo Samuel Sr.,,,
6493,5259554874,Leviizzy,0,119.56,DST Cowboys  FLEX Derrick Henry QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR George Pickens WR Christian Watson WR Demarcus Robinson,,,
6496,5259953773,louba5,0,119.54001,DST Eagles  FLEX Christian McCaffrey QB Jayden Daniels RB Derrick Henry RB Aaron Jones Sr. TE Mark Andrews WR George Pickens WR Stefon Diggs WR Jaylin Noel,,,
6496,5260805872,Hman821,0,119.54,DST 49ers  FLEX Michael Mayer QB Jayden Daniels RB Christian McCaffrey RB Chuba Hubbard TE Dalton Schultz WR Justin Jefferson WR George Pickens WR Terry McLaurin,,,
6496,5260845044,banghowdy,0,119.54,DST Jaguars  FLEX Christian McCaffrey QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR Stefon Diggs WR Terry McLaurin WR Quentin Johnston,,,
6496,5262535960,jth1088,0,119.54,DST Broncos  FLEX Derrick Henry QB Jayden Daniels RB Saquon Barkley RB Aaron Jones Sr. TE Juwan Johnson WR CeeDee Lamb WR Terry McLaurin WR DK Metcalf,,,
6496,5263550943,Sailorjerry411,0,119.54,DST 49ers  FLEX Chuba Hubbard QB Jayden Daniels RB Derrick Henry RB Breece Hall TE Trey McBride WR Jalen Coker WR Antonio Williams WR Dontayvion Wicks,,,
6501,5262742213,MKKKBOO,0,119.520004,DST Saints  FLEX Saquon Barkley QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Terry McLaurin,,,
6501,5263516578,vmaxx38,0,119.520004,DST Jets  FLEX Caleb Douglas QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Justin Jefferson WR CeeDee Lamb WR Rashod Bateman,,,
6503,5256489758,boundsb2323,0,119.50001,DST Jaguars  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR George Pickens WR Christian Watson WR Rome Odunze,,,
6503,5261183136,barrowsjt1,0,119.50001,DST Jaguars  FLEX Christian McCaffrey QB Lamar Jackson RB Derrick Henry RB Aaron Jones Sr. TE Mark Andrews WR George Pickens WR Jalen Coker WR Devaughn Vele,,,
6503,5262025909,muleone,0,119.50001,DST Eagles  FLEX Ashton Jeanty QB Jordan Love RB Derrick Henry RB Saquon Barkley TE Dalton Schultz WR Ja'Marr Chase WR Matthew Golden WR Demarcus Robinson,,,
6506,5256887129,ziemz25,0,119.48,DST Jaguars  FLEX Saquon Barkley QB Brock Purdy RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR Ja'Marr Chase WR Deebo Samuel Sr. WR Caleb Douglas,,,
6506,5260620322,efoelife,0,119.48,DST 49ers  FLEX Derrick Henry QB Tyler Shough RB Bucky Irving RB Rhamondre Stevenson TE George Kittle WR Emeka Egbuka WR Christian Watson WR Devaughn Vele,,,
6506,5260671128,earthedice,0,119.48,DST Jets  FLEX Aaron Jones Sr. QB Brock Purdy RB David Montgomery RB Javonte Williams TE Mark Andrews WR Chris Olave WR Parker Washington WR Chris Godwin Jr.,,,
6506,5263118276,runningbackcleavin,0,119.48,DST Buccaneers  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR George Pickens WR Deebo Samuel Sr. WR Devaughn Vele,,,
6506,5257033666,sinn2386,0,119.479996,DST Jaguars  FLEX Bhayshul Tuten QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR Mike Evans WR George Pickens WR Parker Washington,,,
6511,5263655896,jackhammerjay,0,119.46001,DST Texans  FLEX Colston Loveland QB Dak Prescott RB Ashton Jeanty RB Aaron Jones Sr. TE Mike Gesicki WR CeeDee Lamb WR Emeka Egbuka WR George Pickens,,,
6511,5256803873,Swidb,0,119.46,DST Steelers  FLEX George Pickens QB Dak Prescott RB Saquon Barkley RB Jadarian Price TE Michael Mayer WR CeeDee Lamb WR Garrett Wilson WR Quentin Johnston,,,
6511,5261273393,applesaucenicka,0,119.46,DST Jaguars  FLEX Saquon Barkley QB Dak Prescott RB Bijan Robinson RB Travis Etienne Jr. TE Kenyon Sadiq WR Jaxon Smith-Njigba WR Dontayvion Wicks WR Caleb Douglas,,,
6511,5263614856,infazwetrust,0,119.46,DST Buccaneers  FLEX Terry McLaurin QB Dak Prescott RB Ashton Jeanty RB De'Von Achane TE Mike Gesicki WR CeeDee Lamb WR Garrett Wilson WR Kendrick Bourne,,,
6511,5261657496,timi614,0,119.45999,DST Buccaneers  FLEX Bucky Irving QB Dak Prescott RB Derrick Henry RB Aaron Jones Sr. TE Jake Ferguson WR George Pickens WR Luther Burden III WR Terry McLaurin,,,
6511,5262232016,pickens81,0,119.45999,DST Broncos  FLEX Terry McLaurin QB Dak Prescott RB Chuba Hubbard RB J.K. Dobbins TE Tucker Kraft WR Ja'Marr Chase WR George Pickens WR Garrett Wilson,,,
6517,5262797694,echapin87,0,119.44,DST Jaguars  FLEX Garrett Wilson QB Jayden Daniels RB Bijan Robinson RB Aaron Jones Sr. TE Jake Ferguson WR Mike Evans WR George Pickens WR Stefon Diggs,,,
6518,5259731299,dblay,0,119.420006,DST Chargers  FLEX Christian Watson QB Carson Wentz RB Bhayshul Tuten RB Aaron Jones Sr. TE Mark Andrews WR Jaxon Smith-Njigba WR Justin Jefferson WR Quentin Johnston,,,
6518,5263280479,Spartan8,0,119.42,DST Jets  FLEX David Montgomery QB Caleb Williams RB Bucky Irving RB Aaron Jones Sr. TE Mark Andrews WR CeeDee Lamb WR George Pickens WR Jalen Coker,,,
6518,5259790398,MogulMoney,0,119.41999,DST Jets  FLEX Breece Hall QB Drake Maye RB Bijan Robinson RB Aaron Jones Sr. TE Darnell Washington WR Ja'Marr Chase WR Jaylen Waddle WR Romeo Doubs,,,
6521,5261592978,wildbill65,0,119.4,DST Panthers  FLEX Jadarian Price QB Jordan Love RB Bijan Robinson RB TreVeyon Henderson TE Tucker Kraft WR Christian Watson WR Garrett Wilson WR Jalen Coker,,,
6521,5262818925,aclinton15,0,119.4,DST Bears  FLEX Javonte Williams QB Jordan Love RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Garrett Wilson WR Matthew Golden WR Jayden Reed,,,
6521,5260889627,Bidd3r,0,119.399994,DST Buccaneers  FLEX Bucky Irving QB Jordan Love RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Christian Watson WR Garrett Wilson WR Luther Burden III,,,
6521,5261554921,gwarsh,0,119.399994,DST Ravens  FLEX Ashton Jeanty QB Lamar Jackson RB Bijan Robinson RB Rhamondre Stevenson TE Dalton Schultz WR Parker Washington WR Terry McLaurin WR Rashod Bateman,,,
6525,5261754326,mindyb927,0,119.380005,DST Jets  FLEX Bhayshul Tuten QB Brock Purdy RB Christian McCaffrey RB David Montgomery TE Brenton Strange WR Garrett Wilson WR Parker Washington WR Deebo Samuel Sr.,,,
6525,5262290410,fredgeo77,0,119.380005,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB Breece Hall RB Bucky Irving TE Dalton Schultz WR Emeka Egbuka WR Parker Washington WR Matthew Golden,,,
6525,5263158942,Maruche47,0,119.380005,DST Eagles  FLEX Jaxon Smith-Njigba QB Baker Mayfield RB Chuba Hubbard RB Aaron Jones Sr. TE Mike Gesicki WR Justin Jefferson WR Drake London WR Dontayvion Wicks,,,
6525,5263450897,VonderPets,0,119.380005,DST Buccaneers  FLEX Christian McCaffrey QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Darren Waller WR Rome Odunze WR Antonio Williams WR Rashod Bateman,,,
6525,5260199058,mganuc2,0,119.38,DST Bengals  FLEX Derrick Henry QB Tyler Shough RB Bijan Robinson RB Bucky Irving TE Trey McBride WR Deebo Samuel Sr. WR Devaughn Vele WR KC Concepcion Jr.,,,
6525,5263646758,indian81gv,0,119.37999,DST Jets  FLEX Christian McCaffrey QB Bryce Young RB Bijan Robinson RB Rhamondre Stevenson TE Hunter Henry WR Tetairoa McMillan WR Jordan Addison WR Rashod Bateman,,,
6531,5262098028,RemixFormat,0,119.360016,DST 49ers  FLEX TreVeyon Henderson QB Trevor Lawrence RB Derrick Henry RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Parker Washington WR Matthew Golden,,,
6531,5262863906,teamvking,0,119.360016,DST Buccaneers  FLEX Mark Andrews QB Dak Prescott RB Bucky Irving RB Aaron Jones Sr. TE Colston Loveland WR DeVonta Smith WR Mike Evans WR Matthew Golden,,,
6533,5261894381,eyeneverrwin,0,119.340004,DST Buccaneers  FLEX Dalton Schultz QB Jayden Daniels RB Bijan Robinson RB Ashton Jeanty TE Mark Andrews WR George Pickens WR Garrett Wilson WR Jalen Coker,,,
6533,5261969540,tacoshark372,0,119.34,DST Eagles  FLEX David Montgomery QB Jayden Daniels RB Bijan Robinson RB Breece Hall TE Dalton Schultz WR Christian Watson WR Terry McLaurin WR Rashod Bateman,,,
6535,5263246689,thembi,0,119.32001,DST Dolphins  FLEX Devaughn Vele QB Bo Nix RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Jaylen Waddle WR George Pickens,,,
6535,5263360874,gamepoint37,0,119.32001,DST Dolphins  FLEX Devaughn Vele QB Bo Nix RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Jaylen Waddle WR George Pickens,,,
6535,5263255996,jhduval,0,119.32,DST Patriots  FLEX George Kittle QB Drake Maye RB Rhamondre Stevenson RB TreVeyon Henderson TE Colston Loveland WR Justin Jefferson WR DeVonta Smith WR Romeo Doubs,,,
6535,5263482780,j_factz,0,119.32,DST Panthers  FLEX Christian McCaffrey QB Carson Wentz RB Derrick Henry RB Saquon Barkley TE Colston Loveland WR CeeDee Lamb WR Jordan Addison WR Tai Felton,,,
6539,5262033350,monkhenry,0,119.3,DST Jets  FLEX Saquon Barkley QB Drew Lock RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Jaxon Smith-Njigba WR Devaughn Vele WR Bryce Lance,,,
6539,5263037832,jackdaripper,0,119.3,DST Buccaneers  FLEX Jalen Coker QB Lamar Jackson RB Bijan Robinson RB Quinshon Judkins TE Mark Andrews WR CeeDee Lamb WR Antonio Williams WR Devaughn Vele,,,
6541,5259426414,parkerjl13,0,119.28001,DST Cowboys  FLEX DeVonta Smith QB Bryce Young RB Christian McCaffrey RB Jadarian Price TE Dallas Goedert WR Jaylen Waddle WR DK Metcalf WR Marvin Harrison Jr.,,,
6541,5260291054,tpir19,0,119.28001,DST Buccaneers  FLEX Christian McCaffrey QB Brock Purdy RB Derrick Henry RB Omarion Hampton TE Michael Mayer WR Mike Evans WR Dontayvion Wicks WR Caleb Douglas,,,
6541,5263225534,cthor1,0,119.28001,DST Browns  FLEX Ashton Jeanty QB Brock Purdy RB Christian McCaffrey RB Derrick Henry TE Dallas Goedert WR Parker Washington WR Terry McLaurin WR Kalif Raymond,,,
6541,5258654593,sbogunovich83,0,119.28,DST 49ers  FLEX Bucky Irving QB Brock Purdy RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Deebo Samuel Sr. WR Jalen Coker WR Kalif Raymond,,,
6541,5258689131,gmscott81,0,119.28,DST 49ers  FLEX Bucky Irving QB Brock Purdy RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Deebo Samuel Sr. WR Jalen Coker WR Kalif Raymond,,,
6541,5259819854,Donmccormack21,0,119.28,DST Seahawks  FLEX Ashton Jeanty QB Bryce Young RB Bijan Robinson RB Chuba Hubbard TE Jake Ferguson WR Christian Watson WR Jalen Coker WR Quentin Johnston,,,
6541,5260405878,dynasty_beastmode,0,119.28,DST Jaguars  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Luther Burden III WR Jalen Coker,,,
