Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
82,5265909202,mchaiinz,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265910404,thizzhyphy,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265939896,BiGGyTBD,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265972040,awoodworth11,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265981978,mac343920,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265985301,the_Brown..Hornet,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
82,5265986501,np3183,0,134.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Malachi Fields FLEX Terrance Ferguson,,,
106,5264844854,PopFlyBoy,0,134.43,CPT Davante Adams FLEX Matthew Stafford FLEX Malik Nabers FLEX Blake Corum FLEX Rams  FLEX Terrance Ferguson,,,
107,5264751178,jduck050902,0,134.37,CPT Matthew Stafford FLEX Kyren Williams FLEX Malik Nabers FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
107,5265913458,callanan64,0,134.37,CPT Matthew Stafford FLEX Kyren Williams FLEX Malik Nabers FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
107,5265988531,SamuraiBlood,0,134.37,CPT Matthew Stafford FLEX Cam Skattebo FLEX Davante Adams FLEX Isaiah Likely FLEX Blake Corum FLEX Terrance Ferguson,,,
110,5263355415,Acer316,0,134.23001,CPT Davante Adams FLEX Matthew Stafford FLEX Kyren Williams FLEX Malachi Fields FLEX Rams  FLEX Darnell Mooney,,,
110,5260988834,plach1747,0,134.23,CPT Davante Adams FLEX Matthew Stafford FLEX Kyren Williams FLEX Isaiah Likely FLEX Rams  FLEX Colby Parkinson,,,
112,5265423083,Dr_Two_Inch,0,134.08,CPT Terrance Ferguson FLEX Matthew Stafford FLEX Kyren Williams FLEX Cam Skattebo FLEX Davante Adams FLEX Isaiah Likely,,,
112,5265428091,Manlikehershey,0,134.08,CPT Terrance Ferguson FLEX Matthew Stafford FLEX Kyren Williams FLEX Cam Skattebo FLEX Davante Adams FLEX Isaiah Likely,,,
114,5264772032,crand003,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265036132,houstonreese,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265173466,bookert21,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265189487,evanarruda101,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265205838,erush,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265207406,deajr0605,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265262950,415gio,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265346574,Tainke,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265504801,austin60915,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265524794,kozy31,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265548271,bodden86,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265710671,TheCompletePackage,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265802649,fstball32,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265889433,rolen85,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
114,5265982269,aleamoni,0,134.07,CPT Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Davante Adams FLEX Blake Corum FLEX Terrance Ferguson,,,
129,5265039940,wmfloyd43,0,133.93,CPT Davante Adams FLEX Matthew Stafford FLEX Kyren Williams FLEX Malik Nabers FLEX Harrison Mevis FLEX Terrance Ferguson,,,
129,5265114081,POLO333,0,133.93,CPT Davante Adams FLEX Matthew Stafford FLEX Kyren Williams FLEX Isaiah Likely FLEX Harrison Mevis FLEX Blake Corum,,,
129,5265970505,Natec02,0,133.93,CPT Davante Adams FLEX Matthew Stafford FLEX Kyren Williams FLEX Isaiah Likely FLEX Harrison Mevis FLEX Blake Corum,,,
132,5265111669,sportsnat13,0,133.73,CPT Davante Adams FLEX Matthew Stafford FLEX Cam Skattebo FLEX Isaiah Likely FLEX Blake Corum FLEX Rams ,,,
132,5265520801,Russ1000,0,133.73,CPT Davante Adams FLEX Matthew Stafford FLEX Cam Skattebo FLEX Isaiah Likely FLEX Blake Corum FLEX Rams ,,,
132,5265902775,kevindavid4,0,133.73,CPT Davante Adams FLEX Matthew Stafford FLEX Cam Skattebo FLEX Isaiah Likely FLEX Blake Corum FLEX Rams ,,,
135,5261931208,josephalperto,0,133.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Harrison Mevis FLEX Terrance Ferguson,,,
135,5264030655,coachkimp,0,133.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Harrison Mevis FLEX Terrance Ferguson,,,
135,5264858083,PapaJ333,0,133.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Harrison Mevis FLEX Terrance Ferguson,,,
135,5264894232,BobbySessions,0,133.63,CPT Davante Adams FLEX Matthew Stafford FLEX Jaxson Dart FLEX Kyren Williams FLEX Harrison Mevis FLEX Terrance Ferguson,,,
