Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3350,5251173118,kailiesdad,0,164.45999,DST Jets  FLEX Saquon Barkley QB Caleb Williams RB Omarion Hampton RB Derrick Henry TE Juwan Johnson WR Chris Olave WR Emeka Egbuka WR Tre Tucker,,,
3350,5252433781,TheKflan,0,164.45999,DST Packers  FLEX Tee Higgins QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Rome Odunze WR Quentin Johnston WR Jalen Coker,,,
3350,5252795159,Zagskorn,0,164.45999,DST Jaguars  FLEX Mark Andrews QB Joe Burrow RB Jahmyr Gibbs RB D'Andre Swift TE Michael Mayer WR Chris Olave WR DeVonta Smith WR Josh Downs,,,
3350,5253887536,fuzzsal,0,164.45999,DST Lions  FLEX Matthew Golden QB Josh Allen RB Bijan Robinson RB De'Von Achane TE Dalton Schultz WR Nico Collins WR DJ Moore WR Jalen Nailor,,,
3357,5253865758,johnny2x11,0,164.42,DST Steelers  FLEX Zay Flowers QB Jalen Hurts RB Ashton Jeanty RB Kenny Gainwell TE Dallas Goedert WR DeVonta Smith WR Garrett Wilson WR Chris Godwin Jr.,,,
3357,5246566092,beachbum16,0,164.41998,DST Raiders  FLEX DeVonta Smith QB Jalen Hurts RB Jahmyr Gibbs RB Chase Brown TE Mark Andrews WR Garrett Wilson WR Parker Washington WR Devaughn Vele,,,
3359,5253696763,Sherry1527,0,164.40001,DST Lions  FLEX Tyler Warren QB Kirk Cousins RB Ashton Jeanty RB Chuba Hubbard TE Trey McBride WR Emeka Egbuka WR Ladd McConkey WR Garrett Wilson,,,
3359,5233376069,yogi1234,0,164.4,DST Jaguars  FLEX Jahmyr Gibbs QB Trevor Lawrence RB David Montgomery RB Bhayshul Tuten TE Juwan Johnson WR Justin Jefferson WR Terry McLaurin WR Jauan Jennings,,,
3359,5237004557,Loopy1224,0,164.4,DST Jets  FLEX De'Von Achane QB Malik Willis RB Jahmyr Gibbs RB D'Andre Swift TE Colston Loveland WR Chris Olave WR Jameson Williams WR Caleb Douglas,,,
3359,5242321564,redyodagirl,0,164.4,DST Jaguars  FLEX Juwan Johnson QB Tyler Shough RB Jahmyr Gibbs RB Jaylen Warren TE Colston Loveland WR Chris Olave WR Jameson Williams WR Ladd McConkey,,,
3359,5252031978,fairfax-gb,0,164.4,DST Raiders  FLEX Bijan Robinson QB Cam Ward RB Omarion Hampton RB Ashton Jeanty TE Juwan Johnson WR Ladd McConkey WR Parker Washington WR Luther Burden III,,,
3359,5253043134,mhippert,0,164.4,DST Steelers  FLEX Zay Flowers QB Trevor Lawrence RB Jahmyr Gibbs RB De'Von Achane TE Sam LaPorta WR Parker Washington WR Chris Godwin Jr. WR Jalen Nailor,,,
3359,5253128393,jfiedler4201,0,164.4,DST Vikings  FLEX Bijan Robinson QB Geno Smith RB Jahmyr Gibbs RB Kenny Gainwell TE Dallas Goedert WR Zay Flowers WR Garrett Wilson WR KC Concepcion,,,
3366,5244735322,bosspicks23,0,164.37999,DST Jaguars  FLEX Aaron Jones Sr. QB Jacoby Brissett RB Jahmyr Gibbs RB MarShawn Lloyd TE Tucker Kraft WR Chris Olave WR Zay Flowers WR Garrett Wilson,,,
3367,5248534652,da_aco,0,164.36,DST Jaguars  FLEX Omarion Hampton QB Lamar Jackson RB Jahmyr Gibbs RB Saquon Barkley TE Michael Mayer WR Zay Flowers WR Garrett Wilson WR Caleb Douglas,,,
3367,5215151785,themyth65,0,164.35999,DST Bengals  FLEX Dallas Goedert QB Joe Burrow RB Jonathan Taylor RB David Montgomery TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Quentin Johnston,,,
3367,5252255533,Farnz19,0,164.35999,DST Jets  FLEX Christian Watson QB Lamar Jackson RB Jonathan Taylor RB Saquon Barkley TE Michael Mayer WR Chris Olave WR Tetairoa McMillan WR Quentin Johnston,,,
3367,5253370739,SpaceCowboy25,0,164.35999,DST Steelers  FLEX Ladd McConkey QB Justin Herbert RB Chase Brown RB Bucky Irving TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Quentin Johnston,,,
3367,5253474050,gregoelgerid,0,164.35999,DST Vikings  FLEX Jahmyr Gibbs QB Joe Burrow RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Tee Higgins WR Quentin Johnston WR Jalen Coker,,,
3372,5253499840,FredKicksR,0,164.34001,DST Bengals  FLEX Jahmyr Gibbs QB Daniel Jones RB Bijan Robinson RB Travis Etienne Jr. TE Tyler Warren WR Jameson Williams WR Garrett Wilson WR Devaughn Vele,,,
3372,5246046933,AZgambler1,0,164.34,DST Steelers  FLEX Amon-Ra St. Brown QB Jared Goff RB Omarion Hampton RB Tyler Allgeier TE Dallas Goedert WR Chris Olave WR Ladd McConkey WR Wan'Dale Robinson,,,
3372,5252194498,lukiej07,0,164.34,DST Jaguars  FLEX Breece Hall QB Jared Goff RB Jahmyr Gibbs RB Omarion Hampton TE Colston Loveland WR Jameson Williams WR Jalen Coker WR Devaughn Vele,,,
3372,5253331368,diggerboy56,0,164.34,DST Eagles  FLEX Jahmyr Gibbs QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Michael Mayer WR Chris Olave WR DeVonta Smith WR Quentin Johnston,,,
3372,5244491422,jik18,0,164.33998,DST Jaguars  FLEX Juwan Johnson QB Jared Goff RB Jahmyr Gibbs RB Bucky Irving TE Sam LaPorta WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
3372,5252967974,Lanzarus21,0,164.33998,DST Packers  FLEX Amon-Ra St. Brown QB Jared Goff RB Jahmyr Gibbs RB Breece Hall TE Michael Mayer WR Ladd McConkey WR Garrett Wilson WR Matthew Golden,,,
3372,5253031515,UgLEE333,0,164.33998,DST Commanders  FLEX Chase Brown QB Baker Mayfield RB Jahmyr Gibbs RB Saquon Barkley TE Michael Mayer WR Amon-Ra St. Brown WR Zay Flowers WR Caleb Douglas,,,
3379,5253564928,WizKilla_03,0,164.31999,DST Steelers  FLEX Chuba Hubbard QB Kyler Murray RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Chris Olave WR Josh Downs,,,
3380,5243688785,baronestyle,0,164.3,DST Jets  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Wan'Dale Robinson,,,
3380,5253445592,gnutter0330,0,164.3,DST Dolphins  FLEX Omarion Hampton QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Chris Olave WR DeVonta Smith WR Adonai Mitchell,,,
3380,5252344236,fgrauzer,0,164.29999,DST Texans  FLEX Justin Jefferson QB Trevor Lawrence RB Jahmyr Gibbs RB Chuba Hubbard TE Colston Loveland WR Jameson Williams WR Parker Washington WR Devaughn Vele,,,
3380,5253610156,Flobuck1983,0,164.29999,DST Titans  FLEX D'Andre Swift QB Tyler Shough RB Jahmyr Gibbs RB De'Von Achane TE Michael Mayer WR Ja'Marr Chase WR Ladd McConkey WR Devaughn Vele,,,
3384,5253545323,Cruz55360,0,164.28,DST Browns  FLEX Michael Mayer QB Jacoby Brissett RB Jahmyr Gibbs RB Saquon Barkley TE Trey McBride WR Nico Collins WR Christian Watson WR Michael Wilson,,,
3385,5243645667,Little_luck,0,164.26001,DST Chargers  FLEX Ladd McConkey QB Lamar Jackson RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Zay Flowers WR Alec Pierce WR Malik Washington,,,
3385,5248620990,JoeB2nd,0,164.26,DST Browns  FLEX Adonai Mitchell QB Caleb Williams RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Chris Olave WR Emeka Egbuka WR Tre Tucker,,,
3385,5250074400,hwrdsprks,0,164.26,DST Vikings  FLEX Ashton Jeanty QB Justin Herbert RB Jahmyr Gibbs RB De'Von Achane TE Dallas Goedert WR Ladd McConkey WR Luther Burden III WR Tre Tucker,,,
3385,5251642363,FumbleMachine,0,164.26,DST Colts  FLEX Devaughn Vele QB Josh Allen RB Jonathan Taylor RB Jordan Mason TE Trey McBride WR Ladd McConkey WR Jordan Addison WR DJ Moore,,,
3385,5251884775,bamnbamn187,0,164.25998,DST Bears  FLEX Devaughn Vele QB Lamar Jackson RB Chase Brown RB Derrick Henry TE Juwan Johnson WR Ja'Marr Chase WR Zay Flowers WR Josh Downs,,,
3390,5222496885,TDFRENZY49ERS,0,164.24,DST Chargers  FLEX Chase Brown QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Cade Otton WR Tee Higgins WR Emeka Egbuka WR Jalen Coker,,,
3390,5246645890,bitterpdb,0,164.24,DST Steelers  FLEX Omarion Hampton QB Baker Mayfield RB Jahmyr Gibbs RB Jonathan Taylor TE Brenton Strange WR Rome Odunze WR Marvin Harrison Jr. WR Jalen Coker,,,
3390,5249436321,berok666,0,164.24,DST Ravens  FLEX Saquon Barkley QB Jared Goff RB Omarion Hampton RB Derrick Henry TE Michael Mayer WR Amon-Ra St. Brown WR Luther Burden III WR Jalen Coker,,,
3390,5252341138,byrum,0,164.24,DST Raiders  FLEX Devaughn Vele QB Jared Goff RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mike Gesicki WR Ja'Marr Chase WR Nico Collins WR Parker Washington,,,
3390,5253358494,pezzaXtremo,0,164.24,DST Raiders  FLEX Chris Olave QB Bryce Young RB Omarion Hampton RB Ashton Jeanty TE Harold Fannin Jr. WR Tetairoa McMillan WR Garrett Wilson WR Alec Pierce,,,
3390,5246478819,gmoney1472,0,164.23999,DST Jaguars  FLEX Omarion Hampton QB Bryce Young RB Breece Hall RB D'Andre Swift TE Kyle Pitts Sr. WR Ja'Marr Chase WR Chris Godwin Jr. WR Jalen Coker,,,
3390,5251533568,OttenVT03,0,164.23999,DST Cardinals  FLEX Tetairoa McMillan QB Baker Mayfield RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Chris Olave WR Luther Burden III WR Chris Godwin Jr.,,,
3390,5252280397,Nyack87,0,164.23999,DST Raiders  FLEX Chase Brown QB Baker Mayfield RB Ashton Jeanty RB Bucky Irving TE Juwan Johnson WR Justin Jefferson WR Tetairoa McMillan WR Quentin Johnston,,,
3398,5245083813,jmdbroden,0,164.20001,DST Steelers  FLEX Travis Etienne Jr. QB Malik Willis RB Jahmyr Gibbs RB Chris Rodriguez Jr. TE Harold Fannin Jr. WR Chris Olave WR Ladd McConkey WR Parker Washington,,,
3398,5250997942,jbautistabaugh,0,164.20001,DST Jets  FLEX Jahmyr Gibbs QB Tyler Shough RB Jonathan Taylor RB Omarion Hampton TE Michael Mayer WR Chris Olave WR Chris Godwin Jr. WR Marvin Harrison Jr.,,,
3398,5231917228,Legnip,0,164.2,DST Jaguars  FLEX Jonathan Taylor QB Malik Willis RB Jahmyr Gibbs RB Bijan Robinson TE T.J. Hockenson WR Ja'Marr Chase WR Malik Washington WR Caleb Douglas,,,
3398,5244732377,jgtruitt88,0,164.2,DST Jaguars  FLEX David Montgomery QB Malik Willis RB Jahmyr Gibbs RB Saquon Barkley TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Caleb Douglas,,,
3398,5246402331,Bullet2110,0,164.2,DST Jaguars  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
3398,5251556801,jpligon75,0,164.2,DST Jaguars  FLEX Juwan Johnson QB Tyler Shough RB Jahmyr Gibbs RB Saquon Barkley TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
3398,5251941788,gunner1320,0,164.2,DST Cardinals  FLEX DeVonta Smith QB Malik Willis RB Jonathan Taylor RB Saquon Barkley TE Dallas Goedert WR Chris Olave WR Zay Flowers WR Keenan Allen,,,
3398,5252986527,jkudla1027,0,164.2,DST Jaguars  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
3398,5220717834,Blackberry35,0,164.19998,DST Jaguars  FLEX Parker Washington QB Tyler Shough RB David Montgomery RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Tee Higgins,,,
3398,5253028885,easyFNe,0,164.19998,DST Jets  FLEX Michael Mayer QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Amon-Ra St. Brown WR Tre Tucker,,,
3398,5253044151,RunaroundSuh,0,164.19998,DST Jets  FLEX Juwan Johnson QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Tre Tucker,,,
3398,5253319298,jblakesley78,0,164.19998,DST Jets  FLEX Juwan Johnson QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Tre Tucker,,,
3410,5249964569,iceman1s1978,0,164.16,DST Jets  FLEX Brenton Strange QB Justin Herbert RB James Cook III RB Derrick Henry TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3410,5253781163,Nik3144,0,164.16,DST Cardinals  FLEX Tre Tucker QB Josh Allen RB Bijan Robinson RB Saquon Barkley TE Dalton Kincaid WR Nico Collins WR DJ Moore WR Marvin Harrison Jr.,,,
3410,5253864954,Lilsmell,0,164.16,DST Texans  FLEX Michael Mayer QB Caleb Williams RB Jahmyr Gibbs RB David Montgomery TE Colston Loveland WR Chris Olave WR Tetairoa McMillan WR Luther Burden III,,,
3410,5241232840,divad3,0,164.15999,DST Browns  FLEX Omarion Hampton QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Mark Andrews WR Amon-Ra St. Brown WR Tre Tucker WR Devaughn Vele,,,
3410,5249178147,BChap71,0,164.15999,DST Raiders  FLEX Jordan Addison QB Lamar Jackson RB Jonathan Taylor RB D'Andre Swift TE Juwan Johnson WR Zay Flowers WR Jameson Williams WR Michael Pittman Jr.,,,
3410,5251914938,jaymagana,0,164.15999,DST Jaguars  FLEX Michael Mayer QB Joe Burrow RB Jahmyr Gibbs RB Ashton Jeanty TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
3410,5253225424,ffmedic104,0,164.15999,DST Jaguars  FLEX Michael Mayer QB Lamar Jackson RB Jonathan Taylor RB Saquon Barkley TE Mark Andrews WR Ja'Marr Chase WR Zay Flowers WR Jalen Coker,,,
3410,5253613764,J-Rock-R,0,164.15999,DST Jaguars  FLEX Michael Mayer QB Joe Burrow RB Jahmyr Gibbs RB Ashton Jeanty TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
3418,5246637547,Nolankyn,0,164.14,DST Eagles  FLEX Jalen Coker QB Bryce Young RB Jahmyr Gibbs RB Saquon Barkley TE Darren Waller WR Nico Collins WR DK Metcalf WR Chris Godwin Jr.,,,
3418,5245040010,jmule12,0,164.13998,DST Jaguars  FLEX Harold Fannin Jr. QB Jared Goff RB Bijan Robinson RB De'Von Achane TE Mark Andrews WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,,
3420,5247516226,calebdoesfantasy,0,164.12001,DST Raiders  FLEX Jahmyr Gibbs QB Jalen Hurts RB Ashton Jeanty RB Jordan Mason TE T.J. Hockenson WR DeVonta Smith WR Luther Burden III WR Wan'Dale Robinson,,,
3420,5247592479,tpierce2550,0,164.12001,DST Chargers  FLEX Dallas Goedert QB Jalen Hurts RB Jahmyr Gibbs RB Chuba Hubbard TE Cade Otton WR DeVonta Smith WR Zay Flowers WR Luther Burden III,,,
3420,5253560037,hsk12,0,164.12001,DST Steelers  FLEX Juwan Johnson QB Jalen Hurts RB Jahmyr Gibbs RB Kenny Gainwell TE Dallas Goedert WR Chris Olave WR DeVonta Smith WR Terry McLaurin,,,
3420,5204902938,Terry301,0,164.12,DST Jets  FLEX Dallas Goedert QB Kyler Murray RB Jahmyr Gibbs RB Travis Etienne Jr. TE Kyle Pitts Sr. WR Justin Jefferson WR Tetairoa McMillan WR Christian Watson,,,
3424,5252100602,zeekmaster,0,164.1,DST Jaguars  FLEX Chase Brown QB Malik Willis RB Ashton Jeanty RB Tony Pollard TE Cade Otton WR Amon-Ra St. Brown WR Chris Olave WR Adonai Mitchell,,,
3424,5240299721,chesney88,0,164.09999,DST Jaguars  FLEX De'Von Achane QB Malik Willis RB Derrick Henry RB Ashton Jeanty TE Colston Loveland WR Amon-Ra St. Brown WR Josh Downs WR Caleb Douglas,,,
3424,5245358543,whitezinfinn,0,164.09999,DST Jaguars  FLEX Chris Rodriguez Jr. QB Trevor Lawrence RB Saquon Barkley RB Derrick Henry TE Dallas Goedert WR Amon-Ra St. Brown WR Parker Washington WR Quentin Johnston,,,
3424,5246207733,block29164,0,164.09999,DST Lions  FLEX De'Von Achane QB Malik Willis RB Jahmyr Gibbs RB Saquon Barkley TE Juwan Johnson WR Chris Olave WR Ladd McConkey WR Caleb Douglas,,,
3424,5246916012,ChefRyan2713,0,164.09999,DST Bears  FLEX Chase Brown QB Tyler Shough RB Saquon Barkley RB Bucky Irving TE Dallas Goedert WR Chris Olave WR Ladd McConkey WR Josh Downs,,,
3424,5249784101,amdavis1981,0,164.09999,DST Browns  FLEX De'Von Achane QB Tyler Shough RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Chris Olave WR Devaughn Vele,,,
3424,5250402018,sweatyp,0,164.09999,DST Eagles  FLEX Michael Mayer QB Malik Willis RB Jahmyr Gibbs RB D'Andre Swift TE Sam LaPorta WR Ja'Marr Chase WR Zay Flowers WR Ladd McConkey,,,
3424,5252000427,baloo3101,0,164.09999,DST Browns  FLEX De'Von Achane QB Trevor Lawrence RB Jahmyr Gibbs RB Derrick Henry TE Brenton Strange WR Garrett Wilson WR Parker Washington WR DK Metcalf,,,
3424,5253669764,lefside,0,164.09999,DST Vikings  FLEX Colston Loveland QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Garrett Wilson,,,
3424,5253760545,CakeWaLk420,0,164.09999,DST Chargers  FLEX Garrett Wilson QB Kirk Cousins RB Ashton Jeanty RB Breece Hall TE Michael Mayer WR Chris Olave WR Drake London WR Zay Flowers,,,
3434,5245040822,jsantee876,0,164.06,DST Jets  FLEX MarShawn Lloyd QB Lamar Jackson RB Derrick Henry RB Breece Hall TE Tyler Warren WR Zay Flowers WR Tetairoa McMillan WR Luther Burden III,,,
3434,5245412913,SmokeyVols13,0,164.06,DST Steelers  FLEX Jalen Nailor QB Josh Allen RB Jahmyr Gibbs RB Brian Robinson Jr. TE Dalton Kincaid WR Amon-Ra St. Brown WR Emeka Egbuka WR Jauan Jennings,,,
3434,5245903476,knmccune,0,164.06,DST Bengals  FLEX Justin Jefferson QB Lamar Jackson RB Rico Dowdle RB Samaje Perine TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR DeVonta Smith WR Jalen Coker,,,
3437,5251375489,wvgolf22,0,164.04,DST Browns  FLEX Omarion Hampton QB Bryce Young RB Jahmyr Gibbs RB Saquon Barkley TE Colston Loveland WR Chris Olave WR Jalen Coker WR Tre Tucker,,,
3437,5253304060,capperjohn,0,164.04,DST Jets  FLEX Saquon Barkley QB Bryce Young RB D'Andre Swift RB Chuba Hubbard TE Colston Loveland WR Ja'Marr Chase WR Tetairoa McMillan WR Jalen Coker,,,
3437,5250178166,Chaos4Theory,0,164.03998,DST Jets  FLEX Ja'Marr Chase QB Bryce Young RB Jahmyr Gibbs RB De'Von Achane TE Colston Loveland WR Tetairoa McMillan WR Jalen Coker WR Devaughn Vele,,,
3440,5253217451,tejeda1967,0,164.02,DST Jets  FLEX Michael Mayer QB Jalen Hurts RB Jahmyr Gibbs RB Jonathan Taylor TE Dallas Goedert WR DeVonta Smith WR Tetairoa McMillan WR Garrett Wilson,,,
3440,5250088919,es18car,0,164.01999,DST Jaguars  FLEX Michael Mayer QB Kyler Murray RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
3442,5215363670,teccanina,0,164,DST Raiders  FLEX Tee Higgins QB Kirk Cousins RB Jahmyr Gibbs RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Tetairoa McMillan WR DJ Moore,,,
3442,5216115532,ShanEwing,0,164,DST Jaguars  FLEX Bijan Robinson QB Tyler Shough RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Alec Pierce WR DK Metcalf WR Quentin Johnston,,,
3442,5246067881,SpamLite,0,164,DST Eagles  FLEX DeVonta Smith QB Tyler Shough RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Chris Olave WR Jakobi Meyers WR Jalen Coker,,,
3442,5250154286,Rhino1979,0,164,DST Jaguars  FLEX Bucky Irving QB Tyler Shough RB De'Von Achane RB D'Andre Swift TE Sam LaPorta WR Chris Olave WR Jameson Williams WR Jayden Reed,,,
3442,5253053649,breaum,0,164,DST Jaguars  FLEX Omarion Hampton QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Emeka Egbuka WR Luther Burden III WR Devaughn Vele,,,
3442,5253754371,tadavisii,0,164,DST Eagles  FLEX Colston Loveland QB Geno Smith RB Jahmyr Gibbs RB D'Andre Swift TE Sam LaPorta WR Amon-Ra St. Brown WR Chris Olave WR Adonai Mitchell,,,
3442,5252083915,MaxMan20,0,163.99998,DST Jets  FLEX Justin Jefferson QB Geno Smith RB Ashton Jeanty RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
3442,5253677343,alexdodds70,0,163.99998,DST Bears  FLEX Jahmyr Gibbs QB Kirk Cousins RB Bijan Robinson RB Saquon Barkley TE Michael Mayer WR Chris Olave WR Ladd McConkey WR Tre Tucker,,,
3450,5253580005,zsheets4,0,163.98,DST Ravens  FLEX Michael Mayer QB Jordan Love RB Omarion Hampton RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Justin Jefferson WR Christian Watson,,,
3451,5253362962,Fender2882,0,163.96,DST Packers  FLEX Bucky Irving QB Caleb Williams RB Saquon Barkley RB D'Andre Swift TE Cade Otton WR Zay Flowers WR Tetairoa McMillan WR Garrett Wilson,,,
3451,5251941948,spicyboys,0,163.95999,DST Jets  FLEX Saquon Barkley QB Lamar Jackson RB Chase Brown RB Omarion Hampton TE Michael Mayer WR Zay Flowers WR Garrett Wilson WR Jalen Coker,,,
3451,5253546872,MFP1,0,163.95999,DST Lions  FLEX Stefon Diggs QB Josh Allen RB D'Andre Swift RB Bam Knight TE Dallas Goedert WR Ja'Marr Chase WR Amon-Ra St. Brown WR Wan'Dale Robinson,,,
3451,5244091354,72TheThrill72,0,163.95998,DST Jets  FLEX Michael Mayer QB Lamar Jackson RB Jonathan Taylor RB Ashton Jeanty TE Mark Andrews WR Ja'Marr Chase WR Zay Flowers WR Garrett Wilson,,,
3455,5240255566,Battlekat75,0,163.94,DST Steelers  FLEX Garrett Wilson QB Aaron Rodgers RB Saquon Barkley RB Derrick Henry TE Dallas Goedert WR Zay Flowers WR Tetairoa McMillan WR DK Metcalf,,,
3455,5250789533,marsh2021,0,163.94,DST Vikings  FLEX Michael Mayer QB Daniel Jones RB Bijan Robinson RB Ashton Jeanty TE Tyler Warren WR Amon-Ra St. Brown WR Tetairoa McMillan WR Ladd McConkey,,,
3455,5251838695,WarEagle1212,0,163.94,DST Titans  FLEX Rico Dowdle QB Jared Goff RB Chase Brown RB Derrick Henry TE T.J. Hockenson WR Amon-Ra St. Brown WR Christian Watson WR Chris Godwin Jr.,,,
3455,5253342195,kdrkid81,0,163.94,DST Chargers  FLEX Ashton Jeanty QB Jared Goff RB Derrick Henry RB Travis Etienne Jr. TE Michael Mayer WR Ja'Marr Chase WR Jameson Williams WR Jalen Coker,,,
3459,5251580394,Lopez023,0,163.92,DST Jaguars  FLEX Colston Loveland QB Jalen Hurts RB Breece Hall RB D'Andre Swift TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Parker Washington,,,
3459,5253656249,Toddler5151,0,163.92,DST Jaguars  FLEX Jalen Coker QB Jalen Hurts RB Omarion Hampton RB Kenny Gainwell TE Dallas Goedert WR Justin Jefferson WR Jameson Williams WR Garrett Wilson,,,
3461,5247807113,brealkilla,0,163.9,DST Eagles  FLEX Chris Bell QB Malik Willis RB Chase Brown RB Derrick Henry TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR DeVonta Smith,,,
3461,5253698248,crick1295,0,163.9,DST Titans  FLEX Travis Etienne Jr. QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
3463,5216227454,PackerNation2727,0,163.86,DST Jets  FLEX Sam LaPorta QB Lamar Jackson RB Chase Brown RB Derrick Henry TE Trey McBride WR Amon-Ra St. Brown WR Quentin Johnston WR Travis Hunter,,,
3463,5250285945,StackyVengeance,0,163.86,DST Browns  FLEX Saquon Barkley QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Michael Mayer WR Zay Flowers WR Parker Washington WR Tre Tucker,,,
3463,5251586729,reewil,0,163.86,DST Jaguars  FLEX Quentin Johnston QB Lamar Jackson RB Jahmyr Gibbs RB Omarion Hampton TE Dallas Goedert WR Zay Flowers WR Garrett Wilson WR Tre Tucker,,,
3463,5253425125,sms159,0,163.86,DST Steelers  FLEX Zay Flowers QB Lamar Jackson RB Saquon Barkley RB Derrick Henry TE Greg Dulcich WR Drake London WR DJ Moore WR Malik Washington,,,
3463,5253425439,GamedayOracle,0,163.86,DST Dolphins  FLEX Michael Wilson QB Caleb Williams RB Jahmyr Gibbs RB Chase Brown TE Colston Loveland WR Luther Burden III WR Chris Godwin Jr. WR Jalen Coker,,,
3463,5253642242,TJPECAK,0,163.86,DST Steelers  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Omarion Hampton TE Dallas Goedert WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
3463,5252492657,zootsjazzclub,0,163.85999,DST Browns  FLEX Juwan Johnson QB Lamar Jackson RB Bijan Robinson RB Jonathan Taylor TE Mark Andrews WR Zay Flowers WR Emeka Egbuka WR Garrett Wilson,,,
3463,5253550896,ScottyT14,0,163.85999,DST Bengals  FLEX Tucker Kraft QB Justin Herbert RB Bijan Robinson RB Jonathan Taylor TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Michael Wilson,,,
3471,5246078904,jschell16,0,163.84001,DST Jets  FLEX Rico Dowdle QB Jared Goff RB Jahmyr Gibbs RB James Cook III TE Brenton Strange WR Chris Olave WR Jameson Williams WR Jalen Coker,,,
3472,5226698530,fatatb11,0,163.81999,DST Dolphins  FLEX Breece Hall QB Kyler Murray RB Jahmyr Gibbs RB D'Andre Swift TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Caleb Douglas,,,
3472,5244009975,sammie4895,0,163.81999,DST Jets  FLEX Juwan Johnson QB Jalen Hurts RB Jahmyr Gibbs RB Bijan Robinson TE Sam LaPorta WR Ja'Marr Chase WR Garrett Wilson WR Devaughn Vele,,,
3472,5253861484,njfuerhoff,0,163.81999,DST Raiders  FLEX Michael Mayer QB Jalen Hurts RB Jahmyr Gibbs RB D'Andre Swift TE Dallas Goedert WR Ja'Marr Chase WR Emeka Egbuka WR Josh Downs,,,
