Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2573,5251775808,LudaChrisSpeed,0,153.54001,DST Jets  FLEX Amon-Ra St. Brown QB Baker Mayfield RB Breece Hall RB Bucky Irving TE Harold Fannin Jr. WR Zay Flowers WR Garrett Wilson WR Alec Pierce,,,
2573,5250699299,nogoshekwinski,0,153.54,DST Jaguars  FLEX David Montgomery QB Bryce Young RB Jahmyr Gibbs RB Chase Brown TE Colston Loveland WR Tetairoa McMillan WR Chris Godwin Jr. WR Zavion Thomas,,,
2573,5251973567,carlbailey,0,153.54,DST Jets  FLEX Derrick Henry QB Baker Mayfield RB Jahmyr Gibbs RB Travis Etienne Jr. TE Darren Waller WR Ja'Marr Chase WR Emeka Egbuka WR Devaughn Vele,,,
2576,5248106110,mrbliss72,0,153.5,DST Browns  FLEX David Montgomery QB Cam Ward RB Jahmyr Gibbs RB Bijan Robinson TE Sam LaPorta WR Tetairoa McMillan WR Garrett Wilson WR Wan'Dale Robinson,,,
2576,5251927885,Dartist,0,153.5,DST Steelers  FLEX Breece Hall QB Trevor Lawrence RB Jahmyr Gibbs RB Jaylen Warren TE Kenyon Sadiq WR Tetairoa McMillan WR Brian Thomas Jr. WR Carnell Tate,,,
2576,5254007665,randy1219,0,153.5,DST Jets  FLEX Kenny Gainwell QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Devaughn Vele,,,
2579,5252425316,boxsnorty,0,153.46,DST Jaguars  FLEX Wan'Dale Robinson QB Lamar Jackson RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Tetairoa McMillan WR Garrett Wilson WR Luther Burden III,,,
2579,5252726882,soiaetmsos,0,153.46,DST Steelers  FLEX Jalen Coker QB Joe Burrow RB Derrick Henry RB Kenny Gainwell TE Mike Gesicki WR Ja'Marr Chase WR Tee Higgins WR Tetairoa McMillan,,,
2579,5254086486,lsgcubs,0,153.46,DST Jaguars  FLEX Jahmyr Gibbs QB Caleb Williams RB David Montgomery RB Tony Pollard TE Tyler Warren WR Tetairoa McMillan WR Luther Burden III WR Tank Dell,,,
2579,5253750027,JVJ456,0,153.45999,DST Jaguars  FLEX David Montgomery QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Cade Otton WR Ja'Marr Chase WR Wan'Dale Robinson WR Devaughn Vele,,,
2583,5251399384,tblanton111,0,153.42,DST Falcons  FLEX Zay Flowers QB Cooper Rush RB Jahmyr Gibbs RB Bucky Irving TE Kyle Pitts Sr. WR Chris Olave WR Tetairoa McMillan WR Alec Pierce,,,
2584,5253668799,Playonplayah,0,153.4,DST Colts  FLEX Travis Etienne Jr. QB Trevor Lawrence RB Jahmyr Gibbs RB Jonathan Taylor TE Dalton Schultz WR Tetairoa McMillan WR Parker Washington WR Luther Burden III,,,
2585,5250529640,31dirtracing,0,153.36,DST Texans  FLEX Bucky Irving QB Joe Burrow RB Bijan Robinson RB Chase Brown TE Darnell Washington WR Tee Higgins WR Parker Washington WR Jalen Coker,,,
2585,5253474699,spatzattack,0,153.36,DST Steelers  FLEX Bhayshul Tuten QB Lamar Jackson RB Jahmyr Gibbs RB Bucky Irving TE Mark Andrews WR Ja'Marr Chase WR Josh Downs WR Devaughn Vele,,,
2585,5252651876,WinOrDie4,0,153.35999,DST Texans  FLEX Sam LaPorta QB Lamar Jackson RB Chase Brown RB Travis Etienne Jr. TE Mark Andrews WR Chris Olave WR Zay Flowers WR Garrett Wilson,,,
2588,5251113936,The_Nature_Boy,0,153.34,DST Colts  FLEX Ja'Marr Chase QB Jared Goff RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Ted Hurst III,,,
2588,5251871908,thebest29,0,153.34,DST Ravens  FLEX Jakobi Meyers QB Jared Goff RB Jonathan Taylor RB Derrick Henry TE Dalton Schultz WR Amon-Ra St. Brown WR Alec Pierce WR DK Metcalf,,,
2588,5253702628,timothy.beechler,0,153.34,DST Browns  FLEX Bucky Irving QB Jared Goff RB Jonathan Taylor RB Breece Hall TE Pat Freiermuth WR Amon-Ra St. Brown WR Jameson Williams WR Garrett Wilson,,,
2588,5254160803,RonHix78,0,153.34,DST Ravens  FLEX Tony Pollard QB Baker Mayfield RB Chase Brown RB Derrick Henry TE Juwan Johnson WR Amon-Ra St. Brown WR Parker Washington WR Michael Pittman Jr.,,,
2588,5254160908,Brez1104,0,153.34,DST Lions  FLEX Breece Hall QB Jared Goff RB Bijan Robinson RB D'Andre Swift TE Tyler Warren WR Alec Pierce WR DK Metcalf WR Khalil Shakir,,,
2593,5250797039,LuuukeyDay,0,153.3,DST Jets  FLEX Chris Godwin Jr. QB Trevor Lawrence RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mike Gesicki WR Ja'Marr Chase WR Tetairoa McMillan WR DJ Moore,,,
2593,5254020470,kblake440,0,153.3,DST Jaguars  FLEX KC Concepcion QB Tyler Shough RB Jonathan Taylor RB Chase Brown TE Darren Waller WR Chris Olave WR Emeka Egbuka WR Alec Pierce,,,
2595,5253408703,nbk2acd,0,153.26001,DST Steelers  FLEX Tony Pollard QB Joe Burrow RB David Montgomery RB Bucky Irving TE Mark Andrews WR Chris Olave WR Tetairoa McMillan WR Garrett Wilson,,,
2595,5249824230,TDfulmer77,0,153.26,DST Jaguars  FLEX Juwan Johnson QB Lamar Jackson RB Chase Brown RB Bucky Irving TE Colston Loveland WR Zay Flowers WR Jameson Williams WR Parker Washington,,,
2595,5254140752,BoobettaBoob,0,153.26,DST Bills  FLEX Tee Higgins QB Lamar Jackson RB Breece Hall RB Travis Etienne Jr. TE Sam LaPorta WR Zay Flowers WR DJ Moore WR Khalil Shakir,,,
2598,5253931507,Sproc72,0,153.23999,DST Jets  FLEX Amon-Ra St. Brown QB Aaron Rodgers RB Bijan Robinson RB Travis Etienne Jr. TE Colston Loveland WR Zay Flowers WR DK Metcalf WR Devaughn Vele,,,
2599,5249046001,HitHard118,0,153.20001,DST Jaguars  FLEX Bhayshul Tuten QB Tyler Shough RB Jahmyr Gibbs RB Kenny Gainwell TE Gunnar Helm WR Chris Olave WR Tee Higgins WR Garrett Wilson,,,
2599,5250824314,Auggie8899,0,153.20001,DST Browns  FLEX Derrick Henry QB Tyler Shough RB Jonathan Taylor RB Chase Brown TE Colston Loveland WR DJ Moore WR DK Metcalf WR Wan'Dale Robinson,,,
2599,5252421100,Hobo4Ever,0,153.2,DST Browns  FLEX Tetairoa McMillan QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Mason Taylor WR Ja'Marr Chase WR Chris Olave WR Devaughn Vele,,,
2602,5253606170,jlcwatkins,0,153.16002,DST Jaguars  FLEX Jerry Jeudy QB Lamar Jackson RB Jahmyr Gibbs RB Tony Pollard TE Cade Otton WR Chris Olave WR Jameson Williams WR Parker Washington,,,
2602,5254177533,Indy2007,0,153.16,DST Jaguars  FLEX Jonathan Taylor QB Joe Burrow RB D'Andre Swift RB Travis Etienne Jr. TE Dalton Kincaid WR Alec Pierce WR Michael Pittman Jr. WR KC Concepcion,,,
2602,5254155117,Rebel57,0,153.15999,DST Texans  FLEX David Montgomery QB Lamar Jackson RB Derrick Henry RB Quinshon Judkins TE Mark Andrews WR Nico Collins WR Garrett Wilson WR DK Metcalf,,,
2605,5253815241,sgtky23,0,153.14,DST Jaguars  FLEX Harold Fannin Jr. QB Daniel Jones RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Alec Pierce,,,
2605,5247332956,Daily_Big_Kahuna,0,153.13998,DST Titans  FLEX Emeka Egbuka QB Baker Mayfield RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Wan'Dale Robinson,,,
2605,5254214557,Doozio,0,153.13998,DST Browns  FLEX Zay Flowers QB Baker Mayfield RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Ja'Marr Chase WR Chris Godwin Jr. WR Devaughn Vele,,,
2608,5253892182,Slimscout,0,153.1,DST Steelers  FLEX Luther Burden III QB Tyler Shough RB Chase Brown RB Kenny Gainwell TE Dalton Kincaid WR Chris Olave WR Tetairoa McMillan WR Alec Pierce,,,
2608,5253033075,ZackyNFL,0,153.09999,DST Jaguars  FLEX Ja'Marr Chase QB Geno Smith RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Garrett Wilson WR Luther Burden III WR Devaughn Vele,,,
2610,5252392785,doeboy11,0,153.06001,DST Jaguars  FLEX Bhayshul Tuten QB Caleb Williams RB Bijan Robinson RB Chase Brown TE Darren Waller WR Parker Washington WR Luther Burden III WR Chris Godwin Jr.,,,
2610,5248514830,MarshaAnne72,0,153.06,DST Jaguars  FLEX D'Andre Swift QB Joe Burrow RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mark Andrews WR Tee Higgins WR Parker Washington WR Isaac TeSlaa,,,
2610,5249994627,Jsimm88,0,153.06,DST Jaguars  FLEX Dalton Schultz QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Harold Fannin Jr. WR Zay Flowers WR Tetairoa McMillan WR Garrett Wilson,,,
2610,5253023670,acsmith,0,153.06,DST Texans  FLEX Jonathan Taylor QB Lamar Jackson RB Jahmyr Gibbs RB Chase Brown TE Tyler Warren WR Emeka Egbuka WR Devaughn Vele WR Ja'Kobi Lane,,,
2610,5254029632,boxr1299,0,153.06,DST Steelers  FLEX Kenny Gainwell QB Lamar Jackson RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Tee Higgins WR Parker Washington WR Chris Godwin Jr.,,,
2615,5250358806,jballagh,0,153.04,DST Browns  FLEX Pat Freiermuth QB Jared Goff RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR Ja'Marr Chase WR Amon-Ra St. Brown WR Zay Flowers,,,
2615,5252619111,chelseafinest,0,153.04,DST Texans  FLEX Michael Pittman Jr. QB Bryce Young RB Bijan Robinson RB Bucky Irving TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tetairoa McMillan WR Garrett Wilson,,,
2615,5254158059,catedefender30,0,153.04,DST Jaguars  FLEX Tyjae Spears QB Baker Mayfield RB Jonathan Taylor RB D'Andre Swift TE Mark Andrews WR Zay Flowers WR Tetairoa McMillan WR Alec Pierce,,,
2618,5253827697,kdavidsson,0,153,DST Texans  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Bucky Irving RB Chuba Hubbard TE Kyle Pitts Sr. WR Zay Flowers WR Jameson Williams WR Wan'Dale Robinson,,,
2618,5253981764,clutchcurt,0,153,DST Bears  FLEX D'Andre Swift QB Trevor Lawrence RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mark Andrews WR Tee Higgins WR Brian Thomas Jr. WR Chris Godwin Jr.,,,
2620,5253753610,xREDLEGSx,0,152.96,DST Bengals  FLEX Travis Etienne Jr. QB Josh Allen RB James Cook III RB Chase Brown TE Kyle Pitts Sr. WR Tee Higgins WR DJ Moore WR Devaughn Vele,,,
2620,5254215142,yaboishaggy843,0,152.96,DST Steelers  FLEX Bhayshul Tuten QB Caleb Williams RB Bijan Robinson RB Chase Brown TE Sam LaPorta WR Luther Burden III WR Chris Godwin Jr. WR Keenan Allen,,,
2620,5252167735,TLandry14,0,152.95999,DST Jaguars  FLEX Omar Cooper Jr. QB Joe Burrow RB Jahmyr Gibbs RB Bhayshul Tuten TE Cole Kmet WR Zay Flowers WR Tee Higgins WR DJ Moore,,,
2623,5254155667,ckenagy14,0,152.93999,DST Browns  FLEX Rico Dowdle QB Jared Goff RB Derrick Henry RB Breece Hall TE Dalton Schultz WR Amon-Ra St. Brown WR Nico Collins WR Garrett Wilson,,,
2623,5254182886,GeeBoomBaa,0,152.93999,DST Titans  FLEX Juwan Johnson QB Baker Mayfield RB Jahmyr Gibbs RB Derrick Henry TE Darren Waller WR Ja'Marr Chase WR Chris Olave WR Michael Pittman Jr.,,,
2625,5246524525,Zarrelli,0,152.90001,DST Jaguars  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Travis Etienne Jr. RB Bhayshul Tuten TE Kyle Pitts Sr. WR Parker Washington WR DJ Moore WR Chris Godwin Jr.,,,
2625,5250848770,loafinit,0,152.9,DST Jets  FLEX Tyler Warren QB Geno Smith RB Jahmyr Gibbs RB Breece Hall TE Sam LaPorta WR Amon-Ra St. Brown WR Tetairoa McMillan WR Garrett Wilson,,,
2625,5252498855,downhomedogg,0,152.9,DST Steelers  FLEX Jerry Jeudy QB Tyler Shough RB Breece Hall RB Travis Etienne Jr. TE Sam LaPorta WR Ja'Marr Chase WR Chris Olave WR Parker Washington,,,
2628,5252393536,hardmoneydad,0,152.86,DST Bills  FLEX Dalton Kincaid QB Lamar Jackson RB Derrick Henry RB Kenny Gainwell TE Sam LaPorta WR Nico Collins WR Drake London WR Parker Washington,,,
2628,5254156438,Charta,0,152.85999,DST Steelers  FLEX Jahmyr Gibbs QB Joe Burrow RB Bhayshul Tuten RB Rico Dowdle TE Colston Loveland WR Zay Flowers WR Parker Washington WR Devaughn Vele,,,
2630,5254197061,jlprater1,0,152.84001,DST Lions  FLEX Bijan Robinson QB Baker Mayfield RB Jonathan Taylor RB D'Andre Swift TE Brenton Strange WR Jameson Williams WR Carnell Tate WR Michael Pittman Jr.,,,
2631,5250042420,danbchillin,0,152.8,DST Texans  FLEX Garrett Wilson QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Kyle Pitts Sr. WR Chris Olave WR Parker Washington WR Wan'Dale Robinson,,,
2631,5251413889,des7169,0,152.8,DST Browns  FLEX Ja'Marr Chase QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Harold Fannin Jr. WR Chris Olave WR Michael Pittman Jr. WR Devaughn Vele,,,
2631,5252671951,doublej6031,0,152.79999,DST Jets  FLEX Dalton Schultz QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Jakobi Meyers,,,
2631,5254084932,falesy03,0,152.79999,DST Steelers  FLEX Parker Washington QB Deshaun Watson RB Jahmyr Gibbs RB Bijan Robinson TE Colston Loveland WR Tee Higgins WR KC Concepcion WR Denzel Boston,,,
2635,5250454589,Tophey472,0,152.76001,DST Steelers  FLEX Chris Godwin Jr. QB Joe Burrow RB Jonathan Taylor RB Chuba Hubbard TE Sam LaPorta WR Zay Flowers WR Garrett Wilson WR Wan'Dale Robinson,,,
2635,5251322359,Gpranchke123,0,152.76,DST Steelers  FLEX DK Metcalf QB Lamar Jackson RB Chase Brown RB Tony Pollard TE Mark Andrews WR Chris Olave WR DJ Moore WR Luther Burden III,,,
2635,5253108857,Ravenkidd33,0,152.76,DST Ravens  FLEX Kyle Monangai QB Lamar Jackson RB Bijan Robinson RB David Montgomery TE Kyle Pitts Sr. WR Tetairoa McMillan WR Garrett Wilson WR Wan'Dale Robinson,,,
2635,5253454605,edwardr066,0,152.76,DST Jaguars  FLEX Travis Hunter QB Lamar Jackson RB Jahmyr Gibbs RB Kenny Gainwell TE Juwan Johnson WR Amon-Ra St. Brown WR Emeka Egbuka WR Garrett Wilson,,,
2639,5252663745,freakazoid0,0,152.74,DST Jaguars  FLEX Jahmyr Gibbs QB Aaron Rodgers RB David Montgomery RB Jonathon Brooks TE Tyler Warren WR Amon-Ra St. Brown WR Josh Downs WR KC Concepcion,,,
2639,5254098637,BaseCamp,0,152.74,DST Titans  FLEX Chase Brown QB Baker Mayfield RB D'Andre Swift RB Bhayshul Tuten TE Cade Otton WR Chris Olave WR Zay Flowers WR Chris Godwin Jr.,,,
2639,5254147162,snaIltra1l,0,152.74,DST Bears  FLEX Luther Burden III QB Baker Mayfield RB Derrick Henry RB Breece Hall TE Harold Fannin Jr. WR Chris Olave WR Emeka Egbuka WR Garrett Wilson,,,
2639,5253813609,DobberX,0,152.73999,DST Jaguars  FLEX Juwan Johnson QB Jared Goff RB Bijan Robinson RB Jonathan Taylor TE Sam LaPorta WR Jameson Williams WR Garrett Wilson WR Parker Washington,,,
2643,5253186940,epatriot,0,152.66,DST Jaguars  FLEX Garrett Wilson QB Joe Burrow RB Jonathan Taylor RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Wan'Dale Robinson WR Jalen Coker,,,
2643,5253990563,bluhorshu,0,152.66,DST Steelers  FLEX Travis Etienne Jr. QB Caleb Williams RB Chase Brown RB D'Andre Swift TE Colston Loveland WR Garrett Wilson WR Josh Downs WR Michael Pittman Jr.,,,
2643,5254180367,crackbaby88,0,152.65999,DST Lions  FLEX Zay Flowers QB Joe Burrow RB Bucky Irving RB Jaylen Warren TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Jalen Coker,,,
2646,5253092064,Ruddock,0,152.64,DST Jaguars  FLEX Derrick Henry QB Bryce Young RB Breece Hall RB Travis Etienne Jr. TE Colston Loveland WR Tetairoa McMillan WR Jameson Williams WR Chris Godwin Jr.,,,
2647,5252192617,mophead1963,0,152.60002,DST Jaguars  FLEX Breece Hall QB Trevor Lawrence RB David Montgomery RB Tony Pollard TE Cade Otton WR Nico Collins WR Emeka Egbuka WR Parker Washington,,,
2648,5250729629,GottaLight34,0,152.56001,DST Texans  FLEX Jerry Jeudy QB Joe Burrow RB Derrick Henry RB D'Andre Swift TE Sam LaPorta WR Ja'Marr Chase WR Emeka Egbuka WR Jalen Coker,,,
2648,5252386567,jpm_joshua2002,0,152.56,DST Jaguars  FLEX Juwan Johnson QB Joe Burrow RB Jahmyr Gibbs RB Bijan Robinson TE Dalton Schultz WR Ja'Marr Chase WR Luther Burden III WR Devaughn Vele,,,
2648,5252522656,mamonedavid,0,152.56,DST Steelers  FLEX Chase Brown QB Josh Allen RB Bucky Irving RB Tony Pollard TE Dalton Kincaid WR Emeka Egbuka WR Alec Pierce WR Khalil Shakir,,,
2648,5253445618,joe_mac10,0,152.56,DST Jaguars  FLEX Juwan Johnson QB Joe Burrow RB Jahmyr Gibbs RB Bijan Robinson TE Dalton Schultz WR Ja'Marr Chase WR Luther Burden III WR Devaughn Vele,,,
2652,5252679408,Adols9,0,152.54001,DST Jaguars  FLEX Jaylen Warren QB Jared Goff RB D'Andre Swift RB Travis Etienne Jr. TE Sam LaPorta WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
2652,5252965631,KMJM,0,152.54001,DST Jaguars  FLEX Jonathan Taylor QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Mark Andrews WR Emeka Egbuka WR Garrett Wilson WR DK Metcalf,,,
2652,5254172752,packratty23,0,152.54001,DST Browns  FLEX Jahmyr Gibbs QB Baker Mayfield RB Bijan Robinson RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Jalen Coker WR Ja'Kobi Lane,,,
2655,5247718517,bmk927,0,152.5,DST Jaguars  FLEX Ja'Marr Chase QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Parker Washington WR Josh Downs WR Michael Pittman Jr.,,,
2655,5254075628,cdagostino,0,152.5,DST Browns  FLEX Sam LaPorta QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Amon-Ra St. Brown WR Chris Godwin Jr.,,,
2657,5253622934,mar91985,0,152.45999,DST Jaguars  FLEX Jalen Coker QB Joe Burrow RB Jahmyr Gibbs RB Bhayshul Tuten TE Colston Loveland WR Tee Higgins WR Emeka Egbuka WR Devaughn Vele,,,
2658,5251708717,brittonjames,0,152.44,DST Steelers  FLEX Derrick Henry QB Aaron Rodgers RB Jahmyr Gibbs RB Quinshon Judkins TE Mike Gesicki WR Ja'Marr Chase WR Garrett Wilson WR Kayshon Boutte,,,
2658,5253440761,BrainWady,0,152.44,DST Browns  FLEX Travis Etienne Jr. QB Baker Mayfield RB Jahmyr Gibbs RB Bijan Robinson TE Cade Otton WR Chris Olave WR Chris Godwin Jr. WR Khalil Shakir,,,
2658,5253886881,devilskid,0,152.44,DST Steelers  FLEX Amon-Ra St. Brown QB Baker Mayfield RB Jahmyr Gibbs RB Kenny Gainwell TE Mike Gesicki WR Ja'Marr Chase WR Michael Pittman Jr. WR Devaughn Vele,,,
2661,5250893208,TeamPop,0,152.40001,DST Texans  FLEX Jerry Jeudy QB Trevor Lawrence RB Jahmyr Gibbs RB Jonathan Taylor TE Brenton Strange WR Chris Olave WR Tetairoa McMillan WR Brian Thomas Jr.,,,
2662,5252260674,Mannie1201,0,152.36002,DST Steelers  FLEX Tee Higgins QB Caleb Williams RB Jahmyr Gibbs RB Bucky Irving TE Colston Loveland WR Tetairoa McMillan WR Michael Pittman Jr. WR Adonai Mitchell,,,
2662,5250496798,dmbrown81,0,152.36,DST Jets  FLEX Ja'Marr Chase QB Caleb Williams RB Breece Hall RB Bucky Irving TE Colston Loveland WR Tetairoa McMillan WR Luther Burden III WR Jalen Coker,,,
2662,5247993487,masterbuddha1963,0,152.35999,DST Jaguars  FLEX Amon-Ra St. Brown QB Caleb Williams RB Derrick Henry RB Quinshon Judkins TE Colston Loveland WR Alec Pierce WR Michael Pittman Jr. WR Keenan Allen,,,
2665,5247269519,jmcgoo710,0,152.34001,DST Jets  FLEX Jahmyr Gibbs QB Baker Mayfield RB D'Andre Swift RB Kenny Gainwell TE Harold Fannin Jr. WR Ja'Marr Chase WR Michael Pittman Jr. WR Jalen Coker,,,
2665,5250089970,sulley1607,0,152.34001,DST Titans  FLEX James Cook III QB Baker Mayfield RB Jonathan Taylor RB Bucky Irving TE Harold Fannin Jr. WR Zay Flowers WR Luther Burden III WR Jalen Coker,,,
2667,5253150207,coachrosemeyer1964,0,152.26001,DST Titans  FLEX Tony Pollard QB Lamar Jackson RB Jahmyr Gibbs RB Bucky Irving TE Cade Otton WR Drake London WR Zay Flowers WR Devaughn Vele,,,
2667,5252097267,Blackout_xXii,0,152.26,DST Jets  FLEX Chris Godwin Jr. QB Caleb Williams RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Tee Higgins WR Tetairoa McMillan WR Luther Burden III,,,
2669,5253709040,zoey56,0,152.23999,DST Texans  FLEX Dalton Schultz QB Baker Mayfield RB Jahmyr Gibbs RB Bijan Robinson TE Sam LaPorta WR Chris Olave WR Garrett Wilson WR Chris Godwin Jr.,,,
2669,5254156816,lcederholm,0,152.23999,DST Jets  FLEX Michael Pittman Jr. QB Jared Goff RB Jahmyr Gibbs RB Chase Brown TE Dalton Kincaid WR Zay Flowers WR Jameson Williams WR Kayshon Boutte,,,
2671,5249885271,duramax1103,0,152.20001,DST Steelers  FLEX Emeka Egbuka QB Tyler Shough RB Chase Brown RB Bhayshul Tuten TE Harold Fannin Jr. WR Chris Olave WR Parker Washington WR Luther Burden III,,,
2671,5249905280,universe032809,0,152.2,DST Steelers  FLEX Ja'Marr Chase QB Trevor Lawrence RB Breece Hall RB Kyle Monangai TE Brenton Strange WR Zay Flowers WR Tee Higgins WR Luther Burden III,,,
2671,5253226967,Irrational,0,152.2,DST Titans  FLEX Derrick Henry QB Cam Ward RB D'Andre Swift RB Bucky Irving TE Darren Waller WR Ja'Marr Chase WR Amon-Ra St. Brown WR Wan'Dale Robinson,,,
2674,5253525224,sideliner,0,152.16,DST Steelers  FLEX Zay Flowers QB Joe Burrow RB Jonathan Taylor RB Breece Hall TE Juwan Johnson WR Tee Higgins WR Michael Pittman Jr. WR Khalil Shakir,,,
2674,5249414030,gators83,0,152.15999,DST Jaguars  FLEX Chris Olave QB Caleb Williams RB Chase Brown RB Bhayshul Tuten TE Juwan Johnson WR Tetairoa McMillan WR Luther Burden III WR Josh Downs,,,
2674,5250950546,Dwiseii059,0,152.15999,DST Ravens  FLEX Wan'Dale Robinson QB Lamar Jackson RB Derrick Henry RB Travis Etienne Jr. TE Mark Andrews WR Zay Flowers WR Tee Higgins WR Jameson Williams,,,
2677,5253561201,streaker1,0,152.14001,DST Lions  FLEX Zay Flowers QB Daniel Jones RB Jonathan Taylor RB D'Andre Swift TE Tyler Warren WR Nico Collins WR Alec Pierce WR Rashod Bateman,,,
2677,5251621169,LucciReigns,0,152.14,DST Ravens  FLEX Chris Godwin Jr. QB Jared Goff RB Jahmyr Gibbs RB Chase Brown TE Dalton Schultz WR Amon-Ra St. Brown WR Tee Higgins WR Devaughn Vele,,,
2677,5252304534,derrick.brew,0,152.14,DST Jaguars  FLEX Jonathan Taylor QB Baker Mayfield RB Jahmyr Gibbs RB Bhayshul Tuten TE Juwan Johnson WR Parker Washington WR Chris Godwin Jr. WR Khalil Shakir,,,
2680,5249892001,Tonysaddiction,0,152.1,DST Texans  FLEX Jonathan Taylor QB Trevor Lawrence RB Derrick Henry RB Travis Etienne Jr. TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Brian Thomas Jr. WR Adonai Mitchell,,,
2680,5251532212,herbertglenn2,0,152.1,DST Jaguars  FLEX Chase Brown QB Trevor Lawrence RB Jonathan Taylor RB Bucky Irving TE Brenton Strange WR Tee Higgins WR Parker Washington WR Chris Godwin Jr.,,,
2680,5253311019,Hindu321,0,152.1,DST Jaguars  FLEX Derrick Henry QB Tyler Shough RB Kenny Gainwell RB Chris Rodriguez Jr. TE Colston Loveland WR Chris Olave WR Emeka Egbuka WR DJ Moore,,,
2683,5254033161,wesp12,0,152.06001,DST Jaguars  FLEX Kayshon Boutte QB Joe Burrow RB D'Andre Swift RB Tony Pollard TE Sam LaPorta WR Ja'Marr Chase WR Chris Olave WR Jalen Coker,,,
2683,5251211135,auglianom,0,152.06,DST Browns  FLEX Quinshon Judkins QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Mark Andrews WR Zay Flowers WR Josh Downs WR Wan'Dale Robinson,,,
2683,5251277504,richardm58,0,152.06,DST Steelers  FLEX Zay Flowers QB Caleb Williams RB Travis Etienne Jr. RB Bhayshul Tuten TE Mark Andrews WR Tee Higgins WR Tetairoa McMillan WR Garrett Wilson,,,
2683,5252615010,dagarretcp,0,152.06,DST Jaguars  FLEX Olamide Zaccheaus QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Kyle Pitts Sr. WR Chris Olave WR Drake London WR Zay Flowers,,,
2683,5253164766,daddysdolphins,0,152.06,DST Jets  FLEX Ja'Kobi Lane QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Cade Otton WR Nico Collins WR Chris Olave WR Tee Higgins,,,
2683,5253965252,Rosalinda97,0,152.06,DST Steelers  FLEX Colston Loveland QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Cade Otton WR Chris Olave WR Tetairoa McMillan WR Garrett Wilson,,,
2683,5254112004,asmith233,0,152.06,DST Jets  FLEX Jahmyr Gibbs QB Joe Burrow RB Bucky Irving RB Jaylen Warren TE Cade Otton WR Ja'Marr Chase WR Zay Flowers WR Devaughn Vele,,,
2690,5251422073,joevel000,0,152.04001,DST Titans  FLEX Wan'Dale Robinson QB Jared Goff RB Jahmyr Gibbs RB Tony Pollard TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Parker Washington WR Jalen Coker,,,
2690,5252451352,dbyrd27,0,152.04,DST Panthers  FLEX Wan'Dale Robinson QB Jared Goff RB Jahmyr Gibbs RB David Montgomery TE Juwan Johnson WR Amon-Ra St. Brown WR Tee Higgins WR Chris Godwin Jr.,,,
2690,5252908115,dstone2288,0,152.04,DST Jaguars  FLEX Bucky Irving QB Jared Goff RB Bijan Robinson RB Derrick Henry TE Kyle Pitts Sr. WR Garrett Wilson WR Michael Pittman Jr. WR Khalil Shakir,,,
