Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1827,5262612653,cywan,0,107.68,DST Steelers  FLEX Dontayvion Wicks QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Jalen Coker,,,
1831,5263303112,Patgagne,0,107.62,DST Jets  FLEX Bucky Irving QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Luther Burden III WR Matthew Golden,,,
1832,5259690388,JLD0183,0,107.600006,DST Steelers  FLEX D'Andre Swift QB Lamar Jackson RB Derrick Henry RB Chuba Hubbard TE Dallas Goedert WR Garrett Wilson WR Rome Odunze WR Dontayvion Wicks,,,
1833,5262138542,erock9niner,0,107.58001,DST Buccaneers  FLEX Aaron Jones Sr. QB Tyler Shough RB Derrick Henry RB Saquon Barkley TE Colston Loveland WR Ja'Marr Chase WR Matthew Golden WR Devaughn Vele,,,
1833,5262872819,oldzcool,0,107.58001,DST Buccaneers  FLEX Garrett Wilson QB Baker Mayfield RB Bucky Irving RB Jaylen Warren TE Pat Freiermuth WR Ja'Marr Chase WR Emeka Egbuka WR Chris Godwin Jr.,,,
1835,5261505621,Daily_Big_Kahuna,0,107.520004,DST Buccaneers  FLEX Derrick Henry QB Caleb Williams RB Breece Hall RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Luther Burden III WR Roman Wilson,,,
1836,5260792673,macmcgline,0,107.48,DST Ravens  FLEX Derrick Henry QB Baker Mayfield RB Travis Etienne Jr. RB Aaron Jones Sr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Chris Godwin Jr. WR Rome Odunze,,,
1836,5262878224,keithbone,0,107.48,DST Bears  FLEX Mack Hollins QB Joe Burrow RB David Montgomery RB D'Andre Swift TE Mark Andrews WR Ja'Marr Chase WR Tetairoa McMillan WR DK Metcalf,,,
1838,5259449440,rhayes307,0,107.420006,DST Browns  FLEX Colston Loveland QB Caleb Williams RB Derrick Henry RB Kyle Monangai TE Hunter Henry WR Ja'Marr Chase WR Chris Olave WR Matthew Golden,,,
1838,5262934772,Noah393,0,107.420006,DST Buccaneers  FLEX Aaron Jones Sr. QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Kalif Raymond,,,
1838,5263339852,Treaper07,0,107.42,DST Panthers  FLEX Derrick Henry QB Caleb Williams RB David Montgomery RB TreVeyon Henderson TE Mike Gesicki WR Christian Watson WR Garrett Wilson WR Luther Burden III,,,
1841,5257304088,RI_MIKE,0,107.40001,DST Buccaneers  FLEX David Montgomery QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Rashod Bateman WR Devaughn Vele WR Adonai Mitchell,,,
1841,5261770957,carlito3321,0,107.40001,DST Jets  FLEX Colston Loveland QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Ja'Marr Chase WR Devaughn Vele WR Xavier Hutchinson,,,
1843,5263321478,goldblooded6,0,107.380005,DST Buccaneers  FLEX Mark Andrews QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Ja'Marr Chase WR Jalen Coker WR Devaughn Vele,,,
1843,5257428725,Lucc_Vaton,0,107.38,DST Eagles  FLEX Devaughn Vele QB Bryce Young RB Derrick Henry RB Saquon Barkley TE Dallas Goedert WR Christian Watson WR Tetairoa McMillan WR Jalen Coker,,,
1845,5262666772,weldog1028,0,107.36,DST Buccaneers  FLEX Breece Hall QB Jalen Hurts RB Saquon Barkley RB Aaron Jones Sr. TE Dallas Goedert WR DeVonta Smith WR Jalen Coker WR Matthew Golden,,,
1846,5262458197,Dakota_Villarreal,0,107.32001,DST Eagles  FLEX Rome Odunze QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Jalen Coker WR Matthew Golden,,,
1846,5262476113,cowboys228808,0,107.32,DST Patriots  FLEX Derrick Henry QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Juwan Johnson WR Justin Jefferson WR Luther Burden III WR Dontayvion Wicks,,,
1846,5263303488,crossman24,0,107.32,DST Patriots  FLEX Bucky Irving QB C.J. Stroud RB Saquon Barkley RB David Montgomery TE Kenyon Sadiq WR Ja'Marr Chase WR Emeka Egbuka WR Jaylin Noel,,,
1846,5263405644,adaves620,0,107.32,DST Patriots  FLEX Breece Hall QB Caleb Williams RB D'Andre Swift RB TreVeyon Henderson TE Harold Fannin Jr. WR Justin Jefferson WR Emeka Egbuka WR Kayshon Boutte,,,
1850,5259558255,swgmys,0,107.30001,DST Falcons  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Jayden Reed WR Devaughn Vele,,,
1850,5260449485,bbauerlax1,0,107.3,DST Buccaneers  FLEX TreVeyon Henderson QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR Christian Watson WR Jalen Coker WR Matthew Golden,,,
1850,5261269627,bron33,0,107.299995,DST Texans  FLEX Aaron Jones Sr. QB Lamar Jackson RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Justin Jefferson WR Rashod Bateman WR Xavier Hutchinson,,,
1853,5261955164,gstew999,0,107.28001,DST Buccaneers  FLEX Jordan Addison QB Joe Burrow RB Breece Hall RB Bucky Irving TE Mark Andrews WR Chris Olave WR Tee Higgins WR Matthew Golden,,,
1853,5263256379,ajlars2,0,107.28001,DST Patriots  FLEX Saquon Barkley QB Baker Mayfield RB Bijan Robinson RB Chuba Hubbard TE Cade Otton WR Emeka Egbuka WR Christian Watson WR Devaughn Vele,,,
1855,5261965294,Orochi,0,107.22001,DST Ravens  FLEX Bijan Robinson QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Garrett Wilson WR Jayden Reed,,,
1855,5257206575,Matrix_33,0,107.22,DST Bengals  FLEX Saquon Barkley QB Caleb Williams RB D'Andre Swift RB TreVeyon Henderson TE Mike Gesicki WR Ja'Marr Chase WR Tetairoa McMillan WR Dontayvion Wicks,,,
1855,5260584470,regan3,0,107.22,DST Patriots  FLEX Kalif Raymond QB Caleb Williams RB Derrick Henry RB David Montgomery TE Cole Kmet WR Justin Jefferson WR Ja'Marr Chase WR Devaughn Vele,,,
1855,5263380106,slophound,0,107.21999,DST Bengals  FLEX Saquon Barkley QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Tetairoa McMillan WR DK Metcalf,,,
1859,5262927366,fantasy_catastrophe,0,107.200005,DST Texans  FLEX Dalton Schultz QB Lamar Jackson RB Jaylen Warren RB Kyle Monangai TE Mark Andrews WR Justin Jefferson WR Tetairoa McMillan WR Jayden Reed,,,
1859,5263179155,stilldak,0,107.2,DST Packers  FLEX Chase Brown QB Lamar Jackson RB Derrick Henry RB D'Andre Swift TE Mark Andrews WR DK Metcalf WR Jalen Coker WR Devaughn Vele,,,
1861,5263009742,MrsTee1213,0,107.18,DST Ravens  FLEX Derrick Henry QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Pat Freiermuth WR Emeka Egbuka WR Christian Watson WR Jalen Coker,,,
1861,5263257567,chicharo187,0,107.18,DST Buccaneers  FLEX Rome Odunze QB Baker Mayfield RB Bucky Irving RB Quinshon Judkins TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Christian Watson,,,
1863,5259785297,TimmyTak193,0,107.12001,DST Ravens  FLEX Rashod Bateman QB Caleb Williams RB Derrick Henry RB Kenny Gainwell TE Kyle Pitts Sr. WR Christian Watson WR Tetairoa McMillan WR Garrett Wilson,,,
1863,5262689788,jb101086,0,107.12,DST Buccaneers  FLEX Bucky Irving QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Garrett Wilson WR DK Metcalf WR DeMario Douglas,,,
1863,5262829594,EhWhatsUpDOC,0,107.12,DST Titans  FLEX Jalen Coker QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Luther Burden III WR DK Metcalf,,,
1863,5260374427,klitCo,0,107.119995,DST Vikings  FLEX Luther Burden III QB Caleb Williams RB D'Andre Swift RB Aaron Jones Sr. TE Juwan Johnson WR Justin Jefferson WR Christian Watson WR Jalen Coker,,,
1867,5263252895,NekoNitro,0,107.1,DST Patriots  FLEX Xavier Hutchinson QB Lamar Jackson RB Bijan Robinson RB TreVeyon Henderson TE Colston Loveland WR Justin Jefferson WR Rome Odunze WR Rashod Bateman,,,
1868,5262264332,trev1312,0,107.08001,DST Ravens  FLEX Chase Brown QB Baker Mayfield RB Derrick Henry RB D'Andre Swift TE Dallas Goedert WR Emeka Egbuka WR Jalen Coker WR Rashod Bateman,,,
1868,5259892098,shanedmccoy,0,107.08,DST Steelers  FLEX Breece Hall QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Juwan Johnson WR Emeka Egbuka WR Christian Watson WR Jalen Coker,,,
1868,5261848485,cmh210,0,107.08,DST Buccaneers  FLEX Bucky Irving QB Bryce Young RB Bijan Robinson RB Chuba Hubbard TE Dallas Goedert WR Christian Watson WR Jalen Coker WR Dontayvion Wicks,,,
1871,5263099692,Salemme99,0,107.05999,DST Steelers  FLEX Chuba Hubbard QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Pat Freiermuth WR DeVonta Smith WR Luther Burden III WR Xavier Hutchinson,,,
1872,5258641316,comp72,0,107.020004,DST Bengals  FLEX Derrick Henry QB Caleb Williams RB D'Andre Swift RB Breece Hall TE Dallas Goedert WR Christian Watson WR Jalen Coker WR Devaughn Vele,,,
1873,5257169269,antigravity_panthers,0,107.00001,DST Patriots  FLEX Chuba Hubbard QB Jordan Love RB Bijan Robinson RB D'Andre Swift TE T.J. Hockenson WR Justin Jefferson WR Jalen Coker WR Mack Hollins,,,
1873,5263097996,vicxy10,0,107.00001,DST Patriots  FLEX T.J. Hockenson QB Lamar Jackson RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Justin Jefferson WR Drake London WR Devaughn Vele,,,
1873,5262150047,bearkiller1,0,107,DST Packers  FLEX Derrick Henry QB Jordan Love RB D'Andre Swift RB Chuba Hubbard TE Dallas Goedert WR Christian Watson WR Luther Burden III WR Denzel Boston,,,
1876,5263176106,jcrowepls,0,106.96,DST Bears  FLEX Emeka Egbuka QB Jalen Hurts RB Derrick Henry RB Kyle Monangai TE Dallas Goedert WR Christian Watson WR Tetairoa McMillan WR Dontayvion Wicks,,,
1877,5260330095,goonie303,0,106.920006,DST Bengals  FLEX Garrett Wilson QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Justin Jefferson WR Rashod Bateman WR Dontayvion Wicks,,,
1877,5260989310,weh0003,0,106.920006,DST Steelers  FLEX Aaron Jones Sr. QB Carson Wentz RB Bijan Robinson RB Chuba Hubbard TE Cade Otton WR Justin Jefferson WR Ja'Marr Chase WR Matthew Golden,,,
1879,5261349832,Jayro85,0,106.9,DST Eagles  FLEX Alvin Kamara QB Lamar Jackson RB Bucky Irving RB Aaron Jones Sr. TE Dallas Goedert WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,,
1879,5262263890,Mrs_Starling,0,106.899994,DST Bengals  FLEX Rhamondre Stevenson QB Jordan Love RB Derrick Henry RB Bucky Irving TE Dallas Goedert WR Christian Watson WR Garrett Wilson WR Jalen Coker,,,
1881,5263173252,Mbarlow,0,106.880005,DST Patriots  FLEX David Montgomery QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Kyle Pitts Sr. WR Tetairoa McMillan WR Luther Burden III WR Bryce Lance,,,
1881,5263327735,werm12,0,106.880005,DST Steelers  FLEX Justin Jefferson QB Baker Mayfield RB David Montgomery RB Quinshon Judkins TE Harold Fannin Jr. WR DeVonta Smith WR Rome Odunze WR Jalen Coker,,,
1883,5262717099,kaity_reed,0,106.82,DST Ravens  FLEX Bucky Irving QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Mike Gesicki WR Ja'Marr Chase WR Jalen Coker WR Matthew Golden,,,
1883,5263290282,nelly95122,0,106.82,DST Patriots  FLEX Quinshon Judkins QB Carson Wentz RB Derrick Henry RB David Montgomery TE T.J. Hockenson WR Justin Jefferson WR Ja'Marr Chase WR Kayshon Boutte,,,
1885,5257150964,Lance25929,0,106.8,DST Panthers  FLEX TreVeyon Henderson QB Lamar Jackson RB Derrick Henry RB David Montgomery TE Dallas Goedert WR Emeka Egbuka WR Luther Burden III WR Devaughn Vele,,,
1885,5259888412,christeferp,0,106.8,DST Panthers  FLEX Rhamondre Stevenson QB Jordan Love RB Breece Hall RB Chuba Hubbard TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Matthew Golden,,,
1885,5263248848,Taylormade428,0,106.8,DST Buccaneers  FLEX Bucky Irving QB Jordan Love RB Derrick Henry RB Aaron Jones Sr. TE Dallas Goedert WR Christian Watson WR Garrett Wilson WR Jalen Coker,,,
1888,5260953812,dugoutdogs,0,106.78001,DST Eagles  FLEX Rome Odunze QB Baker Mayfield RB Bucky Irving RB Rhamondre Stevenson TE Juwan Johnson WR DeVonta Smith WR Emeka Egbuka WR Christian Watson,,,
1888,5257931589,ubenz88,0,106.78,DST Bears  FLEX DK Metcalf QB Bryce Young RB Derrick Henry RB Breece Hall TE Dallas Goedert WR Emeka Egbuka WR Tetairoa McMillan WR Rome Odunze,,,
1888,5262975508,jzstock00,0,106.78,DST Bengals  FLEX D'Andre Swift QB Baker Mayfield RB Bijan Robinson RB Chase Brown TE Hunter Henry WR Emeka Egbuka WR Rome Odunze WR Rashod Bateman,,,
1888,5263270066,tingler7,0,106.78,DST Bengals  FLEX Breece Hall QB Baker Mayfield RB Derrick Henry RB TreVeyon Henderson TE Kenyon Sadiq WR Justin Jefferson WR Emeka Egbuka WR Jalen Coker,,,
1892,5257398232,dkmax,0,106.72,DST Patriots  FLEX Bijan Robinson QB Carson Wentz RB Breece Hall RB Aaron Jones Sr. TE Mike Gesicki WR Justin Jefferson WR Emeka Egbuka WR Rashod Bateman,,,
1892,5261587707,highrollers48,0,106.72,DST Eagles  FLEX Aaron Jones Sr. QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Luther Burden III WR Devaughn Vele,,,
1892,5262741587,gbanninger,0,106.72,DST Bengals  FLEX Emeka Egbuka QB Caleb Williams RB Derrick Henry RB Quinshon Judkins TE Harold Fannin Jr. WR DeVonta Smith WR Luther Burden III WR Wan'Dale Robinson,,,
1895,5262691162,stoddots,0,106.700005,DST Buccaneers  FLEX Rhamondre Stevenson QB Lamar Jackson RB D'Andre Swift RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Christian Watson WR Jaylin Noel,,,
1896,5261998800,Gabe57,0,106.68001,DST Buccaneers  FLEX Alvin Kamara QB Joe Burrow RB Bijan Robinson RB Derrick Henry TE Jeremy Ruckert WR Ja'Marr Chase WR Tee Higgins WR Kalif Raymond,,,
1896,5262064386,hutchings07,0,106.68001,DST Eagles  FLEX Bijan Robinson QB Baker Mayfield RB Quinshon Judkins RB Aaron Jones Sr. TE Mark Andrews WR Chris Olave WR Emeka Egbuka WR Adonai Mitchell,,,
1896,5263343031,jpsharpe0918,0,106.68001,DST Ravens  FLEX Saquon Barkley QB Bryce Young RB Chuba Hubbard RB Alvin Kamara TE Mark Andrews WR Ja'Marr Chase WR Emeka Egbuka WR Rome Odunze,,,
1896,5260916132,kushymonster,0,106.68,DST Jets  FLEX Derrick Henry QB Bryce Young RB David Montgomery RB Kyle Monangai TE Dallas Goedert WR Christian Watson WR Tee Higgins WR Garrett Wilson,,,
1896,5263180117,cleTuswiThaT,0,106.68,DST Buccaneers  FLEX Bijan Robinson QB Tyler Shough RB Derrick Henry RB Bucky Irving TE Cade Otton WR Christian Watson WR Luther Burden III WR Devaughn Vele,,,
1901,5262986708,Bulldawg633,0,106.62001,DST Jets  FLEX Aaron Jones Sr. QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Garrett Wilson WR Matthew Golden WR Rashod Bateman,,,
1901,5263142742,Jays29,0,106.62,DST Falcons  FLEX Rome Odunze QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Juwan Johnson WR Justin Jefferson WR Ja'Marr Chase WR Rashod Bateman,,,
1901,5261088398,ligerbomb,0,106.619995,DST Bengals  FLEX Bijan Robinson QB Drake Maye RB Derrick Henry RB TreVeyon Henderson TE Darnell Washington WR Chris Olave WR Rome Odunze WR Romeo Doubs,,,
1904,5262831718,TeterboroJC,0,106.58,DST Bears  FLEX Breece Hall QB Geno Smith RB Bijan Robinson RB Derrick Henry TE Tucker Kraft WR Christian Watson WR Garrett Wilson WR Xavier Hutchinson,,,
1904,5263104981,draftkingshimmy,0,106.58,DST Panthers  FLEX Bijan Robinson QB Baker Mayfield RB Derrick Henry RB Bucky Irving TE Colston Loveland WR Chris Godwin Jr. WR Rome Odunze WR KC Concepcion Jr.,,,
1906,5257730835,Toomuchskin,0,106.54001,DST Buccaneers  FLEX Chris Godwin Jr. QB Cooper Rush RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Garrett Wilson WR Jalen Coker,,,
1907,5262607875,najja6,0,106.52,DST Patriots  FLEX Saquon Barkley QB Deshaun Watson RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Justin Jefferson WR Devaughn Vele WR KC Concepcion Jr.,,,
1908,5261065097,sharker311,0,106.50001,DST Packers  FLEX Rhamondre Stevenson QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Christian Watson WR Matthew Golden WR Jayden Reed,,,
1908,5262772961,gvmarino99,0,106.50001,DST Jets  FLEX Bijan Robinson QB Lamar Jackson RB Saquon Barkley RB Jaylen Warren TE T.J. Hockenson WR Ja'Marr Chase WR Rashod Bateman WR Kayshon Boutte,,,
1910,5257005779,TDfulmer77,0,106.48,DST Buccaneers  FLEX TreVeyon Henderson QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Mike Gesicki WR DeVonta Smith WR Emeka Egbuka WR Jalen Coker,,,
1910,5259541788,Incoma,0,106.48,DST Eagles  FLEX Bijan Robinson QB Tyler Shough RB Derrick Henry RB Bucky Irving TE Dallas Goedert WR Christian Watson WR Dontayvion Wicks WR Devaughn Vele,,,
1910,5259649955,Maximocreed,0,106.48,DST Browns  FLEX Bijan Robinson QB Tyler Shough RB Derrick Henry RB D'Andre Swift TE Tommy Tremble WR Justin Jefferson WR Christian Watson WR Devaughn Vele,,,
1910,5261171658,uflexfit,0,106.48,DST Ravens  FLEX DK Metcalf QB Bryce Young RB Bucky Irving RB Chuba Hubbard TE Tommy Tremble WR Justin Jefferson WR Ja'Marr Chase WR Drake London,,,
1910,5262899709,jsdowning,0,106.479996,DST Ravens  FLEX Derrick Henry QB Bryce Young RB D'Andre Swift RB Bucky Irving TE Kenyon Sadiq WR Emeka Egbuka WR Christian Watson WR DK Metcalf,,,
1915,5263402508,OH10Buckeyes,0,106.420006,DST Bengals  FLEX Bijan Robinson QB Carson Wentz RB Derrick Henry RB Breece Hall TE Juwan Johnson WR Justin Jefferson WR Jalen Coker WR Dontayvion Wicks,,,
1916,5262829977,higgs32,0,106.40001,DST Bengals  FLEX Derrick Henry QB Jordan Love RB D'Andre Swift RB Chuba Hubbard TE Dallas Goedert WR Emeka Egbuka WR Christian Watson WR Matthew Golden,,,
1917,5256944359,McJacKstrs266,0,106.38001,DST Jets  FLEX Saquon Barkley QB Baker Mayfield RB Derrick Henry RB Aaron Jones Sr. TE Cade Otton WR Ja'Marr Chase WR Drake London WR Chris Godwin Jr.,,,
1917,5257187417,MrIceWater41,0,106.380005,DST Eagles  FLEX Breece Hall QB Baker Mayfield RB Derrick Henry RB Saquon Barkley TE Dalton Schultz WR Emeka Egbuka WR Luther Burden III WR Matthew Golden,,,
1917,5257527752,mjpflager,0,106.380005,DST Buccaneers  FLEX Chase Brown QB Bryce Young RB Derrick Henry RB Saquon Barkley TE Juwan Johnson WR Tetairoa McMillan WR Rome Odunze WR Dontayvion Wicks,,,
1917,5260266472,darla2424,0,106.380005,DST Bengals  FLEX Ja'Marr Chase QB Baker Mayfield RB Saquon Barkley RB Kyle Monangai TE T.J. Hockenson WR Justin Jefferson WR Tetairoa McMillan WR Dontayvion Wicks,,,
1917,5260885899,Curt7james,0,106.380005,DST Steelers  FLEX D'Andre Swift QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Emeka Egbuka WR Jalen Coker WR Xavier Hutchinson,,,
1917,5263345293,RyderCup616,0,106.380005,DST Texans  FLEX Chuba Hubbard QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Rome Odunze WR Jalen Coker WR Matthew Golden,,,
1923,5257506227,Djpackman92,0,106.32001,DST Panthers  FLEX David Montgomery QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE Colston Loveland WR Tee Higgins WR Rome Odunze WR Rashod Bateman,,,
1923,5258411644,rshigley88,0,106.32,DST Patriots  FLEX Chris Godwin Jr. QB Caleb Williams RB Derrick Henry RB Breece Hall TE Harold Fannin Jr. WR Christian Watson WR Rome Odunze WR Jordan Addison,,,
1925,5262236808,Hitstyx9,0,106.3,DST Eagles  FLEX Aaron Jones Sr. QB Jordan Love RB Derrick Henry RB Breece Hall TE Tucker Kraft WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1925,5263077964,umsoburton,0,106.3,DST Falcons  FLEX Ja'Marr Chase QB Jordan Love RB David Montgomery RB Bucky Irving TE Hunter Henry WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1927,5263190676,kylearends,0,106.28001,DST Buccaneers  FLEX David Montgomery QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Devaughn Vele WR Kalif Raymond,,,
1927,5261726775,dcaples75,0,106.28,DST Steelers  FLEX Mike Gesicki QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR Justin Jefferson WR Chris Olave WR Jaylin Noel,,,
1927,5261889385,gmos1655,0,106.28,DST Buccaneers  FLEX Chris Godwin Jr. QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dallas Goedert WR Christian Watson WR Garrett Wilson WR Jalen Coker,,,
1927,5262734845,ssbradley513,0,106.28,DST Bengals  FLEX Devaughn Vele QB Joe Burrow RB Bijan Robinson RB David Montgomery TE Hunter Henry WR Ja'Marr Chase WR Jordan Addison WR Jalen Coker,,,
1927,5262880612,elizabeth.jhnsn,0,106.28,DST Jets  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Hunter Henry WR Emeka Egbuka WR Luther Burden III WR Rashod Bateman,,,
1927,5262930582,celakeman89,0,106.28,DST Bengals  FLEX Derrick Henry QB Joe Burrow RB Saquon Barkley RB Kyle Monangai TE Pat Freiermuth WR Christian Watson WR Tee Higgins WR Jalen Coker,,,
1927,5263384299,NextYearsChampion,0,106.28,DST Buccaneers  FLEX Chuba Hubbard QB Baker Mayfield RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Emeka Egbuka WR Rome Odunze WR Jalen Coker,,,
1934,5263272431,chrasss86,0,106.22001,DST Buccaneers  FLEX Derrick Henry QB Carson Wentz RB Bucky Irving RB MarShawn Lloyd TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Matthew Golden,,,
1934,5258343948,ASH41,0,106.21999,DST Buccaneers  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Juwan Johnson WR Christian Watson WR Rashod Bateman WR Kayshon Boutte,,,
1936,5263314371,HeatherO86,0,106.20001,DST Eagles  FLEX Chris Godwin Jr. QB Lamar Jackson RB Derrick Henry RB Rico Dowdle TE Dallas Goedert WR DeVonta Smith WR Romeo Doubs WR Matthew Golden,,,
1936,5262140162,kbmsports,0,106.200005,DST Jets  FLEX Breece Hall QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley TE Mark Andrews WR Garrett Wilson WR Rashod Bateman WR Kayshon Boutte,,,
1936,5261981853,sbmurphy1,0,106.2,DST Panthers  FLEX Aaron Jones Sr. QB Lamar Jackson RB Derrick Henry RB David Montgomery TE Pat Freiermuth WR Justin Jefferson WR Luther Burden III WR Kayshon Boutte,,,
1936,5262726540,wolfpack614,0,106.2,DST Buccaneers  FLEX Derrick Henry QB Jordan Love RB Bucky Irving RB Aaron Jones Sr. TE Dallas Goedert WR Christian Watson WR Tetairoa McMillan WR Romeo Doubs,,,
1940,5258635851,Spoof7,0,106.18001,DST Buccaneers  FLEX David Montgomery QB Baker Mayfield RB Bucky Irving RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Emeka Egbuka WR Dontayvion Wicks,,,
1940,5263399045,WastedTalent22,0,106.18001,DST Eagles  FLEX Roman Wilson QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Chris Olave WR Drake London WR Devaughn Vele,,,
1940,5263255240,msb992,0,106.18,DST Jets  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Emeka Egbuka WR Jalen Coker WR KC Concepcion Jr.,,,
1940,5263334106,frankdp23,0,106.18,DST Patriots  FLEX Emeka Egbuka QB Baker Mayfield RB Chase Brown RB Breece Hall TE Dallas Goedert WR Christian Watson WR Luther Burden III WR Jalen Coker,,,
1944,5263084775,dwmson1,0,106.12,DST Panthers  FLEX Emeka Egbuka QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Rome Odunze WR Rashod Bateman WR DeMario Douglas,,,
1945,5260490094,Synergist,0,106.100006,DST Steelers  FLEX David Montgomery QB Lamar Jackson RB Derrick Henry RB Bucky Irving TE Mark Andrews WR Emeka Egbuka WR Jalen Coker WR Devaughn Vele,,,
1946,5263282986,thomasm01,0,106.08,DST Buccaneers  FLEX Rashod Bateman QB Bryce Young RB Bijan Robinson RB Samaje Perine TE Hunter Henry WR Justin Jefferson WR Ja'Marr Chase WR Makai Lemon,,,
1947,5262902555,williey_19,0,106.020004,DST Buccaneers  FLEX Dalton Schultz QB Caleb Williams RB Bijan Robinson RB D'Andre Swift TE Colston Loveland WR Christian Watson WR Tee Higgins WR Devaughn Vele,,,
1947,5261323497,Mckeaster90,0,106.02,DST Bengals  FLEX Aaron Jones Sr. QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Luther Burden III WR Jalen Coker WR Rashod Bateman,,,
1949,5260598849,Navare1212,0,106,DST Ravens  FLEX Dallas Goedert QB Lamar Jackson RB Derrick Henry RB D'Andre Swift TE Pat Freiermuth WR Christian Watson WR Tetairoa McMillan WR Jalen Coker,,,
1949,5262821244,colabear562,0,106,DST Bengals  FLEX Bucky Irving QB Jordan Love RB Derrick Henry RB Breece Hall TE Dallas Goedert WR Christian Watson WR Luther Burden III WR Jalen Coker,,,
1951,5263401167,run26.2,0,105.979996,DST Patriots  FLEX Christian Watson QB Baker Mayfield RB Derrick Henry RB Saquon Barkley TE T.J. Hockenson WR Emeka Egbuka WR Luther Burden III WR Jalen Coker,,,
1952,5261911274,rb53288,0,105.92,DST Patriots  FLEX Devaughn Vele QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Drake London WR Garrett Wilson WR Kalif Raymond,,,
