Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2960,5251872171,josephalperto,0,111.759995,DST Raiders  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
2960,5254159269,failsauce,0,111.759995,DST Dolphins  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Tyler Allgeier TE Trey McBride WR Ladd McConkey WR Stefon Diggs WR Jalen Nailor,,,
2963,5250848746,bartmeister,0,111.72001,DST Raiders  FLEX MarShawn Lloyd QB Kyler Murray RB De'Von Achane RB Ashton Jeanty TE Oronde Gadsden II WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
2963,5252886121,macspad70,0,111.72001,DST Eagles  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE T.J. Hockenson WR Justin Jefferson WR Marvin Harrison Jr. WR Jayden Reed,,,
2963,5254370660,cfhoops,0,111.72001,DST Eagles  FLEX Saquon Barkley QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Marvin Harrison Jr. WR Jayden Reed,,,
2963,5252587704,skin72,0,111.72,DST Eagles  FLEX Trey McBride QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Ladd McConkey WR Hollywood Brown,,,
2963,5254333336,bigchubermudez,0,111.72,DST Eagles  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Charlie Kolar WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
2968,5250690427,ballboy24,0,111.66,DST Vikings  FLEX Trey McBride QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Jordan Addison WR Quentin Johnston,,,
2968,5253876403,tomatoTim,0,111.66,DST Eagles  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
2968,5254147383,otto441,0,111.66,DST Eagles  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
2968,5254281931,Scottjohnston,0,111.66,DST Eagles  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
2968,5254342969,mayhembuzz122,0,111.66,DST Eagles  FLEX Kimani Vidal QB Jayden Daniels RB Saquon Barkley RB Jeremiyah Love TE Tucker Kraft WR DeVonta Smith WR Christian Watson WR Stefon Diggs,,,
2968,5254249340,mlief,0,111.659996,DST Raiders  FLEX Saquon Barkley QB Jayden Daniels RB Ashton Jeanty RB MarShawn Lloyd TE Trey McBride WR Jordan Addison WR Terry McLaurin WR Tre Tucker,,,
2974,5252978783,mkew88,0,111.62,DST Dolphins  FLEX De'Von Achane QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Michael Wilson,,,
2974,5253908343,bumblingbuffoons,0,111.619995,DST Eagles  FLEX Christian Watson QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
2974,5254286978,jackson_0824,0,111.619995,DST Eagles  FLEX Christian Watson QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
2974,5254410151,Markonado0116,0,111.619995,DST Raiders  FLEX De'Von Achane QB Kyler Murray RB Omarion Hampton RB Tank Bigsby TE Oronde Gadsden II WR Justin Jefferson WR Christian Watson WR Jalen Nailor,,,
2978,5252627061,MinerBear,0,111.600006,DST Eagles  FLEX Saquon Barkley QB Kirk Cousins RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Marvin Harrison Jr.,,,
2978,5254255292,kulichsm,0,111.600006,DST Eagles  FLEX De'Von Achane QB Kirk Cousins RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Marvin Harrison Jr.,,,
2980,5252648545,arve,0,111.560005,DST Raiders  FLEX Justin Jefferson QB Jayden Daniels RB Saquon Barkley RB Tyler Allgeier TE Chig Okonkwo WR DeVonta Smith WR Stefon Diggs WR Marvin Harrison Jr.,,,
2980,5253995545,jdrichter0926,0,111.560005,DST Chargers  FLEX Terry McLaurin QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Oronde Gadsden II WR DeVonta Smith WR Ladd McConkey WR Stefon Diggs,,,
2982,5249550918,Lance25929,0,111.520004,DST Chargers  FLEX Michael Wilson QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Jalen Nailor,,,
2982,5249918506,Bruiser3016,0,111.520004,DST Packers  FLEX Trey McBride QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR DeVonta Smith WR Jayden Reed WR Tre Tucker,,,
2982,5250773338,JTE1214,0,111.520004,DST Chargers  FLEX Michael Mayer QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
2982,5253833213,IrishColts,0,111.520004,DST Vikings  FLEX Tucker Kraft QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Michael Wilson,,,
2982,5254279656,NefariousLR,0,111.520004,DST Chargers  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Jordan Addison WR Matthew Golden,,,
2982,5252208516,dhageman,0,111.52,DST Chargers  FLEX Ashton Jeanty QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Ladd McConkey WR Terry McLaurin WR Jauan Jennings,,,
2982,5253061162,gurubre,0,111.52,DST Chargers  FLEX Saquon Barkley QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Michael Wilson WR Quentin Johnston,,,
2989,5254254035,evwitmer,0,111.500015,DST Chargers  FLEX Omarion Hampton QB Malik Willis RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Terry McLaurin WR Marvin Harrison Jr.,,,
2990,5251999252,milligolf,0,111.45999,DST Dolphins  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
2990,5254452093,Afusak,0,111.45999,DST Raiders  FLEX De'Von Achane QB Justin Herbert RB Omarion Hampton RB Jordan Mason TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
2992,5254283695,kbrgreen,0,111.420006,DST Chargers  FLEX Justin Jefferson QB Kyler Murray RB De'Von Achane RB Ashton Jeanty TE Tucker Kraft WR Jordan Addison WR Stefon Diggs WR Malik Washington,,,
2992,5249045495,Racing88,0,111.42,DST Dolphins  FLEX Trey McBride QB Jalen Hurts RB De'Von Achane RB Jordan Mason TE Dallas Goedert WR DeVonta Smith WR Jordan Addison WR Quentin Johnston,,,
2992,5254433073,Jaybo120,0,111.42,DST Chargers  FLEX MarShawn Lloyd QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Ladd McConkey WR Jauan Jennings,,,
2995,5252504731,Drip4Sale30,0,111.32001,DST Chargers  FLEX Tre Tucker QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Terry McLaurin WR Marvin Harrison Jr.,,,
2995,5252457527,DirtyBirdsAChirpin,0,111.32,DST Eagles  FLEX Michael Wilson QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
2995,5252193887,drbrow24,0,111.31999,DST Eagles  FLEX Quentin Johnston QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Christian Watson,,,
2995,5252367381,Mtrainor6,0,111.31999,DST Chargers  FLEX Tucker Kraft QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Jayden Reed,,,
2995,5254091877,Slylock01,0,111.31999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
2995,5254288877,NoAngleJustDangle23,0,111.31999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
2995,5254446598,herbdean13,0,111.31999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
2995,5254467842,lew001,0,111.31999,DST Eagles  FLEX Christian Watson QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
3003,5253695518,Buckeye-Ninja,0,111.26001,DST Chargers  FLEX Ashton Jeanty QB Jayden Daniels RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Terry McLaurin WR Antonio Williams,,,
3003,5254335618,nemesis420,0,111.26,DST Chargers  FLEX Christian Watson QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE David Njoku WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
3003,5254398212,IamVito,0,111.259995,DST Chargers  FLEX Christian Watson QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR DeVonta Smith WR Jayden Reed WR Quentin Johnston,,,
3003,5254411416,Irvine19,0,111.259995,DST Chargers  FLEX Christian Watson QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
3007,5250739467,alaska0905,0,111.22,DST Packers  FLEX Aaron Jones Sr. QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Tre Tucker,,,
3008,5254363931,StatsGuy46,0,111.16,DST Raiders  FLEX Jordan Mason QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
3008,5253742474,FisheyeKrunchers,0,111.159996,DST Commanders  FLEX Justin Jefferson QB Jayden Daniels RB De'Von Achane RB Jordan Mason TE Chig Okonkwo WR Ladd McConkey WR Terry McLaurin WR Michael Wilson,,,
3010,5254149673,BadMOFO55,0,111.12,DST Chargers  FLEX Ashton Jeanty QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Tucker Kraft WR DeVonta Smith WR Malik Washington WR Tre Tucker,,,
3010,5254431055,darinart,0,111.12,DST Dolphins  FLEX Trey McBride QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE David Njoku WR DeVonta Smith WR Ladd McConkey WR Jauan Jennings,,,
3010,5252934960,thissux17,0,111.119995,DST Eagles  FLEX Omarion Hampton QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Jayden Reed WR Tre Tucker,,,
3010,5254294437,jdtrot,0,111.119995,DST Raiders  FLEX Michael Mayer QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3010,5254353512,BHAM2020,0,111.119995,DST Raiders  FLEX Trey McBride QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3010,5254442714,A-Milli,0,111.119995,DST Eagles  FLEX Omarion Hampton QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Jayden Reed WR Tre Tucker,,,
3016,5253118775,hanks101,0,111.06001,DST Chargers  FLEX Ladd McConkey QB Justin Herbert RB Omarion Hampton RB Rachaad White TE Dallas Goedert WR Justin Jefferson WR Terry McLaurin WR Marvin Harrison Jr.,,,
3016,5249115839,ligerbomb,0,111.060005,DST Eagles  FLEX DeVonta Smith QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Trey McBride WR Jayden Reed WR Quentin Johnston WR Malik Washington,,,
3016,5249980628,ma243,0,111.06,DST Commanders  FLEX De'Von Achane QB Justin Herbert RB Keaton Mitchell RB MarShawn Lloyd TE Trey McBride WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
3019,5252029803,MusicPoisoning,0,111.020004,DST Eagles  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3019,5252352809,Drepone,0,111.020004,DST Dolphins  FLEX Jayden Reed QB Jalen Hurts RB De'Von Achane RB Jeremiyah Love TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3019,5253237613,scott.m.42,0,111.020004,DST Dolphins  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
3019,5253696111,raingjo,0,111.020004,DST Chargers  FLEX Dallas Goedert QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Tucker Kraft WR DeVonta Smith WR Ladd McConkey WR Jayden Reed,,,
3023,5252741086,smokindavis,0,110.98,DST Cardinals  FLEX Saquon Barkley QB Jacoby Brissett RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Michael Wilson WR Stefon Diggs WR Jayden Reed,,,
3023,5252722212,DeeMac74,0,110.979996,DST Dolphins  FLEX Jacory Croskey-Merritt QB Jacoby Brissett RB Rachaad White RB Tyler Allgeier TE Trey McBride WR Ladd McConkey WR Stefon Diggs WR Jayden Reed,,,
3023,5254416393,ballaholick713,0,110.979996,DST Dolphins  FLEX Tucker Kraft QB Jordan Love RB Jordan Mason RB Jacory Croskey-Merritt TE Dallas Goedert WR Marvin Harrison Jr. WR Jayden Reed WR Matthew Golden,,,
3026,5254261097,wildsch75,0,110.96001,DST Packers  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Jayden Reed,,,
3026,5254435667,SoDak12,0,110.96001,DST Packers  FLEX Tucker Kraft QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3028,5254409187,joeydef,0,110.92,DST Chargers  FLEX Ladd McConkey QB Kyler Murray RB De'Von Achane RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
3029,5250004695,bigpoo44,0,110.9,DST Vikings  FLEX Trey McBride QB Malik Willis RB Saquon Barkley RB Jeremiyah Love TE Greg Dulcich WR Justin Jefferson WR Jordan Addison WR Quentin Johnston,,,
3029,5252644714,heels3317,0,110.899994,DST Eagles  FLEX Justin Jefferson QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Jayden Reed WR Quentin Johnston,,,
3031,5253051585,marino82867,0,110.880005,DST Chargers  FLEX Saquon Barkley QB Jordan Love RB De'Von Achane RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Jayden Reed WR Malik Washington,,,
3032,5252126556,whisabe,0,110.86,DST Vikings  FLEX Ladd McConkey QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Stefon Diggs WR Makai Lemon WR Malik Washington,,,
3032,5253896301,LambeauSouth,0,110.86,DST Chargers  FLEX DeVonta Smith QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Michael Wilson WR Matthew Golden,,,
3032,5253512943,twiztidkilla,0,110.85999,DST Raiders  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Michael Wilson WR Quentin Johnston,,,
3035,5252220238,farley12,0,110.82001,DST Chargers  FLEX Matthew Golden QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Jordan Addison,,,
3035,5254430267,EricW1019,0,110.82001,DST Vikings  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE David Njoku WR DeVonta Smith WR Jordan Addison WR Quentin Johnston,,,
3037,5254416394,RayFinkle17,0,110.8,DST Dolphins  FLEX Mike Washington Jr. QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Christian Watson WR Jordan Addison WR Malik Washington,,,
3038,5252020132,hackmanjr,0,110.76001,DST Eagles  FLEX Malik Washington QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3038,5253409286,dantheman4250,0,110.76,DST Eagles  FLEX MarShawn Lloyd QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
3038,5253551980,jokerdpo,0,110.76,DST Eagles  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
3038,5250785440,chuckywaltz,0,110.759995,DST Eagles  FLEX Michael Mayer QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Justin Jefferson WR Jayden Reed WR Quentin Johnston,,,
3038,5250844164,MIKEJRALPHA,0,110.759995,DST Eagles  FLEX Jordan Mason QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
3038,5251268069,charlesburg49,0,110.759995,DST Vikings  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Stefon Diggs WR Quentin Johnston,,,
3038,5251734323,drpimpsumn,0,110.759995,DST Vikings  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Jauan Jennings,,,
3038,5252077215,bgiese0328,0,110.759995,DST Eagles  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Jayden Reed WR Quentin Johnston,,,
3038,5253797352,BMOQ,0,110.759995,DST Chargers  FLEX Christian Watson QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Oronde Gadsden II WR Ladd McConkey WR Jordan Addison WR Stefon Diggs,,,
3038,5253940443,riffraff19,0,110.75999,DST Eagles  FLEX Justin Jefferson QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Ladd McConkey WR Michael Wilson WR Quentin Johnston,,,
3038,5254365344,estreker,0,110.75999,DST Eagles  FLEX Justin Jefferson QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Ladd McConkey WR Michael Wilson WR Quentin Johnston,,,
3049,5253080021,Dga153,0,110.72,DST Dolphins  FLEX Aaron Jones Sr. QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
3049,5254313646,bladespimp,0,110.72,DST Eagles  FLEX Saquon Barkley QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Oronde Gadsden II WR DeVonta Smith WR Matthew Golden WR Jauan Jennings,,,
3051,5248827807,LeanWeen,0,110.700005,DST Chargers  FLEX Omarion Hampton QB Malik Willis RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Caleb Douglas,,,
3051,5251903070,BWgordon2,0,110.700005,DST Dolphins  FLEX Justin Jefferson QB Kirk Cousins RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Terry McLaurin,,,
3053,5250801147,csnyd12,0,110.66,DST Chargers  FLEX Dallas Goedert QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Terry McLaurin WR Tre Tucker,,,
3054,5250047246,sixers1212,0,110.62001,DST Vikings  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
3054,5254357533,bbesonnie,0,110.619995,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
3056,5254375600,lmatkielski,0,110.600006,DST Vikings  FLEX De'Von Achane QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
3056,5254461840,throckmj2004,0,110.600006,DST Vikings  FLEX Omarion Hampton QB Malik Willis RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
3058,5252700975,jordanh415,0,110.56001,DST Eagles  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE David Njoku WR Ladd McConkey WR Marvin Harrison Jr. WR Jayden Reed,,,
3058,5250079905,jbrantl1,0,110.56,DST Packers  FLEX Dallas Goedert QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Trey McBride WR DeVonta Smith WR Quentin Johnston WR Matthew Golden,,,
3060,5252887840,Lessismoore71,0,110.52,DST Chargers  FLEX Quentin Johnston QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Oronde Gadsden II WR DeVonta Smith WR Ladd McConkey WR Terry McLaurin,,,
3061,5252904467,629buc,0,110.5,DST Dolphins  FLEX De'Von Achane QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Greg Dulcich WR Justin Jefferson WR Ladd McConkey WR Jalen Nailor,,,
3062,5249599551,redneckwes,0,110.46001,DST Packers  FLEX Jeremiyah Love QB Justin Herbert RB De'Von Achane RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3062,5250890600,hasco,0,110.45999,DST Eagles  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Jayden Reed WR Quentin Johnston,,,
3062,5252768736,ronhamp21,0,110.45999,DST Chargers  FLEX Trey McBride QB Jayden Daniels RB Omarion Hampton RB Ashton Jeanty TE Tucker Kraft WR Terry McLaurin WR Quentin Johnston WR Jalen Nailor,,,
3065,5253917605,R-32DD,0,110.42,DST Eagles  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR DeVonta Smith WR Jordan Addison WR Michael Wilson,,,
3066,5251279112,massajmike,0,110.36,DST Chargers  FLEX Aaron Jones Sr. QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE David Njoku WR Justin Jefferson WR Ladd McConkey WR Marvin Harrison Jr.,,,
3066,5254390137,xRAZRBACKx,0,110.36,DST Vikings  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Michael Wilson WR Jalen Nailor,,,
3068,5253259494,Bogue15,0,110.32001,DST Vikings  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Michael Wilson WR Malik Washington,,,
3068,5250938812,beastofbruce,0,110.32,DST Raiders  FLEX Matthew Golden QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Justin Jefferson WR Makai Lemon WR Tre Tucker,,,
3068,5252387698,Boogerfacejones,0,110.32,DST Packers  FLEX Ashton Jeanty QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3068,5253299107,bray570,0,110.31999,DST Chargers  FLEX DeVonta Smith QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
3068,5253729004,SwamiG8R,0,110.31999,DST Chargers  FLEX Saquon Barkley QB Jalen Hurts RB Ashton Jeanty RB Aaron Jones Sr. TE Chig Okonkwo WR Ladd McConkey WR Terry McLaurin WR Quentin Johnston,,,
3068,5254330042,Yappin01,0,110.31999,DST Chargers  FLEX Christian Watson QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3074,5249918868,clinam,0,110.3,DST Chargers  FLEX Saquon Barkley QB Malik Willis RB De'Von Achane RB Mike Washington Jr. TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3075,5249132198,sodaddy,0,110.28,DST Vikings  FLEX Omarion Hampton QB Jacoby Brissett RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Michael Wilson,,,
3076,5250521604,krowface,0,110.259995,DST Dolphins  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Christian Watson WR Jordan Addison WR Quentin Johnston,,,
3076,5254331195,dingodan39,0,110.259995,DST Packers  FLEX Dallas Goedert QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
3078,5248880792,Johnnyw21,0,110.22,DST Eagles  FLEX Tucker Kraft QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
3079,5251158799,theklee,0,110.200005,DST Vikings  FLEX Omarion Hampton QB Kirk Cousins RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Ladd McConkey WR Makai Lemon WR Jack Bech,,,
3079,5252646312,dp826s,0,110.200005,DST Dolphins  FLEX Tyler Allgeier QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR Terry McLaurin WR Stefon Diggs,,,
3079,5254382056,CraxyCubalaya,0,110.2,DST Chargers  FLEX Quentin Johnston QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
3082,5248265232,BumperMan119,0,110.119995,DST Chargers  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Michael Wilson WR Stefon Diggs WR Jalen Nailor,,,
3083,5253109497,tsheets,0,110.060005,DST Eagles  FLEX Matthew Golden QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE T.J. Hockenson WR Justin Jefferson WR DeVonta Smith WR Marvin Harrison Jr.,,,
3083,5250613656,ffcgeneo,0,110.06,DST Chargers  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Jordan Mason TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
