player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,dst_p10,dst_p90,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0040667,Matthew Golden,WR,GB,4700,43727705,5.0,2.28,0.7717568018604851,1.0055828619122693,2.8248781051950616,MIN,22.59,45.06,,,,63.40111236506891,1.5648586033750687,,classic,True
00-0039794,Braelon Allen,RB,NYJ,4700,43727409,3.825,3.188043478260869,0.9749434184623214,0.8159510340350551,2.7894593996684,TEN,18.33,39.17,,,,39.75902282095104,0.3939903016957798,,classic,True
00-0039041,Elijah Higgins,TE,ARI,2500,43728457,3.4176470588235297,5.486000000000001,0.7861861627281201,0.7963646480571269,2.787246052318239,LAC,17.89,46.22,,,,48.64815617366638,0.4270926012299828,,classic,True
00-0037267,Jerome Ford,RB,WAS,4100,43727465,3.353846153846154,2.197,1.0360113029154558,0.9601780580543448,2.76086687367251,PHI,21.57,47.39,,,,49.6533376897557,0.762000555937608,,classic,True
00-0040187,Mitchell Evans,TE,CAR,2600,43728303,3.442857142857143,2.385,0.9826220975909709,0.9575071872391728,2.7416213335255892,CHI,21.51,45.83,,,,53.1880860452289,0.5780514311034309,,classic,True
00-0038440,Zavier Scott,RB,MIN,4000,43727553,3.563636363636364,1.993,0.9773539928486292,1.0002411202819252,2.7160551065063134,GB,22.47,45.06,,,,56.41527596260179,1.196006261804903,,classic,True
00-0037276,Ty Chandler,RB,NO,4000,43727563,2.9333333333333336,3.55,0.8820023837902266,0.9325790596309005,2.6663906248048375,DET,20.95,48.83,,,,55.7780486578868,1.1462618365076291,,classic,True
00-0037282,James Mitchell,TE,CAR,2500,43728505,2.9000000000000004,2.7666666666666666,0.9826220975909709,0.9575071872391728,2.6657918755529284,CHI,21.51,45.83,,,,51.90430226144512,0.5306365163909879,,classic,True
00-0033246,Johnny Mundt,TE,PHI,2500,43728441,1.675,2.1380000000000003,1.1949852704156738,1.1493647407956968,2.618528058194684,WAS,25.82,47.39,,,,63.81175636277678,1.1736895571587354,,classic,True
00-0037805,Jeremy Ruckert,TE,NYJ,2500,43728433,3.3500000000000005,2.654,1.064912827060543,0.8159510340350551,2.6084880006365263,TEN,18.33,39.17,,,,39.48339374359782,0.23183286264818964,,classic,True
00-0037742,Treylon Burks,WR,WAS,3400,43727789,3.625,2.645,0.862101348110026,0.9601780580543448,2.595061452589985,PHI,21.57,47.39,,,,57.75814550090389,1.0742230753482755,,classic,True
00-0040782,Isaiah Bond,WR,CLE,3300,43727799,3.646666666666667,3.303,1.0165675532443046,0.7344894741723083,2.5945126895316215,JAX,16.5,40.5,,,,43.186855387316214,0.40664217334313313,,classic,True
00-0040363,Keleki Latu,TE,BUF,2500,43728321,2.5,3.0187499999999994,0.9233373785107408,1.0002411202819252,2.548448413299461,HOU,22.47,44.5,,,,53.65721771334017,0.5964159285727203,,classic,True
00-0036590,Quintin Morris,TE,JAX,2500,43728509,1.5909090909090908,3.405,0.9109495267626332,1.068348326068812,2.4310378454390777,CLE,24.0,40.5,,,,53.771274919234095,0.6009682497643296,,classic,True
00-0039920,Malachi Corley,WR,CLE,3000,43727917,2.6333333333333333,3.8560000000000008,1.0165675532443046,0.7344894741723083,2.422656867945782,JAX,16.5,40.5,,,,42.73882671348109,0.3946759464664214,,classic,True
00-0037524,Tay Martin,WR,DET,3000,43727939,2.1500000000000004,2.1083333333333334,0.903828278369348,1.241509783919132,2.389162722689695,NO,27.89,48.83,,,,70.71923623520068,2.548921670206026,,classic,True
00-0038685,Chris Brooks,RB,GB,4500,43727431,1.9235294117647064,3.18,0.8913768397369797,1.0055828619122693,2.2872826474343086,MIN,22.59,45.06,,,,54.0389816024932,1.0207812516713621,,classic,True
00-0039796,Rasheen Ali,RB,BAL,4200,43727457,1.6133333333333333,2.748,0.907715177244178,1.151145321339145,2.2786049411300358,IND,25.86,48.22,,,,60.656353674474715,1.5868111006638679,,classic,True
00-0039884,Tahj Washington,WR,MIA,3000,43728015,2.35,2.725,1.0902596089775107,0.8208476305295372,2.2709026798540455,LV,18.44,40.44,,,,43.368574772458906,0.4115984521718536,,classic,True
00-0037746,Brian Robinson Jr.,RB,ATL,4700,43727407,3.676470588235294,2.125,0.8862878493658852,0.8609106927571176,2.2133036307119935,PIT,19.34,41.61,,,,43.33595556449181,0.5000901973796769,,classic,True
00-0036626,Dyami Brown,WR,WAS,3200,43727817,4.5181818181818185,0.702,0.862101348110026,0.9601780580543448,2.160557035386721,PHI,21.57,47.39,,,,55.76889818907594,0.9408055451550567,,classic,True
00-0038394,Will Mallory,TE,IND,2500,43728391,2.6,2.6,0.8211376015888525,0.9953445237874432,2.1250185190452915,BAL,22.36,48.22,,,,57.748699866046806,0.7834472764967445,,classic,True
00-0040164,Jaylin Lane,WR,WAS,3100,43727837,3.4133333333333336,1.684,0.862101348110026,0.9601780580543448,2.1097118412018108,PHI,21.57,47.39,,,,54.9266042822659,0.8894324334647487,,classic,True
00-0040179,DJ Giddens,RB,IND,4300,43727441,1.9200000000000004,1.988,1.0528853236196114,0.9953445237874432,2.047760034594017,BAL,22.36,48.22,,,,54.06743239167588,1.0227192244650756,,classic,True
00-0036628,John Bates,TE,WAS,2500,43728493,2.73,4.067,0.6273562063863108,0.9601780580543448,2.0471668969556513,PHI,21.57,47.39,,,,52.78987077456465,0.562907412699153,,classic,True
00-0038840,Brycen Tremayne,WR,CAR,3000,43728167,2.0,1.645,1.1561039392949728,0.9575071872391728,2.0174670971259077,CHI,21.51,45.83,,,,52.20411820642236,0.7418035660732148,,classic,True
00-0039746,Will Shipley,RB,PHI,4100,43727463,1.3928571428571428,1.569,1.1589505966171607,1.1493647407956968,1.9726811990992612,WAS,25.82,47.39,,,,56.818513119533534,1.2285939289110204,,classic,True
00-0036429,Charlie Woerner,TE,ATL,2500,43728311,1.8285714285714287,1.805,1.248960910175286,0.8609106927571176,1.9534875795846833,PIT,19.34,41.61,,,,42.96223701835947,0.292346451705837,,classic,True
00-0039912,Ben Sinnott,TE,WAS,2800,43728285,3.1555555555555554,3.276,0.6273562063863108,0.9601780580543448,1.9370998424694046,PHI,21.57,47.39,,,,54.749330234024114,0.6414593351448945,,classic,True
00-0040198,Ollie Gordon II,RB,MIA,4500,43727427,3.182352941176471,1.331,1.0448500756652517,0.8208476305295372,1.9354672548043532,LV,18.44,40.44,,,,37.756660299587814,0.34475549624781543,,classic,True
00-0039379,Jamari Thrash,WR,CLE,3000,43727919,2.5875,2.587,1.0165675532443046,0.7344894741723083,1.9317913442344534,JAX,16.5,40.5,,,,41.41266183892912,0.36128027706843163,,classic,True
00-0039631,Cam Grandy,TE,CIN,2500,43728343,1.35,1.3083333333333336,1.1887913445416205,1.2214782528053418,1.9300600210807457,TB,27.44,51.39,,,,66.5973918524939,1.4132065726119616,,classic,True
00-0039359,Cade Stover,TE,HOU,2500,43728325,3.316666666666667,2.848,0.6049861794572504,0.9806547343039971,1.8286946140814175,BUF,22.03,44.5,,,,48.44978725080766,0.4214816576147736,,classic,True
00-0036876,Kylen Granson,TE,TEN,2500,43728379,0.9166666666666666,2.45,1.1455223480785868,0.9272373180005563,1.7879879673991823,NYJ,20.83,39.17,,,,38.789791978567486,0.22135695394624397,,classic,True
00-0040581,Dont'e Thornton Jr.,WR,LV,3300,43727801,2.136363636363636,1.62,0.9719695039304423,0.979319298896411,1.7877820971116405,MIA,22.0,40.44,,,,47.6158866004159,0.5463186236295515,,classic,True
00-0035021,Ashton Dulin,WR,IND,3200,43727813,1.6666666666666667,1.4240000000000002,1.1616547694670842,0.9953445237874432,1.786786587651476,BAL,22.36,48.22,,,,59.368384066376166,1.195957257941921,,classic,True
00-0039521,Xavier Weaver,WR,ARI,3100,43727831,1.9571428571428573,3.023000000000001,0.8921906758016104,0.7963646480571269,1.7692184433521205,LAC,17.89,46.22,,,,46.94964314450819,0.5225842082181743,,classic,True
00-0039603,British Brooks,RB,HOU,4000,43727481,0.975,2.205,1.089311781012709,0.9806547343039971,1.6984996207413392,BUF,22.03,44.5,,,,49.11777420327737,0.7352738779235858,,classic,True
00-0037098,Samori Toure,WR,PHI,3000,43728089,1.3,1.3,1.1358146979762198,1.1493647407956968,1.6971049757107948,WAS,25.82,47.39,,,,63.91528731308192,1.6194292955784633,,classic,True
00-0040556,Corey Kiner,RB,ARI,4000,43727585,2.325,2.7195652173913043,0.8434331936092995,0.7963646480571269,1.6941677370110964,LAC,17.89,46.22,,,,44.91726148587513,0.5556890480307801,,classic,True
00-0038589,Josh Whyle,TE,GB,2500,43728367,2.433333333333333,1.648,0.8012285541365366,1.0055828619122693,1.644168607597817,MIN,22.59,45.06,,,,52.80366007406823,0.5634251238856135,,classic,True
00-0034418,Cedrick Wilson Jr.,WR,DET,3000,43727933,1.5666666666666669,1.318,0.903828278369348,1.241509783919132,1.6184590373508119,NO,27.89,48.83,,,,68.55077745383869,2.20583578202199,,classic,True
00-0034386,Justin Watson,WR,HOU,3000,43727873,2.0,1.58125,0.8611443084251793,0.9806547343039971,1.5121563882040674,BUF,22.03,44.5,,,,50.984539745237576,0.6838777965338063,,classic,True
00-0040238,LeQuint Allen Jr.,RB,JAX,4300,43727447,1.55,1.211,0.9949779700285252,1.068348326068812,1.4674480988067187,CLE,24.0,40.5,,,,47.55016587915954,0.6623113954547448,,classic,True
00-0040009,Savion Williams,WR,GB,3200,43727811,2.1250000000000004,1.5350000000000004,0.7717568018604851,1.0055828619122693,1.4201997067326824,MIN,22.59,45.06,,,,55.892151791592205,0.9485679042852146,,classic,True
00-0036265,A.J. Dillon,RB,CAR,4000,43727611,1.5166666666666668,1.5510000000000002,0.9636940713262176,0.9575071872391728,1.4153355047115688,CHI,21.51,45.83,,,,48.1643209007741,0.6899916522510152,,classic,True
00-0039648,David Martin-Robinson,TE,TEN,2500,43728383,1.181818181818182,1.443,1.1455223480785868,0.9272373180005563,1.3940029680301511,NYJ,20.83,39.17,,,,37.877629816405324,0.2082971704039251,,classic,True
00-0039458,Brenden Bates,TE,CLE,2500,43728357,1.7600000000000002,1.6290000000000002,1.1113672711159468,0.7344894741723083,1.383199274782092,JAX,16.5,40.5,,,,36.08935466078323,0.18488747933593777,,classic,True
00-0037292,Drew Ogletree,TE,IND,2500,43728389,1.1545454545454543,2.151,0.8211376015888525,0.9953445237874432,1.350835635856745,BAL,22.36,48.22,,,,54.37032148766843,0.6254544728362813,,classic,True
00-0037132,Britain Covey,WR,PHI,3000,43728085,0.6666666666666666,1.4,1.1358146979762198,1.1493647407956968,1.348980878129093,WAS,25.82,47.39,,,,63.07299340627188,1.5309996275086424,,classic,True
00-0037340,Zaire Mitchell-Paden,TE,NO,2500,43728425,1.2333333333333334,1.45625,1.0281916950929382,0.9325790596309005,1.2894804447624222,DET,20.95,48.83,,,,50.19137577811047,0.4733722900140237,,classic,True
00-0038809,Ben Sims,TE,MIA,2500,43728409,2.0,2.10625,0.7565438031880053,0.8208476305295372,1.2750053833525372,LV,18.44,40.44,,,,36.3149082026633,0.18768862186415636,,classic,True
00-0038953,Dylan Drummond,WR,ATL,3000,43727841,1.8666666666666665,0.716,1.1465335424465044,0.8609106927571176,1.27462733630472,PIT,19.34,41.61,,,,44.18232807716021,0.43454454680862603,,classic,True
00-0039164,Anthony Richardson Sr.,QB,IND,4900,43727256,1.0799999999999998,1.2766666666666666,1.0862270776433869,0.9953445237874432,1.27397885423107,BAL,22.36,48.22,,,,53.287738905085845,0.6100666617866374,,classic,True
00-0038102,Kenny Pickett,QB,CAR,4000,43727319,1.2866666666666668,1.0866000000000002,1.1124247010029342,0.9575071872391728,1.2639480086593853,CHI,21.51,45.83,,,,44.44784580498866,0.3384045340519058,,classic,True
00-0036741,Jack Stoll,TE,CLE,2500,43728351,1.8444444444444448,1.119,1.1113672711159468,0.7344894741723083,1.2095114211899012,JAX,16.5,40.5,,,,34.738003309431875,0.16895921089509613,,classic,True
00-0040039,Amar Johnson,RB,LAC,4000,43727597,0.8,0.8,1.1940378460178651,1.2610961698970602,1.2046372434602124,ARI,28.33,46.22,,,,62.14808484970342,1.752731012864848,,classic,True
00-0031237,Teddy Bridgewater,QB,DET,4000,43727283,0.96,1.29125,0.8589644992433452,1.241509783919132,1.2003809415996933,NO,27.89,48.83,,,,61.43966634272756,1.0505089730994817,,classic,True
00-0034981,Foster Moreau,TE,HOU,2600,43728299,1.842857142857143,2.123,0.6049861794572504,0.9806547343039971,1.1764369412824445,BUF,22.03,44.5,,,,46.591679142699554,0.3723753629390174,,classic,True
00-0036176,Mason Kinsey,WR,TEN,3000,43727963,1.1333333333333335,1.388,0.9874735468249608,0.9272373180005563,1.1542945420567396,NYJ,20.83,39.17,,,,40.94553643269904,0.3502027785917919,,classic,True
00-0038416,Tyson Bagent,QB,CHI,4000,43727275,1.29,1.2083333333333337,0.8475616769546165,1.0825929704163961,1.1461907549038628,CAR,24.32,45.83,,,,52.44752186588921,0.5768335577947608,,classic,True
00-0034798,Durham Smythe,TE,BAL,2500,43728517,0.9285714285714286,0.781,1.1458762866999612,1.151145321339145,1.1275223000750534,IND,25.86,48.22,,,,59.27005358127808,0.8670766214624411,,classic,True
00-0040208,Tahj Brooks,RB,CIN,4100,43727461,0.5333333333333333,1.2900000000000005,1.0046738358934528,1.2214782528053418,1.1187857020223126,TB,27.44,51.39,,,,59.410299587815416,1.4603207930007651,,classic,True
00-0036497,Tim Jones,WR,JAX,3000,43728183,1.25,1.0416666666666667,0.8756913116348509,1.068348326068812,1.0719767516999013,CLE,24.0,40.5,,,,53.38294303896674,0.8024526053754274,,classic,True
00-0033589,David Moore,WR,CAR,3000,43728169,0.9,0.99375,1.1561039392949728,0.9575071872391728,1.048169633794839,CHI,21.51,45.83,,,,49.74892107380587,0.6298014830927494,,classic,True
00-0040628,Drake Dabney,TE,GB,2500,43728369,1.3,1.3,0.8012285541365366,1.0055828619122693,1.0474122132687826,MIN,22.59,45.06,,,,49.76311953352769,0.4600484201234514,,classic,True
00-0034487,Trent Sherfield Sr.,WR,BUF,3000,43727857,1.275,1.1315217391304346,0.8439175940979363,1.0002411202819252,1.015697864433679,HOU,22.47,44.5,,,,52.57262505616686,0.7602532456108272,,classic,True
00-0038640,Jalen Brooks,WR,ARI,3000,43728101,1.6200000000000003,1.2040000000000002,0.8921906758016104,0.7963646480571269,1.003238868310855,LAC,17.89,46.22,,,,45.69516285776983,0.4806570950614256,,classic,True
00-0036842,Kene Nwangwu,RB,NYJ,4000,43727569,1.09,1.405,0.9749434184623214,0.8159510340350551,0.9923938477989532,TEN,18.33,39.17,,,,35.37971247612345,0.2942330884321648,,classic,True
00-0036182,Nick Westbrook-Ikhine,WR,IND,3700,43727753,1.5307692307692309,0.136,1.1616547694670842,0.9953445237874432,0.9635982224704365,BAL,22.36,48.22,,,,60.04938765060556,1.25150541205089,,classic,True
00-0039737,Tip Reiman,TE,ARI,2500,43728455,1.6,1.375,0.7861861627281201,0.7963646480571269,0.9313101643476893,LAC,17.89,46.22,,,,40.30356157907178,0.2448619416182161,,classic,True
00-0036841,Austin Trammell,WR,JAX,3000,43728185,1.2666666666666668,0.7,0.8756913116348509,1.068348326068812,0.9199509578224605,CLE,24.0,40.5,,,,52.612333719970316,0.7622684878889086,,classic,True
00-0037258,Dameon Pierce,RB,PHI,4000,43727577,0.72,0.642,1.1589505966171607,1.1493647407956968,0.9071307843636887,WAS,25.82,47.39,,,,59.02540967125766,1.423326595966118,,classic,True
00-0040429,Josh Williams,RB,TB,4000,43727605,0.55,0.6416666666666667,1.2885323619611362,1.06567745525364,0.8181744335685791,CIN,23.94,51.39,,,,59.94151502965718,1.5129637804265126,,classic,True
00-0040494,Max Brosmer,QB,MIN,4000,43727298,0.602857142857143,1.0384000000000002,0.9210304939794632,1.0002411202819252,0.7560061829976594,GB,22.47,45.06,,,,46.6087625526401,0.3908419047926173,,classic,True
00-0039650,Bryce Oliver,WR,TEN,3000,43727961,0.9,0.75,0.9874735468249608,0.9272373180005563,0.7553884166024405,NYJ,20.83,39.17,,,,39.69105614596069,0.32210588761246134,,classic,True
00-0040582,Arian Smith,WR,NYJ,3000,43728065,1.0384615384615383,0.509,1.1578266107276969,0.8159510340350551,0.7309665305423602,TEN,18.33,39.17,,,,37.16490590091643,0.2721818253910174,,classic,True
00-0036862,Ben Skowronek,WR,PIT,3000,43728109,1.05625,0.2759999999999999,1.0942791756538677,0.9913382175646851,0.7226129112581702,ATL,22.27,41.61,,,,48.30858072875847,0.5721390028641208,,classic,True
00-0035544,Tom Kennedy,WR,DET,3000,43727935,1.2666666666666666,0.0,0.903828278369348,1.241509783919132,0.7106707120329425,NO,27.89,48.83,,,,65.86260541082792,1.8439223358200547,,classic,True
00-0038090,Skyy Moore,WR,GB,3000,43727951,0.8705882352941177,0.91,0.7717568018604851,1.0055828619122693,0.6909264725618498,MIN,22.59,45.06,,,,53.56240268764956,0.8121107894929308,,classic,True
00-0040142,Kaleb Johnson,RB,PIT,4400,43727439,0.8800000000000001,0.504,0.9794967256364588,0.9913382175646851,0.6719406763672017,ATL,22.27,41.61,,,,42.32328842867196,0.46744296183926354,,classic,True
00-0037755,Jelani Woods,TE,NYJ,2500,43728435,0.7,0.8166666666666667,1.064912827060543,0.8159510340350551,0.6589285144845766,TEN,18.33,39.17,,,,32.15231266251674,0.1422061767776629,,classic,True
00-0040509,Ben Yurosek,TE,MIN,2500,43728413,0.5666666666666667,0.845,0.9109495267626332,1.0002411202819252,0.6431335761403633,GB,22.47,45.06,,,,47.539693483571035,0.39666946092090494,,classic,True
00-0040154,Tai Felton,WR,MIN,3000,43728025,0.4583333333333333,0.8,1.016950369118243,1.0002411202819252,0.6399855502007096,GB,22.47,45.06,,,,52.173278681672365,0.7402800081742367,,classic,True
00-0038397,Evan Hull,RB,ARI,4000,43727485,1.0666666666666669,0.8240000000000001,0.8434331936092995,0.7963646480571269,0.634961851036471,LAC,17.89,46.22,,,,42.05519252035789,0.4591625441082919,,classic,True
00-0038573,Derius Davis,WR,LAC,3000,43728125,0.3181818181818182,0.699,0.9815399007789108,1.2610961698970602,0.6295420712635523,ARI,28.33,46.22,,,,62.34756575441236,1.458719549349496,,classic,True
00-0040259,Gage Larvadain,WR,CLE,3000,43727921,1.1076923076923078,0.52,1.0165675532443046,0.7344894741723083,0.6076648779741043,JAX,16.5,40.5,,,,36.98613854143808,0.2689572633573205,,classic,True
00-0040534,Ke'Shawn Williams,WR,CIN,3000,43727903,0.2272727272727272,0.71,1.0238410548491406,1.2214782528053418,0.5860764408614358,TB,27.44,51.39,,,,65.389288587939,1.7866467735650362,,classic,True
00-0037093,Dareke Young,WR,LV,3000,43727991,0.85,0.368,0.9719695039304423,0.979319298896411,0.5796879123209525,MIA,22.0,40.44,,,,42.86678265776356,0.39805708943571655,,classic,True
00-0039050,Payne Durham,TE,TB,2500,43728481,0.2625,0.42,1.5692753625192133,1.06567745525364,0.5706864941920331,CIN,23.94,51.39,,,,56.72809471278859,0.7319142949456314,,classic,True
00-0036425,DeeJay Dallas,RB,JAX,4000,43727619,0.42,0.525,0.9949779700285252,1.068348326068812,0.5022594905368886,CLE,24.0,40.5,,,,48.619131396400924,0.7112330821235692,,classic,True
00-0036630,Tylan Wallace,WR,CLE,3000,43727915,1.318181818181818,0.0,1.0165675532443046,0.7344894741723083,0.4921156104920031,JAX,16.5,40.5,,,,36.44850413283593,0.25948793306085616,,classic,True
00-0037487,Deven Thompkins,WR,LV,3000,43728003,0.8857142857142859,0.1119999999999999,0.9719695039304423,0.979319298896411,0.47484639686248337,MIA,22.0,40.44,,,,42.508359718695466,0.38865830845817717,,classic,True
00-0039816,Anthony Gould,WR,IND,3000,43727977,0.2363636363636363,0.5589999999999999,1.1616547694670842,0.9953445237874432,0.4598182952200984,BAL,22.36,48.22,,,,54.70888585849086,0.8766159494626367,,classic,True
00-0039589,Kameron Johnson,WR,TB,3000,43728139,1.0411764705882351,0.0,0.8222502156330039,1.06567745525364,0.4561672722818351,CIN,23.94,51.39,,,,60.26582599245536,1.2696945746191561,,classic,True
00-0040488,Carter Runyon,TE,LV,2500,43728399,0.4333333333333333,0.325,1.219760973911889,0.979319298896411,0.45292802926302544,MIA,22.0,40.44,,,,38.27436766212276,0.21387996654360705,,classic,True
00-0033757,Robert Tonyan,TE,PIT,2500,43728467,0.55,0.6416666666666667,0.7667195385525224,0.9913382175646851,0.4528800351794025,ATL,22.27,41.61,,,,42.12384760854148,0.2764546934140085,,classic,True
00-0040644,Trevor Etienne,RB,CAR,4500,43727429,0.8058823529411765,0.1119999999999999,0.9636940713262176,0.9575071872391728,0.423485216755137,CHI,21.51,45.83,,,,42.405700211118926,0.4700182169185627,,classic,True
00-0039021,Roschon Johnson,RB,CHI,4000,43727489,0.2833333333333334,0.395,1.0994897617548982,1.0825929704163961,0.4037100450484209,CAR,24.32,45.83,,,,53.826832210716795,1.0064456587681316,,classic,True
00-0033662,Cooper Rush,QB,ATL,4000,43727271,0.43,0.2891304347826087,1.152839767342732,0.8609106927571176,0.3568656314899109,PIT,19.34,41.61,,,,35.73250728862973,0.18927849677326558,,classic,True
00-0037120,Tyler Goodson,RB,ATL,4000,43727467,0.52,0.33,0.8862878493658852,0.8609106927571176,0.3242812417114151,PIT,19.34,41.61,,,,38.025610736905605,0.35099272206965937,,classic,True
00-0039686,Colson Yankoff,TE,WAS,2500,43728495,0.38,0.6480000000000001,0.6273562063863108,0.9601780580543448,0.30962006327356323,PHI,21.57,47.39,,,,45.35743834213222,0.3429620040464621,,classic,True
00-0038576,Charlie Jones,WR,CIN,3000,43727901,0.4285714285714285,0.0,1.0238410548491406,1.2214782528053418,0.2679856248916085,TB,27.44,51.39,,,,64.31401977073472,1.6630544876400262,,classic,True
00-0037013,Zach Wilson,QB,NO,4000,43727300,0.345,0.1517391304347826,1.1181261121472983,0.9325790596309005,0.25898512836102855,DET,20.95,48.83,,,,45.446631033365726,0.36170454626285414,,classic,True
00-0039266,Kendall Milton,RB,CIN,4000,43727499,0.2,0.2,1.0046738358934528,1.2214782528053418,0.24543744834127512,TB,27.44,51.39,,,,61.75512717402232,1.707410630826018,,classic,True
00-0040205,Kalel Mullings,RB,TEN,4000,43727531,0.175,0.2173913043478261,1.2741224839629843,0.9272373180005563,0.2317882735082011,NYJ,20.83,39.17,,,,34.278375389564694,0.27340379325830594,,classic,True
00-0039407,Dylan Laube,RB,LV,4000,43727539,0.3352941176470588,0.048,1.131898595170816,0.979319298896411,0.21243887480610782,MIA,22.0,40.44,,,,38.722177540967124,0.36767642641913617,,classic,True
00-0036331,Devin Duvernay,WR,ARI,3000,43728097,0.2705882352941177,0.272,0.8921906758016104,0.7963646480571269,0.19275694303656318,LAC,17.89,46.22,,,,42.46935640615693,0.38764902377666705,,classic,True
00-0037594,Julius Chestnut,RB,TEN,4000,43727533,0.25,0.02,1.2741224839629843,0.9272373180005563,0.15949087850259602,NYJ,20.83,39.17,,,,33.5887202171509,0.26111809782969353,,classic,True
00-0038911,Malik Cunningham,WR,DET,3000,43727937,0.1,0.1,0.903828278369348,1.241509783919132,0.11221116505783303,NO,27.89,48.83,,,,63.53285630688528,1.5786631796643786,,classic,True
00-0038710,Blake Whiteheart,TE,CLE,2500,43728353,0.2666666666666666,0.0,1.1113672711159468,0.7344894741723083,0.10883834167656864,JAX,16.5,40.5,,,,31.021787093215664,0.13188226363287178,,classic,True
00-0038896,Jacob Saylors,RB,DET,4000,43727517,0.1,0.0,0.9433381098418396,1.241509783919132,0.05855817464562124,NO,27.89,48.83,,,,59.95307630441339,1.5141303492669715,,classic,True
00-0036825,Feleipe Franks,TE,CAR,2500,43728503,0.04,0.04,0.9826220975909709,0.9575071872391728,0.03763470883133546,CHI,21.51,45.83,,,,41.29619415333701,0.26161397857333285,,classic,True
00-0033319,Nick Mullens,QB,JAX,4000,43727321,-0.01,0.0782608695652173,0.8166730191091996,1.068348326068812,0.02977850580587118,CLE,24.0,40.5,,,,44.180434078393255,0.3324251020406569,,classic,True
00-0039364,Sione Vaki,RB,DET,4000,43727515,0.05,0.0,0.9433381098418396,1.241509783919132,0.02927908732281062,NO,27.89,48.83,,,,59.6082487182065,1.4797197940568865,,classic,True
00-0035289,Gardner Minshew II,QB,ARI,4100,43727268,-0.08,0.1239130434782607,0.7716390880448535,0.7963646480571269,0.013492416340994332,LAC,17.89,46.22,,,,34.14139941690962,0.1702291720786088,,classic,True
00-0040464,DJ Uiagalelei,QB,LAC,4000,43727313,0.0,0.0,1.0400384303979038,1.2610961698970602,0.0,ARI,28.33,46.22,,,,44.74003887269194,0.0,,classic,True
00-0038391,Sean Clifford,QB,CIN,4000,43727279,0.0,0.0,1.19325483368253,1.2214782528053418,0.0,TB,27.44,51.39,,,,48.14018464528668,0.0,,classic,True
00-0041237,Chase Curtis,TE,NYJ,2500,43728437,0.0,0.0,1.064912827060543,0.8159510340350551,0.0,TEN,18.33,39.17,,,,18.63879914900323,0.0,,classic,True
00-0040415,Connor Bazelak,QB,TB,4000,43727315,0.0,0.0,1.1299619530039535,1.06567745525364,0.0,CIN,23.94,51.39,,,,43.91277939747327,0.0,,classic,True
00-0041251,Jalon Daniels,QB,TB,4000,43727316,0.0,0.0,1.1299619530039535,1.06567745525364,0.0,CIN,23.94,51.39,,,,43.91277939747327,0.0,,classic,True
00-0040998,Roman Hemby,RB,LV,4100,43727459,0.0,0.0,1.131898595170816,0.979319298896411,0.0,MIA,22.0,40.44,,,,21.54976374786368,0.0,,classic,True
00-0039677,Sam Hartman,QB,WAS,4000,43727317,0.0,0.0,0.8914408918378256,0.9601780580543448,0.0,PHI,21.57,47.39,,,,33.55563654033042,0.0,,classic,True
00-0041117,Athan Kaliakmanis,QB,WAS,4000,43727318,0.0,0.0,0.8914408918378256,0.9601780580543448,0.0,PHI,21.57,47.39,,,,33.55563654033042,0.0,,classic,True
00-0041565,Drew Allar,QB,PIT,4000,43727311,0.0,0.0,1.001066759284527,0.9913382175646851,0.0,ATL,22.27,41.61,,,,29.984207968901845,0.0,,classic,True
00-0041092,Taylen Green,QB,CLE,4000,43727281,0.0,0.0,0.9729205523693109,0.7344894741723083,0.0,JAX,16.5,40.5,,,,19.5578231292517,0.0,,classic,True
00-0040203,Will Howard,QB,PIT,4000,43727310,0.0,0.0,1.001066759284527,0.9913382175646851,0.0,ATL,22.27,41.61,,,,29.984207968901845,0.0,,classic,True
00-0039577,Kedon Slovis,QB,ARI,4000,43727308,-0.04,-0.0466666666666666,0.7716390880448535,0.7963646480571269,0.0,LAC,17.89,46.22,,,,26.474732750242953,0.0,,classic,True
00-0039811,MarShawn Lloyd,RB,GB,4800,43727399,0.0,0.0,0.8913768397369797,1.0055828619122693,0.0,MIN,22.59,45.06,,,,37.452774705941486,0.0,,classic,True
00-0041558,Sam Roush,TE,CHI,2800,43728287,0.0,0.0,1.0312886580299652,1.0825929704163961,0.0,CAR,24.32,45.83,,,,42.60292727129462,0.0,,classic,True
00-0040891,Cole Payton,QB,PHI,4000,43727307,0.0,0.0,1.197801528645757,1.1493647407956968,0.0,WAS,25.82,47.39,,,,42.65184645286686,0.0,,classic,True
00-0041041,Oscar Delp,TE,NO,2700,43728291,0.0,0.0,1.0281916950929382,0.9325790596309005,0.0,DET,20.95,48.83,,,,36.74542983216453,0.0,,classic,True
00-0038658,Adrian Martinez,QB,NYJ,4000,43727304,-0.1,-0.1,1.168572775310725,0.8159510340350551,0.0,TEN,18.33,39.17,,,,18.66132167152575,0.0,,classic,True
00-0041472,Marlin Klein,TE,HOU,2700,43728295,0.0,0.0,0.6049861794572504,0.9806547343039971,0.0,BUF,22.03,44.5,,,,32.7403277913482,0.0,,classic,True
