player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0035359,David Sills V,WR,TB,3000,43728141,3.9521,3.9521,0.8216351041247322,1.0648084656869106,3.457611689143366,CIN,23.94,51.39,12.0,1.0,5.6063,statline_mc+recal_10_4b,0.0,8.798689970684757,0.0,0.0,0.0,0.0,0.0,0.0,2.411,1.3525,14.196116891433652,0.1095,76.81711821696327,5.468521800424558,,classic,True
00-0041029,Jordyn Tyson,WR,NO,5100,43727687,3.1779,3.1779,1.1600139047999032,0.9376007709557257,3.456375771927663,DET,21.08,49.11,0.0,0.0,6.0218,statline_mc+recal_10_4b,0.0,8.614286269314931,0.0,0.0,0.0,0.03825,0.18875047408147577,0.00075,1.88725,1.16425,16.240007245195155,0.09925,24.39417719240581,0.16598557489245125,,classic,True
00-0041433,Kadarius Calloway,RB,TB,4000,43727607,2.5059,2.5059,1.2885323619611362,1.0648084656869106,3.4381813697134564,CIN,23.94,51.39,0.0,0.0,5.7034,statline_mc+recal_10_4b,0.15126481057724278,8.576181066724367,0.0,0.0,0.0,2.53,14.890875416622707,0.1025,0.73675,0.54775,6.07093828051186,0.0265,25.315814636349945,0.19887966299614748,,classic,True
00-0041027,Jeremiyah Love,RB,ARI,6400,43727345,5.0806,5.0806,0.8434331936092995,0.8006078689375267,3.4307195957906798,LAC,18.0,46.28,0.0,0.0,5.4403,statline_mc+recal_10_4b,0.3057702754503049,8.215133682556266,0.0,0.0,0.0,3.97175,11.296594782534628,0.08175,1.39975,1.0455,5.788101175372165,0.0315,17.933762485569442,0.12157886212349635,,classic,True
00-0036252,Michael Pittman Jr.,WR,PIT,4900,43727697,3.1135,3.1135,1.092697471452753,1.0043180933671862,3.4167935235470273,ATL,22.58,42.17,17.0,1.0,5.8244,statline_mc+recal_10_4b,0.0,8.719361468509891,0.0,0.0,0.0,0.0,0.0,0.0,1.81125,1.23075,14.44043523547027,0.115,67.16654145341285,2.873803914926159,,classic,True
00-0040719,Bhayshul Tuten,RB,JAX,5800,43727357,3.2155,3.2155,0.9949779700285252,1.067477158583369,3.4152496414928666,CLE,24.0,40.5,15.0,1.0,5.8522,statline_mc+recal_10_4b,0.17120939225893753,9.404513188652489,0.0,0.0,0.0,4.22775,16.838116435544702,0.18875,0.3345,0.25425,2.06937997938396,0.019,59.75854539978919,1.9761029638234944,,classic,True
00-0040878,Mike Washington Jr.,RB,LV,4600,43727415,3.045,3.045,1.131898595170816,0.9798550751496508,3.3771570666445188,MIA,22.03,40.44,0.0,0.0,5.6396,statline_mc+recal_10_4b,0.1768035855912152,8.466599397726958,0.0,0.0,0.0,3.026,14.633958718777496,0.098,0.798,0.5915,5.1476119476676905,0.032,17.853820960698688,0.12093263901306021,,classic,True
00-0039041,Elijah Higgins,TE,ARI,2500,43728457,5.3635,5.3635,0.7860774817983541,0.8006078689375267,3.375450666611356,LAC,18.0,46.28,17.0,1.0,4.7914,statline_mc+recal_10_4b,0.0,7.534588869552942,0.0,0.0,0.0,0.0,0.0,0.0,2.4645,1.82175,11.672006666113557,0.06325,59.04145052411515,1.2392237424485684,,classic,True
00-0040876,Elijah Sarratt,WR,BAL,3400,43727793,2.4716,2.4716,1.1739282612668898,1.1488722919253507,3.333483977516551,IND,25.83,48.22,0.0,0.0,5.8577,statline_mc+recal_10_4b,0.0,8.668861247601356,0.0,0.0,0.0,0.058,0.391187785153713,0.00175,1.55875,0.96625,16.356151990011796,0.104,27.18402631043495,0.19991471039023234,,classic,True
00-0035640,DK Metcalf,WR,PIT,5400,43727675,2.9932,2.9932,1.092697471452753,1.0043180933671862,3.2847622938369048,ATL,22.58,42.17,15.0,0.6,5.8008,statline_mc+recal_10_4b,0.0,8.620823318413432,0.0,0.0,0.0,0.04575,0.2639606652748271,0.00275,1.71225,1.0245,15.856162273094226,0.09575,48.37707580097352,0.8211951618614813,,classic,True
00-0041044,Zachariah Branch,WR,ATL,3800,43727745,3.2714,3.2714,1.1448763082039513,0.8708834485442651,3.261772232152766,PIT,19.58,42.17,0.0,0.0,5.6424,statline_mc+recal_10_4b,0.0,8.251464922162599,0.0,0.0,0.0,0.09475,0.5539215815372622,0.002,1.89025,1.15825,14.626300739990397,0.088,20.27583892880061,0.12613402121500553,,classic,True
00-0035249,Josh Oliver,TE,MIN,2800,43728281,3.5308,3.5308,0.9108235987747952,1.0118793899071519,3.2541223999786033,GB,22.75,45.0,12.0,1.0,5.1292,statline_mc+recal_10_4b,0.0,8.528595471538738,0.0,0.0,0.0,0.0,0.0,0.0,1.7645,1.227,12.793723999786033,0.12175,70.06264470560652,2.5837231709602313,,classic,True
00-0040024,Darius Cooper,WR,PHI,3000,43728083,2.4848,2.4848,1.1341729570755004,1.1426453418336147,3.2201495821255217,WAS,25.69,46.78,6.0,0.8,5.7916,statline_mc+recal_10_4b,0.0,8.531351001420774,0.0,0.0,0.0,0.0,0.0,0.0,1.55025,1.019,15.848995821255217,0.09275,64.90913391557496,2.4722847478916674,,classic,True
00-0038951,Sean Tucker,RB,TB,4700,43727411,2.3416,2.3416,1.2885323619611362,1.0648084656869106,3.2127268937288123,CIN,23.94,51.39,17.0,1.0,5.9221,statline_mc+recal_10_4b,0.06848384990869245,8.730107125276936,0.0,0.0,0.0,3.007,16.209434945897904,0.20525,0.19425,0.144,1.355333991390216,0.00825,69.08951965065502,3.6810265063400096,,classic,True
00-0033217,Mo Alie-Cox,TE,IND,2500,43728387,3.9287,3.9287,0.8210240890364352,0.9958672325284014,3.2122601578895487,BAL,22.39,48.22,11.0,0.8,4.9231,statline_mc+recal_10_4b,0.0,8.132794336736653,0.0,0.0,0.0,0.0,0.0,0.0,2.13125,1.417,12.41010157889549,0.09175,61.86153175463789,1.4955448443079358,,classic,True
00-0040891,Cole Payton,QB,PHI,4000,43727307,2.3412,2.3412,1.1995381395684492,1.1426453418336147,3.208900289926586,WAS,25.69,46.78,0.0,0.0,6.7697,statline_mc+recal_10_4b,0.5617457881684405,7.360622990167413,4.41,42.931733558284556,0.27475,0.57675,3.27880947595204,0.0325,0.0,0.0,0.0,0.0,22.535092188258126,0.11775120555283275,,classic,True
00-0037252,Greg Dulcich,TE,MIA,3500,43728247,5.1772,5.1772,0.7564392199635259,0.8192887192127357,3.208534227149256,LV,18.42,40.44,9.0,1.0,4.9435,statline_mc+recal_10_4b,0.0,7.519012000897455,0.0,0.0,0.0,0.0,0.0,0.0,2.21825,1.59275,11.675342271492559,0.07225,57.822430956497946,1.1424981199871622,,classic,True
00-0026158,Joe Flacco,QB,CIN,4400,43727264,2.1735,2.1735,1.1931875586346252,1.2204822179803185,3.1652550331189566,TB,27.44,51.39,13.0,0.7740237268827681,6.789,statline_mc+recal_10_4b,0.48839501705900246,7.395485697384991,4.5155,40.07435907511298,0.24925,0.81575,4.035306701144374,0.05325,0.0,0.0,0.0,0.0,57.613438444797175,1.2206397532420572,,classic,True
00-0037291,Jalen Nailor,WR,LV,4300,43727719,3.3039,3.3039,0.9705645898263214,0.9798550751496508,3.1420881010806943,MIA,22.03,40.44,17.0,1.0,5.6542,statline_mc+recal_10_4b,0.0,8.077904156635958,0.0,0.0,0.0,0.07725,0.46538249347556854,0.00275,1.81175,1.05425,14.025498517331377,0.0975,59.7062575323598,1.7476714408935339,,classic,True
00-0041438,Carnell Tate,WR,TEN,5300,43727679,3.404,3.404,0.986046222708545,0.9291499101169407,3.1187158722319586,NYJ,20.89,39.28,0.0,0.0,5.5086,statline_mc+recal_10_4b,0.0,7.6797643704807514,0.0,0.0,0.0,0.08275,0.45720480429163807,0.00225,1.8945,1.1605,13.647453918027947,0.08225,18.58872728553317,0.11271594496648722,,classic,True
00-0032104,Ameer Abdullah,RB,JAX,4000,43727617,2.9144,2.9144,0.9949779700285252,1.067477158583369,3.0954371118830832,CLE,24.0,40.5,13.0,1.0,5.5466,statline_mc+recal_10_4b,0.0,7.4088106306281905,0.0,0.0,0.0,0.98625,4.385981141881031,0.03925,1.44425,1.16675,9.7433899769498,0.04275,60.344752296340914,2.0548588612576926,,classic,True
00-0034613,Tanner Hudson,TE,CIN,2500,43728339,2.1114,2.1114,1.1886270082116923,1.2204822179803185,3.0630216761966857,TB,27.44,51.39,10.0,0.8,5.1633,statline_mc+recal_10_4b,0.0,8.322713076750267,0.0,0.0,0.0,0.0,0.0,0.0,1.34425,0.95375,13.505216761966862,0.12175,69.07043829313325,2.418347254187728,,classic,True
00-0041096,Kaytron Allen,RB,WAS,4600,43727421,3.1276,3.1276,1.0360113029154558,0.9376007709557257,3.0380689005503276,PHI,21.08,46.78,0.0,0.0,5.5982,statline_mc+recal_10_4b,0.15671464453325312,7.91252535429711,0.0,0.0,0.0,3.41225,14.315438463196204,0.10025,0.645,0.48675,3.797750542307072,0.02125,19.070256738443007,0.13114838691901207,,classic,True
00-0041104,Demond Claiborne,RB,MIN,4400,43727433,3.0572,3.0572,0.9773539928486292,1.0118793899071519,3.0234962361314746,GB,22.75,45.0,0.0,0.0,5.4028,statline_mc+recal_10_4b,0.14793900580843433,7.956500560152692,0.0,0.0,0.0,2.736,11.571981630005398,0.0835,0.889,0.67175,5.110480731309347,0.0295,20.288958741153436,0.1422485965541387,,classic,True
00-0037475,Stone Smartt,TE,PHI,2500,43728445,2.2088,2.2088,1.1948200778488207,1.1426453418336147,3.015517013252567,WAS,25.69,46.78,6.0,0.8,5.2083,statline_mc+recal_10_4b,0.0,8.208988152933918,0.0,0.0,0.0,0.0,0.0,0.0,1.39625,0.95625,13.687670132525675,0.109,64.01058805427742,1.7259213171071113,,classic,True
00-0032464,Kalif Raymond,WR,CHI,3300,43727795,3.201,3.201,0.8635310785418118,1.077262365870383,2.97777127683248,CAR,24.22,45.94,15.0,0.8,5.5405,statline_mc+recal_10_4b,0.0,7.399162573929926,0.0,0.0,0.0,0.0,0.0,0.0,1.645,1.13425,13.4002127683248,0.07725,61.41935014321266,1.9591103570751105,,classic,True
00-0039811,MarShawn Lloyd,RB,GB,4800,43727399,3.3599,3.3599,0.8913768397369797,0.989640282436665,2.96390994969335,MIN,22.25,45.0,0.0,0.0,5.3418,statline_mc+recal_10_4b,0.1619440630651733,7.723794813722827,0.0,0.0,0.0,2.9295,11.397249093823433,0.0785,0.94225,0.70775,4.761850403110064,0.02775,19.133816443306728,0.13170528280810495,,classic,True
00-0040187,Mitchell Evans,TE,CAR,2600,43728303,3.1213,3.1213,0.9824862617187085,0.9660668285179489,2.9625401320086455,CHI,21.72,45.94,14.0,1.0,4.9338,statline_mc+recal_10_4b,0.0,7.619889675154295,0.0,0.0,0.0,0.0,0.0,0.0,1.75525,1.2235,11.897901320086461,0.089,62.92473843087834,1.6053969227231522,,classic,True
00-0036894,Pat Freiermuth,TE,PIT,3400,43728253,3.7081,3.7081,0.7666135486530938,1.0043180933671862,2.854950876495049,ATL,22.58,42.17,15.0,1.0,4.8746,statline_mc+recal_10_4b,0.0,7.465048367919299,0.0,0.0,0.0,0.0,0.0,0.0,1.73525,1.24175,11.062008764950491,0.08375,67.61312681339936,2.1944473880199027,,classic,True
00-0035229,T.J. Hockenson,TE,MIN,3300,43728257,3.0718,3.0718,0.9108235987747952,1.0118793899071519,2.831095742745867,GB,22.75,45.0,15.0,0.6,4.8762,statline_mc+recal_10_4b,0.0,7.2524613660624215,0.0,0.0,0.0,0.0,0.0,0.0,1.6795,1.23475,11.013457427458667,0.08175,52.19400808886024,0.7850475475423049,,classic,True
00-0041547,KC Concepcion,WR,CLE,4600,43727709,3.7824,3.7824,1.0150981757714834,0.7338905465260661,2.817769492099409,JAX,16.5,40.5,0.0,0.0,5.2227,statline_mc+recal_10_4b,0.0,6.783416641819608,0.0,0.0,0.0,0.05425,0.19021256786623617,0.00125,1.99125,1.20825,11.537482353127857,0.068,17.729189165923213,0.10643860619159935,,classic,True
00-0041037,Denzel Boston,WR,CLE,4400,43727715,3.7354,3.7354,1.0150981757714834,0.7338905465260661,2.7827727373664883,JAX,16.5,40.5,0.0,0.0,5.1958,statline_mc+recal_10_4b,0.0,6.784567911654807,0.0,0.0,0.0,0.049,0.29352548536474493,0.0015,1.90775,1.1765,11.466701888300136,0.06775,17.82327518742859,0.10710833005037657,,classic,True
00-0040162,Dylan Sampson,RB,CLE,4700,43727413,4.5362,4.5362,0.834326579261025,0.7338905465260661,2.777533666181713,JAX,16.5,40.5,15.0,0.6,5.1005,statline_mc+recal_10_4b,0.15010091556111585,6.729353668100586,0.0,0.0,0.0,3.21475,6.343923369259482,0.03975,1.46,1.13925,5.771413292557641,0.03375,29.686264618782314,0.2661508532239323,,classic,True
00-0040729,Jack Bech,WR,LV,3600,43727759,2.9198,2.9198,0.9705645898263214,0.9798550751496508,2.776739170836603,MIA,22.03,40.44,14.0,0.8,5.403,statline_mc+recal_10_4b,0.0,6.829721702511332,0.0,0.0,0.0,0.0,0.0,0.0,1.74025,1.12475,12.612391708366035,0.05825,49.91756233272291,0.9100139196357228,,classic,True
00-0041483,Eli Stowers,TE,PHI,3100,43728265,2.0156,2.0156,1.1948200778488207,1.1426453418336147,2.7518678109426666,WAS,25.69,46.78,0.0,0.0,5.0595,statline_mc+recal_10_4b,0.0,7.829360355302345,0.0,0.0,0.0,0.0,0.0,0.0,1.26975,0.8515,12.801178109426662,0.098,26.9846074753573,0.1462207664336834,,classic,True
00-0033537,Deshaun Watson,QB,CLE,4700,43727259,3.8452,3.8452,0.972865699646388,0.7338905465260661,2.7453909726354153,JAX,16.5,40.5,0.0,0.0,6.6524,statline_mc+recal_10_4b,0.5206994762105971,6.436751080861823,7.8965,40.21503940310215,0.257,0.643,1.980393965113291,0.02275,0.0,0.0,0.0,0.0,12.52748665696264,0.06042483941526647,,classic,True
00-0040667,Matthew Golden,WR,GB,4700,43727705,3.5874,3.5874,0.7706412812484694,0.989640282436665,2.7359365422551853,MIN,22.25,45.0,14.0,1.0,5.1882,statline_mc+recal_10_4b,0.0,6.8824027348008965,0.0,0.0,0.0,0.2465,1.0885829448244744,0.0045,1.80775,1.16,11.33078247772738,0.04675,62.463375123256796,2.100325087003734,,classic,True
00-0041217,J'Mari Taylor,RB,JAX,4000,43727621,2.5724,2.5724,0.9949779700285252,1.067477158583369,2.732161780984856,CLE,24.0,40.5,0.0,0.0,5.3605,statline_mc+recal_10_4b,0.1148007538056308,7.580192397812852,0.0,0.0,0.0,2.79375,12.66183261692808,0.08625,0.57475,0.43725,3.7297851929204753,0.021,20.43273226923656,0.14361859053403206,,classic,True
00-0041251,Jalon Daniels,QB,TB,4000,43727316,2.255,2.255,1.129898246373674,1.0648084656869106,2.7129874446345266,CIN,23.94,51.39,0.0,0.0,6.679,statline_mc+recal_10_4b,0.44121008620680746,6.507411811877891,4.17725,35.749964594804375,0.2115,0.72475,3.5948886084235165,0.037,0.0,0.0,0.0,0.0,22.256331877729256,0.11558312295521164,,classic,True
00-0041511,Omar Cooper Jr.,WR,NYJ,4100,43727731,2.8655,2.8655,1.156153053142855,0.8179543727645064,2.7098171140189433,TEN,18.39,39.28,0.0,0.0,5.4877,statline_mc+recal_10_4b,0.0,6.941352081401712,0.0,0.0,0.0,0.05525,0.4007833060823503,0.0025,1.577,0.953,12.357387834107083,0.072,17.552493700208164,0.10519214745242476,,classic,True
00-0039880,Malik Washington,WR,MIA,4200,43727723,3.0374,3.0374,1.0886837147795838,0.8192887192127357,2.7091534461246596,LV,18.42,40.44,17.0,1.0,5.267,statline_mc+recal_10_4b,0.0,7.212430540125924,0.0,0.0,0.0,0.69025,3.4394646953372203,0.018,1.56125,1.0475,8.137069765909377,0.063,52.17209779155124,1.0576050664675334,,classic,True
00-0037742,Treylon Burks,WR,WAS,3400,43727789,3.3103,3.3103,0.8700295417269427,0.9376007709557257,2.7003654242258333,PHI,21.08,46.78,8.0,1.0,5.3779,statline_mc+recal_10_4b,0.0,6.8356405263030835,0.0,0.0,0.0,0.0,0.0,0.0,1.8835,1.0595,11.396154242258334,0.0785,62.849814527867764,2.1551380095458863,,classic,True
00-0038614,Scott Matlock,RB,LAC,4000,43727603,1.7938,1.7938,1.1940378460178651,1.2578439185307364,2.694057177491888,ARI,28.28,46.28,0.0,0.0,5.5905,statline_mc+recal_10_4b,0.0,7.5129282243682125,0.0,0.0,0.0,1.625,10.584735621831125,0.078,0.57,0.445,5.470836153087757,0.0245,24.10838227174622,0.1834981236825025,,classic,True
00-0040393,Kye Robichaux,RB,DET,4000,43727521,2.2868,2.2868,0.9433381098418396,1.246724364795493,2.6894440357252316,NO,28.03,49.11,0.0,0.0,5.328,statline_mc+recal_10_4b,0.07143877334730155,7.319907799337494,0.0,0.0,0.0,2.2705,11.063205305131756,0.0775,0.65475,0.4915,4.588735052120561,0.02625,25.0282675801837,0.19510348878578065,,classic,True
00-0039920,Malachi Corley,WR,CLE,3000,43727917,3.6059,3.6059,1.0150981757714834,0.7338905465260661,2.686269701524325,JAX,16.5,40.5,12.0,1.0,5.5005,statline_mc+recal_10_4b,0.0,6.75161245027668,0.0,0.0,0.0,1.1805,5.7217579189015835,0.02575,1.40875,0.9335,7.61093909634167,0.04025,49.66916310591476,0.8950682275269346,,classic,True
00-0039424,Devaughn Vele,WR,NO,3500,43727779,2.4662,2.4662,1.1600139047999032,0.9376007709557257,2.682293700531651,DET,21.08,49.11,9.0,0.4,5.399,statline_mc+recal_10_4b,0.0,7.312640173509555,0.0,0.0,0.0,0.0,0.0,0.0,1.493,0.933,12.29543700531651,0.08075,39.859114351004045,0.4653997421905553,,classic,True
00-0041165,Coleman Bennett,RB,CHI,4000,43727495,2.2601,2.2601,1.0994897617548982,1.077262365870383,2.676933662038586,CAR,24.22,45.94,0.0,0.0,5.4442,statline_mc+recal_10_4b,0.0594359268305936,7.309249952763838,0.0,0.0,0.0,2.27325,11.580309074283315,0.078,0.6035,0.447,4.569027546102548,0.0215,21.959069919188877,0.1590020272451398,,classic,True
00-0035125,Alec Ingold,RB,LAC,4000,43727601,1.7741,1.7741,1.1940378460178651,1.2578439185307364,2.664576702639347,ARI,28.28,46.28,0.0,0.0,5.4424,statline_mc+recal_10_4b,0.0,7.466228130536232,0.0,0.0,0.0,1.68175,10.999499755197215,0.08225,0.55575,0.42,5.011267271196253,0.02125,23.746313306228974,0.1791218877473684,,classic,True
00-0040415,Connor Bazelak,QB,TB,4000,43727315,2.212,2.212,1.129898246373674,1.0648084656869106,2.661258475717135,CIN,23.94,51.39,0.0,0.0,6.6463,statline_mc+recal_10_4b,0.43022036847445083,6.407672443342817,4.1165,35.65129435522349,0.20375,0.73775,3.587067015081955,0.03475,0.0,0.0,0.0,0.0,22.06188743328481,0.1140944925888832,,classic,True
00-0036020,Salvon Ahmed,RB,CHI,4000,43727493,2.2465,2.2465,1.0994897617548982,1.077262365870383,2.660847689125098,CAR,24.22,45.94,0.0,0.0,5.4861,statline_mc+recal_10_4b,0.04582773629094226,7.287534743909556,0.0,0.0,0.0,2.202,11.223312868862129,0.0815,0.59625,0.44225,4.400164022388852,0.026,21.71769060884405,0.1564638508140686,,classic,True
00-0040584,Gunnar Helm,TE,TEN,3200,43728259,2.4858,2.4858,1.1453639931751822,0.9291499101169407,2.645468004098052,NYJ,20.89,39.28,16.0,0.8,4.8183,statline_mc+recal_10_4b,0.0,6.67542280463388,0.0,0.0,0.0,0.0,0.0,0.0,1.515,1.1175,10.782180040980519,0.07275,47.79690146830398,0.5855806064485531,,classic,True
00-0041453,Luke Altmyer,QB,DET,4000,43727284,2.4665,2.4665,0.8589160712997042,1.246724364795493,2.6412348912634687,NO,28.03,49.11,0.0,0.0,6.6614,statline_mc+recal_10_4b,0.4331240348386948,6.38286564759794,4.63175,35.97909025009345,0.21225,0.63325,2.840712812597307,0.03425,0.0,0.0,0.0,0.0,23.19713731198447,0.1230647097629652,,classic,True
00-0039652,Jabari Small,RB,DET,4000,43727519,2.2451,2.2451,0.9433381098418396,1.246724364795493,2.6404563629186244,NO,28.03,49.11,0.0,0.0,5.3113,statline_mc+recal_10_4b,0.05547534595227986,7.186433691901411,0.0,0.0,0.0,2.27125,11.101267209920632,0.0815,0.6435,0.482,4.463296419265611,0.0175,24.46102620087336,0.18786319984431069,,classic,True
00-0038550,Hendon Hooker,QB,TEN,4000,43727290,2.3191,2.3191,1.2237136465324383,0.9291499101169407,2.6367931010900327,NYJ,20.89,39.28,0.0,0.0,6.6558,statline_mc+recal_10_4b,0.41941355322226526,6.4286229869513285,4.26875,34.58391798971099,0.20725,0.70625,3.406863815015931,0.0365,0.0,0.0,0.0,0.0,13.664264919941777,0.06518213879431006,,classic,True
00-0039152,Will Levis,QB,TEN,4000,43727289,2.3094,2.3094,1.2237136465324383,0.9291499101169407,2.6258206682173797,NYJ,20.89,39.28,0.0,0.0,6.6401,statline_mc+recal_10_4b,0.4273799061305299,6.205012992634197,4.30175,34.94169199611001,0.2195,0.6815,3.3340298837297935,0.028,0.0,0.0,0.0,0.0,13.46982047549733,0.06434263810709429,,classic,True
00-0035631,Drew Sample,TE,CIN,2600,43728301,1.8053,1.8053,1.1886270082116923,1.2204822179803185,2.6189812913967647,TB,27.44,51.39,12.0,0.8,4.9987,statline_mc+recal_10_4b,0.0,7.45519216477838,0.0,0.0,0.0,0.0,0.0,0.0,1.23575,0.83775,11.57731291396765,0.101,68.74929735353594,2.367122205518293,,classic,True
00-0039325,Carson Steele,RB,PHI,4000,43727581,1.9665,1.9665,1.1589505966171607,1.1426453418336147,2.604179728619039,WAS,25.69,46.78,0.0,0.0,5.4326,statline_mc+recal_10_4b,0.0,7.297224694794098,0.0,0.0,0.0,1.9065,10.759016256650579,0.075,0.5995,0.46475,4.437781029539807,0.02575,22.569958088641265,0.16561119297104246,,classic,True
00-0041051,Zavion Thomas,WR,CHI,3600,43727763,2.799,2.799,0.8635310785418118,1.077262365870383,2.6037659344149824,CAR,24.22,45.94,0.0,0.0,5.2608,statline_mc+recal_10_4b,0.0,7.025026604327615,0.0,0.0,0.0,0.0695,0.3818442285840674,0.00175,1.53025,0.94,11.575815115565756,0.0715,24.48312751404736,0.16697279714232574,,classic,True
00-0041149,Haynes King,QB,CAR,4000,43727320,2.4062,2.4062,1.112361983113228,0.9660668285179489,2.585711963374111,CHI,21.72,45.94,0.0,0.0,6.6408,statline_mc+recal_10_4b,0.4324920781244585,6.334081372135676,4.38425,33.8301952822497,0.20925,0.77125,3.362541520841227,0.0355,0.0,0.0,0.0,0.0,16.650727802037846,0.07954182723167177,,classic,True
00-0033955,Jeremy McNichols,RB,WAS,4300,43727445,2.6585,2.6585,1.0360113029154558,0.9376007709557257,2.582381403600094,PHI,21.08,46.78,16.0,1.0,5.1493,statline_mc+recal_10_4b,0.012524508644431038,6.395172167690154,0.0,0.0,0.0,1.51025,6.762366183662308,0.04275,1.11625,0.868,6.271447852338634,0.025,48.86575816895045,0.9559409742788822,,classic,True
00-0040394,Anthony Tyus III,RB,CAR,4000,43727613,2.7639,2.7639,0.9636940713262176,0.9660668285179489,2.573217526123336,CHI,21.72,45.94,0.0,0.0,5.2436,statline_mc+recal_10_4b,0.11085253087862514,6.97047656590666,0.0,0.0,0.0,2.628,10.35908214017541,0.076,0.71175,0.5415,4.185593121057946,0.0205,18.35647492847463,0.12505378849763268,,classic,True
00-0038102,Kenny Pickett,QB,CAR,4000,43727319,2.3588,2.3588,1.112361983113228,0.9660668285179489,2.534767474956606,CHI,21.72,45.94,6.0,0.8,6.6532,statline_mc+recal_10_4b,0.35630483392077744,6.193216695108955,5.378,32.53057678049083,0.21725,0.759,3.47294403736973,0.034,0.0,0.0,0.0,0.0,40.90561863173217,0.40072513122586173,,classic,True
00-0040981,Joe Fagnano,QB,BAL,4000,43727323,2.1191,2.1191,1.0365880060619184,1.1488722919253507,2.5236846796943677,IND,25.83,48.22,0.0,0.0,6.6485,statline_mc+recal_10_4b,0.37312228126592906,6.114717094048231,3.949,33.87851791034908,0.218,0.53125,2.6454396328040453,0.0255,0.0,0.0,0.0,0.0,21.057144590004846,0.10670245123588966,,classic,True
00-0039796,Rasheen Ali,RB,BAL,4200,43727457,2.3874,2.3874,0.907715177244178,1.1488722919253507,2.4897125816365784,IND,25.83,48.22,15.0,1.0,5.3761,statline_mc+recal_10_4b,0.0,6.529491247184055,0.0,0.0,0.0,0.299,1.2837294601982945,0.0125,1.35425,1.0315,8.763396356167485,0.059,59.975530793555194,2.0048964190132232,,classic,True
00-0041485,Miles Davis,RB,CAR,4000,43727615,2.6683,2.6683,0.9636940713262176,0.9660668285179489,2.4841512433312927,CHI,21.72,45.94,0.0,0.0,5.1573,statline_mc+recal_10_4b,0.10642535051021673,6.718456395593353,0.0,0.0,0.0,2.6675,10.411821261712339,0.07475,0.67875,0.51875,3.679691171600588,0.01825,18.199578376750488,0.12375257169572816,,classic,True
00-0040184,KeAndre Lambert-Smith,WR,LAC,3000,43728123,2.0066,2.0066,0.980121153333867,1.2578439185307364,2.4737656103859718,ARI,28.28,46.28,10.0,0.8,5.4547,statline_mc+recal_10_4b,0.0,7.19733840541994,0.0,0.0,0.0,0.0,0.0,0.0,1.27525,0.722,11.525156103859718,0.09425,64.54042118608254,2.4122547079616785,,classic,True
00-0035282,Easton Stick,QB,IND,4000,43727291,2.2623,2.2623,1.0861658367612037,0.9958672325284014,2.447066138073663,BAL,22.39,48.22,0.0,0.0,6.6012,statline_mc+recal_10_4b,0.39195599636953693,6.030560255521242,4.30425,33.48205263447967,0.21075,0.53875,2.455340326944766,0.025,0.0,0.0,0.0,0.0,18.82485443959243,0.09194814601153402,,classic,True
00-0039144,Luke Musgrave,TE,GB,3000,43728269,3.074,3.074,0.8011177937742371,0.989640282436665,2.43708751498487,MIN,22.25,45.0,13.0,0.6,4.6892,statline_mc+recal_10_4b,0.0,6.051651331856662,0.0,0.0,0.0,0.0,0.0,0.0,1.5465,1.10975,9.640875149848696,0.0595,47.69200345828083,0.5814998093077783,,classic,True
00-0041486,Anderson Castle,RB,IND,4000,43727537,2.3042,2.3042,1.0528853236196114,0.9958672325284014,2.416042470254335,BAL,22.39,48.22,0.0,0.0,5.159,statline_mc+recal_10_4b,0.009818280318313556,6.594061062655884,0.0,0.0,0.0,1.8375,7.972149851818877,0.05375,0.79825,0.598,5.515774850724473,0.0245,20.751865933845302,0.1467068952483323,,classic,True
00-0037327,Skylar Thompson,QB,BAL,4000,43727324,2.0156,2.0156,1.0365880060619184,1.1488722919253507,2.4004008201850713,IND,25.83,48.22,0.0,0.0,6.6019,statline_mc+recal_10_4b,0.37683756022091386,6.060697246866815,3.91425,33.08561145428431,0.19575,0.4845,2.577263620136982,0.025,0.0,0.0,0.0,0.0,20.66825570111596,0.10397164370439362,,classic,True
00-0040998,Roman Hemby,RB,LV,4100,43727459,2.1443,2.1443,1.131898595170816,0.9798550751496508,2.3782798859708874,MIA,22.03,40.44,0.0,0.0,5.147,statline_mc+recal_10_4b,0.056240095269094785,6.4613759814327505,0.0,0.0,0.0,2.12625,9.457896780262038,0.062,0.671,0.5025,4.312402079446838,0.02075,13.508993374491789,0.0905206965567873,,classic,True
00-0041048,Ted Hurst,WR,TB,3300,43727805,2.7088,2.7088,0.8216351041247322,1.0648084656869106,2.3698457335942402,CIN,23.94,51.39,0.0,0.0,5.0886,statline_mc+recal_10_4b,0.0,5.882351350229753,0.0,0.0,0.0,0.08175,0.5529991051297816,0.002,1.4805,0.8905,10.295458230812622,0.06,25.3994322361522,0.1774906425076145,,classic,True
