player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_status
00-0040959,Jaydn Ott,RB,KC,200,44104994,1.2973,1.2973,0.7716516452170188,1.0442312192838754,1.0453765756912434,DEN,22.31,42.72,0.0,0.0,4.1912,statline_mc+recal_10_4b,0.0,2.566373301768831,0.0,0.0,0.0,1.13325,3.818642049047469,0.02275,0.3655,0.2805,1.817623707864968,0.01175,FLEX,showdown,46.659090909090914,4.131520675920701,True,ACTIVE
00-0041133,Dallen Bentley,TE,DEN,200,44105011,1.2842,1.2842,0.8276595207905011,0.9557687807161244,1.0158529223888688,KC,20.42,42.72,0.0,0.0,3.9182,statline_mc+recal_10_4b,0.0,2.617255709432274,0.0,0.0,0.0,0.0,0.0,0.0,0.66375,0.44425,3.816029223888688,0.03175,FLEX,showdown,36.11363636363637,2.045444731720325,True,ACTIVE
00-0040646,Jalen Royals,WR,KC,1800,44105041,1.0995,1.0995,0.8782481863434318,1.0442312192838754,1.0083925250919217,DEN,22.31,42.72,2.0,0.2,5.68065,statline_mc+recal_10_4b,0.0,2.9081853331890044,0.0,0.0,0.0,0.01675,0.0852167901136378,0.0005,0.4255,0.25625,2.9199000438325067,0.019,CPT,showdown,41.20454545454545,0.588655762300245,True,ACTIVE
00-0039703,Cody Schrader,RB,DEN,200,44104991,1.1906,1.1906,0.8742349774343455,0.9557687807161244,0.9947903030551392,KC,20.42,42.72,0.0,0.0,4.1529,statline_mc+recal_10_4b,0.0,2.444689896286171,0.0,0.0,0.0,0.763,2.683149405702024,0.02125,0.41575,0.32025,2.082253624849367,0.01225,FLEX,showdown,34.56818181818182,1.845194949404897,True,ACTIVE
00-0036943,Mitchell Fraboni,TE,DEN,200,44105006,1.2439,1.2439,0.8276595207905011,0.9557687807161244,0.9839754639744588,KC,20.42,42.72,0.0,0.0,3.8297,statline_mc+recal_10_4b,0.0,2.514760077464627,0.0,0.0,0.0,0.0,0.0,0.0,0.66825,0.43225,4.039754639744588,0.025,FLEX,showdown,33.659090909090914,1.736686304728836,True,ACTIVE
00-0040240,Caleb Lohner,TE,DEN,200,44105005,1.2294,1.2294,0.8276595207905011,0.9557687807161244,0.0,KC,20.42,42.72,0.0,0.0,3.804,statline_mc+recal_10_4b,0.0,2.534508721009997,0.0,0.0,0.0,0.0,0.0,0.0,0.65825,0.44975,3.7099134995229055,0.0255,FLEX,showdown,32.75,1.6345586259085685,True,OUT
00-0041496,Jonah Coleman,RB,DEN,2400,44104983,1.1622,1.1622,0.8742349774343455,0.9557687807161244,0.9710721691093712,KC,20.42,42.72,0.0,0.0,4.1261,statline_mc+recal_10_4b,0.0,2.481330851488523,0.0,0.0,0.0,0.766,2.724449340362103,0.017,0.41875,0.31675,2.241272350731609,0.01,FLEX,showdown,31.84090909090909,1.5384366734839174,True,ACTIVE
00-0036727,Adam Prentice,RB,DEN,200,44104993,1.1339,1.1339,0.8742349774343455,0.9557687807161244,0.9474804275195626,KC,20.42,42.72,0.0,0.0,4.0713,statline_mc+recal_10_4b,0.0,2.472664208621925,0.0,0.0,0.0,0.77775,2.7282616054211983,0.01775,0.40325,0.3065,2.041542669774429,0.01,FLEX,showdown,30.931818181818183,1.447967274348869,True,ACTIVE
00-0035264,Jarrett Stidham,QB,DEN,6000,44104968,0.9855,0.9855,0.9247311827956992,0.9557687807161244,0.8709904498732736,KC,20.42,42.72,1.0,0.0,6.1991,statline_mc+recal_10_4b,0.0,2.0633158302156938,1.3055,8.34491601798014,0.055,0.6055,2.22193809154068,0.02775,0.0,0.0,0.0,0.0,FLEX,showdown,26.84090909090909,1.1023380458862122,True,ACTIVE
00-0036959,Michael Bandy,WR,DEN,300,44105053,0.9474,0.9474,0.8883781436614301,0.9557687807161244,0.8044766131056782,KC,20.42,42.72,4.0,0.4,5.3742,statline_mc+recal_10_4b,0.0,2.5226398134034618,0.0,0.0,0.0,0.0,0.0,0.0,0.33225,0.2165,2.218177420704521,0.0165,CPT,showdown,29.38636363636364,0.2677256549417514,True,ACTIVE
