player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status
00-0040078,Brashard Smith,RB,KC,4400,134503-155775,0.709,0.709,1.0,1.2747265108692594,0.9038023962370668,MIA,28.33,45.89,1.0,0.5,3.658,statline_mc+recal_10_4b,0.0,2.251635776596637,0.0,0.0,0.0,0.6875,3.786712687837416,0.02575,0.29325,0.223,2.171311274533251,0.0085,0.9038023962370668,0.0,0.0,36.59465630228667,0.11805425424516905,,classic,True,,ACTIVE
00-0037077,Sam Howell,QB,DAL,6000,134503-104576,0.816,0.816,1.0,1.1059928569419837,0.9025089044841006,BAL,24.58,52.5,0.0,0.0,6.1668,statline_mc+recal_10_4b,0.0,2.8347214700059764,0.0,0.0,0.0,1.3685,6.845089044841005,0.06575,0.0,0.0,0.0,0.0,0.9025089044841006,0.0,,22.098281306387584,0.06553861635094255,,classic,True,,ACTIVE
00-0040234,Quinn Ewers,QB,JAX,6000,134503-160938,0.8053,0.8053,1.0,1.09879355437442,0.8848778706066446,NE,24.42,45.89,0.0,0.0,6.1404,statline_mc+recal_10_4b,0.0,2.6532775681168443,0.0,0.0,0.0,1.4305,6.723778706066445,0.06625,0.0,0.0,0.0,0.0,0.8848778706066446,0.0,8.920000076293945,19.85788975099242,0.0558467629032442,,classic,True,,ACTIVE
00-0039923,J.J. McCarthy,QB,MIN,6300,134503-152575,0.8981,0.8981,1.0,0.9849545825248178,0.8846011947695697,TB,21.89,42.5,0.0,0.0,6.1487,statline_mc+recal_10_4b,0.0,2.838814722861696,0.0,0.0,0.0,1.68075,6.971011947695697,0.06425,0.0,0.0,0.0,0.0,0.8846011947695697,0.0,13.73800048828125,14.632314597618187,0.03844990384570345,,classic,True,,ACTIVE
00-0039391,Kimani Vidal,RB,LAC,4400,134503-128633,0.9145,0.9145,1.0,0.9660564132849628,0.8834236631920326,BUF,21.47,50.17,1.0,0.5,3.5589,statline_mc+recal_10_4b,0.0,2.0307613075974325,0.0,0.0,0.0,0.68225,2.8425644860291683,0.02175,0.43625,0.33025,2.370422145891156,0.01225,0.8834236631920326,0.0,0.0,32.15111384014758,0.07882150729883168,,classic,True,,ACTIVE
00-0035021,Ashton Dulin,WR,IND,4000,134503-104012,0.9534,0.9534,1.0,0.923760510700526,0.8807524743384229,HOU,20.53,42.56,1.0,0.5,3.3432,statline_mc+recal_10_4b,0.0,2.181673358037256,0.0,0.0,0.0,0.0295,0.1992182636083106,0.001,0.6705,0.41175,4.539556479775918,0.03325,0.8807524743384229,0.0,0.0,34.12451216748218,0.34169002820888694,,classic,True,Questionable,QUESTIONABLE
00-0038391,Sean Clifford,QB,CIN,6000,134503-86200,0.8449,0.8449,1.0,1.0335498748558731,0.8732813967469076,PIT,22.97,42.44,0.0,0.0,6.1393,statline_mc+recal_10_4b,0.0,2.6441763662042645,0.0,0.0,0.0,1.5405,6.722813967469077,0.06725,0.0,0.0,0.0,0.0,0.8732813967469076,0.0,,16.90619361241429,0.04523070293959785,,classic,True,,ACTIVE
00-0036972,Mac Jones,QB,SF,6000,134503-90584,0.6863,0.6863,1.0,1.2697769903540592,0.8715079673508512,ARI,28.22,47.83,1.0,0.5,6.1439,statline_mc+recal_10_4b,0.0,2.485226686347639,0.0,0.0,0.0,1.299,6.655079673508514,0.0615,0.0,0.0,0.0,0.0,0.8715079673508512,0.0,-0.2000000029802322,41.31558440093829,0.2586055785646616,,classic,True,,ACTIVE
00-0037742,Treylon Burks,WR,WAS,4600,134503-110259,1.1633,1.1633,1.0,0.7374785567648133,0.8578749600394301,SEA,16.39,40.28,1.0,0.5,3.2119,statline_mc+recal_10_4b,0.0,2.051449469487394,0.0,0.0,0.0,0.0335,0.1509129028838399,0.00075,0.79625,0.4655,4.330336697510461,0.029,0.8578749600394301,0.0,0.0,22.370063072824816,0.17113723761456462,,classic,True,,ACTIVE
00-0036898,Davis Mills,QB,HOU,6000,134503-89628,0.8649,0.8649,1.0,0.9912539722714362,0.8573409116145949,IND,22.03,42.56,0.0,0.0,6.1368,statline_mc+recal_10_4b,0.0,2.6875043586296137,0.0,0.0,0.0,1.61225,6.688409116145949,0.06525,0.0,0.0,0.0,0.0,0.8573409116145949,0.0,11.59999974568685,16.748071544568745,0.04472272185608695,,classic,True,,ACTIVE
00-0035594,Travis Homer,RB,PIT,4400,134503-71444,0.9726,0.9726,1.0,0.8760651311904158,0.8520519509799874,CIN,19.47,42.44,1.0,0.5,3.4304,statline_mc+recal_10_4b,0.0,2.1279116717731945,0.0,0.0,0.0,1.0915,4.156171234609837,0.02575,0.315,0.2335,1.501848275190036,0.0055,0.8520519509799874,0.0,1.600000023841858,20.91616033506371,0.028384024955447822,,classic,True,,ACTIVE
00-0026158,Joe Flacco,QB,CIN,6000,134503-6714,0.8236,0.8236,1.0,1.0335498748558731,0.8511891028895309,PIT,22.97,42.44,0.0,0.0,6.1639,statline_mc+recal_10_4b,0.0,2.470180582236821,0.0,0.0,0.0,1.53975,6.706891028895308,0.06475,0.0,0.0,0.0,0.0,0.8511891028895309,0.0,12.512307974008412,16.288546553590763,0.043278608276844495,,classic,True,,ACTIVE
00-0037093,Dareke Young,WR,LV,4200,134503-169834,0.9316,0.9316,1.0,0.9098118619758708,0.8475734202594595,NO,20.22,43.56,2.0,1.0,3.4617,statline_mc+recal_10_4b,0.0,2.116735215335155,0.0,0.0,0.0,0.01475,0.0741090377260605,0.00025,0.62675,0.39325,4.725375164868534,0.02925,0.8475734202594595,0.0,3.200000047683716,40.81279029333598,0.506402648495484,,classic,True,,ACTIVE
00-0033217,Mo Alie-Cox,TE,IND,4500,134503-24533,0.9158,0.9158,1.0,0.923760510700526,0.8460152717378908,HOU,20.53,42.56,0.0,0.0,2.5018,statline_mc+recal_10_4b,0.0,2.033640632759948,0.0,0.0,0.0,0.0,0.0,0.0,0.6575,0.446,4.380152717378907,0.032,0.8460152717378908,0.0,2.2000000693581323,17.482766982895217,0.08965426606233624,,classic,True,,ACTIVE
00-0040673,Jalen Milroe,QB,SEA,6000,134503-154462,0.7867,0.7867,1.0,1.074945864619365,0.8457044749851491,WAS,23.89,40.28,0.0,0.0,6.151,statline_mc+recal_10_4b,0.0,2.552811424642784,0.0,0.0,0.0,1.45375,6.527044749851491,0.06375,0.0,0.0,0.0,0.0,0.8457044749851491,0.0,-0.5333333412806193,15.842441808011545,0.04192129170333552,,classic,True,,ACTIVE
00-0040211,Graham Mertz,QB,HOU,6000,134503-103591,0.8501,0.8501,1.0,0.9912539722714362,0.0,IND,22.03,42.56,0.0,0.0,6.1483,statline_mc+recal_10_4b,0.0,2.398342830170394,0.0,0.0,0.0,1.58125,6.761981417163788,0.06025,0.0,0.0,0.0,0.0,0.8426981417163788,0.0,,8.986306838686394,0.0,,classic,True,Injured Reserve,OUT
00-0039686,Colson Yankoff,TE,WAS,4300,134503-86800,1.1408,1.1408,1.0,0.7374785567648133,0.8413426859073948,SEA,16.39,40.28,2.0,1.0,2.4206,statline_mc+recal_10_4b,0.0,2.041164993096773,0.0,0.0,0.0,0.0,0.0,0.0,0.76475,0.50625,4.177176859073947,0.03,0.8413426859073948,0.0,0.949999988079071,36.626503270629335,0.2764591081977858,,classic,True,,ACTIVE
00-0033869,Mitchell Trubisky,QB,TEN,6000,134503-38628,1.0352,1.0352,1.0,0.8085716696195054,0.8370617472594035,NYG,17.97,38.33,0.0,0.0,6.1197,statline_mc+recal_10_4b,0.0,2.676349611888865,0.0,0.0,0.0,2.0475,6.930617472594037,0.0675,0.0,0.0,0.0,0.0,0.8370617472594035,0.0,7.78000020980835,10.738990887766148,0.029115236973591488,,classic,True,,ACTIVE
00-0040208,Tahj Brooks,RB,CIN,4000,134503-137122,0.805,0.805,1.0,1.0335498748558731,0.8320457049314668,PIT,22.97,42.44,1.0,0.5,3.5291,statline_mc+recal_10_4b,0.0,2.0761430429873413,0.0,0.0,0.0,0.771,3.331869599675198,0.0235,0.31075,0.233,2.0235874496394697,0.0085,0.8320457049314668,0.0,0.0,33.68907798489854,0.09064953586751068,,classic,True,,ACTIVE
00-0041251,Jalon Daniels,QB,TB,6000,134503-135811,0.8964,0.8964,1.0,0.9273601619843076,0.8312849354581505,MIN,20.61,42.5,0.0,0.0,6.1067,statline_mc+recal_10_4b,0.0,2.57372723567303,0.0,0.0,0.0,1.66025,6.547849354581505,0.06475,0.0,0.0,0.0,0.0,0.8312849354581505,0.0,,14.280041050162396,0.03749448287951479,,classic,True,,ACTIVE
00-0039398,Joe Milton III,QB,DAL,6000,134503-91390,0.7463,0.7463,1.0,1.1059928569419837,0.8253745232023871,BAL,24.58,52.5,0.0,0.0,6.0929,statline_mc+recal_10_4b,0.0,2.5675609156160686,0.0,0.0,0.0,1.37725,6.158745232023871,0.06475,0.0,0.0,0.0,0.0,0.8253745232023871,0.0,3.0799999237060547,20.03945777697582,0.056575764699924744,,classic,True,,ACTIVE
00-0039164,Anthony Richardson Sr.,QB,IND,6400,134503-129315,0.8916,0.8916,1.0,0.923760510700526,0.8236621046850003,HOU,20.53,42.56,0.0,0.0,6.1716,statline_mc+recal_10_4b,0.0,2.4392894449169624,0.0,0.0,0.0,1.62775,6.501621046850003,0.06475,0.0,0.0,0.0,0.0,0.8236621046850003,0.0,0.8299999833106995,12.204134337784192,0.032327386429415635,,classic,True,,ACTIVE
00-0038550,Hendon Hooker,QB,TEN,6000,134503-85983,1.0186,1.0186,1.0,0.8085716696195054,0.8236323913318597,NYG,17.97,38.33,0.0,0.0,6.1157,statline_mc+recal_10_4b,0.0,2.58950924766872,0.0,0.0,0.0,1.99175,6.5613239133185965,0.06875,0.0,0.0,0.0,0.0,0.8236323913318597,0.0,,10.059579123060267,0.027736028410982366,,classic,True,,ACTIVE
00-0039798,Isaiah Davis,RB,NYJ,4200,134503-160213,0.8934,0.8934,1.0,0.9210607722376892,0.8228579629083618,DET,20.47,47.5,1.0,0.5,3.459,statline_mc+recal_10_4b,0.0,1.9538348790119973,0.0,0.0,0.0,0.69625,2.6685907361339605,0.01925,0.4055,0.30625,2.2937388929496563,0.01125,0.8228579629083618,0.0,0.0,27.734141050667123,0.052754174888299726,,classic,True,,ACTIVE
00-0038564,Cameron Latu,TE,NE,4000,134503-90522,0.8504,0.8504,1.0,0.9660564132849628,0.8214984724836871,JAX,21.47,45.89,1.0,0.5,2.5245,statline_mc+recal_10_4b,0.0,2.100138160914984,0.0,0.0,0.0,0.0,0.0,0.0,0.58525,0.388,4.289984724836872,0.0345,0.8214984724836871,0.0,0.0,37.00306367569984,0.28265117248594834,,classic,True,,ACTIVE
00-0033376,Patrick Ricard,RB,NYG,4100,134503-80299,0.8956,0.8956,1.0,0.9161112517224892,0.8204677199815216,TEN,20.36,38.33,1.0,0.5,3.4173,statline_mc+recal_10_4b,0.0,1.8799667964816336,0.0,0.0,0.0,0.74225,2.7705336831012484,0.019,0.4615,0.33375,2.1003935167139662,0.0105,0.8204677199815216,0.0,0.0,21.218290815779316,0.02917443735096957,,classic,True,,ACTIVE
00-0038643,Brayden Willis,TE,SF,4000,134503-86612,0.6443,0.6443,1.0,1.2697769903540592,0.8180623506116614,ARI,28.22,47.83,1.0,0.5,2.611,statline_mc+recal_10_4b,0.0,2.077928552202286,0.0,0.0,0.0,0.0,0.0,0.0,0.48825,0.317,4.585623506116615,0.034,0.8180623506116614,0.0,0.0,44.67612199345874,0.44388694557935887,,classic,True,,ACTIVE
00-0040704,Dillon Gabriel,QB,CLE,6000,134503-103698,0.9165,0.9165,1.0,0.8922635619674343,0.0,CAR,19.83,42.11,0.0,0.0,6.1167,statline_mc+recal_10_4b,0.0,2.463527628618514,0.0,0.0,0.0,1.6695,6.377525521218932,0.068,0.0,0.0,0.0,0.0,0.8177525521218932,0.0,7.208000183105469,5.330631992060628,0.0,,classic,True,Injured Reserve,OUT
00-0037594,Julius Chestnut,RB,TEN,4000,134503-170184,1.0071,1.0071,1.0,0.8085716696195054,0.814295801354592,NYG,17.97,38.33,1.0,0.5,3.352,statline_mc+recal_10_4b,0.0,1.917202872100625,0.0,0.0,0.0,1.0065,3.3805388459138626,0.02525,0.37325,0.282,1.5324191676320569,0.0075,0.814295801354592,0.0,0.0,23.515590142219747,0.03595033080689909,,classic,True,,ACTIVE
00-0035704,Drew Lock,QB,SEA,6900,134503-64051,0.7558,0.7558,1.0,1.074945864619365,0.8124475651792411,WAS,23.89,40.28,2.0,1.0,6.0672,statline_mc+recal_10_4b,0.0,2.4461528845693303,0.0,0.0,0.0,1.32225,6.269475651792411,0.0575,0.0,0.0,0.0,0.0,0.8124475651792411,0.0,17.09000015258789,37.970001804402735,0.2036359524467679,,classic,True,,ACTIVE
00-0040494,Max Brosmer,QB,MIN,6000,134503-200653,0.8248,0.8248,1.0,0.9849545825248178,0.8124191114217468,TB,21.89,42.5,0.0,0.0,6.0975,statline_mc+recal_10_4b,0.0,2.435512487934996,0.0,0.0,0.0,1.45675,6.154191114217468,0.0625,0.0,0.0,0.0,0.0,0.8124191114217468,0.0,1.1742857524326868,14.344079303500543,0.03766638152536294,,classic,True,,ACTIVE
00-0040429,Josh Williams,RB,TB,4000,134503-110868,0.8718,0.8718,1.0,0.9273601619843076,0.8084841233553082,MIN,20.61,42.5,1.0,0.5,3.425,statline_mc+recal_10_4b,0.0,1.941199964728006,0.0,0.0,0.0,0.81425,3.175873985447829,0.02475,0.3205,0.241,1.7389672481052527,0.0095,0.8084841233553082,0.0,0.0,30.50580315007079,0.06787122744511123,,classic,True,,ACTIVE
00-0040582,Arian Smith,WR,NYJ,4000,134503-133478,0.8767,0.8767,1.0,0.9210607722376892,0.0,DET,20.47,47.5,2.0,1.0,3.3111,statline_mc+recal_10_4b,0.0,2.073756675760473,0.0,0.0,0.0,0.018,0.1099239479862735,0.0005,0.62525,0.375,4.5146984965507135,0.027,0.8074622444536987,0.0,0.0,29.138775738307544,0.0,,classic,True,Injured Reserve,OUT
00-0035282,Easton Stick,QB,TB,6000,134503-103824,0.8688,0.8688,1.0,0.9273601619843076,0.8057306714783344,MIN,20.61,42.5,0.0,0.0,6.1304,statline_mc+recal_10_4b,0.0,2.252552098725973,0.0,0.0,0.0,1.6045,6.127306714783344,0.06375,0.0,0.0,0.0,0.0,0.8057306714783344,0.0,,13.332982226632986,0.03504197890652069,,classic,True,,ACTIVE
00-0033319,Nick Mullens,QB,JAX,6000,134503-41562,0.7258,0.7258,1.0,1.09879355437442,0.797472470331618,NE,24.42,45.89,1.0,0.5,6.0939,statline_mc+recal_10_4b,0.0,2.222675406872256,0.0,0.0,0.0,1.33375,5.77472470331618,0.06375,0.0,0.0,0.0,0.0,0.797472470331618,0.0,-0.3000000119209289,32.89735880548539,0.14174110793660366,,classic,True,,ACTIVE
00-0039359,Cade Stover,TE,HOU,4100,134503-111637,0.8039,0.8039,1.0,0.9912539722714362,0.7969038705988014,IND,22.03,42.56,1.0,0.5,2.5138,statline_mc+recal_10_4b,0.0,2.037714814379177,0.0,0.0,0.0,0.0,0.0,0.0,0.5875,0.39325,4.127788705988014,0.03225,0.7969038705988014,0.0,0.3000000119209289,31.654302985211068,0.20635140180444644,,classic,True,,ACTIVE
00-0037013,Zach Wilson,QB,NO,6000,134503-90406,0.7569,0.7569,1.0,1.0497483056328916,0.7945462422573027,LV,23.33,43.56,0.0,0.0,6.0818,statline_mc+recal_10_4b,0.0,2.3075974979314746,0.0,0.0,0.0,1.2735,5.705462422573028,0.066,0.0,0.0,0.0,0.0,0.7945462422573027,0.0,0.3449999988079071,15.68176199927824,0.041442906120243046,,classic,True,,ACTIVE
00-0037666,Jalen Tolbert,WR,MIA,4600,134503-88548,1.0047,1.0047,1.0,0.7901234567901233,0.7938730756907019,KC,17.56,45.89,0.0,0.0,3.1999,statline_mc+recal_10_4b,0.0,1.999955159985884,0.0,0.0,0.0,0.03375,0.168221556810034,0.001,0.6595,0.40025,4.149259200096983,0.027,0.7938730756907019,0.0,3.390909021550959,14.397967325699806,0.10707387160868506,,classic,True,,ACTIVE
00-0039875,Ray Davis,RB,BUF,4500,134503-103694,0.6122,0.6122,1.0,1.290924941646278,0.790242991863687,LAC,28.69,50.17,2.0,1.0,3.5257,statline_mc+recal_10_4b,0.0,1.9773743966964523,0.0,0.0,0.0,0.60325,3.2967524793064995,0.023,0.23375,0.1795,1.7831774393303697,0.0105,0.790242991863687,0.0,0.1500000059604644,57.24119438843364,0.7713192097963996,,classic,True,,ACTIVE
00-0038102,Kenny Pickett,QB,CAR,6000,134503-92020,0.7874,0.7874,1.0,1.0025028825332545,0.7893224967966309,CLE,22.28,42.11,2.0,1.0,6.0629,statline_mc+recal_10_4b,0.0,2.3205948344343064,0.0,0.0,0.0,1.332,6.093224967966309,0.0585,0.0,0.0,0.0,0.0,0.7893224967966309,0.0,1.0,38.02431432695778,0.2044274855497539,,classic,True,,ACTIVE
00-0036646,Simi Fehoko,WR,ARI,4000,134503-89613,0.8814,0.8814,1.0,0.8823645209370341,0.7777534409688586,SF,19.61,47.83,1.0,0.5,3.2953,statline_mc+recal_10_4b,0.0,1.8681354268494568,0.0,0.0,0.0,0.0375,0.2257350191332173,0.001,0.582,0.3595,4.164299390555367,0.02625,0.7777534409688586,0.0,0.0,34.908283217629965,0.35781215973845065,,classic,True,,ACTIVE
00-0040621,Montorie Foster Jr.,WR,SEA,4000,134503-138220,0.7207,0.7207,1.0,1.074945864619365,0.7747484785212598,WAS,23.89,40.28,1.0,0.5,3.3323,statline_mc+recal_10_4b,0.0,2.0398827807313102,0.0,0.0,0.0,0.03075,0.2416745399106024,0.001,0.51375,0.33425,4.559560245301995,0.02075,0.7747484785212598,0.0,0.0,35.09775550470678,0.36182243624768234,,classic,True,,ACTIVE
00-0039376,Spencer Rattler,QB,NO,6000,134503-111557,0.7378,0.7378,1.0,1.0497483056328916,0.7744678867284411,LV,23.33,43.56,0.0,0.0,6.0971,statline_mc+recal_10_4b,0.0,2.1931236331106074,0.0,0.0,0.0,1.2825,5.694678867284411,0.05925,0.0,0.0,0.0,0.0,0.7744678867284411,0.0,11.515555487738716,15.269997293395884,0.04024174779713608,,classic,True,,ACTIVE
00-0036862,Ben Skowronek,WR,PIT,4200,134503-71105,0.8738,0.8738,1.0,0.8760651311904158,0.7655120027122603,CIN,19.47,42.44,1.0,0.5,3.1728,statline_mc+recal_10_4b,0.0,1.91812303198534,0.0,0.0,0.0,0.02975,0.1954780307177216,0.00125,0.64025,0.39275,4.06089199640488,0.0235,0.7655120027122603,0.0,0.699999988079071,22.897435638707435,0.1765294484880836,,classic,True,,ACTIVE
00-0040876,Elijah Sarratt,WR,BAL,4500,134503-184917,0.6078,0.6078,1.0,1.2562782980398777,0.7635358453655711,DAL,27.92,52.5,0.0,0.0,3.3917,statline_mc+recal_10_4b,0.0,2.0612830422064223,0.0,0.0,0.0,0.02325,0.1923829791242255,0.0015,0.4345,0.27225,4.336725474531485,0.028,0.7635358453655711,0.0,,21.464144892079183,0.16225618726858257,,classic,True,,ACTIVE
00-0038640,Jalen Brooks,WR,ARI,4000,134503-138277,0.8546,0.8546,1.0,0.8823645209370341,0.7540744851531008,SF,19.61,47.83,1.0,0.5,3.1969,statline_mc+recal_10_4b,0.0,1.946869131511781,0.0,0.0,0.0,0.03425,0.2499305477323856,0.00125,0.58475,0.362,3.975814303798622,0.02475,0.7540744851531008,0.0,0.0,34.55302005973523,0.3504122513731785,,classic,True,,ACTIVE
00-0041131,Carsen Ryan,TE,CLE,4000,134503-169733,0.8394,0.8394,1.0,0.8922635619674343,0.7489398065097232,CAR,19.83,42.11,1.0,0.5,2.4465,statline_mc+recal_10_4b,0.0,1.8445189948502645,0.0,0.0,0.0,0.0,0.0,0.0,0.58475,0.38975,3.930648065097231,0.028,0.7489398065097232,0.0,0.0,28.247284844391178,0.16887650661086445,,classic,True,,ACTIVE
00-0039041,Elijah Higgins,TE,ARI,4100,134503-102986,0.843,0.843,1.0,0.8823645209370341,0.7438150490808809,SF,19.61,47.83,1.0,0.5,2.3334,statline_mc+recal_10_4b,0.0,1.8207845164614005,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.40975,3.804400490808809,0.027,0.7438150490808809,0.0,0.0,29.77226021309877,0.1847257238417383,,classic,True,,ACTIVE
00-0040206,Riley Leonard,QB,IND,6300,134503-154450,0.7894,0.7894,1.0,0.923760510700526,0.7291967168792841,HOU,20.53,42.56,0.0,0.0,6.0326,statline_mc+recal_10_4b,0.0,2.088873357580935,0.0,0.0,0.0,1.464,5.731967168792842,0.05925,0.0,0.0,0.0,0.0,0.7291967168792841,0.0,6.4,10.12472257307831,0.02786538775167915,,classic,True,,ACTIVE
00-0039603,British Brooks,RB,HOU,4000,134503-93540,0.7333,0.7333,1.0,0.9912539722714362,0.7268605794051874,IND,22.03,42.56,1.0,0.5,3.3075,statline_mc+recal_10_4b,0.0,1.796011390956496,0.0,0.0,0.0,0.7995,3.2647890568957227,0.024,0.2555,0.19625,1.4475667371561518,0.004,0.7268605794051874,0.0,0.0,32.43174243318032,0.08085824705111687,,classic,True,,ACTIVE
00-0035289,Gardner Minshew II,QB,ARI,6000,134503-61798,0.8237,0.8237,1.0,0.8823645209370341,0.7267782443670026,SF,19.61,47.83,0.0,0.0,6.0648,statline_mc+recal_10_4b,0.0,2.124612377360481,0.0,0.0,0.0,1.429,5.452782443670027,0.06175,0.0,0.0,0.0,0.0,0.7267782443670026,0.0,0.1700000017881393,12.935111421869362,0.034060126760802174,,classic,True,,ACTIVE
00-0040464,DJ Uiagalelei,QB,LAC,6000,134503-129010,0.7466,0.7466,1.0,0.9660564132849628,0.7213016943443957,BUF,21.47,50.17,0.0,0.0,6.0351,statline_mc+recal_10_4b,0.0,1.9807628249466112,0.0,0.0,0.0,1.384,5.598016943443958,0.056,0.0,0.0,0.0,0.0,0.7213016943443957,0.0,,15.143531216167444,0.03987986930733128,,classic,True,,ACTIVE
00-0038579,Aidan O'Connell,QB,LV,6000,134503-93382,0.7926,0.7926,1.0,0.9098118619758708,0.7210989269719803,NO,20.22,43.56,0.0,0.0,6.0527,statline_mc+recal_10_4b,0.0,1.9226151914154064,0.0,0.0,0.0,1.4315,5.660989269719804,0.05725,0.0,0.0,0.0,0.0,0.7210989269719803,0.0,4.78000020980835,11.434964814146516,0.030599206210720944,,classic,True,Questionable,QUESTIONABLE
00-0041092,Taylen Green,QB,CLE,6000,134503-152820,0.8046,0.8046,1.0,0.8922635619674343,0.7178734247769543,CAR,19.83,42.11,0.0,0.0,6.0055,statline_mc+recal_10_4b,0.0,2.0877164085689426,0.0,0.0,0.0,1.704,6.258734247769542,0.0485,0.0,0.0,0.0,0.0,0.7178734247769543,0.0,,9.324749639119451,0.026317770947777073,,classic,True,,ACTIVE
00-0037012,Trey Lance,QB,LAC,6000,134503-149696,0.7425,0.7425,1.0,0.9660564132849628,0.717338424748371,BUF,21.47,50.17,0.0,0.0,6.0474,statline_mc+recal_10_4b,0.0,1.9113277579450252,0.0,0.0,0.0,1.35125,5.518384247483709,0.05475,0.0,0.0,0.0,0.0,0.717338424748371,0.0,3.634999990463257,14.52588415734392,0.03815870923316433,,classic,True,,ACTIVE
00-0038108,Bailey Zappe,QB,NYJ,6000,134503-139985,0.7746,0.7746,1.0,0.9210607722376892,0.7134152841999636,DET,20.47,47.5,0.0,0.0,6.0312,statline_mc+recal_10_4b,0.0,1.958115791292058,0.0,0.0,0.0,1.39175,5.509152841999636,0.0555,0.0,0.0,0.0,0.0,0.7134152841999636,0.0,,12.60489444243955,0.03326615353785884,,classic,True,,ACTIVE
00-0040705,Chimere Dike,WR,TEN,4400,134503-129112,0.8767,0.8767,1.0,0.8085716696195054,0.7088350142056987,NYG,17.97,38.33,2.0,1.0,3.0553,statline_mc+recal_10_4b,0.0,1.794525654209444,0.0,0.0,0.0,0.02575,0.1415244014385157,0.0005,0.63675,0.39675,3.603075740618471,0.02325,0.7088350142056987,0.0,-0.4000000059604645,31.31012332033481,0.289556861551797,,classic,True,,ACTIVE
00-0041094,Bauer Sharp,TE,TB,4100,134503-158916,0.7605,0.7605,1.0,0.9273601619843076,0.7052828987759494,MIN,20.61,42.5,1.0,0.5,2.38,statline_mc+recal_10_4b,0.0,1.8302516740252843,0.0,0.0,0.0,0.0,0.0,0.0,0.53025,0.35,3.7228289877594944,0.02725,0.7052828987759494,0.0,0.0,27.77726265083493,0.16427130395029443,,classic,True,,ACTIVE
00-0041472,Marlin Klein,TE,HOU,4000,134503-177614,0.7094,0.7094,1.0,0.9912539722714362,0.7031554033780684,IND,22.03,42.56,1.0,0.5,2.35,statline_mc+recal_10_4b,0.0,1.8541329382774367,0.0,0.0,0.0,0.0,0.0,0.0,0.52925,0.3585,3.694054033780684,0.02675,0.7031554033780684,0.0,2.0999999046325684,34.783442058058746,0.24805427022928778,,classic,True,,ACTIVE
00-0041561,Carson Beck,QB,ARI,6000,134503-119670,0.7831,0.7831,1.0,0.8823645209370341,0.6909775439523302,SF,19.61,47.83,0.0,0.0,6.0083,statline_mc+recal_10_4b,0.0,1.9311263233805165,0.0,0.0,0.0,1.46425,5.5397754395233045,0.05175,0.0,0.0,0.0,0.0,0.6909775439523302,0.0,,11.411582010104656,0.030548142063221213,,classic,True,,ACTIVE
00-0041562,Fernando Mendoza,QB,LV,6000,134503-175137,0.7521,0.7521,1.0,0.9098118619758708,0.6842428633156977,NO,20.22,43.56,0.0,0.0,6.0271,statline_mc+recal_10_4b,0.0,1.9987071548535085,0.0,0.0,0.0,1.40275,5.357428633156976,0.05525,0.0,0.0,0.0,0.0,0.6842428633156977,0.0,,10.117317755322988,0.027850653211687587,,classic,True,,ACTIVE
00-0037614,John Metchie III,WR,CAR,4400,134503-102696,0.68,0.68,1.0,1.0025028825332545,0.6817148794506998,CLE,22.28,42.11,1.0,0.5,3.1401,statline_mc+recal_10_4b,0.0,1.755752318032268,0.0,0.0,0.0,0.0375,0.2430610813191095,0.0015,0.5035,0.31575,3.555337713187888,0.023,0.6817148794506998,0.0,0.0,29.36790062032737,0.25829524641097273,,classic,True,,ACTIVE
00-0041123,Behren Morton,QB,NE,6000,134503-152061,0.7014,0.7014,1.0,0.9660564132849628,0.67756031722995,JAX,21.47,45.89,0.0,0.0,6.0029,statline_mc+recal_10_4b,0.0,1.941846388646317,0.0,0.0,0.0,1.246,5.2256031722995,0.0515,0.0,0.0,0.0,0.0,0.67756031722995,0.0,,12.037202273547454,0.03194421272924043,,classic,True,,ACTIVE
00-0039518,Treyton Welch,TE,NO,4000,134503-110616,0.645,0.645,1.0,1.0497483056328916,0.677055636747017,LV,23.33,43.56,1.0,0.5,2.3806,statline_mc+recal_10_4b,0.0,1.8335876347859843,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.31775,3.6618063674701697,0.026,0.677055636747017,0.0,0.0,36.83378575346362,0.27985063277740346,,classic,True,,ACTIVE
00-0038998,Jake Haener,QB,NYG,6000,134503-86793,0.7385,0.7385,1.0,0.9161112517224892,0.6765111408613568,TEN,20.36,38.33,0.0,0.0,6.0067,statline_mc+recal_10_4b,0.0,1.8335802326026176,0.0,0.0,0.0,1.463,5.515111408613568,0.0505,0.0,0.0,0.0,0.0,0.6765111408613568,0.0,,7.551603662937567,0.023186984966269204,,classic,True,,ACTIVE
