player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0040621,Montorie Foster Jr.,WR,SEA,200,43782080,1.2616,1.2616,0.9485844937589668,1.07893549842129,1.2911937751773284,NE,23.92,44.33,0.0,0.0,4.4568,statline_mc+recal_10_4b,0.0,3.3217598724406656,0.0,0.0,0.0,0.022,0.19808743286060418,0.00075,0.7585,0.45975,5.928850318912679,0.0345,FLEX,showdown,21.18936567164179,0.8369213726309858,True
00-0037156,Irvin Charles,WR,SEA,200,43782082,1.2593,1.2593,0.9485844937589668,1.07893549842129,1.2887973294256196,NE,23.92,44.33,0.0,0.0,4.3968,statline_mc+recal_10_4b,0.0,3.4091539643502062,0.0,0.0,0.0,0.0175,0.09800504455796769,0.00025,0.74625,0.47125,6.00246824969823,0.03375,FLEX,showdown,20.928171641791042,0.8224742632302807,True
00-0038720,Julian Hill,TE,NE,300,43782159,1.2147,1.2147,1.103693481759647,0.92106450157871,1.234799836154426,SEA,20.42,44.33,11.0,0.6,5.6248499999999995,statline_mc+recal_10_4b,0.0,3.5445420467278677,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3395,3.6094989076961728,0.02075,CPT,showdown,36.240671641791046,0.47480073462966554,True
00-0040974,Lance Mason,TE,SEA,200,43782090,1.0264,1.0264,1.1031128814811666,1.07893549842129,1.2216081713562972,NE,23.92,44.33,0.0,0.0,4.1501,statline_mc+recal_10_4b,0.0,3.330260022667557,0.0,0.0,0.0,0.0,0.0,0.0,0.65225,0.43275,5.526081713562973,0.03875,FLEX,showdown,20.484141791044774,0.798484216637445,True
00-0036534,Shane Zylstra,TE,NE,300,44034595,1.07925,1.07925,1.103693481759647,0.92106450157871,1.0971625921110113,SEA,20.42,44.33,1.0,0.2,5.62815,statline_mc+recal_10_4b,0.0,3.241612952909112,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.28725,3.0694172807400752,0.02275,CPT,showdown,22.898507462686563,0.19508153473793127,True
00-0040570,Jeremiah Webb,WR,NE,300,43782151,1.2872999999999999,1.2872999999999999,0.8534011212238135,0.92106450157871,1.0119008236495874,SEA,20.42,44.33,0.0,0.0,5.6985,statline_mc+recal_10_4b,0.0,2.8210331258264505,0.0,0.0,0.0,0.032,0.14524029366949862,0.001,0.4215,0.262,2.835765197327751,0.01825,CPT,showdown,16.252798507462686,0.12525733916207296,True
00-0041317,Nick DeGennaro,WR,NE,300,43782144,1.26555,1.26555,0.8534011212238135,0.92106450157871,0.99480704601304,SEA,20.42,44.33,0.0,0.0,5.65635,statline_mc+recal_10_4b,0.0,2.8445736705593143,0.0,0.0,0.0,0.027,0.10729876808355601,0.0015,0.42375,0.2575,2.7072482053367106,0.019,CPT,showdown,15.991604477611938,0.1230951211314509,True
00-0035704,Drew Lock,QB,SEA,11100,43782105,1.0206,1.0206,0.9019268239878764,1.07893549842129,0.9930948799826461,NE,23.92,44.33,3.0,0.2,8.995049999999999,statline_mc+recal_10_4b,0.0,1.97940433092816,1.23825,8.45829506810823,0.05675,0.248,0.8748145059743476,0.009,0.0,0.0,0.0,0.0,CPT,showdown,23.00597014925373,0.19648415209458908,True
00-0039397,Tejhaun Palmer,WR,NE,300,43782140,1.254,1.254,0.8534011212238135,0.92106450157871,0.9856714065792627,SEA,20.42,44.33,0.0,0.0,5.71935,statline_mc+recal_10_4b,0.0,2.8410618229146722,0.0,0.0,0.0,0.02875,0.10425129444664913,0.0005,0.42575,0.26075,2.779391416081769,0.0175,CPT,showdown,15.652052238805968,0.12033994143254322,True
00-0041123,Behren Morton,QB,NE,6000,43782046,1.2463,1.2463,0.858627408529985,0.92106450157871,0.9856358230957847,SEA,20.42,44.33,0.0,0.0,6.2243,statline_mc+recal_10_4b,0.0,2.5417411035104065,1.68825,9.532858213791416,0.0605,0.8475,2.8532149454412794,0.029,0.0,0.0,0.0,0.0,FLEX,showdown,13.797574626865671,0.5112936368242823,True
00-0040566,CJ Dippre,TE,NE,300,43782158,0.9580500000000001,0.9580500000000001,1.103693481759647,0.92106450157871,0.973995405443296,SEA,20.42,44.33,0.0,0.0,5.553,statline_mc+recal_10_4b,0.0,2.919650130077431,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.2325,2.850802702955307,0.022,CPT,showdown,15.39085820895522,0.11826260853604309,True
00-0041318,Kyle Dixon,WR,NE,300,43782148,1.21995,1.21995,0.8534011212238135,0.92106450157871,0.958965300934332,SEA,20.42,44.33,0.0,0.0,5.51685,statline_mc+recal_10_4b,0.0,2.820995212633558,0.0,0.0,0.0,0.02675,0.16804865493262786,0.00025,0.43875,0.26475,2.700053351296252,0.014,CPT,showdown,14.946828358208952,0.11481310790628829,True
00-0041319,Cameron Dorner,WR,NE,300,43782146,1.21425,1.21425,0.8534011212238135,0.92106450157871,0.9544146484865362,SEA,20.42,44.33,0.0,0.0,5.48085,statline_mc+recal_10_4b,0.0,2.765091325030924,0.0,0.0,0.0,0.0345,0.09688538130225155,0.00075,0.4245,0.2695,2.6208789419413243,0.015,CPT,showdown,14.685634328358207,0.11283118035036667,True
00-0040702,Mitch Van Vooren,TE,NE,300,43782155,0.92655,0.92655,1.103693481759647,0.92106450157871,0.9418472522169543,SEA,20.42,44.33,0.0,0.0,5.424,statline_mc+recal_10_4b,0.0,2.995149868738811,0.0,0.0,0.0,0.0,0.0,0.0,0.3555,0.2435,2.711481681446361,0.019,CPT,showdown,14.424440298507461,0.11088346523680946,True
00-0040568,Lan Larison,RB,NE,600,43782134,1.2141,1.2141,0.841558302419949,0.92106450157871,0.9411406808763269,SEA,20.42,44.33,0.0,0.0,5.65125,statline_mc+recal_10_4b,0.0,2.4671233696149457,0.0,0.0,0.0,0.67025,2.1861243490383786,0.018,0.2185,0.165,0.9906468568038005,0.00675,CPT,showdown,14.163246268656716,0.10896937198337812,True
00-0041152,Kobe Prentice,WR,NE,300,43782142,1.16715,1.16715,0.8534011212238135,0.92106450157871,0.9173876967287694,SEA,20.42,44.33,0.0,0.0,5.3778,statline_mc+recal_10_4b,0.0,2.7762174383950935,0.0,0.0,0.0,0.02975,0.1246348667738037,0.00075,0.43,0.26875,2.533783111417993,0.012,CPT,showdown,13.90205223880597,0.10708832020258661,True
00-0041322,Jimmy Kibble,WR,NE,300,43782150,1.16505,1.16505,0.8534011212238135,0.92106450157871,0.9157159613082237,SEA,20.42,44.33,0.0,0.0,5.3136,statline_mc+recal_10_4b,0.0,2.703478753156626,0.0,0.0,0.0,0.02975,0.07628164337421557,0.00075,0.42525,0.2555,2.605991432013943,0.014,CPT,showdown,13.640858208955223,0.1052397395257174,True
00-0041395,Eli Raridon,TE,NE,2700,43782127,0.8989500000000001,0.8989500000000001,1.103693481759647,0.92106450157871,0.9138856476149045,SEA,20.42,44.33,0.0,0.0,5.3557500000000005,statline_mc+recal_10_4b,0.0,2.8562801053054336,0.0,0.0,0.0,0.0,0.0,0.0,0.35375,0.23075,2.590070984099363,0.02025,CPT,showdown,10.375932835820894,0.08465458654568064,True
00-0041314,Tanner Arkin,TE,NE,300,43782156,0.89865,0.89865,1.103693481759647,0.92106450157871,0.913605947171022,SEA,20.42,44.33,0.0,0.0,5.39985,statline_mc+recal_10_4b,0.0,2.7527132756213297,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.229,2.5632063144734802,0.02075,CPT,showdown,13.30130597014925,0.10288420836254521,True
00-0041129,Jam Miller,RB,NE,2100,43782129,1.1322,1.1322,0.841558302419949,0.92106450157871,0.8775736777965907,SEA,20.42,44.33,0.0,0.0,5.50005,statline_mc+recal_10_4b,0.0,2.4254714886176783,0.0,0.0,0.0,0.64925,2.1493105204134872,0.015,0.21075,0.1575,0.9786806648971171,0.00475,CPT,showdown,12.857276119402982,0.09988326710197544,True
00-0041323,Myles Montgomery,RB,NE,300,43782139,1.10565,1.10565,0.841558302419949,0.92106450157871,0.8570034927677717,SEA,20.42,44.33,0.0,0.0,5.39265,statline_mc+recal_10_4b,0.0,2.358995445775566,0.0,0.0,0.0,0.66125,2.0294441700721952,0.011,0.2235,0.17175,1.1214124483796148,0.004,CPT,showdown,12.596082089552237,0.09815906153821297,True
00-0038720,Julian Hill,TE,NE,200,43782096,0.8098,0.8098,1.103693481759647,0.92106450157871,0.8231998907696173,SEA,20.42,44.33,11.0,0.6,3.7499,statline_mc+recal_10_4b,0.0,2.3630280311519116,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3395,3.6094989076961728,0.02075,FLEX,showdown,33.8660447761194,1.9485524973649755,True
00-0040067,Jacardia Wright,RB,SEA,300,43782136,0.8149500000000001,0.8149500000000001,0.854146857548446,1.07893549842129,0.7510140372354349,NE,23.92,44.33,1.0,0.0,5.3334,statline_mc+recal_10_4b,0.0,2.229092512788722,0.0,0.0,0.0,0.28975,1.007297783222227,0.0065,0.2445,0.1825,1.3819624650140054,0.007,CPT,showdown,15.547574626865671,0.11950466508520804,True
00-0036534,Shane Zylstra,TE,NE,200,44034590,0.7195,0.7195,1.103693481759647,0.92106450157871,0.7314417280740075,SEA,20.42,44.33,1.0,0.2,3.7521,statline_mc+recal_10_4b,0.0,2.161075301939408,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.28725,3.0694172807400752,0.02275,FLEX,showdown,21.608955223880596,0.8606627770175522,True
00-0040570,Jeremiah Webb,WR,NE,200,43782088,0.8582,0.8582,0.8534011212238135,0.92106450157871,0.674600549099725,SEA,20.42,44.33,0.0,0.0,3.799,statline_mc+recal_10_4b,0.0,1.8806887505509668,0.0,0.0,0.0,0.032,0.14524029366949862,0.001,0.4215,0.262,2.835765197327751,0.01825,FLEX,showdown,15.495335820895521,0.5725660709361431,True
00-0040563,Efton Chism III,WR,NE,1500,43782131,0.8452500000000001,0.8452500000000001,0.8534011212238135,0.92106450157871,0.6644214215565588,SEA,20.42,44.33,8.0,0.6,5.1186,statline_mc+recal_10_4b,0.0,2.217639714042293,0.0,0.0,0.0,0.0,0.0,0.0,0.28075,0.18375,1.9069761437103914,0.0115,CPT,showdown,25.140671641791045,0.22653403759142327,True
00-0041317,Nick DeGennaro,WR,NE,200,43782081,0.8437,0.8437,0.8534011212238135,0.92106450157871,0.6632046973420267,SEA,20.42,44.33,0.0,0.0,3.7709,statline_mc+recal_10_4b,0.0,1.896382447039543,0.0,0.0,0.0,0.027,0.10729876808355601,0.0015,0.42375,0.2575,2.7072482053367106,0.019,FLEX,showdown,15.234141791044776,0.5626823172927845,True
00-0035704,Drew Lock,QB,SEA,7400,43782042,0.6804,0.6804,0.9019268239878764,1.07893549842129,0.6620632533217641,NE,23.92,44.33,3.0,0.2,5.9967,statline_mc+recal_10_4b,0.0,1.31960288728544,1.23825,8.45829506810823,0.05675,0.248,0.8748145059743476,0.009,0.0,0.0,0.0,0.0,FLEX,showdown,23.00597014925373,0.9446713523756466,True
00-0039397,Tejhaun Palmer,WR,NE,200,43782077,0.836,0.836,0.8534011212238135,0.92106450157871,0.6571142710528418,SEA,20.42,44.33,0.0,0.0,3.8129,statline_mc+recal_10_4b,0.0,1.894041215276448,0.0,0.0,0.0,0.02875,0.10425129444664913,0.0005,0.42575,0.26075,2.779391416081769,0.0175,FLEX,showdown,14.894589552238806,0.5500880659261209,True
00-0040566,CJ Dippre,TE,NE,200,43782095,0.6387,0.6387,1.103693481759647,0.92106450157871,0.6493302702955307,SEA,20.42,44.33,0.0,0.0,3.702,statline_mc+recal_10_4b,0.0,1.9464334200516207,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.2325,2.850802702955307,0.022,FLEX,showdown,14.633395522388058,0.5405923322427119,True
00-0041318,Kyle Dixon,WR,NE,200,43782085,0.8133,0.8133,0.8534011212238135,0.92106450157871,0.639310200622888,SEA,20.42,44.33,0.0,0.0,3.6779,statline_mc+recal_10_4b,0.0,1.8806634750890385,0.0,0.0,0.0,0.02675,0.16804865493262786,0.00025,0.43875,0.26475,2.700053351296252,0.014,FLEX,showdown,14.372201492537311,0.5312605158732232,True
00-0041319,Cameron Dorner,WR,NE,200,43782083,0.8095,0.8095,0.8534011212238135,0.92106450157871,0.6362764323243575,SEA,20.42,44.33,0.0,0.0,3.6539,statline_mc+recal_10_4b,0.0,1.8433942166872825,0.0,0.0,0.0,0.0345,0.09688538130225155,0.00075,0.4245,0.2695,2.6208789419413243,0.015,FLEX,showdown,14.111007462686565,0.522089787243164,True
00-0040702,Mitch Van Vooren,TE,NE,200,43782092,0.6177,0.6177,1.103693481759647,0.92106450157871,0.6278981681446362,SEA,20.42,44.33,0.0,0.0,3.616,statline_mc+recal_10_4b,0.0,1.9967665791592075,0.0,0.0,0.0,0.0,0.0,0.0,0.3555,0.2435,2.711481681446361,0.019,FLEX,showdown,13.84981343283582,0.513077365622742,True
00-0040568,Lan Larison,RB,NE,400,43782071,0.8094,0.8094,0.841558302419949,0.92106450157871,0.6274271205842179,SEA,20.42,44.33,0.0,0.0,3.7675,statline_mc+recal_10_4b,0.0,1.6447489130766306,0.0,0.0,0.0,0.67025,2.1861243490383786,0.018,0.2185,0.165,0.9906468568038005,0.00675,FLEX,showdown,13.588619402985072,0.5042205182836962,True
00-0041152,Kobe Prentice,WR,NE,200,43782079,0.7781,0.7781,0.8534011212238135,0.92106450157871,0.6115917978191796,SEA,20.42,44.33,0.0,0.0,3.5852,statline_mc+recal_10_4b,0.0,1.8508116255967288,0.0,0.0,0.0,0.02975,0.1246348667738037,0.00075,0.43,0.26875,2.533783111417993,0.012,FLEX,showdown,13.327425373134327,0.4955165596706849,True
00-0041322,Jimmy Kibble,WR,NE,200,43782087,0.7767,0.7767,0.8534011212238135,0.92106450157871,0.6104773075388158,SEA,20.42,44.33,0.0,0.0,3.5424,statline_mc+recal_10_4b,0.0,1.802319168771084,0.0,0.0,0.0,0.02975,0.07628164337421557,0.00075,0.42525,0.2555,2.605991432013943,0.014,FLEX,showdown,13.066231343283581,0.48696285058697647,True
00-0041395,Eli Raridon,TE,NE,1800,43782064,0.5993,0.5993,1.103693481759647,0.92106450157871,0.6092570984099364,SEA,20.42,44.33,0.0,0.0,3.5705,statline_mc+recal_10_4b,0.0,1.904186736870289,0.0,0.0,0.0,0.0,0.0,0.0,0.35375,0.23075,2.590070984099363,0.02025,FLEX,showdown,12.805037313432836,0.4785567973941981,True
00-0041314,Tanner Arkin,TE,NE,200,43782093,0.5991,0.5991,1.103693481759647,0.92106450157871,0.609070631447348,SEA,20.42,44.33,0.0,0.0,3.5999,statline_mc+recal_10_4b,0.0,1.8351421837475532,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.229,2.5632063144734802,0.02075,FLEX,showdown,12.54384328358209,0.4702958512258973,True
00-0040739,Elijah Arroyo,TE,SEA,2400,43782128,0.50205,0.50205,1.1031128814811666,1.07893549842129,0.5975493071043911,NE,23.92,44.33,13.0,0.2,5.04675,statline_mc+recal_10_4b,0.0,2.0368696103221926,0.0,0.0,0.0,0.0,0.0,0.0,0.22075,0.13725,1.8186620473626074,0.01325,CPT,showdown,20.605970149253732,0.1674327498376965,True
00-0041129,Jam Miller,RB,NE,1400,43782066,0.7548,0.7548,0.841558302419949,0.92106450157871,0.5850491185310605,SEA,20.42,44.33,0.0,0.0,3.6667,statline_mc+recal_10_4b,0.0,1.6169809924117855,0.0,0.0,0.0,0.64925,2.1493105204134872,0.015,0.21075,0.1575,0.9786806648971171,0.00475,FLEX,showdown,12.282649253731343,0.46217750721468026,True
00-0037617,Hassan Haskins,RB,NE,3300,44034593,0.7456499999999999,0.7456499999999999,0.841558302419949,0.92106450157871,0.5780176578628691,SEA,20.42,44.33,11.0,0.8,5.16165,statline_mc+recal_10_4b,0.0,1.5592200344523073,0.0,0.0,0.0,0.6575,1.9517928163666665,0.01725,0.07075,0.055,0.3291582360524597,0.0005,CPT,showdown,22.48041044776119,0.1897190822690029,True
00-0041323,Myles Montgomery,RB,NE,200,43782076,0.7371,0.7371,0.841558302419949,0.92106450157871,0.5713356618451811,SEA,20.42,44.33,0.0,0.0,3.5951,statline_mc+recal_10_4b,0.0,1.5726636305170438,0.0,0.0,0.0,0.66125,2.0294441700721952,0.011,0.2235,0.17175,1.1214124483796148,0.004,FLEX,showdown,12.021455223880595,0.4541993037326912,True
00-0036187,Reggie Gilliam,RB,NE,300,43782135,0.72,0.72,0.841558302419949,0.92106450157871,0.5581413222873239,SEA,20.42,44.33,11.0,0.8,4.9933499999999995,statline_mc+recal_10_4b,0.0,1.7482749402342304,0.0,0.0,0.0,0.36675,1.1437245332084276,0.00825,0.15575,0.1155,0.7222176153737319,0.00375,CPT,showdown,28.063992537313435,0.27527848821781975,True
00-0040067,Jacardia Wright,RB,SEA,200,43782073,0.5433,0.5433,0.854146857548446,1.07893549842129,0.5006760248236233,NE,23.92,44.33,1.0,0.0,3.5556,statline_mc+recal_10_4b,0.0,1.4860616751924811,0.0,0.0,0.0,0.28975,1.007297783222227,0.0065,0.2445,0.1825,1.3819624650140054,0.007,FLEX,showdown,15.155783582089551,0.5597505962006173,True
00-0040563,Efton Chism III,WR,NE,1000,43782068,0.5635,0.5635,0.8534011212238135,0.92106450157871,0.4429476143710392,SEA,20.42,44.33,8.0,0.6,3.4124,statline_mc+recal_10_4b,0.0,1.4784264760281953,0.0,0.0,0.0,0.0,0.0,0.0,0.28075,0.18375,1.9069761437103914,0.0115,FLEX,showdown,24.31231343283582,1.0306311329244013,True
00-0035891,Cody White,WR,SEA,1200,43782132,0.41895,0.41895,0.9485844937589668,1.07893549842129,0.42870511332425365,NE,23.92,44.33,8.0,0.4,4.9077,statline_mc+recal_10_4b,0.0,1.564043403979762,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.09325,1.370534088828358,0.00925,CPT,showdown,25.139738805970147,0.22651995009181075,True
00-0040739,Elijah Arroyo,TE,SEA,1600,43782065,0.3347,0.3347,1.1031128814811666,1.07893549842129,0.3983662047362607,NE,23.92,44.33,13.0,0.2,3.3645,statline_mc+recal_10_4b,0.0,1.3579130735481284,0.0,0.0,0.0,0.0,0.0,0.0,0.22075,0.13725,1.8186620473626074,0.01325,FLEX,showdown,20.06865671641791,0.7766705021108916,True
00-0037617,Hassan Haskins,RB,NE,2200,44034588,0.4971,0.4971,0.841558302419949,0.92106450157871,0.3853451052419127,SEA,20.42,44.33,11.0,0.8,3.4411,statline_mc+recal_10_4b,0.0,1.0394800229682049,0.0,0.0,0.0,0.6575,1.9517928163666665,0.01725,0.07075,0.055,0.3291582360524597,0.0005,FLEX,showdown,26.830410447761196,1.2190166380347887,True
00-0036187,Reggie Gilliam,RB,NE,200,43782072,0.48,0.48,0.841558302419949,0.92106450157871,0.3720942148582159,SEA,20.42,44.33,11.0,0.8,3.3289,statline_mc+recal_10_4b,0.0,1.1655166268228203,0.0,0.0,0.0,0.36675,1.1437245332084276,0.00825,0.15575,0.1155,0.7222176153737319,0.00375,FLEX,showdown,26.18115671641791,1.167378827583477,True
00-0040673,Jalen Milroe,QB,SEA,9000,43782110,0.30870000000000003,0.30870000000000003,0.9019268239878764,1.07893549842129,0.30034668570682727,NE,23.92,44.33,3.0,0.0,8.26815,statline_mc+recal_10_4b,0.0,0.6474931481670857,0.3685,2.538912409303318,0.013,0.096,0.3367462743241879,0.00425,0.0,0.0,0.0,0.0,CPT,showdown,13.484141791044776,0.10414594366747934,True
00-0035891,Cody White,WR,SEA,800,43782069,0.2793,0.2793,0.9485844937589668,1.07893549842129,0.2858034088828358,NE,23.92,44.33,8.0,0.4,3.2718,statline_mc+recal_10_4b,0.0,1.0426956026531746,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.09325,1.370534088828358,0.00925,FLEX,showdown,23.819589552238803,0.9973266859773395,True
00-0039757,Terrell Jennings,RB,NE,3600,43782125,0.32475,0.32475,0.841558302419949,0.92106450157871,0.251770165969182,SEA,20.42,44.33,6.0,0.2,4.4646,statline_mc+recal_10_4b,0.0,0.558474529710624,0.0,0.0,0.0,0.3215,0.9701475035082379,0.009,0.01375,0.011,0.06332026961964252,0.00025,CPT,showdown,11.041791044776119,0.08849710475449082,True
00-0040673,Jalen Milroe,QB,SEA,6000,43782047,0.2058,0.2058,0.9019268239878764,1.07893549842129,0.20023112380455152,NE,23.92,44.33,3.0,0.0,5.5121,statline_mc+recal_10_4b,0.0,0.4316620987780571,0.3685,2.538912409303318,0.013,0.096,0.3367462743241879,0.00425,0.0,0.0,0.0,0.0,FLEX,showdown,13.484141791044776,0.5007207370161482,True
00-0039305,Jack Westover,TE,NE,300,43782152,0.19545,0.19545,1.103693481759647,0.92106450157871,0.1987131054953833,SEA,20.42,44.33,4.0,0.2,4.05855,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.05075,0.5047540366358887,0.00525,CPT,showdown,13.799999999999999,0.10636221948836569,True
00-0038488,Brady Russell,RB,SEA,300,43782137,0.2106,0.2106,0.854146857548446,1.07893549842129,0.1940397465275095,NE,23.92,44.33,10.0,0.4,4.33995,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525,0.05825,0.4735983101833964,0.004,CPT,showdown,23.00018656716418,0.19640840788309402,True
00-0039757,Terrell Jennings,RB,NE,2400,43782062,0.2165,0.2165,0.841558302419949,0.92106450157871,0.16784677731278802,SEA,20.42,44.33,6.0,0.2,2.9764,statline_mc+recal_10_4b,0.0,0.372316353140416,0.0,0.0,0.0,0.3215,0.9701475035082379,0.009,0.01375,0.011,0.06332026961964252,0.00025,FLEX,showdown,13.370149253731343,0.496929930893905,True
00-0037745,Velus Jones Jr.,RB,SEA,3000,43782126,0.1545,0.1545,0.854146857548446,1.07893549842129,0.14239011737965038,NE,23.92,44.33,5.0,0.2,3.8658,statline_mc+recal_10_4b,0.0,0.20005996746801985,0.0,0.0,0.0,0.137,0.786767449197669,0.00275,0.0,0.0,0.0,0.0,CPT,showdown,14.337313432835822,0.11024127020496573,True
00-0038752,Jake Bobo,WR,SEA,1800,43782130,0.13095,0.13095,0.9485844937589668,1.07893549842129,0.13400510969553864,NE,23.92,44.33,5.0,0.2,3.94545,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925,0.03175,0.4358673979702575,0.00225,CPT,showdown,17.382089552238803,0.13505152928322733,True
00-0039305,Jack Westover,TE,NE,200,43782089,0.1303,0.1303,1.103693481759647,0.92106450157871,0.13247540366358887,SEA,20.42,44.33,4.0,0.2,2.7057,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.05075,0.5047540366358887,0.00525,FLEX,showdown,13.011940298507461,0.48520352157289603,True
00-0038488,Brady Russell,RB,SEA,200,43782074,0.1404,0.1404,0.854146857548446,1.07893549842129,0.12935983101833967,NE,23.92,44.33,10.0,0.4,2.8933,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525,0.05825,0.4735983101833964,0.004,FLEX,showdown,21.998694029850746,0.8833180695856491,True
00-0037745,Velus Jones Jr.,RB,SEA,2000,43782063,0.103,0.103,0.854146857548446,1.07893549842129,0.09492674491976692,NE,23.92,44.33,5.0,0.2,2.5772,statline_mc+recal_10_4b,0.0,0.13337331164534658,0.0,0.0,0.0,0.137,0.786767449197669,0.00275,0.0,0.0,0.0,0.0,FLEX,showdown,16.95223880597015,0.6309679079343697,True
00-0038752,Jake Bobo,WR,SEA,1200,43782067,0.0873,0.0873,0.9485844937589668,1.07893549842129,0.08933673979702576,NE,23.92,44.33,5.0,0.2,2.6303,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925,0.03175,0.4358673979702575,0.00225,FLEX,showdown,16.59402985074627,0.6160785090536274,True
00-0040058,Nick Kallerup,TE,SEA,300,43782154,0.0657,0.0657,1.1031128814811666,1.07893549842129,0.07811248693257693,NE,23.92,44.33,4.0,0.2,3.7032,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625,0.01875,0.21324991288384615,0.002,CPT,showdown,16.52238805970149,0.1275288956115323,True
00-0040058,Nick Kallerup,TE,SEA,200,43782091,0.0438,0.0438,1.1031128814811666,1.07893549842129,0.052074991288384616,NE,23.92,44.33,4.0,0.2,2.4688,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625,0.01875,0.21324991288384615,0.002,FLEX,showdown,15.985074626865671,0.5915684445502445,True
00-0040649,Robbie Ouzts,RB,SEA,200,43782075,0.0,0.0,0.854146857548446,1.07893549842129,0.0,NE,23.92,44.33,4.0,0.2,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,15.08955223880597,0.0,True
00-0039299,George Holani,RB,SEA,4200,43782055,0.0,0.0,0.854146857548446,1.07893549842129,0.0,NE,23.92,44.33,10.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,10.846082089552239,0.0,True
00-0040648,Tory Horton,WR,SEA,2800,43782060,0.0,0.0,0.9485844937589668,1.07893549842129,0.0,NE,23.92,44.33,8.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,10.0625,0.0,True
00-0038564,Cameron Latu,TE,NE,800,44034589,0.0,0.0,1.103693481759647,0.92106450157871,0.0,SEA,20.42,44.33,10.0,0.4,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,13.25839552238806,0.0,True
00-0038564,Cameron Latu,TE,NE,1200,44034594,0.0,0.0,1.103693481759647,0.92106450157871,0.0,SEA,20.42,44.33,10.0,0.4,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,13.941231343283583,0.0,True
00-0040648,Tory Horton,WR,SEA,4200,43782123,0.0,0.0,0.9485844937589668,1.07893549842129,0.0,NE,23.92,44.33,8.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,10.0625,0.0,True
00-0039299,George Holani,RB,SEA,6300,43782118,0.0,0.0,0.854146857548446,1.07893549842129,0.0,NE,23.92,44.33,10.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,10.846082089552239,0.0,True
00-0040649,Robbie Ouzts,RB,SEA,300,43782138,0.0,0.0,0.854146857548446,1.07893549842129,0.0,NE,23.92,44.33,4.0,0.2,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,15.62686567164179,0.0,True
