player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0038092,Erik Ezukanma,WR,PHI,4000,133647-86543,0.6386,0.6386,1.140969265489402,1.1166451177694081,0.8136231140047707,WAS,24.83,44.28,0.0,0.0,3.4544,statline_mc+recal_10_4b,0.0,2.1965998818698136,0.0,0.0,0.0,0.0445,0.2723420381663384,0.00125,0.467,0.2845,4.561389101881368,0.0305,19.38284087157478,0.3116787025760846,,classic,True
00-0037304,Connor Heyward,TE,LV,4000,133647-92882,0.6773,0.6773,1.226793226877769,0.9718365281915791,0.8074466457190427,MIA,21.61,40.17,0.0,0.0,2.6288,statline_mc+recal_10_4b,0.0,2.1358431565396767,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.30875,4.290716457190427,0.03775,17.214658158271217,0.22319949914142162,,classic,True
00-0040060,Marshall Lang,TE,MIN,4000,133647-133564,0.8408,0.8408,0.877306227501699,1.0707740738658722,0.789802976888425,GB,23.81,46.22,0.0,0.0,2.4628,statline_mc+recal_10_4b,0.0,1.9440329334223483,0.0,0.0,0.0,0.0,0.0,0.0,0.58575,0.39875,4.009279768884251,0.03325,21.31643889767337,0.2933944753591159,,classic,True
00-0040504,Bryson Nesbit,TE,MIN,4000,133647-156197,0.8353,0.8353,0.877306227501699,1.0707740738658722,0.7846590473460223,GB,23.81,46.22,0.0,0.0,2.4626,statline_mc+recal_10_4b,0.0,1.9657863653679237,0.0,0.0,0.0,0.0,0.0,0.0,0.59675,0.40675,3.9628404734602225,0.032,21.009421353813718,0.28745036433777615,,classic,True
00-0040215,Gavin Bartholomew,TE,MIN,4000,133647-152363,0.8277,0.8277,0.877306227501699,1.0707740738658722,0.7775790281180303,GB,23.81,46.22,0.0,0.0,2.4716,statline_mc+recal_10_4b,0.0,2.02565983134671,0.0,0.0,0.0,0.0,0.0,0.0,0.57425,0.38475,3.957040281180302,0.0325,20.702403809954067,0.28162667976887984,,classic,True
00-0035345,Chris Myarick,TE,LV,4000,133647-56947,0.652,0.652,1.226793226877769,0.9718365281915791,0.7772999602178927,MIA,21.61,40.17,0.0,0.0,2.6006,statline_mc+recal_10_4b,0.0,2.0695497707079165,0.0,0.0,0.0,0.0,0.0,0.0,0.4785,0.321,4.127999602178927,0.03475,15.986587982832619,0.20565389644816665,,classic,True
00-0029714,Andrew DePaola,TE,MIN,4000,133647-23435,0.8196,0.8196,0.877306227501699,1.0707740738658722,0.7699668911317828,GB,23.81,46.22,0.0,0.0,2.4583,statline_mc+recal_10_4b,0.0,1.9843834253282722,0.0,0.0,0.0,0.0,0.0,0.0,0.574,0.38,3.9896689113178274,0.03125,20.08836872223477,0.2703308801590865,,classic,True
00-0041001,Matt Lauter,TE,MIN,4000,133647-158213,0.8165,0.8165,0.877306227501699,1.0707740738658722,0.7670151639242166,GB,23.81,46.22,0.0,0.0,2.4197,statline_mc+recal_10_4b,0.0,1.910689022096992,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.38425,3.903901639242166,0.0315,19.78135117837512,0.2648540327774334,,classic,True
00-0041523,Caleb Douglas,WR,MIA,4600,133647-172647,0.8468,0.8468,1.0809427421418767,0.8346731125976727,0.7640292860251825,LV,18.56,40.17,0.0,0.0,3.2163,statline_mc+recal_10_4b,0.0,1.9283182547060278,0.0,0.0,0.0,0.0355,0.1241932510530088,0.00075,0.5945,0.36675,4.147349609198816,0.02575,11.430546384945526,0.1834275729921972,,classic,True
00-0041016,Patrick Gurd,TE,LV,4000,133647-138164,0.6309,0.6309,1.226793226877769,0.9718365281915791,0.7522143227487686,MIA,21.61,40.17,0.0,0.0,2.5436,statline_mc+recal_10_4b,0.0,2.0457876051721913,0.0,0.0,0.0,0.0,0.0,0.0,0.48225,0.32325,4.205893227487686,0.02925,15.06553535125367,0.19340590840111313,,classic,True
00-0041000,Devin Lafayette,WR,LV,4000,133647-136151,0.7808,0.7808,0.9732207254368208,0.9718365281915791,0.7385294111273992,MIA,21.61,40.17,0.0,0.0,3.3329,statline_mc+recal_10_4b,0.0,1.8564756879221738,0.0,0.0,0.0,0.0425,0.18259699109871005,0.00125,0.50975,0.3145,3.925197120175283,0.0275,15.159664905909539,0.23519801900434412,,classic,True
00-0037098,Samori Toure,WR,PHI,4000,133647-152631,0.5673,0.5673,1.140969265489402,1.1166451177694081,0.7228023227226827,WAS,24.83,44.28,1.0,0.2,3.3954,statline_mc+recal_10_4b,0.0,1.923508612525125,0.0,0.0,0.0,0.0255,0.25472449510641404,0.0015,0.419,0.24625,3.9970487321204136,0.02825,25.975588360137717,0.48371183975430276,,classic,True
00-0038678,Jordan Mims,RB,PHI,4000,133647-91989,0.5401,0.5401,1.1966479351198924,1.1166451177694081,0.7216523876212697,WAS,24.83,44.28,1.0,0.0,3.4207,statline_mc+recal_10_4b,0.0,1.7805457798579163,0.0,0.0,0.0,0.62425,3.226119321697566,0.0235,0.2065,0.15425,1.5491545545151302,0.006,14.892055615164521,0.36639726063796085,,classic,True
00-0041005,Corey Rucker,WR,LV,4000,133647-128717,0.758,0.758,0.9732207254368208,0.9718365281915791,0.7169032915454261,MIA,21.61,40.17,0.0,0.0,3.219,statline_mc+recal_10_4b,0.0,1.8755699863394009,0.0,0.0,0.0,0.0385,0.1770676770289965,0.00125,0.49725,0.3035,3.774465238425266,0.02775,14.775049521294155,0.22924396085757748,,classic,True
00-0038809,Ben Sims,TE,MIA,4200,133647-89185,1.1389,1.1389,0.7536331029199616,0.8346731125976727,0.7164216157404767,LV,18.56,40.17,3.0,0.6,2.2703,statline_mc+recal_10_4b,0.0,1.7291842593126001,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.46775,3.470466157404765,0.02425,24.638946615465702,0.3661410165542239,,classic,True
00-0041436,DJ Herman,RB,MIA,4000,133647-159649,0.8197,0.8197,1.0438843689343742,0.8346731125976727,0.7142158760391828,LV,18.56,40.17,0.0,0.0,3.3526,statline_mc+recal_10_4b,0.0,1.6861385162496403,0.0,0.0,0.0,0.74275,2.777160269606916,0.0235,0.28325,0.218,1.4449984907849116,0.008,7.940562410586552,0.23050793247252402,,classic,True
00-0041011,E.J. Williams Jr.,WR,LV,4000,133647-129001,0.7386,0.7386,0.9732207254368208,0.9718365281915791,0.6985432435981568,MIA,21.61,40.17,0.0,0.0,3.206,statline_mc+recal_10_4b,0.0,1.7956257713718176,0.0,0.0,0.0,0.0455,0.3154183380066144,0.002,0.4865,0.309,3.580014097974952,0.0245,14.582741828986464,0.22632369536809516,,classic,True
00-0038930,Carlos Washington Jr.,RB,MIA,4000,133647-174148,0.8,0.8,1.0438843689343742,0.8346731125976727,0.6970847561931339,LV,18.56,40.17,0.0,0.0,3.3129,statline_mc+recal_10_4b,0.0,1.6298024486965388,0.0,0.0,0.0,0.73675,2.6888171398394642,0.019,0.30925,0.23425,1.5207804220918733,0.009,7.575979077253218,0.22497284825185934,,classic,True
00-0040400,Donovan Edwards,RB,MIA,4000,133647-152574,0.7852,0.7852,1.0438843689343742,0.8346731125976727,0.6841892285061068,LV,18.56,40.17,0.0,0.0,3.2908,statline_mc+recal_10_4b,0.0,1.6693213087239192,0.0,0.0,0.0,0.7435,2.629773583540048,0.0175,0.28775,0.216,1.6221187015210183,0.0085,7.211395743919884,0.21957067554101228,,classic,True
00-0040894,Malik Benson,WR,LV,4500,133647-183410,0.7023,0.7023,0.9732207254368208,0.9718365281915791,0.6642316818494053,MIA,21.61,40.17,0.0,0.0,3.1746,statline_mc+recal_10_4b,0.0,1.6997655529413573,0.0,0.0,0.0,0.043,0.19107046994277813,0.00175,0.4795,0.29775,3.5974963485512745,0.0215,12.19812644437108,0.19305823824519747,,classic,True
00-0041004,Chase Roberts,WR,LV,4000,133647-158697,0.6886,0.6886,0.9732207254368208,0.9718365281915791,0.6512523215555439,MIA,21.61,40.17,0.0,0.0,3.1194,statline_mc+recal_10_4b,0.0,1.6013677998583147,0.0,0.0,0.0,0.04625,0.19563997645736544,0.0005,0.49625,0.30775,3.618133239098072,0.0195,14.198126444371077,0.22059429148996193,,classic,True
00-0040581,Dont'e Thornton Jr.,WR,LV,4600,133647-151909,0.6742,0.6742,0.9732207254368208,0.9718365281915791,0.6376545295145504,MIA,21.61,40.17,11.0,0.4,3.0145,statline_mc+recal_10_4b,0.0,1.6486120805159232,0.0,0.0,0.0,0.0,0.0,0.0,0.61475,0.30475,3.627795295145504,0.021,19.550251143706078,0.31517673424182224,,classic,True
00-0041368,Harrison Wallace III,WR,ARI,4000,133647-152593,0.8479,0.8479,0.8774109490239873,0.8517623250323235,0.6336573580057657,LAC,18.94,47.22,0.0,0.0,3.0677,statline_mc+recal_10_4b,0.0,1.6417167063686613,0.0,0.0,0.0,0.0065,0.017769809084983136,0.00025,0.53575,0.32475,3.415053770972673,0.02175,16.092439749092108,0.25028813218076035,,classic,True
00-0033246,Johnny Mundt,TE,PHI,4000,133647-40371,0.4505,0.4505,1.253846722880024,1.1166451177694081,0.6307110420088593,WAS,24.83,44.28,12.0,0.4,2.4287,statline_mc+recal_10_4b,0.0,1.7150218956478969,0.0,0.0,0.0,0.0,0.0,0.0,0.37975,0.23075,3.5383604200885928,0.02775,31.737017167381975,0.5877039024408875,,classic,True
00-0040558,Isaiah Neyor,WR,GB,4000,133647-110617,0.8102,0.8102,0.7647565203229334,1.008263533644387,0.624690328485963,MIN,22.42,46.22,0.0,0.0,3.0677,statline_mc+recal_10_4b,0.0,1.5753322487849808,0.0,0.0,0.0,0.04325,0.2118632918579963,0.0015,0.497,0.30925,3.2087899930016324,0.02025,17.293372400132053,0.2711507555287638,,classic,True
00-0041178,Robert Henry Jr.,RB,WAS,4000,133647-184821,0.6765,0.6765,1.053358078465259,0.8742481308673901,0.6230281277212132,PHI,19.44,44.28,0.0,0.0,3.2757,statline_mc+recal_10_4b,0.0,1.4617964263637562,0.0,0.0,0.0,0.70925,2.72298189834605,0.0235,0.19875,0.14775,1.1285493788660805,0.0055,9.858614985693848,0.26195047199808197,,classic,True
00-0041525,Chris Bell,WR,MIA,4400,133647-170825,0.6798,0.6798,1.0809427421418767,0.8346731125976727,0.6133281952761551,LV,18.56,40.17,0.0,0.0,3.1603,statline_mc+recal_10_4b,0.0,1.6295621519354386,0.0,0.0,0.0,0.03075,0.1581270024857677,0.00125,0.427,0.268,3.2601549502757834,0.02225,7.872854077253219,0.14469678352461235,,classic,True
00-0039521,Xavier Weaver,WR,ARI,4000,133647-114252,0.8197,0.8197,0.8774109490239873,0.8517623250323235,0.6125735315974369,LAC,18.94,47.22,7.0,0.4,2.8781,statline_mc+recal_10_4b,0.0,1.5791374185813156,0.0,0.0,0.0,0.0,0.0,0.0,0.61525,0.37225,3.3794853159743683,0.015,27.27594444182427,0.5275162984716062,,classic,True
00-0036387,Jalen Reagor,WR,MIA,4000,133647-94625,0.6692,0.6692,1.0809427421418767,0.8346731125976727,0.6038089111628326,LV,18.56,40.17,0.0,0.0,3.0564,statline_mc+recal_10_4b,0.0,1.5765866442899679,0.0,0.0,0.0,0.03675,0.1797382850637753,0.001,0.442,0.273,3.173350826564551,0.022,10.699777154176294,0.17470554264333404,,classic,True
00-0039884,Tahj Washington,WR,PHI,4000,133647-110834,0.4722,0.4722,1.140969265489402,1.1166451177694081,0.6016643714990427,WAS,24.83,44.28,2.0,0.2,3.1379,statline_mc+recal_10_4b,0.0,1.710337714780134,0.0,0.0,0.0,0.016,0.07952806038070165,0.00025,0.36575,0.21725,3.635865654609725,0.0205,23.443720228269587,0.4085842552410483,,classic,True
00-0041529,Kevin Coleman Jr.,WR,MIA,4000,133647-183828,0.6616,0.6616,1.0809427421418767,0.8346731125976727,0.5969277231707499,LV,18.56,40.17,0.0,0.0,3.1206,statline_mc+recal_10_4b,0.0,1.5146942425618233,0.0,0.0,0.0,0.03325,0.24730846950703944,0.00075,0.44525,0.27275,3.2482187622004592,0.018,10.31516176956091,0.17028285675565397,,classic,True
00-0040239,Kaden Prather,WR,GB,4000,133647-152154,0.7741,0.7741,0.7647565203229334,1.008263533644387,0.5968694515282528,MIN,22.42,46.22,0.0,0.0,3.0509,statline_mc+recal_10_4b,0.0,1.6373638642065327,0.0,0.0,0.0,0.04275,0.3168957959270191,0.001,0.4985,0.3155,2.934298719355508,0.0185,16.274141630901287,0.2533384246520916,,classic,True
00-0041070,Reggie Virgil,WR,ARI,4200,133647-171332,0.7902,0.7902,0.8774109490239873,0.8517623250323235,0.590539928813077,LAC,18.94,47.22,0.0,0.0,2.916,statline_mc+recal_10_4b,0.0,1.49859807093299,0.0,0.0,0.0,0.00875,0.05336476025776824,0.0,0.53425,0.32725,3.140784527873002,0.0185,11.688593595245953,0.186610403413711,,classic,True
00-0040302,AJ Henning,WR,MIA,4000,133647-137966,0.6509,0.6509,1.0809427421418767,0.8346731125976727,0.587242389395586,LV,18.56,40.17,0.0,0.0,2.9681,statline_mc+recal_10_4b,0.0,1.6378135030602357,0.0,0.0,0.0,0.03375,0.16080370143341244,0.00125,0.4455,0.279,3.1316201925224476,0.019,9.738238692637832,0.16385786564836585,,classic,True
00-0040948,J. Michael Sturdivant,WR,GB,4000,133647-157973,0.7436,0.7436,0.7647565203229334,1.008263533644387,0.5734092231753954,MIN,22.42,46.22,0.0,0.0,2.9321,statline_mc+recal_10_4b,0.0,1.5003038058967992,0.0,0.0,0.0,0.0405,0.09589899309276992,0.00125,0.509,0.31,3.148193238661184,0.01525,15.69721855397821,0.2437796401887812,,classic,True
00-0040616,Kisean Johnson,WR,GB,4000,133647-146527,0.7414,0.7414,0.7647565203229334,1.008263533644387,0.5716903415794111,MIN,22.42,46.22,0.0,0.0,2.904,statline_mc+recal_10_4b,0.0,1.4903468693697515,0.0,0.0,0.0,0.0375,0.1192308684605059,0.0005,0.49875,0.30675,2.968922547333605,0.018,15.504910861670517,0.24067420932980207,,classic,True
00-0041179,Chris Hilton Jr.,WR,GB,4000,133647-151744,0.7402,0.7402,0.7647565203229334,1.008263533644387,0.5707748911433839,MIN,22.42,46.22,0.0,0.0,2.8729,statline_mc+recal_10_4b,0.0,1.4898853098670872,0.0,0.0,0.0,0.04075,0.1974204740223194,0.00125,0.5005,0.3095,2.967828437411519,0.016,15.312603169362825,0.23760833756120653,,classic,True
00-0040753,Will Sheppard,WR,MIA,4000,133647-129641,0.6289,0.6289,1.0809427421418767,0.8346731125976727,0.5674563990754059,LV,18.56,40.17,0.0,0.0,2.9078,statline_mc+recal_10_4b,0.0,1.5338499238786076,0.0,0.0,0.0,0.03275,0.14058352109777303,0.00125,0.454,0.27825,3.012730469656285,0.0185,8.969007923407064,0.15566672253349303,,classic,True
00-0041158,Donaven McCulley,WR,MIA,4000,133647-154812,0.6212,0.6212,1.0809427421418767,0.8346731125976727,0.5604469365853892,LV,18.56,40.17,0.0,0.0,2.9918,statline_mc+recal_10_4b,0.0,1.5422821515331981,0.0,0.0,0.0,0.03525,0.211332726617454,0.002,0.431,0.26375,3.0443866392364383,0.0155,8.642084846483987,0.15231069125532118,,classic,True
00-0037412,Cal Adomitis,TE,GB,4000,133647-92056,0.6999,0.6999,0.7928330665150658,1.008263533644387,0.5595125093066913,MIN,22.42,46.22,0.0,0.0,2.1286,statline_mc+recal_10_4b,0.0,1.4638625553597249,0.0,0.0,0.0,0.0,0.0,0.0,0.48575,0.3265,2.797625093066912,0.02,17.467124087041636,0.22698797634436985,,classic,True
00-0036635,Ihmir Smith-Marsette,WR,ARI,4400,133647-86113,0.7377,0.7377,0.8774109490239873,0.8517623250323235,0.5513508958260034,LAC,18.94,47.22,0.0,0.0,2.8475,statline_mc+recal_10_4b,0.0,1.5092446441336365,0.0,0.0,0.0,0.009,0.039504036569079345,0.0,0.52725,0.322,3.029004921690954,0.01425,11.207824364476727,0.18072413584858832,,classic,True
00-0039936,Thomas Yassmin,TE,GB,4000,133647-87179,0.677,0.677,0.7928330665150658,1.008263533644387,0.5412068718514698,MIN,22.42,46.22,0.0,0.0,2.1623,statline_mc+recal_10_4b,0.0,1.3739916562963788,0.0,0.0,0.0,0.0,0.0,0.0,0.47725,0.314,2.627068718514696,0.02075,17.160106543181985,0.22238924717522413,,classic,True
00-0039263,McCallan Castles,TE,GB,4000,133647-91443,0.6769,0.6769,0.7928330665150658,1.008263533644387,0.5411119953283863,MIN,22.42,46.22,0.0,0.0,2.1666,statline_mc+recal_10_4b,0.0,1.4170987979845888,0.0,0.0,0.0,0.0,0.0,0.0,0.45875,0.304,2.7311199532838617,0.01975,16.85308899932234,0.21788368730214314,,classic,True
00-0040629,Dalevon Campbell,WR,LAC,4000,133647-112044,0.436,0.436,0.9720574207207836,1.271797178031368,0.5389512053059334,ARI,28.28,47.22,1.0,0.0,3.0387,statline_mc+recal_10_4b,0.0,1.548941532343264,0.0,0.0,0.0,0.02475,0.2025023461078268,0.001,0.3255,0.20525,2.9557597069515067,0.01975,18.183476394849784,0.28772789542861477,,classic,True
00-0039710,Jeshaun Jones,WR,MIN,4000,133647-88290,0.4887,0.4887,1.0185896093622764,1.0707740738658722,0.5330203604812882,GB,23.81,46.22,1.0,0.2,3.0152,statline_mc+recal_10_4b,0.0,1.5295914049437975,0.0,0.0,0.0,0.0265,0.15482312304429918,0.0005,0.35525,0.217,3.165380481768582,0.0155,20.50707918690751,0.3359364747311338,,classic,True
00-0041366,Jameson Geers,TE,ARI,4000,133647-152669,0.7853,0.7853,0.7878640570452637,0.8517623250323235,0.5270183354686581,LAC,18.94,47.22,0.0,0.0,2.0778,statline_mc+recal_10_4b,0.0,1.3513344935504625,0.0,0.0,0.0,0.0,0.0,0.0,0.50075,0.33025,2.54393335468658,0.01875,15.15283111211505,0.19453475773567072,,classic,True
00-0038640,Jalen Brooks,WR,ARI,4000,133647-138277,0.7042,0.7042,0.8774109490239873,0.8517623250323235,0.5263176001626343,LAC,18.94,47.22,5.0,0.8,2.8968,statline_mc+recal_10_4b,0.0,1.3877901589982566,0.0,0.0,0.0,0.0,0.0,0.0,0.49575,0.28575,3.034426001626343,0.01375,31.06219638730368,0.678983318027755,,classic,True
00-0033885,David Njoku,TE,LAC,4800,133647-55335,0.3154,0.3154,1.294150910801751,1.271797178031368,0.5191557048170682,ARI,28.28,47.22,11.0,0.2,2.3299,statline_mc+recal_10_4b,0.0,1.5104214422190672,0.0,0.0,0.0,0.0,0.0,0.0,0.25825,0.17525,2.9253070481706818,0.0235,26.24260221368873,0.40745435883222636,,classic,True
00-0038589,Josh Whyle,TE,GB,4300,133647-86255,0.6432,0.6432,0.7928330665150658,1.008263533644387,0.5141994142272972,MIN,22.42,46.22,6.0,0.6,2.1287,statline_mc+recal_10_4b,0.0,1.3375566843565616,0.0,0.0,0.0,0.0,0.0,0.0,0.43375,0.29475,2.413244142272972,0.0215,33.03575408478277,0.6408565974391485,,classic,True
00-0038498,E.J. Jenkins,TE,PHI,4000,133647-151737,0.3668,0.3668,1.253846722880024,1.1166451177694081,0.5136264845219561,WAS,24.83,44.28,1.0,0.0,2.2818,statline_mc+recal_10_4b,0.0,1.4904999337473241,0.0,0.0,0.0,0.0,0.0,0.0,0.28225,0.18975,2.9575148452195625,0.02125,16.490465702883817,0.21267953228585104,,classic,True
00-0040046,Rivaldo Fairweather,TE,ARI,4000,133647-135325,0.7595,0.7595,0.7878640570452637,0.8517623250323235,0.5097001100399452,LAC,18.94,47.22,0.0,0.0,1.9844,statline_mc+recal_10_4b,0.0,1.3784266460625862,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.33725,2.3807511003994524,0.018,14.354585498079961,0.18445296077688764,,classic,True
00-0036423,Albert Okwuegbunam Jr.,TE,LV,4000,133647-70859,0.4267,0.4267,1.226793226877769,0.9718365281915791,0.5087449572239535,MIA,21.61,40.17,1.0,0.0,2.2858,statline_mc+recal_10_4b,0.0,1.382486438946498,0.0,0.0,0.0,0.0,0.0,0.0,0.30125,0.209,2.657449572239535,0.02375,11.903254649499283,0.15664348378767318,,classic,True
00-0039550,Shawn Bowman,TE,ARI,4000,133647-192358,0.7544,0.7544,0.7878640570452637,0.8517623250323235,0.5062374263834689,LAC,18.94,47.22,0.0,0.0,1.9995,statline_mc+recal_10_4b,0.0,1.3317038945588218,0.0,0.0,0.0,0.0,0.0,0.0,0.50375,0.33975,2.398624263834689,0.017,13.740550410360663,0.17705471397697972,,classic,True
00-0036195,Charlie Heck,TE,MIA,4100,133647-60981,0.7917,0.7917,0.7536331029199616,0.8346731125976727,0.4980072101366296,LV,18.56,40.17,0.0,0.0,2.028,statline_mc+recal_10_4b,0.0,1.2931361560747099,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.3335,2.3725721013662953,0.0165,7.57022249830585,0.11734327449886639,,classic,True
00-0036628,John Bates,TE,WAS,4300,133647-72705,0.9131,0.9131,0.5979374728661674,0.8742481308673901,0.47734352041501865,PHI,19.44,44.28,10.0,0.8,2.0132,statline_mc+recal_10_4b,0.0,1.2068610143038854,0.0,0.0,0.0,0.0,0.0,0.0,0.52775,0.35375,2.004685204150186,0.01725,27.524943528348768,0.4438196758747909,,classic,True
00-0034365,Ian Thomas,TE,LV,4100,133647-72515,0.3937,0.3937,1.226793226877769,0.9718365281915791,0.46940410503080604,MIA,21.61,40.17,9.0,0.2,2.1849,statline_mc+recal_10_4b,0.0,1.4110506368204347,0.0,0.0,0.0,0.0,0.0,0.0,0.28225,0.21275,2.6402910503080603,0.01675,12.82972667720804,0.16662357413124326,,classic,True
00-0040628,Drake Dabney,TE,GB,4000,133647-137017,0.576,0.576,0.7928330665150658,1.008263533644387,0.46041182663705704,MIN,22.42,46.22,1.0,0.2,2.0272,statline_mc+recal_10_4b,0.0,1.2558330241367328,0.0,0.0,0.0,0.0,0.0,0.0,0.40875,0.27225,2.2228682663705706,0.01775,19.365439349446575,0.2576111813782401,,classic,True
00-0037078,Cole Turner,TE,MIA,4000,133647-94345,0.7131,0.7131,0.7536331029199616,0.8346731125976727,0.44858753403736273,LV,18.56,40.17,0.0,0.0,2.0315,statline_mc+recal_10_4b,0.0,1.1769930829444026,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0.283,1.910875340373627,0.01975,7.44741548076199,0.11638649132814434,,classic,True
00-0041207,Ethan Conner,TE,MIA,4000,133647-185024,0.7056,0.7056,0.7536331029199616,0.8346731125976727,0.4438310031563783,LV,18.56,40.17,0.0,0.0,1.9132,statline_mc+recal_10_4b,0.0,1.2110939617327758,0.0,0.0,0.0,0.0,0.0,0.0,0.45075,0.30475,2.039560031563783,0.01525,6.925485656200586,0.11240643121558064,,classic,True
00-0041566,Jeremiah Franklin,TE,MIA,4000,133647-166222,0.6978,0.6978,0.7536331029199616,0.8346731125976727,0.43895484523621076,LV,18.56,40.17,0.0,0.0,1.9609,statline_mc+recal_10_4b,0.0,1.1672671143925504,0.0,0.0,0.0,0.0,0.0,0.0,0.42525,0.28475,1.9107984523621073,0.018,6.6184681123409375,0.11012910030865007,,classic,True
00-0040526,Tre Stewart,RB,ARI,4000,133647-207501,0.5665,0.5665,0.846416735899993,0.8517623250323235,0.4084176446562452,LAC,18.94,47.22,0.0,0.0,2.8024,statline_mc+recal_10_4b,0.0,1.1258593566162456,0.0,0.0,0.0,0.1935,0.5978975263483739,0.005,0.34725,0.26625,1.495028920214078,0.0065,11.240276287553646,0.2872250920366017,,classic,True
00-0041524,Will Kacmarek,TE,MIA,4000,133647-157490,0.6299,0.6299,0.7536331029199616,0.8346731125976727,0.3962169979654708,LV,18.56,40.17,0.0,0.0,1.8087,statline_mc+recal_10_4b,0.0,1.1193939652542748,0.0,0.0,0.0,0.0,0.0,0.0,0.4195,0.277,1.7421699796547077,0.014,6.096538287779534,0.10636302372734674,,classic,True
00-0041176,Jaden Bradley,WR,WAS,4000,133647-157154,0.4876,0.4876,0.850841069309695,0.8742481308673901,0.36270788131864845,PHI,19.44,44.28,0.0,0.0,2.6188,statline_mc+recal_10_4b,0.0,1.0397761978477533,0.0,0.0,0.0,0.028,0.09774807104657862,0.00075,0.3165,0.18725,1.8030807421399055,0.01275,10.423118190822054,0.17151281937977764,,classic,True
00-0040551,Nick Nash,WR,WAS,4000,133647-103844,0.4617,0.4617,0.850841069309695,0.8742481308673901,0.34346871505976595,PHI,19.44,44.28,0.0,0.0,2.5687,statline_mc+recal_10_4b,0.0,1.0292090017289972,0.0,0.0,0.0,0.03025,0.2010131240417867,0.001,0.3005,0.18975,1.7199240265558726,0.009,10.23081049851436,0.16932797243521736,,classic,True
00-0040154,Tai Felton,WR,MIN,4300,133647-152537,0.3113,0.3113,1.0185896093622764,1.0707740738658722,0.33951590582195557,GB,23.81,46.22,12.0,0.6,2.762,statline_mc+recal_10_4b,0.0,0.936763895052157,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,0.14825,2.0539090582195554,0.01025,26.044750742819417,0.48594730034447753,,classic,True
00-0037258,Dameon Pierce,RB,PHI,4000,133647-86055,0.2211,0.2211,1.1966479351198924,1.1166451177694081,0.2954191040489784,WAS,24.83,44.28,5.0,0.2,2.737,statline_mc+recal_10_4b,0.0,0.7270436380266295,0.0,0.0,0.0,0.39025,2.009381934948276,0.01375,0.00925,0.00575,0.06105910554150774,0.001,17.423390557939914,0.43375238039958347,,classic,True
00-0036626,Dyami Brown,WR,WAS,4600,133647-93538,0.383,0.383,0.850841069309695,0.8742481308673901,0.28489012761818844,PHI,19.44,44.28,11.0,0.4,2.511,statline_mc+recal_10_4b,0.0,0.7968885930309335,0.0,0.0,0.0,0.07625,0.3956499937965673,0.002,0.247,0.1375,1.1457512823853175,0.0085,15.819852143564589,0.24578084770708064,,classic,True
00-0041180,Quentin Moore,TE,WAS,4000,133647-152024,0.5362,0.5362,0.5979374728661674,0.8742481308673901,0.28030665720004233,PHI,19.44,44.28,0.0,0.0,1.6937,statline_mc+recal_10_4b,0.0,0.8374746609887468,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.2055,1.1655665720004236,0.01075,8.801323319027182,0.1273802868968241,,classic,True
00-0038090,Skyy Moore,WR,GB,4000,133647-112062,0.3594,0.3594,0.7647565203229334,1.008263533644387,0.2771041319750003,MIN,22.42,46.22,17.0,1.0,2.6624,statline_mc+recal_10_4b,0.0,0.7540968072106227,0.0,0.0,0.0,0.181,0.8633469287221115,0.00525,0.14125,0.096,0.9126943910278907,0.00375,36.93710795642126,1.0045122005645628,,classic,True
00-0031156,Tyler Ott,TE,WAS,4000,133647-54746,0.5286,0.5286,0.5979374728661674,0.8742481308673901,0.2763164092649061,PHI,19.44,44.28,0.0,0.0,1.6784,statline_mc+recal_10_4b,0.0,0.8181039612152,0.0,0.0,0.0,0.0,0.0,0.0,0.2905,0.19525,1.151914092649061,0.011,8.49430577516753,0.12479958878954699,,classic,True
00-0038397,Evan Hull,RB,ARI,4000,133647-110978,0.3748,0.3748,0.846416735899993,0.8517623250323235,0.2701951428900458,LAC,18.94,47.22,6.0,1.0,2.6281,statline_mc+recal_10_4b,0.0,0.6887567888902366,0.0,0.0,0.0,0.596,1.5963568649460167,0.01075,0.06,0.04375,0.271844563954441,0.0005,30.031741773962807,1.00528922678282,,classic,True
00-0037011,Tre' McKitty,TE,WAS,4000,133647-89283,0.4913,0.4913,0.5979374728661674,0.8742481308673901,0.2568014507362475,PHI,19.44,44.28,0.0,0.0,1.5931,statline_mc+recal_10_4b,0.0,0.8435394676705636,0.0,0.0,0.0,0.0,0.0,0.0,0.29175,0.19025,1.1067645073624752,0.00875,8.187288231307882,0.12227117508893243,,classic,True
