player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0033576,Eric Saubert,TE,SEA,2400,133105-79980,2.26035,2.26035,1.092284901091047,1.0790424570912376,2.6640880809002736,NE,23.89,44.28,9.0,0.8,4.9872000000000005,statline_mc+recal_10_4b,0.0,8.178605888017431,0.0,0.0,0.0,0.0,0.0,0.0,1.157,0.7485,9.268087206001825,0.08075,MVP,showdown,61.68223684210527,2.9582729648841495,True
00-0033555,Mack Hollins,WR,NE,5800,133105-25267,3.3094,3.3094,0.8422326144110187,0.9209575429087624,2.566942918044503,SEA,20.39,44.28,14.0,0.6,4.4483,statline_mc+recal_10_4b,0.0,7.008538408907632,0.0,0.0,0.0,0.0,0.0,0.0,2.24825,1.5145,13.991929180445029,0.0705,FLEX,showdown,40.132017543859654,2.7198438079304164,True
00-0037545,Rashid Shaheed,WR,SEA,7200,133105-170287,2.4229,2.4229,0.959261068844373,1.0790424570912376,2.5079277932883546,NE,23.89,44.28,18.0,1.0,4.5492,statline_mc+recal_10_4b,0.0,7.09958920653898,0.0,0.0,0.0,0.14125,0.9764257911362131,0.00475,1.781,1.12075,13.884102141747332,0.0745,FLEX,showdown,61.95175438596491,11.649037725271794,True
00-0038621,DeMario Douglas,WR,NE,5700,133105-111876,3.0300000000000002,3.0300000000000002,0.8422326144110187,0.9209575429087624,2.3502855602680706,SEA,20.39,44.28,16.0,1.0,5.9748,statline_mc+recal_10_4b,0.0,6.033038108763016,0.0,0.0,0.0,0.09275,0.4593983566564912,0.00225,1.17925,0.77025,8.117922045130646,0.05325,MVP,showdown,46.25,1.0573754537546989,True
00-0040131,Kyle Williams,WR,NE,4500,133105-136538,2.949,2.949,0.8422326144110187,0.9209575429087624,2.287407154617878,SEA,20.39,44.28,14.0,1.0,6.01155,statline_mc+recal_10_4b,0.0,6.122897127689219,0.0,0.0,0.0,0.25925,0.8713262916203487,0.00725,1.07925,0.621,7.608054739165504,0.05625,MVP,showdown,48.00438596491229,1.1885676362321143,True
00-0037816,Romeo Doubs,WR,NE,8200,133105-94370,2.5619,2.5619,0.8422326144110187,0.9209575429087624,1.9871779638290632,SEA,20.39,44.28,16.0,0.8,4.1384,statline_mc+recal_10_4b,0.0,5.676979400877811,0.0,0.0,0.0,0.0,0.0,0.0,1.60875,1.0155,10.644279638290634,0.0705,FLEX,showdown,44.96907894736842,3.7548382760906107,True
00-0038476,Tommy DeVito,QB,NE,12000,133105-94748,2.4684,2.4684,0.8590633101608984,0.9209575429087624,1.9529165815784415,SEA,20.39,44.28,0.0,0.0,9.2199,statline_mc+recal_10_4b,0.0,6.751092987353678,1.8895,10.708617326941107,0.068,1.57525,5.283496946413166,0.052,0.0,0.0,0.0,0.0,MVP,showdown,13.792763157894735,0.12147753399391122,True
00-0033576,Eric Saubert,TE,SEA,1600,133105-79980,1.5069,1.5069,1.092284901091047,1.0790424570912376,1.7760587206001823,NE,23.89,44.28,9.0,0.8,3.3248,statline_mc+recal_10_4b,0.0,5.452403925344954,0.0,0.0,0.0,0.0,0.0,0.0,1.157,0.7485,9.268087206001825,0.08075,FLEX,showdown,59.62171052631578,9.973058633249062,True
00-0038621,DeMario Douglas,WR,NE,3800,133105-111876,2.02,2.02,0.8422326144110187,0.9209575429087624,1.5668570401787139,SEA,20.39,44.28,16.0,1.0,3.9832,statline_mc+recal_10_4b,0.0,4.022025405842011,0.0,0.0,0.0,0.09275,0.4593983566564912,0.00225,1.17925,0.77025,8.117922045130646,0.05325,FLEX,showdown,49.32017543859649,5.018435916580671,True
00-0040131,Kyle Williams,WR,NE,3000,133105-136538,1.966,1.966,0.8422326144110187,0.9209575429087624,1.5249381030785853,SEA,20.39,44.28,14.0,1.0,4.0077,statline_mc+recal_10_4b,0.0,4.0819314184594795,0.0,0.0,0.0,0.25925,0.8713262916203487,0.00725,1.07925,0.621,7.608054739165504,0.05625,FLEX,showdown,51.074561403508774,5.641090393929644,True
00-0041476,Rashad Rochelle,WR,SEA,1500,133105-167707,1.41675,1.41675,0.959261068844373,1.0790424570912376,1.4664250597645012,NE,23.89,44.28,0.0,0.0,5.3817,statline_mc+recal_10_4b,0.0,3.6934003465440277,0.0,0.0,0.0,0.0175,0.13092543066419088,0.0005,0.641,0.39375,5.341491634432483,0.03925,MVP,showdown,22.941885964912277,0.22355799385979008,True
00-0040895,Emmanuel Henderson Jr.,WR,SEA,2100,133105-174263,1.3345500000000001,1.3345500000000001,0.959261068844373,1.0790424570912376,1.3813876569690615,NE,23.89,44.28,0.0,0.0,5.08575,statline_mc+recal_10_4b,0.0,3.509360994277753,0.0,0.0,0.0,0.02,0.07889702928220763,0.00075,0.65775,0.39075,5.461604017178202,0.02875,MVP,showdown,22.63486842105263,0.21902875542207226,True
00-0040653,Ricky White III,WR,SEA,1500,133105-138221,1.2984,1.2984,0.959261068844373,1.0790424570912376,1.3439703886464742,NE,23.89,44.28,0.0,0.0,5.0680499999999995,statline_mc+recal_10_4b,0.0,3.5091094873836637,0.0,0.0,0.0,0.01425,0.05772189732855943,0.00025,0.644,0.3895,5.274580693647935,0.02875,MVP,showdown,22.327850877192983,0.21459127841265999,True
00-0040621,Montorie Foster Jr.,WR,SEA,1500,133105-138220,1.27905,1.27905,0.959261068844373,1.0790424570912376,1.3239152536680328,NE,23.89,44.28,0.0,0.0,4.9968,statline_mc+recal_10_4b,0.0,3.4797582353333762,0.0,0.0,0.0,0.01775,0.08064210421320703,0.00025,0.63075,0.3785,5.282959586907012,0.0265,MVP,showdown,22.020833333333332,0.21024370376410942,True
00-0038476,Tommy DeVito,QB,NE,8000,133105-94748,1.6456,1.6456,0.8590633101608984,0.9209575429087624,1.301944387718961,SEA,20.39,44.28,0.0,0.0,6.1466,statline_mc+recal_10_4b,0.0,4.5007286582357855,1.8895,10.708617326941107,0.068,1.57525,5.283496946413166,0.052,0.0,0.0,0.0,0.0,FLEX,showdown,15.297149122807019,0.5193987223402957,True
00-0037156,Irvin Charles,WR,SEA,1500,133105-64403,1.2008999999999999,1.2008999999999999,0.959261068844373,1.0790424570912376,1.2430345948878392,NE,23.89,44.28,0.0,0.0,4.953,statline_mc+recal_10_4b,0.0,3.2311440459830356,0.0,0.0,0.0,0.017,0.08523620798245031,0.00125,0.61075,0.36875,4.75791109126981,0.026,MVP,showdown,21.498903508771928,0.20305401559909775,True
00-0041476,Rashad Rochelle,WR,SEA,1000,133105-167707,0.9445,0.9445,0.959261068844373,1.0790424570912376,0.9776167065096675,NE,23.89,44.28,0.0,0.0,3.5878,statline_mc+recal_10_4b,0.0,2.4622668976960185,0.0,0.0,0.0,0.0175,0.13092543066419088,0.0005,0.641,0.39375,5.341491634432483,0.03925,FLEX,showdown,21.253289473684212,0.7725895023758051,True
00-0040895,Emmanuel Henderson Jr.,WR,SEA,1400,133105-174263,0.8897,0.8897,0.959261068844373,1.0790424570912376,0.9209251046460409,NE,23.89,44.28,0.0,0.0,3.3905,statline_mc+recal_10_4b,0.0,2.3395739961851687,0.0,0.0,0.0,0.02,0.07889702928220763,0.00075,0.65775,0.39075,5.461604017178202,0.02875,FLEX,showdown,20.94627192982456,0.7569369998178671,True
00-0040673,Jalen Milroe,QB,SEA,1500,133105-154462,0.9391499999999999,0.9391499999999999,0.9023847075467228,1.0790424570912376,0.9143990185654456,NE,23.89,44.28,3.0,0.0,8.39655,statline_mc+recal_10_4b,0.0,1.7241542351067847,1.376,9.490286617672469,0.0565,0.0655,0.25987881003398217,0.0025,0.0,0.0,0.0,0.0,MVP,showdown,19.902412280701753,0.18255276998038972,True
00-0038720,Julian Hill,TE,NE,1500,133105-185850,0.9034499999999999,0.9034499999999999,1.090421522539871,0.9209575429087624,0.907266911359596,SEA,20.39,44.28,11.0,0.6,3.3249000000000004,statline_mc+recal_10_4b,0.0,2.3976729761527147,0.0,0.0,0.0,0.0,0.0,0.0,0.46625,0.3225,3.2159460757306397,0.021,MVP,showdown,34.289912280701756,0.47637528071676827,True
00-0040653,Ricky White III,WR,SEA,1000,133105-138221,0.8656,0.8656,0.959261068844373,1.0790424570912376,0.8959802590976494,NE,23.89,44.28,0.0,0.0,3.3787,statline_mc+recal_10_4b,0.0,2.3394063249224426,0.0,0.0,0.0,0.01425,0.05772189732855943,0.00025,0.644,0.3895,5.274580693647935,0.02875,FLEX,showdown,20.63925438596491,0.7416016137047848,True
00-0040621,Montorie Foster Jr.,WR,SEA,1000,133105-138220,0.8527,0.8527,0.959261068844373,1.0790424570912376,0.8826101691120218,NE,23.89,44.28,0.0,0.0,3.3312,statline_mc+recal_10_4b,0.0,2.319838823555584,0.0,0.0,0.0,0.01775,0.08064210421320703,0.00025,0.63075,0.3785,5.282959586907012,0.0265,FLEX,showdown,20.332236842105264,0.7265769193233713,True
00-0037156,Irvin Charles,WR,SEA,1000,133105-64403,0.8006,0.8006,0.959261068844373,1.0790424570912376,0.8286897299252262,NE,23.89,44.28,0.0,0.0,3.302,statline_mc+recal_10_4b,0.0,2.154096030655357,0.0,0.0,0.0,0.017,0.08523620798245031,0.00125,0.61075,0.36875,4.75791109126981,0.026,FLEX,showdown,19.81030701754386,0.7017302229215092,True
00-0041323,Myles Montgomery,RB,NE,1800,133105-152754,0.98715,0.98715,0.7910547458288847,0.9209575429087624,0.7192167362780268,SEA,20.39,44.28,0.0,0.0,4.46925,statline_mc+recal_10_4b,0.0,1.7168997631302056,0.0,0.0,0.0,0.5775,1.7310483392555562,0.01575,0.23025,0.17125,0.9724799025979552,0.006,MVP,showdown,15.696271929824562,0.13791394794990164,True
00-0041314,Tanner Arkin,TE,NE,1500,133105-157051,0.70125,0.70125,1.090421522539871,0.9209575429087624,0.7041454809963521,SEA,20.39,44.28,0.0,0.0,3.1861499999999996,statline_mc+recal_10_4b,0.0,1.9255825336112986,0.0,0.0,0.0,0.0,0.0,0.0,0.32875,0.22,2.4093032066423468,0.02025,MVP,showdown,15.389254385964911,0.13511984006153027,True
00-0040568,Lan Larison,RB,NE,1500,133105-131266,0.93735,0.93735,0.7910547458288847,0.9209575429087624,0.6828709154371305,SEA,20.39,44.28,0.0,0.0,4.3850999999999996,statline_mc+recal_10_4b,0.0,1.7097562742335137,0.0,0.0,0.0,0.56525,1.7532056930023432,0.01325,0.2225,0.1665,1.031767076578527,0.004,MVP,showdown,15.082236842105264,0.1323823402175802,True
00-0041129,Jam Miller,RB,NE,3000,133105-166780,0.9258,0.9258,0.7910547458288847,0.9209575429087624,0.6744166060882957,SEA,20.39,44.28,0.0,0.0,4.246650000000001,statline_mc+recal_10_4b,0.0,1.7842751070033966,0.0,0.0,0.0,0.5845,1.8571944328418295,0.01075,0.23525,0.175,0.9789162744134743,0.0035,MVP,showdown,9.985745614035086,0.09424786473057242,True
00-0041395,Eli Raridon,TE,NE,2400,133105-176734,0.66465,0.66465,1.090421522539871,0.9209575429087624,0.6674061145466583,SEA,20.39,44.28,0.0,0.0,3.10395,statline_mc+recal_10_4b,0.0,2.0335685175027964,0.0,0.0,0.0,0.0,0.0,0.0,0.3235,0.2145,2.531874096977722,0.01475,MVP,showdown,14.683114035087717,0.12890633629770093,True
00-0040310,John Saunders Jr.,WR,NE,1500,133105-129147,0.8310000000000001,0.8310000000000001,0.8422326144110187,0.9209575429087624,0.6445578493096211,SEA,20.39,44.28,0.0,0.0,4.10205,statline_mc+recal_10_4b,0.0,1.8224765026551144,0.0,0.0,0.0,0.027,0.11507489993316154,0.0005,0.361,0.22025,2.1957274287976456,0.0145,MVP,showdown,14.37609649122807,0.126294720747102,True
00-0040570,Jeremiah Webb,WR,NE,1500,133105-174355,0.8269500000000001,0.8269500000000001,0.8422326144110187,0.9209575429087624,0.641403255314739,SEA,20.39,44.28,0.0,0.0,4.1982,statline_mc+recal_10_4b,0.0,1.7110829523682205,0.0,0.0,0.0,0.02475,0.1504808228560277,0.0005,0.33975,0.2135,2.0680408792422322,0.0165,MVP,showdown,14.06907894736842,0.12373601598413399,True
00-0041317,Nick DeGennaro,WR,NE,1500,133105-136010,0.81795,0.81795,0.8422326144110187,0.9209575429087624,0.634471808906764,SEA,20.39,44.28,0.0,0.0,4.0973999999999995,statline_mc+recal_10_4b,0.0,1.727834528738255,0.0,0.0,0.0,0.0275,0.09973322256096002,0.00075,0.34375,0.21525,2.1238288368174674,0.015,MVP,showdown,13.762061403508769,0.12122915004724914,True
