team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
CAR,recv,0.8415,recent,33.37,28.79,0.8628,4.58
NO,pass,1.0,exclusive,38.74,33.53,0.8657,5.2
WAS,recv,0.8844,recent,33.76,29.27,0.8671,4.49
SF,rush,0.5357,recent,17.79,15.46,0.869,2.33
PHI,recv,0.7427,recent,28.75,25.0,0.8695,3.75
KC,recv,0.8832,recent,40.38,35.16,0.8708,5.22
CHI,pass,1.0,exclusive,25.59,28.88,1.1285,3.29
PIT,pass,1.0,exclusive,38.41,33.48,0.8715,4.93
SF,pass,1.0,exclusive,27.58,30.96,1.1226,3.38
ATL,pass,1.0,exclusive,41.65,36.56,0.8779,5.09
MIN,recv,0.9341,recent,37.77,33.51,0.8872,4.26
HOU,recv,0.7931,recent,28.09,24.96,0.8885,3.13
DET,recv,0.8323,recent,31.61,28.13,0.8901,3.48
TEN,recv,0.75,recent,22.34,24.78,1.1092,2.44
NYG,pass,1.0,exclusive,34.5,38.05,1.103,3.55
SEA,recv,0.9091,recent,24.9,27.35,1.0981,2.44
NE,pass,1.0,exclusive,32.73,35.88,1.0962,3.15
GB,recv,0.4936,recent,18.22,16.62,0.9124,1.6
CIN,rush,0.9,recent,24.34,26.45,1.0868,2.11
TB,pass,1.0,exclusive,40.86,37.41,0.9156,3.45
IND,rush,0.8309,recent,24.24,22.21,0.9161,2.03
GB,pass,1.0,exclusive,32.76,35.44,1.0819,2.68
ATL,rush,0.8992,recent,22.19,23.96,1.0798,1.77
WAS,pass,1.0,exclusive,36.78,33.99,0.9242,2.79
CLE,recv,0.7697,recent,26.02,24.08,0.9255,1.94
MIN,pass,1.0,exclusive,40.02,37.21,0.9299,2.81
JAX,recv,0.8875,recent,30.16,28.16,0.9337,2.0
PIT,rush,0.9636,recent,26.94,25.25,0.9373,1.69
NYJ,rush,0.8077,recent,20.56,19.29,0.938,1.28
BUF,rush,0.9156,recent,28.68,27.02,0.9424,1.65
LAC,pass,1.0,exclusive,39.84,37.61,0.944,2.23
LAC,recv,0.9794,recent,37.91,35.84,0.9456,2.06
LA,recv,0.9243,recent,34.56,32.74,0.9473,1.82
CHI,recv,0.9292,recent,24.41,25.68,1.0521,1.27
NO,recv,0.7953,recent,26.72,25.34,0.9484,1.38
WAS,rush,0.9851,recent,27.25,25.96,0.9526,1.29
CAR,rush,0.9764,recent,23.93,24.9,1.0406,0.97
KC,rush,0.6429,recent,16.37,16.99,1.0375,0.61
JAX,pass,1.0,exclusive,34.12,32.85,0.9628,1.27
IND,recv,0.8681,recent,27.78,28.8,1.0367,1.02
CIN,recv,0.875,recent,27.35,28.35,1.0365,1.0
ARI,recv,1.0,recent,32.71,33.9,1.0363,1.19
BUF,recv,0.843,recent,30.82,29.91,0.9704,0.91
GB,rush,1.0,recent,23.38,24.0,1.0269,0.63
HOU,rush,0.4854,recent,11.14,10.9,0.9781,0.24
KC,pass,1.0,exclusive,41.92,41.01,0.9782,0.91
NE,rush,0.8509,recent,21.01,21.45,1.0211,0.44
HOU,pass,1.0,exclusive,32.51,33.13,1.0192,0.62
DEN,pass,1.0,exclusive,35.32,34.65,0.9809,0.67
TEN,pass,1.0,exclusive,35.42,34.74,0.981,0.67
NE,recv,0.9725,recent,33.34,33.65,1.0094,0.31
BUF,pass,1.0,exclusive,36.75,36.49,0.9929,0.26
CIN,pass,1.0,exclusive,33.43,33.24,0.9944,0.19
DAL,recv,0.9935,recent,33.96,34.13,1.0052,0.18
JAX,rush,1.0,recent,26.09,26.23,1.0052,0.14
TB,rush,0.9385,recent,25.72,25.65,0.9973,0.07
