player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,estimated_ownership_pct_heuristic,injury_raw_status,injury_status
00-0038998,Jake Haener,QB,NYG,9000,44191184,3.1803,3.1803,1.0409277430865298,0.8607755880483153,2.849571339762736,LA,20.31,47.19,0.0,0.0,9.9057,statline_mc+recal_10_4b,0.1694016859621046,8.363629257752345,2.48375,15.979555191046671,0.09925,1.64975,6.0878201886662335,0.06925,0.0,0.0,0.0,0.0,1.89971422650849,0.0,CPT,showdown,45.40094339622642,0.9986518040883401,True,0.5868647879101663,,ACTIVE
00-0031503,Jameis Winston,QB,NYG,9000,44191186,3.07545,3.07545,1.0409277430865298,0.8607755880483153,2.755669899967069,LA,20.31,47.19,0.0,0.0,9.85905,statline_mc+recal_10_4b,0.1783476451066023,8.09060885945911,2.46975,15.795794283623064,0.09525,1.689,6.202814952997898,0.05925,0.0,0.0,0.0,0.0,1.8371132666447123,0.0,CPT,showdown,44.45754716981132,0.9986518040883401,True,0.5273561939217795,,ACTIVE
00-0038359,Xavier Smith,WR,LA,200,44191164,2.4108,2.4108,0.9898415278342136,1.1392244119516848,2.7185116227404262,NYG,26.88,47.19,1.0,1.0,5.5177,statline_mc+recal_10_4b,0.0,7.437455855767159,0.0,0.0,0.0,0.0395,0.2118818492870886,0.00275,1.43525,0.8785,12.728234378117175,0.082,2.7185116227404262,0.0,FLEX,showdown,60.872641509433954,1.9005130543509108,True,9.77467823575354,,ACTIVE
00-0039751,Jordan Whittington,WR,LA,2200,44191147,2.1089,2.1089,0.9898415278342136,1.1392244119516848,0.0,NYG,26.88,47.19,1.0,1.0,5.1784,statline_mc+recal_10_4b,0.0,6.56018758399868,0.0,0.0,0.0,0.03275,0.2412514041693712,0.0015,1.269,0.7915,10.989713869929489,0.07175,2.3780965274098858,0.0,FLEX,showdown,33.985849056603776,0.0,True,9.17885167106646,Out,OUT
00-0033376,Patrick Ricard,RB,NYG,600,44191209,2.7615,2.7615,0.9877034844611868,0.8607755880483153,2.347824196896409,LA,20.31,47.19,1.0,1.0,6.6796500000000005,statline_mc+recal_10_4b,0.0,5.548155901113434,0.0,0.0,0.0,0.76775,2.6342980329848062,0.01575,0.91325,0.668,4.410363279657922,0.01675,1.565216131264273,0.0,CPT,showdown,49.08018867924528,0.2874926609330701,True,0.8190357898529409,,ACTIVE
00-0039847,Theo Johnson,TE,NYG,2400,44191146,2.988,2.988,0.906416861826698,0.8607755880483153,2.3313369438331737,LA,20.31,47.19,1.0,1.0,4.6618,statline_mc+recal_10_4b,0.0,6.208065342016048,0.0,0.0,0.0,0.0,0.0,0.0,1.441,0.97025,8.868369438331738,0.0785,2.3313369438331737,0.0,FLEX,showdown,50.306603773584904,1.9405204095293809,True,4.538059922095615,,ACTIVE
00-0039107,Stetson Bennett IV,QB,LA,6000,44191134,1.9766,1.9766,0.9644246208742194,1.1392244119516848,2.171638398469476,NYG,26.88,47.19,1.0,1.0,6.6706,statline_mc+recal_10_4b,0.163666389404018,6.215769989192476,2.481,18.676788859939965,0.124,1.368,6.543168440718766,0.07,0.0,0.0,0.0,0.0,2.171638398469476,0.0,FLEX,showdown,59.174528301886795,1.9405204095293809,True,8.196396113758446,,ACTIVE
00-0041414,Matthew Caldwell,QB,LA,6000,44191132,1.9689,1.9689,0.9644246208742194,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,6.682,statline_mc+recal_10_4b,0.1235459895197906,6.060915981627716,2.109,16.74420339078846,0.11475,1.60125,7.376994583398048,0.07325,0.0,0.0,0.0,0.0,2.163217593971343,0.0,FLEX,showdown,36.81603773584906,0.0,True,7.696775520477737,Injured Reserve,OUT
00-0041568,Ty Simpson,QB,LA,6000,44191130,1.9533,1.9533,0.9644246208742194,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,6.7105,statline_mc+recal_10_4b,0.1496052972562756,6.182898997871492,2.0915,16.448021262224618,0.10375,1.59825,7.458980702504716,0.0775,0.0,0.0,0.0,0.0,2.1460689207394563,0.0,FLEX,showdown,36.81603773584906,0.0,True,7.227609865412022,Out,OUT
00-0039384,Tyrone Tracy Jr.,RB,NYG,3400,44191142,2.5189,2.5189,0.9877034844611868,0.8607755880483153,2.141538199303921,LA,20.31,47.19,1.0,1.0,5.0121,statline_mc+recal_10_4b,0.0288375873413515,6.265213231911545,0.0,0.0,0.0,2.17175,8.019025015023091,0.07225,0.6185,0.47125,3.061356978016123,0.02225,2.141538199303921,0.0,FLEX,showdown,44.929245283018865,1.9405204095293809,True,3.053453287949481,,ACTIVE
00-0039074,Davis Allen,TE,LA,1600,44191150,2.0082,2.0082,0.922903981264637,1.1392244119516848,2.111374826063125,NYG,26.88,47.19,1.0,1.0,4.6908,statline_mc+recal_10_4b,0.0,5.57410900348939,0.0,0.0,0.0,0.0,0.0,0.0,1.13925,0.7685,9.168748260631247,0.06975,2.111374826063125,0.0,FLEX,showdown,58.41981132075471,1.9405204095293809,True,7.505561243305051,,ACTIVE
00-0034419,Braxton Berrios,WR,NYG,300,44191222,2.14245,2.14245,1.1114181227143436,0.8607755880483153,2.0497090403223237,LA,20.31,47.19,1.0,1.0,6.7149,statline_mc+recal_10_4b,0.0,5.254570584023036,0.0,0.0,0.0,0.03225,0.1420225209666466,0.001,0.80875,0.4965,6.217704414515508,0.037,1.3664726935482154,0.0,CPT,showdown,47.47641509433962,0.2874926609330701,True,0.7359848566833446,,ACTIVE
00-0038998,Jake Haener,QB,NYG,6000,44191131,2.1202,2.1202,1.0409277430865298,0.8607755880483153,1.89971422650849,LA,20.31,47.19,0.0,0.0,6.6038,statline_mc+recal_10_4b,0.1129344573080697,5.575752838501564,2.48375,15.979555191046671,0.09925,1.64975,6.0878201886662335,0.06925,0.0,0.0,0.0,0.0,1.89971422650849,0.0,FLEX,showdown,48.04245283018868,1.9405204095293809,True,3.4410271985393264,,ACTIVE
00-0031503,Jameis Winston,QB,NYG,6000,44191133,2.0503,2.0503,1.0409277430865298,0.8607755880483153,1.8371132666447123,LA,20.31,47.19,0.0,0.0,6.5727,statline_mc+recal_10_4b,0.1188984300710682,5.393739239639407,2.46975,15.795794283623064,0.09525,1.689,6.202814952997898,0.05925,0.0,0.0,0.0,0.0,1.8371132666447123,0.0,FLEX,showdown,46.43867924528302,1.9405204095293809,True,3.092104082551969,,ACTIVE
00-0033376,Patrick Ricard,RB,NYG,400,44191156,1.841,1.841,0.9877034844611868,0.8607755880483153,1.565216131264273,LA,20.31,47.19,1.0,1.0,4.4531,statline_mc+recal_10_4b,0.0,3.69877060074229,0.0,0.0,0.0,0.76775,2.6342980329848062,0.01575,0.91325,0.668,4.410363279657922,0.01675,1.565216131264273,0.0,FLEX,showdown,47.28773584905661,0.3467155752807581,True,3.5733583936386157,,ACTIVE
00-0034419,Braxton Berrios,WR,NYG,200,44191169,1.4283,1.4283,1.1114181227143436,0.8607755880483153,1.3664726935482154,LA,20.31,47.19,1.0,1.0,4.4766,statline_mc+recal_10_4b,0.0,3.5030470560153577,0.0,0.0,0.0,0.03225,0.1420225209666466,0.001,0.80875,0.4965,6.217704414515508,0.037,1.3664726935482154,0.0,FLEX,showdown,45.68396226415094,0.3467155752807581,True,3.211016780710588,,ACTIVE
00-0031235,Odell Beckham Jr.,WR,NYG,1800,44191205,1.18755,1.18755,1.1114181227143436,0.8607755880483153,1.1360427921621308,LA,20.31,47.19,0.0,0.0,6.244949999999999,statline_mc+recal_10_4b,0.0,3.2140052259768384,0.0,0.0,0.0,0.01,0.030528525264784,0.00025,0.4425,0.27475,3.573090089149421,0.0195,0.7573618614414206,0.0,CPT,showdown,45.87264150943396,0.9986518040883401,True,0.6613553595313116,,ACTIVE
00-0036849,Tutu Atwell,WR,LA,1200,44191207,0.7644000000000001,0.7644000000000001,0.9898415278342136,1.1392244119516848,0.8619100707331108,NYG,26.88,47.19,0.0,0.0,5.8062000000000005,statline_mc+recal_10_4b,0.0,2.507381511167748,0.0,0.0,0.0,0.0105,0.0548449096640959,0.001,0.28025,0.1655,2.578722228556644,0.023,0.5746067138220738,0.0,CPT,showdown,53.89150943396226,0.2874926609330701,True,1.0801523144807776,,ACTIVE
00-0040597,Brennan Presley,WR,LA,300,44191219,0.74895,0.74895,0.9898415278342136,1.1392244119516848,0.8444873006302427,NYG,26.88,47.19,0.0,0.0,5.60085,statline_mc+recal_10_4b,0.0,2.586905842744077,0.0,0.0,0.0,0.01475,0.1684141475384263,0.0005,0.294,0.182,2.631501189996524,0.016,0.5629915337534951,0.0,CPT,showdown,52.94811320754717,0.2874926609330701,True,0.9706239412468868,,ACTIVE
00-0035602,Alex Bachman,WR,LA,300,44191223,0.6769499999999999,0.6769499999999999,0.9898415278342136,1.1392244119516848,0.7634317129989411,NYG,26.88,47.19,0.0,0.0,5.5122,statline_mc+recal_10_4b,0.0,2.4183227294376604,0.0,0.0,0.0,0.01425,0.0900727235284175,0.0005,0.26075,0.16775,2.4069720297978554,0.01475,0.5089544753326274,0.0,CPT,showdown,52.00471698113208,0.2874926609330701,True,0.911458461364306,,ACTIVE
00-0031235,Odell Beckham Jr.,WR,NYG,1200,44191152,0.7917,0.7917,1.1114181227143436,0.8607755880483153,0.7573618614414206,LA,20.31,47.19,0.0,0.0,4.1633,statline_mc+recal_10_4b,0.0,2.1426701506512256,0.0,0.0,0.0,0.01,0.030528525264784,0.00025,0.4425,0.27475,3.573090089149421,0.0195,0.7573618614414206,0.0,FLEX,showdown,43.41981132075472,1.9405204095293809,True,2.5284183026318514,,ACTIVE
00-0041399,CJ Daniels,WR,LA,300,44191216,0.6609,0.6609,0.9898415278342136,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,5.5515,statline_mc+recal_10_4b,0.0,2.262375324613471,0.0,0.0,0.0,0.012,0.1091446967137556,0.00025,0.2685,0.161,2.486226498152584,0.01175,0.4967871194866339,0.0,CPT,showdown,35.11792452830189,0.0,True,0.8190357898529409,Out,OUT
00-0041415,Dean Connors,RB,LA,300,44191210,0.6015,0.6015,1.0204224404681823,1.1392244119516848,0.6993118755572227,NYG,26.88,47.19,0.0,0.0,5.6793,statline_mc+recal_10_4b,0.0,2.020391396187474,0.0,0.0,0.0,0.2845,1.4421607118554225,0.01075,0.1485,0.11075,1.2174184585260628,0.0045,0.4662079170381485,0.0,CPT,showdown,49.74056603773585,0.2874926609330701,True,0.7359848566833446,,ACTIVE
00-0041510,Max Klare,TE,LA,300,44191224,0.6376499999999999,0.6376499999999999,0.922903981264637,1.1392244119516848,0.6704834760467162,NYG,26.88,47.19,0.0,0.0,5.26455,statline_mc+recal_10_4b,0.0,2.1672416053915136,0.0,0.0,0.0,0.0,0.0,0.0,0.2285,0.1475,1.7473898403114403,0.021,0.4469889840311441,0.0,CPT,showdown,48.79716981132076,0.2874926609330701,True,0.6911220675211039,,ACTIVE
00-0037837,Calvin Austin III,WR,NYG,300,44191214,0.6975,0.6975,1.1114181227143436,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,5.43285,statline_mc+recal_10_4b,0.0,2.1308287872790634,0.0,0.0,0.0,0.01425,0.1236639608778483,0.00075,0.2505,0.1525,2.140060846811046,0.01,0.4448724807688894,0.0,CPT,showdown,25.495283018867926,0.0,True,0.3416934348966311,Injured Reserve,OUT
00-0040601,Jordan Waters,RB,LA,300,44191212,0.5586,0.5586,1.0204224404681823,1.1392244119516848,0.6494459668610948,NYG,26.88,47.19,0.0,0.0,5.3652,statline_mc+recal_10_4b,0.0,1.9464553335990489,0.0,0.0,0.0,0.28325,1.3934492740584183,0.0115,0.14175,0.108,0.9136905050155472,0.00425,0.4329639779073965,0.0,CPT,showdown,47.85377358490566,0.2874926609330701,True,0.609433780907028,,ACTIVE
00-0041422,Dan Villari,TE,LA,300,44191225,0.6000000000000001,0.6000000000000001,0.922903981264637,1.1392244119516848,0.6308158436323775,NYG,26.88,47.19,0.0,0.0,5.12295,statline_mc+recal_10_4b,0.0,2.1681888755102707,0.0,0.0,0.0,0.0,0.0,0.0,0.22725,0.1525,1.7854389575491836,0.015,0.4205438957549183,0.0,CPT,showdown,46.910377358490564,0.2874926609330701,True,0.572285055667777,,ACTIVE
00-0038938,Jalin Hyatt,WR,NYG,300,44191220,0.6458999999999999,0.6458999999999999,1.1114181227143436,0.8607755880483153,0.6179881014531938,LA,20.31,47.19,0.0,0.0,5.2011,statline_mc+recal_10_4b,0.0,2.0305881302501665,0.0,0.0,0.0,0.0125,0.060858256766237,0.00025,0.242,0.1415,1.7690624195883882,0.0145,0.4119920676354625,0.0,CPT,showdown,36.34433962264151,0.2874926609330701,True,0.282939954605286,,ACTIVE
00-0036893,Najee Harris,RB,NYG,3000,44191201,0.6990000000000001,0.6990000000000001,0.9877034844611868,0.8607755880483153,0.5942275667852241,LA,20.31,47.19,0.0,0.0,5.28345,statline_mc+recal_10_4b,0.0,1.7365576011514945,0.0,0.0,0.0,0.294,1.0538858566113782,0.013,0.138,0.1065,0.6501312552901161,0.00725,0.3961517111901494,0.0,CPT,showdown,24.080188679245285,0.9986518040883401,True,0.1195338363261998,,ACTIVE
00-0040431,Dalen Cambre,WR,NYG,300,44191218,0.61185,0.61185,1.1114181227143436,0.8607755880483153,0.5852866801690174,LA,20.31,47.19,0.0,0.0,5.07285,statline_mc+recal_10_4b,0.0,2.013171495322716,0.0,0.0,0.0,0.014,0.0507702535215388,0.00075,0.236,0.141,1.8386409476052432,0.0095,0.3901911201126782,0.0,CPT,showdown,35.11792452830189,0.2874926609330701,True,0.2607269508286166,,ACTIVE
00-0035645,Gunner Olszewski,WR,NYG,300,44191215,0.6057,0.6057,1.1114181227143436,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,5.13495,statline_mc+recal_10_4b,0.0,2.0118639813677524,0.0,0.0,0.0,0.013,0.1142467875579883,0.001,0.23525,0.144,1.680861246270715,0.00925,0.3862608033828703,0.0,CPT,showdown,25.495283018867926,0.0,True,0.2448340447209429,Injured Reserve,OUT
00-0038576,Charlie Jones,WR,NYG,300,44191221,0.60285,0.60285,1.1114181227143436,0.8607755880483153,0.5767262111281977,LA,20.31,47.19,0.0,0.0,4.902900000000001,statline_mc+recal_10_4b,0.0,2.046905019799702,0.0,0.0,0.0,0.00975,0.0472970528075407,0.0,0.256,0.15175,1.797544354713777,0.00825,0.3844841407521318,0.0,CPT,showdown,34.174528301886795,0.2874926609330701,True,0.2299099086761437,,ACTIVE
00-0036849,Tutu Atwell,WR,LA,800,44191154,0.5096,0.5096,0.9898415278342136,1.1392244119516848,0.5746067138220738,NYG,26.88,47.19,0.0,0.0,3.8708,statline_mc+recal_10_4b,0.0,1.671587674111832,0.0,0.0,0.0,0.0105,0.0548449096640959,0.001,0.28025,0.1655,2.578722228556644,0.023,0.5746067138220738,0.0,FLEX,showdown,51.43867924528302,0.3467155752807581,True,4.3153788772689525,,ACTIVE
00-0040597,Brennan Presley,WR,LA,200,44191166,0.4993,0.4993,0.9898415278342136,1.1392244119516848,0.5629915337534951,NYG,26.88,47.19,0.0,0.0,3.7339,statline_mc+recal_10_4b,0.0,1.724603895162718,0.0,0.0,0.0,0.01475,0.1684141475384263,0.0005,0.294,0.182,2.631501189996524,0.016,0.5629915337534951,0.0,FLEX,showdown,50.49528301886793,0.3467155752807581,True,4.052330078142098,,ACTIVE
00-0041585,Grant Finley,RB,NYG,300,44191211,0.63045,0.63045,0.9877034844611868,0.8607755880483153,0.5360161225787353,LA,20.31,47.19,0.0,0.0,5.120100000000001,statline_mc+recal_10_4b,0.0,1.6943606279563834,0.0,0.0,0.0,0.28875,1.0005528740487668,0.00925,0.134,0.1045,0.7553879431428011,0.004,0.3573440817191569,0.0,CPT,showdown,33.2311320754717,0.2874926609330701,True,0.2158954902195889,,ACTIVE
00-0040021,Phil Mafah,RB,NYG,300,44191213,0.6224999999999999,0.6224999999999999,0.9877034844611868,0.8607755880483153,0.5293052516584205,LA,20.31,47.19,0.0,0.0,5.1663,statline_mc+recal_10_4b,0.0,1.667294973477418,0.0,0.0,0.0,0.279,1.0288439425270304,0.00875,0.132,0.1005,0.7073577351957725,0.0045,0.3528701677722803,0.0,CPT,showdown,32.28773584905661,0.2874926609330701,True,0.202735336487014,,ACTIVE
00-0031484,Chris Manhertz,TE,NYG,900,44191208,0.65595,0.65595,0.906416861826698,0.8607755880483153,0.5117788656051365,LA,20.31,47.19,0.0,0.0,4.8795,statline_mc+recal_10_4b,0.0,1.858296660836812,0.0,0.0,0.0,0.0,0.0,0.0,0.20225,0.13825,1.1368591040342435,0.015,0.3411859104034244,0.0,CPT,showdown,31.344339622641513,0.2874926609330701,True,0.1903773748061991,,ACTIVE
00-0035602,Alex Bachman,WR,LA,200,44191170,0.4513,0.4513,0.9898415278342136,1.1392244119516848,0.5089544753326274,NYG,26.88,47.19,0.0,0.0,3.6748,statline_mc+recal_10_4b,0.0,1.6122151529584403,0.0,0.0,0.0,0.01425,0.0900727235284175,0.0005,0.26075,0.16775,2.4069720297978554,0.01475,0.5089544753326274,0.0,FLEX,showdown,49.55188679245283,0.3467155752807581,True,3.8053157160113935,,ACTIVE
00-0041399,CJ Daniels,WR,LA,200,44191163,0.4406,0.4406,0.9898415278342136,1.1392244119516848,0.0,NYG,26.88,47.19,0.0,0.0,3.701,statline_mc+recal_10_4b,0.0,1.5082502164089804,0.0,0.0,0.0,0.012,0.1091446967137556,0.00025,0.2685,0.161,2.486226498152584,0.01175,0.4967871194866339,0.0,FLEX,showdown,33.985849056603776,0.0,True,3.573358393638616,Out,OUT
00-0041143,Ben Mann,TE,NYG,300,44191227,0.618,0.618,0.906416861826698,0.8607755880483153,0.4822229275481262,LA,20.31,47.19,0.0,0.0,4.7244,statline_mc+recal_10_4b,0.0,1.879111825693105,0.0,0.0,0.0,0.0,0.0,0.0,0.20525,0.13875,1.2323195169875083,0.01025,0.3214819516987508,0.0,CPT,showdown,30.400943396226417,0.2874926609330701,True,0.1787727066535416,,ACTIVE
00-0041415,Dean Connors,RB,LA,200,44191157,0.401,0.401,1.0204224404681823,1.1392244119516848,0.4662079170381485,NYG,26.88,47.19,0.0,0.0,3.7862,statline_mc+recal_10_4b,0.0,1.346927597458316,0.0,0.0,0.0,0.2845,1.4421607118554225,0.01075,0.1485,0.11075,1.2174184585260628,0.0045,0.4662079170381485,0.0,FLEX,showdown,48.60849056603774,0.3467155752807581,True,3.355540292139409,,ACTIVE
00-0040225,Thomas Fidone II,TE,NYG,300,44191226,0.5934,0.5934,0.906416861826698,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,4.74795,statline_mc+recal_10_4b,0.0,1.790792077625667,0.0,0.0,0.0,0.0,0.0,0.0,0.19625,0.13075,1.1263348874549672,0.011,0.3086334887454967,0.0,CPT,showdown,25.495283018867926,0.0,True,0.1606450005181394,Out,OUT
00-0041510,Max Klare,TE,LA,200,44191171,0.4251,0.4251,0.922903981264637,1.1392244119516848,0.4469889840311441,NYG,26.88,47.19,0.0,0.0,3.5097,statline_mc+recal_10_4b,0.0,1.4448277369276756,0.0,0.0,0.0,0.0,0.0,0.0,0.2285,0.1475,1.7473898403114403,0.021,0.4469889840311441,0.0,FLEX,showdown,47.66509433962264,0.3467155752807581,True,3.1509995393173407,,ACTIVE
00-0037837,Calvin Austin III,WR,NYG,200,44191161,0.465,0.465,1.1114181227143436,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,3.6219,statline_mc+recal_10_4b,0.0,1.420552524852709,0.0,0.0,0.0,0.01425,0.1236639608778483,0.00075,0.2505,0.1525,2.140060846811046,0.01,0.4448724807688894,0.0,FLEX,showdown,24.36320754716981,0.0,True,1.557866412526565,Injured Reserve,OUT
00-0040601,Jordan Waters,RB,LA,200,44191159,0.3724,0.3724,1.0204224404681823,1.1392244119516848,0.4329639779073965,NYG,26.88,47.19,0.0,0.0,3.5768,statline_mc+recal_10_4b,0.0,1.2976368890660324,0.0,0.0,0.0,0.28325,1.3934492740584183,0.0115,0.14175,0.108,0.9136905050155472,0.00425,0.4329639779073965,0.0,FLEX,showdown,46.721698113207545,0.3467155752807581,True,2.7785620704751004,,ACTIVE
00-0041422,Dan Villari,TE,LA,200,44191172,0.4,0.4,0.922903981264637,1.1392244119516848,0.4205438957549183,NYG,26.88,47.19,0.0,0.0,3.4153,statline_mc+recal_10_4b,0.0,1.4454592503401804,0.0,0.0,0.0,0.0,0.0,0.0,0.22725,0.1525,1.7854389575491836,0.015,0.4205438957549183,0.0,FLEX,showdown,45.778301886792455,0.3467155752807581,True,2.6091916775791577,,ACTIVE
00-0038938,Jalin Hyatt,WR,NYG,200,44191167,0.4306,0.4306,1.1114181227143436,0.8607755880483153,0.4119920676354625,LA,20.31,47.19,0.0,0.0,3.4674,statline_mc+recal_10_4b,0.0,1.3537254201667777,0.0,0.0,0.0,0.0125,0.060858256766237,0.00025,0.242,0.1415,1.7690624195883882,0.0145,0.4119920676354625,0.0,FLEX,showdown,35.2122641509434,0.3467155752807581,True,1.2899945009909577,,ACTIVE
00-0036893,Najee Harris,RB,NYG,2000,44191148,0.466,0.466,0.9877034844611868,0.8607755880483153,0.3961517111901494,LA,20.31,47.19,0.0,0.0,3.5223,statline_mc+recal_10_4b,0.0,1.1577050674343294,0.0,0.0,0.0,0.294,1.0538858566113782,0.013,0.138,0.1065,0.6501312552901161,0.00725,0.3961517111901494,0.0,FLEX,showdown,34.2688679245283,1.9405204095293809,True,1.2113614275073457,,ACTIVE
00-0040431,Dalen Cambre,WR,NYG,200,44191165,0.4079,0.4079,1.1114181227143436,0.8607755880483153,0.3901911201126782,LA,20.31,47.19,0.0,0.0,3.3819,statline_mc+recal_10_4b,0.0,1.3421143302151437,0.0,0.0,0.0,0.014,0.0507702535215388,0.00075,0.236,0.141,1.8386409476052432,0.0095,0.3901911201126782,0.0,FLEX,showdown,33.325471698113205,0.3467155752807581,True,1.137521521933154,,ACTIVE
00-0035645,Gunner Olszewski,WR,NYG,200,44191162,0.4038,0.4038,1.1114181227143436,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,3.4233,statline_mc+recal_10_4b,0.0,1.3412426542451683,0.0,0.0,0.0,0.013,0.1142467875579883,0.001,0.23525,0.144,1.680861246270715,0.00925,0.3862608033828703,0.0,FLEX,showdown,24.36320754716981,0.0,True,1.0681826112985364,Injured Reserve,OUT
00-0038576,Charlie Jones,WR,NYG,200,44191168,0.4019,0.4019,1.1114181227143436,0.8607755880483153,0.3844841407521318,LA,20.31,47.19,0.0,0.0,3.2686,statline_mc+recal_10_4b,0.0,1.3646033465331349,0.0,0.0,0.0,0.00975,0.0472970528075407,0.0,0.256,0.15175,1.797544354713777,0.00825,0.3844841407521318,0.0,FLEX,showdown,32.382075471698116,0.3467155752807581,True,1.0030703323674008,,ACTIVE
00-0041585,Grant Finley,RB,NYG,200,44191158,0.4203,0.4203,0.9877034844611868,0.8607755880483153,0.3573440817191569,LA,20.31,47.19,0.0,0.0,3.4134,statline_mc+recal_10_4b,0.0,1.1295737519709224,0.0,0.0,0.0,0.28875,1.0005528740487668,0.00925,0.134,0.1045,0.7553879431428011,0.004,0.3573440817191569,0.0,FLEX,showdown,31.43867924528302,0.3467155752807581,True,0.94192704602495,,ACTIVE
00-0040021,Phil Mafah,RB,NYG,200,44191160,0.415,0.415,0.9877034844611868,0.8607755880483153,0.3528701677722803,LA,20.31,47.19,0.0,0.0,3.4442,statline_mc+recal_10_4b,0.0,1.1115299823182787,0.0,0.0,0.0,0.279,1.0288439425270304,0.00875,0.132,0.1005,0.7073577351957725,0.0045,0.3528701677722803,0.0,FLEX,showdown,30.495283018867926,0.3467155752807581,True,0.8845108178399582,,ACTIVE
00-0031484,Chris Manhertz,TE,NYG,600,44191155,0.4373,0.4373,0.906416861826698,0.8607755880483153,0.3411859104034244,LA,20.31,47.19,0.0,0.0,3.253,statline_mc+recal_10_4b,0.0,1.2388644405578746,0.0,0.0,0.0,0.0,0.0,0.0,0.20225,0.13825,1.1368591040342435,0.015,0.3411859104034244,0.0,FLEX,showdown,29.55188679245283,0.3467155752807581,True,0.8305944607680246,,ACTIVE
00-0041143,Ben Mann,TE,NYG,200,44191174,0.412,0.412,0.906416861826698,0.8607755880483153,0.3214819516987508,LA,20.31,47.19,0.0,0.0,3.1496,statline_mc+recal_10_4b,0.0,1.2527412171287369,0.0,0.0,0.0,0.0,0.0,0.0,0.20525,0.13875,1.2323195169875083,0.01025,0.3214819516987508,0.0,FLEX,showdown,28.608490566037737,0.3467155752807581,True,0.7799646362079344,,ACTIVE
00-0040225,Thomas Fidone II,TE,NYG,200,44191173,0.3956,0.3956,0.906416861826698,0.8607755880483153,0.0,LA,20.31,47.19,0.0,0.0,3.1653,statline_mc+recal_10_4b,0.0,1.193861385083778,0.0,0.0,0.0,0.0,0.0,0.0,0.19625,0.13075,1.1263348874549672,0.011,0.3086334887454967,0.0,FLEX,showdown,24.36320754716981,0.0,True,0.7324210098541447,Out,OUT
