player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,injury_status
00-0032200,Ty Montgomery,WR,NO,4000,5392,10.6748,10.6748,1.0,0.9399477806788512,10.033788380917096,GB,22.5,49.0,9.658056705476694,statline_mc,2.1934718605123527,22.04635497045263,0.0,0.0,0.0,0.1345,0.6809813602131921,0.00375,6.03475,3.59,44.12440244895776,0.26975,60.39284155390659,3.05068054646956,ACTIVE
00-0034301,Darrel Williams,RB,KC,4800,5708,7.908,7.908,1.0,1.2532637075718016,9.910837668443774,CLE,30.0,54.5,9.87682825602705,statline_mc,1.68079334546612,22.311077116419515,0.0,0.0,0.0,7.981,40.62848810782266,0.273,2.28625,1.697,16.95988857661508,0.08275,70.93768905021174,5.576358215170063,ACTIVE
00-0035229,T.J. Hockenson,TE,DET,4900,4749,12.9956,12.9956,1.0,0.762402088772846,9.907898448897496,SF,18.25,46.0,8.32542004936473,statline_mc,2.609466168898392,20.154581705049,0.0,0.0,0.0,0.0,0.0,0.0,6.70825,4.401,36.478984488974966,0.2765,59.01532567049809,1.913933182202723,ACTIVE
00-0029000,Cole Beasley,WR,BUF,4400,5163,8.6523,8.6523,1.0,1.1383812010443863,9.849655666685347,PIT,27.25,48.0,10.263210714377118,statline_mc,1.886983086296437,22.17657478988156,0.0,0.0,0.0,0.16575,1.0118920907675295,0.004,5.23,3.1095,45.56716457608595,0.286,67.23083078713807,4.812567110721435,ACTIVE
00-0034367,Nyheim Hines,RB,IND,5000,5623,10.173,10.173,1.0,0.9608355091383812,9.774535644237694,SEA,23.0,49.0,9.247905486377515,statline_mc,1.9814933670427568,21.04032195980868,0.0,0.0,0.0,9.23325,37.2196903482957,0.2525,2.94825,2.17825,16.245666094081223,0.07875,57.22474289171205,2.2352196556002504,ACTIVE
00-0027685,Emmanuel Sanders,WR,BUF,4100,3983,8.5713,8.5713,1.0,1.1383812010443863,9.757454578485492,PIT,27.25,48.0,9.846257400563,statline_mc,1.8767260900782423,22.58715896614485,0.0,0.0,0.0,0.16125,0.7366179963853385,0.005,5.162,3.0765,45.29042778846958,0.2825,69.98399534410011,5.782146314233495,ACTIVE
00-0036252,Michael Pittman Jr.,WR,IND,4100,5837,10.1427,10.1427,1.0,0.9608355091383812,9.745478792005605,SEA,23.0,49.0,9.500710328758386,statline_mc,2.136203716002665,21.027254071653875,0.0,0.0,0.0,0.12525,0.6066369993713273,0.00475,5.82425,3.4705,42.978150920684726,0.26475,60.64746107958679,3.102906741663142,ACTIVE
00-0031547,DeVante Parker,WR,MIA,5500,5380,11.5867,11.5867,1.0,0.835509138381201,9.680784110041358,NE,20.0,43.5,9.482019412331358,statline_mc,2.229423235730414,20.354290658023054,0.0,0.0,0.0,0.11325,0.4580653922505013,0.00175,6.23225,3.695,41.71227570816309,0.2465,43.70180416121053,1.0026323280473282,ACTIVE
00-0034681,Chase Edmonds,RB,ARI,4600,5619,8.9846,8.9846,1.0,1.0757180156657964,9.664865149887406,TEN,25.75,54.0,9.62404439453555,statline_mc,1.7089391436361452,21.583507177860177,0.0,0.0,0.0,8.03375,36.076234277020966,0.22975,2.7235,2.015,18.42241722185309,0.0885,64.96370235934664,3.744432740454786,ACTIVE
00-0033699,Austin Ekeler,RB,LAC,7000,5575,10.5988,10.5988,1.0,0.8981723237597912,9.51958882272218,WAS,21.5,45.5,9.113217599416531,statline_mc,1.9484985321878967,20.18271414172526,0.0,0.0,0.0,9.4975,34.63999000562576,0.23,3.1325,2.3315,16.265898221596043,0.08425,36.24168179068361,0.5518211786434843,ACTIVE
00-0032775,Demarcus Robinson,WR,KC,4300,5515,7.5706,7.5706,1.0,1.2532637075718016,9.487972473809586,CLE,30.0,54.5,10.584025335868336,statline_mc,1.528649171058439,21.40585358851733,0.0,0.0,0.0,0.104,0.8024356959638542,0.003,4.76175,2.82275,46.639789042132,0.2595,67.6593190746399,4.952024735563266,ACTIVE
00-0034348,Courtland Sutton,WR,DEN,5200,5637,10.1552,10.1552,1.0,0.929503916449086,9.439253564049457,NYG,22.25,41.5,9.69482562384493,statline_mc,2.0420966827879274,20.122293839886712,0.0,0.0,0.0,0.17025,0.9517097250401196,0.0035,5.75025,3.415,41.31082591545445,0.24825,48.84293612687328,1.4125138659386225,ACTIVE
00-0032602,J.D. McKissic,RB,WAS,5100,5586,9.3521,9.3521,1.0,1.0026109660574412,9.376491322512296,LAC,24.0,45.5,9.084190709742742,statline_mc,1.810500144131952,20.358526057060423,0.0,0.0,0.0,8.36825,34.435414443766525,0.226,2.8645,2.10525,17.554498781356443,0.0785,54.361766485178464,1.846836932172245,ACTIVE
00-0027942,A.J. Green,WR,ARI,3800,5091,8.6777,8.6777,1.0,1.0757180156657964,9.334788888341633,TEN,25.75,54.0,9.60887653156218,statline_mc,1.758396056763425,20.01340009792619,0.0,0.0,0.0,0.12175,0.7870097093006577,0.00375,5.16875,3.08575,42.62587917411565,0.26275,64.70609631892914,4.067038174922672,ACTIVE
00-0030061,Zach Ertz,TE,PHI,3800,4569,9.8205,9.8205,1.0,0.9503916449086162,9.333332348991023,ATL,22.75,49.0,8.587318304857732,statline_mc,2.049463273931387,19.95740410260585,0.0,0.0,0.0,0.0,0.0,0.0,5.54425,3.6285,38.12332348991023,0.2795,65.22413793103449,2.89527819025483,ACTIVE
00-0034104,Cam Sims,WR,WAS,4000,5812,9.303,9.303,1.0,1.0026109660574412,9.327308026067731,LAC,24.0,45.5,9.495789247360293,statline_mc,1.895989957413164,20.62797785277101,0.0,0.0,0.0,0.1135,0.5466813154965428,0.0025,5.38675,3.1985,42.023898945180754,0.259,61.42150443765459,3.2672289877546468,ACTIVE
00-0033885,David Njoku,TE,CLE,3500,4702,9.1038,9.1038,1.0,1.0234986945169713,9.317703021751331,KC,24.5,54.5,8.687041491670072,statline_mc,2.102358188531845,19.98447395854189,0.0,0.0,0.0,0.0,0.0,0.0,5.24525,3.43275,39.247030217513306,0.287,69.36973180076629,3.816959351633197,ACTIVE
00-0035311,Myles Gaskin,RB,MIA,6000,5789,11.1515,11.1515,1.0,0.835509138381201,9.317167194564211,NE,20.0,43.5,8.712931683162067,statline_mc,1.8955332988032176,19.96723006117537,0.0,0.0,0.0,10.0125,33.85819644270131,0.22825,3.01775,2.25625,16.10097550294083,0.078,40.939201451905625,0.754754114069257,ACTIVE
00-0035216,Diontae Johnson,WR,PIT,6300,5754,10.7203,10.7203,1.0,0.8668407310704961,9.29283057385051,BUF,20.75,48.0,9.046224307299624,statline_mc,2.091223846404945,20.20154110102372,0.0,0.0,0.0,0.1165,0.5636297302982556,0.00225,5.918,3.495,40.28467600820686,0.2375,43.51884184490033,0.9904770153470324,ACTIVE
00-0033553,James Conner,RB,ARI,4500,5537,8.5733,8.5733,1.0,1.0757180156657964,9.222427540482306,TEN,25.75,54.0,9.104730063847,statline_mc,1.7972398058856778,19.91685381957869,0.0,0.0,0.0,7.7085,34.9786685249294,0.23025,2.68525,2.00125,16.248106879893662,0.079,61.89352692075016,3.051373361554723,QUESTIONABLE
00-0036268,Laviska Shenault Jr.,WR,JAX,5000,5847,9.0067,9.0067,1.0,1.0234986945169713,9.218320393156691,HOU,24.5,45.5,9.161950860518091,statline_mc,1.926468887130221,20.36999280784103,0.0,0.0,0.0,0.132,0.8578206938461373,0.003,5.52825,3.288,40.5653832377208,0.24575,54.44638440273535,2.0522448011002674,ACTIVE
00-0033594,Chris Carson,RB,SEA,5900,5565,8.4237,8.4237,1.0,1.0861618798955617,9.149486749242437,IND,26.0,49.0,8.657489679357663,statline_mc,1.7394560323858987,20.527332453094708,0.0,0.0,0.0,7.5285,33.74218770329311,0.23325,2.60375,1.923,17.25017978913125,0.08075,52.64065335753176,1.6466345432631575,ACTIVE
00-0036893,Najee Harris,RB,PIT,6300,5904,10.5008,10.5008,1.0,0.8668407310704961,9.1025580516803,BUF,20.75,48.0,9.06947232914102,statline_mc,1.681740561053232,19.757513172174967,0.0,0.0,0.0,10.2325,36.91209717008453,0.2375,2.65575,1.96275,13.943483346718482,0.065,36.029945553539015,0.5440865279383267,ACTIVE
00-0033308,Matt Breida,RB,BUF,4000,5567,7.9931,7.9931,1.0,1.1383812010443863,9.09914642292156,PIT,27.25,48.0,9.272093863154634,statline_mc,1.4684357683984324,20.13617763616262,0.0,0.0,0.0,8.33425,37.53652877897899,0.254,2.12325,1.5845,14.98743545023661,0.0775,73.77646702964307,6.738165986102953,ACTIVE
00-0032058,Tevin Coleman,RB,NYJ,4900,2994,10.5666,10.5666,1.0,0.856396866840731,9.049204428906751,CAR,20.5,44.5,8.369479338695754,statline_mc,1.839285797539177,19.590558006726617,0.0,0.0,0.0,9.7605,33.70679975704217,0.22325,2.99775,2.22,15.097744532025336,0.069,45.63369630973988,1.0321077436267263,ACTIVE
00-0033857,JuJu Smith-Schuster,WR,PIT,6200,5553,10.425,10.425,1.0,0.8668407310704961,9.03685492322905,BUF,20.75,48.0,8.63011353501374,statline_mc,2.081161814610754,19.54802292309032,0.0,0.0,0.0,0.114,0.5935284940046855,0.00325,5.8435,3.475,38.35752073828581,0.23525,42.56947475629274,0.929731208754407,ACTIVE
00-0036407,Jerry Jeudy,WR,DEN,4800,5832,9.6996,9.6996,1.0,0.929503916449086,9.015776947590862,NYG,22.25,41.5,9.097808131777253,statline_mc,1.9182329327470635,20.01849579138468,0.0,0.0,0.0,0.1735,1.000925682112377,0.0035,5.6245,3.35875,38.30684379379623,0.24125,48.969518405354286,1.4244842510907936,ACTIVE
DST_DEN,Denver,DST,DEN,3300,7010,8.961131907,8.961131907,1.358803257747972,1.2435064935064934,8.961131907,NYG,22.25,41.5,6.2422,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.45725574712644,3.758420613759336,ACTIVE
00-0033526,Samaje Perine,RB,CIN,4300,5538,9.6833,9.6833,1.0,0.9190600522193212,8.899499553376783,MIN,22.0,47.0,8.58637603935027,statline_mc,1.5812174572854114,19.459650805543152,0.0,0.0,0.0,8.8,34.14963975833524,0.22275,2.65275,1.95325,15.377855775432607,0.07325,53.34996975196613,1.726370614002546,ACTIVE
00-0033932,Kenny Golladay,WR,NYG,5600,5554,10.984,10.984,1.0,0.804177545691906,8.833055111375568,DEN,19.25,41.5,8.62724959481715,statline_mc,2.0363159322776623,18.9929153617012,0.0,0.0,0.0,0.10075,0.6410594782915794,0.0025,5.917,3.479,37.01699163546409,0.2215,40.454677724428926,0.8074725435608469,ACTIVE
00-0032160,Tyrell Williams,WR,DET,4400,5432,11.5415,11.5415,1.0,0.762402088772846,8.799270421701957,SF,18.25,46.0,8.344773650544608,statline_mc,2.121257403483214,18.93154028935043,0.0,0.0,0.0,0.11025,0.4969148811466571,0.0025,6.1,3.61075,35.93578933587292,0.218,42.78044522042776,0.9428999874262356,ACTIVE
00-0034960,Jakobi Meyers,WR,NE,5100,5749,8.8958,8.8958,1.0,0.9817232375979112,8.733197022829232,MIA,23.5,43.5,8.567541922758231,statline_mc,1.7791327907490777,19.47516260478954,0.0,0.0,0.0,0.1155,0.7043440629427787,0.0045,5.1725,3.02825,38.54012616534956,0.24825,48.17546922741161,1.3510380288999853,ACTIVE
00-0033357,Taysom Hill,QB,NO,5200,1530,9.2495,9.2495,1.0,0.9399477806788512,8.694063297239195,GB,22.5,49.0,5.865440165171765,statline_mc,2.4967832338602203,16.55498903711451,18.29475,123.37765166893884,0.7575,2.0145,7.722072304816411,0.0775,0.0,0.0,0.0,0.0,28.071909167367536,0.2955573436286429,ACTIVE
00-0036212,Tua Tagovailoa,QB,MIA,5400,1551,10.3386,10.3386,1.0,0.835509138381201,8.637985656350315,NE,20.0,43.5,5.88558254690623,statline_mc,2.437632428827344,16.079341998850722,21.3075,126.76700449635244,0.7665,1.9065,6.638054764962165,0.066,0.0,0.0,0.0,0.0,16.973647322680122,0.1410308627690734,QUESTIONABLE
00-0034829,Mike Gesicki,TE,MIA,4500,4719,10.2447,10.2447,1.0,0.835509138381201,8.559550436438302,NE,20.0,43.5,7.690804939553288,statline_mc,2.0136780772436427,17.784444240510002,0.0,0.0,0.0,0.0,0.0,0.0,5.50375,3.60825,32.63800436438302,0.255,57.07662835249042,1.6818828241431782,ACTIVE
00-0031503,Jameis Winston,QB,NO,5200,1465,9.0856,9.0856,1.0,0.9399477806788512,8.540008358364926,GB,22.5,49.0,5.606648262416312,statline_mc,2.495635683529244,16.206647871458188,18.3335,122.41304424120104,0.746,2.074,7.73736588716884,0.0685,0.0,0.0,0.0,0.0,26.974348191757784,0.2747034473648937,ACTIVE
00-0032187,David Johnson,RB,HOU,5700,5395,9.7203,9.7203,1.0,0.8772845953002611,8.527451932483896,JAX,21.0,45.5,8.12367325766618,statline_mc,1.7955894314720748,17.773769757354298,0.0,0.0,0.0,7.57925,27.770899339552788,0.18675,3.14875,2.34225,16.77861998528617,0.07575,36.52903811252269,0.5624943728369896,ACTIVE
00-0033251,Zach Pascal,WR,IND,3700,5647,8.8403,8.8403,1.0,0.9608355091383812,8.494052978995843,SEA,23.0,49.0,9.212735934370306,statline_mc,1.5522710564505044,18.57874091791593,0.0,0.0,0.0,0.10825,0.6021129682240965,0.00325,5.02625,2.99525,37.64841682173432,0.23475,55.26771424414376,2.1677495197572028,ACTIVE
00-0033923,Kareem Hunt,RB,CLE,5500,5560,8.2934,8.2934,1.0,1.0234986945169713,8.488252740152197,KC,24.5,54.5,8.346993842629164,statline_mc,1.608981739032835,17.964667375880417,0.0,0.0,0.0,6.39725,26.70790095584086,0.17875,3.06375,2.276,18.18212644568111,0.08025,47.056866303690256,1.1348279618085364,ACTIVE
00-0033536,Mike Williams,WR,LAC,5500,5594,9.4071,9.4071,1.0,0.8981723237597912,8.449218695374343,WAS,21.5,45.5,8.675310460153579,statline_mc,1.698119323672491,18.00962069204969,0.0,0.0,0.0,0.0915,0.3804310224231273,0.0015,5.39,3.18725,36.2642559313203,0.2285,42.73679615888258,0.940160195698672,ACTIVE
DST_SF,San Francisco,DST,SF,4200,7027,8.438604122000001,8.438604122000001,1.2795708054316297,1.3116438356164384,8.438604122000001,DET,27.75,46.0,6.1784,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.95007183908046,2.2785058345608906,ACTIVE
00-0033455,Anthony Firkser,TE,TEN,3200,4738,7.1436,7.1436,1.0,1.1801566579634464,8.430529971107516,ARI,28.25,54.0,8.391171055533245,statline_mc,1.3681437027546282,18.36063304403824,0.0,0.0,0.0,0.0,0.0,0.0,4.287,2.80125,37.07779971107516,0.28325,73.02873563218391,4.871430899661989,ACTIVE
00-0030968,Keith Smith,RB,ATL,4000,5492,7.6437,7.6437,1.0,1.0966057441253263,8.382114085837005,PHI,26.25,49.0,8.169597734827773,statline_mc,1.5799253361144237,18.37326862219261,0.0,0.0,0.0,6.896,30.61827669836342,0.18375,2.5205,1.86925,16.780364160006634,0.07675,69.31034482758619,5.003042857712065,ACTIVE
00-0032385,Sterling Shepard,WR,NYG,5100,5456,10.3862,10.3862,1.0,0.804177545691906,8.352326534379888,DEN,19.25,41.5,8.358058291214359,statline_mc,1.7038650854114386,18.07190013942288,0.0,0.0,0.0,0.0925,0.533805658587912,0.00275,5.55,3.30925,35.081959685210975,0.20575,38.61923468645425,0.7144736970013896,ACTIVE
00-0033090,Hunter Henry,TE,NE,4700,4675,8.5027,8.5027,1.0,0.9817232375979112,8.347285593913519,MIA,23.5,43.5,7.576799385587252,statline_mc,1.6819539555002423,18.112711136991333,0.0,0.0,0.0,0.0,0.0,0.0,4.90175,3.208,33.60035593913519,0.2635,61.85057471264368,2.3121480522522573,ACTIVE
00-0035689,Dawson Knox,TE,BUF,3400,4750,7.2959,7.2959,1.0,1.1383812010443863,8.305566603368824,PIT,27.25,48.0,8.080706652372625,statline_mc,1.4569172670233328,18.007922301277993,0.0,0.0,0.0,0.0,0.0,0.0,4.40425,2.87525,35.70066603368826,0.2735,71.29693486590038,4.340260323781709,ACTIVE
00-0036326,Chase Claypool,WR,PIT,5600,5861,9.5508,9.5508,1.0,0.8668407310704961,8.27903028781255,BUF,20.75,48.0,8.358659396963017,statline_mc,1.791131170732242,17.5102403337775,0.0,0.0,0.0,0.11275,0.605506478270843,0.004,5.31325,3.1485,35.069796399854646,0.221,40.13276589553325,0.7903281699019186,ACTIVE
00-0036555,Chuba Hubbard,RB,CAR,4000,5911,8.242,8.242,1.0,1.0026109660574412,8.263508022135346,NYJ,24.0,44.5,8.227016094496337,statline_mc,1.4823809327003912,18.49405421084868,0.0,0.0,0.0,7.559,30.649345542865525,0.20125,2.45325,1.80725,15.62323467848793,0.06975,63.9231699939504,3.493490256476239,ACTIVE
00-0035644,Noah Fant,TE,DEN,4300,4748,8.8022,8.8022,1.0,0.929503916449086,8.181708318433774,NYG,22.25,41.5,7.743348242820161,statline_mc,1.6082135364844674,17.133793792680013,0.0,0.0,0.0,0.0,0.0,0.0,4.96925,3.25425,32.80208318433774,0.2495,61.544061302682,2.265380549553741,ACTIVE
00-0035639,Parris Campbell,WR,IND,3700,5729,8.5151,8.5151,1.0,0.9608355091383812,8.18157001970923,SEA,23.0,49.0,8.598889326070484,statline_mc,1.4724407019102317,18.611177134853865,0.0,0.0,0.0,0.12125,0.6203183333017273,0.00125,4.92975,2.93325,36.19538186379058,0.2195,52.13480285173869,1.7591465598046785,ACTIVE
00-0036387,Jalen Reagor,WR,PHI,3700,5834,8.5965,8.5965,1.0,0.9503916449086162,8.170018520950629,ATL,22.75,49.0,8.323618264085919,statline_mc,1.627215747038315,18.113362179922326,0.0,0.0,0.0,0.10825,0.5586260529871359,0.003,4.897,2.9395,36.08655915651916,0.2185,50.93299869052815,1.6237016386660117,ACTIVE
00-0035657,Damien Harris,RB,NE,5200,5715,8.2847,8.2847,1.0,0.9817232375979112,8.133300212217277,MIA,23.5,43.5,8.574687248693184,statline_mc,1.4389767142708985,17.85615837810346,0.0,0.0,0.0,8.3295,33.72408617279244,0.21575,2.23,1.6565,12.766415949380324,0.0555,45.29794313369631,1.0092621499578969,ACTIVE
DST_NE,New England,DST,NE,3900,7018,8.126192880000001,8.126192880000001,1.232198953550386,1.196875,8.126192880000001,MIA,23.5,43.5,6.1459,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.14224137931035,1.653671325248992,ACTIVE
00-0035537,Ty Johnson,RB,NYJ,4400,5742,9.4797,9.4797,1.0,0.856396866840731,8.11842423266995,CAR,20.5,44.5,7.894071730930666,statline_mc,1.5090819996973304,17.74209453491568,0.0,0.0,0.0,7.882,29.36325070411493,0.2045,2.66325,1.9925,14.02849162258456,0.067,41.02843315184513,0.759257361378599,ACTIVE
DST_BUF,Buffalo,DST,BUF,2500,7004,8.116924283,8.116924283,1.2307935284401366,1.1536144578313252,8.116924283,PIT,27.25,48.0,6.1596,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2205459770115,7.702550452524963,ACTIVE
00-0033466,Isaiah McKenzie,WR,BUF,3600,5574,7.0326,7.0326,1.0,1.1383812010443863,8.005734132951902,PIT,27.25,48.0,8.811085489234477,statline_mc,1.2644106770035368,18.001830312558706,0.0,0.0,0.0,0.14425,0.8338238039275363,0.005,4.18875,2.4835,37.70851752559148,0.22875,60.20551433144188,3.0128190870557563,ACTIVE
00-0036219,Marquez Callaway,WR,NO,3400,5877,8.4923,8.4923,1.0,0.9399477806788512,7.9823099394737715,GB,22.5,49.0,8.746542614204108,statline_mc,1.4623414367256404,17.733684299148912,0.0,0.0,0.0,0.096,0.4977540195818819,0.00275,4.8255,2.872,35.67034537515584,0.20925,54.94980357922305,2.122289581968656,ACTIVE
00-0031549,Nelson Agholor,WR,NE,4500,5378,8.0577,8.0577,1.0,0.9817232375979112,7.910409984017169,MIA,23.5,43.5,8.025718382104705,statline_mc,1.42720703126529,17.57377134596231,0.0,0.0,0.0,0.11925,0.6764434581854539,0.00375,4.69975,2.77925,34.872656381986225,0.221,46.4982540375382,1.2081120614305232,ACTIVE
00-0033757,Robert Tonyan,TE,GB,4200,4744,7.1329,7.1329,1.0,1.1070496083550914,7.89651959347869,NO,26.5,49.0,7.796089376910699,statline_mc,1.3453499396576356,17.119111809967013,0.0,0.0,0.0,0.0,0.0,0.0,4.29225,2.778,33.357695934786896,0.268,69.61111111111111,3.878878550312416,ACTIVE
00-0035457,Tyron Johnson,WR,JAX,3900,5878,7.7044,7.7044,1.0,1.0234986945169713,7.88540559009908,HOU,24.5,45.5,9.070160502174607,statline_mc,1.3002883807980798,17.834469729772465,0.0,0.0,0.0,0.12475,0.7943385556730753,0.00275,4.37725,2.588,36.17471734531773,0.22425,51.69321984577333,1.7081141320502014,ACTIVE
00-0033307,Kendrick Bourne,WR,NE,4400,5598,8.0272,8.0272,1.0,0.9817232375979112,7.880513229924725,MIA,23.5,43.5,8.109859315851708,statline_mc,1.3473607190569377,17.858711721972924,0.0,0.0,0.0,0.11075,0.4371561085384886,0.0025,4.6285,2.79225,34.98547619070876,0.21725,46.87800087298123,1.239087618170337,ACTIVE
00-0030181,Jack Doyle,TE,IND,3200,4594,8.1223,8.1223,1.0,0.9608355091383812,7.804167462216522,SEA,23.0,49.0,7.243934412961352,statline_mc,1.5102751104152334,16.61833639913722,0.0,0.0,0.0,0.0,0.0,0.0,4.6595,3.01975,31.92417462216522,0.238,59.52298850574712,1.9798173072981788,ACTIVE
00-0037012,Trey Lance,QB,SF,4500,1569,6.7137,6.7137,1.0,1.1592689295039165,7.782975946229324,DET,27.75,46.0,5.569104937510057,statline_mc,2.089736282528954,15.011643603065384,13.305,109.41821268754153,0.6975,1.267,6.24247438727663,0.057,0.0,0.0,0.0,0.0,50.64900476590972,1.3314216776257943,ACTIVE
00-0036997,Javonte Williams,RB,DEN,4000,5905,8.3192,8.3192,1.0,0.929503916449086,7.732741297813598,NYG,22.25,41.5,8.070757896427375,statline_mc,1.3656108256688144,17.30905194615438,0.0,0.0,0.0,8.499,31.90498627794009,0.21225,2.12525,1.59925,12.042426700195882,0.05,54.962189957652754,1.922262044752881,ACTIVE
00-0035924,Jonathan Ward,RB,ARI,4000,5903,7.168,7.168,1.0,1.0757180156657964,7.710798888703445,TEN,25.75,54.0,8.375003163856231,statline_mc,1.3624829432830698,17.088961382903747,0.0,0.0,0.0,5.90375,26.109953027369293,0.1785,2.48825,1.83325,15.70303585966515,0.0775,61.98124621899576,3.0692699283584504,ACTIVE
00-0036554,Nico Collins,WR,HOU,3600,5932,8.7859,8.7859,1.0,0.8772845953002611,7.707728418138289,JAX,21.0,45.5,7.584684594601653,statline_mc,1.4439693075804247,17.177739442826837,0.0,0.0,0.0,0.075,0.3469001955961857,0.00175,4.90325,2.94525,33.1578839857867,0.2005,42.3701440419031,0.9174580045144388,ACTIVE
00-0033858,Jonnu Smith,TE,NE,4100,4706,7.8258,7.8258,1.0,0.9817232375979112,7.6827768599471185,MIA,23.5,43.5,7.150971237163886,statline_mc,1.501303441115462,16.550603225438493,0.0,0.0,0.0,0.0,0.0,0.0,4.51875,2.9575,31.212768599471183,0.2415,61.68390804597702,2.286599716380056,ACTIVE
00-0034972,Alexander Mattison,RB,MIN,5000,5720,7.3544,7.3544,1.0,1.0443864229765014,7.680844942915041,CIN,25.0,47.0,7.729670333878293,statline_mc,1.360309039030812,16.767095144925754,0.0,0.0,0.0,6.54875,28.27939120014308,0.18775,2.31225,1.697,15.009058229007316,0.05925,45.07864488808228,0.9946141919888294,ACTIVE
00-0030578,Cordarrelle Patterson,RB,ATL,3700,5208,6.961,6.961,1.0,1.0966057441253263,7.633478330993276,PHI,26.25,49.0,7.570176406114744,statline_mc,1.4170985431364,16.64112969284847,0.0,0.0,0.0,6.19925,28.10920028089782,0.178,2.28175,1.688,14.885583029034937,0.067,78.08227465214762,8.978578921447701,ACTIVE
DST_CAR,Carolina,DST,CAR,3600,7005,7.632406249000001,7.632406249000001,1.1573246084566513,1.1676829268292683,7.632406249000001,NYJ,24.0,44.5,6.2297,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55639367816092,2.076342671502778,ACTIVE
DST_NYG,New York G,DST,NYG,3800,7020,7.601794369000002,7.601794369000002,1.1526828374503235,1.0758426966292134,7.601794369000002,DEN,19.25,41.5,6.2612,dst_simulated_session_10_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.322557471264368,0.504099774395275,ACTIVE
00-0034521,Allen Lazard,WR,GB,4000,5711,6.8177,6.8177,1.0,1.1070496083550914,7.547490132300596,NO,26.5,49.0,8.127389971212812,statline_mc,1.1837034006816722,16.85551171439666,0.0,0.0,0.0,0.11675,0.5468613246267425,0.0035,4.09775,2.4555,35.49053999837923,0.20675,54.462025316455694,2.0543858494291496,ACTIVE
00-0036196,Gabriel Davis,WR,BUF,3400,5858,6.5984,6.5984,1.0,1.1383812010443863,7.511529499561755,PIT,27.25,48.0,8.835812130101713,statline_mc,1.147525755475831,17.115298115221826,0.0,0.0,0.0,0.11725,0.8240256585078112,0.0045,3.93925,2.33575,35.89876933710974,0.2065,60.395387749163405,3.0511984323120966,ACTIVE
00-0033375,Tim Patrick,WR,DEN,3900,5651,8.0372,8.0372,1.0,0.929503916449086,7.470604506428556,NYG,22.25,41.5,7.916781971905557,statline_mc,1.3013102981100002,16.475193157425547,0.0,0.0,0.0,0.1705,0.9127061528593068,0.003,4.5405,2.71075,32.93083891142626,0.1935,44.665720936999854,1.069177849231495,ACTIVE
00-0035860,Tony Jones,RB,NO,4000,5901,7.9437,7.9437,1.0,0.9399477806788512,7.46666890827817,GB,22.5,49.0,7.391457350794853,statline_mc,1.3871550599706253,16.294684326023273,0.0,0.0,0.0,6.38475,25.18495062821108,0.16675,2.60075,1.917,14.776738454570626,0.06825,53.225952813067146,1.7121561760788946,ACTIVE
00-0033895,Gerald Everett,TE,SEA,3400,4705,6.8703,6.8703,1.0,1.0861618798955617,7.462271735827143,IND,26.0,49.0,7.410610465639546,statline_mc,1.2741731282806918,16.70772383506413,0.0,0.0,0.0,0.0,0.0,0.0,4.0945,2.67175,32.25021735827144,0.2315,66.03831417624521,3.056772485736776,ACTIVE
00-0028002,Randall Cobb,WR,GB,3900,5125,6.7213,6.7213,1.0,1.1070496083550914,7.440788537111806,NO,26.5,49.0,8.561938565068955,statline_mc,1.1498656001474623,16.841627153103573,0.0,0.0,0.0,0.11225,0.6802259980426484,0.0025,3.94325,2.33525,35.20265937307542,0.21325,53.892405063291136,1.977833913940044,ACTIVE
00-0031595,Michael Burton,RB,KC,4000,5415,5.9326,5.9326,1.0,1.2532637075718016,7.435114388780566,CLE,30.0,54.5,7.570753557896476,statline_mc,1.1958183313612598,16.58653506261041,0.0,0.0,0.0,5.3405,27.89845623071367,0.18525,1.9725,1.4475,15.135187657091992,0.064,65.76225045372051,3.949174911571964,ACTIVE
00-0035806,JaMycal Hasty,RB,SF,4000,5865,6.3916,6.3916,1.0,1.1592689295039165,7.409546900040135,DET,27.75,46.0,7.863326744770798,statline_mc,1.153835152749438,16.02605693657417,0.0,0.0,0.0,5.25125,25.02415256078449,0.17,2.29075,1.67325,16.246316439616848,0.07,63.67211131276467,3.435505459225188,ACTIVE
