player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,salary_anchor,final_projection_pre_anchor,anchor_weight_used,points_above_anchor,chalk_score,estimated_ownership_pct
00-0032688,Robby Anderson,WR,CAR,4300,5502,6.341666666666666,5.759,1.0976938592375076,0.9598108747044918,7.645776890466292,ATL,21.75,41.0,9.881468732506995,6.37450113714903,0.3625,-2.2357,45.805267702936106,1.086818202036385
00-0032392,Austin Hooper,TE,CLE,3400,4677,5.675,5.761000000000001,1.2862409323344035,1.037037037037037,7.607880666478367,BAL,23.5,44.0,7.574040881020996,7.627122897424716,0.3625,0.0338,66.40090673575129,3.157387335252928
00-0030513,Latavius Murray,RB,BAL,4900,2899,7.1000000000000005,5.367000000000001,0.9283650812786556,0.9046493301812452,7.5103250652772,CLE,20.5,44.0,10.76358007936508,5.235172865882408,0.4115,-3.2533,45.02236792906362,1.0827536023969937
00-0035414,Jalen Guyton,WR,LAC,3400,5801,4.683333333333334,8.521999999999998,1.0571688137757542,1.1804570527974785,7.503855325236774,NYG,26.75,44.0,6.2097,8.239747568998862,0.3625,1.2942,58.77428756476684,2.580170987176932
00-0036196,Gabriel Davis,WR,BUF,3500,5858,6.472727272727273,8.084999999999999,1.0085483965689654,1.0811662726556344,7.456052611412639,TB,24.5,52.5,6.660256328233657,7.936934857397801,0.3767,0.7958,54.08930627518711,1.8880104163924332
DST_BUF,Buffalo,DST,BUF,2700,7004,9.333333333333334,9.333333333333334,1.0,0.8093112244897959,7.443093696255202,TB,24.5,52.5,6.9499,7.553571428571429,0.183,0.4932,60.32938564026647,3.9447728363156314
00-0035140,Mecole Hardman,WR,KC,3900,5727,7.683333333333334,4.399,0.8986826371720594,1.2797478329393224,7.347499726973425,LV,29.0,48.0,8.0503,6.947868199174001,0.3625,-0.7028,56.03501007484168,2.1495041153389187
00-0034115,Jeff Wilson Jr.,RB,SF,4400,5703,3.766666666666667,3.56875,1.0683878253576218,1.136327817178881,7.31767887015406,CIN,25.75,49.0,8.959385273972604,4.452740243882484,0.6357,-1.6417,51.42313444794616,1.6590168968439332
00-0032394,Nick Vannett,TE,NO,3100,4688,6.3,6.69375,1.2347912950410274,1.026004728132388,7.208608595718655,NYJ,23.25,42.0,6.6228,8.230902027462976,0.6357,0.5858,65.20725388601036,2.915869430800168
00-0034750,Rashaad Penny,RB,SEA,4800,5618,2.3,3.3070000000000004,1.1119663324434224,1.1142631993695824,7.136849645092755,HOU,25.25,40.5,10.414492777777776,3.4736014379742004,0.5278,-3.2776,50.22034079376101,1.5311804172787693
00-0030520,Mike Glennon,QB,NYG,4900,1420,6.76,6.546666666666667,0.933060654416685,0.7612293144208038,7.134243681219951,LAC,17.25,44.0,8.086465013715973,4.7256838402006025,0.7167,-0.9522,28.75717686598516,0.3206238840482999
DST_LAC,LA Chargers,DST,LAC,4300,7026,4.916666666666667,4.916666666666667,1.0,1.3136645962732918,7.113573764580966,NYG,26.75,44.0,10.03638153056862,6.458850931677018,0.183,-2.9228,49.97964470762398,1.978637825667508
00-0033932,Kenny Golladay,WR,NYG,4800,5554,7.433333333333334,5.361000000000001,0.8357989459383041,0.7612293144208038,6.8736209525153615,LAC,17.25,44.0,10.882395118386436,4.070099150239511,0.4115,-4.0088,37.35139608520438,0.6185748385014975
00-0033943,Josh Reynolds,WR,DET,4100,5582,6.557142857142857,8.594999999999999,0.9273537454357258,0.6398739164696612,6.6782251662791055,DEN,14.5,42.0,9.249878947368424,4.495561032749516,0.4591,-2.5717,33.83923431203224,0.4894459643037182
00-0032104,Ameer Abdullah,RB,CAR,4800,2995,3.2000000000000006,5.118,1.136827513534994,0.9598108747044918,6.66825974629929,ATL,21.75,41.0,10.414492777777776,4.538048806831132,0.3625,-3.7462,44.43499278884674,1.0411741695735035
00-0031763,DeAndre Carter,WR,WAS,3400,5654,6.183333333333334,7.618,1.0885383792877654,0.9156816390858944,6.635914199807079,DAL,20.75,48.0,6.2097,6.878271293815026,0.3625,0.4262,42.06768134715026,0.8471156295971356
DST_CLE,Cleveland,DST,CLE,2700,7008,5.916666666666667,5.916666666666667,1.0,1.1054006968641117,6.615250528737188,BAL,23.5,44.0,6.9499,6.540287456445993,0.183,-0.3346,50.38304959289415,2.032572638157466
00-0036423,Albert Okwuegbunam,TE,DEN,3100,4789,5.511111111111111,5.767,0.9636912831490068,1.2135539795114263,6.606338923875159,DET,27.5,42.0,6.6228,6.594826929461054,0.4115,-0.0165,70.4666450777202,4.140407097671314
00-0035993,Tyler Huntley,QB,BAL,4800,1562,4.44,5.444999999999999,1.0168441095628102,0.9046493301812452,6.598776132033567,CLE,20.5,44.0,7.774774783709644,4.546543190873357,0.6357,-1.176,32.88667553563927,0.4222377933470665
00-0034297,Byron Pringle,WR,KC,3200,5759,7.0181818181818185,6.183000000000001,0.8986826371720594,1.2797478329393224,6.585322473803692,LV,29.0,48.0,4.920637945318971,7.591254835936171,0.3767,1.6647,60.5836211859528,2.910945411943555
00-0033526,Samaje Perine,RB,CIN,4200,5538,5.872727272727274,4.752000000000001,1.0423121612816917,1.026004728132388,6.508775391057911,SF,23.25,49.0,7.878413559322033,5.681133075475848,0.3767,-1.3696,42.25622295817531,0.9004125457313635
DST_SF,San Francisco,DST,SF,3000,7027,6.416666666666667,6.416666666666667,1.0,0.9746543778801844,6.414251354525525,CIN,25.75,49.0,7.1295,6.254032258064516,0.183,-0.7152,43.94522575869726,1.323280716645148
00-0030288,Rex Burkhead,RB,HOU,4600,2890,3.56,6.037,1.2844943563978628,0.6729708431836092,6.352446711641035,SEA,15.25,40.5,9.75938974668275,4.147954159555219,0.3929,-3.4069,34.91767266705838,0.5520377084591421
00-0034816,Ronald Jones,RB,TB,4200,5617,4.5,5.397,0.884786574192855,1.235618597320725,6.339763437041313,BUF,28.0,52.5,7.878413559322033,5.409990903256707,0.3767,-1.5387,51.205330911810265,1.6351016282543325
00-0034981,Foster Moreau,TE,LV,4000,4760,4.79,3.645000000000001,1.1675110001189202,0.8384554767533491,6.172472677064356,KC,19.0,48.0,9.33128387096774,4.128536022185694,0.3929,-3.1588,55.69462435233161,1.5464975579827946
00-0035860,Tony Jones,RB,NO,4400,5901,2.6,1.855,1.5266765515140337,1.026004728132388,6.1695426248476135,NYJ,23.25,42.0,8.959385273972604,3.4891055698059565,0.49,-2.7898,43.08096522621655,0.9513060789228422
DST_CIN,Cincinnati,DST,CIN,2900,7007,6.75,6.75,1.0,0.8800277392510402,6.12497447807118,SF,23.25,49.0,6.9499,5.940187239944521,0.183,-0.8249,35.564396743153225,0.7568366083562391
00-0026189,DeSean Jackson,WR,LV,3900,3770,6.090000000000001,6.056000000000001,0.9161744225497248,0.8384554767533491,5.995003211927202,KC,19.0,48.0,8.0503,4.665105290233039,0.3929,-2.0553,36.49323546344272,0.584179019677308
00-0035535,Darius Slayton,WR,NYG,4400,5767,5.7444444444444445,3.72,0.8357989459383041,0.7612293144208038,5.894145427619435,LAC,17.25,44.0,10.01705449820072,3.010803790023373,0.4115,-4.1229,33.740284974093264,0.4862278998764976
00-0035537,Ty Johnson,RB,NYJ,4400,5742,7.516666666666667,4.759,0.8101315907425898,0.8274231678486998,5.870657787539806,NO,18.75,42.0,8.959385273972604,4.114322550156452,0.3625,-3.0887,35.655346936595265,0.5798646075349746
00-0036425,DeeJay Dallas,RB,SEA,4300,5873,3.025,4.013,1.1119663324434224,1.1142631993695824,5.785398927107279,HOU,25.25,40.5,8.291919520547946,4.360122511229253,0.3625,-2.5065,44.24095935046205,1.0277927307786527
00-0032464,Kalif Raymond,WR,DET,4200,5520,7.433333333333334,3.833,0.9273537454357258,0.6398739164696612,5.663829472910321,DEN,14.5,42.0,9.745882966813276,3.342661799906681,0.3625,-4.0821,30.193400978698904,0.3838372024524786
00-0032009,Adam Humphries,WR,WAS,3500,5412,4.9750000000000005,5.2,1.0885383792877654,0.9156816390858944,5.647098447867442,DAL,20.75,48.0,6.660256328233657,5.070989064914106,0.3625,-1.0132,37.97045912492804,0.6446380869607479
00-0032951,Laquon Treadwell,WR,JAX,3400,5453,3.4857142857142853,6.651,1.2559872888948915,0.7943262411347518,5.585932154588179,TEN,18.0,44.5,6.2097,5.056515747978146,0.4591,-0.6238,32.95498704663213,0.461427178584928
00-0031045,Carlos Hyde,RB,JAX,4600,2933,4.4,3.627,0.8794285610265679,0.7943262411347518,5.536257915302916,TEN,18.0,44.5,9.75938974668275,2.8036432008806718,0.3929,-4.2231,34.49815714972491,0.5368123838809633
00-0036620,D'Wayne Eskridge,WR,SEA,3200,5935,4.975,6.196739130434782,1.0225225501764663,1.1142631993695824,5.534199481584931,HOU,25.25,40.5,4.920637945318971,6.364312148297701,0.575,0.6136,48.09333621185952,1.2659112863707378
00-0032141,Geoff Swaim,TE,TEN,2800,4668,4.172727272727273,6.48,1.0283331351329923,1.1694247438928291,5.508508523610158,JAX,26.5,44.5,4.0245,6.4052623373425,0.3767,1.484,61.46243523316062,2.271665946524284
00-0036247,Freddie Swain,WR,SEA,3300,5853,5.233333333333333,4.23,1.0225225501764663,1.1142631993695824,5.506216121830317,HOU,25.25,40.5,5.70871768172888,5.3910681760056445,0.3625,-0.2025,45.35028065630397,1.0543472730660772
00-0033275,P.J. Walker,QB,CAR,4700,1558,2.32,2.3178260869565213,1.1981809858628727,0.9598108747044918,5.42466911597586,ATL,21.75,41.0,7.463084553703313,2.666812935521071,0.575,-2.0384,35.0507631984316,0.4877686216884979
DST_BAL,Baltimore,DST,BAL,2800,7003,5.25,5.25,1.0,0.9642857142857142,5.407912524271844,CLE,20.5,44.0,6.9499,5.062499999999999,0.183,-1.542,31.83937823834197,0.5904074088921405
00-0036331,Devin Duvernay,WR,BAL,3500,5841,5.391666666666667,5.347999999999999,0.9524108484560728,0.9046493301812452,5.363823866418425,CLE,20.5,44.0,6.660256328233657,4.626636780288196,0.3625,-1.2964,35.55465601611975,0.5487459111985167
00-0035715,Derrick Gore,RB,KC,4000,5963,4.325,4.080434782608696,1.1541160360182132,1.2797478329393224,5.336758078924783,LV,29.0,48.0,4.6933,6.207319009234782,0.575,0.6435,59.25057422146253,2.795621698768748
00-0032355,Chester Rogers,WR,TEN,3400,5500,4.609090909090909,2.825,1.1015487981637149,1.1694247438928291,5.323642727768673,JAX,26.5,44.5,6.2097,4.788217745083434,0.3767,-0.8861,43.52493523316062,0.933543406951619
DST_NYG,New York G,DST,NYG,2300,7020,6.166666666666667,6.166666666666667,1.0,0.8471295060080106,5.291632221504775,LAC,17.25,44.0,5.593710340041637,5.223965287049399,0.183,-0.3021,50.43671354552183,2.039857386785492
00-0034440,Justin Jackson,RB,LAC,4200,5682,2.7555555555555555,2.559,1.074817441157166,1.1804570527974785,5.226262279053161,NYG,26.75,44.0,7.878413559322033,3.3714898150742774,0.4115,-2.6522,43.53266385342664,0.9803886769099168
00-0035329,Donald Parham,TE,LAC,2800,4787,5.063636363636364,4.096,1.094689975026757,1.1804570527974785,5.2049057510252,NYG,26.75,44.0,4.0245,5.918199065815829,0.3767,1.1804,61.21178756476684,2.234022148573681
00-0035806,JaMycal Hasty,RB,SF,4000,5865,5.483333333333333,3.479,1.0683878253576218,1.136327817178881,5.074275215870802,CIN,25.75,49.0,4.6933,5.440310227197653,0.49,0.381,52.76334063351317,1.8140687944581
00-0033282,Curtis Samuel,WR,WAS,3600,5556,2.45,1.8728260869565216,1.0885383792877654,0.9156816390858944,5.047393756237496,DAL,20.75,48.0,7.185694664708761,2.1543984094822566,0.575,-2.1383,35.956570236039155,0.5636479162349872
00-0036365,Bryan Edwards,WR,LV,3300,5854,7.05,4.786,0.9161744225497248,0.8384554767533491,4.967509839536884,KC,19.0,48.0,5.70871768172888,4.546038713584574,0.3625,-0.7412,33.92379101899827,0.4922128181103579
00-0033891,Zay Jones,WR,LV,3400,5557,4.91,5.834,0.9161744225497248,0.8384554767533491,4.944971093512514,KC,19.0,48.0,6.2097,4.126617095197083,0.3929,-1.2647,31.31962435233161,0.4137657816771551
DST_HOU,Houston,DST,HOU,2400,7032,5.25,5.25,1.0,0.8974540311173974,4.927761968662885,SEA,15.25,40.5,5.8926,4.711633663366336,0.183,-0.9648,39.56421169504071,0.9881176002496864
00-0036259,Jauan Jennings,WR,SF,3300,5955,3.375,3.666,1.033942806745355,1.136327817178881,4.817640372674007,CIN,25.75,49.0,5.70871768172888,4.136228312808516,0.4333,-0.8911,42.75474956822107,0.8868197513021053
00-0034577,Kyle Allen,QB,WAS,4200,1536,0.0,0.0,1.0089982262420976,0.9156816390858944,4.719010671363449,DAL,20.75,48.0,4.719010671363449,0.0,1.0,0.0,34.7957218876908,0.4795453192828103
00-0026544,Chase Daniel,QB,LAC,4200,1334,0.0,0.0,0.9079450121911684,1.1804570527974785,4.719010671363449,NYG,26.75,44.0,4.719010671363449,0.0,1.0,0.0,43.37732810530738,0.8497528008484159
00-0034838,Royce Freeman,RB,HOU,4200,5620,2.185714285714286,2.47,1.2844943563978628,0.6729708431836092,4.705359473523235,SEA,15.25,40.5,7.878413559322033,2.0122631486015665,0.4591,-3.1731,22.443445862934677,0.2403271778694075
00-0036523,Trey Ragas,RB,LV,4000,5984,0.0,0.0,1.0215945103720487,0.8384554767533491,4.6933,KC,19.0,48.0,4.6933,0.0,1.0,0.0,39.596041878104806,0.7540869179095431
00-0032956,Andy Janovich,RB,CLE,4000,5482,0.0,0.0,0.8551389013394003,1.037037037037037,4.6933,BAL,23.5,44.0,4.6933,0.0,1.0,0.0,45.48982426152449,1.11702754957918
00-0036768,JaQuan Hardy,RB,DAL,4000,5982,0.0,0.0,0.9597987585208724,1.202521670606777,4.6933,WAS,27.25,48.0,4.6933,0.0,1.0,0.0,52.51702633406335,1.7845233019865945
00-0031595,Michael Burton,RB,KC,4000,5415,0.0,0.0,1.1541160360182132,1.2797478329393224,4.6933,LV,29.0,48.0,4.6933,0.0,1.0,0.0,55.07531648950376,2.116373474978506
00-0028292,Nick Bellore,RB,SEA,4000,5663,0.0,0.0,1.1119663324434224,1.1142631993695824,4.6933,HOU,25.25,40.5,4.6933,0.0,1.0,0.0,48.210031515410506,1.3391275689048403
00-0032813,Elijhaa Penny,RB,NYG,4000,5588,0.0,0.0,1.0891054762672645,0.7612293144208038,4.6933,LAC,17.25,44.0,4.6933,0.0,1.0,0.0,37.32920249986646,0.6483203956504736
00-0032975,Jonathan Williams,RB,WAS,4000,5451,0.0,0.0,0.8387076609627869,0.9156816390858944,4.6933,DAL,20.75,48.0,4.6933,0.0,1.0,0.0,42.21909887292345,0.8981868349760197
00-0029892,Kyle Juszczyk,RB,SF,4000,2908,0.0,0.0,1.0683878253576218,1.136327817178881,4.6933,CIN,25.75,49.0,4.6933,0.0,1.0,0.0,49.0520004273276,1.4164441264812622
00-0036727,Adam Prentice,RB,NO,4000,5975,0.0,0.0,1.5266765515140337,1.026004728132388,4.6933,NYJ,23.25,42.0,4.6933,0.0,1.0,0.0,44.42117141178356,1.0402152473764503
00-0035567,Craig Reynolds,RB,DET,4000,5899,0.0,0.0,0.9369379023447147,0.6398739164696612,4.6933,DEN,14.5,42.0,4.6933,0.0,1.0,0.0,34.99759628224988,0.5549869485715646
00-0031585,MyCole Pruitt,TE,TEN,2500,4669,5.7375,5.295999999999999,1.0283331351329923,1.1694247438928291,4.604734046147183,JAX,26.5,44.5,1.9508,6.634213022612675,0.4333,2.6539,62.52493523316062,2.4384114758515945
00-0032778,Tajae Sharpe,WR,ATL,3600,5461,4.209090909090909,3.5660000000000003,0.8934784696216798,0.8494877856579984,4.545845976949443,CAR,19.25,41.0,7.185694664708761,2.950643293971888,0.3767,-2.6398,31.54594847438112,0.4200561294070309
00-0036040,Juwan Johnson,TE,NO,2900,5883,4.611111111111111,2.911,1.2347912950410274,1.026004728132388,4.460189686964197,NYJ,23.25,42.0,4.0245,4.764887703337853,0.4115,0.4357,52.95725388601036,1.288529144330566
00-0030525,Tavon Austin,WR,JAX,3200,5199,4.071428571428571,3.93,1.2559872888948915,0.7943262411347518,4.41798698658421,TEN,18.0,44.5,4.920637945318971,3.991367265305128,0.4591,-0.5027,32.36470926885435,0.4436217996083981
00-0036628,John Bates,TE,WAS,3000,4807,3.3714285714285714,4.977,1.2246332897292584,0.9156816390858944,4.379529078989209,DAL,20.75,48.0,4.0245,4.680856280484252,0.4591,0.355,49.692681347150256,1.0365140420878791
00-0032741,Peyton Barber,RB,LV,4000,5507,5.58,3.535,1.0215945103720487,0.8384554767533491,4.32047068235489,KC,19.0,48.0,4.6933,3.9037790920456503,0.5278,-0.3728,36.34861919769244,0.6072938595247681
00-0027981,Kyle Rudolph,TE,NYG,2600,4537,4.35,4.808,1.2862409323344035,0.7612293144208038,4.299116897367244,LAC,17.25,44.0,4.0143,4.48341018389899,0.3929,0.2848,43.302784974093264,0.6769689365237572
DST_WAS,Washington,DST,WAS,2500,7031,4.666666666666667,4.666666666666667,1.0,0.8315858453473132,4.248924965707669,DAL,20.75,48.0,5.8926,3.880733944954129,0.183,-1.6437,35.14803849000741,0.7361178088229131
00-0032134,C.J. Uzomah,TE,CIN,3000,4656,8.175,4.657,0.6418012446981409,1.026004728132388,4.152241594590832,SF,23.25,49.0,4.0245,4.224878971907188,0.3625,0.1277,50.76975388601036,1.1136779833815145
00-0031273,Cameron Brate,TE,TB,2700,4648,4.581818181818182,6.0120000000000005,0.6404820232290799,1.235618597320725,4.127710561830301,BUF,28.0,52.5,4.021437858642408,4.191928826323521,0.3767,0.1063,59.52169689119171,1.99597150819999
DST_ATL,Atlanta,DST,ATL,2900,7002,3.333333333333333,3.333333333333333,1.0,1.041871921182266,4.109229989239084,CAR,19.25,41.0,6.9499,3.4729064039408866,0.183,-2.8407,15.380273871206512,0.1970660984656581
00-0035273,Qadree Ollison,RB,ATL,4000,5722,3.95,3.708333333333334,0.8015587696765305,0.8494877856579984,4.102276487940616,CAR,19.25,41.0,4.6933,2.607334663319821,0.7167,-0.591,36.13321937930666,0.5986354432181558
00-0033681,Keelan Cole,WR,NYJ,3100,5570,5.433333333333334,3.932,1.1092586760161292,0.8274231678486998,4.098200235893155,NO,18.75,42.0,3.812684341342169,4.297874750383061,0.4115,0.2855,33.24841681059298,0.4705424757630848
00-0030108,Ryan Griffin,TE,NYJ,2900,4592,4.533333333333334,7.350999999999999,0.8311095255083838,0.8274231678486998,4.063900607004358,NO,18.75,42.0,4.0245,4.086304873732327,0.3625,0.0394,44.01230569948186,0.709759918248444
00-0033455,Anthony Firkser,TE,TEN,2700,4738,3.45,3.0830000000000006,1.0283331351329923,1.1694247438928291,3.964802689377893,JAX,26.5,44.5,4.021437858642408,3.9281564033832073,0.3929,-0.0566,54.02493523316062,1.3835880015496695
00-0036269,La'Mical Perine,RB,NYJ,4000,5863,0.3,0.3,0.8101315907425898,0.8274231678486998,3.9296254040065137,NO,18.75,42.0,4.6933,0.201096494155962,0.83,-0.7637,33.74813044174991,0.5106308257887803
00-0034364,Jordan Akins,TE,HOU,2600,4729,3.966666666666667,4.748000000000001,1.273048717643794,0.6729708431836092,3.848786340317713,SEA,15.25,40.5,4.0143,3.7330349574026496,0.4115,-0.1655,38.90349740932643,0.5048894781609619
DST_LV,Las Vegas,DST,LV,2600,7022,4.25,4.25,1.0,0.7814039408866995,3.843703465134631,KC,19.0,48.0,6.1773,3.320966748768473,0.183,-2.3336,26.453552923760174,0.4123027052984639
00-0031951,James O'Shaughnessy,TE,JAX,2900,4664,6.3500000000000005,5.55,0.7535393031276014,0.7943262411347518,3.827686091714889,TEN,18.0,44.5,4.0245,3.561408451093856,0.575,-0.1968,39.89248704663213,0.5393001026504467
00-0032128,Chris Conley,WR,HOU,3300,5385,4.130000000000001,3.653,0.9384366948485716,0.6729708431836092,3.7348490815452022,SEA,15.25,40.5,5.70871768172888,2.457639987308706,0.3929,-1.9739,24.75766407599309,0.267156879779158
00-0036370,Joshua Kelley,RB,LAC,4000,5829,1.8,2.17,1.074817441157166,1.1804570527974785,3.666320565157805,NYG,26.75,44.0,4.6933,2.518520020334175,0.5278,-1.027,45.23369478126169,1.098115891137115
00-0036427,Tyler Johnson,WR,TB,3200,5846,3.909090909090909,2.844,0.6902750014739814,1.235618597320725,3.64858529419761,BUF,28.0,52.5,4.920637945318971,2.8799117670494083,0.3767,-1.2721,45.43141911341393,1.0600659332974338
00-0036988,Josh Palmer,WR,LAC,3000,5929,3.8400000000000007,2.745,1.0571688137757542,1.1804570527974785,3.582912678170016,NYG,26.75,44.0,2.7701,4.108850293456497,0.3929,0.8128,51.72567645365574,1.6127620424483398
00-0033460,John Ross,WR,NYG,3200,5558,4.9125,3.0,0.8357989459383041,0.7612293144208038,3.5586350182433986,LAC,17.25,44.0,4.920637945318971,2.5171033681267843,0.4333,-1.362,27.525007196315485,0.3212840400761498
00-0035291,Trayveon Williams,RB,CIN,4000,5888,0.65,0.5416666666666667,1.0423121612816917,1.026004728132388,3.5440700852063456,SF,23.25,49.0,4.6933,0.6371944183753385,0.7167,-1.1492,38.39024357673201,0.695840928830214
00-0037005,Tommy Tremble,TE,CAR,2600,4806,3.609090909090909,2.701,1.0746378086970307,0.9598108747044918,3.5405471270773017,ATL,21.75,41.0,4.0143,3.25426865306519,0.3767,-0.4738,41.45110103626944,0.5983523485121728
00-0034052,Brandon Zylstra,WR,CAR,3000,5677,4.6000000000000005,3.119,1.0976938592375076,0.9598108747044918,3.504605532073827,ATL,21.75,41.0,2.7701,4.06628623307146,0.4333,0.7345,43.96498992515832,0.9613364391902944
DST_DET,Detroit,DST,DET,2400,7011,3.583333333333333,3.583333333333333,1.0,0.824025974025974,3.4907790499306515,DEN,14.5,42.0,5.8926,2.95275974025974,0.183,-2.4018,25.962250185048116,0.3990171048454407
00-0034159,Will Dissly,TE,SEA,2500,4727,4.12,2.944,1.114742141356483,1.1142631993695824,3.4300150644419305,HOU,25.25,40.5,1.9508,4.387154223786709,0.3929,1.4792,53.49611398963731,1.3356597660725806
00-0036556,Brevin Jordan,TE,HOU,2500,4803,6.340000000000001,5.506,1.273048717643794,0.6729708431836092,3.425823989968997,SEA,15.25,40.5,1.9508,5.074380214051994,0.5278,1.475,40.46599740932643,0.5603189733632792
00-0034419,Braxton Berrios,WR,NYJ,3000,5641,4.883333333333334,3.1980000000000004,1.1092586760161292,0.8274231678486998,3.3684130331108664,NO,18.75,42.0,2.7701,3.7086302480170463,0.3625,0.5983,38.52619458837076,0.6689692431630412
DST_NYJ,New York J,DST,NYJ,2500,7021,2.75,2.75,1.0,0.9746543778801844,3.268181710885419,NO,18.75,42.0,5.8926,2.6802995391705067,0.183,-2.6244,22.13730569948187,0.3092060818713174
00-0033386,Cody Hollister,WR,TEN,3000,5796,4.2,4.2,1.1015487981637149,1.1694247438928291,3.218942392721132,JAX,26.5,44.5,2.7701,5.410349368947835,0.83,0.4488,48.66382412204951,1.3149843634624174
00-0036654,Demetric Felton,RB,CLE,4000,5952,3.227272727272727,1.5260000000000002,0.8551389013394003,1.037037037037037,3.081563572557134,BAL,23.5,44.0,4.6933,2.107626586990055,0.3767,-1.6117,38.99497890069975,0.7244674056124223
DST_JAX,Jacksonville,DST,JAX,2300,7014,2.9166666666666665,2.9166666666666665,1.0,0.855121293800539,3.0613618685141226,TEN,18.0,44.5,5.593710340041637,2.494103773584905,0.183,-2.5323,28.713915618060696,0.4793584500254338
00-0034104,Cam Sims,WR,WAS,3000,5812,3.1142857142857143,3.435,1.0885383792877654,0.9156816390858944,3.0372633058194247,DAL,20.75,48.0,2.7701,3.2640153552964155,0.4591,0.2672,40.64407023603915,0.7704153573735301
00-0026197,Chad Henne,QB,KC,4000,1309,1.74,1.4166666666666667,1.0552448598381174,1.2797478329393224,2.9891942068474515,LV,29.0,48.0,3.3283,2.1314560241674765,0.7167,-0.3391,47.31410166643328,1.1047750906895886
00-0034614,Godwin Igwebuike,RB,DET,4000,5950,2.5200000000000005,3.576,0.9369379023447147,0.6398739164696612,2.953254944007928,DEN,14.5,42.0,4.6933,1.8273434371895292,0.3929,-1.74,28.03883339565194,0.3489843474940692
00-0034830,Hayden Hurst,TE,ATL,2500,4720,4.975,5.151999999999999,0.8640900622349069,0.8494877856579984,2.9515225235644165,CAR,19.25,41.0,1.9508,3.716780923937206,0.4333,1.0007,42.78205958549223,0.6538711815445429
00-0036626,Dyami Brown,WR,WAS,3000,5936,2.8833333333333333,3.104,1.0885383792877654,0.9156816390858944,2.879164031870056,DAL,20.75,48.0,2.7701,2.9839510428824627,0.49,0.1091,40.33157023603916,0.754531073235575
00-0033421,Antony Auclair,TE,HOU,2500,4716,6.2,5.883333333333334,1.273048717643794,0.6729708431836092,2.864619381183307,SEA,15.25,40.5,1.9508,5.176044874764612,0.7167,0.9138,37.65349740932643,0.4645207443871065
00-0036255,Denzel Mims,WR,NYJ,3000,5838,3.5500000000000003,2.8560000000000003,1.1092586760161292,0.8274231678486998,2.8566458410435454,NO,18.75,42.0,2.7701,2.939797727536364,0.49,0.0865,36.65119458837076,0.5903632850157449
00-0032725,Stephen Anderson,TE,LAC,2500,4679,2.7,2.618,1.094689975026757,1.1804570527974785,2.8525598634982408,NYG,26.75,44.0,1.9508,3.436051539879455,0.3929,0.9018,52.14928756476684,1.220959406228141
00-0035045,D.J. Montgomery,WR,NYJ,3000,5981,0.0,0.0,1.1092586760161292,0.8274231678486998,2.7701,NO,18.75,42.0,2.7701,0.0,1.0,0.0,35.86994458837075,0.5604022062598926
00-0034054,River Cracraft,WR,SF,3000,5694,0.0,0.0,1.033942806745355,1.136327817178881,2.7701,CIN,25.75,49.0,2.7701,0.0,1.0,0.0,46.07072179044329,1.1062227517853649
00-0034631,Vyncint Smith,WR,NYJ,3000,5653,0.0,0.0,1.1092586760161292,0.8274231678486998,2.7701,NO,18.75,42.0,2.7701,0.0,1.0,0.0,35.86994458837075,0.5604022062598926
00-0036080,Easop Winston Jr.,WR,NO,3000,5983,0.0,0.0,0.9544346913923316,1.026004728132388,2.7701,NYJ,23.25,42.0,2.7701,0.0,1.0,0.0,41.43989277489925,0.8123933389878707
00-0035345,Chris Myarick,TE,NYG,2500,4821,4.55,5.308333333333334,1.2862409323344035,0.7612293144208038,2.7655156152543103,LAC,17.25,44.0,1.9508,4.8262668773681545,0.7167,0.8147,38.115284974093264,0.4790438099557428
00-0034487,Trent Sherfield,WR,SF,3000,5699,2.742857142857143,1.863,1.033942806745355,1.136327817178881,2.735268759386844,CIN,25.75,49.0,2.7701,2.7057061097908046,0.4591,-0.0348,45.289471790443294,1.0500816809752576
00-0033466,Isaiah McKenzie,WR,BUF,3000,5574,1.63,3.2190000000000003,1.0085483965689654,1.0811662726556344,2.693354370776132,TB,24.5,52.5,2.7701,2.6436954342195107,0.3929,-0.0767,43.32541738629822,0.9212083860056044
00-0033725,Corey Clement,RB,DAL,4000,5583,0.5833333333333334,0.7000000000000001,0.9597987585208724,1.202521670606777,2.6774220144411407,WAS,27.25,48.0,4.6933,0.7405980675316493,0.49,-2.0159,45.09434592169222,1.0879617167782751
00-0032450,Dwayne Washington,RB,NO,4000,5483,0.6857142857142857,0.476,1.5266765515140337,1.026004728132388,2.6467928904114424,NYJ,23.25,42.0,4.6933,0.909841478071574,0.4591,-2.0465,36.53457347363923,0.6148693114240312
00-0032054,Breshad Perriman,WR,TB,3000,5379,2.55,2.375,0.6902750014739814,1.235618597320725,2.580325373085799,BUF,28.0,52.5,2.7701,2.1003071991263487,0.7167,-0.1898,49.5980857800806,1.3994914004039565
00-0036554,Nico Collins,WR,HOU,3000,5932,4.533333333333334,3.0,0.9384366948485716,0.6729708431836092,2.539836575510736,SEA,15.25,40.5,2.7701,2.378802677338505,0.4115,-0.2303,30.729886298215312,0.3978138565286394
