player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_status
00-0041149,Haynes King,QB,CAR,6000,133104-128944,4.4648,4.4648,1.0,0.995624480753254,4.445227907090152,CHI,22.47,47.5,0.0,0.0,6.6328,statline_mc+recal_10_4b,0.8907012205508288,9.541940473283772,8.26175,58.95599560944977,0.36125,1.49125,6.2948808271216095,0.06625,0.0,0.0,0.0,0.0,57.7727287247636,0.7132768739951713,,classic,True,QUESTIONABLE
00-0038611,Chris Rodriguez Jr.,RB,JAX,5300,133104-87127,4.1728,4.1728,1.0,1.0634173359180283,4.437448998638648,CLE,24.0,40.5,0.0,0.0,5.6689,statline_mc+recal_10_4b,0.4180940816981651,10.557936631044226,0.0,0.0,0.0,4.7935,21.473170937831423,0.15875,1.1665,0.8705,7.518819048555052,0.0345,64.1544850498339,1.776677460518557,,classic,True,ACTIVE
00-0037263,Tyler Allgeier,RB,ARI,5900,133104-90428,5.5455,5.5455,1.0,0.7962337302686237,4.4154972864182165,LAC,17.97,46.38,0.0,0.0,5.4808,statline_mc+recal_10_4b,0.6380742230931733,10.518610073765736,0.0,0.0,0.0,5.896,19.59948287019308,0.135,1.7105,1.283,8.345489993989077,0.04125,57.50695598006644,1.140625071163688,,classic,True,ACTIVE
00-0040891,Cole Payton,QB,PHI,6000,133104-208491,3.8519,3.8519,1.0,1.136970368319025,4.379505779656331,WAS,25.66,46.69,0.0,0.0,6.6918,statline_mc+recal_10_4b,0.8230396814820903,9.555281458780424,6.54425,53.613334246553286,0.3455,1.48225,7.502224097941989,0.0725,0.0,0.0,0.0,0.0,60.58139534883721,0.8601562933727125,,classic,True,ACTIVE
00-0041027,Jeremiyah Love,RB,ARI,5800,133104-188171,5.4704,5.4704,1.0,0.7962337302686237,4.35569799645504,LAC,17.97,46.38,0.0,0.0,5.5172,statline_mc+recal_10_4b,0.6010802399530865,10.42920644369774,0.0,0.0,0.0,5.71475,19.100938330336817,0.14825,1.66075,1.2615,7.553541634213584,0.04075,57.22124169435215,1.1191044879237948,,classic,True,QUESTIONABLE
00-0036970,Kyle Pitts Sr.,TE,ATL,5500,133104-86080,4.9995,4.9995,1.0,0.8711160343395182,4.355175272342205,PIT,19.66,42.31,0.0,0.0,4.3626,statline_mc+recal_10_4b,0.6183978799170297,10.338855472423086,0.0,0.0,0.0,0.0,0.0,0.0,3.4675,2.29225,21.795502723422047,0.177,68.0472852588147,1.160499255867001,,classic,True,ACTIVE
00-0038933,Dalton Kincaid,TE,BUF,5200,133104-145558,4.4014,4.4014,1.0,0.9832179451675438,4.327543512103295,HOU,22.19,44.5,0.0,0.0,4.6389,statline_mc+recal_10_4b,0.5710091486810733,10.181925879997875,0.0,0.0,0.0,0.0,0.0,0.0,3.0215,2.048,22.355435121032954,0.1835,73.44425168792198,1.6630413547414018,,classic,True,ACTIVE
00-0037741,Jahan Dotson,WR,ATL,5400,133104-86229,4.953,4.953,1.0,0.8711160343395182,4.314606461726212,PIT,19.66,42.31,0.0,0.0,5.4212,statline_mc+recal_10_4b,0.5323672975225129,10.659844884069557,0.0,0.0,0.0,0.135,0.508813062270897,0.00425,3.35225,2.0395,23.53975155499122,0.148,59.66541011376945,0.9263214510763376,,classic,True,ACTIVE
00-0035993,Tyler Huntley,QB,BAL,6000,133104-70051,3.7394,3.7394,1.0,1.148047632234838,4.293051361854592,IND,25.91,48.31,0.0,0.0,6.6184,statline_mc+recal_10_4b,0.8830963251884447,9.281965790778385,6.60075,54.96751636358192,0.3515,1.4035,6.516007073113151,0.061,0.0,0.0,0.0,0.0,63.418572706363406,1.0392548722763195,,classic,True,ACTIVE
00-0036040,Juwan Johnson,TE,NO,5400,133104-64808,4.5922,4.5922,1.0,0.9344779839379674,4.291347040324143,DET,21.09,49.19,0.0,0.0,4.4412,statline_mc+recal_10_4b,0.6091492562682606,10.024269321077336,0.0,0.0,0.0,0.0,0.0,0.0,3.25825,2.18025,22.44222040324143,0.16375,79.04515191297824,2.4158263821370225,,classic,True,ACTIVE
00-0040981,Joe Fagnano,QB,BAL,6000,133104-184983,3.7096,3.7096,1.0,1.148047632234838,4.25876305821106,IND,25.91,48.31,0.0,0.0,6.639,statline_mc+recal_10_4b,0.8615157204419588,9.270908771708442,6.6815,54.853430661878505,0.33425,1.3745,6.753758317359191,0.067,0.0,0.0,0.0,0.0,62.86912215691286,1.0018757077146687,,classic,True,ACTIVE
00-0037327,Skylar Thompson,QB,BAL,6000,133104-69294,3.7002,3.7002,1.0,1.148047632234838,0.0,IND,25.91,48.31,0.0,0.0,6.6222,statline_mc+recal_10_4b,0.8251329353814557,9.174145892725235,6.5805,54.457892256484655,0.33525,1.36825,6.574572501593526,0.0675,0.0,0.0,0.0,0.0,62.319671607462304,0.9658409698000306,,classic,True,OUT
00-0027973,Andy Dalton,QB,PHI,6000,133104-14225,3.7272,3.7272,1.0,1.136970368319025,4.237686680344732,WAS,25.66,46.69,0.0,0.0,6.6481,statline_mc+recal_10_4b,0.7582274909660608,9.0809523002039,6.50375,52.71543409485869,0.33475,1.4525,6.848193165503837,0.073,0.0,0.0,0.0,0.0,58.383593151035015,0.742924156928435,,classic,True,ACTIVE
00-0040211,Graham Mertz,QB,HOU,6000,133104-103591,4.275,4.275,1.0,0.9885350318471338,0.0,BUF,22.31,44.5,0.0,0.0,6.5908,statline_mc+recal_10_4b,0.8920480953828714,9.2038038736381,7.95825,56.18112011043055,0.3505,1.4075,5.70464043605958,0.06125,0.0,0.0,0.0,0.0,47.47803795042167,0.3590842172155941,,classic,True,OUT
00-0038400,Tanner McKee,QB,PHI,6000,133104-89607,3.713,3.713,1.0,1.136970368319025,4.221538846188634,WAS,25.66,46.69,0.0,0.0,6.6548,statline_mc+recal_10_4b,0.8336335221137556,9.2981339571817,6.53875,53.79748323146424,0.31075,1.50625,7.166395169300632,0.074,0.0,0.0,0.0,0.0,57.28469205213391,0.6904433237286256,,classic,True,ACTIVE
00-0036898,Davis Mills,QB,HOU,6000,133104-89628,4.2637,4.2637,1.0,0.9885350318471338,4.214787890481507,BUF,22.31,44.5,0.0,0.0,6.6053,statline_mc+recal_10_4b,0.8684527762490569,9.002533495721364,7.87125,55.76242405905083,0.352,1.3965,5.897909281194736,0.06225,0.0,0.0,0.0,0.0,46.37913685152057,0.3337181839097326,,classic,True,ACTIVE
00-0040130,Jayden Higgins,WR,HOU,5500,133104-147315,4.2415,4.2415,1.0,0.9885350318471338,0.0,BUF,22.31,44.5,0.0,0.0,5.2076,statline_mc+recal_10_4b,0.3935017182533078,10.496940039115977,0.0,0.0,0.0,0.15575,0.9190559399058508,0.00725,3.0155,1.846,23.12973236302966,0.14,66.3044273883219,1.4420521257675625,,classic,True,OUT
00-0038129,Cade Otton,TE,TB,5000,133104-86811,3.958,3.958,1.0,1.0549986153420106,4.17570405630272,CIN,23.81,51.38,0.0,0.0,4.4344,statline_mc+recal_10_4b,0.4578857534593608,10.201046919141026,0.0,0.0,0.0,0.0,0.0,0.0,2.89925,1.931,21.607040563027194,0.1805,87.00234433608401,4.106293967558539,,classic,True,QUESTIONABLE
00-0039376,Spencer Rattler,QB,NO,6000,133104-111557,4.4114,4.4114,1.0,0.9344779839379674,4.122364411338049,DET,21.09,49.19,0.0,0.0,6.5804,statline_mc+recal_10_4b,0.8361499559159367,8.805834658004262,8.39125,56.3627447731713,0.352,1.305,5.103546204111964,0.0525,0.0,0.0,0.0,0.0,49.97212816253514,0.4240407801171455,,classic,True,ACTIVE
00-0036679,Shane Buechele,QB,BUF,6000,133104-69833,4.1903,4.1903,1.0,0.9832179451675438,4.12001105827204,HOU,22.19,44.5,0.0,0.0,6.5987,statline_mc+recal_10_4b,0.8098772854432749,8.814482777583914,7.585,53.77355711897208,0.33975,1.439,6.0156877351315705,0.062,0.0,0.0,0.0,0.0,43.72500319447994,0.2795984962868842,,classic,True,ACTIVE
00-0041251,Jalon Daniels,QB,TB,6000,133104-135811,3.8989,3.8989,1.0,1.0549986153420106,4.113286895571674,CIN,23.81,51.38,0.0,0.0,6.6054,statline_mc+recal_10_4b,0.7839120683105582,8.972164597291695,6.87525,52.27975560594519,0.3375,1.44625,6.513466713338658,0.05925,0.0,0.0,0.0,0.0,57.57235497061079,0.7038121001476029,,classic,True,ACTIVE
00-0037013,Zach Wilson,QB,NO,6000,133104-90406,4.3866,4.3866,1.0,0.9344779839379674,4.099213218643762,DET,21.09,49.19,0.0,0.0,6.5865,statline_mc+recal_10_4b,0.8697382331173997,8.872768461963204,8.26025,55.94432056592958,0.3515,1.271,5.201903960065791,0.051,0.0,0.0,0.0,0.0,48.32377651418348,0.3799119518590531,,classic,True,ACTIVE
00-0034577,Kyle Allen,QB,BUF,6000,133104-53095,4.1617,4.1617,1.0,0.9832179451675438,4.091871943631734,HOU,22.19,44.5,0.0,0.0,6.5848,statline_mc+recal_10_4b,0.7725974310282631,8.931660907724005,7.5335,53.0847968960824,0.3295,1.471,6.229800677884376,0.066,0.0,0.0,0.0,0.0,42.07665154612829,0.2505014032656514,,classic,True,ACTIVE
00-0040415,Connor Bazelak,QB,TB,6000,133104-110000,3.876,3.876,1.0,1.0549986153420106,4.089167680377289,CIN,23.81,51.38,0.0,0.0,6.6071,statline_mc+recal_10_4b,0.7805301552828431,8.90299671687985,6.863,52.247593995445946,0.3295,1.4425,6.485139205594511,0.063,0.0,0.0,0.0,0.0,55.92400332225914,0.6305681935478638,,classic,True,ACTIVE
00-0028986,Case Keenum,QB,CHI,6000,133104-22994,3.6701,3.6701,1.0,1.1090556632511772,4.070292606424278,CAR,25.03,47.5,0.0,0.0,6.61,statline_mc+recal_10_4b,0.8389644083028066,8.942208224789653,6.57,53.37009911345836,0.31625,1.31625,6.252386418859439,0.0595,0.0,0.0,0.0,0.0,53.31786672629696,0.5300009864191774,,classic,True,ACTIVE
00-0035100,Jake Browning,QB,TB,6000,133104-60840,3.8457,3.8457,1.0,1.0549986153420106,4.057155884149359,CIN,23.81,51.38,0.0,0.0,6.6126,statline_mc+recal_10_4b,0.7883050290229624,8.844615364053798,6.89525,52.33470991018573,0.3395,1.413,5.860174877419293,0.06,0.0,0.0,0.0,0.0,54.82510222335805,0.5860242870426428,,classic,True,ACTIVE
00-0037742,Treylon Burks,WR,WAS,5500,133104-110259,4.3448,4.3448,1.0,0.9318194405981725,4.048598758496966,PHI,21.03,46.69,0.0,0.0,5.159,statline_mc+recal_10_4b,0.4440110859739816,9.918484218524124,0.0,0.0,0.0,0.1305,0.6958285025903224,0.005,3.02575,1.83775,22.036409082379336,0.14125,65.6231177848419,1.3780184289850406,,classic,True,ACTIVE
00-0038416,Tyson Bagent,QB,CHI,6000,133104-185776,3.6482,3.6482,1.0,1.1090556632511772,4.0460832181627095,CAR,25.03,47.5,0.0,0.0,6.6112,statline_mc+recal_10_4b,0.7848071265138278,8.85822885248072,6.51525,51.91329839831285,0.3135,1.355,6.395512822301956,0.0665,0.0,0.0,0.0,0.0,52.21896562739585,0.4925612382233481,,classic,True,QUESTIONABLE
00-0033885,David Njoku,TE,LAC,4800,133104-55335,3.1995,3.1995,1.0,1.2588202713929662,4.027579358803085,ARI,28.41,46.38,0.0,0.0,4.5169,statline_mc+recal_10_4b,0.0,10.07444182478024,0.0,0.0,0.0,0.0,0.0,0.0,2.39375,1.59825,22.00954358803085,0.17525,85.51357370592648,3.718311008919811,,classic,True,ACTIVE
00-0040996,Jacob Clark,QB,LV,6000,133104-103444,4.1142,4.1142,1.0,0.9734699529216284,4.005069778023085,MIA,21.97,40.44,0.0,0.0,6.605,statline_mc+recal_10_4b,0.681667109252521,8.872124284339078,7.115,49.95284125291938,0.3115,1.653,6.7245612790631,0.07575,0.0,0.0,0.0,0.0,34.72184065934066,0.153414559524269,,classic,True,ACTIVE
00-0040237,Tez Johnson,WR,TB,5100,133104-128624,3.7784,3.7784,1.0,1.0549986153420106,3.986159945871229,CIN,23.81,51.38,0.0,0.0,5.1248,statline_mc+recal_10_4b,0.1626064464652253,10.148547311751752,0.0,0.0,0.0,0.1175,0.7930691033798553,0.004,2.669,1.63425,22.362280355332427,0.14075,77.74311945792203,3.0914698510457828,,classic,True,QUESTIONABLE
00-0034829,Mike Gesicki,TE,CIN,4900,133104-56265,3.2605,3.2605,1.0,1.2211575740792024,3.9816446506584944,TB,27.56,51.38,0.0,0.0,4.4348,statline_mc+recal_10_4b,0.0826003890537213,9.88803431194486,0.0,0.0,0.0,0.0,0.0,0.0,2.45625,1.659,22.071446506584945,0.1615,90.03525881470367,5.026456231324381,,classic,True,ACTIVE
00-0040663,Harold Fannin Jr.,TE,CLE,5700,133104-172699,5.4372,5.4372,1.0,0.7310994184436445,3.975148628872628,JAX,16.5,40.5,0.0,0.0,4.0967,statline_mc+recal_10_4b,0.6348107642091793,9.277903959827812,0.0,0.0,0.0,0.0,0.0,0.0,3.619,2.3975,19.62898628872628,0.14125,61.99671792948237,0.7752878883448038,,classic,True,ACTIVE
00-0041172,Miller Moss,QB,CHI,6000,133104-151969,3.5774,3.5774,1.0,1.1090556632511772,3.9675361406607297,CAR,25.03,47.5,0.0,0.0,6.5774,statline_mc+recal_10_4b,0.7758222944855204,8.52215922115477,6.48025,52.17525215883383,0.31825,1.31775,5.91026054307377,0.058,0.0,0.0,0.0,0.0,51.12006452849476,0.4577662676428167,,classic,True,ACTIVE
00-0038579,Aidan O'Connell,QB,LV,6000,133104-93382,4.0398,4.0398,1.0,0.9734699529216284,3.9326507308166105,MIA,21.97,40.44,0.0,0.0,6.5913,statline_mc+recal_10_4b,0.7045950453049626,8.702961176832357,7.149,49.39878383259292,0.3025,1.665,6.909493775128938,0.06775,0.0,0.0,0.0,0.0,33.62293956043956,0.1425772165280432,,classic,True,ACTIVE
00-0039164,Anthony Richardson Sr.,QB,IND,6000,133104-129315,3.8363,3.8363,1.0,0.992965937413459,3.8093113214770913,BAL,22.41,48.31,0.0,0.0,6.5562,statline_mc+recal_10_4b,0.6899452198850258,8.442408737793233,6.628,47.42438776300156,0.31675,1.4325,6.02835810957029,0.061,0.0,0.0,0.0,0.0,46.27843087145413,0.3314851936944089,,classic,True,ACTIVE
00-0039890,Adonai Mitchell,WR,NYJ,5400,133104-151789,4.616,4.616,1.0,0.8144004430905567,3.759267678974717,TEN,18.38,39.25,0.0,0.0,4.9101,statline_mc+recal_10_4b,0.4289226811083068,9.167194030616429,0.0,0.0,0.0,0.17025,1.045418885543484,0.0065,3.08875,1.90375,19.83850790420368,0.11675,52.6927702024427,0.5819465779435407,,classic,True,ACTIVE
00-0039534,Carter Bradley,QB,JAX,6000,133104-88937,3.5272,3.5272,1.0,1.0634173359180283,3.750865201186899,CLE,24.0,40.5,0.0,0.0,6.5688,statline_mc+recal_10_4b,0.7003596757243433,8.418122051488245,5.99025,46.12211092084267,0.28225,1.47125,6.68230764353192,0.07025,0.0,0.0,0.0,0.0,41.22316636851521,0.2366460371336917,,classic,True,ACTIVE
00-0035282,Easton Stick,QB,IND,6000,133104-103824,3.749,3.749,1.0,0.992965937413459,3.7225859745713175,BAL,22.41,48.31,0.0,0.0,6.5435,statline_mc+recal_10_4b,0.706460031589104,8.066117839210676,6.6815,48.068697467674745,0.298,1.435,5.970880758643268,0.05525,0.0,0.0,0.0,0.0,45.17952977255303,0.3080687803280595,,classic,True,ACTIVE
00-0040668,Shedeur Sanders,QB,CLE,6500,133104-184183,5.0845,5.0845,1.0,0.7310994184436445,3.717287424812228,JAX,16.5,40.5,0.0,0.0,6.5589,statline_mc+recal_10_4b,0.6120897245133381,8.24149124287776,9.065,47.902601290773326,0.2985,2.128,6.761833731812952,0.06975,0.0,0.0,0.0,0.0,23.43167007411193,0.072274094375684,,classic,True,ACTIVE
00-0033319,Nick Mullens,QB,JAX,6000,133104-41562,3.4805,3.4805,1.0,1.0634173359180283,3.70122419415742,CLE,24.0,40.5,0.0,0.0,6.5407,statline_mc+recal_10_4b,0.687789780983768,8.357172959598355,5.97475,45.664690111159786,0.29375,1.474,6.441365897110287,0.06325,0.0,0.0,0.0,0.0,39.95943010477895,0.2175255742289243,,classic,True,ACTIVE
00-0035208,Olamide Zaccheaus,WR,ATL,5300,133104-64496,4.2394,4.2394,1.0,0.8711160343395182,3.692983442241877,PIT,19.66,42.31,0.0,0.0,5.0138,statline_mc+recal_10_4b,0.2993780586777391,9.169130355189376,0.0,0.0,0.0,0.154,0.6537537250901077,0.004,2.95025,1.8175,20.368580697328664,0.114,57.83087773966872,0.8196842093415948,,classic,True,ACTIVE
00-0040206,Riley Leonard,QB,IND,6000,133104-154450,3.7072,3.7072,1.0,0.992965937413459,3.6810980694613527,BAL,22.41,48.31,0.0,0.0,6.5525,statline_mc+recal_10_4b,0.6557620451324273,8.336002048399058,6.642,46.99894510604817,0.29225,1.4485,6.1289026521942604,0.0585,0.0,0.0,0.0,0.0,43.91579350881676,0.2831775218150261,,classic,True,ACTIVE
00-0033537,Deshaun Watson,QB,CLE,6500,133104-54879,4.9971,4.9971,1.0,0.7310994184436445,3.6534059237417114,JAX,16.5,40.5,0.0,0.0,6.5407,statline_mc+recal_10_4b,0.5789190276508481,8.112488986808913,9.078,47.63291946535306,0.3065,2.06125,6.273391451275874,0.06175,0.0,0.0,0.0,0.0,21.78331842576028,0.0647527161315147,,classic,True,ACTIVE
00-0041203,Joey Aguilar,QB,JAX,6000,133104-187015,3.4234,3.4234,1.0,1.0634173359180283,3.640499581761903,CLE,24.0,40.5,0.0,0.0,6.554,statline_mc+recal_10_4b,0.641102820105384,8.032535555003538,5.93825,45.02462468491343,0.27725,1.517,6.685145943653656,0.06525,0.0,0.0,0.0,0.0,38.69569384104268,0.199950001346913,,classic,True,ACTIVE
00-0040942,Kyron Drones,QB,GB,6000,133104-152044,3.6626,3.6626,1.0,0.9858764885073388,3.610841025164352,MIN,22.25,45.19,0.0,0.0,6.5486,statline_mc+recal_10_4b,0.6236925636053888,8.208267209787639,6.3175,45.10846831452922,0.27875,1.49525,6.272522925831825,0.06575,0.0,0.0,0.0,0.0,36.00961538461539,0.1671673564311969,,classic,True,ACTIVE
00-0032950,Carson Wentz,QB,MIN,6000,133104-70324,3.5497,3.5497,1.0,1.016449736914982,3.608086603240456,GB,22.94,45.19,0.0,0.0,6.5599,statline_mc+recal_10_4b,0.6377448375409065,8.074549746827945,5.98,43.7299433086475,0.275,1.53875,6.738888708945554,0.06775,0.0,0.0,0.0,0.0,39.602606695629945,0.2124120879501713,,classic,True,ACTIVE
00-0040014,Kyle McCord,QB,GB,6000,133104-152646,3.649,3.649,1.0,0.9858764885073388,3.5974259256190875,MIN,22.25,45.19,0.0,0.0,6.5323,statline_mc+recal_10_4b,0.6630928887088703,8.045305778060559,6.284,44.67656514624307,0.2755,1.486,6.438633197693645,0.06475,0.0,0.0,0.0,0.0,34.91071428571429,0.1553585034446547,,classic,True,ACTIVE
00-0028118,Tyrod Taylor,QB,GB,6000,133104-14377,3.6411,3.6411,1.0,0.9858764885073388,3.5896360766534725,MIN,22.25,45.19,0.0,0.0,6.5419,statline_mc+recal_10_4b,0.6286881391996336,7.964091041115182,6.3395,45.16785443785478,0.28425,1.467,6.094218991392814,0.0595,0.0,0.0,0.0,0.0,34.36126373626374,0.1497706816107383,,classic,True,ACTIVE
00-0037746,Brian Robinson Jr.,RB,ATL,5200,133104-90562,4.1093,4.1093,1.0,0.8711160343395182,3.579681919556308,PIT,19.66,42.31,0.0,0.0,5.1543,statline_mc+recal_10_4b,0.461121365178482,8.624241434910287,0.0,0.0,0.0,4.05125,14.900683658149584,0.10025,1.47275,1.104,7.831135537413495,0.03525,53.1014327242525,0.8503347953123833,,classic,True,ACTIVE
00-0035229,T.J. Hockenson,TE,MIN,5000,133104-71706,3.5174,3.5174,1.0,1.016449736914982,3.575289148632913,GB,22.94,45.19,0.0,0.0,4.1395,statline_mc+recal_10_4b,0.1049100746886072,9.1085217562379,0.0,0.0,0.0,0.0,0.0,0.0,2.5525,1.699,19.28789148632913,0.13775,76.50937734433607,2.0400815404837136,,classic,True,ACTIVE
00-0040870,Ja'Kobi Lane,WR,BAL,4900,133104-190930,3.1106,3.1106,1.0,1.148047632234838,3.571099495460925,IND,25.91,48.31,0.0,0.0,4.9096,statline_mc+recal_10_4b,0.0367058528595912,9.24330662561091,0.0,0.0,0.0,0.07625,0.474237089631305,0.004,2.38375,1.44775,20.498007864977943,0.12325,77.04356282415927,2.950602978163224,,classic,True,ACTIVE
00-0038117,Wan'Dale Robinson,WR,TEN,5300,133104-103539,3.8203,3.8203,1.0,0.9251730822486848,3.5344387014819567,NYJ,20.88,39.25,0.0,0.0,4.9992,statline_mc+recal_10_4b,0.1562561926622492,9.123053739336498,0.0,0.0,0.0,0.194,1.361525316348983,0.007,2.616,1.6035,18.850361698470586,0.11625,54.37160155596453,0.650864020999762,,classic,True,ACTIVE
00-0040494,Max Brosmer,QB,MIN,6000,133104-200653,3.4609,3.4609,1.0,1.016449736914982,3.517841102490784,GB,22.94,45.19,0.0,0.0,6.528,statline_mc+recal_10_4b,0.6307853562323016,7.782924903489368,5.962,43.01978543482259,0.274,1.48925,6.267996850978804,0.065,0.0,0.0,0.0,0.0,37.954255047278295,0.1903069108337007,,classic,True,ACTIVE
00-0033553,James Conner,RB,ARI,5400,133104-40687,4.4048,4.4048,1.0,0.7962337302686237,3.507222988122128,LAC,17.97,46.38,0.0,0.0,5.1558,statline_mc+recal_10_4b,0.393657394429069,8.70297281831262,0.0,0.0,0.0,4.28625,14.675173190972146,0.10425,1.49075,1.10925,7.290806690249138,0.0315,54.25695598006644,0.9184293956339938,,classic,True,QUESTIONABLE
00-0040203,Will Howard,QB,PIT,6000,133104-120105,3.4569,3.4569,1.0,1.0040432013292715,3.470916735568312,ATL,22.66,42.31,0.0,0.0,6.5223,statline_mc+recal_10_4b,0.5984092521065373,7.800575059570062,6.14225,43.82639996096351,0.27825,1.3045,5.446107371297722,0.06225,0.0,0.0,0.0,0.0,34.15989170713008,0.1477734759143095,,classic,True,ACTIVE
00-0039152,Will Levis,QB,TEN,6000,133104-86243,3.7365,3.7365,1.0,0.9251730822486848,3.4568915564464238,NYJ,20.88,39.25,0.0,0.0,6.5404,statline_mc+recal_10_4b,0.5340957270681939,7.856798676404764,6.11125,40.43942301492049,0.2635,1.8665,7.175646358496033,0.0715,0.0,0.0,0.0,0.0,22.196923715819064,0.0665630310229058,,classic,True,ACTIVE
00-0041565,Drew Allar,QB,PIT,6000,133104-166892,3.4333,3.4333,1.0,1.0040432013292715,3.447160045001422,ATL,22.66,42.31,0.0,0.0,6.5015,statline_mc+recal_10_4b,0.6115499456967105,7.880957060979339,6.23725,44.55654280103152,0.277,1.3225,5.598983329601616,0.0545,0.0,0.0,0.0,0.0,33.06099060822898,0.1373346241573838,,classic,True,ACTIVE
00-0039814,Erick All Jr.,TE,CIN,4700,133104-103378,2.8201,2.8201,1.0,1.2211575740792024,3.4438189292721453,TB,27.56,51.38,0.0,0.0,4.2203,statline_mc+recal_10_4b,0.0,9.218986162085033,0.0,0.0,0.0,0.0,0.0,0.0,2.1115,1.40325,18.771939292721456,0.14775,87.16429107276818,4.150867546638988,,classic,True,ACTIVE
00-0038550,Hendon Hooker,QB,TEN,6000,133104-85983,3.7109,3.7109,1.0,0.9251730822486848,3.4331954534572287,NYJ,20.88,39.25,0.0,0.0,6.5251,statline_mc+recal_10_4b,0.5449268681260289,7.887879261014308,6.1845,41.03046707914188,0.25075,1.81975,7.27726770291554,0.0695,0.0,0.0,0.0,0.0,21.09802261691796,0.0618609584145394,,classic,True,ACTIVE
00-0038951,Sean Tucker,RB,TB,5000,133104-137059,3.2527,3.2527,1.0,1.0549986153420106,3.431626669691929,CIN,23.81,51.38,0.0,0.0,5.1221,statline_mc+recal_10_4b,0.2853733663236153,8.690395346421138,0.0,0.0,0.0,3.2835,14.026202344882352,0.097,1.225,0.933,7.8150643520369405,0.04075,71.531146179402,2.905258681908069,,classic,True,ACTIVE
00-0034771,Mason Rudolph,QB,PIT,6000,133104-53729,3.4103,3.4103,1.0,1.0040432013292715,3.424086648580382,ATL,22.66,42.31,0.0,0.0,6.4936,statline_mc+recal_10_4b,0.6625044907547328,7.629319900828904,6.14175,43.66106016808936,0.2685,1.334,5.83144241856807,0.0545,0.0,0.0,0.0,0.0,31.57747412471249,0.1244021372893935,,classic,True,ACTIVE
00-0039032,Tyjae Spears,RB,TEN,5000,133104-107293,3.6973,3.6973,1.0,0.9251730822486848,3.420670576520552,NYJ,20.88,39.25,0.0,0.0,5.141,statline_mc+recal_10_4b,0.2948585232789082,8.916941003111237,0.0,0.0,0.0,4.2875,16.2438962532767,0.12025,1.044,0.7835,5.705309511928812,0.02875,48.21615448504984,0.613969303640467,,classic,True,ACTIVE
00-0033869,Mitchell Trubisky,QB,TEN,6000,133104-38628,3.6457,3.6457,1.0,0.9251730822486848,3.372944305468181,NYJ,20.88,39.25,0.0,0.0,6.5362,statline_mc+recal_10_4b,0.502765059605085,7.843119486282017,6.0635,40.02057036706213,0.2455,1.80125,7.05621490785696,0.076,0.0,0.0,0.0,0.0,19.61450613340148,0.0560356537090012,,classic,True,QUESTIONABLE
00-0033662,Cooper Rush,QB,ATL,6300,133104-44715,3.8685,3.8685,1.0,0.8711160343395182,3.369920845988134,PIT,19.66,42.31,0.0,0.0,6.5111,statline_mc+recal_10_4b,0.557365073033601,7.7208447524310495,6.68925,42.1847937113425,0.27025,1.6655,6.187790975344337,0.0595,0.0,0.0,0.0,0.0,21.45033382315359,0.0633311097819376,,classic,True,ACTIVE
00-0039677,Sam Hartman,QB,WAS,6000,133104-87594,3.6144,3.6144,1.0,0.9318194405981725,3.3679462398782807,PHI,21.03,46.69,0.0,0.0,6.5045,statline_mc+recal_10_4b,0.5850654906182751,7.814526419794526,6.35925,42.63898046958024,0.277,1.3395,5.2413702109507145,0.05775,0.0,0.0,0.0,0.0,28.13043061589573,0.0988611618563871,,classic,True,ACTIVE
00-0037291,Jalen Nailor,WR,LV,5200,133104-92859,3.4521,3.4521,1.0,0.9734699529216284,3.360538366443846,MIA,21.97,40.44,0.0,0.0,4.9192,statline_mc+recal_10_4b,0.0427571488767538,8.715093372323832,0.0,0.0,0.0,0.1385,0.9452978667983112,0.00375,2.4165,1.4855,18.74758579764014,0.108,57.335881294964025,0.7930762671989077,,classic,True,ACTIVE
00-0037005,Tommy Tremble,TE,CAR,4700,133104-91101,3.3578,3.3578,1.0,0.995624480753254,3.343144502399615,CHI,22.47,47.5,0.0,0.0,4.1464,statline_mc+recal_10_4b,0.0,8.62057476245022,0.0,0.0,0.0,0.0,0.0,0.0,2.40175,1.599,18.001445023996144,0.1285,75.90317891972992,1.9592790022571944,,classic,True,ACTIVE
00-0041117,Athan Kaliakmanis,QB,WAS,6000,133104-152673,3.5715,3.5715,1.0,0.9318194405981725,3.328033996339569,PHI,21.03,46.69,0.0,0.0,6.4953,statline_mc+recal_10_4b,0.5907084041428371,7.578997624235999,6.405,42.88128188395216,0.27175,1.3505,5.377827209814822,0.05225,0.0,0.0,0.0,0.0,27.580980066445186,0.0953053953775716,,classic,True,ACTIVE
