season,week,player_id,site_player_id,player_name,position,team,salary,final_projection,sigma,statline_p10,statline_p90,sigma_source,actual_points,joined
2021,4,00-0029263,1412,Russell Wilson,QB,SEA,7700,29.133075713337544,14.66226851832231,12.52190597488602,49.21973798624838,statline_mc,22.56,True
2021,4,00-0034857,1529,Josh Allen,QB,BUF,8500,28.13679724930821,14.954268762269262,11.94798781294175,46.99244674076776,statline_mc,21.02,True
2021,4,00-0031800,1487,Taylor Heinicke,QB,WAS,7400,25.68266396901367,13.304464856516004,10.905967748473348,43.155526051327854,statline_mc,27.9,True
2021,4,00-0032764,5445,Derrick Henry,RB,TEN,10200,25.56403936048291,26.434656436363436,4.0042571528642,55.78849811650457,statline_mc,24.7,True
2021,4,00-0033908,5552,Cooper Kupp,WR,LA,8600,25.42867580559148,26.80397515912555,4.322500727117595,56.10026509342592,statline_mc,8.9,True
2021,4,00-0034855,1528,Baker Mayfield,QB,CLE,7300,25.07554941946694,12.894914015557752,10.50338182605341,42.05111284295819,statline_mc,9.3,True
2021,4,00-0033873,1523,Patrick Mahomes II,QB,KC,8700,24.53378235154606,12.47066306129009,10.348848019386104,41.2501570447222,statline_mc,32.72,True
2021,4,00-0026498,1340,Matthew Stafford,QB,LA,7800,23.690344976057748,12.386472817392209,9.953949373538157,40.32582091165906,statline_mc,20.3,True
2021,4,00-0029604,1415,Kirk Cousins,QB,MIN,7500,22.46667012455525,12.014273959808826,8.820488472747508,38.57437543934488,statline_mc,11.12,True
2021,4,00-0030506,4582,Travis Kelce,TE,KC,8200,21.35682047043905,21.361465055602554,3.754546519024159,45.615750486017625,statline_mc,4.3,True
2021,4,00-0035228,1537,Kyler Murray,QB,ARI,8200,19.99416803990032,10.953934088320436,7.811068004724231,34.30431674308098,statline_mc,22.62,True
2021,4,00-0023459,1252,Aaron Rodgers,QB,GB,7600,19.24909656802765,10.423090616931892,7.465341057384604,33.24977879128683,statline_mc,24.12,True
2021,4,00-0034869,1524,Sam Darnold,QB,CAR,7200,19.134510778439623,10.318293276030738,7.663980027980468,32.96060157779585,statline_mc,33.54,True
2021,4,00-0031345,1452,Jimmy Garoppolo,QB,SF,7000,19.031837486471577,10.28145332363172,7.514790486784369,32.52626788812681,statline_mc,9.6,True
2021,4,00-0031381,5263,Davante Adams,WR,GB,8100,18.946962782923865,22.00029159822408,3.655811949514233,39.492829367876425,statline_mc,9.4,True
2021,4,00-0033906,5562,Alvin Kamara,RB,NO,9000,18.05729863861852,16.532673874057796,3.6445115264902697,38.125289635949045,statline_mc,12.0,True
2021,4,00-0031503,1465,Jameis Winston,QB,NO,6900,17.184491189525005,9.67506759760546,6.2738610567015805,30.54771527956996,statline_mc,13.04,True
2021,4,00-0026143,1301,Matt Ryan,QB,ATL,6700,16.542554179974527,9.09788096006665,6.338211677516369,27.707505098717387,statline_mc,29.02,True
2021,4,00-0035685,5713,David Montgomery,RB,CHI,7500,16.112840252372287,16.476456928306508,2.7831928643418813,35.313704684427606,statline_mc,22.6,True
2021,4,00-0033594,5565,Chris Carson,RB,SEA,7300,15.556877325598723,16.635449250022948,1.9986444065975943,34.21673761081878,statline_mc,3.6,True
2021,4,00-0035719,5726,Deebo Samuel,WR,SF,6900,15.166344933569809,17.56393348435908,2.708120769414706,33.02752302330857,statline_mc,31.7,True
2021,4,00-0033077,1501,Dak Prescott,QB,DAL,7700,14.641038450198218,8.611710844093272,4.992092757813931,26.08763967165614,statline_mc,27.02,True
2021,4,00-0035250,5717,Devin Singletary,RB,BUF,5700,14.519211765696271,14.566880653182205,2.201339155031818,32.08962944179804,statline_mc,9.1,True
2021,4,00-0036945,1567,Justin Fields,QB,CHI,6400,14.371207704943314,8.800143663686944,4.76187623127422,25.9573069133233,statline_mc,8.26,True
2021,4,00-0022924,1232,Ben Roethlisberger,QB,PIT,6800,14.249900574906423,8.148919015288278,4.970674821445734,24.729036174142134,statline_mc,10.28,True
2021,4,00-0033119,1496,Jacoby Brissett,QB,MIA,6500,13.611398602339472,8.52695493726078,4.34340789432986,24.745111603778632,statline_mc,14.76,True
2021,4,00-0034827,5633,D.J. Moore,WR,CAR,7300,13.4697310713673,14.88669432250344,2.620102529757762,29.277412105568487,statline_mc,27.9,True
2021,4,00-0034837,5631,Calvin Ridley,WR,ATL,7200,13.372773476290748,13.969815199599966,2.5259979578269585,29.568631001568352,statline_mc,11.5,True
2021,4,00-0036251,5824,Zack Moss,RB,BUF,6000,13.344307965533272,13.960439023947576,1.7911305168562066,31.10402690548362,statline_mc,12.1,True
2021,4,00-0035640,5725,D.K. Metcalf,WR,SEA,7700,13.293137870140788,13.671424324511232,2.569650689185341,29.17165524320745,statline_mc,14.5,True
2021,4,00-0036360,5818,Clyde Edwards-Helaire,RB,KC,6700,12.99989640509997,13.54709467501647,1.675488295577919,29.37828719790073,statline_mc,18.4,True
2021,4,00-0032211,5386,Tyler Lockett,WR,SEA,7900,12.947305377197615,14.533537998086585,2.244865581359501,27.97445818928723,statline_mc,4.4,True
2021,4,00-0031237,1439,Teddy Bridgewater,QB,DEN,6800,12.924501724903864,7.737806864986048,4.451012103181522,23.012150672520548,statline_mc,6.8,True
2021,4,00-0030431,5217,Robert Woods,WR,LA,6200,12.69653937605944,14.9977883564091,1.9512173594566424,28.657862318630126,statline_mc,12.8,True
2021,4,00-0036275,5822,D'Andre Swift,RB,DET,7700,12.585878019140036,11.504462536644684,2.8649160588736526,26.032337433139627,statline_mc,6.9,True
2021,4,00-0031588,5424,Stefon Diggs,WR,BUF,8000,12.38555588371094,14.197150583002614,2.3046930289085275,26.628252264372616,statline_mc,14.9,True
2021,4,00-0035659,5757,Terry McLaurin,WR,WAS,7100,12.297704774774957,14.652314972802689,2.1875715132589337,27.19822031106387,statline_mc,27.3,True
2021,4,00-0035243,5714,Miles Sanders,RB,PHI,6500,12.276177003357102,12.212110354531012,2.187182133555876,26.742024848640387,statline_mc,6.2,True
2021,4,00-0037013,1566,Zach Wilson,QB,NYJ,6400,11.97637583873536,7.278702228069033,3.755130131573044,21.746543363909712,statline_mc,18.68,True
2021,4,00-0036328,5827,Antonio Gibson,RB,WAS,7100,11.9631102149879,12.40739491433661,1.9026759204547727,25.944798325274565,statline_mc,14.5,True
2021,4,00-0029000,5163,Cole Beasley,WR,BUF,5900,11.771782696360232,11.832575877035534,2.530935159871325,25.949684497569937,statline_mc,2.6,True
2021,4,00-0031235,5323,Odell Beckham Jr.,WR,CLE,6600,11.74605839857916,13.614449638608065,1.7243483523907075,26.508028262396444,statline_mc,4.1,True
2021,4,00-0036223,5820,Jonathan Taylor,RB,IND,6600,11.720079811239929,11.996884400931808,1.9439547696045485,26.42440233986609,statline_mc,18.9,True
2021,4,00-0034681,5619,Chase Edmonds,RB,ARI,6100,11.687820669711089,11.459181846894346,2.69578299166755,25.103020326035605,statline_mc,15.9,True
2021,4,00-0033923,5560,Kareem Hunt,RB,CLE,6400,11.683563419181716,11.935868725713146,2.2488960314847763,25.254139966595417,statline_mc,15.6,True
2021,4,00-0034791,5622,Nick Chubb,RB,CLE,8000,11.683301743939603,13.18225245253171,1.393312886477236,25.912783845573856,statline_mc,11.0,True
2021,4,00-0029701,1410,Ryan Tannehill,QB,TEN,7500,11.603133850392243,7.293304630334938,3.67437979182665,21.4396272382492,statline_mc,18.82,True
2021,4,DST_BUF,7004,Buffalo,DST,BUF,5000,11.281003631999996,6.2674,0.0,0.0,dst_simulated_session_10_4,23.0,True
2021,4,00-0032144,2991,Melvin Gordon,RB,DEN,6200,11.277375495844652,11.677562519585472,1.58433146387028,25.391336331818653,statline_mc,7.7,True
2021,4,00-0036893,5904,Najee Harris,RB,PIT,8200,11.133596123276016,9.822606586020726,2.663579731711126,22.83929009790056,statline_mc,18.1,True
2021,4,00-0033106,1490,Jared Goff,QB,DET,7100,11.085073982051428,6.755143542097242,3.626016538812332,20.1086019083183,statline_mc,16.76,True
2021,4,00-0036322,5835,Justin Jefferson,WR,MIN,7800,11.057866987907532,11.042140943611402,2.49766919180238,23.59947542800402,statline_mc,17.4,True
2021,4,00-0035689,4750,Dawson Knox,TE,BUF,5600,10.970381431100648,11.554309647699087,1.2031879842859596,25.137655190318416,statline_mc,18.2,True
2021,4,00-0032950,1514,Carson Wentz,QB,IND,6600,10.908074481012768,6.809085125992539,3.3379232600486057,19.949473979570403,statline_mc,17.92,True
2021,4,00-0036358,5831,CeeDee Lamb,WR,DAL,7400,10.778748495748427,11.37445095188884,2.1969049741686675,23.3198111118828,statline_mc,2.3,True
2021,4,00-0034775,5636,Christian Kirk,WR,ARI,6000,10.733241995424777,11.927699938161933,1.966986688262212,23.980621471828712,statline_mc,1.0,True
2021,4,DST_TEN,7030,Tennessee,DST,TEN,4900,10.6270082055,6.6022,0.0,0.0,dst_simulated_session_10_4,3.0,True
2021,4,00-0030564,5206,DeAndre Hopkins,WR,ARI,7600,10.135191633776472,11.26066883556985,1.7103826377371791,22.813336215175188,statline_mc,8.7,True
2021,4,00-0036613,5926,Jaylen Waddle,WR,MIA,5400,10.000998099488635,10.976198991493778,1.8119473953324208,22.55702049073853,statline_mc,4.8,True
2021,4,00-0030035,5333,Adam Thielen,WR,MIN,7500,9.866797570489908,10.425262343510472,2.046792338020073,21.516001003373947,statline_mc,6.1,True
2021,4,00-0035311,5789,Myles Gaskin,RB,MIA,5500,9.822740374241176,10.266679684306634,1.8881849713554104,21.0925269784959,statline_mc,0.3,True
2021,4,00-0033040,5485,Tyreek Hill,WR,KC,8200,9.818892743563392,10.140875524535277,2.1566045242418075,21.08385113833276,statline_mc,42.1,True
2021,4,00-0031544,5376,Amari Cooper,WR,DAL,7600,9.8150216229709,10.137515411135482,1.8977005876719584,21.67268020342037,statline_mc,14.4,True
2021,4,00-0036252,5837,Michael Pittman Jr.,WR,IND,5800,9.813507686478976,10.377099692881064,2.118219275553775,21.384520434550502,statline_mc,8.9,True
2021,4,00-0034845,5615,Sony Michel,RB,LA,5800,9.636623695945088,10.657942111878045,1.3865935870485944,21.771520612516078,statline_mc,-0.9,True
2021,4,00-0035664,5716,Darrell Henderson,RB,LA,6000,9.443570060238915,9.956001336354108,1.3453215342258689,21.033296370274154,statline_mc,14.1,True
2021,4,00-0033288,4703,George Kittle,TE,SF,6700,9.405424627872948,9.49303804389432,1.7694780960097238,20.599240947634883,statline_mc,6.0,True
2021,4,00-0035644,4748,Noah Fant,TE,DEN,5700,9.398486071886165,9.796958055677782,1.3315443280305856,21.281551912872605,statline_mc,13.6,True
2021,4,00-0033293,5543,Aaron Jones,RB,GB,7400,9.388959541972516,9.438520072547318,1.550456589312316,20.6117908578959,statline_mc,9.4,True
2021,4,00-0036912,5925,Devonta Smith,WR,PHI,5900,9.315812064487384,11.096455070929714,1.641857163758382,19.79932581100151,statline_mc,15.7,True
2021,4,00-0036387,5834,Jalen Reagor,WR,PHI,5500,9.269634470855404,10.611206185379952,1.661248570827617,20.409108926181595,statline_mc,2.6,True
2021,4,00-0027685,3983,Emmanuel Sanders,WR,BUF,5800,9.26615463034642,10.227519134910596,1.2961290551416282,22.04450770613633,statline_mc,10.6,True
2021,4,DST_MIA,7016,Miami,DST,MIA,4000,9.2656566945,6.1503,0.0,0.0,dst_simulated_session_10_4,4.0,True
2021,4,00-0034367,5623,Nyheim Hines,RB,IND,5300,9.264462811805682,9.03743365990737,1.799227603480859,19.86841713796873,statline_mc,0.1,True
2021,4,00-0035662,5730,Marquise Brown,WR,BAL,6400,9.249239360225156,9.60998320453696,1.7640764278817456,20.89369854575796,statline_mc,17.1,True
2021,4,00-0034796,1527,Lamar Jackson,QB,BAL,8000,9.1433985443698,7.21863528058473,1.9559038061503136,17.776978764604827,statline_mc,19.44,True
2021,4,00-0027942,5091,A.J. Green,WR,ARI,5600,9.140021489027284,10.47516887315026,1.5361841578715745,21.01705950417533,statline_mc,15.2,True
2021,4,00-0033948,5541,Jamaal Williams,RB,DET,5600,9.071319527649829,9.358150203989045,1.663428583550035,19.38590044034201,statline_mc,6.6,True
2021,4,DST_GB,7012,Green Bay,DST,GB,4200,8.8359888195,6.1505,0.0,0.0,dst_simulated_session_10_4,7.0,True
2021,4,00-0036997,5905,Javonte Williams,RB,DEN,5900,8.789810739439217,9.064881915474595,1.2752370138543483,19.51267244516284,statline_mc,7.4,True
2021,4,00-0033871,5550,Corey Davis,WR,NYJ,5700,8.52753050424907,9.502430282770913,1.351383763026595,18.925243794576232,statline_mc,19.1,True
2021,4,00-0031236,5255,Brandin Cooks,WR,HOU,6900,8.522478878890311,7.497719712129901,2.4512448035577323,17.1519562610525,statline_mc,7.2,True
2021,4,DST_CHI,7006,Chicago,DST,CHI,4500,8.471466778500002,6.1205,0.0,0.0,dst_simulated_session_10_4,9.0,True
2021,4,DST_DET,7011,Detroit,DST,DET,4100,8.4657378735,6.3398,0.0,0.0,dst_simulated_session_10_4,3.0,True
2021,4,00-0036919,5910,Kenny Gainwell,RB,PHI,5500,8.436291537801928,8.698177212514134,1.3719974767102432,18.74950818000846,statline_mc,17.9,True
2021,4,DST_NO,7019,New Orleans,DST,NO,4800,8.380704555000001,6.0107,0.0,0.0,dst_simulated_session_10_4,2.0,True
2021,4,DST_IND,7013,Indianapolis,DST,IND,4600,8.189850177,6.2355,0.0,0.0,dst_simulated_session_10_4,8.0,True
2021,4,00-0036415,5844,Van Jefferson,WR,LA,5000,8.074695807650295,10.254693418173744,0.9761509318839876,19.09106540101701,statline_mc,18.0,True
2021,4,00-0032063,5320,Mike Davis,RB,ATL,5400,7.993881204583634,7.607402002962426,1.7455472723960497,16.97630929484359,statline_mc,9.6,True
2021,4,00-0031428,5258,Allen Robinson,WR,CHI,6400,7.972822973537293,8.380602343870477,1.535863017534581,17.733631776482362,statline_mc,7.8,True
2021,4,00-0036936,5934,Rondale Moore,WR,ARI,5300,7.972802024543447,9.471256595513452,1.2267906448582635,18.261649805944764,statline_mc,5.2,True
2021,4,00-0031547,5380,DeVante Parker,WR,MIA,5400,7.951267962433281,9.29579835573116,1.1941239986976884,18.55121444363807,statline_mc,15.7,True
2021,4,00-0034348,5637,Courtland Sutton,WR,DEN,6300,7.818331503019329,8.804443965488598,1.3956863490345432,17.51280225995187,statline_mc,6.2,True
2021,4,DST_KC,7015,Kansas City,DST,KC,3700,7.800284637000001,6.2026,0.0,0.0,dst_simulated_session_10_4,2.0,True
2021,4,00-0031325,5252,Sammy Watkins,WR,BAL,5500,7.785265428884696,8.621163272596771,1.4930008357934197,17.30094200491285,statline_mc,6.9,True
2021,4,00-0030578,5208,Cordarrelle Patterson,RB,ATL,6000,7.607960219731204,7.587166883053944,1.6754157964524892,15.978884828432838,statline_mc,32.1,True
2021,4,DST_DEN,7010,Denver,DST,DEN,4200,7.3525297905,6.2322,0.0,0.0,dst_simulated_session_10_4,3.0,True
2021,4,00-0034270,4732,Tyler Conklin,TE,MIN,5300,7.3025884475032,7.615177141543087,1.2168378185911228,16.52392247112062,statline_mc,3.8,True
2021,4,00-0036984,5908,Trey Sermon,RB,SF,5900,7.182185303160546,8.324837858574806,0.7604167372451733,17.12661094755968,statline_mc,8.9,True
2021,4,DST_BAL,7003,Baltimore,DST,BAL,4300,7.163394084,6.042,0.0,0.0,dst_simulated_session_10_4,11.0,True
2021,4,DST_DAL,7009,Dallas,DST,DAL,3800,7.057654866000002,6.2583,0.0,0.0,dst_simulated_session_10_4,8.0,True
2021,4,00-0036309,5857,Darnell Mooney,WR,CHI,5200,7.045862285036506,7.581185405558117,1.3197257031449012,16.0542883354062,statline_mc,16.0,True
2021,4,00-0036219,5877,Marquez Callaway,WR,NO,5600,6.937620784320487,8.203971816903957,1.068723980924865,15.982713487141252,statline_mc,8.4,True
2021,4,00-0035710,1539,Daniel Jones,QB,NYG,7000,6.838167497546707,5.382906408214797,1.2304359805558769,13.92515415002751,statline_mc,27.78,True
2021,4,DST_WAS,7031,Washington,DST,WAS,4000,6.8017364955,6.0308,0.0,0.0,dst_simulated_session_10_4,6.0,True
2021,4,00-0036924,5907,Michael Carter,RB,NYJ,5300,6.793509454204258,7.214893206659214,1.0388464440744114,15.787853465002378,statline_mc,9.9,True
2021,4,00-0033893,5559,Dalvin Cook,RB,MIN,9500,6.736570487706806,6.586652882010067,1.2768831145210138,14.805897275693342,statline_mc,5.4,True
2021,4,00-0032464,5520,Kalif Raymond,WR,DET,5300,6.675460825055552,7.761149873963341,1.123763626300628,14.934276725074303,statline_mc,18.1,True
2021,4,00-0031558,4650,Maxx Williams,TE,ARI,4500,6.6168569284053,7.316210760123131,0.9430479186992302,15.048647617228529,statline_mc,15.1,True
2021,4,00-0026189,3770,DeSean Jackson,WR,LA,5400,6.611928328690337,8.437779665016306,0.634330046331121,15.96142352464714,statline_mc,1.1,True
2021,4,00-0034972,5720,Alexander Mattison,RB,MIN,6800,6.581900067215212,6.5430387790991125,1.3454839266749214,13.921318060612537,statline_mc,2.0,True
2021,4,00-0036825,1575,Feleipe Franks,QB,ATL,6000,6.573688995167337,4.977866858817673,1.550079538115675,13.126999089802908,statline_mc,0.3,True
2021,4,00-0034351,4725,Dallas Goedert,TE,PHI,6000,6.5727447333997135,7.27292775024305,0.8849161642478989,15.193486980004415,statline_mc,14.1,True
2021,4,00-0034419,5641,Braxton Berrios,WR,NYJ,4700,6.570199092293482,7.477955195503747,1.0067162906373548,15.418665430014205,statline_mc,2.0,True
2021,4,DST_NYJ,7021,New York J,DST,NYJ,3000,6.324436867499999,6.1823,0.0,0.0,dst_simulated_session_10_4,7.0,True
2021,4,DST_ATL,7002,Atlanta,DST,ATL,3600,6.298820478,5.9658,0.0,0.0,dst_simulated_session_10_4,0.0,True
2021,4,DST_SF,7027,San Francisco,DST,SF,3900,6.267065976,6.083,0.0,0.0,dst_simulated_session_10_4,2.0,True
2021,4,DST_NYG,7020,New York G,DST,NYG,3400,6.2669841345,6.0275,0.0,0.0,dst_simulated_session_10_4,2.0,True
2021,4,DST_LA,7025,LA Rams,DST,LA,3800,6.234902266500001,6.1006,0.0,0.0,dst_simulated_session_10_4,-1.0,True
2021,4,00-0030061,4569,Zach Ertz,TE,PHI,4700,6.207448050241194,6.678786034156511,0.9621077390764255,14.472589426018532,statline_mc,9.0,True
2021,4,00-0031941,5410,Jamison Crowder,WR,NYJ,5500,6.180268496485076,7.786801049643689,0.7547113756963899,14.11408348876826,statline_mc,15.6,True
2021,4,00-0035760,5958,Jacques Patrick,RB,SF,5200,6.124924228712953,7.382429875854467,0.6050339821536116,14.435530112801596,statline_mc,1.2,True
2021,4,00-0033375,5651,Tim Patrick,WR,DEN,6100,6.119908769833904,7.394232640823654,0.8841711504686093,14.15283222177521,statline_mc,5.4,True
2021,4,DST_CLE,7008,Cleveland,DST,CLE,4400,6.095853558,6.1073,0.0,0.0,dst_simulated_session_10_4,8.0,True
2021,4,00-0033251,5647,Zach Pascal,WR,IND,5100,6.073430025365089,6.660924830825317,1.0001866120197165,14.338116196413452,statline_mc,6.4,True
2021,4,00-0032392,4677,Austin Hooper,TE,CLE,5200,6.064957752418961,7.400933479013296,0.8620041000994976,14.123179052759284,statline_mc,1.6,True
2021,4,00-0036970,4801,Kyle Pitts,TE,ATL,5800,5.978209589207147,6.504054264637984,0.9758536871029528,13.494349263072165,statline_mc,7.0,True
2021,4,00-0034844,5614,Saquon Barkley,RB,NYG,6900,5.974171153470186,6.20001967062011,1.0640224208565048,13.26181508178413,statline_mc,27.1,True
2021,4,00-0036040,5883,Juwan Johnson,TE,NO,4600,5.955584471157472,7.136888168647197,0.3158734607379303,14.426842650247618,statline_mc,9.0,True
2021,4,00-0034383,4742,Dalton Schultz,TE,DAL,5000,5.954784944549571,5.973579782318947,1.1251968936401069,13.146160171763508,statline_mc,14.8,True
2021,4,00-0035216,5754,Diontae Johnson,WR,PIT,7000,5.939782559017849,6.270856051714621,1.204299831047283,13.370002351645258,statline_mc,19.7,True
2021,4,00-0033553,5537,James Conner,RB,ARI,5500,5.87806722961665,7.104857063846906,0.4729217709621094,14.41969826438265,statline_mc,19.6,True
2021,4,00-0036345,5859,K.J. Osborn,WR,MIN,5300,5.828371231350806,6.587278377409095,0.909435203854418,13.491197641048355,statline_mc,5.1,True
2021,4,DST_MIN,7017,Minnesota,DST,MIN,3500,5.785428748499999,6.135,0.0,0.0,dst_simulated_session_10_4,4.0,True
2021,4,00-0036290,4778,Cole Kmet,TE,CHI,4800,5.7334985517248,6.122739940142455,0.8334827775595159,13.371822381124344,statline_mc,1.1,True
2021,4,00-0034829,4719,Mike Gesicki,TE,MIA,5400,5.722839138848954,5.510103575188204,1.2403780845710757,12.40858802131092,statline_mc,14.2,True
2021,4,DST_SEA,7028,Seattle,DST,SEA,3300,5.710298251500001,6.1072,0.0,0.0,dst_simulated_session_10_4,6.0,True
2021,4,00-0035140,5727,Mecole Hardman,WR,KC,5500,5.593334733247144,6.344640141102093,0.9926477703694336,12.659735539063751,statline_mc,5.1,True
2021,4,00-0032602,5586,J.D. McKissic,RB,WAS,5200,5.499284893488877,6.647016544113886,0.8271978039055732,12.31721225121249,statline_mc,14.4,True
2021,4,00-0035229,4749,T.J. Hockenson,TE,DET,6600,5.46805043942133,5.131913954448908,1.160811861462702,11.983149967664772,statline_mc,6.2,True
2021,4,00-0032009,5412,Adam Humphries,WR,WAS,4700,5.399400878902775,6.547149963997897,0.6937682403807617,13.13810773794006,statline_mc,2.4,True
2021,4,DST_PIT,7024,Pittsburgh,DST,PIT,3900,5.362717400999999,5.9591,0.0,0.0,dst_simulated_session_10_4,5.0,True
2021,4,00-0033282,5556,Curtis Samuel,WR,WAS,5300,5.329878131955631,6.818433036484202,0.6154972634529654,13.141717996056144,statline_mc,3.9,True
2021,4,00-0035537,5742,Ty Johnson,RB,NYJ,4700,5.298934350562714,5.58283072850921,0.7776574542298474,12.190893942038446,statline_mc,2.3,True
2021,4,00-0036955,5933,Terrace Marshall,WR,CAR,5000,5.285150461986357,7.178225374847655,0.6228287932046523,12.38437221058081,statline_mc,0.7,True
2021,4,00-0027688,1361,Colt McCoy,QB,ARI,6000,5.250301053543572,4.310456654083191,1.1373908510604938,10.8836865514755,statline_mc,-0.2,True
2021,4,00-0036898,1574,Davis Mills,QB,HOU,6400,5.226227050198874,4.248412986386063,0.9636114168987652,11.038517238574798,statline_mc,-0.32,True
2021,4,00-0036247,5853,Freddie Swain,WR,SEA,4800,5.173945597704694,6.588821726528083,0.562076284228505,12.595682307963076,statline_mc,9.5,True
2021,4,00-0035215,5760,Deonte Harris,WR,NO,5100,5.089610773318289,6.287519008218325,0.5575899289983663,12.132091863076065,statline_mc,7.7,True
2021,4,00-0036261,5830,Brandon Aiyuk,WR,SF,5700,5.083753260160948,6.519587558869919,0.5448815325415299,12.12983825994065,statline_mc,2.0,True
2021,4,00-0033045,5444,Ezekiel Elliott,RB,DAL,7000,4.967382892756373,5.201925406254114,0.7785353059611447,11.3809690618318,statline_mc,20.3,True
2021,4,DST_CAR,7005,Carolina,DST,CAR,3700,4.957192768500001,6.1283,0.0,0.0,dst_simulated_session_10_4,-4.0,True
2021,4,00-0036894,4802,Pat Freiermuth,TE,PIT,5000,4.956842782362128,5.992937394566438,0.2310385070337505,11.931849445628451,statline_mc,1.6,True
2021,4,00-0033932,5554,Kenny Golladay,WR,NYG,5900,4.874590122812424,5.399609408316107,0.76056059484581,11.130882581370043,statline_mc,14.6,True
2021,4,00-0035208,5799,Olamide Zaccheaus,WR,ATL,4800,4.859502463554847,6.6444060378383085,0.2165050656905898,12.341135423680964,statline_mc,2.0,True
2021,4,00-0034301,5708,Darrel Williams,RB,KC,4900,4.831775941060799,5.759807861447597,0.4214237225686865,11.446552362054042,statline_mc,12.8,True
2021,4,00-0036422,4784,Adam Trautman,TE,NO,4300,4.822959600057735,6.116329185117869,0.0,11.857451950818488,statline_mc,0.8,True
2021,4,DST_ARI,7001,Arizona,DST,ARI,4100,4.808814129,6.0242,0.0,0.0,dst_simulated_session_10_4,5.0,True
2021,4,00-0032688,5502,Robby Anderson,WR,CAR,5700,4.7937131050370825,6.146263104657426,0.384879024740187,11.797693930175098,statline_mc,7.4,True
2021,4,00-0033955,5542,Jeremy McNichols,RB,TEN,4900,4.765908842804739,6.209592581375564,0.4822066400022335,11.30901447966244,statline_mc,12.5,True
2021,4,00-0033127,5454,Will Fuller,WR,MIA,5300,4.749973131235775,5.998612991318968,0.5511392035730008,11.416757748894854,statline_mc,1.1,True
2021,4,00-0035704,1547,Drew Lock,QB,DEN,6200,4.736605563340237,3.989251428307489,0.9320888640993608,10.10130322936156,statline_mc,3.52,True
2021,4,00-0035860,5901,Tony Jones,RB,NO,4700,4.728908660016925,5.39288993351314,0.5000279512394388,11.040990399563867,statline_mc,1.0,True
2021,4,00-0036423,4789,Albert Okwuegbunam,TE,DEN,4600,4.7060924160239175,5.905939068029118,0.0,11.596930286778168,statline_mc,1.6,True
2021,4,00-0036277,5852,Quintez Cephus,WR,DET,5200,4.685946477031201,5.916732871412044,0.5382841437292022,11.211161307801891,statline_mc,10.3,True
2021,4,00-0036271,5895,Quez Watkins,WR,PHI,5200,4.629086025937953,6.174223918376034,0.1619988509515649,11.64111448842312,statline_mc,4.8,True
2021,4,00-0036626,5936,Dyami Brown,WR,WAS,4900,4.566964859252389,5.64674305911567,0.444533541163206,11.427584775819692,statline_mc,2.4,True
2021,4,00-0031806,5441,Malcolm Brown,RB,MIA,5100,4.564019335600681,5.860791031491194,0.3696678624185279,11.204569715372369,statline_mc,3.2,True
2021,4,00-0034521,5711,Allen Lazard,WR,GB,5300,4.528912765269888,6.587954333294542,0.0566294402355647,11.254044585767716,statline_mc,4.3,True
2021,4,00-0030181,4594,Jack Doyle,TE,IND,4800,4.481537104553598,4.949571634235728,0.6532693239064371,10.502145992957688,statline_mc,2.9,True
2021,4,00-0033885,4702,David Njoku,TE,CLE,4700,4.392479250281818,5.452510375280997,0.23079533212341,10.526550208982734,statline_mc,2.7,True
2021,4,00-0036232,4780,Harrison Bryant,TE,CLE,4700,4.2679621481410965,5.142346511322642,0.1930203870916103,10.29325021863554,statline_mc,0.8,True
2021,4,00-0030874,2957,Damien Williams,RB,CHI,4600,4.235708886915767,5.10076651167409,0.5206962905822583,10.120203781346872,statline_mc,14.0,True
2021,4,00-0034418,5766,Cedrick Wilson,WR,DAL,5200,4.186368648773916,5.395147172791989,0.4324742649820113,10.181292364309968,statline_mc,10.0,True
2021,4,DST_PHI,7023,Philadelphia,DST,PHI,3200,4.1685680745,5.9495,0.0,0.0,dst_simulated_session_10_4,-1.0,True
2021,4,00-0033857,5553,JuJu Smith-Schuster,WR,PIT,6000,4.149182436753721,4.558602043656107,0.6497817794644435,9.81491287523766,statline_mc,2.1,True
2021,4,DST_HOU,7032,Houston,DST,HOU,3100,4.072731678,5.9858,0.0,0.0,dst_simulated_session_10_4,-1.0,True
2021,4,00-0036999,5944,Anthony Schwartz,WR,CLE,4700,4.048572520310652,6.120893908312159,0.0,10.03752500071115,statline_mc,0.0,True
2021,4,00-0029632,5159,Mohamed Sanu,WR,SF,4700,4.0007233416186665,5.3936881703136175,0.1002099614902609,10.277391445471054,statline_mc,5.5,True
2021,4,00-0033869,1519,Mitchell Trubisky,QB,BUF,6200,3.9480524616093136,4.003659892070015,0.4756480286632255,9.217826952784804,statline_mc,7.32,True
2021,4,00-0034297,5759,Byron Pringle,WR,KC,5100,3.935446392535003,5.147594896818636,0.5275220906264236,9.658144565910158,statline_mc,3.3,True
2021,4,00-0036555,5911,Chuba Hubbard,RB,CAR,6300,3.8073689111088487,4.367303977099838,0.5570446124804272,9.058009364372332,statline_mc,8.1,True
2021,4,00-0035864,1561,Kendall Hinton,WR,DEN,6000,3.766273935302597,5.130234116290725,0.2177713801758531,9.178448057760152,statline_mc,1.8,True
