player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status,estimated_ownership_pct_heuristic_x,estimated_ownership_pct_heuristic_y
00-0037261,Khalil Shakir,WR,BUF,4800,44247070,8.3966,8.3966,1.0923730932733182,1.2911791179117913,11.842958447360711,LAC,28.69,50.11,2.0,1.0,8.7629,statline_mc+recal_10_4b,1.7493660650404084,27.486541192548863,0.0,0.0,0.0,0.04475,0.3864900288030435,0.0025,5.817,3.51125,63.36465557294553,0.34275,12.491614560174858,-0.6486561128141446,7.9,9.5,92.8177831783601,16.19252504315137,,classic,True,,ACTIVE,15.918676085586531,16.20245877203422
00-0038997,Josh Downs,WR,IND,5700,44247048,11.6674,11.6674,1.1249145619738268,0.8987398739873987,11.79584870701064,HOU,19.97,42.61,2.0,1.0,7.8275,statline_mc+recal_10_4b,3.832319667541482,23.517700338923728,0.0,0.0,0.0,0.0,0.0,0.0,5.79625,3.66375,46.48700796090491,0.24375,10.126950796090492,1.6688979109201476,10.0,,70.65243950760778,2.2518596827054598,,classic,True,,ACTIVE,4.321701848824966,4.398744949274503
00-0040784,Quinshon Judkins,RB,CLE,5500,44246836,10.6079,10.6079,1.243801858200427,0.8825382538253825,11.644342245935867,CAR,19.61,42.06,2.0,1.0,7.8588,statline_mc+recal_10_4b,2.7351107881925985,24.361115069214065,0.0,0.0,0.0,10.43625,39.66115910006029,0.28425,3.41875,2.73225,22.10339904273724,0.09925,11.528205814279753,0.1161364316561162,8.4,,66.43067722371968,2.293331756209165,,classic,True,,ACTIVE,2.670589722678065,2.6724512649527945
00-0031588,Stefon Diggs,WR,WAS,5500,44247052,18.9403,18.9403,0.8192381428690506,0.7452745274527453,11.56411059252634,SEA,16.56,40.17,2.0,1.0,6.8497,statline_mc+recal_10_4b,5.679806417583894,19.938178537870968,0.0,0.0,0.0,0.02875,0.0655696908737499,0.0005,5.97525,3.65325,27.360071104122355,0.23,7.908814079499611,3.6552965130267294,18.6,,60.65874630177515,3.7504586802298503,,classic,True,,ACTIVE,2.400759066222244,2.4435574656408403
00-0037228,Jaylen Warren,RB,PIT,5700,44246832,13.6067,13.6067,0.9528494062701844,0.8762376237623762,11.36055460743345,CIN,19.47,42.44,2.0,1.0,7.4128,statline_mc+recal_10_4b,3.954407768748211,21.82303562222335,0.0,0.0,0.0,9.2375,33.07039855255293,0.19,3.70875,2.767,19.152108116838715,0.087,9.857750666939165,1.5028039404942852,10.5,5.6,66.08690616576818,2.6211566591077404,,classic,True,Questionable,QUESTIONABLE,2.588419359701315,2.5902236248873503
00-0035640,DK Metcalf,WR,PIT,5400,44247056,13.8444,13.8444,0.932866549970826,0.8762376237623762,11.316626827502391,CIN,19.47,42.44,2.0,1.0,7.4516,statline_mc+recal_10_4b,4.107043302334368,21.110281104611214,0.0,0.0,0.0,0.0305,0.1846778980980901,0.00175,7.1755,3.9575,38.20701137695561,0.239,9.480168927505373,1.8364578999970185,7.4,,66.45812420752323,2.6345536879983147,,classic,True,,ACTIVE,3.376787594550541,3.436985682004085
00-0037838,Isaiah Likely,TE,NYG,4700,44247366,13.015,13.015,0.9082148879788002,0.954995499549955,11.288428789963252,TEN,21.22,39.56,2.0,1.0,7.0724,statline_mc+recal_10_4b,2.429454698127102,23.36224799341808,0.0,0.0,0.0,0.0,0.0,0.0,7.391,5.03475,43.61712399212728,0.40325,12.106712399212729,-0.8182836092494767,18.1,4.6,73.62909226190476,11.215526193275556,,classic,True,,ACTIVE,3.163403781779374,3.27964877830782
00-0041438,Carnell Tate,WR,TEN,5000,44247064,12.8868,12.8868,1.0603650912728184,0.8249324932493249,11.272447958132716,NYG,18.33,39.56,2.0,1.0,7.3034,statline_mc+recal_10_4b,4.522622109778767,21.55993664803316,0.0,0.0,0.0,0.0355,0.157958470557767,0.0005,5.793,3.55525,36.29662106892904,0.22375,8.777707953948681,2.494740004184034,6.8,,61.484738218512256,2.7523086922025355,,classic,True,,ACTIVE,2.5202868508544056,2.5652160754525393
00-0034827,DJ Moore,WR,BUF,5800,44247046,7.9725,7.9725,1.0923730932733182,1.2911791179117913,11.244763546208548,LAC,28.69,50.11,2.0,1.0,8.2543,statline_mc+recal_10_4b,2.60989645589175,24.790572790778533,0.0,0.0,0.0,0.431,3.9244259782891513,0.01925,4.05825,2.46875,48.87755529451247,0.2985,10.06719812728016,1.1775654189283866,12.0,,88.20239856297549,3.080471732730709,,classic,True,Questionable,QUESTIONABLE,12.133858934762063,12.350169579376653
00-0023459,Aaron Rodgers,QB,PIT,5000,44246766,13.4186,13.4186,0.9467460681020002,0.8762376237623762,11.131689585383594,CIN,19.47,42.44,2.0,1.0,7.5684,statline_mc+recal_10_4b,3.7699219459105433,20.093772769900102,35.4465,171.30451130069454,0.9445,1.5625,5.12263241838551,0.05475,0.0,0.0,0.0,0.0,10.842443693866334,0.2892458915172593,9.3,,56.47066056295398,0.4378702601892303,,classic,True,,ACTIVE,1.1537522534278486,1.1677167647382318
00-0040676,Cam Ward,QB,TEN,5100,44246764,12.5912,12.5912,1.0710520690181706,0.8249324932493249,11.124859402146058,NYG,18.33,39.56,2.0,1.0,7.5194,statline_mc+recal_10_4b,4.0920394773326905,19.851062089301607,24.35625,139.89726871638007,0.77975,3.22625,11.622790654557518,0.1565,0.0,0.0,0.0,0.0,10.225419814110955,0.8994395880351025,15.9,,50.25868265738499,0.5231827716516326,,classic,True,,ACTIVE,0.7403048282220094,0.7492651532104313
00-0034383,Dalton Schultz,TE,HOU,4200,44247372,9.2998,9.2998,1.1510479402553602,1.018901890189019,10.906876153550972,IND,22.64,42.61,2.0,1.0,7.5406,statline_mc+recal_10_4b,0.0,27.110014703118388,0.0,0.0,0.0,0.0,0.0,0.0,7.69975,5.30175,65.98625310630098,0.45175,15.167875310630098,-4.260999157079127,18.3,8.8,83.08965773809524,14.981403661245368,,classic,True,,ACTIVE,5.518755850961819,5.721552521570698
00-0040128,Tyler Warren,TE,IND,5300,44247364,12.6234,12.6234,0.9518991407692926,0.8987398739873987,10.799441202614869,HOU,19.97,42.61,2.0,1.0,6.2576,statline_mc+recal_10_4b,4.329952602145687,19.491466447546337,0.0,0.0,0.0,0.0,0.0,0.0,5.45625,3.71425,28.11904567126619,0.3145,8.53515456712662,2.264286635488247,12.4,,74.11644345238096,2.3120159042781174,,classic,True,,ACTIVE,3.255403760436663,3.375029462666111
00-0039910,Jayden Daniels,QB,WAS,6000,44246756,17.4529,17.4529,0.826153611238357,0.7452745274527453,0.0,SEA,16.56,40.17,2.0,1.0,7.2108,statline_mc+recal_10_4b,6.041232619200689,16.91539113463657,17.46475,63.63398064877242,0.515,4.17175,13.543461644878438,0.1005,0.0,0.0,0.0,0.0,5.9699553904387415,4.775964312350993,16.2,,17.779396186440678,0.0,,classic,True,Out,OUT,0.8242499098565281,0.0
00-0037240,Jameson Williams,WR,DET,5400,44247058,9.2096,9.2096,0.9563390847711928,1.2178217821782178,10.725929904550526,NYJ,27.06,47.5,2.0,1.0,8.0067,statline_mc+recal_10_4b,2.861547592316172,22.69031528247576,0.0,0.0,0.0,0.03525,0.2793357127835057,0.00125,5.378,3.108,46.252246399809074,0.26175,9.674658211259258,1.0512716932912678,6.9,4.2,84.16548895815723,5.589165166675821,,classic,True,,ACTIVE,9.569055750750948,9.73964357684376
