player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0031610,Darren Waller,TE,CAR,5200,134515-25011,4.125,4.125,1.0,1.004027601746233,4.141598538415233,CLE,22.28,42.11,2.0,1.0,4.4604,statline_mc+recal_10_4b,0.2578976261776853,10.2742618085952,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1.93125,21.149735384152343,0.1815,4.141598538415233,0.0,10.300000190734863,73.602976927157,3.3599246306909376,,classic,True
00-0032268,Marcus Mariota,QB,WAS,6700,134515-29358,5.585,5.585,1.0,0.7372482748908605,4.117550832121373,SEA,16.36,40.17,1.0,1.0,6.567,statline_mc+recal_10_4b,0.8569767318497357,8.88900313515812,11.7955,61.19840095081244,0.41375,0.79275,2.4636479408887517,0.0225,0.0,0.0,0.0,0.0,4.117550832121373,0.0,8.739999771118164,45.05079070823244,0.490012756877121,,classic,True
00-0033908,Cooper Kupp,WR,SEA,5200,134515-79970,3.8227,3.8227,1.0,1.0729756372341925,4.1016195067440595,WAS,23.81,40.17,2.0,1.0,5.2367,statline_mc+recal_10_4b,0.1850573818271453,10.388865429669139,0.0,0.0,0.0,0.041,0.21675098167176435,0.0005,2.70825,1.7015,24.111944085768826,0.1395,4.1016195067440595,0.0,3.75,62.42226432724253,2.4943856669611386,,classic,True
00-0039299,George Holani,RB,SEA,5100,134515-114231,3.7711,3.7711,1.0,1.0729756372341925,4.046346316967301,WAS,23.81,40.17,2.0,1.0,5.3676,statline_mc+recal_10_4b,0.44886859666954065,10.063003637081906,0.0,0.0,0.0,4.6305,19.796665765665878,0.125,1.19325,0.8745,7.129297404007135,0.036,4.046346316967301,0.0,2.450000047683716,59.97209821428572,1.4366396706075375,,classic,True
00-0038608,Kayshon Boutte,WR,HOU,5500,134515-119653,3.9797,3.9797,1.0,0.9941135051401212,3.9563199041184665,IND,22.06,42.56,2.0,1.0,5.1343,statline_mc+recal_10_4b,0.3302881964257219,9.828211801910998,0.0,0.0,0.0,0.058,0.3826910512757372,0.00175,2.9955,1.82125,22.36925798990893,0.13075,3.9563199041184665,0.0,3.900000095367432,64.85893376245848,2.878806991910539,,classic,True
00-0038728,Jared Wayne,WR,HOU,4800,134515-112101,3.9745,3.9745,1.0,0.9941135051401212,3.9511138463524067,IND,22.06,42.56,2.0,1.0,5.1399,statline_mc+recal_10_4b,0.22974852626680506,9.794315743540377,0.0,0.0,0.0,0.03,0.14542219954439942,0.001,2.99925,1.74,22.90571626397967,0.13125,3.9511138463524067,0.0,3.0,62.56242213455149,2.515035830371012,,classic,True
00-0040189,Oronde Gadsden II,TE,LAC,5000,134515-158438,4.0028,4.0028,1.0,0.9661737783410789,3.867420922851903,BUF,21.44,50.17,2.0,1.0,4.2899,statline_mc+recal_10_4b,0.22048685778989016,9.37917542197141,0.0,0.0,0.0,0.0,0.0,0.0,2.676,1.88175,19.97545922851903,0.159,3.867420922851903,0.0,6.5,78.62126502828853,4.51367627520162,,classic,True
00-0039342,Xavier Legette,WR,CAR,4800,134515-114198,3.8135,3.8135,1.0,1.004027601746233,3.828815659484632,CLE,22.28,42.11,2.0,1.0,5.1683,statline_mc+recal_10_4b,0.10339077750173324,9.722259177407695,0.0,0.0,0.0,0.03825,0.20269049097594438,0.002,2.70825,1.5695,22.53296610387038,0.1295,3.828815659484632,0.0,3.700000047683716,59.903057516611284,2.1508300497792083,,classic,True
00-0038117,Wan'Dale Robinson,WR,TEN,5100,134515-103539,4.7347,4.7347,1.0,0.8034924658498803,3.8042899629539084,NYG,17.83,38.33,2.0,1.0,4.9648,statline_mc+recal_10_4b,0.507480205772132,9.111776634466455,0.0,0.0,0.0,0.05,0.22312857343783274,0.0025,3.30975,2.15975,20.13102105610125,0.11625,3.8042899629539084,0.0,3.849999904632568,46.5530263704319,0.9807456664831391,,classic,True
00-0034960,Jakobi Meyers,WR,JAX,5200,134515-63634,3.4413,3.4413,1.0,1.099112801013942,3.7824097210471135,NE,24.39,45.83,2.0,1.0,5.1244,statline_mc+recal_10_4b,0.002535679961376082,9.705882124851758,0.0,0.0,0.0,0.30375,1.9333039644885943,0.01025,2.1835,1.39325,20.734543245982543,0.1295,3.7824097210471135,0.0,7.25,68.82591881229237,3.6354323005464715,,classic,True
00-0041032,Kenyon Sadiq,TE,NYJ,4700,134515-184873,4.0747,4.0747,1.0,0.9224616251232222,3.7587698289619493,DET,20.47,47.5,2.0,1.0,4.1391,statline_mc+recal_10_4b,0.4912694945145313,9.077189253865745,0.0,0.0,0.0,0.0,0.0,0.0,2.953,2.02325,19.016448289619497,0.14575,3.7587698289619493,0.0,6.300000190734863,71.5445986562942,2.9767659741042314,,classic,True
00-0040584,Gunnar Helm,TE,TEN,4700,134515-152148,4.6569,4.6569,1.0,0.8034924658498803,3.7417482738216266,NYG,17.83,38.33,2.0,1.0,4.1257,statline_mc+recal_10_4b,0.5443865551788808,9.0342669988538,0.0,0.0,0.0,0.0,0.0,0.0,3.32675,2.29825,18.30623273821627,0.133,3.7417482738216266,0.0,3.549999952316284,55.66395199787836,1.1696233592767,,classic,True
00-0040170,Elic Ayomanor,WR,TEN,4900,134515-172861,4.633,4.633,1.0,0.8034924658498803,3.7225879858695445,NYG,17.83,38.33,2.0,1.0,4.9909,statline_mc+recal_10_4b,0.35369958006578517,9.48685769543501,0.0,0.0,0.0,0.033,0.17409541964698763,0.002,3.0725,1.813,20.346784439048452,0.129,3.7225879858695445,0.0,7.75,45.53558450996678,0.923770482572077,,classic,True
00-0037005,Tommy Tremble,TE,CAR,4500,134515-91101,3.6943,3.6943,1.0,1.004027601746233,3.709210387078451,CLE,22.28,42.11,2.0,1.0,4.1814,statline_mc+recal_10_4b,0.24830582779691243,9.222214785073644,0.0,0.0,0.0,0.0,0.0,0.0,2.79425,1.81425,19.27085387078451,0.149,3.709210387078451,0.0,2.450000047683716,68.35545217468174,2.467586668609876,,classic,True
00-0041489,Germie Bernard,WR,PIT,5300,134515-167636,4.2011,4.2011,1.0,0.8773975496408957,3.685998339074442,CIN,19.47,42.44,1.0,0.5,4.9789,statline_mc+recal_10_4b,0.2231711638293,9.351742681660774,0.0,0.0,0.0,0.09225,0.44024655329372064,0.002,3.01725,1.81975,19.960986837450694,0.124,3.685998339074442,0.0,5.5,35.834672186461795,0.5220804756537275,,classic,True
00-0038611,Chris Rodriguez Jr.,RB,JAX,5200,134515-87127,3.3371,3.3371,1.0,1.099112801013942,3.6678285308703793,NE,24.39,45.83,2.0,1.0,5.4903,statline_mc+recal_10_4b,0.2617592959118402,9.242485531442966,0.0,0.0,0.0,5.00475,21.672969754359286,0.14275,0.566,0.42375,3.8015655543445046,0.0185,3.6678285308703793,0.0,1.7999999523162842,67.42107780612244,2.827765397071323,,classic,True
00-0041040,Antonio Williams,WR,WAS,5200,134515-166323,4.78,4.78,1.0,0.7372482748908605,3.5240243541212157,SEA,16.36,40.17,2.0,1.0,4.8417,statline_mc+recal_10_4b,0.25572321140009396,8.843075127378551,0.0,0.0,0.0,0.04125,0.13611616173199073,0.00075,2.96625,1.95025,18.847877379480163,0.11075,3.5240243541212157,0.0,9.149999618530272,45.25033741694352,0.9083996314659858,,classic,True
00-0033526,Samaje Perine,RB,CIN,4800,134515-52451,3.3997,3.3997,1.0,1.0351218138290383,3.519112250343077,PIT,22.97,42.44,2.0,1.0,5.2483,statline_mc+recal_10_4b,0.27774220099791613,8.977628880368929,0.0,0.0,0.0,2.94025,12.832957910354217,0.08675,1.39775,1.105,9.338164593076552,0.046,3.519112250343077,0.0,4.599999904632568,59.982461734693885,1.4379938215465509,,classic,True
00-0035689,Dawson Knox,TE,BUF,4700,134515-64585,2.7036,2.7036,1.0,1.2942402478524153,3.499114065038325,LAC,28.72,50.17,2.0,1.0,4.3886,statline_mc+recal_10_4b,0.0,8.960071860274992,0.0,0.0,0.0,0.0,0.0,0.0,2.024,1.387,18.206140650383254,0.16775,3.499114065038325,0.0,4.349999904632568,84.70175477369165,6.454566259056249,,classic,True
00-0036407,Jerry Jeudy,WR,CLE,5200,134515-90561,3.8104,3.8104,1.0,0.8936206168145332,3.4050423246106365,CAR,19.83,42.11,2.0,1.0,4.9334,statline_mc+recal_10_4b,0.10130218654216662,8.728067328437067,0.0,0.0,0.0,0.054,0.31547937989769576,0.00125,2.74475,1.60825,18.828693866208674,0.116,3.4050423246106365,0.0,1.7999999523162842,51.053389742524914,1.2779856721027443,,classic,True
00-0036309,Darnell Mooney,WR,NYG,5300,134515-69777,3.6578,3.6578,1.0,0.923813547387692,3.3790893272395213,TEN,20.5,38.33,2.0,1.0,4.9111,statline_mc+recal_10_4b,0.01031665126607611,8.449688900569592,0.0,0.0,0.0,0.053,0.25498587194421884,0.0015,2.52575,1.60275,19.47715740045099,0.1025,3.3790893272395213,0.0,4.75,50.868848629568106,1.2641877045309078,,classic,True
00-0037252,Greg Dulcich,TE,MIA,4600,134515-91931,4.2437,4.2437,1.0,0.7899732432051825,3.3523981092062787,KC,17.53,45.89,2.0,1.0,3.9664,statline_mc+recal_10_4b,0.3013450258882492,8.336899519849139,0.0,0.0,0.0,0.0,0.0,0.0,2.92925,1.997,16.613981092062783,0.1205,3.3523981092062787,0.0,2.75,62.35579473125883,1.733807036172148,,classic,True
00-0036626,Dyami Brown,WR,WAS,4700,134515-93538,4.4087,4.4087,1.0,0.7372482748908605,3.2502744812257807,SEA,16.36,40.17,2.0,1.0,4.6648,statline_mc+recal_10_4b,0.34915621973614813,8.218221019985869,0.0,0.0,0.0,0.0215,0.09293948907291161,0.0005,3.2765,1.94825,16.298555323184893,0.1095,3.2502744812257807,0.0,1.0499999523162842,42.13987230066445,0.7565100880367146,,classic,True
00-0039847,Theo Johnson,TE,NYG,4900,134515-128810,3.1938,3.1938,1.0,0.923813547387692,2.9505007679888937,TEN,20.5,38.33,2.0,1.0,3.7512,statline_mc+recal_10_4b,0.03380460474849374,7.7671117887205465,0.0,0.0,0.0,0.0,0.0,0.0,2.4825,1.51875,15.091257679888935,0.11775,2.9505007679888937,0.0,0.699999988079071,60.27277448727016,1.5338623820579413,,classic,True
00-0035537,Ty Johnson,RB,BUF,5000,134515-63050,2.2698,2.2698,1.0,1.2942402478524153,2.9376649731161866,LAC,28.72,50.17,0.0,0.0,4.9758,statline_mc+recal_10_4b,0.11641509140557967,7.838797764676447,0.0,0.0,0.0,2.22975,12.243598539418926,0.08325,0.925,0.70375,6.959301191742936,0.0325,2.9376649731161866,0.0,5.194117826573989,25.494977678571427,0.0625382530569358,,classic,True
00-0038454,Keaton Mitchell,RB,LAC,4700,134515-134023,2.9911,2.9911,1.0,0.9661737783410789,2.88997029739122,BUF,21.44,50.17,2.0,1.0,4.9414,statline_mc+recal_10_4b,0.17692962493237097,7.944463191725397,0.0,0.0,0.0,3.3575,13.636210923498588,0.094,0.8575,0.64975,5.249742050413611,0.02475,2.88997029739122,0.0,2.650000095367432,62.32302295918367,1.7789570326543251,,classic,True
00-0032104,Ameer Abdullah,RB,JAX,4200,134515-27229,2.5701,2.5701,1.0,1.099112801013942,2.8248084120828816,NE,24.39,45.83,2.0,1.0,4.8843,statline_mc+recal_10_4b,0.14249301231549166,7.710285065153283,0.0,0.0,0.0,2.441,12.06484708387213,0.07875,0.97125,0.743,6.228237036956683,0.03125,2.8248084120828816,0.0,2.75,60.635363520408156,1.525929405301268,,classic,True
00-0040466,Raheim Sanders,RB,CLE,4700,134515-151806,3.1532,3.1532,1.0,0.8936206168145332,2.8178054220061224,CAR,19.83,42.11,2.0,1.0,4.9179,statline_mc+recal_10_4b,0.1761584059614424,7.248661462121265,0.0,0.0,0.0,1.84975,6.774924632615089,0.04625,1.7215,1.347,9.323129587446138,0.04925,2.8178054220061224,0.0,2.8499999046325684,46.57605229591836,0.42506400061849536,,classic,True
00-0039793,AJ Barner,TE,SEA,4800,134515-137953,2.5386,2.5386,1.0,1.0729756372341925,2.723857595652045,WAS,23.81,40.17,2.0,1.0,3.7779,statline_mc+recal_10_4b,0.0,7.618079998593352,0.0,0.0,0.0,0.0,0.0,0.0,1.85825,1.285,14.198575956520449,0.11425,2.723857595652045,0.0,4.849999904632568,67.82924107142857,2.3923760169515593,,classic,True
00-0038046,Charlie Kolar,TE,LAC,4200,134515-85635,2.5731,2.5731,1.0,0.9661737783410789,2.4860892882510353,BUF,21.44,50.17,2.0,1.0,3.664,statline_mc+recal_10_4b,0.0,6.970292236258119,0.0,0.0,0.0,0.0,0.0,0.0,1.8215,1.2455,13.073392882510355,0.095,2.4860892882510353,0.0,3.5999999046325684,66.54205710749646,2.217921104409429,,classic,True
00-0034837,Calvin Ridley,WR,TEN,5000,134515-64555,3.0018,3.0018,1.0,0.8034924658498803,2.411884028922859,NYG,17.83,38.33,1.0,0.5,4.3407,statline_mc+recal_10_4b,0.0,6.7738140610605,0.0,0.0,0.0,0.08225,0.33718165734697564,0.002,1.957,1.26325,13.275408631881612,0.0715,2.411884028922859,0.0,4.5,29.284484660506642,0.3551416043140252,,classic,True
00-0032951,Laquon Treadwell,WR,IND,4500,134515-41806,2.576,2.576,1.0,0.923813547387692,2.3797087795579133,HOU,20.5,42.56,2.0,1.0,4.4537,statline_mc+recal_10_4b,0.0,6.902504768575594,0.0,0.0,0.0,0.01575,0.06948553267300224,0.00025,1.712,1.0725,13.76010226290613,0.079,2.3797087795579133,0.0,3.799999952316284,51.98829422757475,1.3502361811908574,,classic,True
00-0038710,Blake Whiteheart,TE,CLE,4400,134515-87634,2.5789,2.5789,1.0,0.8936206168145332,2.3045600314957952,CAR,19.83,42.11,2.0,1.0,3.4565,statline_mc+recal_10_4b,0.0,6.845658426584099,0.0,0.0,0.0,0.0,0.0,0.0,1.7715,1.17175,11.491850314957953,0.097,2.3045600314957952,0.0,5.050000190734863,54.92369828500708,1.1197858322141097,,classic,True
00-0038558,Darnell Washington,TE,PIT,4600,134515-133477,2.5931,2.5931,1.0,0.8773975496408957,2.2751710170567083,CIN,19.47,42.44,2.0,1.0,3.4001,statline_mc+recal_10_4b,0.0,6.342126473058861,0.0,0.0,0.0,0.0,0.0,0.0,1.862,1.25525,11.920460170567079,0.08,2.2751710170567083,0.0,2.0,56.565262553041016,1.233308073450791,,classic,True
00-0039814,Erick All Jr.,TE,CIN,4600,134515-103378,2.1891,2.1891,1.0,1.0351218138290383,2.2660192259927654,PIT,22.97,42.44,1.0,0.5,3.5684,statline_mc+recal_10_4b,0.0,6.780148471904232,0.0,0.0,0.0,0.0,0.0,0.0,1.632,1.08675,11.861442259927651,0.09225,2.2660192259927654,0.0,1.5,44.732996486032526,0.6148877173775436,,classic,True
00-0036637,Noah Gray,TE,KC,4800,134515-93143,1.7645,1.7645,1.0,1.2780171806787777,2.2550039767359507,MIA,28.36,45.89,2.0,1.0,3.7393,statline_mc+recal_10_4b,0.0,6.962503620885668,0.0,0.0,0.0,0.0,0.0,0.0,1.35575,0.88325,12.458789767359507,0.09675,2.2550039767359507,0.0,0.5,76.6536642503536,4.020357133498506,,classic,True
00-0040691,Jaxson Dart,QB,NYG,7900,134515-151966,2.3388,2.3388,1.0,0.923813547387692,2.160589337535886,TEN,20.5,38.33,2.0,1.0,6.7301,statline_mc+recal_10_4b,-1.0855253074797406,7.3192674047932105,0.0,0.0,0.0,4.2445,17.805893375358856,0.154,0.0,0.0,0.0,0.0,2.160589337535886,0.0,13.699999809265137,55.55302285108959,1.0375224225673223,,classic,True
00-0036265,AJ Dillon,RB,CAR,4500,134515-93107,2.1511,2.1511,1.0,1.004027601746233,2.1597848751391173,CLE,22.28,42.11,2.0,1.0,4.801,statline_mc+recal_10_4b,0.07309078088458225,6.470080194218729,0.0,0.0,0.0,3.387,14.078426790681654,0.09675,0.19625,0.1505,1.0969219607095215,0.00425,2.1597848751391173,0.0,1.25,52.366868622448976,0.7195871142867791,,classic,True
00-0034981,Foster Moreau,TE,HOU,4300,134515-60712,2.1483,2.1483,1.0,0.9941135051401212,2.1356243599277445,IND,22.06,42.56,2.0,1.0,3.5011,statline_mc+recal_10_4b,0.0,6.623589590301944,0.0,0.0,0.0,0.0,0.0,0.0,1.438,0.9975,11.573743599277442,0.082,2.1356243599277445,0.0,3.450000047683716,62.40181886492221,1.7385073350878433,,classic,True
00-0038619,Andrei Iosivas,WR,CIN,4700,134515-185593,2.0306,2.0306,1.0,1.0351218138290383,2.101961550492237,PIT,22.97,42.44,2.0,1.0,4.3574,statline_mc+recal_10_4b,0.0,5.900487843797349,0.0,0.0,0.0,0.0315,0.32470883251713223,0.00125,1.55325,0.963,11.789906672405237,0.0685,2.101961550492237,0.0,1.7000000476837158,57.30092400332225,1.8455681307660776,,classic,True
00-0040736,Mason Taylor,TE,NYJ,4400,134515-168054,2.2531,2.2531,1.0,0.9224616251232222,2.078441049812579,DET,20.47,47.5,1.0,0.5,3.4461,statline_mc+recal_10_4b,0.0,5.617919856271944,0.0,0.0,0.0,0.0,0.0,0.0,1.6945,1.13925,10.518160498125791,0.07875,2.078441049812579,0.0,0.800000011920929,42.043841716760966,0.5249243217245717,,classic,True
00-0041525,Chris Bell,WR,MIA,4700,134515-170825,2.6007,2.6007,1.0,0.7899732432051825,2.0545207106482963,KC,17.53,45.89,2.0,1.0,4.1187,statline_mc+recal_10_4b,0.0,5.50576999931439,0.0,0.0,0.0,0.025,0.17261978335834965,0.0005,1.83575,1.0675,11.135087323124614,0.0665,2.0545207106482963,0.0,1.5,49.7780834717608,1.1856215226509685,,classic,True
00-0035676,A.J. Brown,WR,NE,4000,134515-72846,2.1075,2.1075,1.0,0.9661737783410789,2.036194489590018,JAX,21.44,45.83,1.0,0.5,4.21,statline_mc+recal_10_4b,0.0,6.179132165614265,0.0,0.0,0.0,0.02825,0.17798320164050868,0.00075,1.5015,0.95275,11.685211694259669,0.06325,2.036194489590018,0.0,4.099999904632568,41.037242395141206,0.7089998291834165,,classic,True
00-0039364,Sione Vaki,RB,DET,4500,134515-168076,1.6654,1.6654,1.0,1.2180819602872837,2.02863545306843,NYJ,27.03,47.5,2.0,1.0,4.4505,statline_mc+recal_10_4b,0.0,5.978710472247799,0.0,0.0,0.0,1.2695,6.5555472282911955,0.04425,0.8445,0.64825,6.349557302393105,0.028,2.02863545306843,0.0,2.400000095367432,64.58545918367346,2.1851910816350353,,classic,True
00-0037809,Chig Okonkwo,TE,WAS,4800,134515-88297,2.6637,2.6637,1.0,0.7372482748908605,1.9638262316681858,SEA,16.36,40.17,1.0,0.5,3.1853,statline_mc+recal_10_4b,0.0,5.144957363436723,0.0,0.0,0.0,0.0,0.0,0.0,1.80475,1.1935,9.520762316681857,0.072,1.9638262316681858,0.0,2.5999999046325684,32.291898260696605,0.295778354183147,,classic,True
00-0040081,Jake Briningstool,TE,KC,4500,134515-152526,1.535,1.535,1.0,1.2780171806787777,1.9617934447805145,MIA,28.36,45.89,1.0,0.5,3.4759,statline_mc+recal_10_4b,0.0,5.92066509183916,0.0,0.0,0.0,0.0,0.0,0.0,1.15475,0.78275,10.979184447805146,0.0805,1.9617934447805145,0.0,1.399999976158142,49.06795604225601,0.7934871126775251,,classic,True
00-0037805,Jeremy Ruckert,TE,NYJ,4200,134515-87815,2.1126,2.1126,1.0,0.9224616251232222,1.948817860982363,DET,20.47,47.5,2.0,1.0,3.2335,statline_mc+recal_10_4b,0.0,5.77592925823784,0.0,0.0,0.0,0.0,0.0,0.0,1.50375,1.03125,9.656928609823634,0.0795,1.948817860982363,0.0,1.2000000476837158,56.8416283592645,1.2535215895938099,,classic,True
00-0035631,Drew Sample,TE,CIN,4400,134515-56711,1.8496,1.8496,1.0,1.0351218138290383,1.9145634529677038,PIT,22.97,42.44,1.0,0.5,3.3182,statline_mc+recal_10_4b,0.0,5.467533053438643,0.0,0.0,0.0,0.0,0.0,0.0,1.36575,0.94375,10.261884529677037,0.07125,1.9145634529677038,0.0,3.400000095367432,41.558491535537485,0.5101496389789977,,classic,True
00-0040890,Cyrus Allen,WR,KC,4800,134515-169046,1.4854,1.4854,1.0,1.2780171806787777,1.8983912767639204,MIA,28.36,45.89,1.0,0.5,4.2633,statline_mc+recal_10_4b,0.0,5.919834401117007,0.0,0.0,0.0,0.04225,0.28053161905537843,0.00325,1.14725,0.6805,11.020881148583825,0.069,1.8983912767639204,0.0,0.0,44.796362385797345,0.8844623895059145,,classic,True
00-0040646,Jalen Royals,WR,KC,4600,134515-176467,1.4769,1.4769,1.0,1.2780171806787777,1.8874709337014073,MIA,28.36,45.89,2.0,1.0,4.261,statline_mc+recal_10_4b,0.0,6.04417719035012,0.0,0.0,0.0,0.022,0.17662472855007522,0.001,1.12275,0.71875,10.359334608463998,0.07975,1.8874709337014073,0.0,3.799999952316284,65.0859115448505,2.917501512686335,,classic,True
00-0041125,Seth McGowan,RB,IND,5300,134515-120085,2.0315,2.0315,1.0,0.923813547387692,1.8767330413769192,HOU,20.5,42.56,2.0,1.0,4.349,statline_mc+recal_10_4b,0.025968889071355278,5.540328095692766,0.0,0.0,0.0,2.11025,7.6752014733815175,0.061,0.69325,0.52125,3.8808789403876722,0.02075,1.8767330413769192,0.0,0.25,53.17362882653061,0.7743464876465279,,classic,True
00-0041395,Eli Raridon,TE,NE,4300,134515-176734,1.8871,1.8871,1.0,0.9661737783410789,1.8232352753103633,JAX,21.44,45.83,2.0,1.0,3.3036,statline_mc+recal_10_4b,0.0,5.34852675492707,0.0,0.0,0.0,0.0,0.0,0.0,1.2595,0.87825,9.391102753103631,0.07625,1.8232352753103633,0.0,5.099999904632568,58.36959644625177,1.3714071611325238,,classic,True
00-0040187,Mitchell Evans,TE,CAR,4200,134515-154124,1.7886,1.7886,1.0,1.004027601746233,1.795826153273984,CLE,22.28,42.11,2.0,1.0,3.2567,statline_mc+recal_10_4b,0.0,4.804757649615,0.0,0.0,0.0,0.0,0.0,0.0,1.30425,0.8615,9.580761532739842,0.06975,1.795826153273984,0.0,1.600000023841858,53.900006630127294,1.0543455994761832,,classic,True
00-0040131,Kyle Williams,WR,NE,4600,134515-136538,1.8129,1.8129,1.0,0.9661737783410789,1.7515287503942292,JAX,21.44,45.83,2.0,1.0,4.0638,statline_mc+recal_10_4b,0.0,4.7492372987755,0.0,0.0,0.0,0.01775,0.06312540223999422,0.00025,1.3025,0.7935,9.824662101702296,0.062,1.7515287503942292,0.0,0.75,54.5749844269103,1.5721400387262598,,classic,True
00-0041550,Brenen Thompson,WR,LAC,4200,134515-174329,1.796,1.796,1.0,0.9661737783410789,1.7352371171940881,BUF,21.44,50.17,1.0,0.5,3.9866,statline_mc+recal_10_4b,0.0,4.4672023184904965,0.0,0.0,0.0,0.028,0.14886037171658545,0.00075,1.33675,0.80275,9.744760800224295,0.05775,1.7352371171940881,0.0,1.7999999523162842,38.088760122508305,0.5961040020475361,,classic,True
00-0041503,Nate Boerkircher,TE,JAX,4300,134515-129422,1.5411,1.5411,1.0,1.099112801013942,1.6937919092947937,NE,24.39,45.83,1.0,0.5,3.292,statline_mc+recal_10_4b,0.0,4.7708482402701184,0.0,0.0,0.0,0.0,0.0,0.0,1.12125,0.7485,9.155419092947936,0.06925,1.6937919092947937,0.0,1.399999976158142,42.70093291416195,0.5456111412397627,,classic,True
00-0036590,Quintin Morris,TE,JAX,4100,134515-90123,1.5047,1.5047,1.0,1.099112801013942,1.6538803740140846,NE,24.39,45.83,2.0,1.0,3.2794,statline_mc+recal_10_4b,0.0,4.742523744151431,0.0,0.0,0.0,0.0,0.0,0.0,1.11525,0.73725,8.717553740140843,0.07025,1.6538803740140846,0.0,0.6000000238418579,58.70618590876945,1.3988307621371745,,classic,True
00-0041100,Josh Cameron,WR,JAX,4300,134515-158529,1.4507,1.4507,1.0,1.099112801013942,1.5944426783351786,NE,24.39,45.83,2.0,1.0,4.2673,statline_mc+recal_10_4b,0.0,4.191957157264783,0.0,0.0,0.0,0.01575,0.12846488352101726,0.0005,0.98725,0.61225,9.084711899830767,0.06175,1.5944426783351786,0.0,4.5,58.331732765780735,1.960938077281497,,classic,True
00-0041524,Will Kacmarek,TE,MIA,4300,134515-157490,1.9711,1.9711,1.0,0.7899732432051825,1.5570860910199817,KC,17.53,45.89,2.0,1.0,3.0096,statline_mc+recal_10_4b,0.0,3.8831521994837837,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.8875,7.6733609101998175,0.0595,1.5570860910199817,0.0,0.449999988079071,49.73203235502121,0.82509671621394,,classic,True
00-0040556,Corey Kiner,RB,NE,4300,134515-151740,1.5841,1.5841,1.0,0.9661737783410789,1.5305540620106104,JAX,21.44,45.83,2.0,1.0,4.1572,statline_mc+recal_10_4b,0.010189341547499824,4.187452909083062,0.0,0.0,0.0,2.52025,9.24235085810283,0.0635,0.235,0.179,1.318189762003275,0.00525,1.5305540620106104,0.0,0.550000011920929,50.377072704081634,0.600514661741077,,classic,True
00-0038824,Ryan Miller,TE,MIA,4200,134515-95370,1.9047,1.9047,1.0,0.7899732432051825,1.5046333745747595,KC,17.53,45.89,1.0,0.5,3.0459,statline_mc+recal_10_4b,0.0,3.818489125290366,0.0,0.0,0.0,0.0,0.0,0.0,1.11525,0.70625,8.405083745747593,0.05375,1.5046333745747595,0.0,14.199999809265137,31.530755503005658,0.2828275271062057,,classic,True
00-0040785,Dohnte Meyers,WR,CIN,4100,134515-241064,1.4501,1.4501,1.0,1.0351218138290383,1.5010599492055745,PIT,22.97,42.44,2.0,1.0,4.1175,statline_mc+recal_10_4b,0.0,4.009008045706582,0.0,0.0,0.0,0.28775,2.0915870703001356,0.0135,0.846,0.5155,7.046512421755605,0.043,1.5010599492055745,0.0,1.649999976158142,51.952086794019934,1.3473634423025453,,classic,True
00-0040739,Elijah Arroyo,TE,SEA,4300,134515-152258,1.3928,1.3928,1.0,1.0729756372341925,1.4943938473915381,WAS,23.81,40.17,1.0,0.5,3.0679,statline_mc+recal_10_4b,0.0,3.997756959024899,0.0,0.0,0.0,0.0,0.0,0.0,1.01475,0.694,8.003938473915381,0.06,1.4943938473915381,0.0,2.200000047683716,36.2946387133133,0.374303022944047,,classic,True
00-0041436,DJ Herman,RB,MIA,4000,134515-159649,1.8889,1.8889,1.0,0.7899732432051825,1.4921979682771138,KC,17.53,45.89,1.0,0.5,3.9702,statline_mc+recal_10_4b,0.0,3.397221591138831,0.0,0.0,0.0,0.70525,2.3715713379090597,0.01425,1.19025,0.871,5.570408344862081,0.03225,1.4921979682771138,0.0,2.299999952316284,35.53758769132653,0.1558264620110751,,classic,True
00-0041096,Kaytron Allen,RB,WAS,4500,134515-166896,2.0231,2.0231,1.0,0.7372482748908605,1.4915636871046585,SEA,16.36,40.17,2.0,1.0,4.2311,statline_mc+recal_10_4b,0.026271482281374034,4.132575303604413,0.0,0.0,0.0,2.96625,9.961828749811861,0.06375,0.1635,0.1195,0.6463081212347246,0.00375,1.4915636871046585,0.0,2.0,35.68638392857143,0.15794863665294326,,classic,True
00-0038573,Derius Davis,WR,LAC,4200,134515-94621,1.4929,1.4929,1.0,0.9661737783410789,1.4423776812052624,BUF,21.44,50.17,2.0,1.0,3.8115,statline_mc+recal_10_4b,0.0,3.6023140235126605,0.0,0.0,0.0,0.0155,0.1589373952478716,0.00075,1.135,0.6605,8.202339416804753,0.0465,1.4423776812052624,0.0,0.0,54.94523463455149,1.606755931984417,,classic,True
