player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_status
00-0037525,Jordan Mason,RB,MIN,5400,44095941,3.7336,3.7336,0.9773539928486292,1.0724572457245725,3.913446289301193,GB,23.83,46.06,16.0,0.8,6.2118,statline_mc+recal_10_4b,0.2103828030319959,10.110528754724704,0.0,0.0,0.0,4.89425,24.228192030674524,0.1695,0.24775,0.194,1.4087708623374064,0.009,55.76366985645933,2.22852659927404,,classic,True,ACTIVE
00-0037256,Rachaad White,RB,WAS,5200,44095947,4.3626,4.3626,1.0360113029154558,0.8613861386138615,3.8931787163536886,PHI,19.14,44.17,17.0,1.0,5.8283,statline_mc+recal_10_4b,0.3238271682225593,9.13986898943418,0.0,0.0,0.0,4.005,15.71939419550788,0.11525,1.13175,0.92825,5.459892968029004,0.021,51.793301435406704,1.5533254208070524,,classic,True,ACTIVE
00-0032268,Marcus Mariota,QB,WAS,4500,44095911,4.9776,4.9776,0.8913906328931228,0.8613861386138615,3.821956250866634,PHI,19.14,44.17,10.0,0.6,6.9365,statline_mc+recal_10_4b,0.6902439024495716,8.469369607208733,8.35175,47.98345609091167,0.29025,1.93625,7.623680072301671,0.053,0.0,0.0,0.0,0.0,32.793487506645405,0.4482399095059589,,classic,True,ACTIVE
00-0035249,Josh Oliver,TE,MIN,2800,44096203,3.7701,3.7701,0.9108235987747952,1.0724572457245725,3.68272375437995,GB,23.83,46.06,12.0,1.0,5.3274,statline_mc+recal_10_4b,0.0,9.576245110799215,0.0,0.0,0.0,0.0,0.0,0.0,1.89575,1.3315,14.059737543799498,0.1535,70.65695656252932,6.818978667909736,,classic,True,ACTIVE
00-0039811,MarShawn Lloyd,RB,GB,4800,44095957,4.0625,4.0625,0.8913768397369797,1.0,3.621199840567465,MIN,22.22,46.06,0.0,0.0,5.6635,statline_mc+recal_10_4b,0.2903831912165058,8.824225534426274,0.0,0.0,0.0,3.98275,15.033567272216544,0.0985,1.0515,0.78325,5.5634311334581055,0.02775,21.107846889952157,0.0954465655327677,,classic,True,ACTIVE
00-0040729,Jack Bech,WR,LV,3600,44096069,3.8137,3.8137,0.9705645898263214,0.9761476147614764,3.613124210343004,MIA,21.69,40.39,14.0,0.8,5.6707,statline_mc+recal_10_4b,0.0,8.617878265613935,0.0,0.0,0.0,0.0,0.0,0.0,2.19425,1.41525,16.30124210343004,0.08575,47.27321229599528,2.993990827893513,,classic,True,ACTIVE
00-0040878,Mike Washington Jr.,RB,LV,4600,44095959,3.2471,3.2471,1.131898595170816,0.9761476147614764,3.5877553398136723,MIA,21.69,40.39,0.0,0.0,5.741,statline_mc+recal_10_4b,0.2222908893920448,8.936652361925022,0.0,0.0,0.0,3.0245,13.830739229334077,0.096,1.00825,0.763,6.439314168802647,0.0325,17.633301435406693,0.0695954226798111,,classic,True,ACTIVE
00-0038046,Charlie Kolar,TE,LAC,2500,44096225,2.1688,2.1688,1.2735605346637373,1.2686768676867688,3.504151364055004,ARI,28.19,47.17,13.0,1.0,5.5718,statline_mc+recal_10_4b,0.0,9.128440645746196,0.0,0.0,0.0,0.0,0.0,0.0,1.34575,0.88475,17.146513640550037,0.14025,76.55291303124119,9.64587800109036,,classic,True,ACTIVE
00-0041104,Demond Claiborne,RB,MIN,4400,44095971,3.263,3.263,0.9773539928486292,1.0724572457245725,3.420198507456638,GB,23.83,46.06,0.0,0.0,5.6052,statline_mc+recal_10_4b,0.2054090017004227,8.350825532263856,0.0,0.0,0.0,2.81475,12.184624365241351,0.08925,1.049,0.79025,6.519860709325031,0.0345,20.578660287081338,0.0909635334323431,,classic,True,ACTIVE
00-0040667,Matthew Golden,WR,GB,4700,44096051,4.4373,4.4373,0.7706412812484694,1.0,3.419575665806936,MIN,22.22,46.06,14.0,1.0,5.5363,statline_mc+recal_10_4b,0.0,8.028696288776723,0.0,0.0,0.0,0.33525,1.822294362027848,0.008,2.2255,1.419,13.728462296041506,0.06025,62.783476437045294,7.455676595550056,,classic,True,ACTIVE
00-0041376,Gregory Desrosiers,RB,LAC,4000,44096003,2.2117,2.2117,1.1940378460178651,1.2686768676867688,3.3504235062502645,ARI,28.19,47.17,0.0,0.0,5.8052,statline_mc+recal_10_4b,0.0197948888219553,8.481202507240175,0.0,0.0,0.0,1.5865,9.674175252012436,0.0715,0.9625,0.7345,9.377559810490208,0.03975,26.544401913875596,0.1564597584765237,,classic,True,ACTIVE
00-0038614,Scott Matlock,RB,LAC,4000,44095999,2.2092,2.2092,1.1940378460178651,1.2686768676867688,0.0,ARI,28.19,47.17,0.0,0.0,5.7035,statline_mc+recal_10_4b,0.0,8.654174832340669,0.0,0.0,0.0,1.5585,10.088802610839563,0.07275,0.965,0.73425,8.554389008732162,0.04725,26.194401913875595,0.1515598597482009,,classic,True,OUT
00-0040464,DJ Uiagalelei,QB,LAC,4000,44095919,2.527,2.527,1.03997979360612,1.2686768676867688,3.3341841813303983,ARI,28.19,47.17,0.0,0.0,6.7662,statline_mc+recal_10_4b,0.6125107763412871,7.309636036323837,4.944,47.01595106466931,0.29675,0.458,2.517961387436256,0.026,0.0,0.0,0.0,0.0,22.656809321283003,0.2173002764699992,,classic,True,ACTIVE
00-0040184,KeAndre Lambert-Smith,WR,LAC,3000,44096115,2.6616,2.6616,0.980121153333867,1.2686768676867688,3.309592193956182,ARI,28.19,47.17,10.0,0.8,5.6212,statline_mc+recal_10_4b,0.0,8.69681925817286,0.0,0.0,0.0,0.0,0.0,0.0,1.88975,1.06575,15.33842193956182,0.11125,66.3977305499115,9.221879660209568,,classic,True,QUESTIONABLE
00-0035125,Alec Ingold,RB,LAC,4000,44096001,2.1705,2.1705,1.1940378460178651,1.2686768676867688,3.287957111408525,ARI,28.19,47.17,0.0,0.0,5.7771,statline_mc+recal_10_4b,0.0469754205671163,8.016016545743835,0.0,0.0,0.0,1.57975,10.089143083440057,0.06825,0.96975,0.7395,8.650428030645202,0.0385,25.844401913875597,0.1468134126663692,,classic,True,ACTIVE
00-0037742,Treylon Burks,WR,WAS,3400,44096077,4.3569,4.3569,0.8700295417269427,0.8613861386138615,0.0,PHI,19.14,44.17,8.0,1.0,5.4433,statline_mc+recal_10_4b,0.0,7.978833926369588,0.0,0.0,0.0,0.0,0.0,0.0,2.4825,1.38475,13.372006597475066,0.08575,52.43576718883136,4.056363660172464,,classic,True,OUT
00-0038393,Dontayvion Wicks,WR,PHI,4100,44096061,2.552,2.552,1.1341729570755004,1.1264626462646266,3.260436972205793,WAS,25.03,44.17,13.0,0.6,5.8037,statline_mc+recal_10_4b,0.0,8.478931201868923,0.0,0.0,0.0,0.049,0.249913333706469,0.0015,1.63375,1.018,15.451956388351467,0.1005,46.22744641803762,2.8153640622264646,,classic,True,ACTIVE
00-0033955,Jeremy McNichols,RB,WAS,4300,44095975,3.6153,3.6153,1.0360113029154558,0.8613861386138615,0.0,PHI,19.14,44.17,16.0,1.0,5.3534,statline_mc+recal_10_4b,0.1459946612560385,7.756125229339249,0.0,0.0,0.0,1.8375,7.567671510075325,0.0475,1.459,1.13175,8.545379427808959,0.0315,41.9933014354067,0.6373023907132184,,classic,True,OUT
00-0039746,Will Shipley,RB,PHI,4100,44095981,2.3691,2.3691,1.1589505966171607,1.1264626462646266,3.092930836704436,WAS,25.03,44.17,14.0,1.0,5.7074,statline_mc+recal_10_4b,0.0,7.875514059792906,0.0,0.0,0.0,0.93275,4.795345723403788,0.034,1.33175,1.00825,10.628962643640572,0.05075,51.732535885167465,1.5447682894317665,,classic,True,ACTIVE
00-0033307,Kendrick Bourne,WR,ARI,3600,44096071,4.0582,4.0582,0.890901076427422,0.8537353735373537,3.086627687905384,LAC,18.97,47.17,14.0,1.0,5.3081,statline_mc+recal_10_4b,0.0,7.216157985109228,0.0,0.0,0.0,0.0,0.0,0.0,2.0215,1.32775,14.268776879053847,0.04775,55.89844006030018,4.9727527577419615,,classic,True,ACTIVE
00-0039144,Luke Musgrave,TE,GB,3000,44096197,3.8084,3.8084,0.8011177937742371,1.0,0.0,MIN,22.22,46.06,13.0,0.6,4.9568,statline_mc+recal_10_4b,0.0,7.549221637783226,0.0,0.0,0.0,0.0,0.0,0.0,1.9065,1.3675,12.419537091775595,0.07125,50.51754855052068,2.0855625889165195,,classic,True,OUT
00-0039325,Carson Steele,RB,PHI,4000,44096013,2.3166,2.3166,1.1589505966171607,1.1264626462646266,3.0243025141762776,WAS,25.03,44.17,0.0,0.0,5.6078,statline_mc+recal_10_4b,0.0466323016329771,7.754433833541629,0.0,0.0,0.0,1.7865,9.757953879738618,0.067,0.925,0.69325,7.097571262024157,0.0365,21.11638755980861,0.0955207013644961,,classic,True,ACTIVE
00-0040998,Roman Hemby,RB,LV,4100,44095979,2.5562,2.5562,1.131898595170816,0.9761476147614764,2.8243686983293026,MIA,21.69,40.39,0.0,0.0,5.3239,statline_mc+recal_10_4b,0.1060327768378431,7.60309801760391,0.0,0.0,0.0,2.1495,9.719581365372171,0.071,0.86025,0.6465,5.7991056179208575,0.0325,12.698301435406696,0.0444365547303636,,classic,True,ACTIVE
00-0041096,Kaytron Allen,RB,WAS,4600,44095961,3.1596,3.1596,1.0360113029154558,0.8613861386138615,2.819687475745098,PHI,19.14,44.17,0.0,0.0,5.2693,statline_mc+recal_10_4b,0.1566920204503192,7.209034358071844,0.0,0.0,0.0,3.008,11.315411562701708,0.07275,0.84175,0.64225,4.8114631947492725,0.02075,14.382655502392344,0.051789401933028,,classic,True,ACTIVE
00-0041525,Chris Bell,WR,MIA,3200,44096083,3.077,3.077,1.0886837147795838,0.8411341134113413,2.817672855970104,LV,18.69,40.39,0.0,0.0,5.5315,statline_mc+recal_10_4b,0.0,7.217897786791707,0.0,0.0,0.0,0.043,0.2755587662738592,0.00225,1.70925,1.03475,12.298669793427184,0.0805,13.771170610211705,0.4172369004246057,,classic,True,ACTIVE
00-0036415,Van Jefferson,WR,WAS,3000,44096141,3.7032,3.7032,0.8700295417269427,0.8613861386138615,2.7753128806585154,PHI,19.14,44.17,14.0,0.8,5.2234,statline_mc+recal_10_4b,0.0,6.686358548689346,0.0,0.0,0.0,0.0,0.0,0.0,2.1475,1.24625,11.298128806585154,0.063,45.559528413187394,2.706895180443764,,classic,True,ACTIVE
00-0033858,Jonnu Smith,TE,GB,3000,44096195,3.357,3.357,0.8011177937742371,1.0,2.6893888380247635,MIN,22.22,46.06,17.0,1.0,4.765,statline_mc+recal_10_4b,0.0,6.5777513031690695,0.0,0.0,0.0,0.0,0.0,0.0,1.962,1.3315,8.868888380247633,0.078,65.22774181442912,4.954737213602705,,classic,True,ACTIVE
00-0037132,Britain Covey,WR,PHI,3000,44096149,2.0709,2.0709,1.1341729570755004,1.1264626462646266,2.6458255537351896,WAS,25.03,44.17,6.0,1.0,5.4351,statline_mc+recal_10_4b,0.0,7.392373307076189,0.0,0.0,0.0,0.0,0.0,0.0,1.3605,0.83325,12.738255537351897,0.08325,61.44212492626336,6.890010929689081,,classic,True,ACTIVE
00-0033854,Dare Ogunbowale,RB,LV,4000,44095993,2.3687,2.3687,1.131898595170816,0.9761476147614764,2.6171567740797754,MIA,21.69,40.39,14.0,0.8,5.2278,statline_mc+recal_10_4b,0.0,6.584786509235624,0.0,0.0,0.0,0.95875,3.850740933299707,0.037,1.25875,0.9505,8.368326807498045,0.03475,36.958349282296645,0.4032357306919754,,classic,True,ACTIVE
00-0041040,Antonio Williams,WR,WAS,4200,44096059,3.3816,3.3816,0.8700295417269427,0.8613861386138615,2.5342518537931547,PHI,19.14,44.17,0.0,0.0,5.068,statline_mc+recal_10_4b,0.0,6.339873832143973,0.0,0.0,0.0,0.05775,0.2402358583979024,0.00225,1.73625,1.06175,10.212282679533642,0.067,16.79429933800878,0.4984410205976468,,classic,True,ACTIVE
00-0040891,Cole Payton,QB,PHI,4000,44095924,1.8153,1.8153,1.1995381395684492,1.1264626462646266,2.45290830280676,WAS,25.03,44.17,0.0,0.0,6.6179,statline_mc+recal_10_4b,0.3473670865725379,6.144563613330528,3.38125,32.93598360234565,0.188,0.5285,3.002189587129337,0.03175,0.0,0.0,0.0,0.0,18.57564681906787,0.1623522816355264,,classic,True,ACTIVE
00-0040331,Patrick Herbert,TE,LAC,2500,44096229,1.4687,1.4687,1.2735605346637373,1.2686768676867688,2.373032557908099,ARI,28.19,47.17,0.0,0.0,4.9963,statline_mc+recal_10_4b,0.0,7.2917139089966385,0.0,0.0,0.0,0.0,0.0,0.0,0.98725,0.64625,11.49282557908099,0.09125,25.283715639365788,0.4726952136694679,,classic,True,ACTIVE
00-0037828,Danny Gray,WR,PHI,3000,44096151,1.8501,1.8501,1.1341729570755004,1.1264626462646266,2.363736041190231,WAS,25.03,44.17,0.0,0.0,5.3854,statline_mc+recal_10_4b,0.0,6.46377955468581,0.0,0.0,0.0,0.033,0.2070144451292428,0.001,1.147,0.705,11.472845966773065,0.07525,20.68967523104149,0.6267984433993843,,classic,True,QUESTIONABLE
00-0041081,Max Bredeson,RB,MIN,4000,44096023,2.2361,2.2361,0.9773539928486292,1.0724572457245725,2.34385568100024,GB,23.83,46.06,0.0,0.0,5.1456,statline_mc+recal_10_4b,0.0246786596946231,6.310918679161841,0.0,0.0,0.0,1.729,7.955272381444302,0.0545,0.77675,0.59075,4.7982844285581,0.02375,18.72366028708134,0.0768474533153377,,classic,True,ACTIVE
00-0041384,Evan Svoboda,TE,LAC,2500,44096227,1.4276,1.4276,1.2735605346637373,1.2686768676867688,2.3065529088564887,ARI,28.19,47.17,0.0,0.0,4.9619,statline_mc+recal_10_4b,0.0,7.057151969615469,0.0,0.0,0.0,0.0,0.0,0.0,0.9445,0.6175,11.255529088564886,0.09,24.94057838446383,0.4632497232834045,,classic,True,ACTIVE
00-0039244,Chris Collier,RB,LV,4000,44095991,2.0821,2.0821,1.131898595170816,0.9761476147614764,0.0,MIA,21.69,40.39,0.0,0.0,5.1966,statline_mc+recal_10_4b,0.0,6.371696928270004,0.0,0.0,0.0,1.61675,7.556952365442057,0.058,0.70525,0.52475,4.908198895581752,0.028,13.923301435406696,0.0496712389189146,,classic,True,OUT
00-0039236,Johnny Wilson,WR,PHI,3000,44096147,1.7711,1.7711,1.1341729570755004,1.1264626462646266,0.0,WAS,25.03,44.17,0.0,0.0,5.4249,statline_mc+recal_10_4b,0.0,6.474957747169123,0.0,0.0,0.0,0.03625,0.4420580972285496,0.00225,1.086,0.671,10.78587163467851,0.0705,20.449949203644227,0.6180216542273387,,classic,True,OUT
00-0036670,Jermar Jefferson,RB,MIN,4000,44096019,2.1509,2.1509,0.9773539928486292,1.0724572457245725,2.2545433859857504,GB,23.83,46.06,0.0,0.0,4.9466,statline_mc+recal_10_4b,0.0204738012920204,6.001150280755364,0.0,0.0,0.0,1.73475,7.39596943196887,0.0535,0.793,0.599,4.769464427888635,0.02025,18.023660287081334,0.0721095122848287,,classic,True,ACTIVE
00-0037304,Connor Heyward,RB,LV,4000,44095995,2.0017,2.0017,1.131898595170816,0.9761476147614764,2.211675381794047,MIA,21.69,40.39,0.0,0.0,5.055,statline_mc+recal_10_4b,0.0,6.1454794601185085,0.0,0.0,0.0,1.673,7.674644077425311,0.0525,0.69975,0.521,4.597109740515157,0.02425,13.223301435406697,0.0466088160179963,,classic,True,ACTIVE
00-0038930,Carlos Washington Jr.,RB,MIA,4000,44095985,2.4984,2.4984,1.0448500756652517,0.8411341134113413,2.1957100483597314,LV,18.69,40.39,0.0,0.0,4.9262,statline_mc+recal_10_4b,0.0,5.529910022388045,0.0,0.0,0.0,1.426,5.564153500071216,0.042,0.976,0.73775,5.002946983526099,0.0255,10.143636363636364,0.0352272579388589,,classic,True,ACTIVE
00-0039912,Ben Sinnott,TE,WAS,2800,44096201,4.0259,4.0259,0.6272694818177075,0.8613861386138615,2.175279036929412,PHI,19.14,44.17,9.0,1.0,4.3963,statline_mc+recal_10_4b,0.0,5.141264641684199,0.0,0.0,0.0,0.0,0.0,0.0,1.684,1.1955,6.757790369294119,0.0515,51.11290927854395,2.1598955519928,,classic,True,ACTIVE
00-0041139,Damon Bankston,RB,GB,4000,44104572,2.4097,2.4097,0.8913768397369797,1.0,2.147990865017404,MIN,22.22,46.06,0.0,0.0,4.8841,statline_mc+recal_10_4b,0.043845930793077,5.766503765310097,0.0,0.0,0.0,2.06375,7.988764210249795,0.05725,0.69925,0.53125,3.566144439924245,0.02,16.102846889952154,0.0605558795499019,,classic,True,ACTIVE
00-0040692,Jarquez Hunter,RB,MIA,4000,44095987,2.4418,2.4418,1.0448500756652517,0.8411341134113413,2.1459711739513767,LV,18.69,40.39,0.0,0.0,4.8072,statline_mc+recal_10_4b,0.0,5.557675656398721,0.0,0.0,0.0,1.44625,5.4490288032836816,0.0425,0.95225,0.7065,5.023182936230085,0.0235,9.443636363636363,0.0330553620128357,,classic,True,ACTIVE
00-0041436,DJ Herman,RB,MIA,4000,44095983,2.4368,2.4368,1.0448500756652517,0.8411341134113413,2.141581796443936,LV,18.69,40.39,0.0,0.0,4.9338,statline_mc+recal_10_4b,0.0,5.266338229754797,0.0,0.0,0.0,1.428,5.496135181833767,0.03425,0.9415,0.7115,5.144682782605596,0.027,9.093636363636364,0.0320201569999426,,classic,True,ACTIVE
00-0037012,Trey Lance,QB,LAC,4000,44095918,1.5944,1.5944,1.03997979360612,1.2686768676867688,2.103654394826931,ARI,28.19,47.17,4.0,0.2,6.5722,statline_mc+recal_10_4b,0.2576904753878001,5.6428039821466704,3.579,25.03105949678184,0.154,0.663,3.9066201495565713,0.03625,0.0,0.0,0.0,0.0,29.294417862838912,0.349112791702534,,classic,True,ACTIVE
00-0038098,Pierre Strong Jr.,RB,GB,4000,44096025,2.3543,2.3543,0.8913768397369797,1.0,2.0985573738295806,MIN,22.22,46.06,0.0,0.0,4.8937,statline_mc+recal_10_4b,0.0273970236832325,5.623992931361448,0.0,0.0,0.0,2.031,7.925559984182726,0.05525,0.68325,0.52525,3.4375137541130787,0.0185,15.052846889952152,0.0550428527199832,,classic,True,QUESTIONABLE
00-0040039,Amar Johnson,RB,LAC,4000,44095997,1.3552,1.3552,1.1940378460178651,1.2686768676867688,2.0528732991398457,ARI,28.19,47.17,1.0,0.0,5.2157,statline_mc+recal_10_4b,0.0,5.940423742447823,0.0,0.0,0.0,0.948,6.031929492886993,0.04675,0.58675,0.44075,5.591803498511461,0.02575,18.5294019138756,0.0755022516465832,,classic,True,ACTIVE
00-0037086,Grant Calcaterra,TE,PHI,2500,44096257,1.4776,1.4776,1.1948200778488207,1.1264626462646266,0.0,WAS,25.03,44.17,9.0,0.6,4.7453,statline_mc+recal_10_4b,0.0,6.051945018005687,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.61575,9.06449812186136,0.0755,44.02215498639647,1.4232694736990137,,classic,True,OUT
00-0040925,Rocco Underwood,TE,PHI,2500,44096259,1.447,1.447,1.1948200778488207,1.1264626462646266,1.9475208398192136,WAS,25.03,44.17,0.0,0.0,4.7286,statline_mc+recal_10_4b,0.0,5.689891010120772,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.5915,9.115208398192138,0.07125,20.47815226569096,0.3562991239201407,,classic,True,ACTIVE
00-0041523,Caleb Douglas,WR,MIA,3000,44096093,2.1176,2.1176,1.0886837147795838,0.8411341134113413,1.939191206724167,LV,18.69,40.39,0.0,0.0,4.9314,statline_mc+recal_10_4b,0.0,5.110734343614569,0.0,0.0,0.0,0.026,0.1196545591965207,0.001,1.1475,0.69775,8.427257508045146,0.06075,13.339663760896636,0.4067795575951767,,classic,True,ACTIVE
00-0036387,Jalen Reagor,WR,MIA,3000,44096101,2.1086,2.1086,1.0886837147795838,0.8411341134113413,1.9308879612251253,LV,18.69,40.39,0.0,0.0,4.9061,statline_mc+recal_10_4b,0.0,4.772133201412246,0.0,0.0,0.0,0.02875,0.1264279485802926,0.00125,1.16425,0.71475,8.58495166367096,0.054,13.099937733499374,0.40108359830538,,classic,True,ACTIVE
00-0041529,Kevin Coleman Jr.,WR,MIA,3000,44096095,2.1042,2.1042,1.0886837147795838,0.8411341134113413,1.926840533897962,LV,18.69,40.39,0.0,0.0,4.8039,statline_mc+recal_10_4b,0.0,5.002588202514566,0.0,0.0,0.0,0.03325,0.1651377513887538,0.0015,1.15575,0.71375,8.558267587590864,0.0535,12.860211706102117,0.3954673970850962,,classic,True,ACTIVE
00-0040753,Will Sheppard,WR,MIA,3000,44096099,2.0592,2.0592,1.0886837147795838,0.8411341134113413,1.8856858918669956,LV,18.69,40.39,0.0,0.0,4.8828,statline_mc+recal_10_4b,0.0,4.645924153554686,0.0,0.0,0.0,0.03625,0.1675636603221066,0.00125,1.14875,0.70675,8.309295258347847,0.052,12.620485678704854,0.3899298371163617,,classic,True,ACTIVE
00-0037091,Bo Melton,WR,GB,3000,44096165,2.278,2.278,0.7706412812484694,1.0,1.7555039432509216,MIN,22.22,46.06,13.0,1.0,4.6408,statline_mc+recal_10_4b,0.0,4.288908666614178,0.0,0.0,0.0,0.1115,0.4057666558569845,0.0025,1.22675,0.674,7.629272776652231,0.043,52.920462738415154,4.173681186767694,,classic,True,ACTIVE
00-0041342,Dillon Bell,WR,MIN,3000,44096159,1.6022,1.6022,1.0154804383117852,1.0724572457245725,1.7448717274788776,GB,23.83,46.06,0.0,0.0,4.8593,statline_mc+recal_10_4b,0.0,4.567796037159085,0.0,0.0,0.0,0.0365,0.2001636514717223,0.00175,0.96125,0.58275,8.201053623317053,0.04925,19.153249328177232,0.5726341509510089,,classic,True,ACTIVE
00-0041475,Trayvon Rudolph,WR,MIN,3000,44096161,1.5938,1.5938,1.0154804383117852,1.0724572457245725,1.7356903798263392,GB,23.83,46.06,0.0,0.0,4.8671,statline_mc+recal_10_4b,0.0,4.584512297481223,0.0,0.0,0.0,0.0375,0.2259412158695005,0.00175,0.95925,0.5835,7.90346258239389,0.053,18.913523300779968,0.5646158010834615,,classic,True,ACTIVE
00-0040970,Michael Briscoe,WR,MIN,3000,44096163,1.5872,1.5872,1.0154804383117852,1.0724572457245725,1.728589206874105,GB,23.83,46.06,0.0,0.0,4.7443,statline_mc+recal_10_4b,0.0,4.69185561528777,0.0,0.0,0.0,0.03675,0.2490949706215341,0.0005,0.9415,0.58175,7.914297098119514,0.05325,18.673797273382707,0.5567097287224019,,classic,True,ACTIVE
00-0037157,Bam Knight,RB,ARI,4000,44096005,2.381,2.381,0.8434331936092995,0.8537353735373537,1.7145161086622718,LAC,18.97,47.17,12.0,0.4,4.5641,statline_mc+recal_10_4b,0.0,4.200832862106449,0.0,0.0,0.0,1.59425,4.160761234737187,0.035,0.87,0.63375,3.4443998518855308,0.01975,22.40276076555024,0.1073705580536118,,classic,True,ACTIVE
00-0041178,Robert Henry Jr.,RB,WAS,4000,44096011,1.9145,1.9145,1.0360113029154558,0.8613861386138615,1.7085464609462289,PHI,19.14,44.17,0.0,0.0,4.6431,statline_mc+recal_10_4b,0.0,4.328102622338206,0.0,0.0,0.0,1.68725,6.419127415261215,0.0425,0.56,0.419,3.051337194201073,0.016,10.812655502392344,0.0374362721459178,,classic,True,ACTIVE
00-0038579,Aidan O'Connell,QB,LV,4000,44095917,1.5395,1.5395,1.1138774626542542,0.9761476147614764,0.0,MIA,21.69,40.39,1.0,0.2,6.4597,statline_mc+recal_10_4b,0.1358518458618742,4.9924521623024125,2.979,20.21962966298341,0.128,0.59575,2.710929981137701,0.03175,0.0,0.0,0.0,0.0,18.24859117490696,0.1586035091615252,,classic,True,OUT
00-0038809,Ben Sims,TE,MIA,2500,44096213,2.6173,2.6173,0.7564392199635259,0.8411341134113413,1.6652864697430736,LV,18.69,40.39,3.0,0.6,4.1753,statline_mc+recal_10_4b,0.0,4.03110634642022,0.0,0.0,0.0,0.0,0.0,0.0,1.28925,0.824,5.722864697430738,0.0455,27.891800356506234,0.5510731507378418,,classic,True,ACTIVE
00-0040494,Max Brosmer,QB,MIN,4000,44095926,1.6442,1.6442,0.9209785667893484,1.0724572457245725,1.623980850126451,GB,23.83,46.06,7.0,0.6,6.4184,statline_mc+recal_10_4b,0.1482532848563185,4.901479043678707,4.245,23.196702588706337,0.1355,0.47625,1.8686274657819757,0.01775,0.0,0.0,0.0,0.0,36.17220450115187,0.5705869281426214,,classic,True,ACTIVE
00-0040894,Malik Benson,WR,LV,3100,44096089,1.7111,1.7111,0.9705645898263214,0.9761476147614764,1.6211064731494162,MIA,21.69,40.39,0.0,0.0,4.7376,statline_mc+recal_10_4b,0.0,3.995633600059748,0.0,0.0,0.0,0.04025,0.220722288972004,0.0015,0.991,0.611,7.200342442522156,0.04175,12.617274038146425,0.3898561785167366,,classic,True,ACTIVE
00-0040198,Ollie Gordon II,RB,MIA,4500,44095965,1.8275,1.8275,1.0448500756652517,0.8411341134113413,1.606123212046918,LV,18.69,40.39,17.0,1.0,4.6894,statline_mc+recal_10_4b,0.0,4.301280854528988,0.0,0.0,0.0,2.28025,6.73796378595499,0.07075,0.36475,0.277,1.7557683345141917,0.011,17.381818181818183,0.0680223743163628,,classic,True,ACTIVE
00-0035289,Gardner Minshew II,QB,ARI,4100,44095913,2.4352,2.4352,0.7715955834596233,0.8537353735373537,1.604169784903221,LAC,18.97,47.17,4.0,0.8732125781793343,6.4544,statline_mc+recal_10_4b,0.1221336110876816,4.966018855071213,4.81725,19.65373079186989,0.12475,1.23925,3.1152055322842545,0.03525,0.0,0.0,0.0,0.0,32.863169289911,0.4504764820606446,,classic,True,ACTIVE
00-0041561,Carson Beck,QB,ARI,4100,44095914,2.3715,2.3715,0.7715955834596233,0.8537353735373537,1.5622243317751638,LAC,18.97,47.17,0.0,0.0,6.3626,statline_mc+recal_10_4b,0.1938730693185267,4.769803660946826,4.69775,22.098765001484985,0.13225,0.6425,1.8627373171576416,0.01875,0.0,0.0,0.0,0.0,11.887006025163918,0.1006861744187454,,classic,True,ACTIVE
00-0036635,Ihmir Smith-Marsette,WR,ARI,3000,44096133,1.9308,1.9308,0.890901076427422,0.8537353735373537,1.4685722180869671,LAC,18.97,47.17,0.0,0.0,4.4234,statline_mc+recal_10_4b,0.0,3.675639832901524,0.0,0.0,0.0,0.043,0.2292131896942801,0.001,0.986,0.6035,6.099008991175389,0.03725,15.824727993707803,0.4708086085540262,,classic,True,ACTIVE
00-0037666,Jalen Tolbert,WR,MIA,3500,44096073,1.5673,1.5673,1.0886837147795838,0.8411341134113413,0.0,LV,18.69,40.39,12.0,0.4,4.3513,statline_mc+recal_10_4b,0.0,3.472662533297316,0.0,0.0,0.0,0.0,0.0,0.0,0.99925,0.5865,6.40441256437144,0.0345,16.64775840597758,0.4941628969934811,,classic,True,OUT
00-0041070,Reggie Virgil,WR,ARI,3000,44096127,1.8647,1.8647,0.890901076427422,0.8537353735373537,1.4182784794593462,LAC,18.97,47.17,0.0,0.0,4.4101,statline_mc+recal_10_4b,0.0,3.535491842685322,0.0,0.0,0.0,0.04525,0.174087360201697,0.0005,0.967,0.59375,5.896197434391763,0.0355,15.513084158091369,0.4622563788954393,,classic,True,ACTIVE
00-0041368,Harrison Wallace III,WR,ARI,3000,44096131,1.8633,1.8633,0.890901076427422,0.8537353735373537,1.4171996925070809,LAC,18.97,47.17,0.0,0.0,4.3064,statline_mc+recal_10_4b,0.0,3.4015792059570376,0.0,0.0,0.0,0.042,0.1769868396053873,0.00075,0.98425,0.62075,5.775010085465421,0.03275,15.273358130694106,0.4557836015238253,,classic,True,ACTIVE
