player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0034577,Kyle Allen,QB,BUF,9000,44138488,2.7957,2.7957,1.3245316681534345,1.2808271917280827,4.742938035400886,DET,29.11,53.67,0.0,0.0,10.569,statline_mc+recal_10_4b,0.1764573266185502,11.986652693912548,1.38275,16.873738648520053,0.10275,1.932,13.460091443264554,0.14025,0.0,0.0,0.0,0.0,CPT,showdown,14.180706521739127,0.1316765007500062,True
00-0035689,Dawson Knox,TE,BUF,2800,44138454,1.7594,1.7594,2.0758782201405155,1.2808271917280827,4.677936168113385,DET,29.11,53.67,1.0,1.0,6.1095,statline_mc+recal_10_4b,0.0,12.021474602117038,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.88875,25.09936168113385,0.18975,FLEX,showdown,58.77717391304347,11.350566246560359,True
00-0040669,Isaac TeSlaa,WR,DET,3800,44138449,3.0151,3.0151,1.300284437220642,1.080629193708063,4.236630661847905,BUF,24.56,53.67,1.0,1.0,6.2511,statline_mc+recal_10_4b,0.0,10.412404403315263,0.0,0.0,0.0,0.05675,0.5873350792447442,0.00325,1.98775,1.1765,21.08897153923432,0.12925,FLEX,showdown,43.777173913043484,4.175639967764064,True
00-0039364,Sione Vaki,RB,DET,4500,44138499,2.67915,2.67915,1.4594376429436298,1.080629193708063,4.225340277462891,BUF,24.56,53.67,1.0,1.0,8.277149999999999,statline_mc+recal_10_4b,0.0,11.358644027770262,0.0,0.0,0.0,1.46575,9.352319047666224,0.06375,0.7415,0.56225,6.889116135419711,0.0375,CPT,showdown,26.05978260869565,0.29069847700248425,True
00-0040241,Dominic Lovett,WR,DET,300,44138519,2.9667,2.9667,1.300284437220642,1.080629193708063,4.168563064771908,BUF,24.56,53.67,0.0,0.0,8.3553,statline_mc+recal_10_4b,0.0,11.70081417442364,0.0,0.0,0.0,0.06,0.45831627950720194,0.0035,1.2355,0.76075,13.827104152305512,0.0855,CPT,showdown,17.794836956521735,0.16755140365376786,True
00-0034487,Trent Sherfield Sr.,WR,BUF,200,44138470,1.7709,1.7709,1.8073953677366923,1.2808271917280827,4.099573836118373,DET,29.11,53.67,0.0,0.0,6.8587,statline_mc+recal_10_4b,0.0,10.691565863053018,0.0,0.0,0.0,0.07175,1.2025709981810897,0.005,1.18475,0.736,22.275667363002636,0.1415,FLEX,showdown,23.158967391304344,1.0562453853692115,True
00-0040361,Stephen Gosnell,WR,BUF,200,44138471,1.7401,1.7401,1.8073953677366923,1.2808271917280827,4.028374000017291,DET,29.11,53.67,0.0,0.0,6.6377,statline_mc+recal_10_4b,0.0,10.676521102962296,0.0,0.0,0.0,0.06375,0.7067941889327574,0.0035,1.184,0.74575,22.04444581124015,0.142,FLEX,showdown,22.778532608695645,1.029793412728242,True
00-0038181,Lucky Jackson,WR,DET,300,44138518,2.8416,2.8416,1.300284437220642,1.080629193708063,3.992815749654542,BUF,24.56,53.67,0.0,0.0,8.4147,statline_mc+recal_10_4b,0.0,11.224066233467159,0.0,0.0,0.0,0.059,0.43149960248385866,0.0025,1.20425,0.752,13.144772061879756,0.0825,CPT,showdown,16.61548913043478,0.15488253691427414,True
00-0037197,Isiah Pacheco,RB,DET,300,44138511,2.47185,2.47185,1.4594376429436298,1.080629193708063,3.8983033009778514,BUF,24.56,53.67,0.0,0.0,8.044500000000001,statline_mc+recal_10_4b,0.0,11.078299826811003,0.0,0.0,0.0,1.34075,9.246537097639317,0.0695,0.6645,0.494,5.649651575546355,0.03025,CPT,showdown,16.235054347826082,0.1510037520355234,True
00-0041446,Kendrick Law,WR,DET,300,44138514,2.7733499999999998,2.7733499999999998,1.300284437220642,1.080629193708063,3.896999907069046,BUF,24.56,53.67,0.0,0.0,8.17605,statline_mc+recal_10_4b,0.0,10.875823475339997,0.0,0.0,0.0,0.05825,0.28594210590428626,0.00325,1.21025,0.7445,13.024057274556021,0.078,CPT,showdown,15.854619565217389,0.14722210510683065,True
