team,component,pool_share,share_basis,raw_sum,target,scale,abs_delta
CHI,recv,0.8673,recent,33.78,33.99,1.0062,0.21
KC,rush,0.908,recent,26.12,26.28,1.0058,0.15
BAL,rush,0.9886,recent,28.08,27.93,0.9945,0.15
NE,rush,0.2571,recent,8.94,8.98,1.0052,0.05
SEA,recv,0.9388,recent,31.0,31.16,1.005,0.16
MIN,recv,0.9452,recent,23.15,23.04,0.9951,0.11
DET,recv,0.8627,recent,28.5,28.63,1.0046,0.13
LV,rush,0.8636,recent,24.56,24.45,0.9955,0.11
BAL,recv,0.9733,recent,24.69,24.58,0.9955,0.11
TB,rush,0.6712,recent,16.25,16.32,1.0043,0.07
ATL,rush,0.975,recent,26.25,26.14,0.9959,0.11
DAL,recv,0.9857,recent,47.56,47.75,1.004,0.19
ARI,rush,0.9895,recent,30.59,30.49,0.9967,0.1
BAL,pass,1.0,exclusive,26.33,26.25,0.9968,0.08
KC,recv,0.8559,recent,34.31,34.24,0.9978,0.08
NO,rush,0.8904,recent,20.69,20.65,0.998,0.04
LA,recv,0.9882,recent,28.4,28.35,0.9984,0.05
MIN,rush,0.9863,recent,25.25,25.21,0.9985,0.04
CIN,recv,0.8676,recent,39.5,39.53,1.0008,0.03
CLE,rush,0.9798,recent,33.22,33.19,0.9993,0.02
MIA,recv,0.9688,recent,29.65,29.67,1.0007,0.02
GB,recv,0.5248,recent,17.17,17.19,1.0007,0.01
DAL,rush,0.9873,recent,25.31,25.3,0.9995,0.01
BUF,recv,0.9554,recent,34.56,34.57,1.0003,0.01
NE,recv,0.9333,recent,28.42,28.41,0.9997,0.01
HOU,recv,0.9674,recent,29.21,29.2,0.9998,0.01
MIA,rush,1.0,recent,29.38,29.38,1.0,0.0
CIN,rush,1.0,recent,22.38,22.38,1.0,0.0
DET,rush,1.0,recent,25.62,25.62,1.0,0.0
CAR,pass,1.0,exclusive,33.88,33.88,1.0,0.0
BUF,pass,1.0,exclusive,36.88,36.88,1.0,0.0
ARI,pass,1.0,exclusive,37.19,37.19,1.0,0.0
CIN,pass,1.0,exclusive,47.31,47.31,1.0,0.0
HOU,pass,1.0,exclusive,31.06,31.06,1.0,0.0
GB,pass,1.0,exclusive,34.38,34.38,1.0,0.0
DET,pass,1.0,exclusive,34.38,34.38,1.0,0.0
CLE,pass,1.0,exclusive,27.0,27.0,1.0,0.0
LA,pass,1.0,exclusive,30.19,30.19,1.0,0.0
LV,pass,1.0,exclusive,33.38,33.38,1.0,0.0
KC,pass,1.0,exclusive,41.06,41.06,1.0,0.0
JAX,pass,1.0,exclusive,37.44,37.44,1.0,0.0
MIN,pass,1.0,exclusive,26.19,26.19,1.0,0.0
MIA,pass,1.0,exclusive,30.94,30.94,1.0,0.0
NYJ,pass,1.0,exclusive,31.44,31.44,1.0,0.0
NYG,pass,1.0,exclusive,36.75,36.75,1.0,0.0
PHI,pass,1.0,exclusive,44.5,44.5,1.0,0.0
SEA,pass,1.0,exclusive,35.0,35.0,1.0,0.0
TB,pass,1.0,exclusive,36.56,36.56,1.0,0.0
WAS,pass,1.0,exclusive,34.25,34.25,1.0,0.0
