position,ecr,exp_pts
TE,33.64,5.374
TE,33.69,5.374
TE,33.7,5.374
TE,33.71,5.374
TE,33.74,5.374
TE,33.77,5.374
TE,33.79,5.374
TE,33.8,5.374
TE,33.83,5.374
TE,33.84,5.374
TE,33.85,5.374
TE,33.89,5.374
TE,33.95,5.374
TE,33.99,5.374
TE,34.0,5.374
TE,34.03,5.374
TE,34.08,5.374
TE,34.1,5.374
TE,34.12,5.374
TE,34.13,5.374
TE,34.19,5.374
TE,34.23,5.374
TE,34.48,5.374
TE,34.54,5.374
TE,34.62,5.374
TE,34.64,5.306
TE,34.7,5.306
TE,34.77,5.306
TE,34.84,5.306
TE,34.86,5.306
TE,34.88,5.306
TE,34.89,5.306
TE,34.96,5.306
TE,35.0,5.306
TE,35.03,5.306
TE,35.12,5.306
TE,35.13,5.306
TE,35.23,5.306
TE,35.28,5.306
TE,35.3,5.306
TE,35.41,5.306
TE,35.43,5.306
TE,35.46,5.306
TE,35.5,5.306
TE,35.59,5.306
TE,35.7,5.306
TE,35.79,5.306
TE,36.05,5.306
TE,36.14,5.306
TE,36.18,5.306
TE,36.44,5.306
TE,36.47,5.306
TE,36.48,5.306
TE,36.5,5.306
TE,36.51,5.306
TE,36.52,5.306
TE,36.57,5.306
TE,36.58,5.306
TE,36.6,5.306
TE,36.62,5.306
TE,36.67,5.306
TE,36.73,5.306
TE,36.78,5.306
TE,36.88,5.306
TE,37.0,5.306
TE,37.04,5.306
TE,37.09,5.306
TE,37.17,4.74
TE,37.27,4.74
TE,37.31,4.74
TE,37.33,4.74
TE,37.34,4.74
TE,37.42,4.74
TE,37.46,4.74
TE,37.49,4.74
TE,37.6,4.74
TE,37.68,4.74
TE,37.75,4.636
TE,37.79,4.636
TE,37.81,4.636
TE,37.82,4.636
TE,37.83,4.636
TE,37.86,4.636
TE,37.92,4.636
TE,37.93,4.636
TE,37.97,4.636
TE,38.0,4.636
TE,38.11,4.636
TE,38.17,4.636
TE,38.18,4.636
TE,38.21,4.636
TE,38.23,4.636
TE,38.35,4.636
TE,38.4,4.636
TE,38.41,4.636
TE,38.43,4.636
TE,38.48,4.636
TE,38.53,4.636
TE,38.57,4.636
TE,38.67,4.636
TE,38.77,4.636
TE,38.82,4.636
TE,38.83,4.636
TE,38.89,4.636
TE,38.9,4.636
TE,38.92,4.636
TE,38.93,4.636
TE,39.0,4.636
TE,39.04,4.636
TE,39.07,4.636
TE,39.14,4.636
TE,39.24,4.636
TE,39.36,4.636
TE,39.38,4.157
TE,39.4,4.157
TE,39.41,4.157
TE,39.48,4.157
TE,39.58,4.157
TE,39.61,4.157
TE,39.65,4.157
TE,39.86,4.157
TE,39.93,4.157
TE,40.0,4.157
TE,40.09,4.157
TE,40.1,4.157
TE,40.24,4.157
TE,40.26,4.157
TE,40.28,4.157
TE,40.31,4.157
TE,40.32,4.157
TE,40.39,4.157
TE,40.44,4.157
TE,40.55,4.157
TE,40.57,4.157
TE,40.58,4.157
TE,40.83,4.157
TE,41.0,4.157
TE,41.05,4.157
TE,41.15,4.157
TE,41.18,4.157
TE,41.23,4.157
TE,41.32,4.157
TE,41.33,4.157
TE,41.48,4.157
TE,41.55,4.157
TE,41.64,4.157
TE,41.65,4.157
TE,41.85,4.157
TE,41.88,4.157
TE,41.93,4.157
TE,42.05,4.157
TE,42.14,4.157
TE,42.15,4.157
TE,42.21,4.157
TE,42.31,4.157
TE,42.45,4.157
TE,42.58,4.157
TE,42.6,4.157
TE,42.63,4.157
TE,42.74,4.157
TE,42.76,4.157
TE,42.77,4.157
TE,42.78,4.157
TE,42.8,4.157
TE,42.82,4.157
TE,42.85,4.157
TE,42.95,4.157
TE,42.96,4.157
TE,43.0,4.157
TE,43.06,4.157
TE,43.08,4.157
TE,43.11,4.157
TE,43.15,4.157
TE,43.2,4.157
TE,43.21,4.157
TE,43.25,4.157
TE,43.28,4.157
TE,43.29,4.157
TE,43.35,4.157
TE,43.38,4.157
TE,43.39,4.157
TE,43.42,4.157
TE,43.43,4.157
TE,43.56,4.157
TE,43.58,4.157
TE,43.67,4.157
TE,43.72,4.157
TE,43.73,4.157
TE,43.79,4.157
TE,43.8,4.157
TE,44.0,4.157
TE,44.04,4.157
TE,44.17,4.157
TE,44.19,4.157
TE,44.21,4.157
TE,44.25,4.157
TE,44.32,4.157
TE,44.34,4.157
TE,44.4,4.157
TE,44.47,4.157
TE,44.56,4.157
TE,44.58,4.157
TE,44.59,4.157
TE,44.73,4.157
TE,44.78,4.157
TE,44.79,4.157
TE,44.8,4.157
TE,44.89,4.157
TE,45.0,4.157
TE,45.1,4.157
TE,45.11,4.157
TE,45.14,4.157
TE,45.17,4.157
TE,45.18,4.157
TE,45.22,4.157
TE,45.32,4.157
TE,45.35,4.157
TE,45.4,4.157
TE,45.43,4.157
TE,45.47,4.157
TE,45.52,4.157
TE,45.58,3.851
TE,45.8,3.851
TE,45.91,3.851
TE,45.94,3.851
TE,45.96,3.851
TE,46.0,3.851
TE,46.18,3.851
TE,46.4,3.851
TE,46.43,3.851
TE,46.47,3.851
TE,46.5,3.851
TE,46.58,3.851
TE,46.6,3.851
TE,46.61,3.851
TE,46.67,3.851
TE,46.71,3.851
TE,46.77,3.851
TE,46.78,3.851
TE,46.82,3.851
TE,46.85,3.851
TE,46.89,3.851
TE,46.95,3.851
TE,47.04,3.851
TE,47.07,3.851
TE,47.09,3.851
TE,47.1,3.851
TE,47.17,3.851
TE,47.18,3.851
TE,47.29,3.851
TE,47.31,3.851
TE,47.5,3.851
TE,47.53,3.851
TE,47.54,3.851
TE,47.65,3.7
TE,47.75,3.7
TE,47.78,3.7
TE,47.83,3.7
TE,47.87,3.7
TE,47.88,3.7
TE,48.06,3.7
TE,48.1,3.7
TE,48.17,3.7
TE,48.19,3.7
TE,48.32,3.7
TE,48.33,3.7
TE,48.36,3.7
TE,48.38,3.7
TE,48.43,3.7
TE,48.5,3.7
TE,48.55,3.7
TE,48.58,3.7
TE,48.59,3.7
TE,48.68,3.7
TE,48.69,3.7
TE,48.73,3.7
TE,48.79,3.7
TE,48.87,3.7
TE,48.91,3.7
TE,48.96,3.7
TE,49.0,3.7
TE,49.06,3.7
TE,49.11,3.7
TE,49.37,3.7
TE,49.47,3.7
TE,49.5,3.7
TE,49.59,3.7
TE,49.64,3.7
TE,49.67,3.7
TE,49.75,3.7
TE,49.76,3.7
TE,49.78,3.7
TE,49.8,3.7
TE,49.82,3.7
TE,49.95,3.7
TE,50.06,3.7
TE,50.15,3.7
TE,50.25,3.7
TE,50.29,2.979
TE,50.4,2.979
TE,50.7,2.979
TE,50.8,2.979
TE,50.86,2.979
TE,50.94,2.979
TE,51.0,2.979
TE,51.15,2.979
TE,51.18,2.979
TE,51.24,2.979
TE,51.26,2.979
TE,51.33,2.979
TE,51.38,2.979
TE,51.44,2.979
TE,51.47,2.979
TE,51.5,2.979
TE,51.58,2.979
TE,51.69,2.979
TE,51.73,2.979
TE,51.76,2.979
TE,51.79,2.979
TE,51.8,2.979
TE,51.87,2.979
TE,52.0,2.979
TE,52.31,2.979
TE,52.33,2.979
TE,52.42,2.979
TE,52.45,2.979
TE,52.5,2.979
TE,52.57,2.979
TE,52.63,2.979
TE,52.67,2.979
TE,52.68,2.979
TE,52.95,2.979
TE,53.0,2.979
TE,53.15,2.979
TE,53.19,2.979
TE,53.2,2.979
TE,53.28,2.979
TE,53.29,2.979
TE,53.44,2.979
TE,53.47,2.979
TE,53.52,2.979
TE,53.55,2.979
TE,53.67,2.979
TE,53.73,2.979
TE,53.75,2.979
TE,53.77,2.979
TE,54.0,2.979
TE,54.11,2.979
TE,54.35,2.979
TE,54.5,2.979
TE,54.58,2.979
TE,54.59,2.979
TE,54.6,2.979
TE,54.7,2.979
TE,54.86,2.979
TE,54.89,2.979
TE,55.13,2.979
TE,55.18,2.979
TE,55.41,2.979
TE,55.44,2.979
TE,55.47,2.979
TE,55.63,2.979
TE,55.64,2.979
TE,55.67,2.979
TE,55.88,2.875
TE,56.0,2.875
TE,56.15,2.875
TE,56.36,2.875
TE,56.4,2.875
TE,56.45,2.875
TE,56.47,2.875
TE,56.48,2.875
TE,56.5,2.875
TE,56.7,2.875
TE,56.78,2.875
TE,56.8,2.875
TE,56.83,2.875
TE,56.87,2.875
TE,56.9,2.875
TE,56.91,2.875
TE,56.95,2.875
TE,57.0,2.875
TE,57.05,2.875
TE,57.06,2.875
TE,57.21,2.875
TE,57.38,2.875
TE,57.43,2.875
TE,57.45,2.858
TE,57.47,2.858
TE,57.58,2.858
TE,57.63,2.858
TE,57.67,2.858
TE,57.77,2.858
TE,57.8,2.858
TE,57.84,2.858
TE,57.89,2.858
TE,57.92,2.858
TE,58.0,2.858
TE,58.06,2.858
TE,58.29,2.858
TE,58.31,2.858
TE,58.33,2.858
TE,58.42,2.858
TE,58.5,2.858
TE,58.6,2.858
TE,58.82,2.858
TE,58.85,2.858
TE,59.0,2.858
TE,59.08,2.858
TE,59.1,2.858
TE,59.17,2.858
TE,59.25,2.858
TE,59.33,2.858
TE,59.37,2.858
TE,59.38,2.421
TE,59.53,2.421
TE,59.6,2.421
TE,59.67,2.421
TE,59.71,2.421
TE,59.74,2.421
TE,59.82,2.421
TE,59.83,2.421
TE,59.91,2.421
TE,60.0,2.421
TE,60.13,2.421
TE,60.17,2.421
TE,60.25,2.421
TE,60.41,2.421
TE,60.5,2.421
TE,60.59,2.421
TE,60.92,2.421
TE,61.0,2.421
TE,61.17,2.421
TE,61.2,2.421
TE,61.33,2.421
TE,61.35,2.421
TE,61.42,2.421
TE,61.53,2.421
TE,61.6,2.421
TE,61.77,2.421
TE,61.83,2.421
TE,62.0,2.421
TE,62.14,2.421
TE,62.21,2.421
TE,62.45,2.421
TE,62.5,2.421
TE,62.6,2.421
TE,62.78,2.421
TE,62.8,2.421
TE,62.81,2.421
TE,62.91,2.421
TE,62.96,2.421
TE,63.0,2.421
TE,63.07,2.421
TE,63.2,2.421
TE,63.25,2.421
TE,63.29,2.421
TE,63.36,2.421
TE,63.5,2.421
TE,63.58,2.421
TE,63.67,2.421
TE,63.69,2.421
TE,63.75,2.421
TE,63.83,2.421
TE,63.93,2.421
TE,64.14,2.421
TE,64.15,2.421
TE,64.21,2.421
TE,64.5,2.421
TE,64.59,2.421
TE,64.64,2.421
TE,64.67,2.421
TE,64.69,2.421
TE,64.77,2.421
TE,64.82,2.421
TE,64.93,2.421
TE,65.31,2.421
TE,65.4,2.421
TE,65.46,2.421
TE,65.5,2.421
TE,65.58,2.421
TE,65.67,2.421
TE,65.91,2.421
TE,65.92,2.421
TE,65.93,2.421
TE,66.0,2.421
TE,66.06,1.608
TE,66.09,1.608
TE,66.15,1.608
TE,66.38,1.608
TE,66.4,1.608
TE,66.54,1.608
TE,66.67,1.608
TE,66.79,1.608
TE,66.8,1.608
TE,67.0,1.608
TE,67.31,1.608
TE,67.38,1.608
TE,67.4,1.608
TE,67.67,1.608
TE,67.75,1.608
TE,67.8,1.608
TE,67.83,1.608
TE,67.91,1.608
TE,67.92,1.608
TE,68.0,1.608
TE,68.1,1.608
TE,68.33,1.608
TE,68.46,1.608
TE,68.55,1.608
TE,68.57,1.608
TE,68.6,1.608
TE,68.64,1.608
TE,68.73,1.608
TE,69.0,1.608
TE,69.07,1.608
TE,69.1,1.608
TE,69.15,1.608
TE,69.27,1.608
TE,69.33,1.608
TE,69.36,1.608
TE,69.4,1.608
TE,69.58,1.608
TE,69.6,1.608
TE,69.73,1.608
TE,69.87,1.608
TE,69.92,1.608
TE,70.0,1.608
TE,70.13,1.608
TE,70.38,1.608
TE,70.6,1.608
TE,70.63,1.608
TE,70.64,1.608
TE,70.67,1.608
TE,70.77,1.608
TE,70.8,1.608
TE,70.86,1.608
TE,71.0,1.608
TE,71.07,1.608
TE,71.18,1.608
TE,71.38,1.608
TE,71.44,1.608
TE,71.5,1.608
TE,71.54,1.608
TE,71.6,1.608
TE,71.62,1.608
TE,71.64,1.608
TE,71.67,1.608
TE,71.71,1.608
TE,71.75,1.608
TE,71.82,1.608
TE,71.83,1.608
TE,72.33,1.608
TE,72.5,1.608
TE,72.55,1.608
TE,72.57,1.608
TE,72.6,1.608
TE,72.67,1.608
TE,72.69,1.608
TE,72.8,1.608
TE,72.82,1.608
TE,73.0,1.608
TE,73.13,1.608
TE,73.17,1.608
TE,73.18,1.608
TE,73.33,1.608
TE,73.5,1.608
TE,73.6,1.608
TE,73.67,1.608
TE,73.76,1.608
TE,73.8,1.608
TE,73.9,1.608
TE,74.0,1.608
TE,74.13,1.608
TE,74.17,1.608
TE,74.33,1.608
TE,74.5,1.608
TE,74.56,1.608
TE,74.6,1.608
TE,75.08,1.608
TE,75.17,1.608
TE,75.18,1.608
TE,75.21,1.608
TE,75.33,1.608
TE,75.43,1.608
TE,75.44,1.608
TE,75.6,1.608
TE,75.64,1.608
TE,75.67,1.608
TE,75.75,1.608
TE,75.8,1.608
TE,75.86,1.608
TE,75.9,1.608
TE,76.0,1.608
TE,76.14,1.608
TE,76.38,1.608
TE,76.4,1.608
TE,76.45,1.35
TE,76.75,1.35
TE,76.8,1.308
TE,77.2,1.308
TE,77.38,1.308
TE,77.79,1.308
TE,77.89,1.308
TE,78.0,1.308
TE,78.13,1.308
TE,78.33,1.308
TE,78.4,1.308
TE,78.67,1.308
TE,78.86,1.308
TE,79.0,1.308
TE,79.14,1.308
TE,79.42,1.308
TE,79.8,1.308
TE,79.92,1.308
TE,80.0,1.308
TE,80.17,1.308
TE,80.2,1.308
TE,80.22,1.308
TE,80.38,1.308
TE,80.75,1.308
TE,81.1,1.308
TE,81.17,1.308
TE,81.2,1.308
TE,81.29,1.308
TE,81.36,1.308
TE,81.4,1.308
TE,81.5,1.308
TE,81.67,1.308
TE,81.75,1.308
TE,81.8,1.308
TE,82.17,1.308
TE,82.38,1.308
TE,82.7,1.308
TE,82.75,1.308
TE,83.2,1.308
TE,83.33,1.308
TE,83.6,1.308
TE,83.67,1.308
TE,83.75,1.308
TE,83.8,1.308
TE,83.86,1.308
TE,84.3,1.308
TE,84.5,1.308
TE,85.2,1.308
TE,85.8,1.308
TE,87.0,1.308
TE,87.43,1.308
TE,88.0,1.308
TE,88.33,1.144
TE,88.4,0.98
TE,89.0,0.98
TE,89.25,0.98
TE,89.8,0.98
TE,90.0,0.98
TE,90.2,0.98
TE,90.67,0.98
TE,90.83,0.98
TE,91.4,0.98
TE,91.44,0.98
TE,93.0,0.98
TE,93.17,0.0
TE,95.0,0.0
TE,98.0,0.0
TE,99.25,0.0
