Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134303-112062,WR,Skyy,Skyy Moore,Moore,0,1,4200,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-160213,RB,Isaiah,Isaiah Davis,Davis,3.793750047683716,16,4200,GB@NYJ,NYJ,GB,,,,,,RB/FLEX
134303-87515,WR,Tylan,Tylan Wallace,Wallace,1.3888888888888888,9,4200,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-157150,RB,Audric,Audric Estime,Estime,8.419999694824218,5,4200,NO@BAL,NO,BAL,IR,Thigh,,,,RB/FLEX
134303-112101,WR,Jared,Jared Wayne,Wayne,1.7000000476837158,1,4200,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-87634,TE,Blake,Blake Whiteheart,Whiteheart,1.899999976158142,1,4200,CLE@TB,CLE,TB,,,,,,TE/FLEX
134303-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,3.3299999237060547,10,4200,CLE@TB,CLE,TB,,,,,,RB/FLEX
134303-157438,WR,Jimmy,Jimmy Horn Jr.,Horn Jr.,-2,1,4200,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,0.8999999761581421,1,4200,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134303-103187,RB,Roschon,Roschon Johnson,Johnson,0,1,4200,MIN@CHI,CHI,MIN,,,,,,RB/FLEX
134303-173994,WR,Zavion,Zavion Thomas,Thomas,,0,4200,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-168916,RB,Kaleb,Kaleb Johnson,Johnson,0,1,4200,GB@NYJ,GB,NYJ,,,,,,RB/FLEX
134303-152537,WR,Tai,Tai Felton,Felton,0.4444444444444444,9,4200,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-173066,RB,CJ,CJ Donaldson,Donaldson,0.699999988079071,1,4100,NO@BAL,NO,BAL,,,,,,RB/FLEX
134303-111637,TE,Cade,Cade Stover,Stover,0.30000001192092896,1,4100,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-42046,TE,Durham,Durham Smythe,Smythe,0.8999999761581421,1,4100,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-40126,TE,Austin,Austin Hooper,Hooper,3.293750047683716,16,4100,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134303-12541,D,New England,New England Patriots,Patriots,6,1,4100,PIT@NE,NE,PIT,,,,,,DEF
134303-137488,RB,Rasheen,Rasheen Ali,Ali,0,1,4100,NO@BAL,BAL,NO,,,,,,RB/FLEX
134303-157973,WR,J. Michael,J. Michael Sturdivant,Sturdivant,,0,4100,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-93539,RB,Michael,Michael Carter,Carter,6.346153846153846,13,4100,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-177614,TE,Marlin,Marlin Klein,Klein,2.0999999046325684,1,4100,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-154124,TE,Mitchell,Mitchell Evans,Evans,1.399999976158142,1,4100,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134303-103966,TE,Stone,Stone Smartt,Smartt,1.7399999618530273,5,4100,NO@BAL,NO,BAL,,,,,,TE/FLEX
134303-71351,TE,Charlie,Charlie Woerner,Woerner,1.100000023841858,8,4100,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134303-147168,WR,Chris,Chris Blair,Blair,0,1,4100,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-138039,TE,Matt,Matt Hibner,Hibner,1.7999999523162842,1,4100,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-201535,WR,Kameron,Kameron Johnson,Johnson,0,1,4100,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-94087,RB,DeeJay,DeeJay Dallas,Dallas,0.6000000238418579,1,4100,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134303-92166,WR,Marcus,Marcus Jones,Jones,0,1,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-167950,TE,Oscar,Oscar Delp,Delp,,0,4000,NO@BAL,NO,BAL,Q,Hamstring,,,,TE/FLEX
134303-175126,WR,Chris,Chris Brazzell II,Brazzell II,,0,4000,CAR@ATL,CAR,ATL,IR,Knee,,,,WR/FLEX
134303-110617,WR,Isaiah,Isaiah Neyor,Neyor,,0,4000,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-110616,TE,Treyton,Treyton Welch,Welch,0,1,4000,NO@BAL,NO,BAL,,,,,,TE/FLEX
134303-152603,RB,Anthony,Anthony Tyus III,Tyus III,,0,4000,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
134303-86055,RB,Dameon,Dameon Pierce,Pierce,0.7199999809265136,5,4000,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134303-243752,WR,Daniel,Daniel Sobkowicz,Sobkowicz,,0,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-175154,TE,Jack,Jack Endries,Endries,,0,4000,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-243760,WR,Kyle,Kyle Dixon,Dixon,,0,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-129081,RB,Ahmani,Ahmani Marshall,Marshall,,0,4000,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
134303-173113,RB,Eli,Eli Heidenreich,Heidenreich,0,1,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-133180,TE,Ben,Ben Yurosek,Yurosek,0.8000000317891439,3,4000,MIN@CHI,MIN,CHI,IR,Undisclosed,,,,TE/FLEX
134303-165962,TE,Nikola,Nikola Kalinic,Kalinic,0,2,4000,MIN@CHI,CHI,MIN,IR,Knee,,,,TE/FLEX
134303-141390,TE,Riley,Riley Nowakowski,Nowakowski,0,1,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134303-154730,WR,Dean,Dean Patterson IV,Patterson IV,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-68714,TE,Ko,Ko Kieft,Kieft,,0,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134303-86125,WR,Brandon,Brandon Smith,Smith,,0,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-183404,TE,Josh,Josh Cuevas,Cuevas,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-79987,WR,David,David Moore,Moore,0.7333333492279053,3,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-61555,WR,David,David Sills V,Sills V,3.3416665395100913,12,4000,CLE@TB,TB,CLE,IR,Undisclosed,,,,WR/FLEX
134303-159883,RB,Cash,Cash Jones,Jones,,0,4000,CAR@ATL,ATL,CAR,,,,,,RB/FLEX
134303-87179,TE,Thomas,Thomas Yassmin,Yassmin,,0,4000,GB@NYJ,GB,NYJ,IR,Undisclosed,,,,TE/FLEX
134303-72846,WR,A.J.,A.J. Brown,Brown,4.099999904632568,1,4000,PIT@NE,NE,PIT,IR,Ankle,,,,WR/FLEX
134303-152717,WR,Beaux,Beaux Collins,Collins,1.1666666666666667,3,4000,CAR@ATL,ATL,CAR,IR,Undisclosed,,,,WR/FLEX
134303-54426,TE,Andrew,Andrew Beck,Beck,2.2222222222222223,9,4000,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134303-152754,RB,Myles,Myles Montgomery,Montgomery,,0,4000,PIT@NE,NE,PIT,IR,Undisclosed,,,,RB/FLEX
134303-151737,TE,E.J.,E.J. Jenkins,Jenkins,,0,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134303-151744,WR,Chris,Chris Hilton Jr.,Hilton Jr.,,0,4000,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134303-158916,TE,Bauer,Bauer Sharp,Sharp,0,1,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134303-176325,TE,Jack,Jack Velling,Velling,,0,4000,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134303-170184,RB,Julius,Julius Chestnut,Chestnut,0.3076923076923077,13,4000,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-93391,TE,Payne,Payne Durham,Durham,0.3200000047683716,5,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134303-171217,RB,Demond,Demond Claiborne,Claiborne,,0,4000,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134303-226525,WR,Chandler,Chandler Brayboy,Brayboy,,0,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-120035,TE,Mark,Mark Redman,Redman,,0,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-170208,WR,Kaden,Kaden Davis,Davis,0,1,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-151777,TE,Eli,Eli Stowers,Stowers,,0,4000,PHI@TEN,PHI,TEN,IR,Hamstring,,,,TE/FLEX
134303-169185,WR,Jamaal,Jamaal Pritchett,Pritchett,,0,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-168171,TE,Jaren,Jaren Kanak,Kanak,,0,4000,PHI@TEN,TEN,PHI,IR,Pectoral,,,,TE/FLEX
134303-61693,TE,Danny,Danny Pinter,Pinter,0,1,4000,NO@BAL,BAL,NO,IR,Knee,,,,TE/FLEX
134303-129291,WR,Tank,Tank Dell,Dell,,0,4000,CIN@HOU,HOU,CIN,IR,Knee - acl + mcl,,,,WR/FLEX
134303-12556,D,Houston,Houston Texans,Texans,-2,1,4000,CIN@HOU,HOU,CIN,,,,,,DEF
134303-174355,WR,Jeremiah,Jeremiah Webb,Webb,,0,4000,PIT@NE,NE,PIT,IR,Arm,,,,WR/FLEX
134303-110868,RB,Josh,Josh Williams,Williams,0,1,4000,CLE@TB,TB,CLE,,,,,,RB/FLEX
134303-137495,RB,Kentrel,Kentrel Bullock,Bullock,,0,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134303-92479,TE,David,David Martin-Robinson,Martin-Robinson,1.5714285714285714,7,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134303-87371,RB,Ty,Ty Chandler,Chandler,2.433333396911621,3,4000,NO@BAL,NO,BAL,IR,Knee,,,,RB/FLEX
134303-149832,TE,Shane,Shane Zylstra,Zylstra,3.5,1,4000,PIT@NE,NE,PIT,Q,Undisclosed,,,,TE/FLEX
134303-185699,WR,Eric,Eric Rivers Jr.,Rivers Jr.,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-133478,WR,Arian,Arian Smith,Smith,0,1,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-93540,RB,British,British Brooks,Brooks,0.9750000238418579,8,4000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134303-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,0.9000000158945719,3,4000,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-151914,TE,Moliki,Moliki Matavao,Matavao,2,1,4000,NO@BAL,NO,BAL,IR,Knee,,,,TE/FLEX
134303-63855,WR,K.J.,K.J. Osborn,Osborn,,0,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-166253,TE,Sam,Sam Roush,Roush,,0,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134303-90480,TE,Joel,Joel Wilson,Wilson,,0,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134303-157051,TE,Tanner,Tanner Arkin,Arkin,,0,4000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134303-90522,TE,Cameron,Cameron Latu,Latu,0,3,4000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134303-151968,TE,Lake,Lake McRee,McRee,,0,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134303-112037,WR,Casey,Casey Washington,Washington,2.4799999237060546,5,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-154020,RB,Al-Jay,Al-Jay Henderson,Henderson,,0,4000,GB@NYJ,NYJ,GB,,,,,,RB/FLEX
134303-166313,RB,Adam,Adam Randall,Randall,,0,4000,NO@BAL,BAL,NO,IR,Undisclosed,,,,RB/FLEX
134303-87469,TE,Jelani,Jelani Woods,Woods,0.44999998807907104,2,4000,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134303-175539,WR,Vinny,Vinny Anthony II,Anthony II,,0,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-40371,TE,Johnny,Johnny Mundt,Mundt,0,1,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134303-184756,TE,Hayden,Hayden Large,Large,,0,4000,MIN@CHI,CHI,MIN,IR,Undisclosed,,,,TE/FLEX
134303-71105,WR,Ben,Ben Skowronek,Skowronek,1.2416666348775227,12,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-26057,RB,Michael,Michael Burton,Burton,,0,4000,CLE@TB,CLE,TB,,,,,,RB/FLEX
134303-152014,WR,JP,JP Richardson,Richardson,,0,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-173518,WR,Qadir,Qadir Ismail,Ismail,,0,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-69068,RB,Jonathan,Jonathan Ward,Ward,,0,4000,NO@BAL,BAL,NO,,,,,,RB/FLEX
134303-109007,WR,Josh,Josh Kelly,Kelly,,0,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-109008,WR,Jalen,Jalen Moreno-Cropper,Moreno-Cropper,0,2,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-243158,WR,Tyren,Tyren Montgomery,Montgomery,,0,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-243161,TE,Ty,Ty Pezza,Pezza,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-243160,WR,Michael,Michael Briscoe,Briscoe,,0,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-80353,TE,Robert,Robert Tonyan,Tonyan,0.6000000238418579,1,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134303-169440,WR,Kaden,Kaden Wetjen,Wetjen,0,1,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-71143,TE,Kylen,Kylen Granson,Granson,0.8333333333333334,9,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134303-208360,RB,Damon,Damon Bankston,Bankston,,0,4000,GB@NYJ,GB,NYJ,,,,,,RB/FLEX
134303-102902,WR,Trey,Trey Palmer,Palmer,,0,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-185850,TE,Julian,Julian Hill,Hill,2.1363636363636362,11,4000,PIT@NE,NE,PIT,IR,Knee,,,,TE/FLEX
134303-129560,WR,Xavier,Xavier Restrepo,Restrepo,2.799999952316284,2,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134303-89627,WR,Brycen,Brycen Tremayne,Tremayne,0,1,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-73247,RB,Kene,Kene Nwangwu,Nwangwu,1.0899999618530274,10,4000,GB@NYJ,NYJ,GB,Q,Back,,,,RB/FLEX
134303-173606,WR,Dillon,Dillon Bell,Bell,,0,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-226859,WR,Darius,Darius Cooper,Cooper,0,1,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-114224,WR,Kyrese,Kyrese Rowan,Rowan,,0,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-226875,WR,Ja'seem,Ja'seem Reed,Reed,,0,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134303-71241,WR,Brandon,Brandon Johnson,Johnson,,0,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134303-104008,TE,Stephen,Stephen Carlson,Carlson,,0,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134303-104019,TE,Matt,Matt Orzech,Orzech,0,2,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-138854,WR,Ke'Shawn,Ke'Shawn Williams,Williams,0,11,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-172646,RB,Trevor,Trevor Etienne,Etienne,0.47777779897054035,18,4000,CAR@ATL,CAR,ATL,IR,Ankle,,,,RB/FLEX
134303-231015,WR,Cameron,Cameron Dorner,Dorner,,0,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-206447,RB,Max,Max Hurleman,Hurleman,,0,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-86646,RB,Trey,Trey Sermon,Sermon,0,1,4000,CAR@ATL,ATL,CAR,IR,Undisclosed,,,,RB/FLEX
134303-172675,WR,Jordyn,Jordyn Tyson,Tyson,,0,4000,NO@BAL,NO,BAL,IR,Hamstring,,,,WR/FLEX
134303-141956,TE,Beau,Beau Gardner,Gardner,0,1,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134303-167561,WR,Antwane,Antwane Wells Jr.,Wells Jr.,,0,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-64147,WR,Britain,Britain Covey,Covey,0,1,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-152219,WR,Lewis,Lewis Bond,Bond,,0,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-86682,TE,Grant,Grant Calcaterra,Calcaterra,2.0111111534966364,9,4000,PHI@TEN,PHI,TEN,IR,Back,,,,TE/FLEX
134303-94888,TE,Messiah,Messiah Swinson,Swinson,,0,4000,CLE@TB,CLE,TB,,,,,,TE/FLEX
134303-152232,WR,Jordan,Jordan Moore,Moore,,0,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-87731,WR,Dominique,Dominique Robinson,Robinson,0,1,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134303-69302,TE,Feleipe,Feleipe Franks,Franks,0,1,4000,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134303-110274,WR,Bub,Bub Means,Means,,0,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-86747,WR,Dylan,Dylan Drummond,Drummond,1.5399999618530273,5,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134303-104165,RB,Lew,Lew Nichols,Nichols,,0,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-131835,WR,Efton,Efton Chism III,Chism III,1.75,10,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134303-86780,RB,Salvon,Salvon Ahmed,Ahmed,,0,4000,MIN@CHI,CHI,MIN,,,,,,RB/FLEX
134303-57091,WR,Tim,Tim Patrick,Patrick,3.1571429116385326,14,4000,GB@NYJ,NYJ,GB,IR,Groin,,,,WR/FLEX
134303-169733,TE,Carsen,Carsen Ryan,Ryan,0,1,4000,CLE@TB,CLE,TB,,,,,,TE/FLEX
134303-152333,WR,Malik,Malik McClain,McClain,,0,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134303-71444,RB,Travis,Travis Homer,Homer,-0.04000000059604645,5,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134303-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.6333333253860474,6,4000,PIT@NE,NE,PIT,,,,,,RB/FLEX
134303-71459,RB,Brittain,Brittain Brown,Brown,4.849999904632568,2,4000,MIN@CHI,CHI,MIN,IR,Undisclosed,,,,RB/FLEX
134303-152363,TE,Gavin,Gavin Bartholomew,Bartholomew,,0,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134303-158511,RB,Max,Max Bredeson,Bredeson,,0,4000,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134303-138028,RB,Kalel,Kalel Mullings,Mullings,0.23333332935969034,3,4000,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134303-137017,TE,Drake,Drake Dabney,Dabney,0.800000011920929,1,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134303-120642,WR,Savion,Savion Williams,Williams,1.7083333333333333,12,4000,GB@NYJ,GB,NYJ,IR,Ankle,,,,WR/FLEX
134303-112455,WR,Xavier,Xavier Gipson,Gipson,-0.40000001589457196,6,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134303-61273,WR,Scotty,Scotty Miller,Miller,2.1399999618530274,5,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134303-178011,WR,Xavier,Xavier Guillory,Guillory,,0,4000,NO@BAL,BAL,NO,,,,,,WR/FLEX
134303-201561,WR,Cole,Cole Burgess,Burgess,,0,4000,PIT@NE,PIT,NE,IR,Undisclosed,,,,WR/FLEX
134303-201564,TE,Cam,Cam Grandy,Grandy,0.8500000238418579,2,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134303-66402,TE,Jack,Jack Driscoll,Driscoll,,0,4000,PIT@NE,PIT,NE,IR,Undisclosed,,,,TE/FLEX
134303-156523,RB,Carson,Carson Steele,Steele,,0,4000,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134303-120684,WR,Garrett,Garrett Greene,Greene,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134303-147315,WR,Jayden,Jayden Higgins,Higgins,6.489473844829359,19,4000,CIN@HOU,HOU,CIN,IR,Knee - acl,,,,WR/FLEX
134303-119672,RB,Kendall,Kendall Milton,Milton,0.20000000298023224,1,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134303-157579,TE,Rocco,Rocco Underwood,Underwood,,0,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134303-23435,TE,Andrew,Andrew DePaola,DePaola,0,1,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134303-94094,TE,Brevin,Brevin Jordan,Jordan,,0,4000,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134303-128913,WR,Malachi,Malachi Corley,Corley,0,1,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-128920,RB,Noah,Noah Whittington,Whittington,,0,4000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134303-28570,TE,Nick,Nick Vannett,Vannett,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134303-176025,WR,Noah,Noah Thomas,Thomas,,0,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-114591,TE,William,William Wagner,Wagner,,0,4000,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134303-137122,RB,Tahj,Tahj Brooks,Brooks,0,1,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134303-119718,RB,Chip,Chip Trayanum,Trayanum,,0,4000,GB@NYJ,NYJ,GB,IR,Neck,,,,RB/FLEX
134303-184229,WR,Kole,Kole Wilson,Wilson,,0,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134303-119722,WR,Johnny,Johnny Wilson,Wilson,,0,4000,PHI@TEN,PHI,TEN,IR,Knee,,,,WR/FLEX
134303-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,5.3,5,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134303-137139,WR,Myles,Myles Price,Price,0,1,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-136155,WR,Trayvon,Trayvon Rudolph,Rudolph,,0,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134303-152540,TE,CJ,CJ Dippre,Dippre,,0,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134303-178158,WR,Colbie,Colbie Young,Young,,0,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134303-96254,TE,Nick,Nick Muse,Muse,0,1,4000,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134303-12540,D,Minnesota,Minnesota Vikings,Vikings,8,1,3800,MIN@CHI,MIN,CHI,,,,,,DEF
134303-12527,D,Chicago,Chicago Bears,Bears,6,1,3700,MIN@CHI,CHI,MIN,,,,,,DEF
134303-12528,D,Cincinnati,Cincinnati Bengals,Bengals,18,1,3500,CIN@HOU,CIN,HOU,,,,,,DEF
134303-12525,D,Atlanta,Atlanta Falcons,Falcons,5,1,3400,CAR@ATL,ATL,CAR,,,,,,DEF
134303-12553,D,Carolina,Carolina Panthers,Panthers,0,1,3300,CAR@ATL,CAR,ATL,,,,,,DEF
134303-12529,D,Cleveland,Cleveland Browns,Browns,0,1,3200,CLE@TB,CLE,TB,,,,,,DEF
134303-12542,D,New Orleans,New Orleans Saints,Saints,2,1,3100,NO@BAL,NO,BAL,,,,,,DEF
134303-12544,D,New York,New York Jets,Jets,9,1,3100,GB@NYJ,NYJ,GB,,,,,,DEF
134303-12534,D,Tennessee,Tennessee Titans,Titans,0,1,3000,PHI@TEN,TEN,PHI,,,,,,DEF
