player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available,act,slate_id,week,sub,S
00-0036912,DeVonta Smith,WR,PHI,6800,44132974,14.114,14.114,0.985940674522552,1.0462665371103967,14.559376296572738,TEN,23.33,39.5,1.0,1.0,8.2541,statline_mc+recal_10_4b,5.7894500288826425,27.86069586853432,0.0,0.0,0.0,0.08125,0.4520237319257875,0.0025,6.18675,3.721,51.64230828019062,0.2895,11.07243320121164,3.486943095361097,12.4,,72.35104302477184,3.0195120746738326,2.855010776881058,,classic,True,30.7,dk_classic_wk2_main_20Sep2026,2,main,6.961433201211641
00-0039361,Bucky Irving,RB,TB,6100,44132682,13.8215,13.8215,0.9403471007668506,1.1175723148217356,14.52511811134078,CLE,24.92,41.5,1.0,1.0,8.2202,statline_mc+recal_10_4b,4.066698468600475,30.335347259431124,0.0,0.0,0.0,9.3065,43.34438710096182,0.34925,4.84225,3.818,28.32199981854525,0.127,14.262638691950707,0.2624794193900719,14.3,10.9,80.20897435897436,11.062936265100587,6.496256634052494,,classic,True,13.0,dk_classic_wk2_main_20Sep2026,2,main,10.024138691950707
00-0037740,Garrett Wilson,WR,NYJ,6000,44132996,15.4379,15.4379,1.0028443722064202,0.922042006129008,14.274914916213469,GB,20.56,44.39,1.0,1.0,8.2905,statline_mc+recal_10_4b,5.00148530535241,28.793121198659456,0.0,0.0,0.0,0.08425,0.4837386243087688,0.0045,6.752,4.392,53.65232744114169,0.28075,11.939356606545044,2.335558309668423,14.2,36.1,75.50808344198174,17.17504173689141,3.437635490644539,,classic,True,16.7,dk_classic_wk2_main_20Sep2026,2,main,7.125106606545047
00-0036997,Javonte Williams,RB,DAL,6400,44132674,12.795,12.795,0.8990178931790662,1.231930637566335,14.170805193521137,WAS,27.47,50.89,1.0,1.0,8.6247,statline_mc+recal_10_4b,2.814012481615896,29.985475024890214,0.0,0.0,0.0,11.36675,51.50702082124877,0.434,3.7975,2.951,26.045377239524058,0.14575,14.692239806077284,-0.5214346125561491,15.7,26.7,93.43589743589745,6.700844677718272,21.62118586334173,,classic,True,8.0,dk_classic_wk2_main_20Sep2026,2,main,11.233739806077283
00-0038120,Breece Hall,RB,NYJ,6200,44132680,15.3371,15.3371,0.9980357863581328,0.922042006129008,14.113706229498677,GB,20.56,44.39,1.0,1.0,8.2785,statline_mc+recal_10_4b,3.7988107557866018,29.112568665859463,0.0,0.0,0.0,14.4875,58.452046064118896,0.4375,2.483,1.906,14.070403349106885,0.07175,12.695994941322578,1.4177112881760987,13.9,9.5,74.6371794871795,10.084002160191025,3.914545779014164,,classic,True,14.2,dk_classic_wk2_main_20Sep2026,2,main,10.307744941322579
00-0031408,Mike Evans,WR,SF,6600,44132978,11.3939,11.3939,0.946281999187322,1.3081695193960683,14.104426697007517,MIA,29.17,45.0,1.0,1.0,8.6791,statline_mc+recal_10_4b,3.9426017791727817,29.05621617474098,0.0,0.0,0.0,0.08375,0.528958480052474,0.00225,6.06575,3.945,58.57381658283586,0.39525,12.708527506288831,1.3958991907186815,11.0,,88.21153846153845,1.1557058110999434,7.257576354624499,,classic,True,8.4,dk_classic_wk2_main_20Sep2026,2,main,8.295277506288834
00-0039040,De'Von Achane,RB,MIA,6700,44132668,19.4997,19.4997,1.0092291134131577,0.7099185290380446,13.97093558598621,SF,15.83,45.0,1.0,1.0,7.3727,statline_mc+recal_10_4b,6.241668806811049,24.76771449494747,0.0,0.0,0.0,11.248,32.643348990256214,0.22925,4.57675,3.49375,19.132285509782665,0.08675,10.747563450003888,3.2233721359823218,20.9,30.5,68.61410256410255,12.478654945030335,2.26403100372809,,classic,True,12.3,dk_classic_wk2_main_20Sep2026,2,main,7.0735634500038875
00-0040743,Tyler Shough,QB,NO,5300,44132583,18.5964,18.5964,0.903222123104371,0.8310038119440915,13.958111528301066,BAL,18.53,45.67,1.0,1.0,7.83,statline_mc+recal_10_4b,3.980920374662236,25.95687189982263,40.87475,221.08501171613173,1.4815,2.546,7.69986926816336,0.07975,0.0,0.0,0.0,0.0,15.420887395461603,-1.4627758671605395,15.6,,68.1343128781331,0.6970233208953581,1.4230684924863992,,classic,True,22.38,dk_classic_wk2_main_20Sep2026,2,main,16.017887395461607
00-0035685,David Montgomery,RB,HOU,6500,44132672,12.6963,12.6963,0.9988968115162116,1.076313625831527,13.65012241596953,CIN,24.0,45.5,1.0,1.0,8.6012,statline_mc+recal_10_4b,2.4085408078811863,30.42481042473443,0.0,0.0,0.0,13.4045,55.50837616501848,0.56225,2.6445,2.022,17.047042532458725,0.10725,13.760791869747722,-0.1106694537781916,10.1,,84.85,2.3529475514349603,9.9059692547756,,classic,True,4.4,dk_classic_wk2_main_20Sep2026,2,main,11.27254186974772
00-0038124,Christian Watson,WR,GB,6200,44132986,13.1012,13.1012,0.9716375457131248,1.0686897376485536,13.604021314389245,NYJ,23.83,44.39,1.0,1.0,8.3432,statline_mc+recal_10_4b,3.832450922173257,28.966353573349053,0.0,0.0,0.0,0.04875,0.2645213282672052,0.00225,5.956,3.76175,57.26863596020047,0.3845,12.318565728846766,1.2854555855424774,13.5,14.4,80.94608865710562,14.077015777325268,4.733507814080139,,classic,True,14.1,dk_classic_wk2_main_20Sep2026,2,main,8.073815728846768
00-0038606,Parker Washington,WR,JAX,5900,44132998,15.76,15.76,0.8955709061357172,0.9579191269900588,13.520285327061195,DEN,21.36,45.44,1.0,1.0,7.8571,statline_mc+recal_10_4b,5.330970625533205,25.758406279342825,0.0,0.0,0.0,0.06675,0.3316449779040233,0.002,6.001,3.8555,44.26195005292308,0.287,10.38085950308271,3.1394258239784847,12.8,,77.10782268578879,3.408633821996704,3.776834353496403,,classic,True,16.8,dk_classic_wk2_main_20Sep2026,2,main,6.193359503082711
00-0040666,Omarion Hampton,RB,LAC,6600,44132670,13.2663,13.2663,0.8904076415982779,1.1238508109724192,13.275376193463588,LV,25.06,43.5,1.0,1.0,7.9037,statline_mc+recal_10_4b,5.1971564358283615,25.445956172493183,0.0,0.0,0.0,11.39875,46.08803549924336,0.40375,1.39025,1.03725,7.94206238595489,0.03775,9.376509788519824,3.898866404943764,13.9,,80.67692307692307,1.9496762549806776,6.7785749879513,,classic,True,18.5,dk_classic_wk2_main_20Sep2026,2,main,8.052009788519825
00-0037247,George Pickens,WR,DAL,6300,44132984,11.1044,11.1044,0.969687119057294,1.231930637566335,13.265228429199915,WAS,27.47,50.89,1.0,1.0,8.2859,statline_mc+recal_10_4b,4.135516362218577,26.945396705531643,0.0,0.0,0.0,0.0785,0.5158483158041796,0.002,5.92675,3.581,53.59781435718747,0.31825,11.346116267299164,1.9191121619007523,18.1,19.6,91.8073663624511,17.52676649700838,8.967126022826871,,classic,True,10.0,dk_classic_wk2_main_20Sep2026,2,main,7.332866267299165
00-0039915,Ladd McConkey,WR,LAC,6200,44132988,12.2466,12.2466,0.9573344169036976,1.1238508109724192,13.1760821432454,LV,25.06,43.5,1.0,1.0,8.7257,statline_mc+recal_10_4b,2.8754205094446164,28.625489276871384,0.0,0.0,0.0,0.066,0.474069232567417,0.00325,6.39725,3.99925,60.30150598748044,0.3795,12.864557522004787,0.3115246212406113,11.4,,81.25404172099087,3.584767469122838,4.820036128145151,,classic,True,6.5,dk_classic_wk2_main_20Sep2026,2,main,8.374057522004787
00-0036275,D'Andre Swift,RB,CHI,6300,44132676,13.1304,13.1304,0.8568276604332032,1.1660064279841542,13.118140243210552,MIN,26.0,47.5,1.0,1.0,8.3746,statline_mc+recal_10_4b,2.906979389676427,28.052475446664257,0.0,0.0,0.0,11.093,55.39480381492572,0.521,1.88875,1.4365,11.17207412650338,0.05575,11.960937794142913,1.1572024490676398,14.7,,88.8423076923077,3.4463472491557385,14.24028035158162,,classic,True,13.9,dk_classic_wk2_main_20Sep2026,2,main,10.117187794142911
00-0040124,Tetairoa McMillan,WR,CAR,6100,44132992,13.3768,13.3768,0.945631856968712,1.0314672247552132,13.04760472495023,ATL,23.0,43.5,1.0,1.0,8.3491,statline_mc+recal_10_4b,3.811826251536158,27.027897337475544,0.0,0.0,0.0,0.07675,0.3625298463385959,0.00325,6.572,4.0315,54.17281809867453,0.3045,11.742534794501312,1.3050699304489175,12.9,3.9,75.08885267275097,8.99179986316744,3.353897975524678,,classic,True,18.1,dk_classic_wk2_main_20Sep2026,2,main,7.300034794501313
00-0036973,Travis Etienne Jr.,RB,NO,6000,44132684,15.1365,15.1365,1.0247275662585766,0.8310038119440915,12.889486414950646,BAL,18.53,45.67,1.0,1.0,7.3938,statline_mc+recal_10_4b,5.132858507757812,23.786586656553865,0.0,0.0,0.0,7.69675,28.73320889418558,0.187,4.98025,3.779,22.251901211213344,0.1095,10.861761010539892,2.027725404410754,15.7,,75.45641025641025,3.227434446798989,4.217214447227009,,classic,True,7.1,dk_classic_wk2_main_20Sep2026,2,main,6.877511010539893
00-0040735,Luther Burden III,WR,CHI,5700,44133002,9.5116,9.5116,1.158878504672897,1.1660064279841542,12.852620933908351,MIN,26.0,47.5,1.0,1.0,8.6287,statline_mc+recal_10_4b,3.0315291919037595,28.01351419591616,0.0,0.0,0.0,0.4455,3.806062249624056,0.0235,5.303,3.47,57.60718475458679,0.31825,12.151324700421084,0.7012962334872679,8.6,,90.0702737940026,2.609276610256131,8.096106848497795,,classic,True,6.2,dk_classic_wk2_main_20Sep2026,2,main,8.191824700421085
00-0039338,Brock Bowers,TE,LV,6600,44133444,13.2463,13.2463,1.1672131147540985,0.8269676358472232,12.78599004585469,LAC,18.44,43.5,0.0,0.0,6.1361,statline_mc+recal_10_4b,7.035328079146437,20.866580204326645,0.0,0.0,0.0,0.0,0.0,0.0,4.0865,2.7235,28.920778032526066,0.226,7.103327803252606,5.682662242602085,15.2,,68.88048528652556,1.739095054613015,1.3205410423082975,,classic,True,0.0,dk_classic_wk2_main_20Sep2026,2,main,4.248077803252607
00-0040129,Emeka Egbuka,WR,TB,6400,44132982,10.2175,10.2175,1.1153189760260056,1.1175723148217356,12.735636870783592,CLE,24.92,41.5,1.0,1.0,8.6257,statline_mc+recal_10_4b,2.7549369725480117,28.41440267418697,0.0,0.0,0.0,0.0795,0.7072273165241163,0.004,5.927,3.8305,59.74954669094486,0.33775,12.4134274007469,0.3222094700366931,12.0,,75.5287483702738,1.8823378356550504,3.441816766234879,,classic,True,10.3,dk_classic_wk2_main_20Sep2026,2,main,8.096177400746898
00-0036875,Rhamondre Stevenson,RB,NE,5700,44132690,10.9767,10.9767,1.09619265437912,1.050302713207265,12.63785339847279,PIT,23.42,41.5,1.0,1.0,8.4939,statline_mc+recal_10_4b,1.826032738985256,27.58115855687152,0.0,0.0,0.0,11.82375,50.1641270413054,0.34025,3.93275,3.017,27.49914825198972,0.11675,14.034077529329512,-1.3962241308567211,13.2,,73.85769230769232,2.163717425001049,3.646751718272978,,classic,True,4.6,dk_classic_wk2_main_20Sep2026,2,main,10.508327529329513
00-0030565,Geno Smith,QB,NYJ,4800,44132591,13.4235,13.4235,1.015122212310437,0.922042006129008,12.564176413365743,GB,20.56,44.39,1.0,1.0,7.8267,statline_mc+recal_10_4b,2.6376135150616635,24.797679030385865,31.49525,228.0097505045574,1.11425,3.32475,11.936531192829197,0.12075,0.0,0.0,0.0,0.0,15.280793139465215,-2.7166167260994705,13.0,,61.19485738980121,0.5879401459953972,0.8668754735702852,,classic,True,15.58,dk_classic_wk2_main_20Sep2026,2,main,15.495543139465216
00-0035719,Deebo Samuel Sr.,WR,SF,5300,44133010,10.1288,10.1288,0.946281999187322,1.3081695193960683,12.538413906453126,MIA,29.17,45.0,1.0,1.0,8.6575,statline_mc+recal_10_4b,2.892470048304949,26.329115021638472,0.0,0.0,0.0,0.54625,3.6856291576483744,0.022,5.58225,3.62525,53.2299163844213,0.35425,12.001804554206966,0.5366093522461597,11.8,,87.83018252933505,4.417627362922197,7.096581830203225,,classic,True,6.5,dk_classic_wk2_main_20Sep2026,2,main,7.949054554206968
00-0031588,Stefon Diggs,WR,WAS,5300,44133012,12.6472,12.6472,0.9436814303128808,1.050302713207265,12.535289513710415,DAL,23.42,50.89,1.0,1.0,8.4169,statline_mc+recal_10_4b,2.9096323825345087,27.081196189448452,0.0,0.0,0.0,0.05625,0.246891312327313,0.0005,7.10625,4.1385,53.09730802153162,0.38525,12.202669933385897,0.332619580324522,12.2,4.9,86.13754889178618,13.257179811071994,6.424035811006439,,classic,True,21.7,dk_classic_wk2_main_20Sep2026,2,main,7.648919933385893
00-0029604,Kirk Cousins,QB,LV,5000,44132588,14.9647,14.9647,0.9881748438893844,0.8269676358472232,12.228971533102932,LAC,18.44,43.5,1.0,1.0,7.7439,statline_mc+recal_10_4b,3.1492057473590824,22.93071723953686,32.85975,171.1208461132337,1.48675,2.68625,7.59979965208242,0.09425,0.0,0.0,0.0,0.0,13.320563809737587,-1.0915922766346569,11.3,,56.53111495246327,0.4967762262056742,0.6212731731467538,,classic,True,21.22,dk_classic_wk2_main_20Sep2026,2,main,14.11731380973759
00-0037238,Drake London,WR,ATL,6000,44132994,12.5019,12.5019,1.061357171881349,0.9193512220644292,12.19888368354682,CAR,20.5,43.5,1.0,1.0,7.6159,statline_mc+recal_10_4b,4.890912910296703,22.81880038227222,0.0,0.0,0.0,0.46925,2.630784015540829,0.01425,5.4425,3.27825,40.73163475799022,0.23375,9.374241877353109,2.824641806193714,18.2,,67.48794002607562,2.6853879383690167,2.1447237057258355,,classic,True,8.9,dk_classic_wk2_main_20Sep2026,2,main,5.8242418773531055
00-0036613,Jaylen Waddle,WR,DEN,6500,44132980,11.4518,11.4518,0.9709874034945144,1.079901337917632,12.00804017243216,JAX,24.08,45.44,1.0,1.0,7.0771,statline_mc+recal_10_4b,6.051091106296052,20.61701659877996,0.0,0.0,0.0,0.07275,0.4098591291167948,0.00375,4.14,2.455,31.92080894945232,0.214,7.188566807856912,4.8194733645752486,12.3,,79.60919165580182,1.0760371333888552,4.375520732563366,,classic,True,24.8,dk_classic_wk2_main_20Sep2026,2,main,4.539566807856911
00-0033119,Jacoby Brissett,QB,ARI,5000,44132587,15.8138,15.8138,0.912128456735058,0.8283130278795126,11.947739731339016,SEA,18.47,40.89,1.0,1.0,7.6685,statline_mc+recal_10_4b,3.601819881413279,22.220155049897603,34.16575,187.76881421885213,1.03475,3.44425,10.381725816604286,0.103,0.0,0.0,0.0,0.0,12.685425150414511,-0.7376854190754969,18.0,,52.77316335350043,0.6273447983228441,0.4750147058992984,,classic,True,7.5,dk_classic_wk2_main_20Sep2026,2,main,13.305925150414515
00-0036410,Tee Higgins,WR,CIN,6100,44132990,11.5759,11.5759,1.069809020723283,0.9641976231407428,11.94063751416369,HOU,21.5,45.5,1.0,1.0,7.9792,statline_mc+recal_10_4b,3.6386984642057216,24.54466488305044,0.0,0.0,0.0,0.06625,0.4215123237449359,0.00325,5.9295,3.547,49.441802402809614,0.27525,10.582831472655457,1.3578060415082351,14.3,,74.32692307692308,2.887507414098707,3.206897170768533,,classic,True,14.5,dk_classic_wk2_main_20Sep2026,2,main,6.657331472655455
00-0038117,Wan'Dale Robinson,WR,TEN,4600,44133040,15.7748,15.7748,1.038602194229988,0.7251663054039913,11.88096582395058,PHI,16.17,39.5,1.0,1.0,7.0847,statline_mc+recal_10_4b,5.63400067376798,21.272983445320172,0.0,0.0,0.0,0.083,0.3887175159827508,0.002,5.5045,3.5215,32.00521376863773,0.19575,8.130143128462048,3.75082269548853,14.2,,60.2535853976532,4.177556068316825,1.4013842011953668,,classic,True,1.9,dk_classic_wk2_main_20Sep2026,2,main,4.425893128462048
00-0023459,Aaron Rodgers,QB,PIT,5100,44132585,15.3207,15.3207,0.9518644067796612,0.8108229314597502,11.824432300555369,NE,18.08,41.5,1.0,1.0,7.6272,statline_mc+recal_10_4b,3.951613128152778,21.43676461787024,35.70775,173.8411781343738,1.10175,2.3185,6.789499587232177,0.073,0.0,0.0,0.0,0.0,11.805347084098171,0.0190852164571957,14.1,,52.97013828867761,0.5252044574793877,0.4817452279410305,,classic,True,5.98,dk_classic_wk2_main_20Sep2026,2,main,12.47759708409817
00-0039491,Jalen Coker,WR,CAR,5100,44133022,12.1087,12.1087,0.945631856968712,1.0314672247552132,11.810725133178996,ATL,23.0,43.5,1.0,1.0,8.8386,statline_mc+recal_10_4b,1.2868580170282715,27.691524150060182,0.0,0.0,0.0,0.06375,0.3831423446374845,0.00275,6.6695,4.43675,61.87862310382725,0.398,13.573926544846474,-1.7632014116674792,10.2,18.6,74.15664928292047,13.112784361011476,3.17493687631856,,classic,True,14.6,dk_classic_wk2_main_20Sep2026,2,main,8.630676544846475
00-0036555,Chuba Hubbard,RB,CAR,5800,44132688,12.3048,12.3048,0.9239876227633528,1.0314672247552132,11.727294278191184,ATL,23.0,43.5,1.0,1.0,7.8446,statline_mc+recal_10_4b,3.318534920153954,23.705143512176257,0.0,0.0,0.0,9.64475,40.69435458882881,0.32025,2.61375,2.00275,16.571639414273612,0.09425,10.507849400310242,1.2194448778809406,9.1,,72.41794871794872,2.042856808865836,3.199360833351942,,classic,True,14.4,dk_classic_wk2_main_20Sep2026,2,main,8.213599400310242
00-0041027,Jeremiyah Love,RB,ARI,5900,44132686,14.5312,14.5312,0.959289654244585,0.8283130278795126,11.546396324551612,SEA,18.47,40.89,1.0,1.0,7.2543,statline_mc+recal_10_4b,4.339818940217352,21.440521797286323,0.0,0.0,0.0,9.779,31.859734908229555,0.286,3.052,2.21825,14.335843840455,0.065,9.112307874868456,2.434088449683156,0.0,,61.41923076923077,1.2867705101858755,1.177116260522047,,classic,True,7.5,dk_classic_wk2_main_20Sep2026,2,main,6.725557874868455
00-0039919,Rome Odunze,WR,CHI,5500,44133006,8.4921,8.4921,1.158878504672897,1.1660064279841542,11.47499049648029,MIN,26.0,47.5,1.0,1.0,7.7132,statline_mc+recal_10_4b,3.888642986332248,23.105767288602216,0.0,0.0,0.0,0.05675,0.552651193525069,0.0035,4.16625,2.58,44.369882721667615,0.24825,8.909253391519268,2.5657371049610216,11.8,,87.38004041720991,2.3101286307845244,6.911137826579535,,classic,True,7.3,dk_classic_wk2_main_20Sep2026,2,main,6.002753391519269
00-0035640,DK Metcalf,WR,PIT,5200,44133016,13.9145,13.9145,1.0151970743600165,0.8108229314597502,11.453614041707944,NE,18.08,41.5,1.0,1.0,7.4954,statline_mc+recal_10_4b,3.7146784731414657,22.908950565325924,0.0,0.0,0.0,0.0645,0.384152607214117,0.0035,7.37925,4.18175,41.46001437202269,0.264,10.26791669792368,1.1856973437842644,12.5,7.0,63.67333767926988,8.581189823966298,1.7136444539501303,,classic,True,6.7,dk_classic_wk2_main_20Sep2026,2,main,5.789416697923681
00-0034351,Dallas Goedert,TE,PHI,4800,44133450,10.6653,10.6653,1.0188290398126465,1.0462665371103967,11.368808574598477,TEN,23.33,39.5,1.0,1.0,6.8973,statline_mc+recal_10_4b,3.383844614572792,22.62980263455184,0.0,0.0,0.0,0.0,0.0,0.0,4.81,3.269,42.56269862675061,0.3445,9.88451986267506,1.4842887119234138,13.0,6.0,74.96166752710377,11.556837141444063,1.8884533024544656,,classic,True,1.4,dk_classic_wk2_main_20Sep2026,2,main,6.32326986267506
00-0033921,Chris Godwin Jr.,WR,TB,5600,44133004,9.0792,9.0792,1.1153189760260056,1.1175723148217356,11.31673871809848,CLE,24.92,41.5,1.0,1.0,7.9426,statline_mc+recal_10_4b,3.2435300268798644,23.92847296556569,0.0,0.0,0.0,0.54675,4.388536512523346,0.02825,4.5945,2.98175,44.26499523132357,0.25225,9.885103174384692,1.4316355437137869,9.6,,73.79146023468057,2.1818479726813917,3.107461148878946,,classic,True,8.8,dk_classic_wk2_main_20Sep2026,2,main,6.548353174384691
00-0038128,Malik Willis,QB,MIA,5200,44132584,18.4038,18.4038,0.863029438001784,0.7099185290380446,11.27568005762578,SF,15.83,45.0,1.0,1.0,7.5022,statline_mc+recal_10_4b,4.442240511869802,19.922184178132003,32.50525,150.65403338163352,0.72575,4.1315,11.632759205766826,0.1285,0.0,0.0,0.0,0.0,9.964437255842022,1.3112428017837594,13.0,,55.4976231633535,0.5164640593154486,0.5770621860451406,,classic,True,12.48,dk_classic_wk2_main_20Sep2026,2,main,10.863437255842024
00-0034348,Courtland Sutton,WR,DEN,5800,44133000,10.6968,10.6968,0.9709874034945144,1.079901337917632,11.216365213369254,JAX,24.08,45.44,1.0,1.0,7.2871,statline_mc+recal_10_4b,4.513065398848367,21.025449781888167,0.0,0.0,0.0,0.07175,0.557751903435772,0.0025,4.81225,2.83775,35.9241545216035,0.23825,8.168940642503927,3.047424570865328,12.9,,78.63461538461539,2.0961192342287407,4.131735436936037,,classic,True,5.5,dk_classic_wk2_main_20Sep2026,2,main,5.092690642503927
00-0038559,Michael Wilson,WR,ARI,5400,44133008,14.3234,14.3234,0.9410808614384396,0.8283130278795126,11.165209990153889,SEA,18.47,40.89,1.0,1.0,7.2733,statline_mc+recal_10_4b,4.638836818332605,20.80553476150621,0.0,0.0,0.0,0.0745,0.3927056979575232,0.00225,5.76725,3.64275,34.81853648828978,0.2045,8.61012421862473,2.555085771529157,13.5,,61.0251629726206,0.941455497612718,1.4664542019832982,,classic,True,3.8,dk_classic_wk2_main_20Sep2026,2,main,4.76162421862473
00-0040126,Colston Loveland,TE,CHI,5000,44133446,9.079,9.079,1.0473067915690866,1.1660064279841542,11.086932153295008,MIN,26.0,47.5,1.0,1.0,6.0001,statline_mc+recal_10_4b,5.823538036715664,18.609974556492475,0.0,0.0,0.0,0.0,0.0,0.0,3.392,2.15675,27.057260791789187,0.21975,6.29497607917892,4.791956074116088,11.4,,93.18152710376872,2.3233235338247007,5.515236755894089,,classic,True,1.3,dk_classic_wk2_main_20Sep2026,2,main,4.024226079178919
00-0040667,Matthew Golden,WR,GB,4700,44133036,10.6175,10.6175,0.9716375457131248,1.0686897376485536,11.024983508152076,NYJ,23.83,44.39,1.0,1.0,8.3984,statline_mc+recal_10_4b,1.4404250799493297,25.291954096249007,0.0,0.0,0.0,0.04275,0.2977534953548161,0.00125,7.21275,4.2375,57.29030184257579,0.3175,12.380555533793062,-1.3555720256409869,5.9,3.9,77.89524119947849,5.776499510687864,3.955887289130061,,classic,True,9.8,dk_classic_wk2_main_20Sep2026,2,main,7.671305533793062
00-0035659,Terry McLaurin,WR,WAS,5200,44133014,10.9839,10.9839,0.9436814303128808,1.050302713207265,10.886699611028812,DAL,23.42,50.89,1.0,1.0,7.0793,statline_mc+recal_10_4b,4.467058774437893,20.612377688315505,0.0,0.0,0.0,0.056,0.3704251163391887,0.0015,4.5895,2.7575,34.63606547601474,0.20975,7.738399059235394,3.148300551793418,11.4,49.1,81.85788787483703,14.036278025198497,4.994322591024682,,classic,True,7.0,dk_classic_wk2_main_20Sep2026,2,main,4.768149059235394
00-0040730,RJ Harvey,RB,DEN,5200,44132710,11.0876,11.0876,0.9084891699179336,1.079901337917632,10.877774888542152,JAX,24.08,45.44,1.0,1.0,6.9943,statline_mc+recal_10_4b,4.595663452762127,19.533262065855748,0.0,0.0,0.0,5.5545,23.431459287791448,0.15675,2.94075,2.277,17.46627411328615,0.07325,7.88277334010776,2.9950015484343924,12.1,,79.65128205128204,2.4278982359810204,6.17511068996208,,classic,True,0.0,dk_classic_wk2_main_20Sep2026,2,main,5.469773340107761
00-0033288,George Kittle,TE,SF,4600,44133452,8.855,8.855,0.9378922716627636,1.3081695193960683,10.864392949443602,MIA,29.17,45.0,1.0,1.0,6.6289,statline_mc+recal_10_4b,3.963607949097622,20.66022370792578,0.0,0.0,0.0,0.0,0.0,0.0,4.31875,2.74,36.37493003243991,0.294,8.352243003243991,2.51214994619961,13.8,,90.86254517294785,5.113964413125226,4.811957083428585,,classic,True,18.0,dk_classic_wk2_main_20Sep2026,2,main,5.401493003243991
00-0037228,Jaylen Warren,RB,PIT,5400,44132700,14.175,14.175,0.9291537737118256,0.8108229314597502,10.679173277679991,NE,18.08,41.5,1.0,1.0,7.2367,statline_mc+recal_10_4b,3.542280797185727,20.556621445975587,0.0,0.0,0.0,8.7745,28.55509629641156,0.1755,4.036,3.092,18.30961412597409,0.08175,9.502721042238566,1.1764522354414255,13.5,,60.37051282051282,1.7083796854011062,1.070075926236759,,classic,True,9.7,dk_classic_wk2_main_20Sep2026,2,main,6.229971042238565
00-0041438,Carnell Tate,WR,TEN,5100,44133020,14.1071,14.1071,1.038602194229988,0.7251663054039913,10.624909870986352,PHI,16.17,39.5,1.0,1.0,7.2883,statline_mc+recal_10_4b,4.124637612451921,19.87874269268498,0.0,0.0,0.0,0.0865,0.3850883463865307,0.00275,5.797,3.5825,34.23631437242909,0.21025,8.514890271881562,2.11001959910479,0.0,,56.122229465449806,0.951035658396455,1.09904269774208,,classic,True,5.7,dk_classic_wk2_main_20Sep2026,2,main,4.740140271881563
00-0038544,Quentin Johnston,WR,LAC,5000,44133024,9.8741,9.8741,0.9573344169036976,1.1238508109724192,10.623552894267016,LV,25.06,43.5,1.0,1.0,7.7734,statline_mc+recal_10_4b,2.8991713923042792,21.65073814247754,0.0,0.0,0.0,0.06475,0.4326885932250962,0.003,5.46675,3.1335,43.02199656095266,0.2675,9.408468515417775,1.215084378849241,12.0,,77.4828552803129,1.137170320075875,3.8610799610092177,,classic,True,2.4,dk_classic_wk2_main_20Sep2026,2,main,5.968468515417776
00-0040676,Cam Ward,QB,TEN,4900,44132589,14.6106,14.6106,1.0016485280999108,0.7251663054039913,10.612580660702628,PHI,16.17,39.5,1.0,1.0,7.5148,statline_mc+recal_10_4b,3.50070704761347,19.20690269766548,32.571,138.26073211831087,0.973,3.276,9.92248509092786,0.1075,0.0,0.0,0.0,0.0,10.27167779382522,0.340902866877407,11.8,,45.77420051858254,0.4319936207459105,0.2881323279223238,,classic,True,20.02,dk_classic_wk2_main_20Sep2026,2,main,11.05967779382522
00-0038996,Tucker Kraft,TE,GB,4900,44133448,10.6042,10.6042,0.9274004683840747,1.0686897376485536,10.509848710124013,NYJ,23.83,44.39,1.0,1.0,6.3254,statline_mc+recal_10_4b,3.927346228062648,19.79917797026135,0.0,0.0,0.0,0.0,0.0,0.0,4.63725,3.0005,34.85159481707859,0.25975,8.22915948170786,2.28068922841615,15.4,,81.12268972638101,3.356046286291187,2.713315194063637,,classic,True,3.5,dk_classic_wk2_main_20Sep2026,2,main,5.043659481707859
00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,44132696,9.6669,9.6669,1.0350598681555223,1.050302713207265,10.509190816835206,DAL,23.42,50.89,1.0,1.0,7.8155,statline_mc+recal_10_4b,2.181503854293662,23.480809117188336,0.0,0.0,0.0,10.27825,46.50335129082744,0.37475,1.72625,1.30825,10.366301654716786,0.05325,9.899215294554423,0.6099755222807826,8.7,,80.6974358974359,1.7086218548351468,6.791227480759054,,classic,True,5.8,dk_classic_wk2_main_20Sep2026,2,main,8.254965294554424
00-0034753,Mark Andrews,TE,BAL,4400,44133456,8.869,8.869,0.969367681498829,1.2171313252111515,10.464110793552525,NO,27.14,45.67,1.0,1.0,7.1945,statline_mc+recal_10_4b,1.4143808642432036,23.27182731461867,0.0,0.0,0.0,0.0,0.0,0.0,5.763,3.84825,50.98222175105396,0.36,11.485472175105397,-1.0213613815528717,7.7,,93.16823335054208,2.6967990565756206,5.510925606658347,,classic,True,10.9,dk_classic_wk2_main_20Sep2026,2,main,7.258222175105397
